primary_family,horizon,split,bucket_type,top1_instrument_signal_week_share,top5_instrument_signal_week_union_share,persistent_candidate_ratio,average_rank_stability,rank_turnover,new_name_share,unique_instrument_count,median_weekly_bucket_size,persistent_name_clean_gate_bucket
vwap_deviation,H10,validation,top_quintile,0.6354166666666666,0.9791666666666666,0.2972564766775483,,0.7027435233224517,0.5454434443482888,276,44.0,False
vwap_deviation,H20,robustness,top_decile,0.46464646464646464,0.9595959595959596,0.20302916020623585,,0.7969708397937642,0.6675975004372886,248,21.0,False
vwap_deviation,H20,robustness,top_quintile,0.6868686868686869,0.98989898989899,0.2930865772897131,,0.7069134227102869,0.5524617954570661,282,43.0,False
vwap_deviation,H20,train,top_decile,0.3063063063063063,0.7567567567567568,0.1726033713477817,,0.8273966286522183,0.7132772644278628,298,14.0,False
vwap_deviation,H20,train,top_quintile,0.5045045045045045,0.9279279279279279,0.26690915272422666,,0.7330908472757733,0.58434945139658,324,29.0,False
vwap_deviation,H20,validation,top_decile,0.4148936170212766,0.8723404255319149,0.1916267004140032,,0.8083732995859968,0.6842281763740389,237,22.0,False
vwap_deviation,H20,validation,top_quintile,0.6382978723404256,0.9680851063829787,0.29956645430153095,,0.700433545698469,0.542643777097279,270,44.0,False
vwap_deviation,H3,robustness,top_decile,0.46078431372549017,0.9215686274509803,0.20435056094012283,,0.7956494390598772,0.6659126020066222,261,22.0,False
vwap_deviation,H3,robustness,top_quintile,0.696078431372549,0.9901960784313726,0.2945139244430206,,0.7054860755569794,0.5505976125982451,292,44.0,False
vwap_deviation,H3,train,top_decile,0.29646017699115046,0.7522123893805309,0.17350194240860883,,0.8264980575913912,0.7120544885566333,321,15.0,False
vwap_deviation,H3,train,top_quintile,0.4911504424778761,0.9292035398230089,0.2669552937559684,,0.7330447062440316,0.5839652106854956,349,30.0,False
vwap_deviation,H3,validation,top_decile,0.3877551020408163,0.826530612244898,0.18907629119889746,,0.8109237088011025,0.6871021963245182,249,22.0,False
vwap_deviation,H3,validation,top_quintile,0.6224489795918368,0.9693877551020408,0.2952527901095693,,0.7047472098904307,0.5478094800829673,279,44.0,False
vwap_deviation,H5,robustness,top_decile,0.3137254901960784,0.7745098039215687,0.15595992484043475,,0.8440400751595653,0.7371816109828635,278,22.0,False
vwap_deviation,H5,robustness,top_quintile,0.5392156862745098,0.9313725490196079,0.24631135695912887,,0.7536886430408711,0.610409873115598,289,44.0,False
vwap_deviation,H5,train,top_decile,0.2222222222222222,0.6888888888888889,0.13487265566082252,,0.8651273443391775,0.7701436797229935,322,15.0,True
vwap_deviation,H5,train,top_quintile,0.3688888888888889,0.8844444444444445,0.22675832926647443,,0.7732416707335256,0.6362724415753407,347,30.0,False
vwap_deviation,H5,validation,top_decile,0.29896907216494845,0.7731958762886598,0.14562811277607646,,0.8543718872239235,0.7512911039745278,268,22.0,False
vwap_deviation,H5,validation,top_quintile,0.4742268041237113,0.9072164948453608,0.22530032272060074,,0.7746996772793993,0.6352250966241219,284,44.0,False
