factor_id,horizon,split,valid_date_count,mean_rankIC,median_rankIC,rankIC_std,ICIR,positive_date_share,p10_date_rankIC,p90_date_rankIC,year_count,positive_year_count,negative_year_count,yearly_rankIC_min,yearly_rankIC_max,single_year_ic_contribution_share,neutralized_mean_rankIC,raw_neutralized_rankIC_sign_agree
alpha171,H5,robustness,102,0.015625106309929606,0.024793669437247,0.15788297943719645,0.09896637601867049,0.5392156862745098,-0.19009135895577092,0.21449593287012766,2,2,0,0.013810723408579752,0.017439489211279458,0.5580598578134739,0.0068230520236320594,True
alpha171,H5,train,218,0.03242032617700432,0.03383157949617044,0.13901937740249318,0.2332072462325881,0.6055045871559633,-0.14122589491589965,0.20384733076231243,5,5,0,0.01189731888565327,0.05416541314280021,0.30848789515896896,0.02275240604574879,True
alpha171,H5,validation,97,0.005826495006794355,-0.010840285839549579,0.14105308374520115,0.041307108303419715,0.4639175257731959,-0.13982616642059137,0.16400923469218107,2,1,1,-0.003534015996657256,0.01499597517344083,0.8092812908427011,0.006734419178912003,True
alpha172,H1,robustness,103,-0.00024527132635217264,-0.0025799862223419815,0.12737339023418892,-0.0019256088410712503,0.4854368932038835,-0.16034981283216768,0.15855601824632393,2,1,1,-0.004065823002786146,0.0035018082024580667,0.5372649502222855,-0.0025975845727996697,True
alpha172,H1,train,226,-0.0053899515985004485,-0.007049804780878493,0.12879318788419314,-0.04184966368987564,0.4823008849557522,-0.157538627167992,0.16552246033448492,5,2,3,-0.040426356404734624,0.027005023778806918,0.38380549085712057,-0.0038101113763746,True
alpha172,H1,validation,98,0.02189082282392739,0.023334240211409143,0.12221053750651394,0.179123856834036,0.5510204081632653,-0.13857867960127834,0.15772577768226403,2,2,0,0.013152953237116665,0.030628692410738116,0.6995783725694392,0.01954354834581842,True
alpha172,H10,robustness,101,0.01622652105982748,0.01196931071401914,0.10407185674994399,0.1559165135183025,0.5544554455445545,-0.11983592235978754,0.15764304655559713,2,2,0,0.009487827049706687,0.022833083814847867,0.7064492677985841,0.011774093258925127,True
alpha172,H10,train,224,0.007386972925519079,0.0013170031056772855,0.14563988289837113,0.05072081066333854,0.5044642857142857,-0.16955913481035215,0.21136502424101217,5,3,2,-0.0512209105128154,0.07624774787805015,0.4096697402562889,0.007094513105993565,True
alpha172,H10,validation,96,0.02276531684609089,0.014493440672540875,0.12469136424952748,0.18257332400769813,0.5625,-0.11971745846584911,0.20445743578807776,2,1,1,-0.0035780983288938254,0.048033490585361945,0.930672579469734,0.013255675466188827,True
alpha172,H20,robustness,99,0.011602805986990409,0.0038551278036381407,0.10863762734746757,0.10680282946423239,0.5454545454545454,-0.1353974576449319,0.13930322026067385,2,2,0,0.005109817543657303,0.01771385393365687,0.7761176352044736,0.0032601352292674244,True
alpha172,H20,train,222,0.0056053576283325,0.008224971683972961,0.1323601038549576,0.04234929910960891,0.5135135135135135,-0.16463817063245811,0.1600438878637889,5,3,2,-0.026755515378419664,0.04209291663311962,0.4418888101853491,0.009139430471748753,True
alpha172,H20,validation,94,0.024536806803672234,0.017078309382901648,0.11185437148676915,0.21936386104118072,0.5851063829787234,-0.1191939415809473,0.16474835500888668,2,1,1,-0.008076607566974574,0.054487901633858075,0.8709075213704852,0.022537076541502863,True
alpha172,H3,robustness,102,0.0027754250953557135,-0.007966655576750841,0.13085231376247233,0.02121036316097369,0.46078431372549017,-0.12792216087563274,0.18191969247398562,2,1,1,-0.017620271642814968,0.0231711218335264,0.5680394774198003,0.002584705214296086,True
alpha172,H3,train,226,0.00409953665768876,-0.00022429053832375193,0.1313614926080615,0.03120805478299793,0.5,-0.1550969441591578,0.17096570114144288,5,2,3,-0.0355700782099436,0.05908059232357211,0.46922849415520823,0.0022489723911407614,True
alpha172,H3,validation,98,0.011031005212747321,0.013637508260428068,0.11765227639274374,0.0937593861416154,0.5816326530612245,-0.14175118127849254,0.15246294090636825,2,2,0,0.004856409977409242,0.017205600448085404,0.7798745497918348,0.00664916935700576,True
alpha172,H5,robustness,102,0.005231370128812989,0.00925826752938081,0.11942524322080854,0.04380455913445844,0.5588235294117647,-0.13083043032827316,0.139666955934974,2,1,1,-0.001251132031597078,0.01171387228922305,0.9034992969814966,0.009830994523591098,True
alpha172,H5,train,225,0.0007881730082304525,-0.0044546949409935,0.1389298908100304,0.005673170860748624,0.4888888888888889,-0.16020508380909218,0.18291715667568076,5,2,3,-0.04690846088863304,0.0623227528772761,0.38127757281282393,0.0008006344905136988,True
alpha172,H5,validation,97,0.017045979064540452,0.024301326986231275,0.11438667041092829,0.14902067700111946,0.6185567010309279,-0.13200602229225306,0.1534325949286397,2,1,1,-0.00390703795616733,0.03757138349298889,0.9058055292447296,0.006695585777035192,True
alpha173,H1,robustness,103,-0.0191004749919427,-0.020435678445332353,0.17626894686661598,-0.10835984063827289,0.42718446601941745,-0.25027889556280336,0.20776358652478952,2,0,2,-0.0203954053129726,-0.017780153880304378,0.5342529551358712,-4.7160484115386846e-05,True
alpha173,H1,train,226,0.006485377258366808,0.020941861924085266,0.190912611018369,0.03397039736543546,0.5398230088495575,-0.2487974345871606,0.23273884538484152,5,3,2,-0.020436409152729276,0.054292160432606464,0.41603429626839245,0.0009349296742068047,True
alpha173,H1,validation,98,-0.011284979644342876,-0.01877244818729442,0.22593368035944844,-0.049948195534145576,0.4897959183673469,-0.30620793898873,0.2586295729765292,2,0,2,-0.017615916378091845,-0.004954042910593904,0.780502798111942,-0.008327614078871294,True
alpha173,H10,robustness,101,-0.03160660065994719,-0.026321836370011353,0.17858532987992023,-0.17698318602765015,0.42574257425742573,-0.26875729711575547,0.18636609123238332,2,0,2,-0.03911677268392541,-0.023946225195489425,0.6202808936981095,-0.007802614183182586,True
alpha173,H10,train,224,0.03679309053459138,0.0463607546831723,0.21260556802115246,0.17305798186306567,0.5803571428571429,-0.2579756742913638,0.28389723070723455,5,3,2,-0.023812385906487446,0.09366766191658667,0.35209795605732663,0.018573298253175156,True
alpha173,H10,validation,96,-0.05206871393757836,-0.08464712174340805,0.21834878053375548,-0.23846578767372062,0.3958333333333333,-0.33807650086333796,0.2693729289637263,2,0,2,-0.09782457188064075,-0.008180442033008299,0.9228296687959304,-0.048089548179700986,True
alpha173,H20,robustness,99,-0.030614895287915365,-0.021926856188048238,0.16827682070102573,-0.1819317429481763,0.46464646464646464,-0.27072292165015194,0.17808722898147306,2,0,2,-0.036090443283348726,-0.024797125542767407,0.5927391088058794,-0.004206404567409079,True
alpha173,H20,train,222,0.05316754818244866,0.08697410506449622,0.21863776173231192,0.24317642003463286,0.6441441441441441,-0.2488579550798186,0.3064496707983624,5,4,1,-0.03296879274454859,0.1119629283896402,0.32024764157297925,0.02582441851304074,True
alpha173,H20,validation,94,-0.073017232573829,-0.07951226898115571,0.19897759615464958,-0.36696208007799264,0.3404255319148936,-0.327656001082354,0.19734615986729687,2,0,2,-0.13082158332472196,-0.019931604333212997,0.8677865148799466,-0.0703491943873757,True
alpha173,H3,robustness,102,-0.03926657057621202,-0.051388943974997214,0.18422801058733482,-0.2131411529171205,0.43137254901960786,-0.2660366502886918,0.1877097345238719,2,0,2,-0.041215547036020254,-0.0373175941164038,0.5248172482496973,-0.011302098080835076,True
alpha173,H3,train,226,0.01750569263892449,0.03899092117667109,0.1932992492073666,0.0905626520056724,0.6061946902654868,-0.2557214178970683,0.24066446003104053,5,3,2,-0.011630947871680012,0.04663745541571113,0.346713918554313,0.008065367538230518,True
alpha173,H3,validation,98,-0.030904588011488977,-0.027825482243817458,0.21769718703291638,-0.14196135665646484,0.45918367346938777,-0.27670283331318907,0.25636396199194866,2,0,2,-0.057964898216576494,-0.003844277806401466,0.9378040923086836,-0.0269252331262192,True
alpha173,H5,robustness,102,-0.039632034351031964,-0.04794869082740608,0.18618221132191193,-0.2128669225144585,0.4019607843137255,-0.2678652337802703,0.22343550495114423,2,0,2,-0.05999684175007665,-0.0192672269519873,0.7569235686801729,-0.01396474444446557,True
alpha173,H5,train,225,0.022687166971122545,0.057245102525446616,0.20777030564183283,0.10919350049102816,0.5777777777777777,-0.2834296702192929,0.2664970572036836,5,3,2,-0.02526480996709808,0.0703845691005921,0.3287822408645648,0.01264345705147344,True
alpha173,H5,validation,97,-0.04257518679383429,-0.03377413294958446,0.21856894178127628,-0.19479065253671599,0.4329896907216495,-0.3242167303922357,0.2501859328094515,2,0,2,-0.07780731308062788,-0.008062083492485439,0.9061122610123271,-0.03336487923253173,True
alpha174,H1,robustness,103,-0.015406330394195035,-0.030544860452500718,0.18485785138707322,-0.08334149877105178,0.4563106796116505,-0.2557839192968409,0.20285261968606536,2,0,2,-0.020380539991594872,-0.010527778673668272,0.6593868858515394,0.006106546658874564,False
alpha174,H1,train,226,0.00818342056171314,0.017282419531094398,0.18869018107278634,0.043369615287805696,0.5442477876106194,-0.25897323380155596,0.2182866763667215,5,3,2,-0.01643370528955016,0.06427036947198868,0.5089999206694127,-0.00011021591207029985,False
alpha174,H1,validation,98,-0.007477709321486391,-0.019382264149406744,0.21912060112683682,-0.034125998573534204,0.47959183673469385,-0.31682752859593016,0.26752778455061627,2,1,1,-0.015960526639461563,0.0010051079964887787,0.9407562394183036,-8.75993286402369e-05,True
alpha174,H10,robustness,101,-0.03533019733547297,-0.03815922300747202,0.18264905447046503,-0.1934321392350048,0.45544554455445546,-0.25531182279790254,0.18193012759542415,2,0,2,-0.05613304385728425,-0.01411129388322546,0.7991112972642133,-0.005948062417728119,True
alpha174,H10,train,224,0.03355740356231936,0.046558610938635406,0.20872293611713236,0.16077487307617894,0.5848214285714286,-0.26606753244896636,0.2714766514588954,5,3,2,-0.016708338789435208,0.08542678870089539,0.35659726448605916,0.020981880613958843,True
alpha174,H10,validation,96,-0.05238657955656001,-0.07687014525906401,0.2150888581792747,-0.24355784860272142,0.3645833333333333,-0.33462547751443084,0.27753270143966025,2,0,2,-0.10480954105152966,-0.0021033307756707473,0.9803266834037506,-0.0475276315282167,True
alpha174,H20,robustness,99,-0.038989135749465796,-0.06203693246824799,0.1760100373174886,-0.2215165472588181,0.4444444444444444,-0.2730044938949481,0.16807182208661367,2,0,2,-0.05981496560636597,-0.016861691526509345,0.7800935492363835,-0.004964465033131409,True
alpha174,H20,train,222,0.05148449975058251,0.08150081680920168,0.21339331711725368,0.2412657549265857,0.6576576576576577,-0.2409398152394054,0.2991271049890409,5,4,1,-0.02070112427046096,0.11675752169139673,0.36850396134280916,0.03133414332475721,True
alpha174,H20,validation,94,-0.07267364652741144,-0.09103178701149406,0.20225363113869754,-0.3593193660764228,0.3191489361702128,-0.3194546789809896,0.20730753565322935,2,0,2,-0.13755589240558233,-0.013087910516846346,0.9131201532160885,-0.06662454002262636,True
alpha174,H3,robustness,102,-0.04126907508868231,-0.049979113906529066,0.19439830567643282,-0.21229133116711837,0.4019607843137255,-0.3167578199441904,0.19514490102735657,2,0,2,-0.05247474570995505,-0.030063404467409564,0.6357635299215344,-0.00915812620759972,True
alpha174,H3,train,226,0.013677369325641713,0.029329684725928853,0.19217655202347064,0.07117085399664828,0.5530973451327433,-0.2682128891157869,0.2335299016423323,5,3,2,-0.013775537580141783,0.044423779137934306,0.35392021884572317,0.006178963920770559,True
alpha174,H3,validation,98,-0.03329862340216284,-0.03745839766960342,0.2101919227707378,-0.15842009037846128,0.3877551020408163,-0.30456323164916094,0.2411613701138887,2,0,2,-0.06561814734400513,-0.0009790994603205566,0.985298199140314,-0.026465307864590597,True
alpha174,H5,robustness,102,-0.04144700257624727,-0.055574025481626266,0.19184452424407716,-0.2160447515484762,0.4019607843137255,-0.28190265966382677,0.23240590567224187,2,0,2,-0.07082124497804801,-0.012072760174446504,0.8543590679176732,-0.013106308357802536,True
alpha174,H5,train,225,0.015248040363644896,0.021114492946185674,0.2056432032649968,0.07414803952453465,0.56,-0.27458014234680295,0.2744367064824135,5,3,2,-0.02502774490170794,0.06635040948051171,0.37534132699300654,0.01163180494653385,True
alpha174,H5,validation,97,-0.043250127278318375,-0.04769266260321762,0.21734122577777243,-0.19899642658011354,0.41237113402061853,-0.3190323007324511,0.26320209053772353,2,0,2,-0.08331609251859834,-0.0040018347980441266,0.9541693794043896,-0.033069322873203695,True
alpha175,H1,robustness,103,-0.024769485812931927,-0.03435658790667768,0.17783521738483193,-0.1392833555534236,0.42718446601941745,-0.2555818349132377,0.19634276878252835,2,0,2,-0.025648488378789504,-0.023907387142571592,0.5175670515140774,-0.0006444097967710618,True
alpha175,H1,train,226,0.009887568442766724,0.026463409768981906,0.18826538387812203,0.05251931204287492,0.5530973451327433,-0.23130214226039622,0.237601228839789,5,3,2,-0.018464287558885156,0.08084426267643106,0.5721342555800746,0.0013169310112899847,True
alpha175,H1,validation,98,-0.00960638974329883,-0.007804885630373472,0.21967896440693604,-0.04372921990611643,0.47959183673469385,-0.29111725868702604,0.25971284765860153,2,0,2,-0.016978806886640718,-0.0022339725999569386,0.8837246530875296,-0.00258731278288001,True
alpha175,H10,robustness,101,-0.04179143693812277,-0.024054285573232963,0.18494343026351354,-0.22596875638446276,0.40594059405940597,-0.2730070550815156,0.17538452525521964,2,0,2,-0.05518008980276806,-0.028135011016184583,0.6623059836736777,-0.010827227822426845,True
alpha175,H10,train,224,0.032536315860500375,0.05128178113571528,0.2099198399165166,0.15499400091692048,0.5714285714285714,-0.2525402513070298,0.2793588573304168,5,3,2,-0.02024170586459195,0.10101708671992628,0.384219501620031,0.020221356797908176,True
alpha175,H10,validation,96,-0.05332850703664368,-0.09200431315400245,0.21242524519146455,-0.2510459949737955,0.3645833333333333,-0.31423332046031494,0.278315388082671,2,0,2,-0.10321138864074939,-0.005481661416379024,0.9495675076419523,-0.049759639368283405,True
alpha175,H20,robustness,99,-0.0408560312620124,-0.04967212758753243,0.17585077093184528,-0.2323335351077137,0.45454545454545453,-0.26667575719487585,0.18433597631394844,2,0,2,-0.05479843856943814,-0.02604222349787252,0.6778573698940158,-0.009651444360975998,True
alpha175,H20,train,222,0.04862363657262878,0.08045243890926301,0.2159759268059604,0.2251345198130058,0.6396396396396397,-0.23994967790098168,0.27896092917833415,5,3,2,-0.027980672484193204,0.11655845160861837,0.3493467119649617,0.02912013609563962,True
alpha175,H20,validation,94,-0.07462573894759437,-0.09115864718866457,0.19640200992475218,-0.3799642324240259,0.3191489361702128,-0.3281093726765243,0.2017823706879251,2,0,2,-0.13748176139535567,-0.016900820373119702,0.890526378173507,-0.06990206087660183,True
alpha175,H3,robustness,102,-0.05199969326950005,-0.05752700857073509,0.19087199289908574,-0.27243228553176135,0.39215686274509803,-0.30684490149917787,0.17796340396287263,2,0,2,-0.05787642990655001,-0.0461229566324501,0.5565074163667895,-0.013697163276750685,True
alpha175,H3,train,226,0.01659376859653724,0.028636986983303338,0.19699197563365303,0.08423575906156075,0.5796460176991151,-0.26441473670648086,0.2412073809164718,5,3,2,-0.013104008710105948,0.06532367542233401,0.4113693449630641,0.007343899683998569,True
alpha175,H3,validation,98,-0.03483893763512183,-0.043955275789438614,0.20879560004892508,-0.16685666569103158,0.3979591836734694,-0.31660602951148886,0.22760600640940104,2,0,2,-0.06402607792627497,-0.005651797343968703,0.9188867725652029,-0.029921868550758932,True
alpha175,H5,robustness,102,-0.05110274215103601,-0.07502473875500325,0.19272705851149255,-0.2651560322962574,0.37254901960784315,-0.29163171977108227,0.2312182128232469,2,0,2,-0.07432534250237227,-0.027880141799699713,0.7272148164055565,-0.015974943810224535,True
alpha175,H5,train,225,0.01601015088459395,0.027810455803024138,0.20746528283960103,0.07717026514249124,0.5733333333333334,-0.2928197002280866,0.26890781026080934,5,3,2,-0.029878579558498188,0.06418129529974118,0.31150441390090927,0.012212503640170895,True
alpha175,H5,validation,97,-0.044782901547581355,-0.05869950167714948,0.21604110887468958,-0.20728879693705332,0.3917525773195876,-0.3308830798373277,0.2515959558020021,2,0,2,-0.08328914865218283,-0.007062496220624825,0.9218332302575449,-0.036795277227681195,True
alpha178,H1,robustness,103,-0.05101555978625218,-0.029044300880444483,0.18923380224199904,-0.2695901006153839,0.39805825242718446,-0.3229825240108159,0.20916700339653974,2,0,2,-0.06966979901250285,-0.03199555116340839,0.6852855854226972,-0.03213630133515165,True
alpha178,H1,train,226,-0.03133085418850611,-0.0339131332492103,0.17950156606192125,-0.1745436258628415,0.41150442477876104,-0.25818487447657035,0.1963376339631587,5,1,4,-0.06654741106715739,0.0005995809557682564,0.4147140151268444,-0.02740551740916678,True
alpha178,H1,validation,98,-0.019756567531065704,-0.011190314025565248,0.16297085471255804,-0.12122761193043755,0.4387755102040816,-0.2294140897689616,0.21111813647646754,2,1,1,-0.03985750861148002,0.00034437354934860613,0.9914338948616652,-0.019365538302285195,True
alpha178,H10,robustness,101,-0.006810309771588613,0.0118417278733599,0.16939232661056067,-0.040204358177603705,0.5346534653465347,-0.2654923898372903,0.2235385055923945,2,1,1,-0.026905273169107673,0.013686552893880828,0.6628249029092046,-0.002736778121549503,True
alpha178,H10,train,224,-0.018671086822017843,-0.01576870825248068,0.16443962859928832,-0.11354371802624376,0.4732142857142857,-0.22476603114095708,0.1947643587208641,5,1,4,-0.056192289038200505,0.010162144504647131,0.4136158008446488,-0.020194313505866646,True
alpha178,H10,validation,96,-0.007588795170302109,-0.024929892604801926,0.15286577086744937,-0.04964352141907811,0.4166666666666667,-0.18341244041062893,0.2014691767014039,2,1,1,-0.01546318388986346,0.0006206739203044055,0.9614101338354266,-0.0066933087762203304,True
alpha178,H20,robustness,99,-0.01660077828651783,-0.006905267636543646,0.17690440436162921,-0.09384038993502052,0.47474747474747475,-0.2722184364015803,0.19997410745655425,2,0,2,-0.018075045659233173,-0.01503436920300779,0.5459186075754704,-0.011443083017546273,True
alpha178,H20,train,222,-0.002281219519909367,-0.00862089423764003,0.1575241390101085,-0.014481713940762937,0.47297297297297297,-0.18722558140114626,0.17802404430573895,5,2,3,-0.06182742894049785,0.025266115130157196,0.5713074856367423,-0.00750939232725775,True
alpha178,H20,validation,94,-0.008021427653568874,-0.008747658762188672,0.15690387738724434,-0.05112319585176155,0.48936170212765956,-0.2163219167341005,0.18360387492504007,2,1,1,-0.021438338916859954,0.00658809794423697,0.7649327320169689,-0.004868291543213849,True
alpha178,H3,robustness,102,-0.018944364275918404,-0.01777779185937833,0.16572904784438736,-0.11430925671947606,0.47058823529411764,-0.21419630952724691,0.17378505649513612,2,0,2,-0.029607275989104186,-0.008281452562732612,0.7814270132764554,-0.013903554931214668,True
alpha178,H3,train,226,-0.03962400616455192,-0.0535918167209203,0.15904401194057627,-0.24913862320925773,0.38495575221238937,-0.24614759891531895,0.17101908814196762,5,0,5,-0.05607463234249787,-0.019219587137955563,0.2706661193220487,-0.022818189808295516,True
alpha178,H3,validation,98,-0.015168216943985577,-0.02846049106341878,0.16995630075539167,-0.08924774707715202,0.4387755102040816,-0.2273140615159517,0.19492849051904101,2,0,2,-0.024633715439096406,-0.0057027184488747445,0.8120175077290163,-0.010245099879804289,True
alpha178,H5,robustness,102,-0.019074926637181,-0.005065937602491393,0.1698870977085418,-0.11228001946272538,0.49019607843137253,-0.2604743015061097,0.1965131828781626,2,0,2,-0.03801049307352855,-0.00013936020083345023,0.9963470318003266,-0.006993696437167754,True
alpha178,H5,train,225,-0.03736280026090526,-0.03687319813951172,0.16596043971975444,-0.22513076202977741,0.41333333333333333,-0.24866250174470841,0.17529185794753274,5,0,5,-0.05200798352125654,-0.03091500304894205,0.27765983220741397,-0.02355556897915192,True
alpha178,H5,validation,97,-0.015981494419435804,-0.0016744924631734073,0.15535752880415654,-0.10286913381315463,0.4948453608247423,-0.21495183104394688,0.17020925556720393,2,1,1,-0.03248708196095222,0.0008679595291955436,0.9739781607091714,-0.00894074647372349,True
alpha181,H1,robustness,103,-0.023206293960817432,-0.01922006492221984,0.1758123265244866,-0.1319946924061967,0.46601941747572817,-0.2508229969141443,0.19937235547296556,2,0,2,-0.02823072372013723,-0.01827848785071532,0.6069920939668111,-0.01467244212959584,True
alpha181,H1,train,222,0.01006058401655173,0.01553050786992843,0.17943302379979206,0.05606874255085361,0.5585585585585585,-0.2268632365432557,0.23008996073023655,5,2,3,-0.02565076231564081,0.03563409326282604,0.3567405631095365,0.007703852195120459,True
alpha181,H1,validation,98,0.019397532556254548,0.012480818221049305,0.17108870491946931,0.11337704943984982,0.5510204081632653,-0.21403438970438807,0.22867413220120275,2,2,0,0.014932647859501989,0.023862417253007098,0.6150889857718758,0.016273096339358206,True
alpha181,H10,robustness,101,0.01766640251541198,0.019617092434144143,0.15784690128906123,0.11192112338689451,0.5742574257425742,-0.19686535380958045,0.2283749969961218,2,2,0,0.009935537814196753,0.02555188451065151,0.7200265005655286,0.0036014319842249854,True
alpha181,H10,train,220,-0.004670094681379226,-0.02122501210522995,0.17825244110801006,-0.026199330861053593,0.4727272727272727,-0.21029394037644455,0.23882020145840535,5,1,4,-0.019364784240557768,0.048003177067937365,0.570980259715971,-0.005325727395290172,True
alpha181,H10,validation,96,-0.013867722654108969,-0.021846264698459787,0.17125525980175987,-0.08097691522095055,0.4479166666666667,-0.24422812063451135,0.1593686225669942,2,1,1,-0.038288226792541756,0.011591951873193302,0.7676040426624146,-0.0061499113039747005,True
alpha181,H20,robustness,99,0.03050682862899705,0.022422196937122413,0.14956803337696264,0.2039662348979972,0.5858585858585859,-0.13188359821164972,0.22409395207986543,2,2,0,0.0010730652118368924,0.06178020225972972,0.9829274554052052,0.009363342056590255,True
alpha181,H20,train,218,-0.009516099371642,-0.019522379489089435,0.1743462809161393,-0.054581602324051015,0.4541284403669725,-0.229190985790544,0.22959354315752253,5,1,4,-0.016376040464120906,0.030568569473692887,0.37398496507627427,-0.007476354664113349,True
alpha181,H20,validation,94,-0.009980455241842507,-0.017208218809616274,0.1816130634405208,-0.05495450080941538,0.4574468085106383,-0.2440047972723637,0.235549364772444,2,1,1,-0.022417911912149584,0.003562553132491858,0.8628756980919922,-0.009247874766785557,True
alpha181,H3,robustness,102,-0.007621665520224082,-0.012870402180043428,0.15041111436708068,-0.05067222294240363,0.46078431372549017,-0.19580378505371995,0.1834957845361326,2,0,2,-0.010287667582314157,-0.004955663458134018,0.6748962910413632,-0.0013717736570498294,True
alpha181,H3,train,222,0.015112574292469372,0.016588473242698708,0.1660627473030432,0.09100520458625716,0.545045045045045,-0.19070162994887555,0.2187261278601232,5,4,1,-0.010037672601112727,0.03356039363536089,0.31181688827379644,0.007771498119189428,True
alpha181,H3,validation,98,0.01583219174282227,0.011589882311334414,0.16691212345562068,0.09485345590868241,0.5204081632653061,-0.18309212631241523,0.25673417692352485,2,2,0,0.003990655874937838,0.02767372761070672,0.8739702013542424,0.021753478596816107,True
alpha181,H5,robustness,102,-0.022818070287043146,-0.027670631286418897,0.17739736913120982,-0.12862688098923292,0.45098039215686275,-0.25648282499640096,0.20491450809707654,2,0,2,-0.028210330021103656,-0.017425810552982642,0.6181576633393581,-0.0070085455362765,True
alpha181,H5,train,221,0.00840018731888628,0.008301176511902458,0.1708657540758143,0.04916249815137947,0.5339366515837104,-0.21510629216135577,0.20326020657856392,5,4,1,-0.02473607663479651,0.04544944359355273,0.39251276662134293,0.003934065083387339,True
alpha181,H5,validation,97,-0.0011494757249132825,-0.014684377108511516,0.1589459179162838,-0.007231866914120481,0.4536082474226804,-0.19780509676945146,0.20713858344856104,2,1,1,-0.010729201521709366,0.008629827692649389,0.5542220843259758,0.0032445768057500495,False
alpha182,H1,robustness,103,-0.0332142523122353,-0.049715629659021245,0.19809338184054642,-0.16766967176607056,0.4174757281553398,-0.2751806999676264,0.2099701116326778,2,0,2,-0.05901040610795395,-0.007914178397203566,0.8817448258256476,-0.006577166559295664,True
alpha182,H1,train,226,0.012754311120416261,0.003257138609868711,0.15354945164014774,0.08306321503711225,0.5132743362831859,-0.17880482487929736,0.21463151650873896,5,3,2,-0.006647630280096813,0.05861518609585022,0.5374786744987218,0.014052247247495,True
alpha182,H1,validation,98,-0.02252906816461482,-0.03458743329388381,0.16384152595377022,-0.13750523887925495,0.40816326530612246,-0.20882536843231345,0.19666579588269864,2,0,2,-0.03650424606353362,-0.00855389026569602,0.8101588089841383,-0.01337194926819055,True
alpha182,H10,robustness,101,-0.005642869844335396,-0.006093442200446955,0.2237261252206315,-0.025222221315327295,0.48514851485148514,-0.29638196608087947,0.24621138431186837,2,1,1,-0.04947826023223341,0.03906922835132059,0.5587765505686296,0.0038476549703062666,False
alpha182,H10,train,224,0.014841606550580689,0.006409836953704609,0.14434999424405826,0.1028168142874145,0.5357142857142857,-0.1547293699529898,0.2138955539153551,5,4,1,-0.01413649414258968,0.07104882989847604,0.5221562390161056,0.008787179842562843,True
alpha182,H10,validation,96,-0.008159316064138158,0.008520635168394013,0.16885342786232438,-0.048321885835749236,0.5208333333333334,-0.2188666263314305,0.20319968508990988,2,1,1,-0.02332035699403665,0.006382906868621623,0.7851109259192909,-0.006518990063729184,True
alpha182,H20,robustness,99,0.0035915425184965596,-0.02659333591916176,0.21805473481312063,0.01647083023248552,0.47474747474747475,-0.2592232415444925,0.3173188854759211,2,1,1,-0.03940306717345593,0.04927331531619609,0.555653195730509,0.004246999824807325,True
alpha182,H20,train,222,0.005494994244877932,0.010700586773707828,0.13672810849748038,0.04018920692506467,0.5315315315315315,-0.18677535731994013,0.1828469331768228,5,3,2,-0.033336069516364246,0.07339394542138204,0.512507185023193,0.0045621089993556395,True
alpha182,H20,validation,94,-0.04411129996783656,-0.06598875135473092,0.1744519257519949,-0.252856480532902,0.35106382978723405,-0.25453650402680705,0.20255404935862426,2,0,2,-0.060161277446210734,-0.029371524732594967,0.6719467723802816,-0.026311041234123787,True
alpha182,H3,robustness,102,-0.031791822646473344,-0.03278030439365345,0.19787882723136313,-0.1606630840261744,0.45098039215686275,-0.2902116775050274,0.19894709322425774,2,1,1,-0.070601864862903,0.0070182195699563105,0.9095824280373335,-0.0012673268669095735,True
alpha182,H3,train,226,0.00477361513088903,0.009400121221515055,0.14033583933823351,0.03401565240496974,0.5221238938053098,-0.1696818439699393,0.16686501304295465,5,4,1,-0.01682962703203891,0.02346698441757275,0.34240915861112187,0.011255487244947541,True
alpha182,H3,validation,98,0.005271142834842611,0.014726795302355926,0.15010829337529383,0.03511560031972346,0.5306122448979592,-0.17944189646211858,0.185026242156902,2,1,1,-0.0038608424369678644,0.01440312810665309,0.7886088116630073,0.00016865047676779886,True
alpha182,H5,robustness,102,-0.019536084700023628,-0.03291448522334938,0.21701192642378214,-0.09002309238006324,0.4411764705882353,-0.2879706769814295,0.26659286096278856,2,1,1,-0.061390449292181654,0.02231827989213439,0.7333816901820077,0.0019374333527712674,False
alpha182,H5,train,225,0.006980109054565936,0.010936732559027218,0.14485307598101138,0.04818751004970685,0.52,-0.18855270262783783,0.20025591965651723,5,4,1,-0.023658327367397265,0.03081242762045616,0.3205339322887189,0.003985448025803629,True
alpha182,H5,validation,97,0.0008201320588523141,-0.0030459526683693817,0.16104197093757308,0.005092660342378902,0.4948453608247423,-0.20909798113377706,0.19490539654269984,2,1,1,-0.015998723062466278,0.0172957452389195,0.5194780430898072,0.00170115469633752,True
alpha185,H1,robustness,103,0.025571762419845323,0.018343863145770217,0.12044770053918898,0.21230594112940554,0.5825242718446602,-0.12276694923336891,0.17804303975211533,2,2,0,0.013740342486285192,0.037635170979553705,0.7325507511390315,0.017303175854211213,True
alpha185,H1,train,226,-0.0067639797033815716,-0.012620258921846877,0.14166405120928585,-0.047746620583290246,0.47345132743362833,-0.18520033610773623,0.17314859875734157,5,1,4,-0.07289632867263438,0.01705206525116994,0.6820135123836291,-0.0034014878093271907,True
alpha185,H1,validation,98,-0.016939474187091456,-0.02714786696678882,0.12541797800641158,-0.13506416270102425,0.45918367346938777,-0.18749356785731097,0.14372075730942302,2,1,1,-0.03509836837769378,0.0012194200035108627,0.9664236161433788,-0.016607128792143173,True
