split,anchor_family_id,diagnostic_axis,diagnostic_bucket,predeclared_partition_id,diagnostic_bucket_source,baseline_id,anchor_event_count,baseline_event_count,failed_lookalike_baseline_event_count,unique_instrument_year_count,anchor_p05_after_cost_return_H20,baseline_p05_after_cost_return_H20,p05_diff_vs_baseline,anchor_max_adverse_excursion_mean_H20,baseline_max_adverse_excursion_mean_H20,mae_worsening_vs_baseline,failed_lookalike_rate,top1_instrument_year_pnl_share,top1_threshold,top1_threshold_status,top5_instrument_exposure_share,top5_threshold,top5_threshold_status,interpretation_status
robustness,pullback_hold_restrengthen,pullback_depth_band,ge_-0.0495133,P05_PART_a18c04ba2755,linked_anchor,failed_lookalike_baseline,28,28,28,26,-0.11530782758805717,-0.08246340334740931,-0.03284442424064786,-0.058220090820628324,-0.0513385545061052,0.006881536314523123,0.5,0.20060154948261397,0.25,passed,0.2857142857142857,0.55,passed,interpretable
robustness,pullback_hold_restrengthen,pullback_depth_band,lt_-0.0710981,P05_PART_3c8d5acfa20c,linked_anchor,failed_lookalike_baseline,6,6,6,6,-0.11152366656993229,-0.06871303589362146,-0.04281063067631083,-0.10337377008485428,-0.08195274601927312,0.021421024065581162,0.5,0.7952525040411433,0.25,failed,0.8333333333333334,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,year_bucket,2024,P05_PART_ee38fefbf663,linked_anchor,failed_lookalike_baseline,48,48,48,40,-0.1486658937143788,-0.10388898573830818,-0.04477690797607062,-0.08584994798232644,-0.06502528337365537,0.020824664608671065,0.5,0.21858804911519517,0.25,passed,0.22916666666666666,0.55,passed,interpretable
robustness,pullback_hold_restrengthen,year_bucket,2025,P05_PART_f381364dfe1e,linked_anchor,failed_lookalike_baseline,9,9,9,9,-0.06158814456489467,-0.039666911401283395,-0.021921233163611276,-0.041131088516065645,-0.06063932885984247,0.0,0.5,0.29817426221994003,0.25,failed,0.5555555555555556,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,公用事业,P05_PART_5ab80d0e8e1b,linked_anchor,failed_lookalike_baseline,2,2,2,2,-0.04189342015537482,-0.012954246339013615,-0.028939173816361203,-0.03754018243211066,-0.05157696652889415,0.0,0.5,1.0,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,医药生物,P05_PART_e9da2e5c1389,linked_anchor,failed_lookalike_baseline,4,4,4,4,-0.08094618891739165,-0.04841858359346349,-0.03252760532392816,-0.06423507647970891,-0.06912076610151605,0.0,0.5,1.0,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,国防军工,P05_PART_9be3680abaed,linked_anchor,failed_lookalike_baseline,5,5,5,4,-0.1502627123612861,-0.07578286661563179,-0.07447984574565432,-0.06572499982595963,-0.05537649216596339,0.010348507659996238,0.5,0.6647310867825263,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,家用电器,P05_PART_a15abe39afa3,linked_anchor,failed_lookalike_baseline,1,1,1,1,0.1590446808365652,-0.009311565754453677,0.1683562465910189,-0.06561318472569566,-0.10046437376367545,0.0,0.5,1.0,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,建筑装饰,P05_PART_220dd76f3516,linked_anchor,failed_lookalike_baseline,3,3,3,2,-0.08325207598134828,-0.03236496551349422,-0.05088711046785405,-0.0913215613796821,-0.03202703968152176,0.05929452169816034,0.5,0.0,0.25,passed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,有色金属,P05_PART_e5a1accd8911,linked_anchor,failed_lookalike_baseline,1,1,1,1,0.09217893160726487,0.19548799823092755,-0.10330906662366268,-0.006465459878108537,-0.005077582547303061,0.001387877330805476,0.5,1.0,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,机械设备,P05_PART_1e1dc3e0ab2d,linked_anchor,failed_lookalike_baseline,3,3,3,2,-0.05803664523778302,-0.01712479806789232,-0.0409118471698907,-0.0555634478731053,-0.06608427999797577,0.0,0.5,0.0,0.25,passed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,汽车,P05_PART_ca1964526ecf,linked_anchor,failed_lookalike_baseline,5,5,5,5,-0.11130977515075902,-0.0865130605897293,-0.02479671456102972,-0.07470924047605451,-0.06803340800107746,0.00667583247497705,0.5,1.0,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,煤炭,P05_PART_e14d8d96dc55,linked_anchor,failed_lookalike_baseline,1,1,1,1,-0.03271294402944079,0.0348155138393459,-0.0675284578687867,-0.10796139747224542,-0.07269398124926085,0.03526741622298457,0.5,0.0,0.25,passed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,电力设备,P05_PART_029d2f3a704b,linked_anchor,failed_lookalike_baseline,1,1,1,1,-0.10045867595873348,-0.11033780690074912,0.009879130942015646,-0.1373218802567563,-0.10430470250888968,0.03301717774786661,0.5,0.0,0.25,passed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,电子,P05_PART_06cd7c59519e,linked_anchor,failed_lookalike_baseline,16,16,16,14,-0.13439202096008834,-0.05751928241239666,-0.07687273854769168,-0.07905196508076773,-0.0648912791338273,0.014160685946940421,0.5,0.2960268651097209,0.25,failed,0.5,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,计算机,P05_PART_3c695642a3b4,linked_anchor,failed_lookalike_baseline,6,6,6,4,-0.12012412699016711,-0.08414509433218129,-0.03597903265798583,-0.10318793909400202,-0.05796569179222274,0.04522224730177928,0.5,0.8396808625027187,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,通信,P05_PART_2199aca9574e,linked_anchor,failed_lookalike_baseline,1,1,1,1,0.03547677633873526,0.03547677633873526,0.0,-0.17891053886839992,-0.17891053886839992,0.0,0.5,1.0,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,钢铁,P05_PART_5fbb8c288926,linked_anchor,failed_lookalike_baseline,1,1,1,1,-0.05996039904138783,-0.05996039904138783,0.0,-0.08517770067648833,-0.08517770067648833,0.0,0.5,0.0,0.25,passed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,银行,P05_PART_554709790ba9,linked_anchor,failed_lookalike_baseline,2,2,2,2,-0.027861594748904067,-0.007681514628103881,-0.020180080120800185,-0.03457631003126971,-0.030078161673419646,0.0044981483578500625,0.5,1.0,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,非银金融,P05_PART_fa21c42ca5ce,linked_anchor,failed_lookalike_baseline,1,1,1,1,-0.06968211481375874,0.037520134419488545,-0.10720224923324728,-0.08273213780469413,-0.045608952266866676,0.03712318553782745,0.5,0.0,0.25,passed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,食品饮料,P05_PART_d33431c59d85,linked_anchor,failed_lookalike_baseline,4,4,4,3,-0.19124084580465198,-0.11960499951767009,-0.07163584628698189,-0.09970910103588657,-0.08437458305354856,0.015334517982338008,0.5,1.0,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,money_bucket,1,P05_PART_9c1df3bb564c,linked_anchor,failed_lookalike_baseline,3,3,3,3,-0.09640884826699891,-0.10530006611481299,0.008891217847814076,-0.07632168027045105,-0.06485332857756036,0.011468351692890691,0.5,1.0,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,money_bucket,2,P05_PART_239208c4d0f9,linked_anchor,failed_lookalike_baseline,6,6,6,5,-0.07510899222021647,-0.03946148930951445,-0.03564750291070202,-0.05422319258600187,-0.04463994759607953,0.009583244989922336,0.5,0.9853302263054029,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,money_bucket,3,P05_PART_556b169e12b1,linked_anchor,failed_lookalike_baseline,18,18,18,18,-0.11991434966056837,-0.07302920658713416,-0.04688514307343421,-0.07569895477914074,-0.06501577760978892,0.010683177169351812,0.5,0.4176913589665918,0.25,failed,0.3333333333333333,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,money_bucket,4,P05_PART_481390dbfb50,linked_anchor,failed_lookalike_baseline,30,30,30,26,-0.16986346284014447,-0.08856361958194403,-0.08129984325820044,-0.08580306391481204,-0.06780946311295603,0.01799360080185601,0.5,0.22805759512185927,0.25,passed,0.3,0.55,passed,interpretable
robustness,pullback_hold_restrengthen,vol20_bucket,0,P05_PART_8a57903b6903,linked_anchor,failed_lookalike_baseline,5,5,5,5,-0.023247559012626838,-0.01875161757134306,-0.004495941441283777,-0.031292145842639285,-0.03426887106003862,0.0,0.5,0.6194822111057647,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,vol20_bucket,1,P05_PART_fd87db9809b4,linked_anchor,failed_lookalike_baseline,11,11,11,11,-0.10082548752301318,-0.07791415419006242,-0.022911333332950756,-0.06678772004874133,-0.06125477246671607,0.005532947582025258,0.5,0.27554179035495036,0.25,failed,0.45454545454545453,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,vol20_bucket,2,P05_PART_078d718fac0c,linked_anchor,failed_lookalike_baseline,9,9,9,9,-0.15476602051686522,-0.10107825191345948,-0.05368776860340574,-0.08381719071036792,-0.0620822060021545,0.021734984708213417,0.5,1.0,0.25,failed,0.5555555555555556,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,vol20_bucket,3,P05_PART_194ac7ca9f6f,linked_anchor,failed_lookalike_baseline,11,11,11,11,-0.09340300593901074,-0.07404200760229085,-0.019360998336719892,-0.09186776304917958,-0.08086176507823724,0.011005997970942344,0.5,0.35533773252427475,0.25,failed,0.45454545454545453,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,vol20_bucket,4,P05_PART_34b3514cf6c1,linked_anchor,failed_lookalike_baseline,21,21,21,20,-0.16115553237438296,-0.09191260357948927,-0.06924292879489369,-0.08737864476726769,-0.06540959235047476,0.021969052416792922,0.5,0.2425797968410865,0.25,passed,0.2857142857142857,0.55,passed,interpretable
robustness,pullback_hold_restrengthen,ret_60d_bucket,2,P05_PART_e5a4d5771669,linked_anchor,failed_lookalike_baseline,5,5,5,5,-0.07533067429052646,-0.02247581108224713,-0.05285486320827933,-0.09168060182806965,-0.047283506313403834,0.04439709551466582,0.5,0.0,0.25,passed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,ret_60d_bucket,3,P05_PART_7413d8b18e92,linked_anchor,failed_lookalike_baseline,23,23,23,22,-0.1049660207900148,-0.08201941513058864,-0.02294660565942616,-0.06760214781019547,-0.0581536573663311,0.009448490443864366,0.5,0.3169110075729999,0.25,failed,0.2608695652173913,0.55,passed,interpretable
robustness,pullback_hold_restrengthen,ret_60d_bucket,4,P05_PART_d6b7492c072c,linked_anchor,failed_lookalike_baseline,29,29,29,25,-0.15638122012819597,-0.10817124643598842,-0.048209973692207544,-0.08543878934556604,-0.07217296243728984,0.013265826908276199,0.5,0.17294943897705922,0.25,passed,0.3448275862068966,0.55,passed,interpretable
robustness,pullback_hold_restrengthen,all,all,not_applicable,baseline_event,failed_lookalike_baseline,0,187,187,155,,-0.1445477817875786,,-0.0787890754350221,-0.08327050286014169,0.0,1.0,0.1336484732963087,0.25,passed,0.19298245614035087,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,anchor_window_position_bucket,0.139535_0.372093,P05_PART_b0ed159c4c63,baseline_event,failed_lookalike_baseline,0,64,64,61,,-0.13462141261617283,,-0.07327325551448541,-0.07534278768384173,0.0,1.0,0.3522108434783123,0.25,failed,0.4,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,anchor_window_position_bucket,0.372093_0.627907,P05_PART_a9a24906fcf7,baseline_event,failed_lookalike_baseline,0,31,31,30,,-0.12972859026574363,,-0.09272811364144837,-0.0874441536097542,0.005283960031694165,1.0,0.3966856466349757,0.25,failed,0.35294117647058826,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,anchor_window_position_bucket,ge_0.627907,P05_PART_c6515f897e07,baseline_event,failed_lookalike_baseline,0,9,9,9,,-0.07432633278095806,,-0.06112369667792719,-0.08085379103375975,0.0,1.0,0.47616641263787207,0.25,failed,0.5,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,anchor_window_position_bucket,lt_0.139535,P05_PART_3389866e685a,baseline_event,failed_lookalike_baseline,0,83,83,74,,-0.15789766923431026,,-0.08945623718335034,-0.08808665954065549,0.0013695776426948525,1.0,0.41221391645988814,0.25,failed,0.625,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,reference_age_bucket,0_5,P05_PART_64df811e6d73,baseline_event,failed_lookalike_baseline,0,31,31,29,,-0.20248538139843125,,-0.12678109462250287,-0.10695747686863585,0.019823617753867012,1.0,0.0,0.25,passed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,reference_age_bucket,10_20,P05_PART_8c8ff8202cff,baseline_event,failed_lookalike_baseline,0,55,55,51,,-0.1330616647299119,,-0.07047574461904417,-0.07507139310453007,0.0,1.0,0.37970834761489325,0.25,failed,0.4444444444444444,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,reference_age_bucket,20_40,P05_PART_4b5d754918f1,baseline_event,failed_lookalike_baseline,0,36,36,34,,-0.12181667211939295,,-0.08942490594389113,-0.08723429076599716,0.0021906151778939703,1.0,0.4414146302707457,0.25,failed,0.2608695652173913,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,reference_age_bucket,40_60,P05_PART_c0d118e3f8d7,baseline_event,failed_lookalike_baseline,0,2,2,2,,-0.03865772689038944,,-0.04218157588837538,-0.05391720348886819,0.0,1.0,0.4306121771663662,0.25,failed,0.8333333333333334,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,reference_age_bucket,5_10,P05_PART_dcad40adc80e,baseline_event,failed_lookalike_baseline,0,63,63,59,,-0.14632996927894193,,-0.08730783444346812,-0.07743978978755547,0.00986804465591265,1.0,0.38268120099924335,0.25,failed,0.5555555555555556,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,year_bucket,2024,P05_PART_ee38fefbf663,baseline_event,failed_lookalike_baseline,0,161,161,129,,-0.14075389570617858,,-0.08584994798232644,-0.08129258405984753,0.0045573639224789075,1.0,0.21858804911519517,0.25,passed,0.22916666666666666,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,year_bucket,2025,P05_PART_f381364dfe1e,baseline_event,failed_lookalike_baseline,0,26,26,26,,-0.22885486740121821,,-0.041131088516065645,-0.09551838466196315,0.0,1.0,0.29817426221994003,0.25,failed,0.5555555555555556,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,交通运输,P05_PART_5567ef72272e,baseline_event,failed_lookalike_baseline,0,8,8,8,,-0.12816886179857218,,,-0.07102204267017316,,1.0,0.0,0.25,passed,0.0,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,公用事业,P05_PART_5ab80d0e8e1b,baseline_event,failed_lookalike_baseline,0,6,6,5,,-0.12209171936810417,,-0.03754018243211066,-0.04702962979418409,0.0,1.0,1.0,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,农林牧渔,P05_PART_3eab43cc7673,baseline_event,failed_lookalike_baseline,0,4,4,4,,-0.09934025274971427,,,-0.06296765743489491,,1.0,0.0,0.25,passed,0.0,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,医药生物,P05_PART_e9da2e5c1389,baseline_event,failed_lookalike_baseline,0,9,9,8,,-0.12240722356332015,,-0.06423507647970891,-0.07471968567481004,0.0,1.0,1.0,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,商贸零售,P05_PART_028b6c711bb7,baseline_event,failed_lookalike_baseline,0,1,1,1,,-0.11478222647708303,,,-0.14016498103085584,,1.0,0.0,0.25,passed,0.0,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,国防军工,P05_PART_9be3680abaed,baseline_event,failed_lookalike_baseline,0,10,10,8,,-0.10533426712783896,,-0.06572499982595963,-0.08527599545465872,0.0,1.0,0.6647310867825263,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,基础化工,P05_PART_2e042d6b8f63,baseline_event,failed_lookalike_baseline,0,7,7,6,,-0.15204506768118667,,,-0.09221166459379618,,1.0,0.0,0.25,passed,0.0,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,家用电器,P05_PART_a15abe39afa3,baseline_event,failed_lookalike_baseline,0,8,8,5,,-0.13826231262178973,,-0.06561318472569566,-0.0770264743744805,0.0,1.0,1.0,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,建筑材料,P05_PART_2ca4daa4df69,baseline_event,failed_lookalike_baseline,0,1,1,1,,-0.11493375853123888,,,-0.10766047298297876,,1.0,0.0,0.25,passed,0.0,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,建筑装饰,P05_PART_220dd76f3516,baseline_event,failed_lookalike_baseline,0,6,6,5,,-0.08684974097258419,,-0.0913215613796821,-0.057570791981110536,0.033750769398571565,1.0,0.0,0.25,passed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,房地产,P05_PART_58e5ea3735ca,baseline_event,failed_lookalike_baseline,0,3,3,2,,-0.12668031238495053,,,-0.11720196919378482,,1.0,0.0,0.25,passed,0.0,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,有色金属,P05_PART_e5a1accd8911,baseline_event,failed_lookalike_baseline,0,10,10,8,,-0.16777352059594192,,-0.006465459878108537,-0.1142074473189065,0.0,1.0,1.0,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,机械设备,P05_PART_1e1dc3e0ab2d,baseline_event,failed_lookalike_baseline,0,5,5,3,,-0.14091263344468324,,-0.0555634478731053,-0.09162140336058122,0.0,1.0,0.0,0.25,passed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,汽车,P05_PART_ca1964526ecf,baseline_event,failed_lookalike_baseline,0,12,12,12,,-0.09626410438066008,,-0.07470924047605451,-0.06454095763403618,0.01016828284201833,1.0,1.0,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,煤炭,P05_PART_e14d8d96dc55,baseline_event,failed_lookalike_baseline,0,2,2,1,,-0.04698471758864742,,-0.10796139747224542,-0.03735053265251953,0.0706108648197259,1.0,0.0,0.25,passed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,电力设备,P05_PART_029d2f3a704b,baseline_event,failed_lookalike_baseline,0,6,6,6,,-0.08415708251251783,,-0.1373218802567563,-0.0636072908088382,0.07371458944791809,1.0,0.0,0.25,passed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,电子,P05_PART_06cd7c59519e,baseline_event,failed_lookalike_baseline,0,13,13,12,,-0.25801225638989134,,-0.07905196508076773,-0.11759526591192294,0.0,1.0,0.2960268651097209,0.25,failed,0.5,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,石油石化,P05_PART_b026189cf5cb,baseline_event,failed_lookalike_baseline,0,6,6,5,,-0.10849563500988602,,,-0.07389674777677459,,1.0,0.0,0.25,passed,0.0,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,计算机,P05_PART_3c695642a3b4,baseline_event,failed_lookalike_baseline,0,12,12,10,,-0.13375092432730215,,-0.10318793909400202,-0.12110859102970738,0.0,1.0,0.8396808625027187,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,轻工制造,P05_PART_e1d9610a174b,baseline_event,failed_lookalike_baseline,0,1,1,1,,0.05386783001184659,,,-0.009425284244644838,,1.0,0.0,0.25,passed,0.0,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,通信,P05_PART_2199aca9574e,baseline_event,failed_lookalike_baseline,0,4,4,3,,-0.08662672601375954,,-0.17891053886839992,-0.06451210777598951,0.11439843109241041,1.0,1.0,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,钢铁,P05_PART_5fbb8c288926,baseline_event,failed_lookalike_baseline,0,2,2,2,,-0.04651207163927172,,-0.08517770067648833,-0.055320307214771325,0.029857393461717008,1.0,0.0,0.25,passed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,银行,P05_PART_554709790ba9,baseline_event,failed_lookalike_baseline,0,21,21,15,,-0.094333340859172,,-0.03457631003126971,-0.04803558087379522,0.0,1.0,1.0,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,非银金融,P05_PART_fa21c42ca5ce,baseline_event,failed_lookalike_baseline,0,21,21,18,,-0.11935692247674623,,-0.08273213780469413,-0.10202424657815098,0.0,1.0,0.0,0.25,passed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,食品饮料,P05_PART_d33431c59d85,baseline_event,failed_lookalike_baseline,0,9,9,7,,-0.15347916992086055,,-0.09970910103588657,-0.10575134053629488,0.0,1.0,1.0,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,money_bucket,0,P05_PART_e3621f440496,baseline_event,failed_lookalike_baseline,0,1,1,1,,-0.14530847800617142,,,-0.13829786761846408,,1.0,0.0,0.25,passed,0.0,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,money_bucket,1,P05_PART_9c1df3bb564c,baseline_event,failed_lookalike_baseline,0,12,12,11,,-0.130214865609481,,-0.07632168027045105,-0.07922464987067525,0.0,1.0,1.0,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,money_bucket,2,P05_PART_239208c4d0f9,baseline_event,failed_lookalike_baseline,0,43,43,38,,-0.1238271606921181,,-0.05422319258600187,-0.06215804423848026,0.0,1.0,0.9853302263054029,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,money_bucket,3,P05_PART_556b169e12b1,baseline_event,failed_lookalike_baseline,0,46,46,43,,-0.13172348473772935,,-0.07569895477914074,-0.07145486697188944,0.004244087807251301,1.0,0.4176913589665918,0.25,failed,0.3333333333333333,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,money_bucket,4,P05_PART_481390dbfb50,baseline_event,failed_lookalike_baseline,0,85,85,76,,-0.1488948636665846,,-0.08580306391481204,-0.10026906571551014,0.0,1.0,0.22805759512185927,0.25,passed,0.3,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,vol20_bucket,0,P05_PART_8a57903b6903,baseline_event,failed_lookalike_baseline,0,29,29,27,,-0.09874799507381361,,-0.031292145842639285,-0.047372416243432344,0.0,1.0,0.6194822111057647,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,vol20_bucket,1,P05_PART_fd87db9809b4,baseline_event,failed_lookalike_baseline,0,35,35,32,,-0.13169692115990836,,-0.06678772004874133,-0.06974277716784581,0.0,1.0,0.27554179035495036,0.25,failed,0.45454545454545453,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,vol20_bucket,2,P05_PART_078d718fac0c,baseline_event,failed_lookalike_baseline,0,38,38,37,,-0.14315317205349173,,-0.08381719071036792,-0.10096439932581153,0.0,1.0,1.0,0.25,failed,0.5555555555555556,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,vol20_bucket,3,P05_PART_194ac7ca9f6f,baseline_event,failed_lookalike_baseline,0,31,31,31,,-0.1638879634414801,,-0.09186776304917958,-0.09190795172190593,0.0,1.0,0.35533773252427475,0.25,failed,0.45454545454545453,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,vol20_bucket,4,P05_PART_34b3514cf6c1,baseline_event,failed_lookalike_baseline,0,54,54,52,,-0.14992761964321358,,-0.08737864476726769,-0.09390727935467463,0.0,1.0,0.2425797968410865,0.25,passed,0.2857142857142857,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,ret_60d_bucket,1,P05_PART_e112cdbd9937,baseline_event,failed_lookalike_baseline,0,1,1,1,,-0.0857117270515777,,,-0.1151476979528675,,1.0,0.0,0.25,passed,0.0,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,ret_60d_bucket,2,P05_PART_e5a4d5771669,baseline_event,failed_lookalike_baseline,0,22,22,22,,-0.13427282594845436,,-0.09168060182806965,-0.08368557346900442,0.007995028359065237,1.0,0.0,0.25,passed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,ret_60d_bucket,3,P05_PART_7413d8b18e92,baseline_event,failed_lookalike_baseline,0,78,78,73,,-0.14204799079988956,,-0.06760214781019547,-0.07720596003230334,0.0,1.0,0.3169110075729999,0.25,failed,0.2608695652173913,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,ret_60d_bucket,4,P05_PART_d6b7492c072c,baseline_event,failed_lookalike_baseline,0,86,86,79,,-0.14653926925847957,,-0.08543878934556604,-0.08829405625646358,0.0,1.0,0.17294943897705922,0.25,passed,0.3448275862068966,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,all,all,not_applicable,baseline_event,all_launch_direct_baseline,57,997,187,49,-0.13260778686580202,-0.16174913673841992,0.029141349872617905,-0.0787890754350221,-0.08108181838822034,0.0,0.7663934426229508,0.1336484732963087,0.25,passed,0.19298245614035087,0.55,passed,interpretable
robustness,pullback_hold_restrengthen,year_bucket,2024,P05_PART_ee38fefbf663,baseline_event,all_launch_direct_baseline,48,756,161,40,-0.1486658937143788,-0.1621125028876365,0.013446609173257712,-0.08584994798232644,-0.08424192029836419,0.001608027683962246,0.7703349282296651,0.21858804911519517,0.25,passed,0.22916666666666666,0.55,passed,interpretable
robustness,pullback_hold_restrengthen,year_bucket,2025,P05_PART_f381364dfe1e,baseline_event,all_launch_direct_baseline,9,241,26,9,-0.06158814456489467,-0.14733828320572562,0.08575013864083095,-0.041131088516065645,-0.07116880160785209,0.0,0.7428571428571429,0.29817426221994003,0.25,failed,0.5555555555555556,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,交通运输,P05_PART_5567ef72272e,baseline_event,all_launch_direct_baseline,0,43,8,17,,-0.16556997451817673,,,-0.08830400934304518,,1.0,0.0,0.25,passed,0.0,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,传媒,P05_PART_ab7d85ab49cf,baseline_event,all_launch_direct_baseline,0,5,0,2,,-0.010558911108239023,,,-0.03445149213700969,,,0.0,0.25,passed,0.0,0.55,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,公用事业,P05_PART_5ab80d0e8e1b,baseline_event,all_launch_direct_baseline,2,27,6,2,-0.04189342015537482,-0.12535212527697032,0.0834587051215955,-0.03754018243211066,-0.05901299522074238,0.0,0.75,1.0,0.25,failed,1.0,0.55,failed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,农林牧渔,P05_PART_3eab43cc7673,baseline_event,all_launch_direct_baseline,0,11,4,4,,-0.08119759228959295,,,-0.042768217078149255,,1.0,0.0,0.25,passed,0.0,0.55,passed,too_sparse
