split,anchor_family_id,diagnostic_axis,diagnostic_bucket,predeclared_partition_id,diagnostic_bucket_source,baseline_id,anchor_event_count,baseline_event_count,unique_instrument_year_count,anchor_mean_after_cost_return_H20,baseline_mean_after_cost_return_H20,mean_diff_vs_baseline,anchor_p05_after_cost_return_H20,baseline_p05_after_cost_return_H20,p05_diff_vs_baseline,anchor_instrument_year_positive_rate,baseline_instrument_year_positive_rate,interpretation_status
validation,pullback_hold_restrengthen,industry_bucket,房地产,P05_PART_58e5ea3735ca,baseline_event,all_launch_direct_baseline,4,7,3,-0.12150188995993477,-0.06240270346257996,-0.059099186497354815,-0.23568030506832202,-0.13007295283470557,-0.10560735223361645,0.0,0.0,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,有色金属,P05_PART_e5a1accd8911,baseline_event,all_launch_direct_baseline,1,39,1,-0.11438429452461829,-0.03280496547692468,-0.0815793290476936,-0.11438429452461829,-0.21397686228551813,0.09959256776089984,0.0,0.23076923076923078,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,机械设备,P05_PART_1e1dc3e0ab2d,baseline_event,all_launch_direct_baseline,2,30,2,-0.08268509948359293,-0.008154838149116227,-0.0745302613344767,-0.10524027833207752,-0.15085978759063423,0.045619509258556706,0.0,0.2222222222222222,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,汽车,P05_PART_ca1964526ecf,baseline_event,all_launch_direct_baseline,3,37,3,-0.11336847663874994,0.07955040402343815,-0.1929188806621881,-0.1986025524505802,-0.1357417324714644,-0.0628608199791158,0.0,0.5,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,煤炭,P05_PART_e14d8d96dc55,baseline_event,all_launch_direct_baseline,5,16,4,0.056575332089246276,-0.038139570285102134,0.0947149023743484,-0.16832777618648787,-0.1533295762812939,-0.014998199905193965,0.75,0.375,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,电力设备,P05_PART_029d2f3a704b,baseline_event,all_launch_direct_baseline,4,44,4,-0.08615934919313045,-0.007868429283091897,-0.07829091991003856,-0.12819823344345,-0.14866864900040794,0.020470415556957944,0.25,0.25,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,电子,P05_PART_06cd7c59519e,baseline_event,all_launch_direct_baseline,6,56,5,-0.08891600793047984,-0.03690279192896006,-0.05201321600151978,-0.16694782354175372,-0.23849147834383524,0.07154365480208152,0.0,0.21052631578947367,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,石油石化,P05_PART_b026189cf5cb,baseline_event,all_launch_direct_baseline,2,37,2,-0.17225682497089773,-0.017433962908158785,-0.15482286206273893,-0.2564709471064553,-0.17762326817831872,-0.07884767892813657,0.0,0.2727272727272727,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,计算机,P05_PART_3c695642a3b4,baseline_event,all_launch_direct_baseline,9,62,8,-0.030772601943938174,0.006728613291081962,-0.03750121523502013,-0.2227686507922545,-0.15025156468679432,-0.07251708610546018,0.375,0.5882352941176471,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,轻工制造,P05_PART_e1d9610a174b,baseline_event,all_launch_direct_baseline,0,5,2,,-0.011074749035013593,,,-0.10372556316854525,,,0.5,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,通信,P05_PART_2199aca9574e,baseline_event,all_launch_direct_baseline,5,51,3,-0.06613623458267177,0.031921929634007716,-0.09805816421667948,-0.1698471541639795,-0.14772920255409183,-0.022117951609887665,0.3333333333333333,0.5,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,钢铁,P05_PART_5fbb8c288926,baseline_event,all_launch_direct_baseline,1,15,1,-0.1629999694824219,-0.04793232768277498,-0.11506764179964693,-0.1629999694824219,-0.19915409371308374,0.03615412423066183,0.0,0.2,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,银行,P05_PART_554709790ba9,baseline_event,all_launch_direct_baseline,1,57,1,-0.017550160146491012,-0.05404021134591258,0.03649005119942157,-0.017550160146491012,-0.1331656214032758,0.1156154612567848,0.0,0.08333333333333333,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,非银金融,P05_PART_fa21c42ca5ce,baseline_event,all_launch_direct_baseline,5,123,5,0.039902160516595384,-0.055224924665921576,0.09512708518251696,-0.09722710364975842,-0.17856241145185778,0.08133530780209935,0.4,0.02702702702702703,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,食品饮料,P05_PART_d33431c59d85,baseline_event,all_launch_direct_baseline,4,24,4,-0.010031914892585116,-0.006812632284361052,-0.0032192826082240644,-0.09625154370717606,-0.08818583558237181,-0.008065708124804255,0.5,0.3076923076923077,too_sparse
validation,second_breakout,all,all,not_applicable,linked_anchor,matched_delay_baseline,63,63,61,-0.019808929215273646,-0.012152441704298966,-0.007656487510974679,-0.1769081671482013,-0.1359813020982339,-0.0409268650499674,0.36065573770491804,0.32786885245901637,interpretable
validation,second_breakout,anchor_window_position_bucket,0.025_0.1,P05_PART_bfc88333615b,linked_anchor,matched_delay_baseline,17,17,17,-0.010205691749213427,-0.012246971008821177,0.0020412792596077502,-0.15254396787753516,-0.13707810745640103,-0.015465860421134126,0.35294117647058826,0.29411764705882354,too_sparse
validation,second_breakout,anchor_window_position_bucket,0.1_0.45,P05_PART_585c21cafb06,linked_anchor,matched_delay_baseline,31,31,31,-0.0030782700672941543,0.0074552607905778966,-0.01053353085787205,-0.17557333521028706,-0.13418701497780072,-0.04138632023248634,0.41935483870967744,0.41935483870967744,interpretable
validation,second_breakout,anchor_window_position_bucket,ge_0.45,P05_PART_7c7f79bd6e01,linked_anchor,matched_delay_baseline,6,6,6,-0.0461196581688443,-0.024440982650752268,-0.021678675518092032,-0.13321482953097735,-0.17002810796482906,0.03681327843385171,0.3333333333333333,0.16666666666666666,too_sparse
validation,second_breakout,anchor_window_position_bucket,lt_0.025,P05_PART_e6806b3c12e6,linked_anchor,matched_delay_baseline,9,9,9,-0.07803571774738077,-0.0713191676471418,-0.006716550100238972,-0.1865813757153142,-0.13001503210253093,-0.05656634361278326,0.2222222222222222,0.2222222222222222,too_sparse
validation,second_breakout,reference_age_bucket,0_5,P05_PART_64df811e6d73,linked_anchor,matched_delay_baseline,16,16,16,-0.0290313482849808,-0.008554148805144761,-0.02047719947983604,-0.16441411526439756,-0.12767167950065866,-0.036742435763738895,0.375,0.3125,too_sparse
validation,second_breakout,reference_age_bucket,10_20,P05_PART_8c8ff8202cff,linked_anchor,matched_delay_baseline,18,18,18,0.027178061881891608,0.01993378947250182,0.007244272409389789,-0.13277146379572788,-0.14306657720512284,0.010295113409394957,0.5,0.5,too_sparse
validation,second_breakout,reference_age_bucket,20_40,P05_PART_4b5d754918f1,linked_anchor,matched_delay_baseline,9,9,9,-0.017941168070859177,-0.024987343369999106,0.00704617529913993,-0.1285111464652325,-0.16198485590949094,0.033473709444258426,0.4444444444444444,0.2222222222222222,too_sparse
validation,second_breakout,reference_age_bucket,5_10,P05_PART_dcad40adc80e,linked_anchor,matched_delay_baseline,20,20,20,-0.055559778461943155,-0.03813297833317798,-0.01742680012876517,-0.17871576724191401,-0.13342773802549904,-0.04528802921641498,0.2,0.25,interpretable
validation,second_breakout,second_breakout_gap_band,10_20,P05_PART_356d52c488be,linked_anchor,matched_delay_baseline,18,18,18,0.027178061881891608,0.01993378947250182,0.007244272409389789,-0.13277146379572788,-0.14306657720512284,0.010295113409394957,0.5,0.5,too_sparse
validation,second_breakout,second_breakout_gap_band,20_40,P05_PART_0672a00fd404,linked_anchor,matched_delay_baseline,9,9,9,-0.017941168070859177,-0.024987343369999106,0.00704617529913993,-0.1285111464652325,-0.16198485590949094,0.033473709444258426,0.4444444444444444,0.2222222222222222,too_sparse
validation,second_breakout,second_breakout_gap_band,3_10,P05_PART_d6ddd94cad8f,linked_anchor,matched_delay_baseline,36,36,36,-0.04376936504995989,-0.02498683187627433,-0.01878253317368556,-0.18461133567885069,-0.132193820505444,-0.052417515173406676,0.2777777777777778,0.2777777777777778,interpretable
validation,second_breakout,second_breakout_return_band,0.0933868_0.125672,P05_PART_5d708f43ee71,linked_anchor,matched_delay_baseline,20,20,20,-0.015186965716118656,-0.015107917947340094,-7.904776877856214e-05,-0.1758053249064605,-0.1352301682965758,-0.0405751566098847,0.45,0.3,interpretable
validation,second_breakout,second_breakout_return_band,0.125672_0.174033,P05_PART_78934b2a3629,linked_anchor,matched_delay_baseline,9,9,9,0.03158332185123991,0.06461214240244051,-0.0330288205512006,-0.1772726333252586,-0.17270152545149134,-0.004571107873767272,0.5555555555555556,0.4444444444444444,too_sparse
validation,second_breakout,second_breakout_return_band,ge_0.174033,P05_PART_d2687d1f14c9,linked_anchor,matched_delay_baseline,9,9,9,-0.0671234638287311,-0.026899111458701483,-0.04022435237002962,-0.19138711920731818,-0.13159806343922836,-0.05978905576808982,0.2222222222222222,0.4444444444444444,too_sparse
validation,second_breakout,second_breakout_return_band,lt_0.0933868,P05_PART_1101f5f43cf0,linked_anchor,matched_delay_baseline,25,25,25,-0.024974477937697838,-0.03211450987670737,0.007140031939009535,-0.12618925346623133,-0.12743227826571077,0.0012430247994794363,0.28,0.28,interpretable
validation,second_breakout,second_breakout_consolidation_drawdown_band,-0.0258192_-0.0102206,P05_PART_df440cd6f854,linked_anchor,matched_delay_baseline,10,10,10,-0.05514232484631555,-0.06493500690817706,0.009792682061861513,-0.18488665798535808,-0.15981778195202292,-0.025068876033335158,0.2,0.2,too_sparse
validation,second_breakout,second_breakout_consolidation_drawdown_band,-0.0530469_-0.0258192,P05_PART_0ce242bbd627,linked_anchor,matched_delay_baseline,24,24,24,-0.004113469404556189,0.020291754856518327,-0.024405224261074516,-0.16778437709527538,-0.13559550267763051,-0.03218887441764487,0.4583333333333333,0.375,interpretable
validation,second_breakout,second_breakout_consolidation_drawdown_band,ge_-0.0102206,P05_PART_137da244b8b2,linked_anchor,matched_delay_baseline,20,20,20,-0.03502814364992883,-0.009228958015737986,-0.025799185634190844,-0.1517471092924452,-0.12633262087101738,-0.025414488421427822,0.25,0.35,interpretable
validation,second_breakout,second_breakout_consolidation_drawdown_band,lt_-0.0530469,P05_PART_7c9264b9e016,linked_anchor,matched_delay_baseline,9,9,9,0.011416316289871213,-0.0465196349478605,0.057935951237731716,-0.17098840440163862,-0.14883170321945932,-0.0221567011821793,0.5555555555555556,0.3333333333333333,too_sparse
validation,second_breakout,year_bucket,2022,P05_PART_1bd3c8af1a44,linked_anchor,matched_delay_baseline,18,18,18,-0.039357295234591215,-0.053625307729158155,0.01426801249456694,-0.15928204815142238,-0.13939519358350705,-0.019886854567915335,0.2222222222222222,0.2777777777777778,too_sparse
validation,second_breakout,year_bucket,2023,P05_PART_df36061f09aa,linked_anchor,matched_delay_baseline,45,45,43,-0.011989582807546624,0.0044367047056447055,-0.016426287513191327,-0.17657445916372275,-0.1356159517941872,-0.040958507369535546,0.4186046511627907,0.3488372093023256,interpretable
validation,second_breakout,industry_bucket,交通运输,P05_PART_5567ef72272e,linked_anchor,matched_delay_baseline,2,2,2,-0.10467216342801106,-0.03519968463183876,-0.0694724787961723,-0.10956537798147278,-0.09768287937546935,-0.011882498606003433,0.0,0.5,too_sparse
validation,second_breakout,industry_bucket,传媒,P05_PART_ab7d85ab49cf,linked_anchor,matched_delay_baseline,1,1,1,0.11201887656157872,0.02401951589626295,0.08799936066531577,0.11201887656157872,0.02401951589626295,0.08799936066531577,1.0,1.0,too_sparse
validation,second_breakout,industry_bucket,公用事业,P05_PART_5ab80d0e8e1b,linked_anchor,matched_delay_baseline,3,3,3,-0.04258785589147343,-0.030262339218704016,-0.012325516672769415,-0.07521395591207579,-0.059270290552526805,-0.015943665359548984,0.0,0.0,too_sparse
validation,second_breakout,industry_bucket,医药生物,P05_PART_e9da2e5c1389,linked_anchor,matched_delay_baseline,2,2,2,-0.06798100144766195,-0.06836375971545172,0.0003827582677897734,-0.09690711366220536,-0.12566101576953392,0.02875390210732856,0.0,0.0,too_sparse
validation,second_breakout,industry_bucket,国防军工,P05_PART_9be3680abaed,linked_anchor,matched_delay_baseline,3,3,3,0.17200955933975545,0.0001160247044487174,0.17189353463530674,0.03786710139070585,-0.11558488311970913,0.15345198451041497,1.0,0.3333333333333333,too_sparse
validation,second_breakout,industry_bucket,基础化工,P05_PART_2e042d6b8f63,linked_anchor,matched_delay_baseline,1,1,1,-0.07239151622768591,-0.11180645083760865,0.039414934609922736,-0.07239151622768591,-0.11180645083760865,0.039414934609922736,0.0,0.0,too_sparse
validation,second_breakout,industry_bucket,家用电器,P05_PART_a15abe39afa3,linked_anchor,matched_delay_baseline,4,4,3,-0.01417029187460811,-0.08227505129253204,0.06810475941792393,-0.1718137390588607,-0.17360559893490038,0.001791859876039692,0.3333333333333333,0.3333333333333333,too_sparse
validation,second_breakout,industry_bucket,建筑装饰,P05_PART_220dd76f3516,linked_anchor,matched_delay_baseline,3,3,3,0.023239285944061633,0.0752003306266944,-0.05196104468263277,-0.03705052635049171,-0.143452521339543,0.10640199498905129,0.6666666666666666,0.6666666666666666,too_sparse
validation,second_breakout,industry_bucket,有色金属,P05_PART_e5a1accd8911,linked_anchor,matched_delay_baseline,3,3,3,-0.005951132286488724,-0.02203249841192004,0.016081366125431318,-0.07071853536318733,-0.0877575706837618,0.017039035320574478,0.6666666666666666,0.3333333333333333,too_sparse
validation,second_breakout,industry_bucket,机械设备,P05_PART_1e1dc3e0ab2d,linked_anchor,matched_delay_baseline,2,2,2,0.04113560464172189,0.012873832850379019,0.02826177179134287,-0.11267366424124639,-0.10350544696909511,-0.00916821727215128,0.5,0.5,too_sparse
validation,second_breakout,industry_bucket,汽车,P05_PART_ca1964526ecf,linked_anchor,matched_delay_baseline,1,1,1,-0.0720756663614387,-0.07950529535311146,0.007429628991672765,-0.0720756663614387,-0.07950529535311146,0.007429628991672765,0.0,0.0,too_sparse
validation,second_breakout,industry_bucket,电力设备,P05_PART_029d2f3a704b,linked_anchor,matched_delay_baseline,4,4,4,-0.14534811927615773,-0.06622239362882026,-0.07912572564733747,-0.20922326979392697,-0.13021065685991723,-0.07901261293400974,0.0,0.25,too_sparse
validation,second_breakout,industry_bucket,电子,P05_PART_06cd7c59519e,linked_anchor,matched_delay_baseline,3,3,3,0.05434045850051783,0.06873610638877015,-0.014395647888252316,-0.20067477597136918,-0.13096835174682836,-0.06970642422454082,0.3333333333333333,0.3333333333333333,too_sparse
validation,second_breakout,industry_bucket,石油石化,P05_PART_b026189cf5cb,linked_anchor,matched_delay_baseline,3,3,3,-0.09434397303027058,-0.09266553654377363,-0.0016784364864969453,-0.1353575365593494,-0.11760927683263114,-0.017748259726718257,0.0,0.0,too_sparse
validation,second_breakout,industry_bucket,计算机,P05_PART_3c695642a3b4,linked_anchor,matched_delay_baseline,9,9,8,-0.01943484675073375,0.09890049411059655,-0.1183353408613303,-0.17562878364867548,-0.13878406111256278,-0.036844722536112706,0.5,0.625,too_sparse
validation,second_breakout,industry_bucket,通信,P05_PART_2199aca9574e,linked_anchor,matched_delay_baseline,6,6,6,0.04352033046599241,-0.007465741670815411,0.050986072136807815,-0.0902306391343847,-0.07421284175229967,-0.01601779738208503,0.6666666666666666,0.3333333333333333,too_sparse
validation,second_breakout,industry_bucket,钢铁,P05_PART_5fbb8c288926,linked_anchor,matched_delay_baseline,2,2,2,-0.09878363401242701,-0.13307925004520954,0.03429561603278253,-0.11058110517760938,-0.1360199121665735,0.025438806988964113,0.0,0.0,too_sparse
validation,second_breakout,industry_bucket,银行,P05_PART_554709790ba9,linked_anchor,matched_delay_baseline,4,4,4,-0.0948859378667721,-0.06504805343232584,-0.029837884434446266,-0.12981174615871413,-0.12138473282692303,-0.008427013331791106,0.0,0.0,too_sparse
validation,second_breakout,industry_bucket,非银金融,P05_PART_fa21c42ca5ce,linked_anchor,matched_delay_baseline,5,5,5,-0.04095170931861321,-0.032434832431638236,-0.008516876886974972,-0.15114701864703473,-0.09531090418260726,-0.05583611446442746,0.4,0.4,too_sparse
validation,second_breakout,industry_bucket,食品饮料,P05_PART_d33431c59d85,linked_anchor,matched_delay_baseline,2,2,2,0.030568353426811475,0.011498010986872424,0.01907034243993905,-0.030059340916161283,-0.045513364227102254,0.015454023310940972,0.5,0.5,too_sparse
validation,second_breakout,money_bucket,0,P05_PART_e3621f440496,linked_anchor,matched_delay_baseline,1,1,1,-0.11189193530707409,-0.1363466524022806,0.024454717095206524,-0.11189193530707409,-0.1363466524022806,0.024454717095206524,0.0,0.0,too_sparse
validation,second_breakout,money_bucket,1,P05_PART_9c1df3bb564c,linked_anchor,matched_delay_baseline,3,3,3,-0.06278720584135654,-0.02540418336770921,-0.03738302247364733,-0.10324384140246597,-0.05791640448931104,-0.045327436913154925,0.0,0.3333333333333333,too_sparse
validation,second_breakout,money_bucket,2,P05_PART_239208c4d0f9,linked_anchor,matched_delay_baseline,4,4,4,0.021067806153761033,0.012849281526198443,0.00821852462756259,-0.07233664437758194,-0.056950402866159905,-0.015386241511422039,0.25,0.25,too_sparse
validation,second_breakout,money_bucket,3,P05_PART_556b169e12b1,linked_anchor,matched_delay_baseline,11,11,11,-0.000978395961801866,-0.03182014281193119,0.030841746850129324,-0.11616863285285545,-0.13057541762970926,0.01440678477685381,0.45454545454545453,0.5454545454545454,too_sparse
validation,second_breakout,money_bucket,4,P05_PART_481390dbfb50,linked_anchor,matched_delay_baseline,44,44,42,-0.023209496744689084,-0.005782276819067667,-0.017427219925621417,-0.20229804098966067,-0.15593337135162427,-0.0463646696380364,0.38095238095238093,0.2857142857142857,interpretable
validation,second_breakout,vol20_bucket,0,P05_PART_8a57903b6903,linked_anchor,matched_delay_baseline,6,6,6,-0.019860000465412753,-0.02055580954029851,0.0006958090748857559,-0.10818401420304041,-0.09834541626518242,-0.00983859793785799,0.16666666666666666,0.16666666666666666,too_sparse
validation,second_breakout,vol20_bucket,1,P05_PART_fd87db9809b4,linked_anchor,matched_delay_baseline,13,13,13,-0.03896095887013656,-0.01308538459469431,-0.025875574275442247,-0.12355688170713194,-0.15518140266419206,0.031624520957060115,0.3076923076923077,0.38461538461538464,too_sparse
validation,second_breakout,vol20_bucket,2,P05_PART_078d718fac0c,linked_anchor,matched_delay_baseline,12,12,12,-0.01870506874070175,0.008164782384512256,-0.026869851125214006,-0.2155196952782219,-0.13194836037702012,-0.08357133490120178,0.4166666666666667,0.3333333333333333,too_sparse
validation,second_breakout,vol20_bucket,3,P05_PART_194ac7ca9f6f,linked_anchor,matched_delay_baseline,21,21,21,0.01385270545832413,-0.028710398129380792,0.042563103587704924,-0.1485803577994571,-0.12599785621360704,-0.022582501585850068,0.47619047619047616,0.3333333333333333,interpretable
validation,second_breakout,vol20_bucket,4,P05_PART_34b3514cf6c1,linked_anchor,matched_delay_baseline,11,11,11,-0.0626141874722158,0.0029801819731665193,-0.06559436944538231,-0.17285987391747065,-0.17059036904239028,-0.002269504875080375,0.2727272727272727,0.36363636363636365,too_sparse
validation,second_breakout,ret_60d_bucket,3,P05_PART_7413d8b18e92,linked_anchor,matched_delay_baseline,10,10,10,-0.015505734814708622,-0.04348929345251636,0.027983558637807743,-0.11613376544197128,-0.15930377189104492,0.043170006449073636,0.4,0.2,too_sparse
validation,second_breakout,ret_60d_bucket,4,P05_PART_d6b7492c072c,linked_anchor,matched_delay_baseline,53,53,52,-0.02062085268707836,-0.006239828166899458,-0.014381024520178903,-0.18903301200655317,-0.13415455057800035,-0.05487846142855282,0.34615384615384615,0.34615384615384615,interpretable
validation,second_breakout,all,all,not_applicable,linked_anchor,same_instrument_nonanchor_baseline,44,44,43,-0.030294850303208776,0.005798629192910371,-0.036093479496119144,-0.20229804098966067,-0.1772193893509707,-0.02507865163868997,0.3488372093023256,0.4418604651162791,interpretable
validation,second_breakout,anchor_window_position_bucket,0.025_0.1,P05_PART_bfc88333615b,linked_anchor,same_instrument_nonanchor_baseline,11,11,11,-0.005416421168990266,0.017890353288889237,-0.0233067744578795,-0.17285987391747065,-0.14249370577546838,-0.03036616814200227,0.36363636363636365,0.5454545454545454,too_sparse
validation,second_breakout,anchor_window_position_bucket,0.1_0.45,P05_PART_585c21cafb06,linked_anchor,same_instrument_nonanchor_baseline,22,22,22,-0.018020783437497558,0.02680792941134784,-0.044828712848845396,-0.17707502114044057,-0.17885363604760904,0.0017786149071684632,0.4090909090909091,0.5,interpretable
validation,second_breakout,anchor_window_position_bucket,ge_0.45,P05_PART_7c7f79bd6e01,linked_anchor,same_instrument_nonanchor_baseline,3,3,3,-0.09137445197054735,-0.10549929443310772,0.014124842462560377,-0.1379185125967222,-0.13433957537624486,-0.003578937220477335,0.0,0.0,too_sparse
validation,second_breakout,anchor_window_position_bucket,lt_0.025,P05_PART_e6806b3c12e6,linked_anchor,same_instrument_nonanchor_baseline,8,8,8,-0.07535152361821316,-0.026866345680006815,-0.04848517793820635,-0.18974812720830228,-0.1680961221185715,-0.02165200508973078,0.25,0.25,too_sparse
validation,second_breakout,reference_age_bucket,0_5,P05_PART_64df811e6d73,linked_anchor,same_instrument_nonanchor_baseline,13,13,13,-0.022172246724025266,0.01837329454909127,-0.040545541273116534,-0.17391436974336183,-0.15881788753412573,-0.015096482209236095,0.38461538461538464,0.38461538461538464,too_sparse
validation,second_breakout,reference_age_bucket,10_20,P05_PART_8c8ff8202cff,linked_anchor,same_instrument_nonanchor_baseline,11,11,11,0.018680838950747083,0.05294589773756808,-0.034265058786821,-0.16865819758697204,-0.14597419729746103,-0.022684000289511008,0.5454545454545454,0.45454545454545453,too_sparse
validation,second_breakout,reference_age_bucket,20_40,P05_PART_4b5d754918f1,linked_anchor,same_instrument_nonanchor_baseline,4,4,4,-0.04404772441482632,-0.036604325629280954,-0.007443398785545369,-0.1363506182414739,-0.1340584625311301,-0.0022921557103438017,0.25,0.25,too_sparse
validation,second_breakout,reference_age_bucket,5_10,P05_PART_dcad40adc80e,linked_anchor,same_instrument_nonanchor_baseline,16,16,16,-0.06712703354548567,-0.026231294827890952,-0.04089573871759472,-0.18461133567885069,-0.16718212855112824,-0.017429207127722446,0.1875,0.5,too_sparse
validation,second_breakout,second_breakout_gap_band,10_20,P05_PART_356d52c488be,linked_anchor,same_instrument_nonanchor_baseline,11,11,11,0.018680838950747083,0.05294589773756808,-0.034265058786821,-0.16865819758697204,-0.14597419729746103,-0.022684000289511008,0.5454545454545454,0.45454545454545453,too_sparse
validation,second_breakout,second_breakout_gap_band,20_40,P05_PART_0672a00fd404,linked_anchor,same_instrument_nonanchor_baseline,4,4,4,-0.04404772441482632,-0.036604325629280954,-0.007443398785545369,-0.1363506182414739,-0.1340584625311301,-0.0022921557103438017,0.25,0.25,too_sparse
validation,second_breakout,second_breakout_gap_band,3_10,P05_PART_d6ddd94cad8f,linked_anchor,same_instrument_nonanchor_baseline,29,29,29,-0.04697488772896892,-0.006236134072692025,-0.040738753656276896,-0.19492858044348985,-0.1735982282171032,-0.021330352226386656,0.27586206896551724,0.4482758620689655,interpretable
validation,second_breakout,second_breakout_return_band,0.0933868_0.125672,P05_PART_5d708f43ee71,linked_anchor,same_instrument_nonanchor_baseline,13,13,13,-0.03853020819301255,-0.0058046657722406894,-0.03272554242077186,-0.1891090322364241,-0.18191517421432568,-0.007193858022098432,0.38461538461538464,0.38461538461538464,too_sparse
validation,second_breakout,second_breakout_return_band,0.125672_0.174033,P05_PART_78934b2a3629,linked_anchor,same_instrument_nonanchor_baseline,6,6,6,-0.016984035816680582,0.04211799482787008,-0.05910203064455066,-0.1825224165330883,-0.13587257410379297,-0.04664984242929532,0.5,0.5,too_sparse
validation,second_breakout,second_breakout_return_band,ge_0.174033,P05_PART_d2687d1f14c9,linked_anchor,same_instrument_nonanchor_baseline,9,9,9,-0.0671234638287311,-0.004202060807661154,-0.06292140302106995,-0.19138711920731818,-0.15683493816945487,-0.03455218103786331,0.2222222222222222,0.3333333333333333,too_sparse
validation,second_breakout,second_breakout_return_band,lt_0.0933868,P05_PART_1101f5f43cf0,linked_anchor,same_instrument_nonanchor_baseline,16,16,16,-0.007879082342084998,0.007231932364307208,-0.015111014706392206,-0.14163315603768545,-0.14219238651054622,0.0005592304728607722,0.3125,0.5,too_sparse
validation,second_breakout,second_breakout_consolidation_drawdown_band,-0.0258192_-0.0102206,P05_PART_df440cd6f854,linked_anchor,same_instrument_nonanchor_baseline,8,8,8,-0.05797454299721362,-0.010476842112730488,-0.04749770088448313,-0.19267294735436566,-0.13052204465963502,-0.06215090269473064,0.125,0.375,too_sparse
validation,second_breakout,second_breakout_consolidation_drawdown_band,-0.0530469_-0.0258192,P05_PART_0ce242bbd627,linked_anchor,same_instrument_nonanchor_baseline,15,15,15,-0.014100181666074596,0.008723596204392869,-0.022823777870467465,-0.17490591924132995,-0.1668978564579805,-0.008008062783349451,0.4666666666666667,0.4666666666666667,too_sparse
validation,second_breakout,second_breakout_consolidation_drawdown_band,ge_-0.0102206,P05_PART_137da244b8b2,linked_anchor,same_instrument_nonanchor_baseline,14,14,14,-0.03050376151060993,0.023242823801896653,-0.05374658531250658,-0.17074761825037374,-0.11956898819484604,-0.051178630055527696,0.2857142857142857,0.42857142857142855,too_sparse
validation,second_breakout,second_breakout_consolidation_drawdown_band,lt_-0.0530469,P05_PART_7c9264b9e016,linked_anchor,same_instrument_nonanchor_baseline,7,7,7,-0.03294595474625994,-0.01675700784322084,-0.0161889469030391,-0.17992123263056975,-0.1746393559746151,-0.005281876655954643,0.42857142857142855,0.42857142857142855,too_sparse
validation,second_breakout,year_bucket,2022,P05_PART_1bd3c8af1a44,linked_anchor,same_instrument_nonanchor_baseline,16,16,16,-0.03608517137020334,0.015148517219392484,-0.05123368858959582,-0.1664165083860659,-0.11470878173385876,-0.05170772665220713,0.25,0.3125,too_sparse
validation,second_breakout,year_bucket,2023,P05_PART_df36061f09aa,linked_anchor,same_instrument_nonanchor_baseline,28,28,27,-0.026986095407783323,0.00045583603492059435,-0.027441931442703918,-0.196402472552724,-0.18053489176183407,-0.01586758079088993,0.4074074074074074,0.5185185185185185,interpretable
validation,second_breakout,industry_bucket,传媒,P05_PART_ab7d85ab49cf,linked_anchor,same_instrument_nonanchor_baseline,1,1,1,0.11201887656157872,0.03428304765809254,0.07773582890348618,0.11201887656157872,0.03428304765809254,0.07773582890348618,1.0,1.0,too_sparse
validation,second_breakout,industry_bucket,公用事业,P05_PART_5ab80d0e8e1b,linked_anchor,same_instrument_nonanchor_baseline,3,3,3,-0.04258785589147343,-0.03412169632885053,-0.0084661595626229,-0.07521395591207579,-0.06352652273290485,-0.011687433179170939,0.0,0.3333333333333333,too_sparse
validation,second_breakout,industry_bucket,医药生物,P05_PART_e9da2e5c1389,linked_anchor,same_instrument_nonanchor_baseline,2,2,2,-0.06798100144766195,-0.023477537145173637,-0.04450346430248831,-0.09690711366220536,-0.04785571714701221,-0.049051396515193156,0.0,0.5,too_sparse
validation,second_breakout,industry_bucket,国防军工,P05_PART_9be3680abaed,linked_anchor,same_instrument_nonanchor_baseline,1,1,1,0.1763315378893603,0.1790937196737098,-0.0027621817843495045,0.1763315378893603,0.1790937196737098,-0.0027621817843495045,1.0,1.0,too_sparse
validation,second_breakout,industry_bucket,基础化工,P05_PART_2e042d6b8f63,linked_anchor,same_instrument_nonanchor_baseline,1,1,1,-0.07239151622768591,-0.04737609774003403,-0.025015418487651882,-0.07239151622768591,-0.04737609774003403,-0.025015418487651882,0.0,0.0,too_sparse
validation,second_breakout,industry_bucket,家用电器,P05_PART_a15abe39afa3,linked_anchor,same_instrument_nonanchor_baseline,4,4,3,-0.01417029187460811,-0.014777251015912207,0.0006069591413040976,-0.1718137390588607,-0.1740265466771702,0.0022128076183095258,0.3333333333333333,0.3333333333333333,too_sparse
