instrument,artifact_path,sha256,size_bytes,row_count,schema_hash,min_date,max_date,read_for_forward_outcome
SH600827,data/raw/akshare/day/qfq/SH600827.csv,534384bfab38a1724c9766992542f4be963e4ce30e34386d9b8c9adbc8e14c56,256769,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600828,data/raw/akshare/day/qfq/SH600828.csv,bdba2d28982c5eb113013c2c10378efba714014a5b8253c3ecc82dcbc6ff2d63,250540,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600829,data/raw/akshare/day/qfq/SH600829.csv,c815b62f39acddcbc1fefc4bb26f1b1eb285cfbd68914b4c4fac7a9255777aba,240652,2183,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600830,data/raw/akshare/day/qfq/SH600830.csv,e0ca46aa080d27a65376828033c1aa28f4f33daff3c59821a6d6cc85b2c5f8dc,252192,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600831,data/raw/akshare/day/qfq/SH600831.csv,e245c14a5b82a96551935ef84cd072b48375c56cfa47903b8b2d08eaaebd8878,252223,2279,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600833,data/raw/akshare/day/qfq/SH600833.csv,d2b7a2abdf2a8bce73b3b200aad63d7c1c4d9f8050db2b0380c9857f0f9892cb,255075,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600834,data/raw/akshare/day/qfq/SH600834.csv,09cb8dddba279488a4821198fb4b860e830639872c1aeb57897fd7e539e4dc89,241927,2198,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600835,data/raw/akshare/day/qfq/SH600835.csv,b8a51fca9150c2b1161622a1046fc7351afdda28faaf3d24bfa2ca0403384097,260351,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600838,data/raw/akshare/day/qfq/SH600838.csv,5847ede349da5bfacf75b2160128a9fe166c04dc7e0db30798b527efb7c20472,252217,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600839,data/raw/akshare/day/qfq/SH600839.csv,8ed25f49727572b7607a2ed51f83ffa90fe9d0d554c073da318a945df529baf3,255619,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600841,data/raw/akshare/day/qfq/SH600841.csv,7ea3af04ee18202c68eaf7437122e58283eab59ac736a87d81de31c858d3e0a6,251208,2270,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600843,data/raw/akshare/day/qfq/SH600843.csv,0c51081e0505a5b78db43bb21df759c047ef3e6120ab06785db73ad11ff3a97b,252750,2280,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600844,data/raw/akshare/day/qfq/SH600844.csv,e521440be2652e5ac69fd4c667402ae528d79f86af16a00e1cfb77c3287d59f7,239412,2174,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600845,data/raw/akshare/day/qfq/SH600845.csv,d91778eca3b74abaf58cbceaecf29f7c92d23dd0dee5117b33ec389426f330a1,259076,2279,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600846,data/raw/akshare/day/qfq/SH600846.csv,7eb61b0f1763e476a7bb94adf52f438f039b0a71ded141615db0c88d8656535a,251785,2273,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600847,data/raw/akshare/day/qfq/SH600847.csv,a0c67769d2b7d4679bea03c52ce8eec104ae83ca3f3cefe11b6d0eabdb79b2ed,253463,2265,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600848,data/raw/akshare/day/qfq/SH600848.csv,a859e27adf14f94669cd0d2efdf6b0c5e60a3cd12a569690c6eccb5bc754ad9f,250281,2204,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600850,data/raw/akshare/day/qfq/SH600850.csv,01912f7a8c1e862613c785735e9b2bc8ef140ec81805bd9a6a2c2a90f9359a13,251411,2200,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600851,data/raw/akshare/day/qfq/SH600851.csv,0e836985f950cf24abaaa66cf31a116df2a3ce06536025bb20a0f5be0e86b3e7,250813,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600853,data/raw/akshare/day/qfq/SH600853.csv,2625ee1675a2095d3766c58363014d500e8b2d6f2cde49824c0ae2a745256e36,250852,2276,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600854,data/raw/akshare/day/qfq/SH600854.csv,169febb6209fb88d6a28f2f556de924f807a7736b21e0410877910bb4ccb57a8,250438,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600855,data/raw/akshare/day/qfq/SH600855.csv,f8106d8a7d3bfe6c31724e1fee7bf21b9046fbb2e82b8c3f5d41cfa9d96a48b4,249335,2189,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-04-28,2026-05-29,False
SH600857,data/raw/akshare/day/qfq/SH600857.csv,1f4e6ca3b9aed45a7a17e2dc24a8599d66a294ddcfc32dbe2a52080b0a2ff052,252546,2278,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600858,data/raw/akshare/day/qfq/SH600858.csv,dc8388c5751b48aa97b99947f1fddc73b34d418043e916225be771fccf289818,250211,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600859,data/raw/akshare/day/qfq/SH600859.csv,844bcc966b8452389244e996995cc35b13e32fd786b61e3b440ed291fb476cad,247837,2156,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-05-09,2026-05-29,False
SH600860,data/raw/akshare/day/qfq/SH600860.csv,bf6c6e47dea0e7e5f898eb5d587e6887f889020a8e4bbc538ad9946b4223ad57,251904,2265,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600861,data/raw/akshare/day/qfq/SH600861.csv,eaefa748b12166f619f2dd3a8d2b7f9b188688bac26e8ab82b333f2edef70bb8,255504,2270,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600862,data/raw/akshare/day/qfq/SH600862.csv,d6a7f85fd99067a3746c9e04e99dc2c9511a333d5bb131aa7e4a3741551bed11,259860,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600863,data/raw/akshare/day/qfq/SH600863.csv,d125ba1808d54d7b37f322ca0ed77aa21d554a0ebe5f57dadd2d397a9b6049bd,252708,2273,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600864,data/raw/akshare/day/qfq/SH600864.csv,a8364dea5c77a65079620d5f8301212d93f835df2230e20a512d9d7f52378295,253279,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600865,data/raw/akshare/day/qfq/SH600865.csv,14a38b12c5fedbb60bde7654759869c3ecdb997f605bd424ccfc9955c94f4cf0,250647,2278,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600866,data/raw/akshare/day/qfq/SH600866.csv,6f7476bc53c71934c0b59490e6412c708a4d5acdd00a7766f94c273d7955753f,243730,2208,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600867,data/raw/akshare/day/qfq/SH600867.csv,057026817cd3714091427ba0f8fde2c84c40f348026df2414c15153f01720f6e,256718,2269,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600868,data/raw/akshare/day/qfq/SH600868.csv,abe8463c76066cc3007005b0630f32aac388a705f9afc406ec57fb4bb8efc20d,252592,2276,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600869,data/raw/akshare/day/qfq/SH600869.csv,65444f930ecf8b833624141c664824104e0d4afeb48d59d0b6ccdf1b768d2617,251548,2268,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600871,data/raw/akshare/day/qfq/SH600871.csv,c116ee48b2f4982b399c9f61dd51e9ef9d1279c8fc495a24e76dc735da3bc403,249850,2250,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600872,data/raw/akshare/day/qfq/SH600872.csv,1d9e231b52a9408bc4c639e33ba4d55ec243fbbcdc86845dba57915110ffbc7d,262010,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600873,data/raw/akshare/day/qfq/SH600873.csv,20c3f3705f11750e42900bd0c1417fd5eda85e9165127c3a33d263f3897c1bff,254983,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600874,data/raw/akshare/day/qfq/SH600874.csv,c05bf0e6951f062473c1812af8d55ed0a0b6dfdff61fa166900f3d70fb0f67b4,252300,2279,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600875,data/raw/akshare/day/qfq/SH600875.csv,015d1eea11b0ec675606dbd3a9b920f96733a365a5e2a88bc5ae2d652fafb0b3,252478,2221,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-03-28,2026-05-29,False
SH600876,data/raw/akshare/day/qfq/SH600876.csv,0ca47ea711a0addc43a740d22f0c8a845c8056f02baf2b12bb022d8a28d1e220,252754,2232,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-03-10,2026-05-29,False
SH600877,data/raw/akshare/day/qfq/SH600877.csv,ef3c51cd562c996d3192d8908924b6e2850d9940784317cb2adaf6b8e07b3a55,241190,2142,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600879,data/raw/akshare/day/qfq/SH600879.csv,fdeccd66a8041bdca004518c012e0e0d05f479b58aefadb501cb5a7cd87cce31,255518,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600880,data/raw/akshare/day/qfq/SH600880.csv,b6172f57ed58ee6d0f5fd12c4312275fc86283b1252723da7daf4cefb9c78bb9,242928,2197,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600881,data/raw/akshare/day/qfq/SH600881.csv,a7a1931404cf1824964849407b99319c3322cb1aa4277bef01c8ae7406b8b5bb,252232,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600882,data/raw/akshare/day/qfq/SH600882.csv,ce2965617a9eecda494851b684bc7abc99907e5a7b4b4e03bd8e3f7afcf8090d,255088,2265,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600883,data/raw/akshare/day/qfq/SH600883.csv,39e015d69e22cedf488896b0669c3f1f11a9101b993b8334d005237cbf72e877,249712,2275,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600884,data/raw/akshare/day/qfq/SH600884.csv,4c7b9e46e00cab0aeb386a41d68ae170af61492e82d5bf62581fe8646f87c314,260414,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600885,data/raw/akshare/day/qfq/SH600885.csv,669898165a01e42192057a3c31e86888bf8be96959ab83e64e3844d549055fa0,260934,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600886,data/raw/akshare/day/qfq/SH600886.csv,47add437b6cf81e9df0c9e460d4e083b83305ea02babc33fd1eb8d5d03443a0a,257399,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600887,data/raw/akshare/day/qfq/SH600887.csv,4448415c0c63482f6ee91cbff79c7bfddd397977047fcc6521eb7de5499cafd9,264889,2277,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600888,data/raw/akshare/day/qfq/SH600888.csv,3aa6bbfcb3a42a59b71e8bb3c88fbc125f9213a12e889bab9d285604310a4991,247811,2236,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600889,data/raw/akshare/day/qfq/SH600889.csv,d1136a3c42e36bb350a3d4a06e3073f54d26aac81f432b2d8c2984526c34115a,250039,2259,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600892,data/raw/akshare/day/qfq/SH600892.csv,16c0578230ffcfc007db9e21d4f5a97c064ae414fda4ba28c242ccae4c8cc3f7,247855,2246,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-02-21,2026-05-29,False
SH600893,data/raw/akshare/day/qfq/SH600893.csv,b6eec035b55e5132c200b75cee06102463d1b2f73a4e04fe5045ef0fd7e4a54b,261996,2270,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600894,data/raw/akshare/day/qfq/SH600894.csv,5951a4567086475f936df46cbee5ade1f6bd9c8ca80f736deaee3b534c55bc2f,251343,2280,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600895,data/raw/akshare/day/qfq/SH600895.csv,822ef58561e4c14bfa2ae5ad83fcaea4d60743330bce65245f1a4a0841c44b1f,262297,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600897,data/raw/akshare/day/qfq/SH600897.csv,9282c441dd53d5cb741e02a048ebd68b396ba392906f20797ec0f6bfd35ec443,258245,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600900,data/raw/akshare/day/qfq/SH600900.csv,ccdc03d2be09b19a70c274a15a395f78af8c0ee03c7f4758087d99555943aa13,262754,2270,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600901,data/raw/akshare/day/qfq/SH600901.csv,4863d2472447926f2c3907d8b442fd092d6d2382c5bb305487978144b86274c6,221767,2000,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2018-03-01,2026-05-29,False
SH600903,data/raw/akshare/day/qfq/SH600903.csv,d66104331e6bc41f45794a2b6cf28c3b6678e579eb72b519a87f1b1a95db6e80,230821,2064,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-11-07,2026-05-29,False
SH600905,data/raw/akshare/day/qfq/SH600905.csv,edd72948be976285143ee48396577fa003938196b313578e0b407c4b0e8e9dbd,135294,1203,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2021-06-10,2026-05-29,False
SH600906,data/raw/akshare/day/qfq/SH600906.csv,331e738bb7ed67587bc3153c17b76c23e0f6c1894078ed9c159a32dbed38daaf,135917,1227,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2021-05-07,2026-05-29,False
SH600908,data/raw/akshare/day/qfq/SH600908.csv,174ae734ef45b21e5b79195ca929dbfbcf51bed4868c60c6b51bfab9285c3cf6,252218,2276,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600909,data/raw/akshare/day/qfq/SH600909.csv,b46371e00b19fd1c2e93b0361368f8e30bbf8699f2a5b9b41405c912063e36de,252059,2275,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600916,data/raw/akshare/day/qfq/SH600916.csv,01591f39d4acf2b6c35867ca4af0f5ee4f1bd0f05a66e87f43177e8b8d7caf00,144772,1283,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2021-02-05,2026-05-29,False
SH600917,data/raw/akshare/day/qfq/SH600917.csv,00a8c2087810d01e001a466cefe5b386a85e7e3dcbc8c046fa6fd84c738ef0d4,250054,2276,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600918,data/raw/akshare/day/qfq/SH600918.csv,0f2402f1904f79410d9b6d857b43d36a980273aed60c131dd1ebdb85eae0d11c,162925,1451,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-06-03,2026-05-29,False
SH600919,data/raw/akshare/day/qfq/SH600919.csv,6e9185bd1ca3a1a473ce58ba898a0e38be996b954b04f05f0a4cb5c3902d5c43,255785,2275,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600925,data/raw/akshare/day/qfq/SH600925.csv,a78f18604402aebafe10f094f7b3574bc42c76d1d5da45a873e34640b4acd346,84484,766,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2023-03-29,2026-05-29,False
SH600926,data/raw/akshare/day/qfq/SH600926.csv,a2bb6c843c4c18ed27b9857f9875b9610be2908069c84badc8bda0d71d525d69,240368,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600927,data/raw/akshare/day/qfq/SH600927.csv,0d10617891e3dd43a923fc7f1eabdbfb459977b16da436da2c0cf0115eb01798,122211,1071,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2021-12-23,2026-05-29,False
SH600928,data/raw/akshare/day/qfq/SH600928.csv,4fa6267c66d00e7c79082c958e3f548d2b8141dbd6140ef303b49cad22d3d7e0,194461,1757,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-03-01,2026-05-29,False
SH600929,data/raw/akshare/day/qfq/SH600929.csv,94c876a55d2196a4a0b0812f5441f0a5cd5973db8d5446c237d01f60f4c2688e,217884,1978,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2018-03-26,2026-05-29,False
SH600930,data/raw/akshare/day/qfq/SH600930.csv,7af121c555085e600b27f975c5ff0a8bc55075fd77d5370577e89e8687d8d071,23722,210,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2025-07-16,2026-05-29,False
SH600933,data/raw/akshare/day/qfq/SH600933.csv,907add0829ea8606abaa617d909e666ce171bdec76ee0e79b7fae645debc4fe5,233700,2060,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-11-17,2026-05-29,False
SH600935,data/raw/akshare/day/qfq/SH600935.csv,ba485da124e8844e8197b890d30be3f66bfb43e56f3e7697335f81f12eed00a4,120253,1090,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2021-11-26,2026-05-29,False
SH600936,data/raw/akshare/day/qfq/SH600936.csv,f8c953837c12b1b32c5436078b3ae1eeb3d0353a15a0cdc6b08ded2755e58191,250636,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600938,data/raw/akshare/day/qfq/SH600938.csv,c89d58dba97477f123184947eb71883e7544ed42c4506b8fea3c510fbd959fb6,115393,994,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2022-04-21,2026-05-29,False
SH600939,data/raw/akshare/day/qfq/SH600939.csv,5a4d00e225ea675b70fe0e60908c16821ccd4f526c43ed68fe2acd3971a72004,247656,2251,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-02-21,2026-05-29,False
SH600941,data/raw/akshare/day/qfq/SH600941.csv,cb4c41908cf85b46b1514ecca9aee9a703c5f8640be94568e5489ccf5d3112a1,123808,1063,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2022-01-05,2026-05-29,False
SH600955,data/raw/akshare/day/qfq/SH600955.csv,23efcf049869ebd35cc6107a6bb09f156fbf4e2239fd51c78c8cb4674c6a9f2d,128606,1135,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2021-09-15,2026-05-29,False
SH600956,data/raw/akshare/day/qfq/SH600956.csv,b76dff300f26e3b988b7982f8f0fdb4cb3eab129fca86322289318da812859b5,159639,1435,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-06-29,2026-05-29,False
SH600958,data/raw/akshare/day/qfq/SH600958.csv,9ec04348198200749e86337b17d40cff63fd0ad699146a596f2d6c073a0d2e7d,255780,2259,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600959,data/raw/akshare/day/qfq/SH600959.csv,0252d7242ac30fe3b4e692ebf4e6ebe0cef67f96bfacbdaf584b1bdfc17e4666,241467,2179,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600960,data/raw/akshare/day/qfq/SH600960.csv,0a39cb16f5e9edd1dfd570c3e7b53a3d1830dfdc3e51ba6ceeadde18176f4178,240344,2180,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600961,data/raw/akshare/day/qfq/SH600961.csv,d133de27d15b88dc6bae5c02d951fd767f91117ee243b9bebbde0d8fc7cf5cb9,251836,2270,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600962,data/raw/akshare/day/qfq/SH600962.csv,2c47c0081a4541f7810c59f858e1f7e750415341ca047f862bbb5c4639eb1914,253439,2267,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600963,data/raw/akshare/day/qfq/SH600963.csv,b1a00fad25ee8b41d64f997a50be0661e8c2ffd8f13221254d1ae0c9093151b3,252888,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600965,data/raw/akshare/day/qfq/SH600965.csv,d2d5e0e0ce08ba3f83c3fec5a997aa0057745ce94619f6ba78c3d7a069dc1f14,251222,2280,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600966,data/raw/akshare/day/qfq/SH600966.csv,81cd9fb9702a0a4177759942e3666f2a7f5a117c55074508f602692c5dc015ee,252758,2275,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600967,data/raw/akshare/day/qfq/SH600967.csv,2642f7fb91d6be3912350f6e69620aebc721a83fab0dca21334e3854df54692c,257108,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600968,data/raw/akshare/day/qfq/SH600968.csv,e960e63dbdc799bdf822a3d74b34e9413cd1aa7b132e0d31cd660d311f774fd1,186903,1679,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-06-26,2026-05-29,False
SH600969,data/raw/akshare/day/qfq/SH600969.csv,0bf7bef12d7894391349d2f3b252f63f272c305e03c4037102b98317736b846c,251128,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600970,data/raw/akshare/day/qfq/SH600970.csv,803be3609735643f65730d0b5d45bab9b8677370507e0e0275f576e4e588a10a,252604,2257,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600971,data/raw/akshare/day/qfq/SH600971.csv,af30c1efd1941345373040ee82155898e4d96b0f94115ebe6816b83bc261e341,253209,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600973,data/raw/akshare/day/qfq/SH600973.csv,8ef92b63d8d4b73c7539f61be965730e8bc77aaca31a74f38c52245a003ff6b6,247602,2241,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-02-22,2026-05-29,False
SH600975,data/raw/akshare/day/qfq/SH600975.csv,e42c2ef42ad48f2ea7b709066b3245ce2c0ebf038bd9747b1eef89a4f58a615d,244769,2198,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600976,data/raw/akshare/day/qfq/SH600976.csv,6f7ae3370a58b35ff8d5780295fa17be3d317e84b9eee0f0454cbed233fe96af,259024,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600977,data/raw/akshare/day/qfq/SH600977.csv,78f0abadc4b741b73901a6f55307b41984510fa414576c15c9aff9abe5419770,261834,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SH600979,data/raw/akshare/day/qfq/SH600979.csv,080f3ce76f949c6811aee9f75dad078faf00cc29e030ad940b8aae19b0e3522c,244111,2213,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-04-17,2026-05-29,False
SH600980,data/raw/akshare/day/qfq/SH600980.csv,a308f790a6ab8ad487ec81a41539c8d047578c3432088c2c748674b4aa943166,258195,2270,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
