target_episode_id,instrument,symbol,episode_low_date,source_first_50pct_touch_date,source_first_50pct_touch_pos,recomputed_first_50pct_touch_date,recomputed_first_50pct_touch_pos,effective_first_50pct_touch_date,first_50pct_difference_sessions,source_first_100pct_touch_date,source_first_100pct_touch_pos,recomputed_first_100pct_touch_date,recomputed_first_100pct_touch_pos,effective_first_100pct_touch_date,first_100pct_difference_sessions,source,reconciliation_status
SZ000062_20190129_0000,SZ000062,SZ000062,2019-01-29,,-1,2019-04-08,542,2019-04-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000063_20221011_0000,SZ000063,SZ000063,2022-10-11,,-1,2023-02-16,1437,2023-02-16,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000063_20230403_0001,SZ000063,SZ000063,2023-04-03,,-1,2023-06-27,1524,2023-06-27,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000063_20240910_0002,SZ000063,SZ000063,2024-09-10,,-1,2024-11-11,1857,2024-11-11,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000063_20250409_0003,SZ000063,SZ000063,2025-04-09,,-1,2025-08-21,2048,2025-08-21,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000066_20181016_0000,SZ000066,SZ000066,2018-10-16,,-1,2019-02-25,520,2019-02-25,,,-1,2019-03-20,537,2019-03-20,,derived_in_07,match_or_derived
SZ000066_20190506_0001,SZ000066,SZ000066,2019-05-06,,-1,2019-09-03,651,2019-09-03,,,-1,2019-10-28,684,2019-10-28,,derived_in_07,match_or_derived
SZ000066_20200204_0002,SZ000066,SZ000066,2020-02-04,,-1,2020-07-09,854,2020-07-09,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000066_20210510_0003,SZ000066,SZ000066,2021-05-10,,-1,2021-08-02,1114,2021-08-02,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000066_20220715_0004,SZ000066,SZ000066,2022-07-15,,-1,2022-11-23,1431,2022-11-23,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000066_20221223_0005,SZ000066,SZ000066,2022-12-23,,-1,2023-06-16,1568,2023-06-16,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000066_20240205_0006,SZ000066,SZ000066,2024-02-05,,-1,2024-02-27,1735,2024-02-27,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000066_20240828_0007,SZ000066,SZ000066,2024-08-28,,-1,2024-10-08,1882,2024-10-08,,,-1,2024-10-31,1899,2024-10-31,,derived_in_07,match_or_derived
SZ000066_20250407_0008,SZ000066,SZ000066,2025-04-07,,-1,2025-08-26,2100,2025-08-26,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000069_20200319_0000,SZ000069,SZ000069,2020-03-19,,-1,2020-07-07,852,2020-07-07,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000069_20201029_0001,SZ000069,SZ000069,2020-10-29,,-1,2021-03-19,1023,2021-03-19,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000089_20200319_0000,SZ000089,SZ000089,2020-03-19,,-1,2020-07-13,856,2020-07-13,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000100_20240725_0000,SZ000100,SZ000100,2024-07-25,,-1,2024-11-01,1824,2024-11-01,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000155_20220427_0000,SZ000155,SZ000155,2022-04-27,,-1,2022-05-31,1057,2022-05-31,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000156_20181019_0000,SZ000156,SZ000156,2018-10-19,,-1,2019-03-05,407,2019-03-05,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000156_20190812_0001,SZ000156,SZ000156,2019-08-12,,-1,2020-02-10,625,2020-02-10,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000157_20231024_0000,SZ000157,SZ000157,2023-10-24,,-1,2024-04-15,1767,2024-04-15,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000157_20240918_0001,SZ000157,SZ000157,2024-09-18,,-1,2025-03-10,1984,2025-03-10,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000158_20250106_0000,SZ000158,SZ000158,2025-01-06,,-1,2025-02-12,1957,2025-02-12,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000158_20250409_0001,SZ000158,SZ000158,2025-04-09,,-1,2025-05-07,2013,2025-05-07,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000166_20181019_0000,SZ000166,SZ000166,2018-10-19,,-1,2019-02-25,503,2019-02-25,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000166_20200204_0001,SZ000166,SZ000166,2020-02-04,,-1,2020-07-06,834,2020-07-06,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000166_20210428_0002,SZ000166,SZ000166,2021-04-28,,-1,2021-09-10,1126,2021-09-10,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000166_20240415_0003,SZ000166,SZ000166,2024-04-15,,-1,2024-10-09,1866,2024-10-09,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000301_20240918_0000,SZ000301,SZ000301,2024-09-18,,-1,2024-11-15,1739,2024-11-15,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000301_20251017_0001,SZ000301,SZ000301,2025-10-17,,-1,2026-02-11,2042,2026-02-11,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000338_20240913_0000,SZ000338,SZ000338,2024-09-13,,-1,2025-03-19,1991,2025-03-19,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000338_20250929_0001,SZ000338,SZ000338,2025-09-29,,-1,2026-01-15,2194,2026-01-15,,,-1,2026-02-12,2214,2026-02-12,,derived_in_07,match_or_derived
SZ000402_20181016_0000,SZ000402,SZ000402,2018-10-16,,-1,2019-04-01,545,2019-04-01,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000408_20190611_0000,SZ000408,SZ000408,2019-06-11,,-1,2019-07-31,596,2019-07-31,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000408_20210817_0001,SZ000408,SZ000408,2021-08-17,,-1,2021-12-22,1176,2021-12-22,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000408_20220427_0002,SZ000408,SZ000408,2022-04-27,,-1,2022-05-24,1274,2022-05-24,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000408_20231019_0003,SZ000408,SZ000408,2023-10-19,,-1,2024-03-15,1715,2024-03-15,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000408_20240725_0004,SZ000408,SZ000408,2024-07-25,,-1,2025-01-17,1916,2025-01-17,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000408_20250409_0005,SZ000408,SZ000408,2025-04-09,,-1,2025-07-22,2037,2025-07-22,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000408_20251105_0006,SZ000408,SZ000408,2025-11-05,,-1,2025-12-19,2139,2025-12-19,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000415_20181012_0000,SZ000415,SZ000415,2018-10-12,,-1,2019-04-04,429,2019-04-04,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000423_20200323_0000,SZ000423,SZ000423,2020-03-23,,-1,2020-06-23,844,2020-06-23,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000423_20231024_0001,SZ000423,SZ000423,2023-10-24,,-1,2024-04-15,1767,2024-04-15,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000423_20240730_0002,SZ000423,SZ000423,2024-07-30,,-1,2024-10-08,1882,2024-10-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000425_20231221_0000,SZ000425,SZ000425,2023-12-21,,-1,2024-04-15,1744,2024-04-15,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000425_20240909_0001,SZ000425,SZ000425,2024-09-09,,-1,2025-02-26,1953,2025-02-26,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000425_20250623_0002,SZ000425,SZ000425,2025-06-23,,-1,2025-09-29,2101,2025-09-29,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000426_20251105_0000,SZ000426,SZ000426,2025-11-05,,-1,2026-01-06,2138,2026-01-06,,,-1,2026-01-21,2149,2026-01-21,,derived_in_07,match_or_derived
SZ000503_20181019_0000,SZ000503,SZ000503,2018-10-19,,-1,2018-11-23,311,2018-11-23,,,-1,2019-03-20,387,2019-03-20,,derived_in_07,match_or_derived
SZ000519_20220309_0000,SZ000519,SZ000519,2022-03-09,,-1,2022-06-01,1313,2022-06-01,,,-1,2022-07-27,1352,2022-07-27,,derived_in_07,match_or_derived
SZ000537_20181019_0000,SZ000537,SZ000537,2018-10-19,,-1,2019-03-19,530,2019-03-19,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000539_20220427_0000,SZ000539,SZ000539,2022-04-27,,-1,2022-09-09,1384,2022-09-09,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000539_20221031_0001,SZ000539,SZ000539,2022-10-31,,-1,2023-02-10,1482,2023-02-10,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000539_20230406_0002,SZ000539,SZ000539,2023-04-06,,-1,2023-07-10,1582,2023-07-10,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000547_20190102_0000,SZ000547,SZ000547,2019-01-02,,-1,2019-02-25,417,2019-02-25,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000547_20190815_0001,SZ000547,SZ000547,2019-08-15,,-1,2020-01-21,641,2020-01-21,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000547_20200318_0002,SZ000547,SZ000547,2020-03-18,,-1,2020-08-03,768,2020-08-03,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000547_20201111_0003,SZ000547,SZ000547,2020-11-11,,-1,2021-01-04,871,2021-01-04,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000547_20210309_0004,SZ000547,SZ000547,2021-03-09,,-1,2021-08-10,1017,2021-08-10,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000553_20181019_0000,SZ000553,SZ000553,2018-10-19,,-1,2019-04-08,545,2019-04-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000559_20181016_0000,SZ000559,SZ000559,2018-10-16,,-1,2019-03-07,523,2019-03-07,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000563_20181225_0000,SZ000563,SZ000563,2018-12-25,,-1,2019-02-22,494,2019-02-22,,,-1,2019-02-27,497,2019-02-27,,derived_in_07,match_or_derived
SZ000564_20240709_0000,SZ000564,SZ000564,2024-07-09,,-1,2024-11-07,1737,2024-11-07,,,-1,2024-11-13,1741,2024-11-13,,derived_in_07,match_or_derived
SZ000568_20240919_0000,SZ000568,SZ000568,2024-09-19,,-1,2024-09-30,1881,2024-09-30,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000596_20180209_0000,SZ000596,SZ000596,2018-02-09,,-1,2018-05-29,340,2018-05-29,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000596_20180913_0001,SZ000596,SZ000596,2018-09-13,,-1,2019-03-19,536,2019-03-19,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000596_20191024_0002,SZ000596,SZ000596,2019-10-24,,-1,2020-01-10,737,2020-01-10,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000596_20200204_0003,SZ000596,SZ000596,2020-02-04,,-1,2020-07-02,849,2020-07-02,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000596_20201026_0004,SZ000596,SZ000596,2020-10-26,,-1,2021-01-05,975,2021-01-05,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000596_20210802_0005,SZ000596,SZ000596,2021-08-02,,-1,2021-11-19,1186,2021-11-19,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000596_20220412_0006,SZ000596,SZ000596,2022-04-12,,-1,2022-06-20,1325,2022-06-20,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000596_20221031_0007,SZ000596,SZ000596,2022-10-31,,-1,2023-01-06,1462,2023-01-06,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000596_20240919_0008,SZ000596,SZ000596,2024-09-19,,-1,2024-10-08,1882,2024-10-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000617_20181015_0000,SZ000617,SZ000617,2018-10-15,,-1,2019-02-26,520,2019-02-26,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000617_20220715_0001,SZ000617,SZ000617,2022-07-15,,-1,2022-11-30,1435,2022-11-30,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000617_20230112_0002,SZ000617,SZ000617,2023-01-12,,-1,2023-05-05,1537,2023-05-05,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000617_20240412_0003,SZ000617,SZ000617,2024-04-12,,-1,2024-10-08,1881,2024-10-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000617_20250113_0004,SZ000617,SZ000617,2025-01-13,,-1,2025-07-09,2065,2025-07-09,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000617_20250807_0005,SZ000617,SZ000617,2025-08-07,,-1,2025-08-25,2098,2025-08-25,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000625_20230831_0000,SZ000625,SZ000625,2023-08-31,,-1,2023-11-27,1676,2023-11-27,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000625_20240205_0001,SZ000625,SZ000625,2024-02-05,,-1,2024-03-18,1749,2024-03-18,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000629_20220316_0000,SZ000629,SZ000629,2022-03-16,,-1,2022-07-06,1005,2022-07-06,,,-1,2022-07-20,1015,2022-07-20,,derived_in_07,match_or_derived
SZ000630_20200528_0000,SZ000630,SZ000630,2020-05-28,,-1,2020-11-23,945,2020-11-23,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000630_20210204_0001,SZ000630,SZ000630,2021-02-04,,-1,2021-02-23,1005,2021-02-23,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000630_20231023_0002,SZ000630,SZ000630,2023-10-23,,-1,2024-04-08,1752,2024-04-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000630_20250409_0003,SZ000630,SZ000630,2025-04-09,,-1,2025-08-07,2077,2025-08-07,,,-1,2025-09-30,2115,2025-09-30,,derived_in_07,match_or_derived
SZ000630_20251121_0004,SZ000630,SZ000630,2025-11-21,,-1,2026-01-26,2191,2026-01-26,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000636_20200330_0000,SZ000636,SZ000636,2020-03-30,,-1,2020-05-13,815,2020-05-13,,,-1,2020-07-07,852,2020-07-07,,derived_in_07,match_or_derived
SZ000636_20210512_0001,SZ000636,SZ000636,2021-05-12,,-1,2021-07-12,1099,2021-07-12,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000651_20221031_0000,SZ000651,SZ000651,2022-10-31,,-1,2023-04-20,1523,2023-04-20,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000651_20240725_0001,SZ000651,SZ000651,2024-07-25,,-1,2024-10-08,1875,2024-10-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000656_20190124_0000,SZ000656,SZ000656,2019-01-24,,-1,2019-04-09,507,2019-04-09,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000656_20200204_0001,SZ000656,SZ000656,2020-02-04,,-1,2020-07-02,806,2020-07-02,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000657_20251017_0000,SZ000657,SZ000657,2025-10-17,,-1,2025-10-29,2125,2025-10-29,,,-1,2026-01-09,2175,2026-01-09,,derived_in_07,match_or_derived
SZ000661_20240910_0000,SZ000661,SZ000661,2024-09-10,,-1,2024-10-08,1873,2024-10-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000661_20250421_0001,SZ000661,SZ000661,2025-04-21,,-1,2025-09-02,2096,2025-09-02,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000686_20181019_0000,SZ000686,SZ000686,2018-10-19,,-1,2018-11-16,456,2018-11-16,,,-1,2019-03-07,528,2019-03-07,,derived_in_07,match_or_derived
SZ000686_20200204_0001,SZ000686,SZ000686,2020-02-04,,-1,2020-07-06,851,2020-07-06,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000708_20250922_0000,SZ000708,SZ000708,2025-09-22,,-1,2026-02-27,2213,2026-02-27,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000709_20220316_0000,SZ000709,SZ000709,2022-03-16,,-1,2022-07-14,1343,2022-07-14,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000710_20180206_0000,SZ000710,SZ000710,2018-02-06,,-1,2018-04-03,293,2018-04-03,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000710_20181029_0001,SZ000710,SZ000710,2018-10-29,,-1,2019-02-28,512,2019-02-28,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000710_20200720_0002,SZ000710,SZ000710,2020-07-20,,-1,2020-07-29,857,2020-07-29,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000717_20180326_0000,SZ000717,SZ000717,2018-03-26,,-1,2018-08-09,390,2018-08-09,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000725_20251124_0000,SZ000725,SZ000725,2025-11-24,,-1,2026-05-26,2277,2026-05-26,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000728_20181019_0000,SZ000728,SZ000728,2018-10-19,,-1,2018-11-19,457,2018-11-19,,,-1,2019-03-07,528,2019-03-07,,derived_in_07,match_or_derived
SZ000728_20200204_0001,SZ000728,SZ000728,2020-02-04,,-1,2020-07-06,851,2020-07-06,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000728_20220428_0002,SZ000728,SZ000728,2022-04-28,,-1,2022-08-18,1362,2022-08-18,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000728_20240415_0003,SZ000728,SZ000728,2024-04-15,,-1,2024-10-08,1876,2024-10-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000729_20181019_0000,SZ000729,SZ000729,2018-10-19,,-1,2019-04-08,549,2019-04-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000729_20200319_0001,SZ000729,SZ000729,2020-03-19,,-1,2020-07-22,863,2020-07-22,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000729_20221031_0002,SZ000729,SZ000729,2022-10-31,,-1,2023-02-07,1479,2023-02-07,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000733_20200914_0000,SZ000733,SZ000733,2020-09-14,,-1,2020-12-24,947,2020-12-24,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000733_20210316_0001,SZ000733,SZ000733,2021-03-16,,-1,2021-07-16,1082,2021-07-16,,,-1,2021-08-05,1096,2021-08-05,,derived_in_07,match_or_derived
SZ000733_20210917_0002,SZ000733,SZ000733,2021-09-17,,-1,2021-12-27,1191,2021-12-27,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000733_20220427_0003,SZ000733,SZ000733,2022-04-27,,-1,2022-06-08,1296,2022-06-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000733_20240205_0004,SZ000733,SZ000733,2024-02-05,,-1,2024-03-12,1724,2024-03-12,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000738_20180207_0000,SZ000738,SZ000738,2018-02-07,,-1,2018-03-06,284,2018-03-06,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000738_20181012_0001,SZ000738,SZ000738,2018-10-12,,-1,2019-03-13,532,2019-03-13,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000738_20200911_0002,SZ000738,SZ000738,2020-09-11,,-1,2021-01-12,980,2021-01-12,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000738_20210309_0003,SZ000738,SZ000738,2021-03-09,,-1,2021-08-23,1129,2021-08-23,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000738_20220426_0004,SZ000738,SZ000738,2022-04-26,,-1,2022-07-06,1337,2022-07-06,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000739_20191112_0000,SZ000739,SZ000739,2019-11-12,,-1,2020-03-03,768,2020-03-03,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000739_20200427_0001,SZ000739,SZ000739,2020-04-27,,-1,2020-07-02,849,2020-07-02,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000739_20201102_0002,SZ000739,SZ000739,2020-11-02,,-1,2021-04-02,1033,2021-04-02,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000739_20210528_0003,SZ000739,SZ000739,2021-05-28,,-1,2021-09-06,1139,2021-09-06,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000739_20220428_0004,SZ000739,SZ000739,2022-04-28,,-1,2022-05-13,1300,2022-05-13,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000750_20180720_0000,SZ000750,SZ000750,2018-07-20,,-1,2018-11-01,432,2018-11-01,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000750_20200204_0001,SZ000750,SZ000750,2020-02-04,,-1,2020-07-07,833,2020-07-07,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000768_20180209_0000,SZ000768,SZ000768,2018-02-09,,-1,2018-04-03,304,2018-04-03,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000768_20200204_0001,SZ000768,SZ000768,2020-02-04,,-1,2020-07-07,852,2020-07-07,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000768_20200911_0002,SZ000768,SZ000768,2020-09-11,,-1,2020-11-26,948,2020-11-26,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000768_20210510_0003,SZ000768,SZ000768,2021-05-10,,-1,2021-08-05,1117,2021-08-05,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000768_20211013_0004,SZ000768,SZ000768,2021-10-13,,-1,2021-12-03,1196,2021-12-03,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000768_20220427_0005,SZ000768,SZ000768,2022-04-27,,-1,2022-06-06,1315,2022-06-06,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000768_20240205_0006,SZ000768,SZ000768,2024-02-05,,-1,2024-07-22,1833,2024-07-22,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000768_20240919_0007,SZ000768,SZ000768,2024-09-19,,-1,2024-11-06,1903,2024-11-06,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000776_20181019_0000,SZ000776,SZ000776,2018-10-19,,-1,2019-02-22,519,2019-02-22,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000776_20210427_0001,SZ000776,SZ000776,2021-04-27,,-1,2021-08-19,1127,2021-08-19,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000776_20240415_0002,SZ000776,SZ000776,2024-04-15,,-1,2024-10-09,1883,2024-10-09,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000776_20250408_0003,SZ000776,SZ000776,2025-04-08,,-1,2025-08-14,2092,2025-08-14,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000783_20181225_0000,SZ000783,SZ000783,2018-12-25,,-1,2019-02-25,520,2019-02-25,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000783_20200204_0001,SZ000783,SZ000783,2020-02-04,,-1,2020-07-06,851,2020-07-06,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000783_20240709_0002,SZ000783,SZ000783,2024-07-09,,-1,2024-09-30,1881,2024-09-30,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000783_20250409_0003,SZ000783,SZ000783,2025-04-09,,-1,2025-08-25,2099,2025-08-25,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000786_20181030_0000,SZ000786,SZ000786,2018-10-30,,-1,2019-03-04,523,2019-03-04,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000786_20190813_0001,SZ000786,SZ000786,2019-08-13,,-1,2019-12-10,713,2019-12-10,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000786_20200319_0002,SZ000786,SZ000786,2020-03-19,,-1,2020-08-20,882,2020-08-20,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000786_20200930_0003,SZ000786,SZ000786,2020-09-30,,-1,2021-01-11,977,2021-01-11,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000786_20221031_0004,SZ000786,SZ000786,2022-10-31,,-1,2023-02-13,1481,2023-02-13,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000786_20231211_0005,SZ000786,SZ000786,2023-12-11,,-1,2024-04-29,1775,2024-04-29,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000786_20240805_0006,SZ000786,SZ000786,2024-08-05,,-1,2024-10-08,1880,2024-10-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000792_20240826_0000,SZ000792,SZ000792,2024-08-26,,-1,2024-10-08,1563,2024-10-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000792_20250603_0001,SZ000792,SZ000792,2025-06-03,,-1,2025-10-14,1810,2025-10-14,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000799_20200807_0000,SZ000799,SZ000799,2020-08-07,,-1,2020-09-02,893,2020-09-02,,,-1,2020-12-17,963,2020-12-17,,derived_in_07,match_or_derived
SZ000799_20210309_0001,SZ000799,SZ000799,2021-03-09,,-1,2021-04-06,1034,2021-04-06,,,-1,2021-05-21,1064,2021-05-21,,derived_in_07,match_or_derived
SZ000799_20210802_0002,SZ000799,SZ000799,2021-08-02,,-1,2021-09-27,1152,2021-09-27,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000799_20221031_0003,SZ000799,SZ000799,2022-10-31,,-1,2023-01-10,1464,2023-01-10,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000807_20210702_0000,SZ000807,SZ000807,2021-07-02,,-1,2021-08-26,1105,2021-08-26,,,-1,2021-09-13,1117,2021-09-13,,derived_in_07,match_or_derived
SZ000807_20211117_0001,SZ000807,SZ000807,2021-11-17,,-1,2022-02-24,1222,2022-02-24,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000807_20220928_0002,SZ000807,SZ000807,2022-09-28,,-1,2023-01-20,1445,2023-01-20,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000807_20240205_0003,SZ000807,SZ000807,2024-02-05,,-1,2024-04-03,1734,2024-04-03,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000807_20240911_0004,SZ000807,SZ000807,2024-09-11,,-1,2024-11-08,1878,2024-11-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000807_20250409_0005,SZ000807,SZ000807,2025-04-09,,-1,2025-09-12,2086,2025-09-12,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000813_20180209_0000,SZ000813,SZ000813,2018-02-09,,-1,2018-05-16,331,2018-05-16,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000813_20181011_0001,SZ000813,SZ000813,2018-10-11,,-1,2019-03-08,529,2019-03-08,,,-1,2019-03-29,544,2019-03-29,,derived_in_07,match_or_derived
SZ000825_20201030_0000,SZ000825,SZ000825,2020-10-30,,-1,2021-03-12,910,2021-03-12,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000825_20210819_0001,SZ000825,SZ000825,2021-08-19,,-1,2021-09-09,1034,2021-09-09,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000826_20181019_0000,SZ000826,SZ000826,2018-10-19,,-1,2019-03-22,525,2019-03-22,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000830_20210201_0000,SZ000830,SZ000830,2021-02-01,,-1,2021-02-22,1004,2021-02-22,,,-1,2021-07-19,1104,2021-07-19,,derived_in_07,match_or_derived
SZ000831_20211012_0000,SZ000831,SZ000831,2021-10-12,,-1,2021-12-06,1196,2021-12-06,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000831_20220802_0001,SZ000831,SZ000831,2022-08-02,,-1,2023-01-30,1472,2023-01-30,,,-1,,-1,,,derived_in_07,match_or_derived
SZ000831_20240205_0002,SZ000831,SZ000831,2024-02-05,,-1,2024-03-07,1741,2024-03-07,,,-1,,-1,,,derived_in_07,match_or_derived
