reporting_view,split,path_regime_state,bucket_type,bucket_name,bucket_value,winner_n,injury_scope_winner_n,injured_winner_n,injury_rate,share_of_injury,share_of_winner,injury_concentration_lift,non_null_metric_n,power_flag
split_regime,all,risk_off,metric_bin,max_drawdown_to_target,"[-0.04,0]",2,495,0,0.0,0.0,0.00404040404040404,-0.00404040404040404,2,low_power
split_regime,all,risk_off,metric_bin,max_drawdown_to_target,"[-0.08,-0.04)",11,495,0,0.0,0.0,0.022222222222222223,-0.022222222222222223,11,low_power
split_regime,all,risk_off,metric_bin,max_drawdown_to_target,"[-0.12,-0.08)",114,495,1,0.008771929824561403,0.03333333333333333,0.23030303030303031,-0.196969696969697,114,ok
split_regime,all,risk_off,metric_bin,max_drawdown_to_target,"[-0.2,-0.12)",249,495,14,0.05622489959839357,0.4666666666666667,0.503030303030303,-0.036363636363636376,249,ok
split_regime,all,risk_off,metric_bin,max_drawdown_to_target,"[-0.3,-0.2)",104,495,13,0.125,0.43333333333333335,0.2101010101010101,0.22323232323232325,104,ok
split_regime,all,risk_off,metric_bin,max_drawdown_to_target,"[-1,-0.3)",15,495,2,0.13333333333333333,0.06666666666666667,0.030303030303030304,0.03636363636363636,15,low_power
split_regime,all,risk_off,metric_bin,max_gap_open_return_to_target,"[-0.05,0)",0,495,0,,0.0,0.0,0.0,0,low_power
split_regime,all,risk_off,metric_bin,max_gap_open_return_to_target,"[-0.2,-0.05)",0,495,0,,0.0,0.0,0.0,0,low_power
split_regime,all,risk_off,metric_bin,max_gap_open_return_to_target,"[0,0.04)",152,495,7,0.046052631578947366,0.23333333333333334,0.30707070707070705,-0.07373737373737371,152,ok
split_regime,all,risk_off,metric_bin,max_gap_open_return_to_target,"[0.04,0.08)",215,495,21,0.09767441860465116,0.7,0.43434343434343436,0.2656565656565656,215,ok
split_regime,all,risk_off,metric_bin,max_gap_open_return_to_target,"[0.08,0.12)",87,495,1,0.011494252873563218,0.03333333333333333,0.17575757575757575,-0.14242424242424243,87,low_power
split_regime,all,risk_off,metric_bin,max_gap_open_return_to_target,"[0.12,0.2)",27,495,1,0.037037037037037035,0.03333333333333333,0.05454545454545454,-0.02121212121212121,27,low_power
split_regime,all,risk_off,metric_bin,max_gap_open_return_to_target,"[0.2,0.5]",14,495,0,0.0,0.0,0.028282828282828285,-0.028282828282828285,14,low_power
split_regime,all,risk_off,seed_flag,seed_early_momentum_flag,true,74,495,1,0.013513513513513514,0.03333333333333333,0.1494949494949495,-0.11616161616161616,74,low_power
split_regime,all,risk_off,seed_flag,seed_gap_or_event_driven_flag,true,267,495,20,0.0749063670411985,0.6666666666666666,0.5393939393939394,0.1272727272727272,267,ok
split_regime,all,risk_off,seed_flag,seed_late_bloomer_flag,true,117,495,6,0.05128205128205128,0.2,0.23636363636363636,-0.03636363636363635,117,ok
split_regime,all,risk_off,seed_flag,seed_shakeout_reversal_flag,true,102,495,12,0.11764705882352941,0.4,0.20606060606060606,0.19393939393939397,102,ok
split_regime,all,risk_off,seed_flag,seed_volatile_chop_flag,true,33,495,5,0.15151515151515152,0.16666666666666666,0.06666666666666667,0.09999999999999999,33,low_power
split_regime,all,risk_on,metric_bin,day_to_target,"[0,20)",47,446,13,0.2765957446808511,0.19117647058823528,0.10538116591928251,0.08579530466895277,47,low_power
split_regime,all,risk_on,metric_bin,day_to_target,"[20,40)",75,446,12,0.16,0.17647058823529413,0.1681614349775785,0.00830915325771564,75,low_power
split_regime,all,risk_on,metric_bin,day_to_target,"[40,60)",79,446,15,0.189873417721519,0.22058823529411764,0.17713004484304934,0.0434581904510683,79,low_power
split_regime,all,risk_on,metric_bin,day_to_target,"[60,90)",112,446,12,0.10714285714285714,0.17647058823529413,0.25112107623318386,-0.07465048799788973,112,ok
split_regime,all,risk_on,metric_bin,day_to_target,"[90,120]",133,446,16,0.12030075187969924,0.23529411764705882,0.2982062780269058,-0.06291216037984698,133,ok
split_regime,all,risk_on,metric_bin,deepest_pre_target_ret_low,"[-0.04,0)",100,446,7,0.07,0.10294117647058823,0.2242152466367713,-0.12127407016618308,100,ok
split_regime,all,risk_on,metric_bin,deepest_pre_target_ret_low,"[-0.08,-0.04)",93,446,8,0.08602150537634409,0.11764705882352941,0.2085201793721973,-0.09087312054866789,93,low_power
split_regime,all,risk_on,metric_bin,deepest_pre_target_ret_low,"[-0.12,-0.08)",63,446,11,0.1746031746031746,0.16176470588235295,0.1412556053811659,0.02050910050118704,63,low_power
split_regime,all,risk_on,metric_bin,deepest_pre_target_ret_low,"[-0.2,-0.12)",83,446,18,0.21686746987951808,0.2647058823529412,0.1860986547085202,0.07860722764442099,83,low_power
split_regime,all,risk_on,metric_bin,deepest_pre_target_ret_low,"[-0.3,-0.2)",51,446,13,0.2549019607843137,0.19117647058823528,0.11434977578475336,0.07682669480348192,51,low_power
split_regime,all,risk_on,metric_bin,deepest_pre_target_ret_low,"[-1,-0.3)",13,446,5,0.38461538461538464,0.07352941176470588,0.02914798206278027,0.044381429701925615,13,low_power
split_regime,all,risk_on,metric_bin,deepest_pre_target_ret_low,"[0,0.5]",43,446,6,0.13953488372093023,0.08823529411764706,0.09641255605381166,-0.008177261936164595,43,low_power
split_regime,all,risk_on,metric_bin,limit_like_up_day_count_to_target,"[0,1)",182,446,25,0.13736263736263737,0.36764705882352944,0.4080717488789238,-0.04042469005539434,182,ok
split_regime,all,risk_on,metric_bin,limit_like_up_day_count_to_target,"[1,2)",135,446,25,0.18518518518518517,0.36764705882352944,0.30269058295964124,0.0649564758638882,135,ok
split_regime,all,risk_on,metric_bin,limit_like_up_day_count_to_target,"[10,120]",0,446,0,,0.0,0.0,0.0,0,low_power
split_regime,all,risk_on,metric_bin,limit_like_up_day_count_to_target,"[2,3)",62,446,8,0.12903225806451613,0.11764705882352941,0.13901345291479822,-0.02136639409126881,62,low_power
split_regime,all,risk_on,metric_bin,limit_like_up_day_count_to_target,"[3,5)",58,446,7,0.1206896551724138,0.10294117647058823,0.13004484304932734,-0.02710366657873911,58,low_power
split_regime,all,risk_on,metric_bin,limit_like_up_day_count_to_target,"[5,10)",9,446,3,0.3333333333333333,0.04411764705882353,0.020179372197309416,0.023938274861514116,9,low_power
split_regime,all,risk_on,metric_bin,max_drawdown_to_target,"[-0.04,0]",0,446,0,,0.0,0.0,0.0,0,low_power
split_regime,all,risk_on,metric_bin,max_drawdown_to_target,"[-0.08,-0.04)",4,446,0,0.0,0.0,0.008968609865470852,-0.008968609865470852,4,low_power
split_regime,all,risk_on,metric_bin,max_drawdown_to_target,"[-0.12,-0.08)",62,446,3,0.04838709677419355,0.04411764705882353,0.13901345291479822,-0.09489580585597468,62,low_power
split_regime,all,risk_on,metric_bin,max_drawdown_to_target,"[-0.2,-0.12)",206,446,20,0.0970873786407767,0.29411764705882354,0.4618834080717489,-0.16776576101292534,206,ok
split_regime,all,risk_on,metric_bin,max_drawdown_to_target,"[-0.3,-0.2)",126,446,31,0.24603174603174602,0.45588235294117646,0.2825112107623318,0.17337114217884464,126,ok
split_regime,all,risk_on,metric_bin,max_drawdown_to_target,"[-1,-0.3)",48,446,14,0.2916666666666667,0.20588235294117646,0.10762331838565023,0.09825903455552623,48,low_power
split_regime,all,risk_on,metric_bin,max_gap_open_return_to_target,"[-0.05,0)",0,446,0,,0.0,0.0,0.0,0,low_power
split_regime,all,risk_on,metric_bin,max_gap_open_return_to_target,"[-0.2,-0.05)",0,446,0,,0.0,0.0,0.0,0,low_power
split_regime,all,risk_on,metric_bin,max_gap_open_return_to_target,"[0,0.04)",155,446,11,0.07096774193548387,0.16176470588235295,0.3475336322869955,-0.18576892640464257,155,ok
split_regime,all,risk_on,metric_bin,max_gap_open_return_to_target,"[0.04,0.08)",200,446,39,0.195,0.5735294117647058,0.4484304932735426,0.12509891849116322,200,ok
split_regime,all,risk_on,metric_bin,max_gap_open_return_to_target,"[0.08,0.12)",68,446,14,0.20588235294117646,0.20588235294117646,0.15246636771300448,0.05341598522817198,68,low_power
split_regime,all,risk_on,metric_bin,max_gap_open_return_to_target,"[0.12,0.2)",16,446,2,0.125,0.029411764705882353,0.03587443946188341,-0.006462674756001055,16,low_power
split_regime,all,risk_on,metric_bin,max_gap_open_return_to_target,"[0.2,0.5]",7,446,2,0.2857142857142857,0.029411764705882353,0.01569506726457399,0.013716697441308361,7,low_power
split_regime,all,risk_on,seed_flag,seed_early_momentum_flag,true,41,446,3,0.07317073170731707,0.04411764705882353,0.09192825112107623,-0.0478106040622527,41,low_power
split_regime,all,risk_on,seed_flag,seed_gap_or_event_driven_flag,true,232,446,51,0.21982758620689655,0.75,0.5201793721973094,0.22982062780269064,232,ok
split_regime,all,risk_on,seed_flag,seed_late_bloomer_flag,true,150,446,14,0.09333333333333334,0.20588235294117646,0.336322869955157,-0.13044051701398052,150,ok
split_regime,all,risk_on,seed_flag,seed_shakeout_reversal_flag,true,184,446,43,0.23369565217391305,0.6323529411764706,0.4125560538116592,0.21979688736481134,184,ok
split_regime,all,risk_on,seed_flag,seed_volatile_chop_flag,true,78,446,26,0.3333333333333333,0.38235294117647056,0.17488789237668162,0.20746504879978894,78,low_power
split_regime,all,transition,metric_bin,day_to_target,"[0,20)",20,151,2,0.1,0.2857142857142857,0.13245033112582782,0.15326395458845787,20,low_power
split_regime,all,transition,metric_bin,day_to_target,"[20,40)",37,151,2,0.05405405405405406,0.2857142857142857,0.24503311258278146,0.04068117313150424,37,low_power
split_regime,all,transition,metric_bin,day_to_target,"[40,60)",32,151,0,0.0,0.0,0.2119205298013245,-0.2119205298013245,32,low_power
split_regime,all,transition,metric_bin,day_to_target,"[60,90)",29,151,2,0.06896551724137931,0.2857142857142857,0.19205298013245034,0.09366130558183536,29,low_power
split_regime,all,transition,metric_bin,day_to_target,"[90,120]",33,151,1,0.030303030303030304,0.14285714285714285,0.2185430463576159,-0.07568590350047305,33,low_power
split_regime,all,transition,metric_bin,deepest_pre_target_ret_low,"[-0.04,0)",49,151,0,0.0,0.0,0.32450331125827814,-0.32450331125827814,49,low_power
split_regime,all,transition,metric_bin,deepest_pre_target_ret_low,"[-0.08,-0.04)",31,151,0,0.0,0.0,0.2052980132450331,-0.2052980132450331,31,low_power
split_regime,all,transition,metric_bin,deepest_pre_target_ret_low,"[-0.12,-0.08)",25,151,3,0.12,0.42857142857142855,0.16556291390728478,0.26300851466414377,25,low_power
split_regime,all,transition,metric_bin,deepest_pre_target_ret_low,"[-0.2,-0.12)",17,151,1,0.058823529411764705,0.14285714285714285,0.11258278145695365,0.0302743614001892,17,low_power
split_regime,all,transition,metric_bin,deepest_pre_target_ret_low,"[-0.3,-0.2)",8,151,0,0.0,0.0,0.052980132450331126,-0.052980132450331126,8,low_power
split_regime,all,transition,metric_bin,deepest_pre_target_ret_low,"[-1,-0.3)",1,151,0,0.0,0.0,0.006622516556291391,-0.006622516556291391,1,low_power
split_regime,all,transition,metric_bin,deepest_pre_target_ret_low,"[0,0.5]",20,151,3,0.15,0.42857142857142855,0.13245033112582782,0.2961210974456007,20,low_power
split_regime,all,transition,metric_bin,limit_like_up_day_count_to_target,"[0,1)",57,151,3,0.05263157894736842,0.42857142857142855,0.37748344370860926,0.05108798486281929,57,low_power
split_regime,all,transition,metric_bin,limit_like_up_day_count_to_target,"[1,2)",33,151,2,0.06060606060606061,0.2857142857142857,0.2185430463576159,0.0671712393566698,33,low_power
split_regime,all,transition,metric_bin,limit_like_up_day_count_to_target,"[10,120]",0,151,0,,0.0,0.0,0.0,0,low_power
split_regime,all,transition,metric_bin,limit_like_up_day_count_to_target,"[2,3)",28,151,0,0.0,0.0,0.18543046357615894,-0.18543046357615894,28,low_power
split_regime,all,transition,metric_bin,limit_like_up_day_count_to_target,"[3,5)",30,151,2,0.06666666666666667,0.2857142857142857,0.1986754966887417,0.08703878902554399,30,low_power
split_regime,all,transition,metric_bin,limit_like_up_day_count_to_target,"[5,10)",3,151,0,0.0,0.0,0.019867549668874173,-0.019867549668874173,3,low_power
split_regime,all,transition,metric_bin,max_drawdown_to_target,"[-0.04,0]",0,151,0,,0.0,0.0,0.0,0,low_power
split_regime,all,transition,metric_bin,max_drawdown_to_target,"[-0.08,-0.04)",0,151,0,,0.0,0.0,0.0,0,low_power
split_regime,all,transition,metric_bin,max_drawdown_to_target,"[-0.12,-0.08)",24,151,0,0.0,0.0,0.15894039735099338,-0.15894039735099338,24,low_power
split_regime,all,transition,metric_bin,max_drawdown_to_target,"[-0.2,-0.12)",86,151,3,0.03488372093023256,0.42857142857142855,0.5695364238410596,-0.14096499526963108,86,low_power
split_regime,all,transition,metric_bin,max_drawdown_to_target,"[-0.3,-0.2)",33,151,4,0.12121212121212122,0.5714285714285714,0.2185430463576159,0.3528855250709555,33,low_power
split_regime,all,transition,metric_bin,max_drawdown_to_target,"[-1,-0.3)",8,151,0,0.0,0.0,0.052980132450331126,-0.052980132450331126,8,low_power
split_regime,all,transition,metric_bin,max_gap_open_return_to_target,"[-0.05,0)",0,151,0,,0.0,0.0,0.0,0,low_power
split_regime,all,transition,metric_bin,max_gap_open_return_to_target,"[-0.2,-0.05)",0,151,0,,0.0,0.0,0.0,0,low_power
split_regime,all,transition,metric_bin,max_gap_open_return_to_target,"[0,0.04)",58,151,0,0.0,0.0,0.3841059602649007,-0.3841059602649007,58,low_power
split_regime,all,transition,metric_bin,max_gap_open_return_to_target,"[0.04,0.08)",67,151,5,0.07462686567164178,0.7142857142857143,0.44370860927152317,0.27057710501419113,67,low_power
split_regime,all,transition,metric_bin,max_gap_open_return_to_target,"[0.08,0.12)",16,151,2,0.125,0.2857142857142857,0.10596026490066225,0.17975402081362346,16,low_power
split_regime,all,transition,metric_bin,max_gap_open_return_to_target,"[0.12,0.2)",7,151,0,0.0,0.0,0.046357615894039736,-0.046357615894039736,7,low_power
split_regime,all,transition,metric_bin,max_gap_open_return_to_target,"[0.2,0.5]",3,151,0,0.0,0.0,0.019867549668874173,-0.019867549668874173,3,low_power
split_regime,all,transition,seed_flag,seed_early_momentum_flag,true,19,151,0,0.0,0.0,0.12582781456953643,-0.12582781456953643,19,low_power
split_regime,all,transition,seed_flag,seed_gap_or_event_driven_flag,true,86,151,5,0.05813953488372093,0.7142857142857143,0.5695364238410596,0.14474929044465468,86,low_power
split_regime,all,transition,seed_flag,seed_late_bloomer_flag,true,32,151,0,0.0,0.0,0.2119205298013245,-0.2119205298013245,32,low_power
split_regime,all,transition,seed_flag,seed_shakeout_reversal_flag,true,41,151,3,0.07317073170731707,0.42857142857142855,0.271523178807947,0.15704824976348153,41,low_power
split_regime,all,transition,seed_flag,seed_volatile_chop_flag,true,11,151,1,0.09090909090909091,0.14285714285714285,0.0728476821192053,0.07000946073793755,11,low_power
split_regime,robustness,all,metric_bin,day_to_target,"[0,20)",66,618,14,0.21212121212121213,0.1891891891891892,0.10679611650485436,0.08239307268433484,66,low_power
split_regime,robustness,all,metric_bin,day_to_target,"[20,40)",129,618,15,0.11627906976744186,0.20270270270270271,0.2087378640776699,-0.0060351613749671795,129,ok
split_regime,robustness,all,metric_bin,day_to_target,"[40,60)",113,618,13,0.11504424778761062,0.17567567567567569,0.18284789644012944,-0.007172220764453757,113,ok
split_regime,robustness,all,metric_bin,day_to_target,"[60,90)",163,618,14,0.08588957055214724,0.1891891891891892,0.26375404530744334,-0.07456485611825414,163,ok
split_regime,robustness,all,metric_bin,day_to_target,"[90,120]",147,618,18,0.12244897959183673,0.24324324324324326,0.23786407766990292,0.005379165573340339,147,ok
split_regime,robustness,all,metric_bin,deepest_pre_target_ret_low,"[-0.04,0)",174,618,8,0.04597701149425287,0.10810810810810811,0.2815533980582524,-0.1734452899501443,174,ok
split_regime,robustness,all,metric_bin,deepest_pre_target_ret_low,"[-0.08,-0.04)",155,618,8,0.05161290322580645,0.10810810810810811,0.25080906148867316,-0.14270095338056504,155,ok
split_regime,robustness,all,metric_bin,deepest_pre_target_ret_low,"[-0.12,-0.08)",73,618,13,0.1780821917808219,0.17567567567567569,0.11812297734627832,0.05755269832939737,73,low_power
split_regime,robustness,all,metric_bin,deepest_pre_target_ret_low,"[-0.2,-0.12)",89,618,20,0.2247191011235955,0.2702702702702703,0.14401294498381878,0.1262573252864515,89,low_power
split_regime,robustness,all,metric_bin,deepest_pre_target_ret_low,"[-0.3,-0.2)",40,618,12,0.3,0.16216216216216217,0.06472491909385113,0.09743724306831104,40,low_power
split_regime,robustness,all,metric_bin,deepest_pre_target_ret_low,"[-1,-0.3)",13,618,4,0.3076923076923077,0.05405405405405406,0.021035598705501618,0.03301845534855244,13,low_power
split_regime,robustness,all,metric_bin,deepest_pre_target_ret_low,"[0,0.5]",74,618,9,0.12162162162162163,0.12162162162162163,0.11974110032362459,0.0018805212979970398,74,low_power
split_regime,robustness,all,metric_bin,limit_like_up_day_count_to_target,"[0,1)",238,618,32,0.13445378151260504,0.43243243243243246,0.3851132686084142,0.04731916382401824,238,ok
split_regime,robustness,all,metric_bin,limit_like_up_day_count_to_target,"[1,2)",182,618,26,0.14285714285714285,0.35135135135135137,0.29449838187702265,0.05685296947432872,182,ok
split_regime,robustness,all,metric_bin,limit_like_up_day_count_to_target,"[10,120]",0,618,0,,0.0,0.0,0.0,0,low_power
split_regime,robustness,all,metric_bin,limit_like_up_day_count_to_target,"[2,3)",109,618,8,0.07339449541284404,0.10810810810810811,0.17637540453074432,-0.06826729642263621,109,ok
split_regime,robustness,all,metric_bin,limit_like_up_day_count_to_target,"[3,5)",81,618,6,0.07407407407407407,0.08108108108108109,0.13106796116504854,-0.049986880083967455,81,low_power
split_regime,robustness,all,metric_bin,limit_like_up_day_count_to_target,"[5,10)",8,618,2,0.25,0.02702702702702703,0.012944983818770227,0.014082043208256801,8,low_power
split_regime,robustness,all,metric_bin,max_drawdown_to_target,"[-0.04,0]",2,618,0,0.0,0.0,0.003236245954692557,-0.003236245954692557,2,low_power
split_regime,robustness,all,metric_bin,max_drawdown_to_target,"[-0.08,-0.04)",9,618,0,0.0,0.0,0.014563106796116505,-0.014563106796116505,9,low_power
split_regime,robustness,all,metric_bin,max_drawdown_to_target,"[-0.12,-0.08)",117,618,3,0.02564102564102564,0.04054054054054054,0.18932038834951456,-0.14877984780897402,117,ok
split_regime,robustness,all,metric_bin,max_drawdown_to_target,"[-0.2,-0.12)",279,618,22,0.07885304659498207,0.2972972972972973,0.45145631067961167,-0.15415901338231436,279,ok
split_regime,robustness,all,metric_bin,max_drawdown_to_target,"[-0.3,-0.2)",167,618,40,0.23952095808383234,0.5405405405405406,0.2702265372168285,0.2703140033237121,167,ok
split_regime,robustness,all,metric_bin,max_drawdown_to_target,"[-1,-0.3)",44,618,9,0.20454545454545456,0.12162162162162163,0.07119741100323625,0.05042421061838538,44,low_power
split_regime,robustness,all,metric_bin,max_gap_open_return_to_target,"[-0.05,0)",0,618,0,,0.0,0.0,0.0,0,low_power
split_regime,robustness,all,metric_bin,max_gap_open_return_to_target,"[-0.2,-0.05)",0,618,0,,0.0,0.0,0.0,0,low_power
split_regime,robustness,all,metric_bin,max_gap_open_return_to_target,"[0,0.04)",145,618,10,0.06896551724137931,0.13513513513513514,0.23462783171521034,-0.0994926965800752,145,ok
split_regime,robustness,all,metric_bin,max_gap_open_return_to_target,"[0.04,0.08)",295,618,47,0.15932203389830507,0.6351351351351351,0.4773462783171521,0.157788856817983,295,ok
split_regime,robustness,all,metric_bin,max_gap_open_return_to_target,"[0.08,0.12)",113,618,13,0.11504424778761062,0.17567567567567569,0.18284789644012944,-0.007172220764453757,113,ok
split_regime,robustness,all,metric_bin,max_gap_open_return_to_target,"[0.12,0.2)",42,618,3,0.07142857142857142,0.04054054054054054,0.06796116504854369,-0.027420624508003144,42,low_power
split_regime,robustness,all,metric_bin,max_gap_open_return_to_target,"[0.2,0.5]",23,618,1,0.043478260869565216,0.013513513513513514,0.0372168284789644,-0.02370331496545089,23,low_power
split_regime,robustness,all,seed_flag,seed_early_momentum_flag,true,67,618,3,0.04477611940298507,0.04054054054054054,0.10841423948220065,-0.06787369894166011,67,low_power
split_regime,robustness,all,seed_flag,seed_gap_or_event_driven_flag,true,355,618,50,0.14084507042253522,0.6756756756756757,0.5744336569579288,0.10124201871774685,355,ok
split_regime,robustness,all,seed_flag,seed_late_bloomer_flag,true,179,618,17,0.09497206703910614,0.22972972972972974,0.2896440129449838,-0.05991428321525408,179,ok
split_regime,robustness,all,seed_flag,seed_shakeout_reversal_flag,true,185,618,44,0.23783783783783785,0.5945945945945946,0.2993527508090615,0.29524184378553314,185,ok
split_regime,robustness,all,seed_flag,seed_volatile_chop_flag,true,69,618,24,0.34782608695652173,0.32432432432432434,0.11165048543689321,0.21267383888743113,69,low_power
split_regime,robustness,risk_off,metric_bin,day_to_target,"[0,20)",33,294,5,0.15151515151515152,0.2777777777777778,0.11224489795918367,0.1655328798185941,33,low_power
split_regime,robustness,risk_off,metric_bin,day_to_target,"[20,40)",74,294,5,0.06756756756756757,0.2777777777777778,0.25170068027210885,0.026077097505668945,74,low_power
split_regime,robustness,risk_off,metric_bin,day_to_target,"[40,60)",58,294,1,0.017241379310344827,0.05555555555555555,0.19727891156462585,-0.1417233560090703,58,low_power
split_regime,robustness,risk_off,metric_bin,day_to_target,"[60,90)",80,294,4,0.05,0.2222222222222222,0.272108843537415,-0.04988662131519278,80,low_power
split_regime,robustness,risk_off,metric_bin,day_to_target,"[90,120]",49,294,3,0.061224489795918366,0.16666666666666666,0.16666666666666666,0.0,49,low_power
split_regime,robustness,risk_off,metric_bin,deepest_pre_target_ret_low,"[-0.04,0)",96,294,3,0.03125,0.16666666666666666,0.32653061224489793,-0.15986394557823128,96,low_power
split_regime,robustness,risk_off,metric_bin,deepest_pre_target_ret_low,"[-0.08,-0.04)",86,294,3,0.03488372093023256,0.16666666666666666,0.2925170068027211,-0.12585034013605442,86,low_power
split_regime,robustness,risk_off,metric_bin,deepest_pre_target_ret_low,"[-0.12,-0.08)",31,294,3,0.0967741935483871,0.16666666666666666,0.1054421768707483,0.06122448979591835,31,low_power
split_regime,robustness,risk_off,metric_bin,deepest_pre_target_ret_low,"[-0.2,-0.12)",31,294,3,0.0967741935483871,0.16666666666666666,0.1054421768707483,0.06122448979591835,31,low_power
split_regime,robustness,risk_off,metric_bin,deepest_pre_target_ret_low,"[-0.3,-0.2)",4,294,1,0.25,0.05555555555555555,0.013605442176870748,0.0419501133786848,4,low_power
split_regime,robustness,risk_off,metric_bin,deepest_pre_target_ret_low,"[-1,-0.3)",3,294,1,0.3333333333333333,0.05555555555555555,0.01020408163265306,0.045351473922902494,3,low_power
split_regime,robustness,risk_off,metric_bin,deepest_pre_target_ret_low,"[0,0.5]",43,294,4,0.09302325581395349,0.2222222222222222,0.14625850340136054,0.07596371882086167,43,low_power
split_regime,robustness,risk_off,metric_bin,limit_like_up_day_count_to_target,"[0,1)",108,294,6,0.05555555555555555,0.3333333333333333,0.3673469387755102,-0.03401360544217691,108,ok
split_regime,robustness,risk_off,metric_bin,limit_like_up_day_count_to_target,"[1,2)",77,294,8,0.1038961038961039,0.4444444444444444,0.2619047619047619,0.1825396825396825,77,low_power
split_regime,robustness,risk_off,metric_bin,limit_like_up_day_count_to_target,"[10,120]",0,294,0,,0.0,0.0,0.0,0,low_power
split_regime,robustness,risk_off,metric_bin,limit_like_up_day_count_to_target,"[2,3)",60,294,2,0.03333333333333333,0.1111111111111111,0.20408163265306123,-0.09297052154195012,60,low_power
split_regime,robustness,risk_off,metric_bin,limit_like_up_day_count_to_target,"[3,5)",48,294,2,0.041666666666666664,0.1111111111111111,0.16326530612244897,-0.05215419501133786,48,low_power
split_regime,robustness,risk_off,metric_bin,limit_like_up_day_count_to_target,"[5,10)",1,294,0,0.0,0.0,0.003401360544217687,-0.003401360544217687,1,low_power
split_regime,robustness,risk_off,metric_bin,max_drawdown_to_target,"[-0.04,0]",2,294,0,0.0,0.0,0.006802721088435374,-0.006802721088435374,2,low_power
split_regime,robustness,risk_off,metric_bin,max_drawdown_to_target,"[-0.08,-0.04)",7,294,0,0.0,0.0,0.023809523809523808,-0.023809523809523808,7,low_power
split_regime,robustness,risk_off,metric_bin,max_drawdown_to_target,"[-0.12,-0.08)",67,294,1,0.014925373134328358,0.05555555555555555,0.22789115646258504,-0.17233560090702948,67,low_power
split_regime,robustness,risk_off,metric_bin,max_drawdown_to_target,"[-0.2,-0.12)",138,294,7,0.050724637681159424,0.3888888888888889,0.46938775510204084,-0.08049886621315194,138,ok
split_regime,robustness,risk_off,metric_bin,max_drawdown_to_target,"[-0.3,-0.2)",69,294,9,0.13043478260869565,0.5,0.23469387755102042,0.26530612244897955,69,low_power
split_regime,robustness,risk_off,metric_bin,max_drawdown_to_target,"[-1,-0.3)",11,294,1,0.09090909090909091,0.05555555555555555,0.03741496598639456,0.018140589569160995,11,low_power
split_regime,robustness,risk_off,metric_bin,max_gap_open_return_to_target,"[-0.05,0)",0,294,0,,0.0,0.0,0.0,0,low_power
split_regime,robustness,risk_off,metric_bin,max_gap_open_return_to_target,"[-0.2,-0.05)",0,294,0,,0.0,0.0,0.0,0,low_power
split_regime,robustness,risk_off,metric_bin,max_gap_open_return_to_target,"[0,0.04)",57,294,3,0.05263157894736842,0.16666666666666666,0.19387755102040816,-0.0272108843537415,57,low_power
split_regime,robustness,risk_off,metric_bin,max_gap_open_return_to_target,"[0.04,0.08)",145,294,13,0.0896551724137931,0.7222222222222222,0.4931972789115646,0.2290249433106576,145,ok
split_regime,robustness,risk_off,metric_bin,max_gap_open_return_to_target,"[0.08,0.12)",56,294,1,0.017857142857142856,0.05555555555555555,0.19047619047619047,-0.1349206349206349,56,low_power
split_regime,robustness,risk_off,metric_bin,max_gap_open_return_to_target,"[0.12,0.2)",22,294,1,0.045454545454545456,0.05555555555555555,0.07482993197278912,-0.019274376417233563,22,low_power
split_regime,robustness,risk_off,metric_bin,max_gap_open_return_to_target,"[0.2,0.5]",14,294,0,0.0,0.0,0.047619047619047616,-0.047619047619047616,14,low_power
split_regime,robustness,risk_off,seed_flag,seed_early_momentum_flag,true,41,294,1,0.024390243902439025,0.05555555555555555,0.13945578231292516,-0.0839002267573696,41,low_power
split_regime,robustness,risk_off,seed_flag,seed_gap_or_event_driven_flag,true,176,294,10,0.056818181818181816,0.5555555555555556,0.5986394557823129,-0.04308390022675734,176,ok
split_regime,robustness,risk_off,seed_flag,seed_late_bloomer_flag,true,68,294,4,0.058823529411764705,0.2222222222222222,0.23129251700680273,-0.009070294784580518,68,low_power
split_regime,robustness,risk_off,seed_flag,seed_shakeout_reversal_flag,true,54,294,6,0.1111111111111111,0.3333333333333333,0.1836734693877551,0.1496598639455782,54,low_power
split_regime,robustness,risk_off,seed_flag,seed_volatile_chop_flag,true,18,294,2,0.1111111111111111,0.1111111111111111,0.061224489795918366,0.04988662131519274,18,low_power
split_regime,robustness,risk_on,metric_bin,day_to_target,"[0,20)",27,279,9,0.3333333333333333,0.16363636363636364,0.0967741935483871,0.06686217008797654,27,low_power
split_regime,robustness,risk_on,metric_bin,day_to_target,"[20,40)",44,279,10,0.22727272727272727,0.18181818181818182,0.15770609318996415,0.024112088628217676,44,low_power
split_regime,robustness,risk_on,metric_bin,day_to_target,"[40,60)",50,279,12,0.24,0.21818181818181817,0.17921146953405018,0.038970348647767994,50,low_power
split_regime,robustness,risk_on,metric_bin,day_to_target,"[60,90)",73,279,9,0.1232876712328767,0.16363636363636364,0.2616487455197133,-0.09801238188334965,73,low_power
split_regime,robustness,risk_on,metric_bin,day_to_target,"[90,120]",85,279,15,0.17647058823529413,0.2727272727272727,0.3046594982078853,-0.031932225480612586,85,low_power
split_regime,robustness,risk_on,metric_bin,deepest_pre_target_ret_low,"[-0.04,0)",60,279,5,0.08333333333333333,0.09090909090909091,0.21505376344086022,-0.1241446725317693,60,low_power
