reporting_view,split,path_regime_state,metric,bin_left,bin_right,bin_label,winner_n,non_null_metric_n,bin_count,bin_rate,bin_power_flag,power_flag
split_regime,robustness,risk_on,deepest_pre_target_ret_low,-1.0,-0.3,"[-1,-0.3)",827,827,24,0.02902055622732769,ok,ok
split_regime,robustness,risk_on,deepest_pre_target_ret_low,-0.3,-0.2,"[-0.3,-0.2)",827,827,91,0.11003627569528417,ok,ok
split_regime,robustness,risk_on,deepest_pre_target_ret_low,-0.2,-0.12,"[-0.2,-0.12)",827,827,174,0.21039903264812576,ok,ok
split_regime,robustness,risk_on,deepest_pre_target_ret_low,-0.12,-0.08,"[-0.12,-0.08)",827,827,112,0.1354292623941959,ok,ok
split_regime,robustness,risk_on,deepest_pre_target_ret_low,-0.08,-0.04,"[-0.08,-0.04)",827,827,173,0.20918984280532044,ok,ok
split_regime,robustness,risk_on,deepest_pre_target_ret_low,-0.04,0.0,"[-0.04,0)",827,827,160,0.19347037484885127,ok,ok
split_regime,robustness,risk_on,deepest_pre_target_ret_low,0.0,0.5,"[0,0.5)",827,827,93,0.1124546553808948,ok,ok
split_regime,robustness,risk_on,limit_like_up_day_count_to_target,0.0,1.0,"[0,1)",827,827,336,0.4062877871825877,ok,ok
split_regime,robustness,risk_on,limit_like_up_day_count_to_target,1.0,2.0,"[1,2)",827,827,265,0.32043530834340994,ok,ok
split_regime,robustness,risk_on,limit_like_up_day_count_to_target,2.0,3.0,"[2,3)",827,827,116,0.14026602176541716,ok,ok
split_regime,robustness,risk_on,limit_like_up_day_count_to_target,3.0,5.0,"[3,5)",827,827,84,0.10157194679564692,ok,ok
split_regime,robustness,risk_on,limit_like_up_day_count_to_target,5.0,10.0,"[5,10)",827,827,26,0.03143893591293833,ok,ok
split_regime,robustness,risk_on,limit_like_up_day_count_to_target,10.0,120.0,"[10,120)",827,827,0,0.0,low_power,ok
split_regime,robustness,risk_on,max_drawdown_to_target,-1.0,-0.3,"[-1,-0.3)",827,827,79,0.09552599758162031,ok,ok
split_regime,robustness,risk_on,max_drawdown_to_target,-0.3,-0.2,"[-0.3,-0.2)",827,827,251,0.30350665054413545,ok,ok
split_regime,robustness,risk_on,max_drawdown_to_target,-0.2,-0.12,"[-0.2,-0.12)",827,827,368,0.4449818621523579,ok,ok
split_regime,robustness,risk_on,max_drawdown_to_target,-0.12,-0.08,"[-0.12,-0.08)",827,827,120,0.14510278113663846,ok,ok
split_regime,robustness,risk_on,max_drawdown_to_target,-0.08,-0.04,"[-0.08,-0.04)",827,827,9,0.010882708585247884,ok,ok
split_regime,robustness,risk_on,max_drawdown_to_target,-0.04,0.0,"[-0.04,0)",827,827,0,0.0,low_power,ok
split_regime,robustness,risk_on,max_gap_open_return_to_target,-0.2,-0.05,"[-0.2,-0.05)",827,827,0,0.0,low_power,ok
split_regime,robustness,risk_on,max_gap_open_return_to_target,-0.05,0.0,"[-0.05,0)",827,827,0,0.0,low_power,ok
split_regime,robustness,risk_on,max_gap_open_return_to_target,0.0,0.04,"[0,0.04)",827,827,226,0.27327690447400244,ok,ok
split_regime,robustness,risk_on,max_gap_open_return_to_target,0.04,0.08,"[0.04,0.08)",827,827,375,0.4534461910519952,ok,ok
split_regime,robustness,risk_on,max_gap_open_return_to_target,0.08,0.12,"[0.08,0.12)",827,827,162,0.19588875453446192,ok,ok
split_regime,robustness,risk_on,max_gap_open_return_to_target,0.12,0.2,"[0.12,0.2)",827,827,51,0.06166868198307134,ok,ok
split_regime,robustness,risk_on,max_gap_open_return_to_target,0.2,0.5,"[0.2,0.5)",827,827,13,0.015719467956469165,ok,ok
split_regime,robustness,transition,day_to_target,0.0,20.0,"[0,20)",123,123,18,0.14634146341463414,ok,ok
split_regime,robustness,transition,day_to_target,20.0,40.0,"[20,40)",123,123,27,0.21951219512195122,ok,ok
split_regime,robustness,transition,day_to_target,40.0,60.0,"[40,60)",123,123,10,0.08130081300813008,ok,ok
split_regime,robustness,transition,day_to_target,60.0,90.0,"[60,90)",123,123,29,0.23577235772357724,ok,ok
split_regime,robustness,transition,day_to_target,90.0,120.0,"[90,120)",123,123,39,0.3170731707317073,ok,ok
split_regime,robustness,transition,deepest_pre_target_ret_low,-1.0,-0.3,"[-1,-0.3)",123,123,1,0.008130081300813009,low_power,ok
split_regime,robustness,transition,deepest_pre_target_ret_low,-0.3,-0.2,"[-0.3,-0.2)",123,123,3,0.024390243902439025,low_power,ok
split_regime,robustness,transition,deepest_pre_target_ret_low,-0.2,-0.12,"[-0.2,-0.12)",123,123,17,0.13821138211382114,ok,ok
split_regime,robustness,transition,deepest_pre_target_ret_low,-0.12,-0.08,"[-0.12,-0.08)",123,123,10,0.08130081300813008,ok,ok
split_regime,robustness,transition,deepest_pre_target_ret_low,-0.08,-0.04,"[-0.08,-0.04)",123,123,43,0.34959349593495936,ok,ok
split_regime,robustness,transition,deepest_pre_target_ret_low,-0.04,0.0,"[-0.04,0)",123,123,32,0.2601626016260163,ok,ok
split_regime,robustness,transition,deepest_pre_target_ret_low,0.0,0.5,"[0,0.5)",123,123,17,0.13821138211382114,ok,ok
split_regime,robustness,transition,limit_like_up_day_count_to_target,0.0,1.0,"[0,1)",123,123,51,0.4146341463414634,ok,ok
split_regime,robustness,transition,limit_like_up_day_count_to_target,1.0,2.0,"[1,2)",123,123,36,0.2926829268292683,ok,ok
split_regime,robustness,transition,limit_like_up_day_count_to_target,2.0,3.0,"[2,3)",123,123,26,0.21138211382113822,ok,ok
split_regime,robustness,transition,limit_like_up_day_count_to_target,3.0,5.0,"[3,5)",123,123,9,0.07317073170731707,ok,ok
split_regime,robustness,transition,limit_like_up_day_count_to_target,5.0,10.0,"[5,10)",123,123,1,0.008130081300813009,low_power,ok
split_regime,robustness,transition,limit_like_up_day_count_to_target,10.0,120.0,"[10,120)",123,123,0,0.0,low_power,ok
split_regime,robustness,transition,max_drawdown_to_target,-1.0,-0.3,"[-1,-0.3)",123,123,5,0.04065040650406504,ok,ok
split_regime,robustness,transition,max_drawdown_to_target,-0.3,-0.2,"[-0.3,-0.2)",123,123,21,0.17073170731707318,ok,ok
split_regime,robustness,transition,max_drawdown_to_target,-0.2,-0.12,"[-0.2,-0.12)",123,123,68,0.5528455284552846,ok,ok
split_regime,robustness,transition,max_drawdown_to_target,-0.12,-0.08,"[-0.12,-0.08)",123,123,29,0.23577235772357724,ok,ok
split_regime,robustness,transition,max_drawdown_to_target,-0.08,-0.04,"[-0.08,-0.04)",123,123,0,0.0,low_power,ok
split_regime,robustness,transition,max_drawdown_to_target,-0.04,0.0,"[-0.04,0)",123,123,0,0.0,low_power,ok
split_regime,robustness,transition,max_gap_open_return_to_target,-0.2,-0.05,"[-0.2,-0.05)",123,123,0,0.0,low_power,ok
split_regime,robustness,transition,max_gap_open_return_to_target,-0.05,0.0,"[-0.05,0)",123,123,0,0.0,low_power,ok
split_regime,robustness,transition,max_gap_open_return_to_target,0.0,0.04,"[0,0.04)",123,123,23,0.18699186991869918,ok,ok
split_regime,robustness,transition,max_gap_open_return_to_target,0.04,0.08,"[0.04,0.08)",123,123,70,0.5691056910569106,ok,ok
split_regime,robustness,transition,max_gap_open_return_to_target,0.08,0.12,"[0.08,0.12)",123,123,15,0.12195121951219512,ok,ok
split_regime,robustness,transition,max_gap_open_return_to_target,0.12,0.2,"[0.12,0.2)",123,123,12,0.0975609756097561,ok,ok
split_regime,robustness,transition,max_gap_open_return_to_target,0.2,0.5,"[0.2,0.5)",123,123,3,0.024390243902439025,low_power,ok
split_regime,train,all,day_to_target,0.0,20.0,"[0,20)",1080,1080,133,0.12314814814814815,ok,ok
split_regime,train,all,day_to_target,20.0,40.0,"[20,40)",1080,1080,226,0.20925925925925926,ok,ok
split_regime,train,all,day_to_target,40.0,60.0,"[40,60)",1080,1080,180,0.16666666666666666,ok,ok
split_regime,train,all,day_to_target,60.0,90.0,"[60,90)",1080,1080,231,0.21388888888888888,ok,ok
split_regime,train,all,day_to_target,90.0,120.0,"[90,120)",1080,1080,310,0.28703703703703703,ok,ok
split_regime,train,all,deepest_pre_target_ret_low,-1.0,-0.3,"[-1,-0.3)",1080,1080,12,0.011111111111111112,ok,ok
split_regime,train,all,deepest_pre_target_ret_low,-0.3,-0.2,"[-0.3,-0.2)",1080,1080,63,0.058333333333333334,ok,ok
split_regime,train,all,deepest_pre_target_ret_low,-0.2,-0.12,"[-0.2,-0.12)",1080,1080,153,0.14166666666666666,ok,ok
split_regime,train,all,deepest_pre_target_ret_low,-0.12,-0.08,"[-0.12,-0.08)",1080,1080,177,0.1638888888888889,ok,ok
split_regime,train,all,deepest_pre_target_ret_low,-0.08,-0.04,"[-0.08,-0.04)",1080,1080,254,0.2351851851851852,ok,ok
split_regime,train,all,deepest_pre_target_ret_low,-0.04,0.0,"[-0.04,0)",1080,1080,274,0.2537037037037037,ok,ok
split_regime,train,all,deepest_pre_target_ret_low,0.0,0.5,"[0,0.5)",1080,1080,147,0.1361111111111111,ok,ok
split_regime,train,all,limit_like_up_day_count_to_target,0.0,1.0,"[0,1)",1080,1080,472,0.43703703703703706,ok,ok
split_regime,train,all,limit_like_up_day_count_to_target,1.0,2.0,"[1,2)",1080,1080,198,0.18333333333333332,ok,ok
split_regime,train,all,limit_like_up_day_count_to_target,2.0,3.0,"[2,3)",1080,1080,157,0.14537037037037037,ok,ok
split_regime,train,all,limit_like_up_day_count_to_target,3.0,5.0,"[3,5)",1080,1080,222,0.20555555555555555,ok,ok
split_regime,train,all,limit_like_up_day_count_to_target,5.0,10.0,"[5,10)",1080,1080,31,0.028703703703703703,ok,ok
split_regime,train,all,limit_like_up_day_count_to_target,10.0,120.0,"[10,120)",1080,1080,0,0.0,low_power,ok
split_regime,train,all,max_drawdown_to_target,-1.0,-0.3,"[-1,-0.3)",1080,1080,62,0.05740740740740741,ok,ok
split_regime,train,all,max_drawdown_to_target,-0.3,-0.2,"[-0.3,-0.2)",1080,1080,259,0.23981481481481481,ok,ok
split_regime,train,all,max_drawdown_to_target,-0.2,-0.12,"[-0.2,-0.12)",1080,1080,567,0.525,ok,ok
split_regime,train,all,max_drawdown_to_target,-0.12,-0.08,"[-0.12,-0.08)",1080,1080,174,0.16111111111111112,ok,ok
split_regime,train,all,max_drawdown_to_target,-0.08,-0.04,"[-0.08,-0.04)",1080,1080,18,0.016666666666666666,ok,ok
split_regime,train,all,max_drawdown_to_target,-0.04,0.0,"[-0.04,0)",1080,1080,0,0.0,low_power,ok
split_regime,train,all,max_gap_open_return_to_target,-0.2,-0.05,"[-0.2,-0.05)",1080,1080,0,0.0,low_power,ok
split_regime,train,all,max_gap_open_return_to_target,-0.05,0.0,"[-0.05,0)",1080,1080,0,0.0,low_power,ok
split_regime,train,all,max_gap_open_return_to_target,0.0,0.04,"[0,0.04)",1080,1080,495,0.4583333333333333,ok,ok
split_regime,train,all,max_gap_open_return_to_target,0.04,0.08,"[0.04,0.08)",1080,1080,438,0.40555555555555556,ok,ok
split_regime,train,all,max_gap_open_return_to_target,0.08,0.12,"[0.08,0.12)",1080,1080,120,0.1111111111111111,ok,ok
split_regime,train,all,max_gap_open_return_to_target,0.12,0.2,"[0.12,0.2)",1080,1080,26,0.024074074074074074,ok,ok
split_regime,train,all,max_gap_open_return_to_target,0.2,0.5,"[0.2,0.5)",1080,1080,1,0.000925925925925926,low_power,ok
split_regime,train,risk_off,day_to_target,0.0,20.0,"[0,20)",440,440,65,0.14772727272727273,ok,ok
split_regime,train,risk_off,day_to_target,20.0,40.0,"[20,40)",440,440,92,0.20909090909090908,ok,ok
split_regime,train,risk_off,day_to_target,40.0,60.0,"[40,60)",440,440,69,0.15681818181818183,ok,ok
split_regime,train,risk_off,day_to_target,60.0,90.0,"[60,90)",440,440,103,0.2340909090909091,ok,ok
split_regime,train,risk_off,day_to_target,90.0,120.0,"[90,120)",440,440,111,0.25227272727272726,ok,ok
split_regime,train,risk_off,deepest_pre_target_ret_low,-1.0,-0.3,"[-1,-0.3)",440,440,0,0.0,low_power,ok
split_regime,train,risk_off,deepest_pre_target_ret_low,-0.3,-0.2,"[-0.3,-0.2)",440,440,9,0.020454545454545454,ok,ok
split_regime,train,risk_off,deepest_pre_target_ret_low,-0.2,-0.12,"[-0.2,-0.12)",440,440,41,0.09318181818181819,ok,ok
split_regime,train,risk_off,deepest_pre_target_ret_low,-0.12,-0.08,"[-0.12,-0.08)",440,440,75,0.17045454545454544,ok,ok
split_regime,train,risk_off,deepest_pre_target_ret_low,-0.08,-0.04,"[-0.08,-0.04)",440,440,120,0.2727272727272727,ok,ok
split_regime,train,risk_off,deepest_pre_target_ret_low,-0.04,0.0,"[-0.04,0)",440,440,121,0.275,ok,ok
split_regime,train,risk_off,deepest_pre_target_ret_low,0.0,0.5,"[0,0.5)",440,440,74,0.16818181818181818,ok,ok
split_regime,train,risk_off,limit_like_up_day_count_to_target,0.0,1.0,"[0,1)",440,440,195,0.4431818181818182,ok,ok
split_regime,train,risk_off,limit_like_up_day_count_to_target,1.0,2.0,"[1,2)",440,440,81,0.18409090909090908,ok,ok
split_regime,train,risk_off,limit_like_up_day_count_to_target,2.0,3.0,"[2,3)",440,440,51,0.1159090909090909,ok,ok
split_regime,train,risk_off,limit_like_up_day_count_to_target,3.0,5.0,"[3,5)",440,440,97,0.22045454545454546,ok,ok
split_regime,train,risk_off,limit_like_up_day_count_to_target,5.0,10.0,"[5,10)",440,440,16,0.03636363636363636,ok,ok
split_regime,train,risk_off,limit_like_up_day_count_to_target,10.0,120.0,"[10,120)",440,440,0,0.0,low_power,ok
split_regime,train,risk_off,max_drawdown_to_target,-1.0,-0.3,"[-1,-0.3)",440,440,8,0.01818181818181818,ok,ok
split_regime,train,risk_off,max_drawdown_to_target,-0.3,-0.2,"[-0.3,-0.2)",440,440,80,0.18181818181818182,ok,ok
split_regime,train,risk_off,max_drawdown_to_target,-0.2,-0.12,"[-0.2,-0.12)",440,440,252,0.5727272727272728,ok,ok
split_regime,train,risk_off,max_drawdown_to_target,-0.12,-0.08,"[-0.12,-0.08)",440,440,85,0.19318181818181818,ok,ok
split_regime,train,risk_off,max_drawdown_to_target,-0.08,-0.04,"[-0.08,-0.04)",440,440,15,0.03409090909090909,ok,ok
split_regime,train,risk_off,max_drawdown_to_target,-0.04,0.0,"[-0.04,0)",440,440,0,0.0,low_power,ok
split_regime,train,risk_off,max_gap_open_return_to_target,-0.2,-0.05,"[-0.2,-0.05)",440,440,0,0.0,low_power,ok
split_regime,train,risk_off,max_gap_open_return_to_target,-0.05,0.0,"[-0.05,0)",440,440,0,0.0,low_power,ok
split_regime,train,risk_off,max_gap_open_return_to_target,0.0,0.04,"[0,0.04)",440,440,205,0.4659090909090909,ok,ok
split_regime,train,risk_off,max_gap_open_return_to_target,0.04,0.08,"[0.04,0.08)",440,440,165,0.375,ok,ok
split_regime,train,risk_off,max_gap_open_return_to_target,0.08,0.12,"[0.08,0.12)",440,440,58,0.1318181818181818,ok,ok
split_regime,train,risk_off,max_gap_open_return_to_target,0.12,0.2,"[0.12,0.2)",440,440,12,0.02727272727272727,ok,ok
split_regime,train,risk_off,max_gap_open_return_to_target,0.2,0.5,"[0.2,0.5)",440,440,0,0.0,low_power,ok
split_regime,train,risk_on,day_to_target,0.0,20.0,"[0,20)",388,388,39,0.10051546391752578,ok,ok
split_regime,train,risk_on,day_to_target,20.0,40.0,"[20,40)",388,388,60,0.15463917525773196,ok,ok
split_regime,train,risk_on,day_to_target,40.0,60.0,"[40,60)",388,388,58,0.14948453608247422,ok,ok
split_regime,train,risk_on,day_to_target,60.0,90.0,"[60,90)",388,388,84,0.21649484536082475,ok,ok
split_regime,train,risk_on,day_to_target,90.0,120.0,"[90,120)",388,388,147,0.3788659793814433,ok,ok
split_regime,train,risk_on,deepest_pre_target_ret_low,-1.0,-0.3,"[-1,-0.3)",388,388,11,0.028350515463917526,ok,ok
split_regime,train,risk_on,deepest_pre_target_ret_low,-0.3,-0.2,"[-0.3,-0.2)",388,388,44,0.1134020618556701,ok,ok
split_regime,train,risk_on,deepest_pre_target_ret_low,-0.2,-0.12,"[-0.2,-0.12)",388,388,72,0.18556701030927836,ok,ok
split_regime,train,risk_on,deepest_pre_target_ret_low,-0.12,-0.08,"[-0.12,-0.08)",388,388,54,0.13917525773195877,ok,ok
split_regime,train,risk_on,deepest_pre_target_ret_low,-0.08,-0.04,"[-0.08,-0.04)",388,388,75,0.19329896907216496,ok,ok
split_regime,train,risk_on,deepest_pre_target_ret_low,-0.04,0.0,"[-0.04,0)",388,388,86,0.22164948453608246,ok,ok
split_regime,train,risk_on,deepest_pre_target_ret_low,0.0,0.5,"[0,0.5)",388,388,46,0.11855670103092783,ok,ok
split_regime,train,risk_on,limit_like_up_day_count_to_target,0.0,1.0,"[0,1)",388,388,181,0.46649484536082475,ok,ok
split_regime,train,risk_on,limit_like_up_day_count_to_target,1.0,2.0,"[1,2)",388,388,73,0.18814432989690721,ok,ok
split_regime,train,risk_on,limit_like_up_day_count_to_target,2.0,3.0,"[2,3)",388,388,48,0.12371134020618557,ok,ok
split_regime,train,risk_on,limit_like_up_day_count_to_target,3.0,5.0,"[3,5)",388,388,79,0.2036082474226804,ok,ok
split_regime,train,risk_on,limit_like_up_day_count_to_target,5.0,10.0,"[5,10)",388,388,7,0.01804123711340206,ok,ok
split_regime,train,risk_on,limit_like_up_day_count_to_target,10.0,120.0,"[10,120)",388,388,0,0.0,low_power,ok
split_regime,train,risk_on,max_drawdown_to_target,-1.0,-0.3,"[-1,-0.3)",388,388,40,0.10309278350515463,ok,ok
split_regime,train,risk_on,max_drawdown_to_target,-0.3,-0.2,"[-0.3,-0.2)",388,388,113,0.2912371134020619,ok,ok
split_regime,train,risk_on,max_drawdown_to_target,-0.2,-0.12,"[-0.2,-0.12)",388,388,182,0.4690721649484536,ok,ok
split_regime,train,risk_on,max_drawdown_to_target,-0.12,-0.08,"[-0.12,-0.08)",388,388,50,0.12886597938144329,ok,ok
split_regime,train,risk_on,max_drawdown_to_target,-0.08,-0.04,"[-0.08,-0.04)",388,388,3,0.007731958762886598,low_power,ok
split_regime,train,risk_on,max_drawdown_to_target,-0.04,0.0,"[-0.04,0)",388,388,0,0.0,low_power,ok
split_regime,train,risk_on,max_gap_open_return_to_target,-0.2,-0.05,"[-0.2,-0.05)",388,388,0,0.0,low_power,ok
split_regime,train,risk_on,max_gap_open_return_to_target,-0.05,0.0,"[-0.05,0)",388,388,0,0.0,low_power,ok
split_regime,train,risk_on,max_gap_open_return_to_target,0.0,0.04,"[0,0.04)",388,388,170,0.4381443298969072,ok,ok
split_regime,train,risk_on,max_gap_open_return_to_target,0.04,0.08,"[0.04,0.08)",388,388,173,0.44587628865979384,ok,ok
split_regime,train,risk_on,max_gap_open_return_to_target,0.08,0.12,"[0.08,0.12)",388,388,39,0.10051546391752578,ok,ok
split_regime,train,risk_on,max_gap_open_return_to_target,0.12,0.2,"[0.12,0.2)",388,388,5,0.01288659793814433,ok,ok
split_regime,train,risk_on,max_gap_open_return_to_target,0.2,0.5,"[0.2,0.5)",388,388,1,0.002577319587628866,low_power,ok
split_regime,train,transition,day_to_target,0.0,20.0,"[0,20)",252,252,29,0.11507936507936507,ok,ok
split_regime,train,transition,day_to_target,20.0,40.0,"[20,40)",252,252,74,0.29365079365079366,ok,ok
split_regime,train,transition,day_to_target,40.0,60.0,"[40,60)",252,252,53,0.21031746031746032,ok,ok
split_regime,train,transition,day_to_target,60.0,90.0,"[60,90)",252,252,44,0.1746031746031746,ok,ok
split_regime,train,transition,day_to_target,90.0,120.0,"[90,120)",252,252,52,0.20634920634920634,ok,ok
split_regime,train,transition,deepest_pre_target_ret_low,-1.0,-0.3,"[-1,-0.3)",252,252,1,0.003968253968253968,low_power,ok
split_regime,train,transition,deepest_pre_target_ret_low,-0.3,-0.2,"[-0.3,-0.2)",252,252,10,0.03968253968253968,ok,ok
split_regime,train,transition,deepest_pre_target_ret_low,-0.2,-0.12,"[-0.2,-0.12)",252,252,40,0.15873015873015872,ok,ok
split_regime,train,transition,deepest_pre_target_ret_low,-0.12,-0.08,"[-0.12,-0.08)",252,252,48,0.19047619047619047,ok,ok
split_regime,train,transition,deepest_pre_target_ret_low,-0.08,-0.04,"[-0.08,-0.04)",252,252,59,0.23412698412698413,ok,ok
split_regime,train,transition,deepest_pre_target_ret_low,-0.04,0.0,"[-0.04,0)",252,252,67,0.26587301587301587,ok,ok
split_regime,train,transition,deepest_pre_target_ret_low,0.0,0.5,"[0,0.5)",252,252,27,0.10714285714285714,ok,ok
split_regime,train,transition,limit_like_up_day_count_to_target,0.0,1.0,"[0,1)",252,252,96,0.38095238095238093,ok,ok
split_regime,train,transition,limit_like_up_day_count_to_target,1.0,2.0,"[1,2)",252,252,44,0.1746031746031746,ok,ok
split_regime,train,transition,limit_like_up_day_count_to_target,2.0,3.0,"[2,3)",252,252,58,0.23015873015873015,ok,ok
split_regime,train,transition,limit_like_up_day_count_to_target,3.0,5.0,"[3,5)",252,252,46,0.18253968253968253,ok,ok
split_regime,train,transition,limit_like_up_day_count_to_target,5.0,10.0,"[5,10)",252,252,8,0.031746031746031744,ok,ok
split_regime,train,transition,limit_like_up_day_count_to_target,10.0,120.0,"[10,120)",252,252,0,0.0,low_power,ok
split_regime,train,transition,max_drawdown_to_target,-1.0,-0.3,"[-1,-0.3)",252,252,14,0.05555555555555555,ok,ok
split_regime,train,transition,max_drawdown_to_target,-0.3,-0.2,"[-0.3,-0.2)",252,252,66,0.2619047619047619,ok,ok
split_regime,train,transition,max_drawdown_to_target,-0.2,-0.12,"[-0.2,-0.12)",252,252,133,0.5277777777777778,ok,ok
split_regime,train,transition,max_drawdown_to_target,-0.12,-0.08,"[-0.12,-0.08)",252,252,39,0.15476190476190477,ok,ok
split_regime,train,transition,max_drawdown_to_target,-0.08,-0.04,"[-0.08,-0.04)",252,252,0,0.0,low_power,ok
split_regime,train,transition,max_drawdown_to_target,-0.04,0.0,"[-0.04,0)",252,252,0,0.0,low_power,ok
split_regime,train,transition,max_gap_open_return_to_target,-0.2,-0.05,"[-0.2,-0.05)",252,252,0,0.0,low_power,ok
split_regime,train,transition,max_gap_open_return_to_target,-0.05,0.0,"[-0.05,0)",252,252,0,0.0,low_power,ok
split_regime,train,transition,max_gap_open_return_to_target,0.0,0.04,"[0,0.04)",252,252,120,0.47619047619047616,ok,ok
split_regime,train,transition,max_gap_open_return_to_target,0.04,0.08,"[0.04,0.08)",252,252,100,0.3968253968253968,ok,ok
split_regime,train,transition,max_gap_open_return_to_target,0.08,0.12,"[0.08,0.12)",252,252,23,0.09126984126984126,ok,ok
split_regime,train,transition,max_gap_open_return_to_target,0.12,0.2,"[0.12,0.2)",252,252,9,0.03571428571428571,ok,ok
split_regime,train,transition,max_gap_open_return_to_target,0.2,0.5,"[0.2,0.5)",252,252,0,0.0,low_power,ok
split_regime,validation,all,day_to_target,0.0,20.0,"[0,20)",234,234,29,0.12393162393162394,ok,ok
split_regime,validation,all,day_to_target,20.0,40.0,"[20,40)",234,234,42,0.1794871794871795,ok,ok
split_regime,validation,all,day_to_target,40.0,60.0,"[40,60)",234,234,52,0.2222222222222222,ok,ok
split_regime,validation,all,day_to_target,60.0,90.0,"[60,90)",234,234,60,0.2564102564102564,ok,ok
split_regime,validation,all,day_to_target,90.0,120.0,"[90,120)",234,234,51,0.21794871794871795,ok,ok
split_regime,validation,all,deepest_pre_target_ret_low,-1.0,-0.3,"[-1,-0.3)",234,234,0,0.0,low_power,ok
split_regime,validation,all,deepest_pre_target_ret_low,-0.3,-0.2,"[-0.3,-0.2)",234,234,6,0.02564102564102564,ok,ok
split_regime,validation,all,deepest_pre_target_ret_low,-0.2,-0.12,"[-0.2,-0.12)",234,234,19,0.0811965811965812,ok,ok
split_regime,validation,all,deepest_pre_target_ret_low,-0.12,-0.08,"[-0.12,-0.08)",234,234,41,0.1752136752136752,ok,ok
split_regime,validation,all,deepest_pre_target_ret_low,-0.08,-0.04,"[-0.08,-0.04)",234,234,50,0.21367521367521367,ok,ok
split_regime,validation,all,deepest_pre_target_ret_low,-0.04,0.0,"[-0.04,0)",234,234,86,0.36752136752136755,ok,ok
split_regime,validation,all,deepest_pre_target_ret_low,0.0,0.5,"[0,0.5)",234,234,32,0.13675213675213677,ok,ok
split_regime,validation,all,limit_like_up_day_count_to_target,0.0,1.0,"[0,1)",234,234,78,0.3333333333333333,ok,ok
split_regime,validation,all,limit_like_up_day_count_to_target,1.0,2.0,"[1,2)",234,234,72,0.3076923076923077,ok,ok
split_regime,validation,all,limit_like_up_day_count_to_target,2.0,3.0,"[2,3)",234,234,44,0.18803418803418803,ok,ok
split_regime,validation,all,limit_like_up_day_count_to_target,3.0,5.0,"[3,5)",234,234,33,0.14102564102564102,ok,ok
split_regime,validation,all,limit_like_up_day_count_to_target,5.0,10.0,"[5,10)",234,234,7,0.029914529914529916,ok,ok
split_regime,validation,all,limit_like_up_day_count_to_target,10.0,120.0,"[10,120)",234,234,0,0.0,low_power,ok
split_regime,validation,all,max_drawdown_to_target,-1.0,-0.3,"[-1,-0.3)",234,234,18,0.07692307692307693,ok,ok
split_regime,validation,all,max_drawdown_to_target,-0.3,-0.2,"[-0.3,-0.2)",234,234,41,0.1752136752136752,ok,ok
split_regime,validation,all,max_drawdown_to_target,-0.2,-0.12,"[-0.2,-0.12)",234,234,131,0.5598290598290598,ok,ok
split_regime,validation,all,max_drawdown_to_target,-0.12,-0.08,"[-0.12,-0.08)",234,234,44,0.18803418803418803,ok,ok
split_regime,validation,all,max_drawdown_to_target,-0.08,-0.04,"[-0.08,-0.04)",234,234,0,0.0,low_power,ok
split_regime,validation,all,max_drawdown_to_target,-0.04,0.0,"[-0.04,0)",234,234,0,0.0,low_power,ok
split_regime,validation,all,max_gap_open_return_to_target,-0.2,-0.05,"[-0.2,-0.05)",234,234,0,0.0,low_power,ok
split_regime,validation,all,max_gap_open_return_to_target,-0.05,0.0,"[-0.05,0)",234,234,0,0.0,low_power,ok
split_regime,validation,all,max_gap_open_return_to_target,0.0,0.04,"[0,0.04)",234,234,104,0.4444444444444444,ok,ok
split_regime,validation,all,max_gap_open_return_to_target,0.04,0.08,"[0.04,0.08)",234,234,74,0.3162393162393162,ok,ok
split_regime,validation,all,max_gap_open_return_to_target,0.08,0.12,"[0.08,0.12)",234,234,48,0.20512820512820512,ok,ok
split_regime,validation,all,max_gap_open_return_to_target,0.12,0.2,"[0.12,0.2)",234,234,6,0.02564102564102564,ok,ok
split_regime,validation,all,max_gap_open_return_to_target,0.2,0.5,"[0.2,0.5)",234,234,2,0.008547008547008548,low_power,ok
split_regime,validation,risk_off,day_to_target,0.0,20.0,"[0,20)",142,142,14,0.09859154929577464,ok,ok
split_regime,validation,risk_off,day_to_target,20.0,40.0,"[20,40)",142,142,16,0.11267605633802817,ok,ok
split_regime,validation,risk_off,day_to_target,40.0,60.0,"[40,60)",142,142,27,0.19014084507042253,ok,ok
split_regime,validation,risk_off,day_to_target,60.0,90.0,"[60,90)",142,142,42,0.29577464788732394,ok,ok
split_regime,validation,risk_off,day_to_target,90.0,120.0,"[90,120)",142,142,43,0.3028169014084507,ok,ok
split_regime,validation,risk_off,deepest_pre_target_ret_low,-1.0,-0.3,"[-1,-0.3)",142,142,0,0.0,low_power,ok
split_regime,validation,risk_off,deepest_pre_target_ret_low,-0.3,-0.2,"[-0.3,-0.2)",142,142,2,0.014084507042253521,low_power,ok
split_regime,validation,risk_off,deepest_pre_target_ret_low,-0.2,-0.12,"[-0.2,-0.12)",142,142,14,0.09859154929577464,ok,ok
split_regime,validation,risk_off,deepest_pre_target_ret_low,-0.12,-0.08,"[-0.12,-0.08)",142,142,17,0.11971830985915492,ok,ok
