vintage_id,signal_month,first_holding_month,final_holding_month,split,grouping,J,K,skip_mode,vintage_month_count,expected_vintage_month_count,loser_cumulative_return,winner_cumulative_return,contrarian_cumulative_spread,momentum_cumulative_spread,vintage_holding_status,block_reason
decile_J12_K12_skip1_2024-03,2024-03,2024-05,2025-04,robustness,decile,12,12,skip1,12,12,-0.02505359300882526,0.009432191029620007,-0.034485784038445266,0.034485784038445266,complete,
decile_J12_K12_skip1_2024-04,2024-04,2024-06,2025-05,robustness,decile,12,12,skip1,12,12,0.0024757881494625877,-0.017127815526815637,0.019603603676278225,-0.019603603676278225,complete,
decile_J12_K12_skip1_2024-05,2024-05,2024-07,2025-06,robustness,decile,12,12,skip1,12,12,0.11695834244553138,-0.017380218589911345,0.13433856103544273,-0.13433856103544273,complete,
decile_J12_K12_skip1_2024-06,2024-06,2024-08,2025-07,robustness,decile,12,12,skip1,12,12,0.18036165249914005,0.12476225110827888,0.05559940139086117,-0.05559940139086117,complete,
decile_J12_K12_skip1_2024-07,2024-07,2024-09,2025-08,robustness,decile,12,12,skip1,12,12,0.3905014544135481,0.17224691502948875,0.21825453938405937,-0.21825453938405937,complete,
decile_J12_K12_skip1_2024-08,2024-08,2024-10,2025-09,robustness,decile,12,12,skip1,12,12,0.1884586862231321,0.15951319905573458,0.028945487167397532,-0.028945487167397532,complete,
decile_J12_K12_skip1_2024-09,2024-09,2024-11,2025-10,robustness,decile,12,12,skip1,12,12,0.23314394655013015,0.3232059598035715,-0.09006201325344132,0.09006201325344132,complete,
decile_J12_K12_skip1_2024-10,2024-10,2024-12,2025-11,robustness,decile,12,12,skip1,12,12,0.13830522732558626,0.3024924395685682,-0.16418721224298194,0.16418721224298194,complete,
decile_J12_K12_skip1_2024-11,2024-11,2025-01,2025-12,robustness,decile,12,12,skip1,12,12,0.08494251606198833,0.36492546277816484,-0.2799829467161765,0.2799829467161765,complete,
decile_J12_K12_skip1_2024-12,2024-12,2025-02,2026-01,robustness,decile,12,12,skip1,12,12,0.23841797544711008,0.27686754153390436,-0.038449566086794285,0.038449566086794285,complete,
decile_J12_K12_skip1_2025-01,2025-01,2025-03,2026-02,robustness,decile,12,12,skip1,12,12,0.1147420921970923,0.5218042630558501,-0.40706217085875784,0.40706217085875784,complete,
decile_J12_K12_skip1_2025-02,2025-02,2025-04,2026-03,robustness,decile,12,12,skip1,12,12,0.15149522844419194,0.3533076714546255,-0.20181244301043355,0.20181244301043355,complete,
decile_J12_K12_skip1_2025-03,2025-03,2025-05,2026-04,robustness,decile,12,12,skip1,12,12,0.30227144900619196,0.514563706065875,-0.21229225705968302,0.21229225705968302,complete,
decile_J12_K18_no_skip_2018-06,2018-06,2018-07,2019-12,train,decile,12,18,no_skip,18,18,0.2908520504778458,0.35050416507371107,-0.05965211459586528,0.05965211459586528,complete,
decile_J12_K18_no_skip_2018-07,2018-07,2018-08,2020-01,train,decile,12,18,no_skip,18,18,0.17025923704628276,0.40922126467032527,-0.2389620276240425,0.2389620276240425,complete,
decile_J12_K18_no_skip_2018-08,2018-08,2018-09,2020-02,train,decile,12,18,no_skip,18,18,0.07950567295575084,0.28664723453559415,-0.20714156157984331,0.20714156157984331,complete,
decile_J12_K18_no_skip_2018-09,2018-09,2018-10,2020-03,train,decile,12,18,no_skip,18,18,0.10366179181879653,0.2729831702979806,-0.16932137847918405,0.16932137847918405,complete,
decile_J12_K18_no_skip_2019-01,2019-01,2019-02,2020-07,train,decile,12,18,no_skip,18,18,0.45531266732428377,0.8657568688087807,-0.4104442014844969,0.4104442014844969,complete,
decile_J12_K18_no_skip_2019-02,2019-02,2019-03,2020-08,train,decile,12,18,no_skip,18,18,0.1544023288117824,0.8984001243433879,-0.7439977955316055,0.7439977955316055,complete,
decile_J12_K18_no_skip_2019-03,2019-03,2019-04,2020-09,train,decile,12,18,no_skip,18,18,0.22335651840346782,0.8303239229868911,-0.6069674045834232,0.6069674045834232,complete,
decile_J12_K18_no_skip_2019-04,2019-04,2019-05,2020-10,train,decile,12,18,no_skip,18,18,0.3598553197200409,0.7266104676009881,-0.3667551478809472,0.3667551478809472,complete,
decile_J12_K18_no_skip_2019-05,2019-05,2019-06,2020-11,train,decile,12,18,no_skip,18,18,0.6151368616199744,0.8670399791954013,-0.25190311757542694,0.25190311757542694,complete,
decile_J12_K18_no_skip_2019-06,2019-06,2019-07,2020-12,train,decile,12,18,no_skip,18,18,0.580218267131817,0.7806852167998108,-0.20046694966799383,0.20046694966799383,complete,
decile_J12_K18_no_skip_2019-07,2019-07,2019-08,2021-01,train,decile,12,18,no_skip,18,18,0.18939795210822363,0.92983040587394,-0.7404324537657163,0.7404324537657163,complete,
decile_J12_K18_no_skip_2019-08,2019-08,2019-09,2021-02,train,decile,12,18,no_skip,18,18,0.08325771944833438,0.9256420589144851,-0.8423843394661508,0.8423843394661508,complete,
decile_J12_K18_no_skip_2019-09,2019-09,2019-10,2021-03,train,decile,12,18,no_skip,18,18,0.1267184055772428,0.5976193526799642,-0.47090094710272146,0.47090094710272146,complete,
decile_J12_K18_no_skip_2019-10,2019-10,2019-11,2021-04,train,decile,12,18,no_skip,18,18,0.07217079463344778,0.8039966409953287,-0.731825846361881,0.731825846361881,complete,
decile_J12_K18_no_skip_2019-11,2019-11,2019-12,2021-05,train,decile,12,18,no_skip,18,18,0.16946353358056654,0.6897686685368882,-0.5203051349563217,0.5203051349563217,complete,
decile_J12_K18_no_skip_2019-12,2019-12,2020-01,2021-06,train,decile,12,18,no_skip,18,18,0.0992515026918106,0.5962405251957965,-0.4969890225039859,0.4969890225039859,complete,
decile_J12_K18_no_skip_2020-01,2020-01,2020-02,2021-07,train,decile,12,18,no_skip,18,18,0.1030417118790159,0.3227843774510668,-0.2197426655720509,0.2197426655720509,complete,
decile_J12_K18_no_skip_2020-02,2020-02,2020-03,2021-08,train,decile,12,18,no_skip,18,18,0.22376253747972585,0.03791696026483016,0.1858455772148957,-0.1858455772148957,complete,
decile_J12_K18_no_skip_2020-03,2020-03,2020-04,2021-09,train,decile,12,18,no_skip,18,18,0.2813138187463582,0.05518021554345354,0.22613360320290465,-0.22613360320290465,complete,
decile_J12_K18_no_skip_2020-04,2020-04,2020-05,2021-10,train,decile,12,18,no_skip,18,18,0.31220502765518754,0.12471797658494421,0.18748705107024333,-0.18748705107024333,complete,
decile_J12_K18_no_skip_2020-05,2020-05,2020-06,2021-11,train,decile,12,18,no_skip,18,18,0.3083682340337228,0.4807617346107236,-0.17239350057700076,0.17239350057700076,complete,
decile_J12_K18_no_skip_2020-06,2020-06,2020-07,2021-12,train,decile,12,18,no_skip,18,18,0.41100234262580826,0.29786900559815144,0.11313333702765682,-0.11313333702765682,complete,
decile_J12_K18_no_skip_2020-07,2020-07,2020-08,2022-01,train,decile,12,18,no_skip,18,18,0.21184431887446808,-0.0703410883201554,0.2821854071946235,-0.2821854071946235,complete,
decile_J12_K18_no_skip_2020-08,2020-08,2020-09,2022-02,train,decile,12,18,no_skip,18,18,0.14789176556440076,-0.07698734723021305,0.2248791127946138,-0.2248791127946138,complete,
decile_J12_K18_no_skip_2020-09,2020-09,2020-10,2022-03,train,decile,12,18,no_skip,18,18,0.04534886111287317,0.4084720397249768,-0.36312317861210364,0.36312317861210364,complete,
decile_J12_K18_no_skip_2020-10,2020-10,2020-11,2022-04,train,decile,12,18,no_skip,18,18,0.03030152657888152,0.2932870425870515,-0.26298551600817,0.26298551600817,complete,
decile_J12_K18_no_skip_2020-11,2020-11,2020-12,2022-05,train,decile,12,18,no_skip,18,18,-0.09865887993095113,0.28699028260858706,-0.3856491625395382,0.3856491625395382,complete,
decile_J12_K18_no_skip_2020-12,2020-12,2021-01,2022-06,train,decile,12,18,no_skip,18,18,-0.09044837934290129,0.18670002160032495,-0.27714840094322624,0.27714840094322624,complete,
decile_J12_K18_no_skip_2021-01,2021-01,2021-02,2022-07,train,decile,12,18,no_skip,18,18,-0.11761511656308887,-0.08458117969881673,-0.03303393686427214,0.03303393686427214,complete,
decile_J12_K18_no_skip_2021-02,2021-02,2021-03,2022-08,train,decile,12,18,no_skip,18,18,-0.08880605211739767,-0.01628878496189856,-0.07251726715549911,0.07251726715549911,complete,
decile_J12_K18_no_skip_2021-03,2021-03,2021-04,2022-09,train,decile,12,18,no_skip,18,18,-0.22516742652547594,0.002876351938241317,-0.22804377846371726,0.22804377846371726,complete,
decile_J12_K18_no_skip_2021-04,2021-04,2021-05,2022-10,train,decile,12,18,no_skip,18,18,-0.17569349086537045,-0.19284206990147645,0.017148579036106004,-0.017148579036106004,complete,
decile_J12_K18_no_skip_2021-05,2021-05,2021-06,2022-11,train,decile,12,18,no_skip,18,18,-0.17359099521877908,-0.10453562056125909,-0.06905537465751999,0.06905537465751999,complete,
decile_J12_K18_no_skip_2021-06,2021-06,2021-07,2022-12,train,decile,12,18,no_skip,18,18,-0.19127186569992827,-0.19538824339205574,0.004116377692127471,-0.004116377692127471,complete,
decile_J12_K18_no_skip_2021-07,2021-07,2021-08,2023-01,train,decile,12,18,no_skip,18,18,-0.020334908623407255,-0.18252330731098243,0.16218839868757517,-0.16218839868757517,complete,
decile_J12_K18_no_skip_2021-08,2021-08,2021-09,2023-02,train,decile,12,18,no_skip,18,18,0.00465819887861918,-0.3647525565799302,0.3694107554585494,-0.3694107554585494,complete,
decile_J12_K18_no_skip_2021-09,2021-09,2021-10,2023-03,train,decile,12,18,no_skip,18,18,-0.058831242090058855,-0.31648231704956165,0.2576510749595028,-0.2576510749595028,complete,
decile_J12_K18_no_skip_2021-10,2021-10,2021-11,2023-04,train,decile,12,18,no_skip,18,18,-0.03318122907655596,-0.4219692999144784,0.38878807083792244,-0.38878807083792244,complete,
decile_J12_K18_no_skip_2021-11,2021-11,2021-12,2023-05,train,decile,12,18,no_skip,18,18,-0.0587299873184407,-0.38198731670326513,0.32325732938482443,-0.32325732938482443,complete,
decile_J12_K18_no_skip_2021-12,2021-12,2022-01,2023-06,validation,decile,12,18,no_skip,18,18,-0.13019175981069853,-0.22333931999248946,0.09314756018179093,-0.09314756018179093,complete,
decile_J12_K18_no_skip_2022-01,2022-01,2022-02,2023-07,validation,decile,12,18,no_skip,18,18,-0.053945376342953044,-0.11435680876908227,0.06041143242612923,-0.06041143242612923,complete,
decile_J12_K18_no_skip_2022-02,2022-02,2022-03,2023-08,validation,decile,12,18,no_skip,18,18,-0.11286754613105476,-0.3345699198971056,0.22170237376605084,-0.22170237376605084,complete,
decile_J12_K18_no_skip_2022-03,2022-03,2022-04,2023-09,validation,decile,12,18,no_skip,18,18,0.03594182981419469,-0.2315536329880271,0.2674954628022218,-0.2674954628022218,complete,
decile_J12_K18_no_skip_2022-04,2022-04,2022-05,2023-10,validation,decile,12,18,no_skip,18,18,0.05298892413161682,-0.12937064792200037,0.1823595720536172,-0.1823595720536172,complete,
decile_J12_K18_no_skip_2022-05,2022-05,2022-06,2023-11,validation,decile,12,18,no_skip,18,18,-0.03246021141740418,-0.2048495600575031,0.17238934864009892,-0.17238934864009892,complete,
decile_J12_K18_no_skip_2022-06,2022-06,2022-07,2023-12,validation,decile,12,18,no_skip,18,18,-0.16062671497137382,-0.30446389403916374,0.14383717906778992,-0.14383717906778992,complete,
decile_J12_K18_no_skip_2022-07,2022-07,2022-08,2024-01,validation,decile,12,18,no_skip,18,18,-0.2901794718667433,-0.27845635658328693,-0.011723115283456376,0.011723115283456376,complete,
decile_J12_K18_no_skip_2022-08,2022-08,2022-09,2024-02,validation,decile,12,18,no_skip,18,18,-0.15899929228123388,-0.1241582430976842,-0.03484104918354969,0.03484104918354969,complete,
decile_J12_K18_no_skip_2022-09,2022-09,2022-10,2024-03,validation,decile,12,18,no_skip,18,18,-0.06121671709297738,-0.1760422545777356,0.11482553748475821,-0.11482553748475821,complete,
decile_J12_K18_no_skip_2022-10,2022-10,2022-11,2024-04,validation,decile,12,18,no_skip,18,18,-0.15992048240964019,-0.1318590580164113,-0.028061424393228895,0.028061424393228895,complete,
decile_J12_K18_no_skip_2022-11,2022-11,2022-12,2024-05,validation,decile,12,18,no_skip,18,18,-0.269169041614465,0.06531894411148009,-0.33448798572594507,0.33448798572594507,complete,
decile_J12_K18_no_skip_2022-12,2022-12,2023-01,2024-06,validation,decile,12,18,no_skip,18,18,-0.21730035488615596,0.07926929584743192,-0.2965696507335879,0.2965696507335879,complete,
decile_J12_K18_no_skip_2023-01,2023-01,2023-02,2024-07,validation,decile,12,18,no_skip,18,18,-0.23761581839345092,0.04100835756600585,-0.27862417595945677,0.27862417595945677,complete,
decile_J12_K18_no_skip_2023-02,2023-02,2023-03,2024-08,validation,decile,12,18,no_skip,18,18,-0.38143568293867636,-0.03598483020099941,-0.34545085273767695,0.34545085273767695,complete,
decile_J12_K18_no_skip_2023-03,2023-03,2023-04,2024-09,validation,decile,12,18,no_skip,18,18,-0.22577957532523552,-0.05689472640807447,-0.16888484891716105,0.16888484891716105,complete,
decile_J12_K18_no_skip_2023-04,2023-04,2023-05,2024-10,validation,decile,12,18,no_skip,18,18,-0.10504491432880769,0.07190883522887148,-0.17695374955767917,0.17695374955767917,complete,
decile_J12_K18_no_skip_2023-05,2023-05,2023-06,2024-11,validation,decile,12,18,no_skip,18,18,-0.12961394177648033,0.1268263241862171,-0.2564402659626974,0.2564402659626974,complete,
decile_J12_K18_no_skip_2023-06,2023-06,2023-07,2024-12,validation,decile,12,18,no_skip,18,18,-0.17893886203648868,0.07455440645715083,-0.2534932684936395,0.2534932684936395,complete,
decile_J12_K18_no_skip_2023-07,2023-07,2023-08,2025-01,validation,decile,12,18,no_skip,18,18,-0.26422701097375745,0.1237621207156896,-0.38798913168944704,0.38798913168944704,complete,
decile_J12_K18_no_skip_2023-08,2023-08,2023-09,2025-02,validation,decile,12,18,no_skip,18,18,-0.11559923179135312,0.17997904818638988,-0.295578279977743,0.295578279977743,complete,
decile_J12_K18_no_skip_2023-09,2023-09,2023-10,2025-03,validation,decile,12,18,no_skip,18,18,-0.1631933888689424,0.24760222589865855,-0.41079561476760096,0.41079561476760096,complete,
decile_J12_K18_no_skip_2023-10,2023-10,2023-11,2025-04,validation,decile,12,18,no_skip,18,18,-0.2326055362567926,0.17446751866700438,-0.407073054923797,0.407073054923797,complete,
decile_J12_K18_no_skip_2023-11,2023-11,2023-12,2025-05,validation,decile,12,18,no_skip,18,18,-0.17450324894192637,0.17700462529481742,-0.3515078742367438,0.3515078742367438,complete,
decile_J12_K18_no_skip_2023-12,2023-12,2024-01,2025-06,robustness,decile,12,18,no_skip,18,18,-0.10912136769796787,0.2787863067240852,-0.3879076744220531,0.3879076744220531,complete,
decile_J12_K18_no_skip_2024-01,2024-01,2024-02,2025-07,robustness,decile,12,18,no_skip,18,18,0.1524637290103088,0.28406572569883326,-0.13160199668852446,0.13160199668852446,complete,
decile_J12_K18_no_skip_2024-02,2024-02,2024-03,2025-08,robustness,decile,12,18,no_skip,18,18,0.051610833260146816,0.30204507097514877,-0.25043423771500195,0.25043423771500195,complete,
decile_J12_K18_no_skip_2024-03,2024-03,2024-04,2025-09,robustness,decile,12,18,no_skip,18,18,0.1296376594806412,0.20479651229423945,-0.07515885281359824,0.07515885281359824,complete,
decile_J12_K18_no_skip_2024-04,2024-04,2024-05,2025-10,robustness,decile,12,18,no_skip,18,18,0.2008986485323594,0.34253819949369646,-0.14163955096133707,0.14163955096133707,complete,
decile_J12_K18_no_skip_2024-05,2024-05,2024-06,2025-11,robustness,decile,12,18,no_skip,18,18,0.21947492935911983,0.23599970099428336,-0.016524771635163527,0.016524771635163527,complete,
decile_J12_K18_no_skip_2024-06,2024-06,2024-07,2025-12,robustness,decile,12,18,no_skip,18,18,0.34530148164657803,0.27867128021728105,0.06663020142929699,-0.06663020142929699,complete,
decile_J12_K18_no_skip_2024-07,2024-07,2024-08,2026-01,robustness,decile,12,18,no_skip,18,18,0.41773425587530877,0.23566795486674974,0.18206630100855903,-0.18206630100855903,complete,
decile_J12_K18_no_skip_2024-08,2024-08,2024-09,2026-02,robustness,decile,12,18,no_skip,18,18,0.4602886255609364,0.32584834998680723,0.1344402755741292,-0.1344402755741292,complete,
decile_J12_K18_no_skip_2024-09,2024-09,2024-10,2026-03,robustness,decile,12,18,no_skip,18,18,0.1097521220489932,0.3436687233638165,-0.23391660131482328,0.23391660131482328,complete,
decile_J12_K18_no_skip_2024-10,2024-10,2024-11,2026-04,robustness,decile,12,18,no_skip,18,18,0.16957541470356086,0.26536641311544007,-0.09579099841187921,0.09579099841187921,complete,
decile_J12_K1_no_skip_2018-06,2018-06,2018-07,2018-07,train,decile,12,1,no_skip,1,1,0.02621713324835273,-0.012580202683204256,0.03879733593155699,-0.03879733593155699,complete,
decile_J12_K1_no_skip_2018-07,2018-07,2018-08,2018-08,train,decile,12,1,no_skip,1,1,-0.023602586692351935,-0.0879500963511326,0.06434750965878067,-0.06434750965878067,complete,
decile_J12_K1_no_skip_2018-08,2018-08,2018-09,2018-09,train,decile,12,1,no_skip,1,1,0.035817219288111435,0.010938986267650996,0.02487823302046044,-0.02487823302046044,complete,
decile_J12_K1_no_skip_2018-09,2018-09,2018-10,2018-10,train,decile,12,1,no_skip,1,1,-0.03022758327092534,-0.14194559085314717,0.11171800758222183,-0.11171800758222183,complete,
decile_J12_K1_no_skip_2019-01,2019-01,2019-02,2019-02,train,decile,12,1,no_skip,1,1,0.2698417479772208,0.09331623749370044,0.1765255104835204,-0.1765255104835204,complete,
decile_J12_K1_no_skip_2019-02,2019-02,2019-03,2019-03,train,decile,12,1,no_skip,1,1,0.007989341823838592,0.10507715883505364,-0.09708781701121505,0.09708781701121505,complete,
decile_J12_K1_no_skip_2019-03,2019-03,2019-04,2019-04,train,decile,12,1,no_skip,1,1,-0.01822738464983087,0.027482484390909168,-0.04570986904074004,0.04570986904074004,complete,
decile_J12_K1_no_skip_2019-04,2019-04,2019-05,2019-05,train,decile,12,1,no_skip,1,1,-0.0743530844151139,-0.033200902296158574,-0.04115218211895533,0.04115218211895533,complete,
decile_J12_K1_no_skip_2019-05,2019-05,2019-06,2019-06,train,decile,12,1,no_skip,1,1,0.05433115558870094,0.04169908330114036,0.01263207228756058,-0.01263207228756058,complete,
decile_J12_K1_no_skip_2019-06,2019-06,2019-07,2019-07,train,decile,12,1,no_skip,1,1,0.01560178136667445,0.04398827037703534,-0.028386489010360894,0.028386489010360894,complete,
decile_J12_K1_no_skip_2019-07,2019-07,2019-08,2019-08,train,decile,12,1,no_skip,1,1,0.0046073731754050495,0.06442343632560243,-0.059816063150197385,0.059816063150197385,complete,
decile_J12_K1_no_skip_2019-08,2019-08,2019-09,2019-09,train,decile,12,1,no_skip,1,1,-0.0015980399138183499,-0.027269653968332253,0.025671614054513903,-0.025671614054513903,complete,
decile_J12_K1_no_skip_2019-09,2019-09,2019-10,2019-10,train,decile,12,1,no_skip,1,1,-0.013442675375295976,0.06959628776913451,-0.08303896314443049,0.08303896314443049,complete,
decile_J12_K1_no_skip_2019-10,2019-10,2019-11,2019-11,train,decile,12,1,no_skip,1,1,-0.011964224902566656,0.014359580451994924,-0.02632380535456158,0.02632380535456158,complete,
decile_J12_K1_no_skip_2019-11,2019-11,2019-12,2019-12,train,decile,12,1,no_skip,1,1,0.04974439701265099,0.03661618095417074,0.013128216058480247,-0.013128216058480247,complete,
