split,portfolio_id,portfolio_weighting_id,daily_active_cap,policy_id,trading_day_count,active_day_count,active_day_share,daily_return_mean,daily_return_median,daily_return_p10,daily_return_p25,daily_return_p75,daily_return_p90,period_compounded_return,annualized_return,annualized_vol,sharpe_like,max_drawdown,worst_20d_return,best_20d_return,active_count_mean,active_count_p50,active_count_p90,active_count_p95,active_count_p99,turnover_event_count,avg_holding_days,portfolio_denominator_status,monthly_count,monthly_return_mean,monthly_return_median,monthly_return_p10,monthly_return_min,positive_month_rate,worst_month,worst_month_return,baseline_A_period_compounded_return,baseline_A_daily_return_mean,baseline_A_monthly_return_p10,baseline_A_max_drawdown,baseline_A_worst_20d_return,baseline_A_active_count_p95,portfolio_period_return_delta_vs_baseline_A,portfolio_daily_mean_delta_vs_baseline_A,portfolio_monthly_p10_delta_vs_baseline_A,portfolio_max_drawdown_delta_vs_baseline_A,portfolio_worst_20d_delta_vs_baseline_A,active_count_p95_delta_vs_baseline_A
robustness,family_balanced_active_equal_weight_cap40,family_balanced_active_equal_weight,cap40,hold_60d__fixed_stop__stop_loss_pct_m0p1,485,485,1.0,0.0004858843728747888,0.00013253151802025128,-0.010105559701774425,-0.005075850676969989,0.006139586937801792,0.011826623255289782,0.2284352876006681,0.11282363519061733,0.17597048154742032,0.6958147803411621,0.17642155348355093,-0.09059252213274183,0.21409697567200703,39.50103092783505,40.0,40.0,40.0,40.0,3798,49.2480252764613,sufficient,24,0.009874367315787266,0.00019827046426307282,-0.0384289728330375,-0.06625942426415943,0.5,2025-04,-0.06625942426415943,0.2009459587952116,0.000440654918667329,-0.03540793255751399,0.21370060210398378,-0.10957158439441184,40.0,0.027489328805456514,4.522945420745977e-05,-0.0030210402755235094,-0.03727904862043285,0.01897906226167001,0.0
train,family_balanced_active_equal_weight_cap60,family_balanced_active_equal_weight,cap60,hold_60d__fixed_stop__stop_loss_pct_m0p1,1097,1035,0.9434822242479489,0.00023260911390334316,0.0,-0.013654061314746687,-0.006168031140420414,0.0067905010360920295,0.014903096958554159,0.18727007028935239,0.04022029493685175,0.1956280483765393,0.29963748649588934,0.3190813110596844,-0.15130286267232018,0.24509870554509883,59.743961352657,60.0,60.0,60.0,60.0,6790,43.655522827687776,sufficient,54,0.00442464034694418,0.00617863812503705,-0.06569118995387531,-0.10309194307973935,0.5740740740740741,2018-06,-0.10309194307973935,0.6217989977992944,0.0005456806055397228,-0.0737854990643516,0.3780183021123621,-0.18955928049126136,60.0,-0.434528927509942,-0.00031307149163637966,0.008094309110476289,-0.05893699105267769,0.03825641781894118,0.0
validation,family_balanced_active_equal_weight_cap60,family_balanced_active_equal_weight,cap60,hold_60d__fixed_stop__stop_loss_pct_m0p1,484,484,1.0,-0.0009077299501425452,-0.000927439181978611,-0.012957671897633275,-0.00586948000082387,0.005421647622868437,0.011217192775035892,-0.3723650621768876,-0.21535366538560197,0.16476964375488792,-1.3882893852474907,0.3562275891391157,-0.15901352055947426,0.12419906270798231,58.88223140495868,60.0,60.0,60.0,60.0,4025,42.344844720496894,sufficient,24,-0.01708923863188061,-0.020961790142202397,-0.09276295192661001,-0.14816531312510395,0.4583333333333333,2023-12,-0.14816531312510395,-0.3503761496669062,-0.0008334202540220154,-0.07593485374162748,0.3617684173903676,-0.13635497481126246,60.0,-0.021988912509981362,-7.430969612052976e-05,-0.01682809818498253,-0.005540828251251906,-0.0226585457482118,0.0
robustness,family_balanced_active_equal_weight_cap60,family_balanced_active_equal_weight,cap60,hold_60d__fixed_stop__stop_loss_pct_m0p1,485,485,1.0,0.0004797123131897505,0.0004051276037177951,-0.009909572249094173,-0.004957979483278866,0.0056458978589710215,0.011062462200463669,0.22710086740529878,0.11219537602602125,0.17018178158444036,0.7103433857509328,0.17249645425667404,-0.09207569278824324,0.21058982057644116,58.79587628865979,60.0,60.0,60.0,60.0,3798,49.2480252764613,sufficient,24,0.009743878905958634,-0.0016561390002710064,-0.039364024289003215,-0.06885658249792181,0.5,2025-04,-0.06885658249792181,0.19848699953330873,0.0004332066583003176,-0.03460446154160774,0.2101797185804527,-0.11823530514993885,60.0,0.02861386787199005,4.65056548894329e-05,-0.004759562747395474,-0.037683264323778665,0.026159612361695617,0.0
train,active_equal_weight_uncapped,active_equal_weight,none,hold_60d__no_exit__none,1097,1035,0.9434822242479489,0.0003795704332397378,0.0,-0.012940547110994967,-0.005478618256336221,0.006692168708052387,0.01406726675843942,0.4008014201172394,0.08050118491216551,0.1905613642909135,0.5019472311837078,0.29414351281985285,-0.13526521341260445,0.22101199439550445,397.45893719806764,379.0,558.0,588.0,607.6399999999999,6635,61.0,sufficient,54,0.007274971634279471,0.004556208362760827,-0.05330905924147719,-0.08097651588059795,0.5555555555555556,2018-10,-0.08097651588059795,0.8358140669997509,0.0006525195793545097,-0.058363293896634805,0.3126111066394489,-0.18225469583859255,724.1999999999999,-0.4350126468825115,-0.00027294914611477195,0.005054234655157613,-0.018467593819596062,0.046989482425988105,-136.19999999999993
validation,active_equal_weight_uncapped,active_equal_weight,none,hold_60d__no_exit__none,484,484,1.0,-0.0005536957647767314,-0.001154972493722142,-0.012745024184864605,-0.005643614428242253,0.005724681503068107,0.012020461626144653,-0.25595830484774784,-0.14267460571374124,0.16916772434537272,-0.8248106029899014,0.22157442168533803,-0.11170301897625567,0.09808270508900874,495.10330578512395,552.5,643.7,665.8499999999999,702.51,3865,61.0,sufficient,24,-0.010809785163780066,-0.014826982393195631,-0.06672773972960352,-0.12741851233137869,0.3333333333333333,2022-01,-0.12741851233137869,-0.2449617302973227,-0.0005216419158718615,-0.06455592115183194,0.246984566617112,-0.12147500366168218,684.0,-0.010996574550425131,-3.205384890486989e-05,-0.0021718185777715865,-0.02541014493177396,0.009771984685426505,-18.15000000000009
robustness,active_equal_weight_uncapped,active_equal_weight,none,hold_60d__no_exit__none,485,485,1.0,0.0006705141864833195,0.0005238465767806185,-0.009436009757102373,-0.004547243287724664,0.005513764290653305,0.011361753337036415,0.34674731018431526,0.1672811353944792,0.1687362364535527,1.0013828596936145,0.13485909368360194,-0.07836709670338016,0.23083853868790105,479.7628865979381,540.0,601.8000000000001,639.3999999999999,688.3199999999999,3753,61.00079936051159,sufficient,24,0.013535540458018072,0.0065088704497275884,-0.0335588639120308,-0.04164031596164619,0.6666666666666666,2024-08,-0.04164031596164619,0.25188676810512667,0.0005274631736811885,-0.03446975475964692,0.1901811718234373,-0.12372392258670839,600.5999999999999,0.09486054207918859,0.00014305101280213104,0.0009108908476161207,-0.05532207813983536,0.04535682588332823,38.799999999999955
train,active_equal_weight_cap20,active_equal_weight,cap20,hold_60d__no_exit__none,1097,1035,0.9434822242479489,0.0004963991811499273,0.0,-0.014297107533624497,-0.006515748107110836,0.007490578823067591,0.015520521327695139,0.5677082514365852,0.10880666136170958,0.20856851371641458,0.5997673925982278,0.2315666503406475,-0.16864996462489623,0.23029847620813926,19.98454106280193,20.0,20.0,20.0,20.0,6635,61.0,sufficient,54,0.009627702575971717,0.006851073975929434,-0.05485708212934617,-0.08981670155639154,0.5370370370370371,2021-03,-0.08981670155639154,0.9381146627565593,0.000720302217709848,-0.06115069169721442,0.36095927066092215,-0.19433425009542327,20.0,-0.3704064113199741,-0.0002239030365599207,0.006293609567868251,-0.12939262032027465,0.025684285470527035,0.0
validation,active_equal_weight_cap20,active_equal_weight,cap20,hold_60d__no_exit__none,484,484,1.0,-0.0003018613896877968,-0.0001356007723567754,-0.012924345644407887,-0.005926490219171019,0.0055379052369194815,0.0130027978398424,-0.16117179462898934,-0.08744403358039632,0.17534105705940758,-0.43383490140333597,0.21592402530320454,-0.13581874965590146,0.10050595623335501,19.90702479338843,20.0,20.0,20.0,20.0,3865,61.0,sufficient,24,-0.005738090739315124,-0.006286674296452521,-0.05889355778067562,-0.12868012530457962,0.4583333333333333,2022-01,-0.12868012530457962,-0.30583120984043566,-0.0006845214915543286,-0.07365352862483662,0.3273023932905814,-0.13606065592771066,20.0,0.14465941521144632,0.0003826601018665318,0.014759970844161002,-0.11137836798737688,0.0002419062718092002,0.0
robustness,active_equal_weight_cap20,active_equal_weight,cap20,hold_60d__no_exit__none,485,485,1.0,0.0005807121250391583,0.0006325614602330778,-0.011647845082691594,-0.004923107632814386,0.006347802134973053,0.012153364903081793,0.2864268774747747,0.1398170457504091,0.17572808217524952,0.8327607841524554,0.14492002391177627,-0.07382110127524799,0.2120334160245123,19.962886597938144,20.0,20.0,20.0,20.0,3753,61.00079936051159,sufficient,24,0.011660996132650652,0.012341607968096024,-0.03575187002361394,-0.05222878623768734,0.5833333333333334,2024-10,-0.05222878623768734,0.1695075528574097,0.00039667589053007994,-0.061846995648303135,0.21867588853013764,-0.10457335991817573,20.0,0.11691932461736498,0.0001840362345090784,0.026095125624689193,-0.07375586461836137,0.030752258642927743,0.0
train,active_equal_weight_cap40,active_equal_weight,cap40,hold_60d__no_exit__none,1097,1035,0.9434822242479489,0.00045469962256295104,0.0,-0.013568802772222827,-0.006237614178426725,0.007276120320088939,0.01470832516868408,0.504867821742186,0.09843525340722081,0.2031173032326887,0.5641287229704762,0.27780296946868244,-0.16161745203264954,0.2420169092562392,39.90628019323672,40.0,40.0,40.0,40.0,6635,61.0,sufficient,54,0.008741280927886005,0.004744685577173224,-0.05509408273457673,-0.07774069026439823,0.5555555555555556,2018-10,-0.07774069026439823,1.0137053312530782,0.0007476616766450407,-0.06507517965947629,0.33425853811214035,-0.19340487227257008,40.0,-0.5088375095108921,-0.0002929620540820897,0.009981096924899562,-0.05645556864345791,0.03178742023992054,0.0
validation,active_equal_weight_cap40,active_equal_weight,cap40,hold_60d__no_exit__none,484,484,1.0,-0.00048335480192356365,-0.0008130652249321274,-0.012634112511826799,-0.006079523315785333,0.005434894490973643,0.012281700675761219,-0.2307685169048932,-0.12768300810305044,0.17151657612671473,-0.7101669869782699,0.24195372363758982,-0.13506478293813096,0.1148436414827616,39.63429752066116,40.0,40.0,40.0,40.0,3865,61.0,sufficient,24,-0.009060602071426163,-0.005021476090465937,-0.07504348315507693,-0.13109702263516088,0.4583333333333333,2022-01,-0.13109702263516088,-0.2897614601223819,-0.0006404339914651178,-0.06923219576463165,0.3000542541703737,-0.13180759545969745,40.0,0.058992943217488714,0.00015707918954155418,-0.0058112873904452855,-0.058100530532783856,-0.0032571874784335098,0.0
robustness,active_equal_weight_cap40,active_equal_weight,cap40,hold_60d__no_exit__none,485,485,1.0,0.0005909370249658329,0.0004924023932878356,-0.010090096771462095,-0.004534410941095713,0.005832144515289156,0.012062022691366137,0.29330550815040546,0.14297971763653305,0.1743701682037515,0.854022977814539,0.1637696010520857,-0.08742882365747928,0.22348845879284385,39.69278350515464,40.0,40.0,40.0,40.0,3753,61.00079936051159,sufficient,24,0.011943938902529719,0.0010035422758591928,-0.037977828615335295,-0.047617357344306166,0.5,2024-10,-0.047617357344306166,0.24502852590209012,0.0005228148329990112,-0.03954394645575142,0.20955035256898646,-0.11954333166454412,40.0,0.04827698224831534,6.812219196682177e-05,0.0015661178404161244,-0.04578075151690075,0.032114508007064835,0.0
train,active_equal_weight_cap60,active_equal_weight,cap60,hold_60d__no_exit__none,1097,1035,0.9434822242479489,0.00042677403695227446,0.0,-0.013054386086529974,-0.006116194162176395,0.0069677996966643,0.014679325476525864,0.465360340223838,0.09174277271517561,0.19852389598242742,0.5417335619964501,0.28502875338265377,-0.16253073662154616,0.22333371058665952,59.725603864734296,60.0,60.0,60.0,60.0,6635,61.0,sufficient,54,0.008200403828052712,0.0057237492084238895,-0.05349901288086986,-0.08576025789754094,0.5555555555555556,2018-10,-0.08576025789754094,0.8126959550776487,0.0006467818050094269,-0.06222192375927642,0.3394334302688955,-0.18759823754445626,60.0,-0.3473356148538107,-0.00022000776805715242,0.008722910878406556,-0.05440467688624173,0.025067500922910102,0.0
validation,active_equal_weight_cap60,active_equal_weight,cap60,hold_60d__no_exit__none,484,484,1.0,-0.00048821069438773046,-0.000610246707932299,-0.012796426877648422,-0.006058871056133222,0.005653332456151091,0.01251360316926173,-0.23260493023837325,-0.1287679128526379,0.17160843825031097,-0.7169175143139276,0.2453434744246552,-0.12920439907893777,0.10941489445575625,59.03512396694215,60.0,60.0,60.0,60.0,3865,61.0,sufficient,24,-0.009222227998281271,-0.006735715363299477,-0.07037611982201777,-0.129168914568912,0.4166666666666667,2022-01,-0.129168914568912,-0.2788227988387526,-0.0006117561802859517,-0.06900586491821882,0.28689318760008786,-0.13156111204349896,60.0,0.04621786860037935,0.00012354548589822126,-0.0013702549037989536,-0.041549713175432657,0.0023567129645611917,0.0
robustness,active_equal_weight_cap60,active_equal_weight,cap60,hold_60d__no_exit__none,485,485,1.0,0.0005023239584626414,0.0004711214125174969,-0.010492954821279661,-0.004925003306375667,0.005834403812885158,0.011439996536034018,0.23951690703753759,0.11802836489974156,0.1729091878952931,0.7320931818223613,0.18000987510573507,-0.09179930745013642,0.22062207057543892,59.18556701030928,60.0,60.0,60.0,60.0,3753,61.00079936051159,sufficient,24,0.010198208878616022,0.002331914607759833,-0.043262326612460045,-0.050875350549629994,0.5416666666666666,2024-10,-0.050875350549629994,0.22998642793677204,0.0004953179690231457,-0.0397060959175816,0.21966034402583412,-0.12908949007134607,60.0,0.009530479100765543,7.005989439495754e-06,-0.003556230694878447,-0.03965046892009905,0.037290182621209644,0.0
train,family_balanced_active_equal_weight_uncapped,family_balanced_active_equal_weight,none,hold_60d__no_exit__none,1097,1035,0.9434822242479489,0.00039785308169843793,0.0,-0.013251512402640784,-0.005563090396120348,0.006490613636010144,0.01485112913072825,0.42514869824791046,0.0847867260522166,0.19391491804551136,0.5170255986415435,0.29214417121646097,-0.139484934466088,0.22204469821271755,397.45893719806764,379.0,558.0,588.0,607.6399999999999,6635,61.0,sufficient,54,0.007629682846978814,0.0072265551909129755,-0.05114074903058083,-0.0859322865641361,0.5555555555555556,2018-10,-0.0859322865641361,0.8358140669997509,0.0006525195793545097,-0.058363293896634805,0.3126111066394489,-0.18225469583859255,724.1999999999999,-0.41066536875184045,-0.0002546664976560718,0.007222544866053976,-0.020466935422987942,0.042769761372504544,-136.19999999999993
validation,family_balanced_active_equal_weight_uncapped,family_balanced_active_equal_weight,none,hold_60d__no_exit__none,484,484,1.0,-0.0005871115677772981,-0.0010886190439530364,-0.012505717731676424,-0.005804149011613347,0.005909056350796645,0.01242787056021885,-0.26799275591095484,-0.1499226975095994,0.1696039822023214,-0.872338686619907,0.24283702801889884,-0.1109273063066003,0.1020538212781934,495.10330578512395,552.5,643.7,665.8499999999999,702.51,3865,61.0,sufficient,24,-0.011440331631730513,-0.015143512472746146,-0.06783287506239484,-0.12821389827080598,0.3333333333333333,2022-01,-0.12821389827080598,-0.2449617302973227,-0.0005216419158718615,-0.06455592115183194,0.246984566617112,-0.12147500366168218,684.0,-0.023031025613632128,-6.546965190543661e-05,-0.003276953910562902,-0.004147538598213152,0.010547697355081875,-18.15000000000009
robustness,family_balanced_active_equal_weight_uncapped,family_balanced_active_equal_weight,none,hold_60d__no_exit__none,485,485,1.0,0.0006951879416553533,0.00027720395640583583,-0.009685143163712108,-0.0046301189764070575,0.005906682356766288,0.012209829520509365,0.36122204733505825,0.17378306233709506,0.17257469458559627,1.0151393384634206,0.13829713533088683,-0.08151027774542319,0.22868395775700945,479.7628865979381,540.0,601.8000000000001,639.3999999999999,688.3199999999999,3753,61.00079936051159,sufficient,24,0.014039802381976477,0.006187903252705906,-0.03308430429924982,-0.042641633882114394,0.6666666666666666,2024-08,-0.042641633882114394,0.25188676810512667,0.0005274631736811885,-0.03446975475964692,0.1901811718234373,-0.12372392258670839,600.5999999999999,0.10933527922993158,0.0001677247679741648,0.0013854504603970988,-0.05188403649255047,0.0422136448412852,38.799999999999955
train,family_balanced_active_equal_weight_cap20,family_balanced_active_equal_weight,cap20,hold_60d__no_exit__none,1097,1035,0.9434822242479489,0.00043554531589545706,0.0,-0.014860628180558775,-0.006664413798081825,0.007958842000061039,0.015915090606186722,0.45730299219092374,0.0903608503104687,0.21530983665252063,0.5097650033648393,0.24579811826646292,-0.18027689157784743,0.241357637032666,19.98454106280193,20.0,20.0,20.0,20.0,6635,61.0,sufficient,54,0.008491873548989415,0.002329593947399844,-0.060625812678379166,-0.09765613639113713,0.5555555555555556,2019-05,-0.09765613639113713,0.9381146627565593,0.000720302217709848,-0.06115069169721442,0.36095927066092215,-0.19433425009542327,20.0,-0.48081167056563556,-0.00028475690181439095,0.0005248790188352517,-0.11516115239445923,0.014057358517575835,0.0
validation,family_balanced_active_equal_weight_cap20,family_balanced_active_equal_weight,cap20,hold_60d__no_exit__none,484,484,1.0,-0.0003459864775155383,-0.00012102062103301557,-0.013091107610121729,-0.006142084574982543,0.005448848815191456,0.01336731774304103,-0.1797191169015928,-0.09800597079226037,0.17832835988345047,-0.4889216296886218,0.21527331243658165,-0.13590405663063976,0.09817634578259593,19.90702479338843,20.0,20.0,20.0,20.0,3865,61.0,sufficient,24,-0.006608960309985493,-0.013792890786118062,-0.06909612083410988,-0.11971359604171605,0.4583333333333333,2022-01,-0.11971359604171605,-0.30583120984043566,-0.0006845214915543286,-0.07365352862483662,0.3273023932905814,-0.13606065592771066,20.0,0.12611209293884285,0.0003385350140387903,0.004557407790726747,-0.11202908085399976,0.00015659929707090292,0.0
robustness,family_balanced_active_equal_weight_cap20,family_balanced_active_equal_weight,cap20,hold_60d__no_exit__none,485,485,1.0,0.0007151333405814221,0.00024303140206555782,-0.011311671947684338,-0.005245899655978334,0.006212442484453143,0.012881634471467599,0.37093500659915946,0.1781274326244393,0.18025437710428785,0.9997737903599095,0.13456012297782527,-0.07114591232741241,0.21676180035352632,19.962886597938144,20.0,20.0,20.0,20.0,3753,61.00079936051159,sufficient,24,0.014430635446410114,0.011157050353519438,-0.039884418981849745,-0.049914674858447694,0.5833333333333334,2024-01,-0.049914674858447694,0.1695075528574097,0.00039667589053007994,-0.061846995648303135,0.21867588853013764,-0.10457335991817573,20.0,0.20142745374174975,0.00031845745005134213,0.02196257666645339,-0.08411576555231237,0.033427447590763326,0.0
train,family_balanced_active_equal_weight_cap40,family_balanced_active_equal_weight,cap40,hold_60d__no_exit__none,1097,1035,0.9434822242479489,0.000388176270859993,0.0,-0.014124374069198588,-0.006329390498843431,0.007234774899783486,0.014942158684477581,0.39250035027819363,0.07902693809290673,0.20825786723886874,0.46970816302713614,0.27909678901063617,-0.17842218781467312,0.24401658049714192,39.90628019323672,40.0,40.0,40.0,40.0,6635,61.0,sufficient,54,0.007334717396198932,0.004637652992215413,-0.05246284340220376,-0.08252305920012115,0.5185185185185185,2018-06,-0.08252305920012115,1.0137053312530782,0.0007476616766450407,-0.06507517965947629,0.33425853811214035,-0.19340487227257008,40.0,-0.6212049809748845,-0.0003594854057850477,0.012612336257272531,-0.055161749101504176,0.014982684457896966,0.0
validation,family_balanced_active_equal_weight_cap40,family_balanced_active_equal_weight,cap40,hold_60d__no_exit__none,484,484,1.0,-0.0006042230576311611,-0.0010189395400669954,-0.012500458660107712,-0.006269360269751547,0.005731836366325917,0.012546444166227947,-0.275286893244993,-0.15434362324110873,0.1748642363435002,-0.870756729374596,0.25365917781421377,-0.135983605358318,0.11552468599880883,39.63429752066116,40.0,40.0,40.0,40.0,3865,61.0,sufficient,24,-0.0114226605236226,-0.014531276424920525,-0.07861991017663304,-0.13578019863355895,0.4166666666666667,2022-01,-0.13578019863355895,-0.2897614601223819,-0.0006404339914651178,-0.06923219576463165,0.3000542541703737,-0.13180759545969745,40.0,0.014474566877388906,3.621093383395673e-05,-0.009387714412001397,-0.046395076356159914,-0.004176009898620547,0.0
robustness,family_balanced_active_equal_weight_cap40,family_balanced_active_equal_weight,cap40,hold_60d__no_exit__none,485,485,1.0,0.0006986941986327684,0.00023321431331445872,-0.010968436031257415,-0.0049353708849550135,0.006431091979933614,0.013109319370329333,0.3599749966138719,0.17322420959406082,0.180124506839067,0.977495739726127,0.1526124440604133,-0.08376232648973869,0.21764700596601294,39.69278350515464,40.0,40.0,40.0,40.0,3753,61.00079936051159,sufficient,24,0.014141160215440313,0.004878959471253719,-0.03832564999649126,-0.044180386517978065,0.5416666666666666,2024-08,-0.044180386517978065,0.24502852590209012,0.0005228148329990112,-0.03954394645575142,0.20955035256898646,-0.11954333166454412,40.0,0.11494647071178177,0.0001758793656337572,0.0012182964592601583,-0.056937908508573165,0.035781005174805425,0.0
train,family_balanced_active_equal_weight_cap60,family_balanced_active_equal_weight,cap60,hold_60d__no_exit__none,1097,1035,0.9434822242479489,0.0003930770633332088,0.0,-0.01339096879023721,-0.006157117153725282,0.006921177322580683,0.01566434260387903,0.40739940558356125,0.08166817608473931,0.20241201201998157,0.4893752054111795,0.2756153744518186,-0.17574788738335467,0.22849437963926733,59.725603864734296,60.0,60.0,60.0,60.0,6635,61.0,sufficient,54,0.0074474325860775965,0.006077692588248307,-0.05338605706187106,-0.09039468912957815,0.5555555555555556,2018-10,-0.09039468912957815,0.8126959550776487,0.0006467818050094269,-0.06222192375927642,0.3394334302688955,-0.18759823754445626,60.0,-0.40529654949408744,-0.00025370474167621805,0.00883586669740536,-0.06381805581707689,0.011850350161101586,0.0
validation,family_balanced_active_equal_weight_cap60,family_balanced_active_equal_weight,cap60,hold_60d__no_exit__none,484,484,1.0,-0.0005257209847614972,-0.0007543389215002429,-0.012437692848766842,-0.006252402640697377,0.005752824068195966,0.01232067421669104,-0.24691611811758218,-0.137265595325615,0.1736736003578229,-0.7628199558651566,0.2567938070836132,-0.12700069343475695,0.12535921481727108,59.03512396694215,60.0,60.0,60.0,60.0,3865,61.0,sufficient,24,-0.009847974766258446,-0.010382583111044619,-0.07187075547714165,-0.13036808241112952,0.375,2022-01,-0.13036808241112952,-0.2788227988387526,-0.0006117561802859517,-0.06900586491821882,0.28689318760008786,-0.13156111204349896,60.0,0.03190668072117042,8.603519552445452e-05,-0.0028648905589228335,-0.03009938051647465,0.004560418608742012,0.0
robustness,family_balanced_active_equal_weight_cap60,family_balanced_active_equal_weight,cap60,hold_60d__no_exit__none,485,485,1.0,0.0005752283910799808,0.00038343569690054303,-0.010590041189813115,-0.005289368114081307,0.006063922608321025,0.012181159763269136,0.2819517468507353,0.13775509667655195,0.1778767011385118,0.8149327799781791,0.17461735498427988,-0.08855290011578043,0.21766515719232005,59.18556701030928,60.0,60.0,60.0,60.0,3753,61.00079936051159,sufficient,24,0.01169206932321927,0.00552300937584449,-0.04332994501033009,-0.053680964207818094,0.5416666666666666,2024-08,-0.053680964207818094,0.22998642793677204,0.0004953179690231457,-0.0397060959175816,0.21966034402583412,-0.12908949007134607,60.0,0.051965318913963277,7.99104220568351e-05,-0.003623849092748495,-0.04504298904155424,0.04053658995556564,0.0
train,active_equal_weight_uncapped,active_equal_weight,none,hold_120d__break_even_after_gain__activation_gain_pct_0p08,1097,1036,0.9443938012762079,0.00028046633286768534,0.0,-0.013212816323401527,-0.005666390613187388,0.006531660316895169,0.01325197999029326,0.2593533883324761,0.05440061569137389,0.1878311258853939,0.3762822351700162,0.31700973761185836,-0.13063183204102902,0.2171944356539286,558.0521235521236,548.0,802.0,851.0,881.3000000000002,6285,90.98758949880668,sufficient,54,0.005324714218915034,0.005870064257622931,-0.04958989807464511,-0.08293670944533582,0.5370370370370371,2018-06,-0.08293670944533582,0.7040548405909881,0.0005818417328385309,-0.05797770382240358,0.32883786268692183,-0.1787689264405481,950.5,-0.444701452258512,-0.00030137539997084555,0.008387805747758471,-0.011828125075063478,0.048137094399519076,-99.5
validation,active_equal_weight_uncapped,active_equal_weight,none,hold_120d__break_even_after_gain__activation_gain_pct_0p08,484,484,1.0,-0.000495651852295678,-0.0009204788339529277,-0.012734002119055973,-0.005934236172853329,0.005969759532458275,0.012108856304095455,-0.23467981786961922,-0.1299952004179451,0.16892132819766334,-0.739422712994265,0.21914766022474286,-0.10930126064969903,0.11055023341849757,671.0061983471074,816.0,935.7,961.6999999999999,1020.1700000000001,3430,93.68425655976677,sufficient,24,-0.00956166275584186,-0.017887182972624593,-0.06413168743129334,-0.12741851233137869,0.375,2022-01,-0.12741851233137869,-0.2787819332987094,-0.000614396710517995,-0.0634972666555664,0.29287839576425756,-0.12126973694634668,931.0,0.04410211542909015,0.00011874485822231705,-0.0006344207757269377,-0.0737307355395147,0.011968476296647657,30.699999999999932
robustness,active_equal_weight_uncapped,active_equal_weight,none,hold_120d__break_even_after_gain__activation_gain_pct_0p08,485,485,1.0,0.0006061068426572999,0.00036186211984917183,-0.009228319342335289,-0.004269418970760355,0.005103098308312723,0.011021206736382455,0.3060101231403558,0.1487999010326131,0.1671833598075631,0.9136012371413648,0.13038075425741902,-0.0741817171647231,0.2329365204209013,692.4,813.0,943.0,965.0,1007.1199999999998,3400,97.76882352941176,sufficient,24,0.012223695768572657,0.006038393778851625,-0.0341397346039608,-0.04167578019631968,0.625,2024-08,-0.04167578019631968,0.3699003740235107,0.0007183431313698449,-0.03528145280405956,0.17093725814667948,-0.10669328757328123,774.0,-0.06389025088315492,-0.00011223628871254502,0.001141718200098757,-0.040556503889260465,0.03251157040855812,191.0
train,active_equal_weight_cap20,active_equal_weight,cap20,hold_120d__break_even_after_gain__activation_gain_pct_0p08,1097,1036,0.9443938012762079,0.0002595343287215932,0.0,-0.01448742471047603,-0.0072156834367749344,0.007473844346080449,0.015418479649034231,0.20642855035792196,0.044052500876812006,0.2109136968105172,0.31009200363406736,0.27565005086214545,-0.18377640212491853,0.25282527657267706,19.974903474903474,20.0,20.0,20.0,20.0,6285,90.98758949880668,sufficient,54,0.004763486555258416,0.003708415021381528,-0.059806835650227694,-0.07873963166483511,0.5370370370370371,2019-05,-0.07873963166483511,0.7274249885041126,0.0006091984881303206,-0.06300793855606666,0.42255607557516783,-0.16952419270258967,20.0,-0.5209964381461907,-0.0003496641594087274,0.0032011029058389706,-0.1469060247130224,-0.014252209422328854,0.0
validation,active_equal_weight_cap20,active_equal_weight,cap20,hold_120d__break_even_after_gain__activation_gain_pct_0p08,484,484,1.0,-0.0003826443605526441,-0.0004944003688294645,-0.012570314504651488,-0.006352662258758698,0.005901803099590217,0.012397064222594695,-0.1927273462444059,-0.10548206792158799,0.17306191440515872,-0.5571785056850843,0.2240622028150222,-0.12362531525179654,0.10180302861361512,19.954545454545453,20.0,20.0,20.0,20.0,3430,93.68425655976677,sufficient,24,-0.007410231454883597,-0.012653836979683974,-0.06136802309738385,-0.12868012530457962,0.4166666666666667,2022-01,-0.12868012530457962,-0.33775681271757985,-0.0007852149439104243,-0.0597398938379492,0.35721278962330416,-0.12231783464423573,20.0,0.14502946647317394,0.00040257058335778026,-0.0016281292594346533,-0.13315058680828196,-0.001307480607560807,0.0
robustness,active_equal_weight_cap20,active_equal_weight,cap20,hold_120d__break_even_after_gain__activation_gain_pct_0p08,485,485,1.0,0.0005606833204235789,0.00020175023019467495,-0.01018734371627031,-0.004894423947360355,0.005900174786309144,0.01168909649553775,0.2733050937042749,0.13376126864596571,0.177202828216184,0.7973473006557671,0.11666990289101054,-0.08777449041785157,0.19969761072877468,19.956701030927835,20.0,20.0,20.0,20.0,3400,97.76882352941176,sufficient,24,0.011160043869391198,0.006953923471206824,-0.036006402732446194,-0.045460009140004365,0.5416666666666666,2025-04,-0.045460009140004365,0.21702597153389624,0.0004797277473338903,-0.049109823047725674,0.1992283036757655,-0.07972387514582202,20.0,0.05627912217037867,8.095557308968862e-05,0.01310342031527948,-0.08255840078475496,-0.008050615272029549,0.0
