pool_id,replay_universe,policy_id,policy_family_id,hold_rule_id,exit_rule_family_id,split,event_count,replay_complete_count,censored_count,censored_share,net_return_mean,net_return_median,net_return_p10,net_return_p25,net_return_p75,net_return_p90,loss_le_minus5_rate,loss_le_minus10_rate,max_drawdown_p50,max_drawdown_p90,max_gain50_count,max_gain50_rate,hold120_no_exit_max_gain50_count,policy_retained_hold120_max_gain50_count,policy_max_gain50_retention_rate_vs_hold120_no_exit,max_gain120d_p90,avg_holding_days,matched_baseline_replay_complete_count,matched_comparator_effective_sample_size,matched_baseline_net_return_mean,matched_baseline_net_return_p10,matched_baseline_loss_le_minus5_rate,matched_comparator_status,net_return_mean_delta_vs_matched_baseline_A,p10_delta_vs_matched_baseline_A,loss_le_minus5_delta_vs_matched_baseline_A
r02_precision_volume_money,source_pool,hold_20d__fixed_stop__stop_loss_pct_m0p08,fixed_stop,hold_20d,fixed_stop,train,3664,3546,118,0.03220524017467249,0.003094092615129061,-0.01801086083675136,-0.1059619230187423,-0.08578514413385083,0.056210501090836404,0.14955430820663906,0.37760857304004514,0.13282571912013535,-0.04689874593499033,0.0010773066042060186,19,0.00535815002820079,455,19,0.041758241758241756,0.590393483227155,17.614777213761986,6585.0,2995.961516468007,0.00185463120061729,-0.11312139479929106,0.45174642303385903,sufficient,,,
r02_precision_volume_money,source_pool,hold_20d__fixed_stop__stop_loss_pct_m0p1,fixed_stop,hold_20d,fixed_stop,train,3664,3542,122,0.03329694323144105,0.0033739856498538555,-0.012582221075066801,-0.11910262319210918,-0.09052202356197442,0.05921244027653953,0.1515555493842609,0.3447204968944099,0.2230378317334839,-0.046889845503351846,0.0011093365472056044,19,0.005364201016374929,455,19,0.041758241758241756,0.590393483227155,18.694805194805195,6585.0,2995.961516468007,0.0017304580222020588,-0.12943584573205946,0.40979597002377294,sufficient,,,
r02_precision_volume_money,source_pool,hold_20d__no_exit__none,no_exit,hold_20d,no_exit,train,3664,3529,135,0.03684497816593887,0.005168267848550015,-0.007180475654940409,-0.13051201134170004,-0.06570083710580565,0.0634094849119402,0.1549075442097362,0.306035704165486,0.15386795126098043,-0.04668057540590764,0.0011379488887779234,20,0.0056673278549164065,455,20,0.04395604395604396,0.590393483227155,21.0,6585.0,2995.961516468007,0.0017972433194680336,-0.16203167414625252,0.359651718140278,sufficient,,,
r02_precision_volume_money,source_pool,hold_40d__break_even_after_gain__activation_gain_pct_0p08,break_even_after_gain,hold_40d,break_even_after_gain,train,3664,3426,238,0.06495633187772926,0.009907032081124645,-0.013869689900347381,-0.1522419024743849,-0.07352859170226028,0.06496421598267388,0.20254597876172398,0.3260361938120257,0.18447168709865733,-0.05660949661510728,-0.0029192694576382627,94,0.027437244600116754,455,94,0.20659340659340658,0.590393483227155,37.53415061295972,6538.0,2966.1596575245453,0.011501860198922267,-0.1799089054747829,0.3625114349093763,sufficient,,,
r02_precision_volume_money,source_pool,hold_40d__break_even_after_gain__activation_gain_pct_0p1,break_even_after_gain,hold_40d,break_even_after_gain,train,3664,3423,241,0.06577510917030567,0.010942935954381339,-0.013328538470206885,-0.15497139108872823,-0.0777800320044103,0.07167865609767987,0.20572615178748904,0.3368390300905638,0.1925211802512416,-0.061810197977936854,-0.0035617819672556527,96,0.028045574057843997,455,96,0.210989010989011,0.590393483227155,38.79842243645925,6538.0,2966.1596575245453,0.013028749553808923,-0.1851427943332099,0.3783464385055062,sufficient,,,
r02_precision_volume_money,source_pool,hold_40d__break_even_after_gain__activation_gain_pct_0p15,break_even_after_gain,hold_40d,break_even_after_gain,train,3664,3413,251,0.06850436681222707,0.011269948750060795,-0.012940097895054691,-0.16143295932944035,-0.0839505941967732,0.07900682795445069,0.2109935403351363,0.3554058013477879,0.20627014356870788,-0.06775958319326425,-0.004244094362777837,100,0.02929973630237328,455,100,0.21978021978021978,0.590393483227155,40.1506006445942,6538.0,2966.1596575245453,0.015191643547865378,-0.18784780076872276,0.40096848919644335,sufficient,,,
r02_precision_volume_money,source_pool,hold_40d__fixed_stop__stop_loss_pct_m0p05,fixed_stop,hold_40d,fixed_stop,train,3664,3484,180,0.04912663755458515,0.002821883234535536,-0.05446536808815235,-0.08818189169685106,-0.0676154303009959,0.031145526807620495,0.1746563903730972,0.5694603903559128,0.057692307692307696,-0.053043626832822266,-0.005176936560206346,84,0.024110218140068886,455,84,0.18461538461538463,0.590393483227155,23.64695752009185,6539.0,2966.707449468751,0.008629483653961415,-0.09234214861212398,0.6066768749747654,sufficient,,,
r02_precision_volume_money,source_pool,hold_40d__fixed_stop__stop_loss_pct_m0p08,fixed_stop,hold_40d,fixed_stop,train,3664,3455,209,0.057041484716157206,0.00368723032752678,-0.05541989490393463,-0.11284989092318384,-0.093033504772635,0.06002613205674,0.19539996211206917,0.5091172214182345,0.18668596237337193,-0.0744417307981059,-0.0050986123818936,94,0.027206946454413895,455,94,0.20659340659340658,0.590393483227155,29.40028943560058,6539.0,2966.707449468751,0.00962057332802641,-0.1187134091852794,0.5723433872091799,sufficient,,,
r02_precision_volume_money,source_pool,hold_40d__fixed_stop__stop_loss_pct_m0p1,fixed_stop,hold_40d,fixed_stop,train,3664,3442,222,0.060589519650655024,0.004457630989084691,-0.033750101276163194,-0.12736819057309604,-0.10872060944698475,0.06871728173856445,0.20365235829747513,0.4601975595583963,0.3527019174898315,-0.07410689934385134,-0.005076996778698927,96,0.02789076118535735,455,96,0.210989010989011,0.590393483227155,32.220220801859384,6539.0,2966.707449468751,0.010816271625445099,-0.1347112737113737,0.5166406272340721,sufficient,,,
r02_precision_volume_money,source_pool,hold_40d__no_exit__none,no_exit,hold_40d,no_exit,train,3664,3411,253,0.06905021834061136,0.0109165295562993,-0.012240414784362452,-0.16876666666666662,-0.08803968717859056,0.08359400897826008,0.21575989019016362,0.3679272940486661,0.21753151568454998,-0.07330001733851155,-0.004878044241882984,100,0.02931691586045148,455,100,0.21978021978021978,0.590393483227155,41.0,6538.0,2966.1596575245453,0.01601552490031496,-0.18949691208368624,0.4160526023690486,sufficient,,,
r02_precision_volume_money,source_pool,hold_60d__break_even_after_gain__activation_gain_pct_0p08,break_even_after_gain,hold_60d,break_even_after_gain,train,3664,3322,342,0.09334061135371179,0.01803110563524131,-0.015679798622100793,-0.17287548846666423,-0.08426902338141218,0.06638951302854079,0.2571547670173917,0.33564118001204096,0.2185430463576159,-0.06329612139942231,-0.004384447845879855,203,0.061107766405779654,455,199,0.43736263736263736,0.590393483227155,52.80102347983143,6493.0,2938.9185999162846,0.02114113895176139,-0.19581919886204036,0.35568782468622007,sufficient,,,
r02_precision_volume_money,source_pool,hold_60d__break_even_after_gain__activation_gain_pct_0p1,break_even_after_gain,hold_60d,break_even_after_gain,train,3664,3318,346,0.09443231441048035,0.020224353043960853,-0.015781490931265307,-0.1764289321276883,-0.09050760077884873,0.07825554721439831,0.26554398606971696,0.35171790235081374,0.23116335141651598,-0.07169450074784328,-0.005082158242845279,210,0.06329113924050633,455,206,0.45274725274725275,0.590393483227155,55.385171790235084,6493.0,2938.9185999162846,0.02275705512699857,-0.2041789545603716,0.3791266638898192,sufficient,,,
r02_precision_volume_money,source_pool,hold_60d__break_even_after_gain__activation_gain_pct_0p15,break_even_after_gain,hold_60d,break_even_after_gain,train,3664,3295,369,0.10070960698689957,0.022132024104039714,-0.01667721305714077,-0.18181851167606478,-0.10145302240372911,0.09207205448978628,0.2766610865960742,0.375113808801214,0.25371775417298936,-0.08153240656427685,-0.005918059164140013,219,0.06646433990895297,455,215,0.4725274725274725,0.590393483227155,58.56327769347496,6493.0,2938.9185999162846,0.026486269073696524,-0.21227903999958297,0.4062015366920624,sufficient,,,
r02_precision_volume_money,source_pool,hold_60d__fixed_stop__stop_loss_pct_m0p05,fixed_stop,hold_60d,fixed_stop,train,3664,3434,230,0.06277292576419213,0.0064251289656132885,-0.056751019086903345,-0.08988849531311473,-0.06989896856421149,0.006684065365092797,0.2038088285995754,0.633954571927781,0.06493884682585906,-0.05455806826198434,-0.008587372252726906,172,0.050087361677344205,455,171,0.3758241758241758,0.590393483227155,30.265870704717532,6495.0,2939.764467400815,0.014288626383058245,-0.09434599671938582,0.651453994997657,sufficient,,,
r02_precision_volume_money,source_pool,hold_60d__fixed_stop__stop_loss_pct_m0p08,fixed_stop,hold_60d,fixed_stop,train,3664,3389,275,0.07505458515283843,0.007872909945096781,-0.08120444000883076,-0.1167733941377744,-0.09672052556341904,0.05544611626232142,0.23924745973741146,0.583652994983771,0.21953378577751548,-0.08172038933430659,-0.00836704564746562,197,0.05812924166420773,455,194,0.42637362637362636,0.590393483227155,38.84597226320449,6495.0,2939.764467400815,0.01634763211950573,-0.12285477741332229,0.632919164678892,sufficient,,,
r02_precision_volume_money,source_pool,hold_60d__fixed_stop__stop_loss_pct_m0p1,fixed_stop,hold_60d,fixed_stop,train,3664,3369,295,0.08051310043668122,0.008750498720712662,-0.07683311118264613,-0.13470554161582848,-0.1137849301355055,0.07382188600778816,0.25735873740448756,0.5342831700801425,0.4410804392994954,-0.09574465104167418,-0.008214730939793252,207,0.06144256455921639,455,203,0.4461538461538462,0.590393483227155,43.3324428613832,6495.0,2939.764467400815,0.018710480195483294,-0.13960001362391883,0.5784719091105749,sufficient,,,
r02_precision_volume_money,source_pool,hold_60d__no_exit__none,no_exit,hold_60d,no_exit,train,3664,3288,376,0.10262008733624454,0.02144046204385977,-0.01723246300685844,-0.18846371401908096,-0.11010310398833764,0.09830597740955321,0.28025763650948754,0.4023722627737226,0.2773722627737226,-0.09267827914156512,-0.007699212675677923,221,0.06721411192214112,455,217,0.47692307692307695,0.590393483227155,61.0,6493.0,2938.9185999162846,0.026802442620977262,-0.21801715846648995,0.4414277584922767,sufficient,,,
r02_precision_volume_money,source_pool,hold_120d__break_even_after_gain__activation_gain_pct_0p08,break_even_after_gain,hold_120d,break_even_after_gain,train,3664,3122,542,0.14792576419213974,0.022732486520473806,-0.014617332539302651,-0.22503456108050238,-0.07942953770355263,0.043223948896320294,0.3082125970995243,0.31037796284433056,0.22357463164638053,-0.06787980685542117,-0.005935911458079932,356,0.11402946828955797,455,356,0.7824175824175824,0.590393483227155,90.31966688020499,6404.0,2994.304735124753,0.03154446334106023,-0.2353268495207984,0.31449155596956013,sufficient,,,
r02_precision_volume_money,source_pool,hold_120d__break_even_after_gain__activation_gain_pct_0p1,break_even_after_gain,hold_120d,break_even_after_gain,train,3664,3103,561,0.15311135371179038,0.0282024800489807,-0.014578884878417641,-0.23327492175780976,-0.09354391557061537,0.07625588131445193,0.33562541545880975,0.33129229777634545,0.24460199806638735,-0.07749078789333341,-0.007235921370100116,376,0.12117305833064776,455,376,0.8263736263736263,0.590393483227155,97.61875604253947,6403.0,2993.916430035592,0.0352940836561546,-0.2455316383225109,0.33621237177809266,sufficient,,,
r02_precision_volume_money,source_pool,hold_120d__break_even_after_gain__activation_gain_pct_0p15,break_even_after_gain,hold_120d,break_even_after_gain,train,3664,3045,619,0.1689410480349345,0.03366331968892841,-0.014004790867173777,-0.24046647486104725,-0.1183791200558365,0.11334368349972013,0.36530031215819864,0.3671592775041051,0.2788177339901478,-0.09701489262089746,-0.009881452714667342,409,0.1343185550082102,455,409,0.8989010989010989,0.590393483227155,108.60032840722496,6402.0,3003.4739152204766,0.04135825873626636,-0.2636844521722,0.3777927055939964,sufficient,,,
r02_precision_volume_money,source_pool,hold_120d__fixed_stop__stop_loss_pct_m0p05,fixed_stop,hold_120d,fixed_stop,train,3664,3322,342,0.09334061135371179,0.0033822343275388255,-0.05909476584731589,-0.09299810679254941,-0.07223753929588714,-0.04678173008326049,0.2002270131807905,0.7185430463576159,0.07706201083684527,-0.056219649227009505,-0.01896639770990127,258,0.07766405779650813,455,258,0.567032967032967,0.590393483227155,44.58579169175196,6404.0,2893.5052474080844,0.014374326935623308,-0.09607942318107798,0.7201685074014549,sufficient,,,
r02_precision_volume_money,source_pool,hold_120d__fixed_stop__stop_loss_pct_m0p08,fixed_stop,hold_120d,fixed_stop,train,3664,3245,419,0.11435589519650655,0.00765478565145855,-0.08644581015659603,-0.12093024931480108,-0.10069150740512789,0.018733312637276837,0.28129837191484125,0.6853620955315871,0.2579352850539291,-0.08460715363568261,-0.018366129273616062,318,0.09799691833590139,455,318,0.6989010989010989,0.590393483227155,60.459784283513095,6404.0,2893.5052474080844,0.017247656573705562,-0.12593682625931601,0.7240279314947041,sufficient,,,
r02_precision_volume_money,source_pool,hold_120d__fixed_stop__stop_loss_pct_m0p1,fixed_stop,hold_120d,fixed_stop,train,3664,3204,460,0.12554585152838427,0.009281159222527206,-0.10397891854350483,-0.140175902322838,-0.1177056786986228,0.049029258343873436,0.31190038562644,0.6407615480649188,0.5571161048689138,-0.10304451034798057,-0.01743873112831015,346,0.10799001248439451,455,346,0.7604395604395604,0.590393483227155,69.08583021223471,6403.0,2918.6297906587447,0.020671600559311637,-0.14393832132365358,0.6710413666554881,sufficient,,,
r02_precision_volume_money,source_pool,hold_120d__no_exit__none,no_exit,hold_120d,no_exit,train,3664,2969,695,0.18968340611353712,0.04218221804690735,-0.012538453263686532,-0.2542526837644029,-0.14057501707586906,0.1584165817919998,0.402948709693546,0.42101717750084205,0.32771977096665544,-0.1241969837752841,-0.01555882320455946,430,0.14482990906028967,455,430,0.945054945054945,0.590393483227155,121.0,6395.0,3110.743073554725,0.052634323835788394,-0.27426103994179046,0.4453969486968763,sufficient,,,
r02_precision_volume_money,source_pool,hold_20d__break_even_after_gain__activation_gain_pct_0p08,break_even_after_gain,hold_20d,break_even_after_gain,validation,2074,1968,106,0.05110896817743491,-0.00980865679460485,-0.012490114388773132,-0.13299597928791365,-0.07170905827103533,0.04145758530191572,0.10645865020881484,0.32621951219512196,0.16361788617886178,-0.046351868049698264,0.0,7,0.003556910569105691,112,7,0.0625,0.37625617314450305,20.628556910569106,3444.0,2160.7094536344234,-0.013509907069199563,-0.14128017826528005,0.3760092401634642,sufficient,,,
r02_precision_volume_money,source_pool,hold_20d__break_even_after_gain__activation_gain_pct_0p1,break_even_after_gain,hold_20d,break_even_after_gain,validation,2074,1968,106,0.05110896817743491,-0.009974291693838714,-0.012221429783782444,-0.13505592624586615,-0.07256609609223738,0.04227607858207687,0.10645865020881484,0.3313008130081301,0.16615853658536586,-0.04750631367065966,0.0,7,0.003556910569105691,112,7,0.0625,0.37625617314450305,20.78201219512195,3444.0,2160.7094536344234,-0.01383731068985651,-0.14365679894824057,0.38434286231471176,sufficient,,,
r02_precision_volume_money,source_pool,hold_20d__break_even_after_gain__activation_gain_pct_0p15,break_even_after_gain,hold_20d,break_even_after_gain,validation,2074,1967,107,0.05159112825458052,-0.00982818524404703,-0.01143329264322913,-0.13557080341866137,-0.07380760413283849,0.044096509401313363,0.1088925395586243,0.3365531265887138,0.16929334011184544,-0.048480929997039124,0.0,7,0.0035587188612099642,112,7,0.0625,0.37625617314450305,20.95475343162176,3444.0,2160.7094536344234,-0.013721463605275848,-0.14557640679762696,0.39213823747397925,sufficient,,,
r02_precision_volume_money,source_pool,hold_20d__fixed_stop__stop_loss_pct_m0p05,fixed_stop,hold_20d,fixed_stop,validation,2074,1974,100,0.048216007714561235,-0.006373126637556182,-0.042778481196347876,-0.0770685739161077,-0.062222398431594314,0.0311987776822809,0.09854203610399288,0.461499493414387,0.024822695035460994,-0.04930708925971594,0.0,7,0.0035460992907801418,112,7,0.0625,0.37625617314450305,14.99341438703141,3444.0,2160.7094536344234,-0.009534072498966085,-0.08012339404005642,0.5279872455955734,sufficient,,,
r02_precision_volume_money,source_pool,hold_20d__fixed_stop__stop_loss_pct_m0p08,fixed_stop,hold_20d,fixed_stop,validation,2074,1970,104,0.05014464802314368,-0.008375462955345641,-0.01940366006067818,-0.10212366774627554,-0.08746749195622927,0.04121782343775886,0.10656665276497136,0.39898477157360407,0.11472081218274112,-0.04921543781690385,0.0,7,0.003553299492385787,112,7,0.0625,0.37625617314450305,17.598477157360406,3444.0,2160.7094536344234,-0.013729077176326602,-0.10746678709603019,0.47560883051980707,sufficient,,,
r02_precision_volume_money,source_pool,hold_20d__fixed_stop__stop_loss_pct_m0p1,fixed_stop,hold_20d,fixed_stop,validation,2074,1970,104,0.05014464802314368,-0.009266848745967058,-0.015070178398860056,-0.11893847136683232,-0.09333685054777932,0.04325194669006603,0.10943062321505344,0.3700507614213198,0.22893401015228426,-0.04921543781690385,0.0,7,0.003553299492385787,112,7,0.0625,0.37625617314450305,18.640609137055836,3444.0,2160.7094536344234,-0.014419051417161707,-0.12196092623253973,0.4395561089642271,sufficient,,,
r02_precision_volume_money,source_pool,hold_20d__no_exit__none,no_exit,hold_20d,no_exit,validation,2074,1967,107,0.05159112825458052,-0.009809306194639881,-0.011486289592803855,-0.13566926746436275,-0.07408718199065284,0.04490173926261397,0.10965447683227572,0.3385866802236909,0.16980172852058972,-0.04912402182043485,0.0,7,0.0035587188612099642,112,7,0.0625,0.37625617314450305,21.0,3444.0,2160.7094536344234,-0.013823890534917106,-0.14557640679762696,0.39567288372248205,sufficient,,,
r02_precision_volume_money,source_pool,hold_40d__break_even_after_gain__activation_gain_pct_0p08,break_even_after_gain,hold_40d,break_even_after_gain,validation,2074,1889,185,0.08919961427193829,-0.022757030666481288,-0.02166120594317001,-0.1742396055728574,-0.0951905944368393,0.03042029368516429,0.11858689419509554,0.382212811011117,0.23769190047644256,-0.06666669978035689,-0.0034698452921580756,29,0.015352038115404976,112,29,0.25892857142857145,0.37625617314450305,38.67178401270513,3435.0,2154.378497429504,-0.027945966483719928,-0.18781896327451209,0.4178569328316815,sufficient,,,
r02_precision_volume_money,source_pool,hold_40d__break_even_after_gain__activation_gain_pct_0p1,break_even_after_gain,hold_40d,break_even_after_gain,validation,2074,1889,185,0.08919961427193829,-0.023247449101916104,-0.02465376909830453,-0.17644949495424833,-0.09738394013943363,0.03405518887965296,0.12045868466593604,0.393859184753838,0.2451032292218105,-0.06924909816790514,-0.00375657876640012,30,0.015881418740074114,112,30,0.26785714285714285,0.37625617314450305,39.4716781365802,3435.0,2154.378497429504,-0.02907458150174271,-0.19204824431233347,0.4355805508513778,sufficient,,,
r02_precision_volume_money,source_pool,hold_40d__break_even_after_gain__activation_gain_pct_0p15,break_even_after_gain,hold_40d,break_even_after_gain,validation,2074,1887,187,0.09016393442622951,-0.02387898517137319,-0.028727263177704805,-0.17788267646072642,-0.10252819635805621,0.038895160578673135,0.12416010796669195,0.415474297827239,0.2564917859035506,-0.07554625675075932,-0.0047152012700446095,30,0.01589825119236884,112,30,0.26785714285714285,0.37625617314450305,40.573926868044516,3435.0,2154.378497429504,-0.030108862694919896,-0.19580296202616843,0.46415261243318434,sufficient,,,
r02_precision_volume_money,source_pool,hold_40d__fixed_stop__stop_loss_pct_m0p05,fixed_stop,hold_40d,fixed_stop,validation,2074,1947,127,0.06123432979749277,-0.01565198173322411,-0.055098620696993575,-0.08070360603481772,-0.065621985616382,0.008067806697888858,0.09861960307799818,0.6004108885464817,0.030303030303030304,-0.05326704333790333,-0.005555753668901533,27,0.01386748844375963,112,27,0.24107142857142858,0.37625617314450305,23.459681561376478,3435.0,2154.378497429504,-0.01972425084565082,-0.08332157063773793,0.666376930209323,sufficient,,,
r02_precision_volume_money,source_pool,hold_40d__fixed_stop__stop_loss_pct_m0p08,fixed_stop,hold_40d,fixed_stop,validation,2074,1930,144,0.06943105110896818,-0.020417415354429144,-0.07202856362056453,-0.10737862329262156,-0.09313759989525194,0.027111369103895548,0.11466494734305302,0.5430051813471503,0.1616580310880829,-0.08014169448478936,-0.005164883862483749,29,0.015025906735751295,112,29,0.25892857142857145,0.37625617314450305,29.026943005181348,3435.0,2154.378497429504,-0.02545745666701285,-0.11203532395043403,0.6150246900600911,sufficient,,,
r02_precision_volume_money,source_pool,hold_40d__fixed_stop__stop_loss_pct_m0p1,fixed_stop,hold_40d,fixed_stop,validation,2074,1922,152,0.07328833172613308,-0.022843722101419658,-0.05108734914702785,-0.12426989812086611,-0.11087028499116741,0.03139959158507254,0.11887391604540969,0.5031217481789803,0.3891779396462019,-0.08066739852498184,-0.005033215964306089,29,0.015088449531737774,112,29,0.25892857142857145,0.37625617314450305,31.740894901144642,3435.0,2154.378497429504,-0.028421414691830002,-0.12775052820440425,0.5726004624260441,sufficient,,,
r02_precision_volume_money,source_pool,hold_40d__no_exit__none,no_exit,hold_40d,no_exit,validation,2074,1886,188,0.09064609450337512,-0.024409591082963124,-0.030549107391301518,-0.17985166028491967,-0.10542307060602471,0.04129492489678925,0.12689358372384518,0.42735949098621423,0.264050901378579,-0.07896405139781404,-0.004959097190505801,30,0.015906680805938492,112,30,0.26785714285714285,0.37625617314450305,41.0,3435.0,2154.378497429504,-0.030499648515332965,-0.19724663682280086,0.47934143125846873,sufficient,,,
r02_precision_volume_money,source_pool,hold_60d__break_even_after_gain__activation_gain_pct_0p08,break_even_after_gain,hold_60d,break_even_after_gain,validation,2074,1836,238,0.11475409836065574,-0.018984830883075142,-0.01647286088614326,-0.19338351492501876,-0.09547872934028595,0.03300484138754754,0.14194930809013573,0.35239651416122003,0.24128540305010893,-0.07316303933801166,-0.004741319150092627,38,0.020697167755991286,112,38,0.3392857142857143,0.37625617314450305,54.83877995642702,3429.0,2150.682526438189,-0.03175512545474105,-0.2104084725932851,0.41207976098753113,sufficient,,,
r02_precision_volume_money,source_pool,hold_60d__break_even_after_gain__activation_gain_pct_0p1,break_even_after_gain,hold_60d,break_even_after_gain,validation,2074,1833,241,0.11620057859209257,-0.019518711226594054,-0.01912788434440283,-0.197941125823104,-0.10084212154033645,0.03871638290721745,0.14442890772458175,0.36879432624113473,0.25259138025095473,-0.07883819780880463,-0.005012526536017692,38,0.020731042007637753,112,38,0.3392857142857143,0.37625617314450305,56.64593562465903,3429.0,2150.682526438189,-0.03293605668513999,-0.21651772275964087,0.4328771612340115,sufficient,,,
r02_precision_volume_money,source_pool,hold_60d__break_even_after_gain__activation_gain_pct_0p15,break_even_after_gain,hold_60d,break_even_after_gain,validation,2074,1830,244,0.11764705882352941,-0.01870977957943057,-0.021897213438730585,-0.19961909365044275,-0.107368141022575,0.05422938141648202,0.15432567453043003,0.39562841530054643,0.26666666666666666,-0.0882632755784134,-0.007644442362833526,39,0.021311475409836064,112,39,0.3482142857142857,0.37625617314450305,59.39617486338798,3429.0,2150.682526438189,-0.03353988395023844,-0.2244233702031847,0.4698173730503028,sufficient,,,
r02_precision_volume_money,source_pool,hold_60d__fixed_stop__stop_loss_pct_m0p05,fixed_stop,hold_60d,fixed_stop,validation,2074,1938,136,0.06557377049180328,-0.01503574770901971,-0.05670453778830499,-0.08194875537805174,-0.0667220796630616,-5.461803348756145e-05,0.10719451596256639,0.6604747162022704,0.030959752321981424,-0.05437099933375833,-0.01064710533985145,31,0.015995872033023734,112,31,0.2767857142857143,0.37625617314450305,29.74767801857585,3429.0,2150.682526438189,-0.02275445189744979,-0.08389418097618506,0.717335726316539,sufficient,,,
r02_precision_volume_money,source_pool,hold_60d__fixed_stop__stop_loss_pct_m0p08,fixed_stop,hold_60d,fixed_stop,validation,2074,1913,161,0.07762777242044358,-0.018859963957201232,-0.08318100644310122,-0.10931745145461699,-0.09514394446095098,0.03067235489895913,0.13476173051076165,0.5922634605331939,0.17929952953476216,-0.08212558578122231,-0.010402884196345198,36,0.01881860951385259,112,36,0.32142857142857145,0.37625617314450305,38.06063774176686,3429.0,2150.682526438189,-0.030129110706152113,-0.11346591711136589,0.6755941741717125,sufficient,,,
r02_precision_volume_money,source_pool,hold_60d__fixed_stop__stop_loss_pct_m0p1,fixed_stop,hold_60d,fixed_stop,validation,2074,1898,176,0.08486017357762778,-0.022291694147099913,-0.09046409248617981,-0.12637518227423247,-0.11306107260136825,0.03648546938005247,0.14189781249778544,0.553740779768177,0.46469968387776606,-0.10019246122782643,-0.010150706788988877,36,0.018967334035827187,112,36,0.32142857142857145,0.37625617314450305,42.21127502634352,3429.0,2150.682526438189,-0.033810987193140574,-0.1288994391006898,0.629886418515781,sufficient,,,
r02_precision_volume_money,source_pool,hold_60d__no_exit__none,no_exit,hold_60d,no_exit,validation,2074,1826,248,0.11957569913211186,-0.019527072175409263,-0.02651191141738613,-0.20659491983319034,-0.11431771834375454,0.05870358579004302,0.16119607694232585,0.4194961664841183,0.2858707557502738,-0.09727740199330431,-0.00887026787285361,40,0.02190580503833516,112,40,0.35714285714285715,0.37625617314450305,61.0,3429.0,2150.682526438189,-0.03400991237970413,-0.22712250920390165,0.5015943820154647,sufficient,,,
r02_precision_volume_money,source_pool,hold_120d__break_even_after_gain__activation_gain_pct_0p08,break_even_after_gain,hold_120d,break_even_after_gain,validation,2074,1622,452,0.21793635486981677,-0.013861578338587888,-0.012812505834618858,-0.2170933871242428,-0.08871188949742029,0.02786628256910561,0.17590574857508326,0.31011097410604194,0.23612823674475955,-0.0762161617388934,-0.005074956855716985,78,0.04808877928483354,112,78,0.6964285714285714,0.37625617314450305,94.64241676942046,3413.0,2171.411342086508,-0.05408175941894011,-0.267115001039591,0.39590506375769596,sufficient,,,
r02_precision_volume_money,source_pool,hold_120d__break_even_after_gain__activation_gain_pct_0p1,break_even_after_gain,hold_120d,break_even_after_gain,validation,2074,1609,465,0.22420443587270975,-0.01560715205497382,-0.014445667202249945,-0.2326000155229955,-0.10470768302546163,0.03939283590293362,0.1889064925919465,0.3387197016780609,0.25730267246737104,-0.09043282982906009,-0.005963411131747815,82,0.0509633312616532,112,82,0.7321428571428571,0.37625617314450305,100.75326289620882,3412.0,2192.4295935751447,-0.05845676561903566,-0.28008743285142995,0.4275693978960961,sufficient,,,
r02_precision_volume_money,source_pool,hold_120d__break_even_after_gain__activation_gain_pct_0p15,break_even_after_gain,hold_120d,break_even_after_gain,validation,2074,1589,485,0.23384763741562198,-0.017807741243636377,-0.017953655456817937,-0.24770213625825915,-0.1285901160817401,0.06285094888258813,0.20557214946792574,0.395217117684078,0.302076777847703,-0.11376859718825749,-0.008218595902289683,89,0.05601006922592826,112,89,0.7946428571428571,0.37625617314450305,111.11705475141598,3412.0,2192.4295935751447,-0.06528824521557824,-0.29021940057568324,0.5016999701156281,sufficient,,,
r02_precision_volume_money,source_pool,hold_120d__fixed_stop__stop_loss_pct_m0p05,fixed_stop,hold_120d,fixed_stop,validation,2074,1887,187,0.09016393442622951,-0.023937919497127598,-0.05878934436510376,-0.08398466412013703,-0.06875440062860189,-0.050722697966432376,0.11588488812549944,0.7641759406465288,0.03550609432962374,-0.05595666875706107,-0.020677115938082552,58,0.03073661897191309,112,58,0.5178571428571429,0.37625617314450305,42.113937466878646,3416.0,2163.110422961413,-0.036544692284259224,-0.08518063951077115,0.803257131764965,sufficient,,,
r02_precision_volume_money,source_pool,hold_120d__fixed_stop__stop_loss_pct_m0p08,fixed_stop,hold_120d,fixed_stop,validation,2074,1835,239,0.11523625843780134,-0.03234367693622992,-0.08785865229054313,-0.11243015080083549,-0.09834131961100567,-0.03400721062351088,0.14792733177088369,0.7400544959128066,0.2217983651226158,-0.08555191696808817,-0.019653681240601056,74,0.040326975476839236,112,74,0.6607142857142857,0.37625617314450305,56.36893732970027,3416.0,2163.110422961413,-0.05103239117272955,-0.1154947176985398,0.8067908969495801,sufficient,,,
r02_precision_volume_money,source_pool,hold_120d__fixed_stop__stop_loss_pct_m0p1,fixed_stop,hold_120d,fixed_stop,validation,2074,1808,266,0.12825458052073288,-0.037038556097116905,-0.10604807510753966,-0.12932731025623087,-0.11622077501660041,0.0036958285306740073,0.16330515926898945,0.7013274336283186,0.6299778761061947,-0.10398815539619988,-0.01884805620837158,78,0.04314159292035398,112,78,0.6964285714285714,0.37625617314450305,64.34126106194691,3416.0,2163.110422961413,-0.058030170850310106,-0.13206386194032094,0.7727773245246979,sufficient,,,
