split,pool_id,entry_execution_date,daily_candidate_count,unique_instrument_count,volume_money_count,range_breakout_count,pullback_drawdown_count
train,r02_precision_range_breakout,2019-11-01,3,3,0,3,0
train,r02_precision_range_breakout,2020-05-13,2,2,0,2,0
robustness,r02_precision_range_breakout,2024-03-28,2,2,0,2,0
robustness,r02_precision_range_breakout,2024-05-22,3,3,0,3,0
robustness,r02_precision_range_breakout,2025-12-24,3,3,0,3,0
train,r02_precision_range_breakout,2020-02-28,2,2,0,2,0
train,r02_precision_range_breakout,2021-06-23,1,1,0,1,0
train,r02_precision_range_breakout,2021-11-02,6,6,0,6,0
validation,r02_precision_range_breakout,2023-11-15,3,3,0,3,0
robustness,r02_precision_range_breakout,2024-04-16,4,4,0,4,0
robustness,r02_precision_range_breakout,2024-06-13,4,4,0,4,0
robustness,r02_precision_range_breakout,2025-06-09,2,2,0,2,0
train,r02_precision_range_breakout,2020-07-31,2,2,0,2,0
train,r02_precision_range_breakout,2019-03-29,1,1,0,1,0
train,r02_precision_range_breakout,2020-09-07,1,1,0,1,0
train,r02_precision_range_breakout,2021-08-17,6,6,0,6,0
robustness,r02_precision_range_breakout,2025-12-17,2,2,0,2,0
robustness,r02_precision_range_breakout,2024-10-28,2,2,0,2,0
robustness,r02_precision_range_breakout,2024-12-24,1,1,0,1,0
train,r02_precision_range_breakout,2021-11-25,2,2,0,2,0
validation,r02_precision_range_breakout,2023-01-11,7,7,0,7,0
validation,r02_precision_range_breakout,2023-03-20,2,2,0,2,0
validation,r02_precision_range_breakout,2023-12-08,2,2,0,2,0
robustness,r02_precision_range_breakout,2024-06-03,1,1,0,1,0
robustness,r02_precision_range_breakout,2025-04-14,3,3,0,3,0
validation,r02_precision_range_breakout,2023-10-19,2,2,0,2,0
robustness,r02_precision_range_breakout,2025-01-24,4,4,0,4,0
robustness,r02_precision_range_breakout,2025-11-24,1,1,0,1,0
train,r02_precision_range_breakout,2019-06-03,8,8,0,8,0
train,r02_precision_range_breakout,2021-03-25,6,6,0,6,0
robustness,r02_precision_range_breakout,2024-01-19,1,1,0,1,0
train,r02_precision_range_breakout,2021-01-12,7,7,0,7,0
validation,r02_precision_range_breakout,2022-11-30,2,2,0,2,0
train,r02_precision_range_breakout,2019-06-14,2,2,0,2,0
train,r02_precision_range_breakout,2019-09-11,1,1,0,1,0
robustness,r02_precision_range_breakout,2024-11-01,5,5,0,5,0
train,r02_precision_range_breakout,2017-11-20,3,3,0,3,0
train,r02_precision_range_breakout,2018-05-14,3,3,0,3,0
train,r02_precision_range_breakout,2019-10-09,1,1,0,1,0
train,r02_precision_range_breakout,2021-04-01,2,2,0,2,0
validation,r02_precision_range_breakout,2023-02-22,1,1,0,1,0
train,r02_precision_range_breakout,2020-04-29,1,1,0,1,0
validation,r02_precision_range_breakout,2022-09-02,1,1,0,1,0
robustness,r02_precision_range_breakout,2025-11-07,2,2,0,2,0
train,r02_precision_range_breakout,2017-10-27,9,9,0,9,0
train,r02_precision_range_breakout,2018-09-19,4,4,0,4,0
train,r02_precision_range_breakout,2019-02-14,6,6,0,6,0
train,r02_precision_range_breakout,2020-04-20,3,3,0,3,0
train,r02_precision_range_breakout,2021-07-26,3,3,0,3,0
robustness,r02_precision_range_breakout,2024-12-26,3,3,0,3,0
robustness,r02_precision_range_breakout,2025-04-23,6,6,0,6,0
validation,r02_precision_range_breakout,2023-12-20,2,2,0,2,0
train,r02_precision_range_breakout,2020-07-30,3,3,0,3,0
train,r02_precision_range_breakout,2021-02-03,3,3,0,3,0
train,r02_precision_range_breakout,2021-05-11,3,3,0,3,0
robustness,r02_precision_range_breakout,2024-11-13,1,1,0,1,0
robustness,r02_precision_range_breakout,2025-02-13,1,1,0,1,0
train,r02_precision_range_breakout,2018-12-10,1,1,0,1,0
train,r02_precision_range_breakout,2020-06-19,7,7,0,7,0
validation,r02_precision_range_breakout,2023-08-11,2,2,0,2,0
robustness,r02_precision_range_breakout,2025-03-14,4,4,0,4,0
train,r02_precision_range_breakout,2020-05-28,2,2,0,2,0
train,r02_precision_range_breakout,2020-09-23,1,1,0,1,0
robustness,r02_precision_range_breakout,2025-10-27,4,4,0,4,0
train,r02_precision_range_breakout,2021-04-28,1,1,0,1,0
train,r02_precision_range_breakout,2020-01-14,1,1,0,1,0
train,r02_precision_range_breakout,2019-06-24,1,1,0,1,0
train,r02_precision_range_breakout,2020-09-18,3,3,0,3,0
validation,r02_precision_range_breakout,2023-05-11,2,2,0,2,0
robustness,r02_precision_range_breakout,2024-06-04,2,2,0,2,0
robustness,r02_precision_range_breakout,2025-07-14,3,3,0,3,0
train,r02_precision_range_breakout,2017-11-23,3,3,0,3,0
train,r02_precision_range_breakout,2018-03-16,3,3,0,3,0
train,r02_precision_range_breakout,2018-12-27,1,1,0,1,0
train,r02_precision_range_breakout,2019-08-26,1,1,0,1,0
validation,r02_precision_range_breakout,2023-05-05,2,2,0,2,0
robustness,r02_precision_range_breakout,2024-04-10,4,4,0,4,0
robustness,r02_precision_range_breakout,2025-03-19,5,5,0,5,0
train,r02_precision_range_breakout,2021-02-19,6,6,0,6,0
validation,r02_precision_range_breakout,2022-08-25,1,1,0,1,0
robustness,r02_precision_range_breakout,2024-04-25,4,4,0,4,0
robustness,r02_precision_range_breakout,2025-07-29,2,2,0,2,0
train,r02_precision_range_breakout,2019-04-17,1,1,0,1,0
train,r02_precision_range_breakout,2019-07-31,2,2,0,2,0
train,r02_precision_range_breakout,2020-05-21,1,1,0,1,0
validation,r02_precision_range_breakout,2022-11-10,2,2,0,2,0
train,r02_precision_range_breakout,2017-12-20,3,3,0,3,0
train,r02_precision_range_breakout,2018-02-06,2,2,0,2,0
train,r02_precision_range_breakout,2020-11-25,2,2,0,2,0
train,r02_precision_range_breakout,2021-10-28,2,2,0,2,0
validation,r02_precision_range_breakout,2022-10-27,5,5,0,5,0
validation,r02_precision_range_breakout,2023-08-07,5,5,0,5,0
validation,r02_precision_range_breakout,2023-11-06,2,2,0,2,0
robustness,r02_precision_range_breakout,2024-06-19,5,5,0,5,0
robustness,r02_precision_range_breakout,2024-07-23,3,3,0,3,0
train,r02_precision_range_breakout,2019-01-21,4,4,0,4,0
train,r02_precision_range_breakout,2020-09-17,2,2,0,2,0
validation,r02_precision_range_breakout,2022-10-28,1,1,0,1,0
robustness,r02_precision_range_breakout,2024-05-20,2,2,0,2,0
train,r02_precision_range_breakout,2017-11-21,3,3,0,3,0
validation,r02_precision_range_breakout,2022-03-28,2,2,0,2,0
robustness,r02_precision_range_breakout,2025-06-12,4,4,0,4,0
train,r02_precision_range_breakout,2019-07-02,3,3,0,3,0
train,r02_precision_range_breakout,2019-10-15,5,5,0,5,0
robustness,r02_precision_range_breakout,2024-08-26,3,3,0,3,0
robustness,r02_precision_range_breakout,2025-09-01,2,2,0,2,0
train,r02_precision_range_breakout,2018-07-12,2,2,0,2,0
train,r02_precision_range_breakout,2018-10-08,2,2,0,2,0
train,r02_precision_range_breakout,2019-10-17,2,2,0,2,0
train,r02_precision_range_breakout,2021-08-31,4,4,0,4,0
validation,r02_precision_range_breakout,2022-03-08,1,1,0,1,0
validation,r02_precision_range_breakout,2022-05-11,8,8,0,8,0
validation,r02_precision_range_breakout,2022-06-23,1,1,0,1,0
validation,r02_precision_range_breakout,2023-09-26,1,1,0,1,0
robustness,r02_precision_range_breakout,2024-01-03,5,5,0,5,0
validation,r02_precision_range_breakout,2022-02-07,1,1,0,1,0
validation,r02_precision_range_breakout,2022-12-27,2,2,0,2,0
validation,r02_precision_range_breakout,2023-04-19,2,2,0,2,0
train,r02_precision_range_breakout,2018-01-25,3,3,0,3,0
validation,r02_precision_range_breakout,2022-01-10,1,1,0,1,0
train,r02_precision_range_breakout,2018-01-16,3,3,0,3,0
train,r02_precision_range_breakout,2018-06-08,1,1,0,1,0
validation,r02_precision_range_breakout,2023-07-28,1,1,0,1,0
train,r02_precision_range_breakout,2018-01-10,2,2,0,2,0
train,r02_precision_range_breakout,2019-08-16,1,1,0,1,0
train,r02_precision_range_breakout,2021-10-13,2,2,0,2,0
validation,r02_precision_range_breakout,2022-08-02,4,4,0,4,0
robustness,r02_precision_range_breakout,2024-02-26,7,7,0,7,0
robustness,r02_precision_range_breakout,2025-11-11,4,4,0,4,0
robustness,r02_precision_range_breakout,2025-12-15,2,2,0,2,0
robustness,r02_precision_range_breakout,2025-12-31,3,3,0,3,0
train,r02_precision_range_breakout,2018-06-20,1,1,0,1,0
validation,r02_precision_range_breakout,2022-11-11,2,2,0,2,0
validation,r02_precision_range_breakout,2022-03-11,1,1,0,1,0
validation,r02_precision_range_breakout,2023-01-18,1,1,0,1,0
validation,r02_precision_range_breakout,2023-08-08,2,2,0,2,0
validation,r02_precision_range_breakout,2023-10-10,2,2,0,2,0
robustness,r02_precision_range_breakout,2024-06-14,3,3,0,3,0
robustness,r02_precision_range_breakout,2025-01-13,1,1,0,1,0
train,r02_precision_range_breakout,2020-01-21,2,2,0,2,0
train,r02_precision_range_breakout,2021-11-09,2,2,0,2,0
train,r02_precision_range_breakout,2021-12-30,1,1,0,1,0
validation,r02_precision_range_breakout,2022-09-05,1,1,0,1,0
validation,r02_precision_range_breakout,2023-04-24,1,1,0,1,0
validation,r02_precision_range_breakout,2023-05-31,1,1,0,1,0
robustness,r02_precision_range_breakout,2024-07-11,1,1,0,1,0
train,r02_precision_range_breakout,2019-01-04,2,2,0,2,0
train,r02_precision_range_breakout,2020-06-08,2,2,0,2,0
train,r02_precision_range_breakout,2021-08-02,2,2,0,2,0
robustness,r02_precision_range_breakout,2025-04-03,1,1,0,1,0
robustness,r02_precision_range_breakout,2025-05-16,1,1,0,1,0
train,r02_precision_range_breakout,2017-10-16,5,5,0,5,0
validation,r02_precision_range_breakout,2022-10-24,4,4,0,4,0
robustness,r02_precision_range_breakout,2025-04-25,4,4,0,4,0
train,r02_precision_range_breakout,2019-02-20,1,1,0,1,0
train,r02_precision_range_breakout,2020-09-03,2,2,0,2,0
train,r02_precision_range_breakout,2021-03-08,1,1,0,1,0
train,r02_precision_range_breakout,2021-03-12,3,3,0,3,0
validation,r02_precision_range_breakout,2022-07-18,1,1,0,1,0
train,r02_precision_range_breakout,2018-06-25,1,1,0,1,0
robustness,r02_precision_range_breakout,2024-07-31,1,1,0,1,0
train,r02_precision_range_breakout,2018-08-15,1,1,0,1,0
train,r02_precision_range_breakout,2019-08-23,3,3,0,3,0
train,r02_precision_range_breakout,2020-02-14,2,2,0,2,0
train,r02_precision_range_breakout,2020-04-07,1,1,0,1,0
train,r02_precision_range_breakout,2021-12-17,2,2,0,2,0
robustness,r02_precision_range_breakout,2024-03-18,3,3,0,3,0
robustness,r02_precision_range_breakout,2025-03-03,3,3,0,3,0
robustness,r02_precision_range_breakout,2025-07-21,3,3,0,3,0
validation,r02_precision_range_breakout,2023-07-10,3,3,0,3,0
validation,r02_precision_range_breakout,2023-09-22,1,1,0,1,0
robustness,r02_precision_range_breakout,2024-06-11,1,1,0,1,0
robustness,r02_precision_range_breakout,2025-03-07,1,1,0,1,0
robustness,r02_precision_range_breakout,2025-10-23,2,2,0,2,0
train,r02_precision_range_breakout,2021-01-18,1,1,0,1,0
train,r02_precision_range_breakout,2021-07-05,1,1,0,1,0
train,r02_precision_range_breakout,2021-06-07,2,2,0,2,0
validation,r02_precision_range_breakout,2022-12-30,2,2,0,2,0
train,r02_precision_range_breakout,2018-12-18,1,1,0,1,0
train,r02_precision_range_breakout,2021-04-19,1,1,0,1,0
validation,r02_precision_range_breakout,2022-11-17,1,1,0,1,0
validation,r02_precision_range_breakout,2022-07-15,3,3,0,3,0
robustness,r02_precision_range_breakout,2024-10-24,1,1,0,1,0
validation,r02_precision_range_breakout,2022-07-13,2,2,0,2,0
validation,r02_precision_range_breakout,2022-07-20,3,3,0,3,0
validation,r02_precision_range_breakout,2023-01-19,1,1,0,1,0
validation,r02_precision_range_breakout,2023-07-13,2,2,0,2,0
validation,r02_precision_range_breakout,2022-10-14,3,3,0,3,0
validation,r02_precision_range_breakout,2022-12-09,2,2,0,2,0
robustness,r02_precision_range_breakout,2024-12-27,1,1,0,1,0
robustness,r02_precision_range_breakout,2025-08-12,1,1,0,1,0
robustness,r02_precision_range_breakout,2025-03-26,2,2,0,2,0
train,r02_precision_range_breakout,2018-04-17,2,2,0,2,0
validation,r02_precision_range_breakout,2022-02-08,1,1,0,1,0
train,r02_precision_range_breakout,2019-06-18,1,1,0,1,0
validation,r02_precision_range_breakout,2022-08-10,1,1,0,1,0
validation,r02_precision_range_breakout,2022-11-24,1,1,0,1,0
robustness,r02_precision_range_breakout,2024-11-22,3,3,0,3,0
robustness,r02_precision_range_breakout,2025-09-18,2,2,0,2,0
train,r02_precision_range_breakout,2018-12-11,1,1,0,1,0
train,r02_precision_range_breakout,2020-05-19,2,2,0,2,0
train,r02_precision_range_breakout,2021-07-12,2,2,0,2,0
train,r02_precision_range_breakout,2017-11-03,1,1,0,1,0
train,r02_precision_range_breakout,2018-06-21,1,1,0,1,0
train,r02_precision_range_breakout,2019-11-27,4,4,0,4,0
train,r02_precision_range_breakout,2021-03-22,2,2,0,2,0
validation,r02_precision_range_breakout,2023-12-19,1,1,0,1,0
train,r02_precision_range_breakout,2021-02-08,1,1,0,1,0
validation,r02_precision_range_breakout,2023-04-07,5,5,0,5,0
validation,r02_precision_range_breakout,2022-02-14,2,2,0,2,0
train,r02_precision_range_breakout,2020-06-16,1,1,0,1,0
train,r02_precision_range_breakout,2020-10-20,1,1,0,1,0
train,r02_precision_range_breakout,2021-05-24,2,2,0,2,0
robustness,r02_precision_range_breakout,2024-12-03,2,2,0,2,0
train,r02_precision_range_breakout,2019-04-03,1,1,0,1,0
robustness,r02_precision_range_breakout,2025-03-25,1,1,0,1,0
validation,r02_precision_range_breakout,2023-12-04,1,1,0,1,0
train,r02_precision_range_breakout,2021-05-13,2,2,0,2,0
robustness,r02_precision_range_breakout,2024-04-08,3,3,0,3,0
train,r02_precision_range_breakout,2018-10-29,1,1,0,1,0
train,r02_precision_range_breakout,2021-08-24,3,3,0,3,0
robustness,r02_precision_range_breakout,2024-03-08,1,1,0,1,0
train,r02_precision_range_breakout,2017-11-28,1,1,0,1,0
validation,r02_precision_range_breakout,2023-04-10,3,3,0,3,0
validation,r02_precision_range_breakout,2023-07-11,3,3,0,3,0
validation,r02_precision_range_breakout,2023-10-25,1,1,0,1,0
train,r02_precision_range_breakout,2021-10-22,1,1,0,1,0
train,r02_precision_range_breakout,2020-12-23,2,2,0,2,0
train,r02_precision_range_breakout,2021-07-28,1,1,0,1,0
train,r02_precision_range_breakout,2019-04-16,1,1,0,1,0
train,r02_precision_range_breakout,2020-12-08,4,4,0,4,0
train,r02_precision_range_breakout,2021-08-27,2,2,0,2,0
validation,r02_precision_range_breakout,2022-07-01,3,3,0,3,0
train,r02_precision_range_breakout,2019-04-11,1,1,0,1,0
train,r02_precision_range_breakout,2020-09-30,1,1,0,1,0
robustness,r02_precision_range_breakout,2024-04-30,6,6,0,6,0
robustness,r02_precision_range_breakout,2025-12-12,1,1,0,1,0
train,r02_precision_range_breakout,2021-04-26,2,2,0,2,0
validation,r02_precision_range_breakout,2023-12-27,2,2,0,2,0
robustness,r02_precision_range_breakout,2024-08-27,1,1,0,1,0
robustness,r02_precision_range_breakout,2025-06-27,2,2,0,2,0
robustness,r02_precision_range_breakout,2025-09-08,2,2,0,2,0
robustness,r02_precision_range_breakout,2025-11-03,5,5,0,5,0
train,r02_precision_range_breakout,2019-10-31,2,2,0,2,0
robustness,r02_precision_range_breakout,2024-06-25,1,1,0,1,0
validation,r02_precision_range_breakout,2023-01-03,2,2,0,2,0
train,r02_precision_range_breakout,2020-08-19,4,4,0,4,0
train,r02_precision_range_breakout,2020-11-23,2,2,0,2,0
validation,r02_precision_range_breakout,2023-02-17,3,3,0,3,0
train,r02_precision_range_breakout,2020-12-14,1,1,0,1,0
validation,r02_precision_range_breakout,2022-09-21,2,2,0,2,0
validation,r02_precision_range_breakout,2023-06-15,2,2,0,2,0
validation,r02_precision_range_breakout,2022-01-18,2,2,0,2,0
validation,r02_precision_range_breakout,2022-06-17,2,2,0,2,0
validation,r02_precision_range_breakout,2023-03-13,1,1,0,1,0
validation,r02_precision_range_breakout,2023-12-18,1,1,0,1,0
train,r02_precision_range_breakout,2021-11-29,4,4,0,4,0
validation,r02_precision_range_breakout,2023-01-17,4,4,0,4,0
train,r02_precision_range_breakout,2020-09-14,2,2,0,2,0
robustness,r02_precision_range_breakout,2024-12-19,2,2,0,2,0
train,r02_precision_range_breakout,2021-12-15,3,3,0,3,0
train,r02_precision_range_breakout,2021-01-22,2,2,0,2,0
train,r02_precision_range_breakout,2020-02-06,2,2,0,2,0
train,r02_precision_range_breakout,2020-12-09,4,4,0,4,0
train,r02_precision_range_breakout,2017-12-13,3,3,0,3,0
validation,r02_precision_range_breakout,2022-12-12,1,1,0,1,0
validation,r02_precision_range_breakout,2023-05-25,3,3,0,3,0
validation,r02_precision_range_breakout,2023-08-01,2,2,0,2,0
robustness,r02_precision_range_breakout,2024-05-06,2,2,0,2,0
train,r02_precision_range_breakout,2017-12-15,2,2,0,2,0
train,r02_precision_range_breakout,2019-09-02,2,2,0,2,0
train,r02_precision_range_breakout,2020-01-10,2,2,0,2,0
validation,r02_precision_range_breakout,2023-06-14,3,3,0,3,0
validation,r02_precision_range_breakout,2023-07-20,4,4,0,4,0
train,r02_precision_range_breakout,2020-09-02,2,2,0,2,0
train,r02_precision_range_breakout,2021-10-27,4,4,0,4,0
train,r02_precision_range_breakout,2021-06-16,1,1,0,1,0
robustness,r02_precision_range_breakout,2025-01-10,2,2,0,2,0
validation,r02_precision_range_breakout,2022-12-23,1,1,0,1,0
train,r02_precision_range_breakout,2020-08-25,2,2,0,2,0
validation,r02_precision_range_breakout,2022-06-29,1,1,0,1,0
validation,r02_precision_range_breakout,2023-05-18,1,1,0,1,0
robustness,r02_precision_range_breakout,2024-03-13,2,2,0,2,0
train,r02_precision_range_breakout,2019-08-09,1,1,0,1,0
robustness,r02_precision_range_breakout,2025-01-08,2,2,0,2,0
train,r02_precision_range_breakout,2021-10-29,1,1,0,1,0
robustness,r02_precision_range_breakout,2024-09-12,1,1,0,1,0
robustness,r02_precision_range_breakout,2025-01-07,1,1,0,1,0
validation,r02_precision_range_breakout,2023-05-19,1,1,0,1,0
robustness,r02_precision_range_breakout,2024-02-07,6,6,0,6,0
robustness,r02_precision_range_breakout,2025-07-28,1,1,0,1,0
train,r02_precision_range_breakout,2020-04-21,3,3,0,3,0
train,r02_precision_range_breakout,2018-03-30,1,1,0,1,0
train,r02_precision_range_breakout,2018-06-05,1,1,0,1,0
robustness,r02_precision_range_breakout,2025-03-24,1,1,0,1,0
train,r02_precision_range_breakout,2018-12-26,1,1,0,1,0
train,r02_precision_range_breakout,2019-10-28,2,2,0,2,0
validation,r02_precision_range_breakout,2022-09-07,2,2,0,2,0
validation,r02_precision_range_breakout,2023-11-08,1,1,0,1,0
robustness,r02_precision_range_breakout,2024-12-18,2,2,0,2,0
robustness,r02_precision_range_breakout,2025-11-27,2,2,0,2,0
train,r02_precision_range_breakout,2020-12-25,2,2,0,2,0
robustness,r02_precision_range_breakout,2025-08-13,2,2,0,2,0
train,r02_precision_range_breakout,2018-06-15,1,1,0,1,0
train,r02_precision_range_breakout,2020-06-12,1,1,0,1,0
train,r02_precision_range_breakout,2018-02-28,2,2,0,2,0
train,r02_precision_range_breakout,2019-03-06,1,1,0,1,0
validation,r02_precision_range_breakout,2022-10-13,4,4,0,4,0
robustness,r02_precision_range_breakout,2024-06-07,1,1,0,1,0
robustness,r02_precision_range_breakout,2025-09-25,1,1,0,1,0
train,r02_precision_range_breakout,2019-12-19,1,1,0,1,0
train,r02_precision_range_breakout,2018-06-13,1,1,0,1,0
robustness,r02_precision_range_breakout,2024-08-29,2,2,0,2,0
robustness,r02_precision_range_breakout,2024-08-22,5,5,0,5,0
validation,r02_precision_range_breakout,2022-11-18,1,1,0,1,0
train,r02_precision_range_breakout,2020-12-03,1,1,0,1,0
train,r02_precision_range_breakout,2019-03-27,1,1,0,1,0
validation,r02_precision_range_breakout,2022-08-03,1,1,0,1,0
train,r02_precision_range_breakout,2020-05-12,2,2,0,2,0
train,r02_precision_range_breakout,2018-05-18,1,1,0,1,0
validation,r02_precision_range_breakout,2023-12-13,2,2,0,2,0
train,r02_precision_range_breakout,2021-07-15,1,1,0,1,0
validation,r02_precision_range_breakout,2022-09-30,1,1,0,1,0
validation,r02_precision_range_breakout,2023-07-05,2,2,0,2,0
train,r02_precision_range_breakout,2020-11-16,1,1,0,1,0
train,r02_precision_range_breakout,2021-11-18,2,2,0,2,0
train,r02_precision_range_breakout,2019-04-18,1,1,0,1,0
train,r02_precision_range_breakout,2019-11-15,3,3,0,3,0
train,r02_precision_range_breakout,2020-11-03,2,2,0,2,0
train,r02_precision_range_breakout,2021-06-21,2,2,0,2,0
