variant,seed,feature,gain,split_count
core_plus_reversal_volatility,20260723,volatility_20d,60.63239796459675,19
core_plus_reversal_volatility,20260724,RESI5,72.19254805147648,20
core_plus_reversal_volatility,20260724,WVMA5,20.97765475511551,12
core_plus_reversal_volatility,20260724,RSQR5,23.65043777320534,15
core_plus_reversal_volatility,20260724,KLEN,75.36037977784872,15
core_plus_reversal_volatility,20260724,RSQR10,19.455478727817535,8
core_plus_reversal_volatility,20260724,CORR5,45.59268515405711,15
core_plus_reversal_volatility,20260724,CORD5,22.542100250720978,10
core_plus_reversal_volatility,20260724,CORR10,33.848796367645264,13
core_plus_reversal_volatility,20260724,ROC60,46.74820429086685,12
core_plus_reversal_volatility,20260724,RESI10,47.94195997714996,14
core_plus_reversal_volatility,20260724,VSTD5,0.0,0
core_plus_reversal_volatility,20260724,RSQR60,25.94752609729767,10
core_plus_reversal_volatility,20260724,CORR60,20.565879583358765,8
core_plus_reversal_volatility,20260724,WVMA60,28.77866405248642,9
core_plus_reversal_volatility,20260724,STD5,51.0516853928566,13
core_plus_reversal_volatility,20260724,RSQR20,17.716321408748627,7
core_plus_reversal_volatility,20260724,CORD60,42.54982852935791,14
core_plus_reversal_volatility,20260724,CORD10,18.661289669573307,9
core_plus_reversal_volatility,20260724,CORR20,52.11153551703319,14
