replay_universe,policy_id,split,replay_status,event_count,status_share
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p15__fixed_size,validation,censored_by_missing_price,10,0.0048216007714561235
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p15__fixed_size,validation,censored_by_split_boundary,182,0.08775313404050145
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p15__fixed_size,validation,replay_complete,1882,0.9074252651880425
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,robustness,censored_by_missing_price,14,0.0063723258989531175
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,robustness,censored_by_split_boundary,221,0.10059171597633136
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,robustness,replay_complete,1962,0.8930359581247155
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,train,censored_by_missing_price,55,0.014990460615971654
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,train,censored_by_split_boundary,201,0.05478331970564186
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,train,replay_complete,3413,0.9302262196783865
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,validation,censored_by_missing_price,10,0.0048216007714561235
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,validation,censored_by_split_boundary,182,0.08775313404050145
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,validation,replay_complete,1882,0.9074252651880425
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p1__fixed_size,robustness,censored_by_missing_price,14,0.0063723258989531175
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p1__fixed_size,robustness,censored_by_split_boundary,219,0.09968138370505235
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p1__fixed_size,robustness,replay_complete,1964,0.8939462903959945
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p1__fixed_size,train,censored_by_missing_price,55,0.014990460615971654
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p1__fixed_size,train,censored_by_split_boundary,191,0.05205778141182884
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p1__fixed_size,train,replay_complete,3423,0.9329517579721995
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p1__fixed_size,validation,censored_by_missing_price,10,0.0048216007714561235
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p1__fixed_size,validation,censored_by_split_boundary,180,0.08678881388621022
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p1__fixed_size,validation,replay_complete,1884,0.9083895853423336
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,robustness,censored_by_missing_price,14,0.0063723258989531175
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,robustness,censored_by_split_boundary,219,0.09968138370505235
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,robustness,replay_complete,1964,0.8939462903959945
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,train,censored_by_missing_price,55,0.014990460615971654
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,train,censored_by_split_boundary,191,0.05205778141182884
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,train,replay_complete,3423,0.9329517579721995
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,validation,censored_by_missing_price,10,0.0048216007714561235
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,validation,censored_by_split_boundary,180,0.08678881388621022
volume_money,hold_40d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,validation,replay_complete,1884,0.9083895853423336
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p05__fixed_size,robustness,censored_by_missing_price,14,0.0063723258989531175
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p05__fixed_size,robustness,censored_by_split_boundary,150,0.06827492034592626
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p05__fixed_size,robustness,replay_complete,2033,0.9253527537551206
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p05__fixed_size,train,censored_by_missing_price,55,0.014990460615971654
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p05__fixed_size,train,censored_by_split_boundary,130,0.035431997819569364
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p05__fixed_size,train,replay_complete,3484,0.949577541564459
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p05__fixed_size,validation,censored_by_missing_price,10,0.0048216007714561235
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p05__fixed_size,validation,censored_by_split_boundary,122,0.058823529411764705
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p05__fixed_size,validation,replay_complete,1942,0.9363548698167792
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p05__volatility_scaled,robustness,censored_by_missing_price,14,0.0063723258989531175
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p05__volatility_scaled,robustness,censored_by_split_boundary,150,0.06827492034592626
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p05__volatility_scaled,robustness,replay_complete,2033,0.9253527537551206
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p05__volatility_scaled,train,censored_by_missing_price,55,0.014990460615971654
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p05__volatility_scaled,train,censored_by_split_boundary,130,0.035431997819569364
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p05__volatility_scaled,train,replay_complete,3484,0.949577541564459
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p05__volatility_scaled,validation,censored_by_missing_price,10,0.0048216007714561235
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p05__volatility_scaled,validation,censored_by_split_boundary,122,0.058823529411764705
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p05__volatility_scaled,validation,replay_complete,1942,0.9363548698167792
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p08__fixed_size,robustness,censored_by_missing_price,14,0.0063723258989531175
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p08__fixed_size,robustness,censored_by_split_boundary,193,0.08784706417842512
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p08__fixed_size,robustness,replay_complete,1990,0.9057806099226218
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p08__fixed_size,train,censored_by_missing_price,55,0.014990460615971654
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p08__fixed_size,train,censored_by_split_boundary,159,0.04333605887162715
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p08__fixed_size,train,replay_complete,3455,0.9416734805124012
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p08__fixed_size,validation,censored_by_missing_price,10,0.0048216007714561235
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p08__fixed_size,validation,censored_by_split_boundary,139,0.06702025072324011
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p08__fixed_size,validation,replay_complete,1925,0.9281581485053038
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p08__volatility_scaled,robustness,censored_by_missing_price,14,0.0063723258989531175
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p08__volatility_scaled,robustness,censored_by_split_boundary,193,0.08784706417842512
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p08__volatility_scaled,robustness,replay_complete,1990,0.9057806099226218
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p08__volatility_scaled,train,censored_by_missing_price,55,0.014990460615971654
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p08__volatility_scaled,train,censored_by_split_boundary,159,0.04333605887162715
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p08__volatility_scaled,train,replay_complete,3455,0.9416734805124012
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p08__volatility_scaled,validation,censored_by_missing_price,10,0.0048216007714561235
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p08__volatility_scaled,validation,censored_by_split_boundary,139,0.06702025072324011
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p08__volatility_scaled,validation,replay_complete,1925,0.9281581485053038
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p1__fixed_size,robustness,censored_by_missing_price,14,0.0063723258989531175
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p1__fixed_size,robustness,censored_by_split_boundary,205,0.09330905780609923
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p1__fixed_size,robustness,replay_complete,1978,0.9003186162949477
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p1__fixed_size,train,censored_by_missing_price,55,0.014990460615971654
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p1__fixed_size,train,censored_by_split_boundary,172,0.04687925865358408
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p1__fixed_size,train,replay_complete,3442,0.9381302807304442
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p1__fixed_size,validation,censored_by_missing_price,10,0.0048216007714561235
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p1__fixed_size,validation,censored_by_split_boundary,147,0.07087753134040502
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p1__fixed_size,validation,replay_complete,1917,0.9243008678881388
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p1__volatility_scaled,robustness,censored_by_missing_price,14,0.0063723258989531175
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p1__volatility_scaled,robustness,censored_by_split_boundary,205,0.09330905780609923
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p1__volatility_scaled,robustness,replay_complete,1978,0.9003186162949477
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p1__volatility_scaled,train,censored_by_missing_price,55,0.014990460615971654
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p1__volatility_scaled,train,censored_by_split_boundary,172,0.04687925865358408
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p1__volatility_scaled,train,replay_complete,3442,0.9381302807304442
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p1__volatility_scaled,validation,censored_by_missing_price,10,0.0048216007714561235
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p1__volatility_scaled,validation,censored_by_split_boundary,147,0.07087753134040502
volume_money,hold_40d__fixed_stop__stop_loss_pctm0p1__volatility_scaled,validation,replay_complete,1917,0.9243008678881388
volume_money,hold_40d__no_exit__none__fixed_size,robustness,censored_by_missing_price,14,0.0063723258989531175
volume_money,hold_40d__no_exit__none__fixed_size,robustness,censored_by_split_boundary,222,0.10104688211197087
volume_money,hold_40d__no_exit__none__fixed_size,robustness,replay_complete,1961,0.892580791989076
volume_money,hold_40d__no_exit__none__fixed_size,train,censored_by_missing_price,55,0.014990460615971654
volume_money,hold_40d__no_exit__none__fixed_size,train,censored_by_split_boundary,203,0.05532842736440447
volume_money,hold_40d__no_exit__none__fixed_size,train,replay_complete,3411,0.9296811120196239
volume_money,hold_40d__no_exit__none__fixed_size,validation,censored_by_missing_price,10,0.0048216007714561235
volume_money,hold_40d__no_exit__none__fixed_size,validation,censored_by_split_boundary,183,0.08823529411764706
volume_money,hold_40d__no_exit__none__fixed_size,validation,replay_complete,1881,0.9069431051108968
volume_money,hold_40d__no_exit__none__volatility_scaled,robustness,censored_by_missing_price,14,0.0063723258989531175
volume_money,hold_40d__no_exit__none__volatility_scaled,robustness,censored_by_split_boundary,222,0.10104688211197087
volume_money,hold_40d__no_exit__none__volatility_scaled,robustness,replay_complete,1961,0.892580791989076
volume_money,hold_40d__no_exit__none__volatility_scaled,train,censored_by_missing_price,55,0.014990460615971654
volume_money,hold_40d__no_exit__none__volatility_scaled,train,censored_by_split_boundary,203,0.05532842736440447
volume_money,hold_40d__no_exit__none__volatility_scaled,train,replay_complete,3411,0.9296811120196239
volume_money,hold_40d__no_exit__none__volatility_scaled,validation,censored_by_missing_price,10,0.0048216007714561235
volume_money,hold_40d__no_exit__none__volatility_scaled,validation,censored_by_split_boundary,183,0.08823529411764706
volume_money,hold_40d__no_exit__none__volatility_scaled,validation,replay_complete,1881,0.9069431051108968
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p08__fixed_size,robustness,censored_by_missing_price,19,0.00864815657715066
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p08__fixed_size,robustness,censored_by_split_boundary,341,0.15521165225307237
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p08__fixed_size,robustness,replay_complete,1837,0.836140191169777
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p08__fixed_size,train,censored_by_missing_price,75,0.02044153720359771
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p08__fixed_size,train,censored_by_split_boundary,272,0.07413464159171436
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p08__fixed_size,train,replay_complete,3322,0.9054238212046879
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p08__fixed_size,validation,censored_by_missing_price,11,0.005303760848601736
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p08__fixed_size,validation,censored_by_split_boundary,232,0.11186113789778207
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p08__fixed_size,validation,replay_complete,1831,0.8828351012536162
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p08__volatility_scaled,robustness,censored_by_missing_price,19,0.00864815657715066
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p08__volatility_scaled,robustness,censored_by_split_boundary,341,0.15521165225307237
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p08__volatility_scaled,robustness,replay_complete,1837,0.836140191169777
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p08__volatility_scaled,train,censored_by_missing_price,75,0.02044153720359771
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p08__volatility_scaled,train,censored_by_split_boundary,272,0.07413464159171436
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p08__volatility_scaled,train,replay_complete,3322,0.9054238212046879
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p08__volatility_scaled,validation,censored_by_missing_price,11,0.005303760848601736
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p08__volatility_scaled,validation,censored_by_split_boundary,232,0.11186113789778207
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p08__volatility_scaled,validation,replay_complete,1831,0.8828351012536162
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p15__fixed_size,robustness,censored_by_missing_price,19,0.00864815657715066
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p15__fixed_size,robustness,censored_by_split_boundary,363,0.16522530723714154
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p15__fixed_size,robustness,replay_complete,1815,0.8261265361857077
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p15__fixed_size,train,censored_by_missing_price,75,0.02044153720359771
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p15__fixed_size,train,censored_by_split_boundary,299,0.08149359498500953
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p15__fixed_size,train,replay_complete,3295,0.8980648678113927
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p15__fixed_size,validation,censored_by_missing_price,11,0.005303760848601736
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p15__fixed_size,validation,censored_by_split_boundary,238,0.11475409836065574
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p15__fixed_size,validation,replay_complete,1825,0.8799421407907425
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,robustness,censored_by_missing_price,19,0.00864815657715066
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,robustness,censored_by_split_boundary,363,0.16522530723714154
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,robustness,replay_complete,1815,0.8261265361857077
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,train,censored_by_missing_price,75,0.02044153720359771
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,train,censored_by_split_boundary,299,0.08149359498500953
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,train,replay_complete,3295,0.8980648678113927
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,validation,censored_by_missing_price,11,0.005303760848601736
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,validation,censored_by_split_boundary,238,0.11475409836065574
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,validation,replay_complete,1825,0.8799421407907425
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p1__fixed_size,robustness,censored_by_missing_price,19,0.00864815657715066
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p1__fixed_size,robustness,censored_by_split_boundary,356,0.162039144287665
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p1__fixed_size,robustness,replay_complete,1822,0.8293126991351844
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p1__fixed_size,train,censored_by_missing_price,75,0.02044153720359771
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p1__fixed_size,train,censored_by_split_boundary,276,0.07522485690923958
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p1__fixed_size,train,replay_complete,3318,0.9043336058871627
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p1__fixed_size,validation,censored_by_missing_price,11,0.005303760848601736
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p1__fixed_size,validation,censored_by_split_boundary,235,0.1133076181292189
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p1__fixed_size,validation,replay_complete,1828,0.8813886210221794
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,robustness,censored_by_missing_price,19,0.00864815657715066
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,robustness,censored_by_split_boundary,356,0.162039144287665
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,robustness,replay_complete,1822,0.8293126991351844
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,train,censored_by_missing_price,75,0.02044153720359771
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,train,censored_by_split_boundary,276,0.07522485690923958
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,train,replay_complete,3318,0.9043336058871627
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,validation,censored_by_missing_price,11,0.005303760848601736
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,validation,censored_by_split_boundary,235,0.1133076181292189
volume_money,hold_60d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,validation,replay_complete,1828,0.8813886210221794
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p05__fixed_size,robustness,censored_by_missing_price,19,0.00864815657715066
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p05__fixed_size,robustness,censored_by_split_boundary,204,0.09285389167045972
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p05__fixed_size,robustness,replay_complete,1974,0.8984979517523897
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p05__fixed_size,train,censored_by_missing_price,75,0.02044153720359771
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p05__fixed_size,train,censored_by_split_boundary,160,0.04360861270100845
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p05__fixed_size,train,replay_complete,3434,0.9359498500953939
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p05__fixed_size,validation,censored_by_missing_price,11,0.005303760848601736
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p05__fixed_size,validation,censored_by_split_boundary,130,0.0626808100289296
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p05__fixed_size,validation,replay_complete,1933,0.9320154291224687
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p05__volatility_scaled,robustness,censored_by_missing_price,19,0.00864815657715066
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p05__volatility_scaled,robustness,censored_by_split_boundary,204,0.09285389167045972
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p05__volatility_scaled,robustness,replay_complete,1974,0.8984979517523897
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p05__volatility_scaled,train,censored_by_missing_price,75,0.02044153720359771
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p05__volatility_scaled,train,censored_by_split_boundary,160,0.04360861270100845
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p05__volatility_scaled,train,replay_complete,3434,0.9359498500953939
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p05__volatility_scaled,validation,censored_by_missing_price,11,0.005303760848601736
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p05__volatility_scaled,validation,censored_by_split_boundary,130,0.0626808100289296
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p05__volatility_scaled,validation,replay_complete,1933,0.9320154291224687
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p08__fixed_size,robustness,censored_by_missing_price,19,0.00864815657715066
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p08__fixed_size,robustness,censored_by_split_boundary,270,0.12289485662266728
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p08__fixed_size,robustness,replay_complete,1908,0.868456986800182
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p08__fixed_size,train,censored_by_missing_price,75,0.02044153720359771
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p08__fixed_size,train,censored_by_split_boundary,205,0.055873535023167074
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p08__fixed_size,train,replay_complete,3389,0.9236849277732352
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p08__fixed_size,validation,censored_by_missing_price,11,0.005303760848601736
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p08__fixed_size,validation,censored_by_split_boundary,155,0.07473481195756991
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p08__fixed_size,validation,replay_complete,1908,0.9199614271938283
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p08__volatility_scaled,robustness,censored_by_missing_price,19,0.00864815657715066
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p08__volatility_scaled,robustness,censored_by_split_boundary,270,0.12289485662266728
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p08__volatility_scaled,robustness,replay_complete,1908,0.868456986800182
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p08__volatility_scaled,train,censored_by_missing_price,75,0.02044153720359771
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p08__volatility_scaled,train,censored_by_split_boundary,205,0.055873535023167074
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p08__volatility_scaled,train,replay_complete,3389,0.9236849277732352
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p08__volatility_scaled,validation,censored_by_missing_price,11,0.005303760848601736
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p08__volatility_scaled,validation,censored_by_split_boundary,155,0.07473481195756991
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p08__volatility_scaled,validation,replay_complete,1908,0.9199614271938283
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p1__fixed_size,robustness,censored_by_missing_price,19,0.00864815657715066
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p1__fixed_size,robustness,censored_by_split_boundary,298,0.1356395084205735
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p1__fixed_size,robustness,replay_complete,1880,0.8557123350022758
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p1__fixed_size,train,censored_by_missing_price,75,0.02044153720359771
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p1__fixed_size,train,censored_by_split_boundary,225,0.06132461161079313
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p1__fixed_size,train,replay_complete,3369,0.9182338511856092
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p1__fixed_size,validation,censored_by_missing_price,11,0.005303760848601736
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p1__fixed_size,validation,censored_by_split_boundary,170,0.08196721311475409
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p1__fixed_size,validation,replay_complete,1893,0.9127290260366442
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p1__volatility_scaled,robustness,censored_by_missing_price,19,0.00864815657715066
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p1__volatility_scaled,robustness,censored_by_split_boundary,298,0.1356395084205735
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p1__volatility_scaled,robustness,replay_complete,1880,0.8557123350022758
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p1__volatility_scaled,train,censored_by_missing_price,75,0.02044153720359771
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p1__volatility_scaled,train,censored_by_split_boundary,225,0.06132461161079313
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p1__volatility_scaled,train,replay_complete,3369,0.9182338511856092
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p1__volatility_scaled,validation,censored_by_missing_price,11,0.005303760848601736
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p1__volatility_scaled,validation,censored_by_split_boundary,170,0.08196721311475409
volume_money,hold_60d__fixed_stop__stop_loss_pctm0p1__volatility_scaled,validation,replay_complete,1893,0.9127290260366442
volume_money,hold_60d__no_exit__none__fixed_size,robustness,censored_by_missing_price,19,0.00864815657715066
volume_money,hold_60d__no_exit__none__fixed_size,robustness,censored_by_split_boundary,367,0.1670459717796996
volume_money,hold_60d__no_exit__none__fixed_size,robustness,replay_complete,1811,0.8243058716431497
volume_money,hold_60d__no_exit__none__fixed_size,train,censored_by_missing_price,75,0.02044153720359771
volume_money,hold_60d__no_exit__none__fixed_size,train,censored_by_split_boundary,306,0.08340147179067865
volume_money,hold_60d__no_exit__none__fixed_size,train,replay_complete,3288,0.8961569910057237
volume_money,hold_60d__no_exit__none__fixed_size,validation,censored_by_missing_price,11,0.005303760848601736
volume_money,hold_60d__no_exit__none__fixed_size,validation,censored_by_split_boundary,242,0.11668273866923819
volume_money,hold_60d__no_exit__none__fixed_size,validation,replay_complete,1821,0.8780135004821601
volume_money,hold_60d__no_exit__none__volatility_scaled,robustness,censored_by_missing_price,19,0.00864815657715066
volume_money,hold_60d__no_exit__none__volatility_scaled,robustness,censored_by_split_boundary,367,0.1670459717796996
volume_money,hold_60d__no_exit__none__volatility_scaled,robustness,replay_complete,1811,0.8243058716431497
volume_money,hold_60d__no_exit__none__volatility_scaled,train,censored_by_missing_price,75,0.02044153720359771
volume_money,hold_60d__no_exit__none__volatility_scaled,train,censored_by_split_boundary,306,0.08340147179067865
volume_money,hold_60d__no_exit__none__volatility_scaled,train,replay_complete,3288,0.8961569910057237
volume_money,hold_60d__no_exit__none__volatility_scaled,validation,censored_by_missing_price,11,0.005303760848601736
volume_money,hold_60d__no_exit__none__volatility_scaled,validation,censored_by_split_boundary,242,0.11668273866923819
volume_money,hold_60d__no_exit__none__volatility_scaled,validation,replay_complete,1821,0.8780135004821601
volume_money,volume_money_hold120_no_exit_fixed_size,robustness,censored_by_missing_price,272,0.12380518889394629
volume_money,volume_money_hold120_no_exit_fixed_size,robustness,censored_by_no_exit_execution,7,0.0031861629494765588
volume_money,volume_money_hold120_no_exit_fixed_size,robustness,censored_by_split_boundary,365,0.16613563950842059
volume_money,volume_money_hold120_no_exit_fixed_size,robustness,replay_complete,1553,0.7068730086481566
volume_money,volume_money_hold120_no_exit_fixed_size,train,censored_by_missing_price,130,0.035431997819569364
volume_money,volume_money_hold120_no_exit_fixed_size,train,censored_by_split_boundary,570,0.1553556827473426
volume_money,volume_money_hold120_no_exit_fixed_size,train,replay_complete,2969,0.809212319433088
