policy_id,policy_family_id,hold_rule_id,exit_rule_family_id,sizing_rule_id,parameter_set_id,parameter_values_json,split,event_count,replay_complete_count,censored_count,censored_share,net_return_mean,net_return_median,net_return_p10,net_return_p25,net_return_p75,net_return_p90,unweighted_net_return_mean,unweighted_net_return_p10,weighted_net_return_mean,weighted_net_return_p10,loss_le_minus5_rate,loss_le_minus10_rate,max_drawdown_p50,max_drawdown_p90,max_gain50_count,max_gain50_rate,max_gain50_retention_vs_volume_money_hold120,max_gain50_retention_wilson_lower,max_gain50_retention_wilson_upper,policy_retained_max_gain50_count,avg_holding_days,position_weight_mean,position_weight_p10,turnover_proxy,cost_bps_mean,net_return_metric_basis,volume_money_hold120_net_return_mean,volume_money_hold120_net_return_p10,volume_money_hold120_loss_le_minus5_rate,volume_money_hold120_max_gain50_rate,net_return_mean_delta_vs_volume_money_hold120,p10_delta_vs_volume_money_hold120,loss_le_minus5_delta_vs_volume_money_hold120,max_gain50_rate_delta_vs_volume_money_hold120,baseline_A_r04c_hold120_net_return_mean,baseline_A_r04c_hold120_net_return_p10,baseline_A_r04c_hold120_loss_le_minus5_rate,net_return_mean_delta_vs_baseline_A,denominator_status,winner_retention_status,matched_baseline_replay_complete_count,matched_comparator_effective_sample_size,matched_baseline_net_return_mean,matched_baseline_net_return_p10,matched_baseline_loss_le_minus5_rate,matched_comparator_status,volume_money_replay_complete_count,volume_money_net_return_mean,volume_money_net_return_p10,volume_money_loss_le_minus5_rate,net_return_mean_delta_vs_matched_baseline_A,p10_delta_vs_matched_baseline_A,loss_le_minus5_delta_vs_matched_baseline_A
hold_60d__break_even_after_gain__activation_gain_pct0p08__fixed_size,break_even_after_gain__fixed_size,hold_60d,break_even_after_gain,fixed_size,dde4279792dd,"{""exit"":{""activation_gain_pct"":0.08},""sizing"":{""position_weight"":1.0}}",validation,2074,1831,243,0.1171648987463838,-0.01851788182841799,-0.016224280467537443,-0.19232103781225962,-0.09488162289626406,0.033138181685474985,0.14207804707101146,-0.01851788182841799,-0.19232103781225962,-0.01851788182841799,-0.19232103781225962,0.3506280720917531,0.2397596941561988,-0.07296574115753174,-0.004720747470855713,113,0.05448408871745419,0.336283185840708,0.2558337886920407,0.42749779263663384,38,54.83287820862916,1.0,1.0,4.595782826522177,21.0,weighted_net_return,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.05448408871745419,0.0022259412878095977,0.07392310054910056,-0.11875968301028772,0.0,-0.063772827823917,-0.2938227651154334,0.5793790275336849,0.04525494599549901,sufficient,failed_winner_retention_gate,3401,2999.5236058708497,-0.027001652251691138,-0.21310294501204774,0.38616495513669324,sufficient,1831,-0.01851788182841799,-0.19232103781225962,0.3506280720917531,0.008483770423273147,0.02078190719978812,-0.035536883044940126
hold_60d__break_even_after_gain__activation_gain_pct0p15__fixed_size,break_even_after_gain__fixed_size,hold_60d,break_even_after_gain,fixed_size,f02c6f7248ec,"{""exit"":{""activation_gain_pct"":0.15},""sizing"":{""position_weight"":1.0}}",validation,2074,1825,249,0.12005785920925748,-0.018277723792500786,-0.021644871435349995,-0.19910294809869516,-0.10703443355141762,0.054421790059168126,0.1543312054035463,-0.018277723792500786,-0.19910294809869516,-0.018277723792500786,-0.19910294809869516,0.39452054794520547,0.2652054794520548,-0.08817213773727417,-0.0075229287147521645,113,0.05448408871745419,0.34513274336283184,0.2638717613552012,0.436577031793545,39,59.41753424657534,1.0,1.0,4.241172293589826,21.0,weighted_net_return,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.05448408871745419,0.0024660993237268017,0.06714119026266502,-0.07486720715683537,0.0,-0.063772827823917,-0.2938227651154334,0.5793790275336849,0.04549510403141621,sufficient,failed_winner_retention_gate,3401,2999.5236058708497,-0.029766068855827603,-0.22664250944570052,0.45041705331647647,sufficient,1825,-0.018277723792500786,-0.19910294809869516,0.39452054794520547,0.011488345063326817,0.02753956134700536,-0.055896505371271
hold_60d__break_even_after_gain__activation_gain_pct0p1__fixed_size,break_even_after_gain__fixed_size,hold_60d,break_even_after_gain,fixed_size,36c5c0691926,"{""exit"":{""activation_gain_pct"":0.1},""sizing"":{""position_weight"":1.0}}",validation,2074,1828,246,0.11861137897782063,-0.019054019116513474,-0.018797241438900054,-0.1974693276798043,-0.10025624848426262,0.039024042463761,0.144658539483453,-0.019054019116513474,-0.1974693276798043,-0.019054019116513474,-0.1974693276798043,0.36706783369803064,0.2510940919037199,-0.07854238152503967,-0.005008774995803833,113,0.05448408871745419,0.336283185840708,0.2558337886920407,0.42749779263663384,38,56.631838074398246,1.0,1.0,4.449793765636622,21.0,weighted_net_return,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.05448408871745419,0.0016898039997141137,0.06877481068155589,-0.1023199214040102,0.0,-0.063772827823917,-0.2938227651154334,0.5793790275336849,0.04471880870740352,sufficient,failed_winner_retention_gate,3401,2999.5236058708497,-0.02825430745379206,-0.21991834240500274,0.40847190701407554,sufficient,1828,-0.019054019116513474,-0.1974693276798043,0.36706783369803064,0.009200288337278584,0.022449014725198446,-0.0414040733160449
hold_120d__break_even_after_gain__activation_gain_pct0p08__fixed_size,break_even_after_gain__fixed_size,hold_120d,break_even_after_gain,fixed_size,dde4279792dd,"{""exit"":{""activation_gain_pct"":0.08},""sizing"":{""position_weight"":1.0}}",validation,2074,1617,457,0.22034715525554485,-0.01340532343365751,-0.012754515956226464,-0.21575462421078578,-0.08801673868264204,0.027927954911982182,0.17615117590874266,-0.01340532343365751,-0.21575462421078578,-0.01340532343365751,-0.21575462421078578,0.3085961657390229,0.23500309214594928,-0.0755462646484375,-0.0050507545471191375,113,0.05448408871745419,0.6902654867256637,0.5999367510491777,0.7680833030823627,78,94.6103896103896,1.0,1.0,2.6635552505147566,21.0,weighted_net_return,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.05448408871745419,0.007338499682570079,0.0504895141505744,-0.16079158936301796,0.0,-0.063772827823917,-0.2938227651154334,0.5793790275336849,0.050367504390259485,sufficient,passed,3401,2999.5236058708497,-0.04696725239545004,-0.2614339792528198,0.3726588795712669,sufficient,1617,-0.01340532343365751,-0.21575462421078578,0.3085961657390229,0.03356192896179253,0.04567935504203402,-0.06406271383224404
hold_120d__break_even_after_gain__activation_gain_pct0p15__fixed_size,break_even_after_gain__fixed_size,hold_120d,break_even_after_gain,fixed_size,f02c6f7248ec,"{""exit"":{""activation_gain_pct"":0.15},""sizing"":{""position_weight"":1.0}}",validation,2074,1584,490,0.23625843780135006,-0.01745589840192801,-0.017856524405366066,-0.246776664736062,-0.1290849420619669,0.06311033149138329,0.20568469335204514,-0.01745589840192801,-0.246776664736062,-0.01745589840192801,-0.246776664736062,0.39457070707070707,0.30176767676767674,-0.11374089121818542,-0.008216989040374757,113,0.05448408871745419,0.7876106194690266,0.7033939238268223,0.8529154603255062,89,111.19128787878788,1.0,1.0,2.2663646118993683,21.0,weighted_net_return,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.05448408871745419,0.003287924714299579,0.019467473625298187,-0.07481704803133377,0.0,-0.063772827823917,-0.2938227651154334,0.5793790275336849,0.046316929421988985,sufficient,passed,3401,2999.5236058708497,-0.059107312327810656,-0.28486572649859493,0.48196517282519236,sufficient,1584,-0.01745589840192801,-0.246776664736062,0.39457070707070707,0.04165141392588265,0.03808906176253293,-0.08739446575448528
hold_120d__break_even_after_gain__activation_gain_pct0p1__fixed_size,break_even_after_gain__fixed_size,hold_120d,break_even_after_gain,fixed_size,36c5c0691926,"{""exit"":{""activation_gain_pct"":0.1},""sizing"":{""position_weight"":1.0}}",validation,2074,1604,470,0.2266152362584378,-0.015154421897518623,-0.01436680325955304,-0.23137791415284847,-0.10330090914395187,0.039891543533322846,0.18892409744263186,-0.015154421897518623,-0.23137791415284847,-0.015154421897518623,-0.23137791415284847,0.33728179551122195,0.2562344139650873,-0.08956331014633179,-0.005789017677307113,113,0.05448408871745419,0.7256637168141593,0.637003024173307,0.7994858772385199,82,100.72506234413964,1.0,1.0,2.501859955559132,21.0,weighted_net_return,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.05448408871745419,0.005589401218708965,0.03486622420851171,-0.1321059595908189,0.0,-0.063772827823917,-0.2938227651154334,0.5793790275336849,0.04861840592639837,sufficient,passed,3401,2999.5236058708497,-0.051349031503850465,-0.2745457692436772,0.4039233540874418,sufficient,1604,-0.015154421897518623,-0.23137791415284847,0.33728179551122195,0.03619460960633184,0.04316785509082871,-0.06664155857621984
hold_20d__break_even_after_gain__activation_gain_pct0p08__volatility_scaled,break_even_after_gain__volatility_scaled,hold_20d,break_even_after_gain,volatility_scaled,3933291d856e,"{""exit"":{""activation_gain_pct"":0.08},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",validation,2074,1963,111,0.05351976856316297,-0.008864849766192704,-0.010632285625342781,-0.10844644087280425,-0.06081353061234615,0.03675193884833973,0.08856065041436927,-0.009553069766398442,-0.1323783815270811,-0.008864849766192704,-0.10844644087280425,0.2944472745797249,0.11512990320937341,-0.046257853507995605,0.0,113,0.05448408871745419,0.061946902654867256,0.030328174682617857,0.12236984022383562,7,20.62761079979623,0.8768917949667909,0.5905596994523572,12.216635384767361,21.0,weighted_net_return,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.05448408871745419,0.011878973350034884,0.15779769748855593,-0.17494048052231592,0.0,-0.063772827823917,-0.2938227651154334,0.5793790275336849,0.054907978057724294,sufficient,failed_winner_retention_gate,3401,2999.5236058708497,-0.010728388961024593,-0.10889825788928531,0.32331452033140673,sufficient,1963,-0.008864849766192704,-0.10844644087280425,0.2944472745797249,0.0018635391948318893,0.00045181701648105976,-0.028867245751681814
hold_20d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,break_even_after_gain__volatility_scaled,hold_20d,break_even_after_gain,volatility_scaled,2eac32eb5c35,"{""exit"":{""activation_gain_pct"":0.15},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",validation,2074,1962,112,0.05400192864030858,-0.00884591850109415,-0.010568752697545213,-0.10932158268169503,-0.0625275824940787,0.03909437671087218,0.08932559816461691,-0.009572517713913509,-0.13510675900827085,-0.00884591850109415,-0.10932158268169503,0.30428134556574926,0.11722731906218145,-0.048443228006362915,0.0,113,0.05448408871745419,0.061946902654867256,0.030328174682617857,0.12236984022383562,7,20.954638124362894,0.8770404446863896,0.590834707564854,12.02597718483205,21.0,weighted_net_return,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.05448408871745419,0.011897904615133438,0.15692255567966515,-0.16510640953629158,0.0,-0.063772827823917,-0.2938227651154334,0.5793790275336849,0.05492690932282285,sufficient,failed_winner_retention_gate,3401,2999.5236058708497,-0.010916686452172631,-0.109571202892606,0.33756898072899605,sufficient,1962,-0.00884591850109415,-0.10932158268169503,0.30428134556574926,0.002070767951078481,0.0002496202109109613,-0.03328763516324679
hold_20d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,break_even_after_gain__volatility_scaled,hold_20d,break_even_after_gain,volatility_scaled,e5f060688d17,"{""exit"":{""activation_gain_pct"":0.1},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",validation,2074,1963,111,0.05351976856316297,-0.008936170017408412,-0.0105533642219502,-0.10859036467066857,-0.061809223279445394,0.03754417971154965,0.08891771613587815,-0.009746781030956088,-0.1337600915006498,-0.008936170017408412,-0.10859036467066857,0.3000509424350484,0.11614875191034131,-0.04732102155685425,0.0,113,0.05448408871745419,0.061946902654867256,0.030328174682617857,0.12236984022383562,7,20.777381558838513,0.8768917949667909,0.5905596994523572,12.128573530132888,21.0,weighted_net_return,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.05448408871745419,0.011807653098819176,0.1576537736906916,-0.16933681266699246,0.0,-0.063772827823917,-0.2938227651154334,0.5793790275336849,0.05483665780650858,sufficient,failed_winner_retention_gate,3401,2999.5236058708497,-0.01102548204473782,-0.10946913419379213,0.33181222018833034,sufficient,1963,-0.008936170017408412,-0.10859036467066857,0.3000509424350484,0.002089312027329409,0.0008787695231235598,-0.03176127775328197
hold_40d__break_even_after_gain__activation_gain_pct0p08__volatility_scaled,break_even_after_gain__volatility_scaled,hold_40d,break_even_after_gain,volatility_scaled,3933291d856e,"{""exit"":{""activation_gain_pct"":0.08},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",validation,2074,1884,190,0.09161041465766634,-0.020449715285332733,-0.017867789666666387,-0.14388143891388253,-0.08263995046301531,0.027395769107831695,0.10009880483051582,-0.022484157482971254,-0.17405575385703292,-0.020449715285332733,-0.14388143891388253,0.35987261146496813,0.1932059447983015,-0.0664609968662262,-0.0034195423126220656,113,0.05448408871745419,0.25663716814159293,0.18503799497941728,0.34423867996861246,29,38.6656050955414,0.8743456906247794,0.5838903284770622,6.517420311341734,21.0,weighted_net_return,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.05448408871745419,0.0002941078308948547,0.12236269944747766,-0.10951514363707271,0.0,-0.063772827823917,-0.2938227651154334,0.5793790275336849,0.04332311253858426,sufficient,failed_winner_retention_gate,3401,2999.5236058708497,-0.019980519283964895,-0.13895509135901352,0.36866660608583696,sufficient,1884,-0.020449715285332733,-0.14388143891388253,0.35987261146496813,-0.000469196001367838,-0.0049263475548690094,-0.008793994620868828
hold_40d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,break_even_after_gain__volatility_scaled,hold_40d,break_even_after_gain,volatility_scaled,2eac32eb5c35,"{""exit"":{""activation_gain_pct"":0.15},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",validation,2074,1882,192,0.09257473481195758,-0.021260234544654533,-0.02491206310383561,-0.14510395819532418,-0.08797908553119288,0.03318123977410918,0.10484523901338028,-0.023559463148928473,-0.17750781664676368,-0.021260234544654533,-0.14510395819532418,0.3894792773645058,0.20563230605738575,-0.07538536190986633,-0.00470830202102661,113,0.05448408871745419,0.26548672566371684,0.19275639331543282,0.3536374934526686,30,40.57651434643996,0.8746919931552729,0.5866629040995978,6.210489098408957,21.0,weighted_net_return,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.05448408871745419,-0.0005164114284269446,0.121140180166036,-0.07990847773753501,0.0,-0.063772827823917,-0.2938227651154334,0.5793790275336849,0.04251259327926246,sufficient,failed_winner_retention_gate,3401,2999.5236058708497,-0.02153897286434983,-0.14175423463355707,0.41309103195827657,sufficient,1882,-0.021260234544654533,-0.14510395819532418,0.3894792773645058,0.0002787383196952986,-0.003349723561767104,-0.02361175459377074
hold_40d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,break_even_after_gain__volatility_scaled,hold_40d,break_even_after_gain,volatility_scaled,e5f060688d17,"{""exit"":{""activation_gain_pct"":0.1},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",validation,2074,1884,190,0.09161041465766634,-0.020637045171410705,-0.02016424573488046,-0.14425032519494735,-0.08482553076805063,0.02953436378075565,0.10304514175957019,-0.022977393982264633,-0.17633467491439891,-0.020637045171410705,-0.14425032519494735,0.37154989384288745,0.19798301486199577,-0.0691903829574585,-0.0037495374679565423,113,0.05448408871745419,0.26548672566371684,0.19275639331543282,0.3536374934526686,30,39.45488322717622,0.8743456906247794,0.5838903284770622,6.387042094359168,21.0,weighted_net_return,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.05448408871745419,0.00010677794481688332,0.12199381316641283,-0.09783786125915339,0.0,-0.063772827823917,-0.2938227651154334,0.5793790275336849,0.04313578265250629,sufficient,failed_winner_retention_gate,3401,2999.5236058708497,-0.020742462313919338,-0.14057911273016765,0.38659301619458075,sufficient,1884,-0.020637045171410705,-0.14425032519494735,0.37154989384288745,0.00010541714250863338,-0.003671212464779694,-0.015043122351693305
hold_60d__break_even_after_gain__activation_gain_pct0p08__volatility_scaled,break_even_after_gain__volatility_scaled,hold_60d,break_even_after_gain,volatility_scaled,3933291d856e,"{""exit"":{""activation_gain_pct"":0.08},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",validation,2074,1831,243,0.1171648987463838,-0.01627924735493106,-0.01363725939661878,-0.16054153511843827,-0.08509489273031035,0.030895771399146735,0.118416862895483,-0.01851788182841799,-0.19232103781225962,-0.01627924735493106,-0.16054153511843827,0.332605133806663,0.2113599126160568,-0.07296574115753174,-0.004720747470855713,113,0.05448408871745419,0.336283185840708,0.2558337886920407,0.42749779263663384,38,54.83287820862916,0.8715715817788956,0.5797487737235187,4.595782826522177,21.0,weighted_net_return,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.05448408871745419,0.004464575761296528,0.10570260324292191,-0.13678262129537783,0.0,-0.063772827823917,-0.2938227651154334,0.5793790275336849,0.047493580468985934,sufficient,failed_winner_retention_gate,3401,2999.5236058708497,-0.020788024709530804,-0.15508034408117205,0.34690264085225186,sufficient,1831,-0.01627924735493106,-0.16054153511843827,0.332605133806663,0.004508777354599744,-0.005461191037266222,-0.014297507045588853
hold_60d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,break_even_after_gain__volatility_scaled,hold_60d,break_even_after_gain,volatility_scaled,2eac32eb5c35,"{""exit"":{""activation_gain_pct"":0.15},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",validation,2074,1825,249,0.12005785920925748,-0.015941898403954442,-0.018872884805173,-0.16739334240062795,-0.09356784890102654,0.0481396307698088,0.12869411492821103,-0.018277723792500786,-0.19910294809869516,-0.015941898403954442,-0.16739334240062795,0.3731506849315068,0.23342465753424657,-0.08817213773727417,-0.0075229287147521645,113,0.05448408871745419,0.34513274336283184,0.2638717613552012,0.436577031793545,39,59.41753424657534,0.8717827659963744,0.5802755254973171,4.241172293589826,21.0,weighted_net_return,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.05448408871745419,0.004801924712273146,0.09885079596073224,-0.09623707017053401,0.0,-0.063772827823917,-0.2938227651154334,0.5793790275336849,0.04783092941996255,sufficient,failed_winner_retention_gate,3401,2999.5236058708497,-0.022226797606233407,-0.1610217860382823,0.40725854486973156,sufficient,1825,-0.015941898403954442,-0.16739334240062795,0.3731506849315068,0.0062848992022789645,-0.006371556362345654,-0.03410785993822474
hold_60d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,break_even_after_gain__volatility_scaled,hold_60d,break_even_after_gain,volatility_scaled,e5f060688d17,"{""exit"":{""activation_gain_pct"":0.1},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",validation,2074,1828,246,0.11861137897782063,-0.016439386660714473,-0.015091250899540398,-0.16333433756567836,-0.08868928494783418,0.0360483005589182,0.12472460305058192,-0.019054019116513474,-0.1974693276798043,-0.016439386660714473,-0.16333433756567836,0.34846827133479213,0.2210065645514223,-0.07854238152503967,-0.005008774995803833,113,0.05448408871745419,0.336283185840708,0.2558337886920407,0.42749779263663384,38,56.631838074398246,0.871499178316326,0.5792708526304514,4.449793765636622,21.0,weighted_net_return,-0.020743823116227588,-0.2662441383613602,0.46938775510204084,0.05448408871745419,0.004304436455513115,0.10290980079568182,-0.1209194837672487,0.0,-0.063772827823917,-0.2938227651154334,0.5793790275336849,0.047333441163202525,sufficient,failed_winner_retention_gate,3401,2999.5236058708497,-0.021446282036433353,-0.15870477386507145,0.36838245162141187,sufficient,1828,-0.016439386660714473,-0.16333433756567836,0.34846827133479213,0.00500689537571888,-0.004629563700606909,-0.01991418028661973
