contrast,current_variant,reference_variant,seed,metric,current,reference,delta
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260724,historical_test_paper_proxy_ic,0.011058688595195182,0.0074795894735365095,0.0035790991216586724
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260724,historical_test_executable_bridge_ic,0.014082356512079511,0.014361177240114095,-0.0002788207280345831
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260724,historical_test_paper_proxy_net_arr,0.1599911383105379,0.13456166895756105,0.025429469352976852
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260724,historical_test_executable_bridge_net_arr,0.18591965195777016,0.15192740435126262,0.03399224760650754
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260725,validation_paper_proxy_ic,0.010870844792014592,0.011856492584409734,-0.0009856477923951418
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260725,validation_executable_bridge_ic,0.009375806189267944,0.015541655258202284,-0.00616584906893434
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260725,historical_test_paper_proxy_ic,0.004721719246232161,0.007781440331571085,-0.003059721085338925
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260725,historical_test_executable_bridge_ic,0.014416030774758162,0.01614502100244782,-0.0017289902276896568
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260725,historical_test_paper_proxy_net_arr,0.17143776206525363,0.17117590442730557,0.0002618576379480597
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260725,historical_test_executable_bridge_net_arr,0.21138163339878946,0.2194983467001954,-0.008116713301405953
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260726,validation_paper_proxy_ic,0.011991879379047334,0.010596605689323576,0.001395273689723758
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260726,validation_executable_bridge_ic,0.013073979684723116,0.013984652742531559,-0.0009106730578084428
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260726,historical_test_paper_proxy_ic,0.0014396187312675358,0.010131140905829918,-0.008691522174562382
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260726,historical_test_executable_bridge_ic,0.01391281848222041,0.01598566654611199,-0.0020728480638915817
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260726,historical_test_paper_proxy_net_arr,0.17413396792054225,0.21376458077052152,-0.03963061284997926
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260726,historical_test_executable_bridge_net_arr,0.21183643521660644,0.22146567990677202,-0.009629244690165573
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260727,validation_paper_proxy_ic,0.012218075050868542,0.011032075124283886,0.0011859999265846563
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260727,validation_executable_bridge_ic,0.01666069591539404,0.014031053225431604,0.0026296426899624376
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260727,historical_test_paper_proxy_ic,0.00987127434840021,0.0078034755643957695,0.0020677987840044413
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260727,historical_test_executable_bridge_ic,0.017862565614732682,0.013435562028978384,0.004427003585754298
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260727,historical_test_paper_proxy_net_arr,0.22924280635292615,0.13234790327438262,0.09689490307854354
reversal_given_core_close_location,plus_all_four,plus_core_close_location,20260727,historical_test_executable_bridge_net_arr,0.2148860713318439,0.1780153946839318,0.036870676647912104
