fresh_evidence_status,fresh_family_id,fresh_offset_bucket,seed_same_day_bundle_key,seed_same_day_family_count,seed_pre_fresh_state,survival_checkpoint_state,split,year,row_count,label_denominator_count,posterior_denominator_policy,P_good,P_bad,P_neutral,EV_R_diagnostic,fresh_before_observable_failure_rate,fresh_without_prior_observable_failure_rate,median_fresh_offset,sample_sufficiency_status
seed_failed_before_fresh,none,none,momentum_rps|range_breakout,2,failed_before_fresh,not_survived_t10,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,momentum_rps|range_breakout,2,failed_before_fresh,not_survived_t10,train,2019,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,momentum_rps|range_breakout,2,failed_before_fresh,not_survived_t10,train,2020,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,momentum_rps|range_breakout,2,failed_before_fresh,not_survived_t10,train,2021,2,0,include_labeled,,,,,,,,unusable
seed_failed_before_fresh,none,none,momentum_rps|range_breakout,2,failed_before_fresh,not_survived_t3,train,2018,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,momentum_rps|range_breakout,2,failed_before_fresh,not_survived_t3,train,2019,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,momentum_rps|range_breakout,2,failed_before_fresh,not_survived_t3,train,2021,1,0,include_labeled,,,,,,,,unusable
seed_failed_before_fresh,none,none,momentum_rps|range_breakout,2,failed_before_fresh,not_survived_t5,robustness,2024,2,2,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,momentum_rps|range_breakout,2,failed_before_fresh,not_survived_t5,robustness,2025,2,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,momentum_rps|range_breakout,2,failed_before_fresh,not_survived_t5,train,2021,1,0,include_labeled,,,,,,,,unusable
seed_failed_before_fresh,none,none,momentum_rps|range_breakout,2,failed_before_fresh,survived_t10,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,momentum_rps|range_breakout,2,failed_before_fresh,survived_t10,train,2018,1,1,include_labeled,0.0,0.0,1.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,momentum_rps|range_breakout,2,failed_before_fresh,survived_t10,validation,2022,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,momentum_rps|range_breakout|volatility_band,3,failed_before_fresh,not_survived_t10,train,2021,1,0,include_labeled,,,,,,,,unusable
seed_failed_before_fresh,none,none,momentum_rps|range_breakout|volatility_band,3,failed_before_fresh,not_survived_t5,validation,2023,2,0,include_labeled,,,,,,,,unusable
seed_failed_before_fresh,none,none,momentum_rps|range_breakout|volatility_band|volume_money,4,failed_before_fresh,survived_t10,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,momentum_rps|range_breakout|volume_money,3,failed_before_fresh,not_survived_t10,robustness,2024,2,2,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,momentum_rps|range_breakout|volume_money,3,failed_before_fresh,not_survived_t10,train,2021,1,0,include_labeled,,,,,,,,unusable
seed_failed_before_fresh,none,none,momentum_rps|range_breakout|volume_money,3,failed_before_fresh,not_survived_t3,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,momentum_rps|range_breakout|volume_money,3,failed_before_fresh,survived_t10,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,momentum_rps|range_breakout|volume_money,3,failed_before_fresh,survived_t10,robustness,2025,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,momentum_rps|volatility_band,2,failed_before_fresh,not_survived_t3,train,2018,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,momentum_rps|volatility_band,2,failed_before_fresh,not_survived_t5,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,momentum_rps|volatility_band,2,failed_before_fresh,not_survived_t5,robustness,2025,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,momentum_rps|volatility_band,2,failed_before_fresh,survived_t10,validation,2022,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,momentum_rps|volatility_band|volume_money,3,failed_before_fresh,not_survived_t3,train,2020,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,momentum_rps|volume_money,2,failed_before_fresh,not_survived_t3,validation,2022,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,momentum_rps|volume_money,2,failed_before_fresh,not_survived_t5,train,2018,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator,1,failed_before_fresh,not_survived_t10,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator,1,failed_before_fresh,not_survived_t3,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator,1,failed_before_fresh,not_survived_t3,train,2021,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator,1,failed_before_fresh,survived_t10,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator,1,failed_before_fresh,survived_t10,robustness,2025,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator,1,failed_before_fresh,survived_t10,validation,2022,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator,1,failed_before_fresh,survived_t10,validation,2023,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend,2,failed_before_fresh,not_survived_t10,validation,2023,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout,4,failed_before_fresh,not_survived_t10,train,2019,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout,4,failed_before_fresh,not_survived_t5,robustness,2025,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout,4,failed_before_fresh,not_survived_t5,train,2017,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout,4,failed_before_fresh,not_survived_t5,train,2020,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout,4,failed_before_fresh,not_survived_t5,train,2021,1,0,include_labeled,,,,,,,,unusable
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,5,failed_before_fresh,not_survived_t10,train,2019,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,5,failed_before_fresh,not_survived_t3,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,5,failed_before_fresh,not_survived_t5,robustness,2025,1,0,include_labeled,,,,,,,,unusable
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,5,failed_before_fresh,not_survived_t5,train,2020,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,5,failed_before_fresh,not_survived_t5,train,2021,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,5,failed_before_fresh,not_survived_t5,validation,2022,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,6,failed_before_fresh,not_survived_t10,robustness,2025,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,6,failed_before_fresh,not_survived_t10,train,2021,2,2,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,6,failed_before_fresh,not_survived_t3,train,2018,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,6,failed_before_fresh,not_survived_t3,train,2020,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,6,failed_before_fresh,not_survived_t5,train,2018,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,6,failed_before_fresh,not_survived_t5,train,2019,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,6,failed_before_fresh,not_survived_t5,train,2021,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,6,failed_before_fresh,survived_t10,robustness,2024,2,2,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,6,failed_before_fresh,survived_t10,train,2019,2,2,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,6,failed_before_fresh,survived_t10,train,2021,3,2,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,5,failed_before_fresh,not_survived_t10,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,5,failed_before_fresh,not_survived_t10,robustness,2025,2,0,include_labeled,,,,,,,,unusable
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,5,failed_before_fresh,not_survived_t10,train,2018,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,5,failed_before_fresh,not_survived_t10,train,2020,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,5,failed_before_fresh,not_survived_t3,train,2020,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,5,failed_before_fresh,not_survived_t3,validation,2022,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,5,failed_before_fresh,not_survived_t5,train,2019,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,5,failed_before_fresh,not_survived_t5,train,2021,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,5,failed_before_fresh,not_survived_t5,validation,2022,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,5,failed_before_fresh,survived_t10,train,2020,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|pullback_drawdown|volume_money,4,failed_before_fresh,not_survived_t5,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout,3,failed_before_fresh,not_survived_t10,train,2020,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout,3,failed_before_fresh,not_survived_t3,robustness,2025,1,0,include_labeled,,,,,,,,unusable
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout,3,failed_before_fresh,not_survived_t5,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volatility_band,4,failed_before_fresh,not_survived_t10,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volatility_band,4,failed_before_fresh,not_survived_t10,robustness,2025,2,0,include_labeled,,,,,,,,unusable
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volatility_band,4,failed_before_fresh,not_survived_t10,train,2020,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volatility_band,4,failed_before_fresh,not_survived_t3,train,2019,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volatility_band,4,failed_before_fresh,not_survived_t5,train,2021,1,0,include_labeled,,,,,,,,unusable
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volatility_band|volume_money,5,failed_before_fresh,not_survived_t10,robustness,2025,2,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volatility_band|volume_money,5,failed_before_fresh,not_survived_t10,train,2021,2,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volatility_band|volume_money,5,failed_before_fresh,not_survived_t10,validation,2022,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volatility_band|volume_money,5,failed_before_fresh,not_survived_t3,robustness,2025,1,0,include_labeled,,,,,,,,unusable
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volatility_band|volume_money,5,failed_before_fresh,not_survived_t3,train,2020,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volatility_band|volume_money,5,failed_before_fresh,not_survived_t5,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volatility_band|volume_money,5,failed_before_fresh,not_survived_t5,robustness,2025,4,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volatility_band|volume_money,5,failed_before_fresh,not_survived_t5,validation,2023,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volatility_band|volume_money,5,failed_before_fresh,survived_t10,train,2018,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volatility_band|volume_money,5,failed_before_fresh,survived_t10,train,2021,2,2,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volatility_band|volume_money,5,failed_before_fresh,survived_t10,validation,2022,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volatility_band|volume_money,5,failed_before_fresh,survived_t10,validation,2023,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volume_money,4,failed_before_fresh,not_survived_t10,train,2018,2,2,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volume_money,4,failed_before_fresh,not_survived_t10,train,2020,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volume_money,4,failed_before_fresh,not_survived_t10,validation,2022,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volume_money,4,failed_before_fresh,not_survived_t3,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volume_money,4,failed_before_fresh,not_survived_t3,train,2019,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volume_money,4,failed_before_fresh,not_survived_t3,train,2020,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volume_money,4,failed_before_fresh,not_survived_t5,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volume_money,4,failed_before_fresh,not_survived_t5,train,2019,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volume_money,4,failed_before_fresh,not_survived_t5,train,2020,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volume_money,4,failed_before_fresh,not_survived_t5,validation,2022,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volume_money,4,failed_before_fresh,not_survived_t5,validation,2023,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volume_money,4,failed_before_fresh,survived_t10,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|price_trend|range_breakout|volume_money,4,failed_before_fresh,survived_t10,train,2020,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|pullback_drawdown,2,failed_before_fresh,not_survived_t10,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|pullback_drawdown|range_breakout,3,failed_before_fresh,not_survived_t10,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|pullback_drawdown|range_breakout,3,failed_before_fresh,not_survived_t10,train,2019,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|pullback_drawdown|range_breakout,3,failed_before_fresh,not_survived_t10,train,2021,1,0,include_labeled,,,,,,,,unusable
seed_failed_before_fresh,none,none,oscillator|pullback_drawdown|range_breakout,3,failed_before_fresh,not_survived_t10,validation,2022,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|pullback_drawdown|range_breakout,3,failed_before_fresh,not_survived_t3,train,2020,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|pullback_drawdown|range_breakout,3,failed_before_fresh,not_survived_t3,train,2021,2,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|pullback_drawdown|range_breakout,3,failed_before_fresh,not_survived_t5,train,2020,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|pullback_drawdown|range_breakout,3,failed_before_fresh,survived_t10,validation,2022,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|pullback_drawdown|range_breakout|volatility_band,4,failed_before_fresh,survived_t10,robustness,2025,1,0,include_labeled,,,,,,,,unusable
seed_failed_before_fresh,none,none,oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,5,failed_before_fresh,survived_t10,train,2019,2,2,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,5,failed_before_fresh,survived_t10,validation,2022,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|pullback_drawdown|range_breakout|volume_money,4,failed_before_fresh,not_survived_t3,train,2020,2,2,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|pullback_drawdown|range_breakout|volume_money,4,failed_before_fresh,not_survived_t5,validation,2023,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|pullback_drawdown|range_breakout|volume_money,4,failed_before_fresh,survived_t10,train,2018,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,not_survived_t10,robustness,2024,6,6,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,not_survived_t10,robustness,2025,6,2,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,not_survived_t10,train,2018,4,4,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,not_survived_t10,train,2019,6,6,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,not_survived_t10,train,2020,4,4,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,not_survived_t10,train,2021,4,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,not_survived_t10,validation,2022,2,2,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,not_survived_t10,validation,2023,4,3,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,not_survived_t3,robustness,2024,3,3,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,not_survived_t3,robustness,2025,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,not_survived_t3,train,2017,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,not_survived_t3,train,2021,2,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,not_survived_t3,validation,2022,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,not_survived_t3,validation,2023,2,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,not_survived_t5,robustness,2024,5,5,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,not_survived_t5,robustness,2025,3,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,not_survived_t5,train,2017,1,1,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,not_survived_t5,train,2019,3,3,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,not_survived_t5,train,2021,1,0,include_labeled,,,,,,,,unusable
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,not_survived_t5,validation,2022,3,3,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,not_survived_t5,validation,2023,5,2,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,survived_t10,robustness,2024,4,4,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,survived_t10,robustness,2025,6,4,include_labeled,0.0,0.75,0.25,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,survived_t10,train,2018,2,2,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,survived_t10,train,2019,2,2,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,survived_t10,train,2020,3,3,include_labeled,0.0,0.6666666666666666,0.3333333333333333,,,,,too_sparse_use_fallback
seed_failed_before_fresh,none,none,oscillator|range_breakout,2,failed_before_fresh,survived_t10,validation,2022,3,3,include_labeled,0.0,1.0,0.0,,,,,too_sparse_use_fallback
