grouping_type,grouping_key,train_P_good,train_P_bad,train_EV_R_diagnostic,validation_P_good,validation_P_bad,validation_EV_R_diagnostic,robustness_P_good,robustness_P_bad,robustness_EV_R_diagnostic,max_abs_P_good_drift,max_abs_P_bad_drift,stability_status
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band|seed_same_day_family_count=5|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,1.0,0.0,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band|seed_same_day_family_count=5|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,0.8333333333333334,0.0,,1.0,0.0,,0.6666666666666666,0.3333333333333333,,0.33333333333333337,0.3333333333333333,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money|seed_same_day_family_count=6|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money|seed_same_day_family_count=6|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,0.5,0.5,,1.0,0.0,,0.5,0.0,,0.5,0.5,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=momentum_rps|price_trend|pullback_drawdown|range_breakout|volume_money|seed_same_day_family_count=5|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,1.0,0.0,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=momentum_rps|price_trend|pullback_drawdown|range_breakout|volume_money|seed_same_day_family_count=5|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,1.0,0.0,,,,,1.0,0.0,,0.0,0.0,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=momentum_rps|price_trend|range_breakout|seed_same_day_family_count=3|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,1.0,0.0,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=momentum_rps|price_trend|range_breakout|volatility_band|seed_same_day_family_count=4|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,,,,,,,1.0,0.0,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=momentum_rps|price_trend|range_breakout|volatility_band|volume_money|seed_same_day_family_count=5|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,,,,,,,1.0,0.0,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=momentum_rps|price_trend|range_breakout|volume_money|seed_same_day_family_count=4|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,1.0,0.0,,1.0,0.0,,,,,0.0,0.0,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=momentum_rps|pullback_drawdown|seed_same_day_family_count=2|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,1.0,0.0,,0.0,1.0,,1.0,0.0,,1.0,1.0,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=momentum_rps|pullback_drawdown|range_breakout|seed_same_day_family_count=3|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,1.0,0.0,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=momentum_rps|pullback_drawdown|range_breakout|seed_same_day_family_count=3|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,0.6666666666666666,0.3333333333333333,,0.6,0.4,,0.5,0.5,,0.16666666666666663,0.16666666666666669,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=momentum_rps|pullback_drawdown|range_breakout|volatility_band|seed_same_day_family_count=4|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=momentum_rps|pullback_drawdown|range_breakout|volatility_band|seed_same_day_family_count=4|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,1.0,0.0,,,,,1.0,0.0,,0.0,0.0,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=momentum_rps|pullback_drawdown|range_breakout|volatility_band|volume_money|seed_same_day_family_count=5|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,,,,,,,0.0,1.0,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=momentum_rps|range_breakout|seed_same_day_family_count=2|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,1.0,0.0,,0.0,1.0,,,,,1.0,1.0,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=momentum_rps|range_breakout|volatility_band|seed_same_day_family_count=3|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,,,,,,,0.0,1.0,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=momentum_rps|range_breakout|volatility_band|seed_same_day_family_count=3|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=momentum_rps|range_breakout|volume_money|seed_same_day_family_count=3|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,1.0,0.0,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=price_trend|seed_same_day_family_count=1|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=price_trend|pullback_drawdown|range_breakout|seed_same_day_family_count=3|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,0.0,1.0,,1.0,0.0,,,,,1.0,1.0,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money|seed_same_day_family_count=5|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,1.0,0.0,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=price_trend|pullback_drawdown|range_breakout|volume_money|seed_same_day_family_count=4|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,0.0,1.0,,1.0,0.0,,,,,1.0,1.0,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=price_trend|range_breakout|seed_same_day_family_count=2|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,0.0,1.0,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=price_trend|range_breakout|seed_same_day_family_count=2|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,1.0,0.0,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=price_trend|range_breakout|volatility_band|volume_money|seed_same_day_family_count=4|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,,,,1.0,0.0,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=price_trend|range_breakout|volatility_band|volume_money|seed_same_day_family_count=4|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,0.0,1.0,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=price_trend|range_breakout|volume_money|seed_same_day_family_count=3|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,0.0,1.0,,,,,0.0,1.0,,0.0,0.0,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=pullback_drawdown|seed_same_day_family_count=1|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,0.5,0.5,,,,,0.0,1.0,,0.5,0.5,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=pullback_drawdown|range_breakout|seed_same_day_family_count=2|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,0.0,1.0,,,,,0.5,0.5,,0.5,0.5,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=pullback_drawdown|range_breakout|volatility_band|seed_same_day_family_count=3|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,,,,,,,0.5,0.5,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=pullback_drawdown|range_breakout|volatility_band|volume_money|seed_same_day_family_count=4|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,,,,1.0,0.0,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=pullback_drawdown|range_breakout|volume_money|seed_same_day_family_count=3|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,0.0,1.0,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=range_breakout|seed_same_day_family_count=1|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,0.6666666666666666,0.3333333333333333,,0.0,1.0,,0.7777777777777778,0.2222222222222222,,0.7777777777777778,0.7777777777777778,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=range_breakout|seed_same_day_family_count=1|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,0.4583333333333333,0.3333333333333333,,0.5806451612903226,0.2903225806451613,,0.631578947368421,0.3684210526315789,,0.1732456140350877,0.07809847198641762,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=range_breakout|volatility_band|seed_same_day_family_count=2|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,,,,,,,1.0,0.0,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=range_breakout|volatility_band|seed_same_day_family_count=2|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,1.0,0.0,,0.5,0.0,,0.6,0.2,,0.5,0.2,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=range_breakout|volatility_band|volume_money|seed_same_day_family_count=3|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,1.0,0.0,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=range_breakout|volatility_band|volume_money|seed_same_day_family_count=3|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,0.4,0.6,,,,,1.0,0.0,,0.6,0.6,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=range_breakout|volume_money|seed_same_day_family_count=2|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,0.3333333333333333,0.6666666666666666,,0.0,1.0,,0.8333333333333334,0.16666666666666666,,0.8333333333333334,0.8333333333333334,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=range_breakout|volume_money|seed_same_day_family_count=2|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,0.4782608695652174,0.391304347826087,,0.6,0.2,,0.5,0.5,,0.12173913043478257,0.3,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=volatility_band|seed_same_day_family_count=1|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,1.0,0.0,,1.0,0.0,,1.0,0.0,,0.0,0.0,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=volatility_band|volume_money|seed_same_day_family_count=2|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=oscillator|fresh_offset_bucket=T6_T10|seed_same_day_bundle_key=volume_money|seed_same_day_family_count=1|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,1.0,0.0,,,,,1.0,0.0,,0.0,0.0,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T11_T20|seed_same_day_bundle_key=momentum_rps|seed_same_day_family_count=1|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,0.0,1.0,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T11_T20|seed_same_day_bundle_key=momentum_rps|oscillator|pullback_drawdown|range_breakout|seed_same_day_family_count=4|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,1.0,0.0,,,,,1.0,0.0,,0.0,0.0,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T11_T20|seed_same_day_bundle_key=momentum_rps|pullback_drawdown|seed_same_day_family_count=2|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,1.0,0.0,,1.0,0.0,,1.0,0.0,,0.0,0.0,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T11_T20|seed_same_day_bundle_key=momentum_rps|pullback_drawdown|range_breakout|seed_same_day_family_count=3|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,,,,1.0,0.0,,1.0,0.0,,0.0,0.0,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T11_T20|seed_same_day_bundle_key=momentum_rps|pullback_drawdown|range_breakout|volatility_band|seed_same_day_family_count=4|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,,,,0.0,1.0,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T11_T20|seed_same_day_bundle_key=momentum_rps|pullback_drawdown|range_breakout|volatility_band|volume_money|seed_same_day_family_count=5|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,1.0,0.0,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T11_T20|seed_same_day_bundle_key=momentum_rps|pullback_drawdown|range_breakout|volume_money|seed_same_day_family_count=4|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,,,,,,,1.0,0.0,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T11_T20|seed_same_day_bundle_key=momentum_rps|range_breakout|seed_same_day_family_count=2|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,,,,,,,0.0,1.0,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T11_T20|seed_same_day_bundle_key=momentum_rps|range_breakout|volatility_band|volume_money|seed_same_day_family_count=4|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,,,,1.0,0.0,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T11_T20|seed_same_day_bundle_key=oscillator|pullback_drawdown|range_breakout|volatility_band|seed_same_day_family_count=4|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,1.0,0.0,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T11_T20|seed_same_day_bundle_key=oscillator|range_breakout|volatility_band|seed_same_day_family_count=3|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,,,,,,,0.0,1.0,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T11_T20|seed_same_day_bundle_key=oscillator|range_breakout|volatility_band|volume_money|seed_same_day_family_count=4|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,1.0,0.0,,,,,1.0,0.0,,0.0,0.0,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T11_T20|seed_same_day_bundle_key=oscillator|range_breakout|volume_money|seed_same_day_family_count=3|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,1.0,0.0,,0.0,1.0,,1.0,0.0,,1.0,1.0,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T11_T20|seed_same_day_bundle_key=pullback_drawdown|seed_same_day_family_count=1|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T11_T20|seed_same_day_bundle_key=range_breakout|seed_same_day_family_count=1|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,0.0,1.0,,,,,1.0,0.0,,1.0,1.0,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T11_T20|seed_same_day_bundle_key=range_breakout|volatility_band|seed_same_day_family_count=2|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T11_T20|seed_same_day_bundle_key=range_breakout|volatility_band|volume_money|seed_same_day_family_count=3|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,1.0,0.0,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T11_T20|seed_same_day_bundle_key=range_breakout|volume_money|seed_same_day_family_count=2|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,1.0,0.0,,1.0,0.0,,1.0,0.0,,0.0,0.0,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T11_T20|seed_same_day_bundle_key=volume_money|seed_same_day_family_count=1|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,1.0,0.0,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T21_T30|seed_same_day_bundle_key=momentum_rps|oscillator|pullback_drawdown|range_breakout|volume_money|seed_same_day_family_count=5|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,1.0,0.0,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T21_T30|seed_same_day_bundle_key=oscillator|range_breakout|seed_same_day_family_count=2|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,1.0,0.0,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T21_T30|seed_same_day_bundle_key=oscillator|range_breakout|volatility_band|volume_money|seed_same_day_family_count=4|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,0.6666666666666666,0.3333333333333333,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T21_T30|seed_same_day_bundle_key=oscillator|range_breakout|volume_money|seed_same_day_family_count=3|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,1.0,0.0,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T21_T30|seed_same_day_bundle_key=range_breakout|seed_same_day_family_count=1|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,,,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T21_T30|seed_same_day_bundle_key=range_breakout|volatility_band|volume_money|seed_same_day_family_count=3|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t10,1.0,0.0,,,,,1.0,0.0,,0.0,0.0,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=momentum_rps|seed_same_day_family_count=1|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t3,0.9090909090909091,0.09090909090909091,,0.0,1.0,,,,,0.9090909090909091,0.9090909090909091,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=momentum_rps|oscillator|pullback_drawdown|seed_same_day_family_count=3|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t3,,,,,,,1.0,0.0,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=momentum_rps|oscillator|pullback_drawdown|range_breakout|seed_same_day_family_count=4|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t3,1.0,0.0,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=momentum_rps|oscillator|pullback_drawdown|range_breakout|seed_same_day_family_count=4|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,1.0,0.0,,,,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money|seed_same_day_family_count=6|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t3,,,,1.0,0.0,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=momentum_rps|oscillator|pullback_drawdown|range_breakout|volume_money|seed_same_day_family_count=5|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t3,1.0,0.0,,,,,1.0,0.0,,0.0,0.0,insufficient_sample
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=momentum_rps|oscillator|pullback_drawdown|range_breakout|volume_money|seed_same_day_family_count=5|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t5,,,,1.0,0.0,,,,,,,missing_split
fresh_evidence_prior,fresh_evidence_status=found_within_t3_t30|fresh_family_id=price_trend|fresh_offset_bucket=T3_T5|seed_same_day_bundle_key=momentum_rps|oscillator|range_breakout|volatility_band|seed_same_day_family_count=4|seed_pre_fresh_state=alive_before_fresh|survival_checkpoint_state=survived_t3,,,,0.0,1.0,,,,,,,missing_split
