context_bucket_id,same_day_bundle_key,split,year,same_day_family_count,entry_risk_pct_bucket,row_count,label_denominator_count,good_count,bad_count,neutral_count,censored_or_invalid_count,censored_or_invalid_rate,P_good,P_bad,P_neutral,P_good_plus_P_bad_plus_P_neutral,EV_R_diagnostic,sample_sufficiency_status,context_bucket_definition,context_source_fields,context_field_status,fallback_level
bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|split=train|year=2021|family_count=5|risk=na,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,train,2021,5,na,1,1,1,0,0,0,0.0,1.0,0.0,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|split=train|year=2021|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|split=validation|year=2022|family_count=5|risk=na,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,validation,2022,5,na,1,1,0,1,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|split=validation|year=2022|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|split=validation|year=2023|family_count=5|risk=na,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,validation,2023,5,na,1,0,0,0,0,1,1.0,,,,,,unusable,bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|split=validation|year=2023|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|volume_money|split=robustness|year=2025|family_count=6|risk=na,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,robustness,2025,6,na,1,0,0,0,0,1,1.0,,,,,,unusable,bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|volume_money|split=robustness|year=2025|family_count=6|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|volume_money|split=train|year=2021|family_count=6|risk=na,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,train,2021,6,na,1,0,0,0,0,1,1.0,,,,,,unusable,bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|volume_money|split=train|year=2021|family_count=6|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money|split=robustness|year=2024|family_count=5|risk=na,momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money,robustness,2024,5,na,10,10,6,4,0,0,0.0,0.6,0.4,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money|split=robustness|year=2024|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money|split=robustness|year=2025|family_count=5|risk=na,momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money,robustness,2025,5,na,14,4,1,3,0,10,0.7142857142857143,0.25,0.75,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money|split=robustness|year=2025|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money|split=train|year=2018|family_count=5|risk=na,momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money,train,2018,5,na,2,2,0,2,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money|split=train|year=2018|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money|split=train|year=2019|family_count=5|risk=na,momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money,train,2019,5,na,6,6,0,6,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money|split=train|year=2019|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money|split=train|year=2020|family_count=5|risk=na,momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money,train,2020,5,na,11,11,2,9,0,0,0.0,0.18181818181818182,0.8181818181818182,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money|split=train|year=2020|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money|split=train|year=2021|family_count=5|risk=na,momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money,train,2021,5,na,7,2,1,1,0,5,0.7142857142857143,0.5,0.5,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money|split=train|year=2021|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money|split=validation|year=2022|family_count=5|risk=na,momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money,validation,2022,5,na,16,16,7,9,0,0,0.0,0.4375,0.5625,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money|split=validation|year=2022|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money|split=validation|year=2023|family_count=5|risk=na,momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money,validation,2023,5,na,2,2,0,2,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money|split=validation|year=2023|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|range_breakout|split=robustness|year=2024|family_count=4|risk=na,momentum_rps|oscillator|price_trend|range_breakout,robustness,2024,4,na,11,11,4,7,0,0,0.0,0.36363636363636365,0.6363636363636364,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|range_breakout|split=robustness|year=2024|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|range_breakout|split=robustness|year=2025|family_count=4|risk=na,momentum_rps|oscillator|price_trend|range_breakout,robustness,2025,4,na,18,4,1,3,0,14,0.7777777777777778,0.25,0.75,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|range_breakout|split=robustness|year=2025|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|range_breakout|split=train|year=2017|family_count=4|risk=na,momentum_rps|oscillator|price_trend|range_breakout,train,2017,4,na,1,1,0,1,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|range_breakout|split=train|year=2017|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|range_breakout|split=train|year=2018|family_count=4|risk=na,momentum_rps|oscillator|price_trend|range_breakout,train,2018,4,na,7,7,0,7,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|range_breakout|split=train|year=2018|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|range_breakout|split=train|year=2019|family_count=4|risk=na,momentum_rps|oscillator|price_trend|range_breakout,train,2019,4,na,9,9,3,6,0,0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|range_breakout|split=train|year=2019|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|range_breakout|split=train|year=2020|family_count=4|risk=na,momentum_rps|oscillator|price_trend|range_breakout,train,2020,4,na,20,20,5,13,2,0,0.0,0.25,0.65,0.1,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|range_breakout|split=train|year=2020|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|range_breakout|split=train|year=2021|family_count=4|risk=na,momentum_rps|oscillator|price_trend|range_breakout,train,2021,4,na,38,22,6,16,0,16,0.42105263157894735,0.2727272727272727,0.7272727272727273,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|range_breakout|split=train|year=2021|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|range_breakout|split=validation|year=2022|family_count=4|risk=na,momentum_rps|oscillator|price_trend|range_breakout,validation,2022,4,na,22,22,9,13,0,0,0.0,0.4090909090909091,0.5909090909090909,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|range_breakout|split=validation|year=2022|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|range_breakout|split=validation|year=2023|family_count=4|risk=na,momentum_rps|oscillator|price_trend|range_breakout,validation,2023,4,na,5,3,1,2,0,2,0.4,0.3333333333333333,0.6666666666666666,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|range_breakout|split=validation|year=2023|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|range_breakout|volatility_band|split=robustness|year=2024|family_count=5|risk=na,momentum_rps|oscillator|price_trend|range_breakout|volatility_band,robustness,2024,5,na,16,16,7,9,0,0,0.0,0.4375,0.5625,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|range_breakout|volatility_band|split=robustness|year=2024|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|range_breakout|volatility_band|split=robustness|year=2025|family_count=5|risk=na,momentum_rps|oscillator|price_trend|range_breakout|volatility_band,robustness,2025,5,na,11,8,5,3,0,3,0.2727272727272727,0.625,0.375,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|range_breakout|volatility_band|split=robustness|year=2025|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|range_breakout|volatility_band|split=train|year=2017|family_count=5|risk=na,momentum_rps|oscillator|price_trend|range_breakout|volatility_band,train,2017,5,na,4,4,2,2,0,0,0.0,0.5,0.5,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|range_breakout|volatility_band|split=train|year=2017|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|range_breakout|volatility_band|split=train|year=2018|family_count=5|risk=na,momentum_rps|oscillator|price_trend|range_breakout|volatility_band,train,2018,5,na,9,9,2,6,1,0,0.0,0.2222222222222222,0.6666666666666666,0.1111111111111111,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|range_breakout|volatility_band|split=train|year=2018|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|range_breakout|volatility_band|split=train|year=2019|family_count=5|risk=na,momentum_rps|oscillator|price_trend|range_breakout|volatility_band,train,2019,5,na,7,7,2,5,0,0,0.0,0.2857142857142857,0.7142857142857143,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|range_breakout|volatility_band|split=train|year=2019|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|range_breakout|volatility_band|split=train|year=2020|family_count=5|risk=na,momentum_rps|oscillator|price_trend|range_breakout|volatility_band,train,2020,5,na,14,14,5,9,0,0,0.0,0.35714285714285715,0.6428571428571429,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|range_breakout|volatility_band|split=train|year=2020|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|range_breakout|volatility_band|split=train|year=2021|family_count=5|risk=na,momentum_rps|oscillator|price_trend|range_breakout|volatility_band,train,2021,5,na,32,15,4,11,0,17,0.53125,0.26666666666666666,0.7333333333333333,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|range_breakout|volatility_band|split=train|year=2021|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|range_breakout|volatility_band|split=validation|year=2022|family_count=5|risk=na,momentum_rps|oscillator|price_trend|range_breakout|volatility_band,validation,2022,5,na,18,18,3,15,0,0,0.0,0.16666666666666666,0.8333333333333334,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|range_breakout|volatility_band|split=validation|year=2022|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|oscillator|price_trend|range_breakout|volatility_band|split=validation|year=2023|family_count=5|risk=na,momentum_rps|oscillator|price_trend|range_breakout|volatility_band,validation,2023,5,na,16,13,2,11,0,3,0.1875,0.15384615384615385,0.8461538461538461,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|oscillator|price_trend|range_breakout|volatility_band|split=validation|year=2023|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
