baseline_family,family_id,grid_cell_id,split,unmatched_candidate_rate,baseline_reuse_rate,max_standardized_mean_difference_after_matching,decision_month_coverage_delta,instrument_coverage_delta,matched_baseline_primary_row_count,primary_enrichment_denominator_row_count,baseline_matching_quality_gate,residual_alpha_claim_allowed,positive_beta_exposure_claim_allowed,baseline_quality_blocks_residual_alpha_only,cell_eligible_for_selection_under_this_baseline,blocking_reason
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__21566fedf00b,train,0.2900739827373613,0.06381011097410605,0.45332859825990646,0.02435265104808878,0.0030826140567200987,3244,3244,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__b083a265fbdb,train,0.07288943564508689,0.009072735660464404,0.8642043486633578,0.01768414577887129,0.003229278794402583,6503,6503,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__b083a265fbdb,train,0.028755958788251577,0.014301091803782917,0.9240553317630184,0.038443795171459336,0.0007688759034291865,6503,6503,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__b083a265fbdb,train,0.2744886975242196,0.10226049515608182,0.4069656989716366,0.01768414577887129,0.0016915269875442105,6503,6503,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,train,0.07288943564508689,0.01137936337075196,0.899414977795804,0.01768414577887129,0.003075503613716746,6503,6503,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,train,0.028755958788251577,0.013532215900353695,0.9294014071705958,0.042134399507919425,0.0007688759034291865,6503,6503,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,train,0.2744886975242196,0.09949254190373669,0.3889790248080322,0.01768414577887129,0.002152852529601722,6503,6503,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__fa96d64822f3,train,0.07665116279069767,0.011162790697674452,0.8840672581482805,0.018604651162790697,0.0029767441860465114,5375,5375,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__fa96d64822f3,train,0.02958139534883721,0.009488372093023223,0.9136251260044964,0.04223255813953489,0.0009302325581395349,5375,5375,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__fa96d64822f3,train,0.28,0.08855813953488367,0.4172609600365332,0.018604651162790697,0.0024186046511627903,5375,5375,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__94f995c0a1c2,train,0.07665116279069767,0.008186046511627909,0.8922325386303235,0.018604651162790697,0.0031627906976744186,5375,5375,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__94f995c0a1c2,train,0.02958139534883721,0.008558139534883713,0.9373550472087129,0.046511627906976744,0.0009302325581395349,5375,5375,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__94f995c0a1c2,train,0.28,0.09116279069767441,0.38551563357168533,0.018604651162790697,0.003348837209302325,5375,5375,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__bf9af0c133dd,train,0.07710325980870583,0.008979113800507532,0.9597144047140714,0.016591840718329105,0.0033183681436658205,5123,5123,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__bf9af0c133dd,train,0.02849892641030646,0.01015030255709548,1.025893307149628,0.04470037087643958,0.0009759906304899473,5123,5123,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__bf9af0c133dd,train,0.28303728284208474,0.09154792113995702,0.4419110187485516,0.016591840718329105,0.002342377513175873,5123,5123,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__67e918029acb,train,0.07710325980870583,0.011516689439781347,0.9379789726640544,0.016591840718329105,0.00351356626976381,5123,5123,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__67e918029acb,train,0.02849892641030646,0.010735896935389455,1.0013236297658061,0.04762834276790942,0.0009759906304899473,5123,5123,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__67e918029acb,train,0.28303728284208474,0.09018153425727116,0.4342338948855297,0.016591840718329105,0.0021471793870778844,5123,5123,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__af4361ca28c5,train,0.08074387947269303,0.008003766478342778,0.9495875626412862,0.017890772128060263,0.003295668549905838,4248,4248,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__af4361ca28c5,train,0.028483992467043313,0.008474576271186418,0.9800970954666031,0.04849340866290019,0.0011770244821092278,4248,4248,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__af4361ca28c5,train,0.2886064030131827,0.08286252354048962,0.43563397402560344,0.017890772128060263,0.0021186440677966106,4248,4248,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__be2f347ffea5,train,0.08074387947269303,0.006826741996233565,0.9413750146286796,0.017890772128060263,0.0030602636534839923,4248,4248,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__be2f347ffea5,train,0.028483992467043313,0.00894538606403017,0.9606066128010977,0.04943502824858757,0.0011770244821092278,4248,4248,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__be2f347ffea5,train,0.2886064030131827,0.08498116760828622,0.4411231176996117,0.017890772128060263,0.0025894538606403015,4248,4248,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__1b61f720f0bd,train,0.08036502796585222,0.006770680011775054,0.9550864673345345,0.018840153076243746,0.0038269060936120106,3397,3397,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__1b61f720f0bd,train,0.02531645569620253,0.007065057403591424,1.0798411486127266,0.05799234618781277,0.0008831321754489255,3397,3397,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__1b61f720f0bd,train,0.28230791875183986,0.06829555490138361,0.48432625679639646,0.018840153076243746,0.002943773918163085,3397,3397,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__ee518461bbcb,train,0.08036502796585222,0.007065057403591424,0.9889699341985715,0.018840153076243746,0.003826906093612011,3397,3397,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__ee518461bbcb,train,0.02531645569620253,0.0055931704445099095,1.0445537406955234,0.05269355313511922,0.0008831321754489255,3397,3397,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__ee518461bbcb,train,0.28230791875183986,0.0659405357668531,0.4747459322270979,0.018840153076243746,0.0032381513099793936,3397,3397,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__8954ed1757dd,train,0.08727539420608728,0.004400440044004417,0.963787143901461,0.021635496883021636,0.0036670333700036676,2727,2727,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__8954ed1757dd,train,0.02346901356802347,0.0033003300330033403,1.0521906590411803,0.05793912724605793,0.0011001100110011,2727,2727,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__8954ed1757dd,train,0.28602860286028603,0.0568390172350568,0.48233029492521684,0.021635496883021636,0.0036670333700036676,2727,2727,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__8efaf05cf290,train,0.08727539420608728,0.0066006600660065695,0.9909994744470657,0.021635496883021636,0.003667033370003667,2727,2727,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__8efaf05cf290,train,0.02346901356802347,0.0025669233590025486,1.0623927210879966,0.053905390539053896,0.0011001100110011,2727,2727,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__8efaf05cf290,train,0.28602860286028603,0.053171983865053174,0.4956621328341181,0.021635496883021636,0.0029336266960029336,2727,2727,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__8aab0056bd35,train,0.13832002776813607,0.10156195765359255,0.41647066235273883,0.02467893092676154,0.0010760152724748353,28810,28810,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__8aab0056bd35,train,0.027698715723707044,0.05765359250260327,0.4480216681447834,0.02467893092676154,0.00031239153071850053,28810,28810,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__8aab0056bd35,train,0.29819507115584865,0.27049635543214157,0.13905809015195306,0.02467893092676154,0.0009371745921555015,28810,28810,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__74553127219c,train,0.12455349549243068,0.07909508419799283,0.49378862721747835,0.021814934512672222,0.0014458241197482565,23516,23516,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__74553127219c,train,0.02946929749957476,0.04758462323524404,0.5042532536245183,0.021814934512672222,0.0003827181493451267,23516,23516,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__74553127219c,train,0.2944803538016669,0.23490389522027555,0.17904920666377996,0.021814934512672222,0.001403299880932131,23516,23516,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__9734c3983a3c,train,0.13022052482444252,0.08287133998603757,0.4989929003036117,0.022216746745513532,0.00135518048540101,24351,24351,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__9734c3983a3c,train,0.028787318795942672,0.05042914048704361,0.5270758665607226,0.022216746745513532,0.000328528602521457,24351,24351,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__9734c3983a3c,train,0.29727731920660344,0.25202250420927275,0.17231398177189058,0.022216746745513532,0.0012319822594554638,24351,24351,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__878a1ca19092,train,0.12283820138355112,0.07061875480399693,0.5537163465122815,0.021810146041506533,0.00153727901614143,20816,20816,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__878a1ca19092,train,0.030217140661029977,0.04160261337432747,0.5834273742246401,0.021810146041506533,0.0003843197540353574,20816,20816,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__878a1ca19092,train,0.2964066102997694,0.22098385857033054,0.20615053283333684,0.021810146041506533,0.0010088393543428134,20816,20816,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__502d5b4751e8,train,0.11883684747035785,0.06212779655560918,0.6251517282810264,0.019850850367508988,0.002038735983690112,18639,18639,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__502d5b4751e8,train,0.031385803959439885,0.042813455657492394,0.66663263876133,0.02113847309405011,0.00042920757551370784,18639,18639,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__502d5b4751e8,train,0.29706529320242503,0.21862760877729492,0.23397026393715356,0.019850850367508988,0.0011266698857234831,18639,18639,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__9f1b663f253f,train,0.11538920725883477,0.05611270296084048,0.652535533048229,0.01975883476599809,0.0022086914995224447,16752,16752,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__9f1b663f253f,train,0.03265281757402101,0.03850286532951286,0.7026476441929341,0.022803247373447952,0.00041786055396370584,16752,16752,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__9f1b663f253f,train,0.2990090735434575,0.20534861509073543,0.24744397187810552,0.01975883476599809,0.0013729703915950336,16752,16752,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__9878c386a353,train,0.13837766511563304,0.1033405097576221,0.4159242466609604,0.02468921452878672,0.0012153621779290226,28798,28798,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__9878c386a353,train,0.027640808389471493,0.05722619626362946,0.44533773632607565,0.02468921452878672,0.00031252170289603447,28798,28798,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__9878c386a353,train,0.2980415306618515,0.27328286686575454,0.14343957938497714,0.02468921452878672,0.001041739009653448,28798,28798,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__aa3de82fbf26,train,0.12463299434066635,0.07765626994595975,0.48223772732716674,0.02182885834645334,0.0020424662780307223,23501,23501,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__aa3de82fbf26,train,0.029403004127483937,0.046295902302029734,0.5142079717725933,0.02182885834645334,0.0003829624271307604,23501,23501,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__aa3de82fbf26,train,0.29428534955959323,0.23833028381770993,0.17584035812014928,0.02182885834645334,0.0012765414237692015,23501,23501,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__cc542d49e10f,train,0.1303061434148346,0.08284364084651741,0.4987576377219487,0.02223135401684816,0.001643723032668995,24335,24335,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__cc542d49e10f,train,0.028724059995890693,0.05013355249640439,0.5440706151434322,0.02223135401684816,0.00032874460653379905,24335,24335,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__cc542d49e10f,train,0.2971440312307376,0.2502157386480378,0.18119647463621086,0.02223135401684816,0.0010684199712348468,24335,24335,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__b11e1528f798,train,0.1229090559507787,0.06921745818111902,0.5514743998298294,0.021822726398769466,0.0018265718131128628,20804,20804,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__b11e1528f798,train,0.030138434916362238,0.04196308402230342,0.5828924962342382,0.021822726398769466,0.0003845414343395502,20804,20804,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__b11e1528f798,train,0.29628917515862335,0.22197654297250524,0.20268978354547276,0.021822726398769466,0.001201691982311094,20804,20804,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__06af442bce70,train,0.11890063878898492,0.060819152933598186,0.6303161025873123,0.019861506253690483,0.0018787911321058565,18629,18629,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__06af442bce70,train,0.03129529228622041,0.04251435933222392,0.676719308749869,0.019861506253690483,0.0004294379730527672,18629,18629,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__06af442bce70,train,0.29706371785925173,0.21740297385796337,0.2294973065541718,0.019861506253690483,0.001664072145579473,18629,18629,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__c9f958611afe,train,0.11545123335125126,0.05476915725975029,0.6692486988289645,0.01976945589201457,0.0019112464910708952,16743,16743,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__c9f958611afe,train,0.03255091680105118,0.03918055306695334,0.6937425787095719,0.022755778534312848,0.00041808516992175836,16743,16743,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__c9f958611afe,train,0.2988711700412113,0.2010392402795198,0.25197809099478446,0.01976945589201457,0.0013139819626112406,16743,16743,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__a2bab1afd1dd,train,0.15082128529255923,0.10279312693967146,0.40222503860255887,0.02690939368707895,0.0010975702066459766,26422,26422,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__a2bab1afd1dd,train,0.027401407917644387,0.04825524184391794,0.46270796707798556,0.02690939368707895,0.00030277798804026945,26422,26422,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__a2bab1afd1dd,train,0.3072818106123685,0.260654000454167,0.15278535962646497,0.02690939368707895,0.000984028461130876,26422,26422,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__b77cae1ae007,train,0.13670945157526254,0.08098016336056013,0.47157888365861955,0.02394399066511085,0.001633605600933489,21425,21425,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__b77cae1ae007,train,0.029171528588098017,0.03934655775962659,0.5252902549772842,0.02394399066511085,0.0003733955659276546,21425,21425,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__b77cae1ae007,train,0.30249708284714116,0.22912485414235706,0.18303819250042302,0.02394399066511085,0.0011201866977829638,21425,21425,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__d7615eae21fd,train,0.141474078700812,0.08231462478807883,0.500639532707804,0.02413670027661283,0.0014276791291157312,22414,22414,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__d7615eae21fd,train,0.028285892745605425,0.04381190327473905,0.5490324862609486,0.02413670027661283,0.0003569197822789328,22414,22414,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__d7615eae21fd,train,0.30614794324975464,0.2452485053984117,0.19153040121682968,0.02413670027661283,0.0014276791291157314,22414,22414,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__bd1ac4585d52,train,0.13415529905561385,0.07282266526757608,0.5410312916626303,0.023819517313746066,0.0017838405036726128,19060,19060,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__bd1ac4585d52,train,0.029643231899265477,0.036096537250786986,0.5948895817597334,0.023819517313746066,0.0004197271773347324,19060,19060,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__bd1ac4585d52,train,0.3040398740818468,0.21579223504721934,0.20626767824889047,0.023819517313746066,0.0012067156348373556,19060,19060,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__464a8e2999d6,train,0.12868928654427145,0.06257262375087147,0.6184492891832999,0.021496630257959563,0.0020915640250987683,17212,17212,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__464a8e2999d6,train,0.03067627236811527,0.03834534046014404,0.6869261785131869,0.023239600278875203,0.00040669300488031606,17212,17212,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__464a8e2999d6,train,0.30496165465953984,0.21177085754125025,0.23166507487309354,0.021496630257959563,0.0015105740181268882,17212,17212,fail,False,True,True,True,baseline_quality_threshold_failed
calendar_time_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__e16adeff9d97,train,0.12547059587173828,0.056796053485654974,0.6425960409837134,0.02148513566143061,0.002012203037777489,15406,15406,fail,False,True,True,True,baseline_quality_threshold_failed
instrument_matched_random_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__e16adeff9d97,train,0.03180578995196676,0.033039075684798136,0.7124106587238029,0.026548098143580424,0.0004543684278852395,15406,15406,fail,False,True,True,True,baseline_quality_threshold_failed
liquidity_size_volatility_matched_same_budget,B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__e16adeff9d97,train,0.30540049331429314,0.1956380630923017,0.24859355934283034,0.02148513566143061,0.0013631052836557184,15406,15406,fail,False,True,True,True,baseline_quality_threshold_failed
