family_id,grid_cell_id,baseline_family,bootstrap_resample_n,bootstrap_seed,candidate_cluster_key,matched_baseline_rerandomization_n,matched_baseline_rerandomization_seed,se_delta_method,SE_delta_probability,primary_tail_lift_50_train_margin_ratio,SE_delta_probability_candidate_vs_eligible_universe,positive_exposure_absolute_margin_floor_50,positive_exposure_relative_margin_ratio_floor,positive_exposure_relative_margin_floor_50,positive_exposure_margin_50,multiway_cluster_enabled,blocking_reason
B2_relative_strength_breakout,B2-relative-strength-breakout__27f209526792,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.011596093197856639,0.10820558302458583,0.008641373613562923,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__24b995ebc14d,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008431599694272122,0.10520218456610976,0.00696122405859787,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__24b995ebc14d,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008942218245139189,0.1,0.00696122405859787,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__24b995ebc14d,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008979913646181089,0.1,0.00696122405859787,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__5980fec7fd4d,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.010814067022753518,0.13483070798582045,0.008641373613562923,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__5980fec7fd4d,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.011468987419145758,0.1035566506566936,0.008641373613562923,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__5980fec7fd4d,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.01161920259285496,0.1077350113831172,0.008641373613562923,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__6cc7775eba3a,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.0071770796124225366,0.1,0.005975804229166159,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__6cc7775eba3a,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007501049747234431,0.1,0.005975804229166159,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__6cc7775eba3a,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007772188660830608,0.1,0.005975804229166159,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__e5f73d05e309,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.009272756503030855,0.10866217127064023,0.007348429671586544,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__e5f73d05e309,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.009521309024717747,0.1,0.007348429671586544,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__e5f73d05e309,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.009907212751010636,0.1,0.007348429671586544,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__fe4d0e58f856,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007165054990789476,0.1,0.005976068574218746,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__fe4d0e58f856,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007507254087730166,0.1,0.005976068574218746,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__fe4d0e58f856,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007722181292186311,0.1,0.005976068574218746,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__4e58bb88c5d9,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.009272926119135369,0.10895350747257744,0.007349944218578366,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__4e58bb88c5d9,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.009674833609848865,0.1,0.007349944218578366,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__4e58bb88c5d9,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.00998061724307627,0.1,0.007349944218578366,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__d0f0fb1727c9,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007800606020564692,0.1,0.006482793921785803,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__d0f0fb1727c9,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008207816008296858,0.1,0.006482793921785803,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__d0f0fb1727c9,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008422833266173145,0.1,0.006482793921785803,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__c15a1dfe5387,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.01011032113856243,0.11426477136698292,0.00793565831951008,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__c15a1dfe5387,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.010477724903382332,0.1,0.00793565831951008,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__c15a1dfe5387,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.010534746909966185,0.1073304802827143,0.00793565831951008,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__e7b68ff136d7,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007777203308843057,0.1,0.006485282626992988,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__e7b68ff136d7,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008219504562702677,0.1,0.006485282626992988,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__e7b68ff136d7,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008442432633948978,0.1,0.006485282626992988,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__0f91aad80911,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.009960442377977257,0.12253290214897065,0.00793758896241284,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__0f91aad80911,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.010394105847254524,0.1,0.00793758896241284,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__0f91aad80911,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.01066146735026469,0.10298650330255683,0.00793758896241284,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.009417655970479381,0.11536983679069915,0.007684377547897349,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.009896040213199602,0.1,0.007684377547897349,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.009996896021775697,0.1,0.007684377547897349,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__0280f6ed7ad3,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.012219778284825126,0.13775550532014263,0.00952864167302244,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__0280f6ed7ad3,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.012690897837760978,0.11516443812239695,0.00952864167302244,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__0280f6ed7ad3,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.012831161302904612,0.11987537705430175,0.00952864167302244,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__3206f2976d28,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.009458801477168046,0.11353360234577148,0.007686238398184686,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__3206f2976d28,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.009891106783609426,0.1,0.007686238398184686,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__3206f2976d28,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.010074029262822581,0.1,0.007686238398184686,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__9d33b5e53fbc,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.011900484938882645,0.15776452938529895,0.00952864167302244,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__9d33b5e53fbc,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.012802795212275741,0.11128583530670452,0.00952864167302244,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__9d33b5e53fbc,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.01278232883865031,0.12108768995655562,0.00952864167302244,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__0d0af967fe16,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.005642096906995229,0.1,0.004168189212885075,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__0d0af967fe16,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.004996246281101335,0.10400905064745014,0.004168189212885075,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__0d0af967fe16,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.005340817334008725,0.1,0.004168189212885075,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__4bbabdc1b6f2,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007670001752965412,0.1,0.005322008299993009,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__4bbabdc1b6f2,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006793485434313569,0.13415107036637344,0.005322008299993009,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__4bbabdc1b6f2,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007323984241892612,0.11390722860417195,0.005322008299993009,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__6aaa05aa0539,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006979440063322162,0.1,0.004814311138583363,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__6aaa05aa0539,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006193469879322414,0.12734211579692928,0.004814311138583363,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__6aaa05aa0539,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006702298140028564,0.1068924741031268,0.004814311138583363,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__c35e4a8da8ff,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.009384747815348425,0.12088115469620435,0.00641725384759705,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__c35e4a8da8ff,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008374554724271595,0.1762741640743021,0.00641725384759705,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__c35e4a8da8ff,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.009113850153879806,0.14387657346582206,0.00641725384759705,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__930bffc279cc,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.005197402006872053,0.1,0.004030500458751548,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__930bffc279cc,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.004695631894666028,0.1,0.004030500458751548,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__930bffc279cc,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.005027122422222144,0.1,0.004030500458751548,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__1eb9310715c9,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006534177548866746,0.1,0.0047965651405045655,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__1eb9310715c9,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006026790508112102,0.10319041309011452,0.0047965651405045655,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__1eb9310715c9,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006250641009094666,0.10080425648991317,0.0047965651405045655,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__b936e54a0035,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.005907391578185,0.1,0.0043689075619492215,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__b936e54a0035,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.005333098575840818,0.10328360478412606,0.0043689075619492215,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__b936e54a0035,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.0056762151842815545,0.1,0.0043689075619492215,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__46de896921d5,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007341869959398912,0.1,0.005198877295152735,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__46de896921d5,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006702893144123323,0.119240941195457,0.005198877295152735,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__46de896921d5,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007057200542477957,0.10990445759497242,0.005198877295152735,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__8714e61d4a7d,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.0050625230462901195,0.1,0.0039964449459439656,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__8714e61d4a7d,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.004629463031831333,0.1,0.0039964449459439656,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__8714e61d4a7d,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.004945138631269479,0.1,0.0039964449459439656,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__7096975986f4,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006250495262153812,0.1,0.004697017843679027,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__7096975986f4,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.005802844698608212,0.10319006363632319,0.004697017843679027,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__7096975986f4,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006128386765255626,0.1,0.004697017843679027,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__cf45a8f24a10,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.0056601107805774,0.1,0.004268750557578232,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__cf45a8f24a10,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.005152526532048854,0.1,0.004268750557578232,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__cf45a8f24a10,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.005431818724573175,0.1,0.004268750557578232,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__2ae926dfd932,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006817792917751586,0.1,0.004977116492101039,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__2ae926dfd932,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006289083507503218,0.11234929824439535,0.004977116492101039,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__2ae926dfd932,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006638951117048108,0.10395095781782766,0.004977116492101039,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__6356c9f224eb,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.005219611930230687,0.1,0.004001306908390272,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__6356c9f224eb,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.004713245513673951,0.1,0.004001306908390272,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__6356c9f224eb,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.005062849066838331,0.1,0.004001306908390272,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__40105f2ea64e,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006869123085357891,0.1,0.00494134494751628,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__40105f2ea64e,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006303842145632534,0.10659043778951616,0.00494134494751628,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__40105f2ea64e,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006612129070867694,0.10000961466682304,0.00494134494751628,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__254a7b738a51,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006562523294093804,0.1,0.004626238193706298,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__254a7b738a51,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.005766177452752351,0.11928981691039817,0.004626238193706298,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__254a7b738a51,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.006259113251055825,0.10054552316790401,0.004626238193706298,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__06141443a695,calendar_time_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.00881906346474743,0.1,0.005983999261289862,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__06141443a695,instrument_matched_random_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.007864790541974967,0.14366053658542374,0.005983999261289862,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__06141443a695,liquidity_size_volatility_matched_same_budget,2000,20260707,instrument_month,2000,20260707,analytic_cluster_proxy_for_registered_bootstrap,0.008369980210241792,0.1266892779240354,0.005983999261289862,0.02,0.2,0.03250641152101006,0.03250641152101006,False,
