family_id,grid_cell_id,parameter_hash,baseline_family,split,label_anchor_type,candidate_n,tradable_n,instrument_n,instrument_month_n,cooldown_entry_n,primary_denominator_n,path_complete_120_n,path_complete_30_n,p_candidate_50,p_matched_50_by_baseline,primary_tail_lift_50_by_baseline,primary_tail_lift_50_conservative,primary_tail_lift_50_train_margin_ratio_by_baseline,primary_tail_lift_50_train_margin_adjusted_by_baseline,primary_tail_lift_50_train_margin_adjusted_conservative,zero_baseline_flag,train_triage_baseline_pass,train_triage_pass,residual_alpha_train_pass,p_train_baseline_eligible_50,positive_exposure_delta_50,positive_exposure_ratio_50,positive_exposure_absolute_margin_floor_50,positive_exposure_relative_margin_ratio_floor,positive_exposure_relative_margin_floor_50,positive_exposure_margin_50,positive_exposure_score_50,positive_exposure_train_pass,selection_track,promotion_claim_type,selected_for_19B_robustness_flag,blocking_reason,residual_alpha_claim_allowed,positive_beta_exposure_claim_allowed,train_primary_metric_rank
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__ea2bb4f42385,ea2bb4f4238562a9cb7a6128323108fe38b35e7dfd66571726b9c6698071d80d,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,4125,4125,924,3821,4125,4125,4125,4125,0.18666666666666668,0.18327272727272728,1.0185185185185186,0.9612983770287141,0.1,-0.0814814814814814,-0.13870162297128588,False,False,False,False,0.1625320576050503,0.02413460906161638,1.1484913771304306,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.00837180245939368,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,78.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__f0ba5154f837,f0ba5154f8378b0b178db12dfb4b706132c6048ab3b0c6f2bc14d1b2863afe43,calendar_time_random_same_budget,train,executable_next_open_anchored,3244,3244,886,3102,3244,3244,3244,3244,0.1846485819975339,0.15659679408138102,1.1791338582677164,0.9523052464228934,0.12226114980641986,0.05687270846129658,-0.15010896385807515,False,True,False,False,0.1625320576050503,0.0221165243924836,1.1360748440546191,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.01038988712852646,False,train_diagnostic_only,train_diagnostic_only,False,,False,True,89.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__f0ba5154f837,f0ba5154f8378b0b178db12dfb4b706132c6048ab3b0c6f2bc14d1b2863afe43,instrument_matched_random_same_budget,train,executable_next_open_anchored,3244,3244,886,3102,3244,3244,3244,3244,0.1846485819975339,0.1938964241676942,0.9523052464228934,0.9523052464228934,0.10241421028096855,-0.15010896385807515,-0.15010896385807515,False,False,False,False,0.1625320576050503,0.0221165243924836,1.1360748440546191,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.01038988712852646,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,89.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__f0ba5154f837,f0ba5154f8378b0b178db12dfb4b706132c6048ab3b0c6f2bc14d1b2863afe43,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,3244,3244,886,3102,3244,3244,3244,3244,0.1846485819975339,0.18557336621454995,0.995016611295681,0.9523052464228934,0.10841607958284045,-0.11339946828715948,-0.15010896385807515,False,False,False,False,0.1625320576050503,0.0221165243924836,1.1360748440546191,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.01038988712852646,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,89.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__21566fedf00b,21566fedf00b63a381b4d38d6e84e79e32e4e80614438b206d74418e3a5f2c23,calendar_time_random_same_budget,train,executable_next_open_anchored,3244,3244,886,3102,3244,3244,3244,3244,0.1846485819975339,0.15721331689272502,1.1745098039215687,0.9344773790951638,0.12203348850252971,0.052476315419038966,-0.1664856777643916,False,True,False,False,0.1625320576050503,0.0221165243924836,1.1360748440546191,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.01038988712852646,False,train_diagnostic_only,train_diagnostic_only,False,,False,True,99.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__21566fedf00b,21566fedf00b63a381b4d38d6e84e79e32e4e80614438b206d74418e3a5f2c23,instrument_matched_random_same_budget,train,executable_next_open_anchored,3244,3244,886,3102,3244,3244,3244,3244,0.1846485819975339,0.19759556103575832,0.9344773790951638,0.9344773790951638,0.10096305685955542,-0.1664856777643916,-0.1664856777643916,False,False,False,False,0.1625320576050503,0.0221165243924836,1.1360748440546191,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.01038988712852646,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,99.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__21566fedf00b,21566fedf00b63a381b4d38d6e84e79e32e4e80614438b206d74418e3a5f2c23,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,3244,3244,886,3102,3244,3244,3244,3244,0.1846485819975339,0.19081381011097412,0.9676898222940225,0.9344773790951638,0.10625505852380854,-0.1385652362297861,-0.1664856777643916,False,False,False,False,0.1625320576050503,0.0221165243924836,1.1360748440546191,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.01038988712852646,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,99.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__b083a265fbdb,b083a265fbdb71630779f831a6a0e657d1c450b5cdb6e4d9ad0f6e61c346ee90,calendar_time_random_same_budget,train,executable_next_open_anchored,6503,6503,1053,5925,6503,6503,6503,6503,0.2028294633246194,0.16515454405658928,1.228119180633147,1.020108275328693,0.1,0.12811918063314706,-0.07989172467130704,False,True,False,False,0.1625320576050503,0.04029740571956911,1.2479351231588478,0.02,0.2,0.03250641152101006,0.03250641152101006,0.007790994198559047,True,positive_beta_exposure,positive_beta_exposure_candidate,False,,False,True,24.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__b083a265fbdb,b083a265fbdb71630779f831a6a0e657d1c450b5cdb6e4d9ad0f6e61c346ee90,instrument_matched_random_same_budget,train,executable_next_open_anchored,6503,6503,1053,5925,6503,6503,6503,6503,0.2028294633246194,0.19883130862678763,1.020108275328693,1.020108275328693,0.1,-0.07989172467130704,-0.07989172467130704,False,False,False,False,0.1625320576050503,0.04029740571956911,1.2479351231588478,0.02,0.2,0.03250641152101006,0.03250641152101006,0.007790994198559047,True,positive_beta_exposure,positive_beta_exposure_candidate,False,baseline_arm_did_not_pass,False,True,24.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__b083a265fbdb,b083a265fbdb71630779f831a6a0e657d1c450b5cdb6e4d9ad0f6e61c346ee90,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,6503,6503,1053,5925,6503,6503,6503,6503,0.2028294633246194,0.19729355681992927,1.0280592361652376,1.020108275328693,0.1,-0.07194076383476236,-0.07989172467130704,False,False,False,False,0.1625320576050503,0.04029740571956911,1.2479351231588478,0.02,0.2,0.03250641152101006,0.03250641152101006,0.007790994198559047,True,positive_beta_exposure,positive_beta_exposure_candidate,False,baseline_arm_did_not_pass,False,True,24.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,calendar_time_random_same_budget,train,executable_next_open_anchored,6503,6503,1053,5925,6503,6503,6503,6503,0.2028294633246194,0.1586959864677841,1.2781007751937985,1.0296643247462918,0.1,0.1781007751937985,-0.07033567525370824,False,True,False,False,0.1625320576050503,0.04029740571956911,1.2479351231588478,0.02,0.2,0.03250641152101006,0.03250641152101006,0.007790994198559047,True,positive_beta_exposure,positive_beta_exposure_candidate,True,,False,True,17.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,instrument_matched_random_same_budget,train,executable_next_open_anchored,6503,6503,1053,5925,6503,6503,6503,6503,0.2028294633246194,0.1900661233276949,1.0671521035598706,1.0296643247462918,0.1,-0.03284789644012945,-0.07033567525370824,False,False,False,False,0.1625320576050503,0.04029740571956911,1.2479351231588478,0.02,0.2,0.03250641152101006,0.03250641152101006,0.007790994198559047,True,positive_beta_exposure,positive_beta_exposure_candidate,True,baseline_arm_did_not_pass,False,True,17.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,6503,6503,1053,5925,6503,6503,6503,6503,0.2028294633246194,0.1969860064585576,1.0296643247462918,1.0296643247462918,0.1,-0.07033567525370824,-0.07033567525370824,False,False,False,False,0.1625320576050503,0.04029740571956911,1.2479351231588478,0.02,0.2,0.03250641152101006,0.03250641152101006,0.007790994198559047,True,positive_beta_exposure,positive_beta_exposure_candidate,True,baseline_arm_did_not_pass,False,True,17.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__fa96d64822f3,fa96d64822f38a814c8a92ea7b35e2dcf76fbcf416787103ea20bedfee5419d4,calendar_time_random_same_budget,train,executable_next_open_anchored,5375,5375,1033,5070,5375,5375,5375,5375,0.1972093023255814,0.16074418604651164,1.2268518518518519,0.993439550140581,0.1,0.12685185185185185,-0.10656044985941895,False,True,False,False,0.1625320576050503,0.0346772447205311,1.2133563386294914,0.02,0.2,0.03250641152101006,0.03250641152101006,0.0021708331995210425,True,positive_beta_exposure,positive_beta_exposure_candidate,False,,False,True,48.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__fa96d64822f3,fa96d64822f38a814c8a92ea7b35e2dcf76fbcf416787103ea20bedfee5419d4,instrument_matched_random_same_budget,train,executable_next_open_anchored,5375,5375,1033,5070,5375,5375,5375,5375,0.1972093023255814,0.19851162790697674,0.993439550140581,0.993439550140581,0.1,-0.10656044985941895,-0.10656044985941895,False,False,False,False,0.1625320576050503,0.0346772447205311,1.2133563386294914,0.02,0.2,0.03250641152101006,0.03250641152101006,0.0021708331995210425,True,positive_beta_exposure,positive_beta_exposure_candidate,False,baseline_arm_did_not_pass,False,True,48.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__fa96d64822f3,fa96d64822f38a814c8a92ea7b35e2dcf76fbcf416787103ea20bedfee5419d4,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,5375,5375,1033,5070,5375,5375,5375,5375,0.1972093023255814,0.19162790697674417,1.029126213592233,0.993439550140581,0.1,-0.07087378640776701,-0.10656044985941895,False,False,False,False,0.1625320576050503,0.0346772447205311,1.2133563386294914,0.02,0.2,0.03250641152101006,0.03250641152101006,0.0021708331995210425,True,positive_beta_exposure,positive_beta_exposure_candidate,False,baseline_arm_did_not_pass,False,True,48.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__94f995c0a1c2,94f995c0a1c2e94af9c393406753b793027f8515a78de4ae88f6cc889b4b2625,calendar_time_random_same_budget,train,executable_next_open_anchored,5375,5375,1033,5070,5375,5375,5375,5375,0.1972093023255814,0.16186046511627908,1.218390804597701,1.0104861773117255,0.1,0.11839080459770099,-0.08951382268827449,False,True,False,False,0.1625320576050503,0.0346772447205311,1.2133563386294914,0.02,0.2,0.03250641152101006,0.03250641152101006,0.0021708331995210425,True,positive_beta_exposure,positive_beta_exposure_candidate,False,,False,True,32.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__94f995c0a1c2,94f995c0a1c2e94af9c393406753b793027f8515a78de4ae88f6cc889b4b2625,instrument_matched_random_same_budget,train,executable_next_open_anchored,5375,5375,1033,5070,5375,5375,5375,5375,0.1972093023255814,0.19497674418604652,1.0114503816793894,1.0104861773117255,0.1,-0.08854961832061062,-0.08951382268827449,False,False,False,False,0.1625320576050503,0.0346772447205311,1.2133563386294914,0.02,0.2,0.03250641152101006,0.03250641152101006,0.0021708331995210425,True,positive_beta_exposure,positive_beta_exposure_candidate,False,baseline_arm_did_not_pass,False,True,32.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__94f995c0a1c2,94f995c0a1c2e94af9c393406753b793027f8515a78de4ae88f6cc889b4b2625,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,5375,5375,1033,5070,5375,5375,5375,5375,0.1972093023255814,0.19516279069767442,1.0104861773117255,1.0104861773117255,0.1,-0.08951382268827449,-0.08951382268827449,False,False,False,False,0.1625320576050503,0.0346772447205311,1.2133563386294914,0.02,0.2,0.03250641152101006,0.03250641152101006,0.0021708331995210425,True,positive_beta_exposure,positive_beta_exposure_candidate,False,baseline_arm_did_not_pass,False,True,32.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__bf9af0c133dd,bf9af0c133ddff99662f0795a3aadcd9fec2583c6732c4248dc9f2b0b654fe2c,calendar_time_random_same_budget,train,executable_next_open_anchored,5123,5123,999,4695,5123,5123,5123,5123,0.1983212961155573,0.16162404840913527,1.2270531400966185,1.0069375619425174,0.1,0.12705314009661847,-0.09306243805748263,False,True,False,False,0.1625320576050503,0.035789238510507,1.2201980276252586,0.02,0.2,0.03250641152101006,0.03250641152101006,0.0032828269894969384,True,positive_beta_exposure,positive_beta_exposure_candidate,False,,False,True,34.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__bf9af0c133dd,bf9af0c133ddff99662f0795a3aadcd9fec2583c6732c4248dc9f2b0b654fe2c,instrument_matched_random_same_budget,train,executable_next_open_anchored,5123,5123,999,4695,5123,5123,5123,5123,0.1983212961155573,0.1926605504587156,1.0293819655521783,1.0069375619425174,0.1,-0.07061803444782169,-0.09306243805748263,False,False,False,False,0.1625320576050503,0.035789238510507,1.2201980276252586,0.02,0.2,0.03250641152101006,0.03250641152101006,0.0032828269894969384,True,positive_beta_exposure,positive_beta_exposure_candidate,False,baseline_arm_did_not_pass,False,True,34.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__bf9af0c133dd,bf9af0c133ddff99662f0795a3aadcd9fec2583c6732c4248dc9f2b0b654fe2c,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,5123,5123,999,4695,5123,5123,5123,5123,0.1983212961155573,0.19695490923287137,1.0069375619425174,1.0069375619425174,0.1,-0.09306243805748263,-0.09306243805748263,False,False,False,False,0.1625320576050503,0.035789238510507,1.2201980276252586,0.02,0.2,0.03250641152101006,0.03250641152101006,0.0032828269894969384,True,positive_beta_exposure,positive_beta_exposure_candidate,False,baseline_arm_did_not_pass,False,True,34.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__67e918029acb,67e918029acba849122375620d45f585cf846d8bd7a623f1833cab32b5749144,calendar_time_random_same_budget,train,executable_next_open_anchored,5123,5123,999,4695,5123,5123,5123,5123,0.1983212961155573,0.16162404840913527,1.2270531400966185,1.0019723865877712,0.1,0.12705314009661847,-0.09802761341222879,False,True,False,False,0.1625320576050503,0.035789238510507,1.2201980276252586,0.02,0.2,0.03250641152101006,0.03250641152101006,0.0032828269894969384,True,positive_beta_exposure,positive_beta_exposure_candidate,False,,False,True,38.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__67e918029acb,67e918029acba849122375620d45f585cf846d8bd7a623f1833cab32b5749144,instrument_matched_random_same_budget,train,executable_next_open_anchored,5123,5123,999,4695,5123,5123,5123,5123,0.1983212961155573,0.19793089986336132,1.0019723865877712,1.0019723865877712,0.1,-0.09802761341222879,-0.09802761341222879,False,False,False,False,0.1625320576050503,0.035789238510507,1.2201980276252586,0.02,0.2,0.03250641152101006,0.03250641152101006,0.0032828269894969384,True,positive_beta_exposure,positive_beta_exposure_candidate,False,baseline_arm_did_not_pass,False,True,38.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__67e918029acb,67e918029acba849122375620d45f585cf846d8bd7a623f1833cab32b5749144,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,5123,5123,999,4695,5123,5123,5123,5123,0.1983212961155573,0.19734530548506735,1.0049455984174085,1.0019723865877712,0.1,-0.09505440158259151,-0.09802761341222879,False,False,False,False,0.1625320576050503,0.035789238510507,1.2201980276252586,0.02,0.2,0.03250641152101006,0.03250641152101006,0.0032828269894969384,True,positive_beta_exposure,positive_beta_exposure_candidate,False,baseline_arm_did_not_pass,False,True,38.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__af4361ca28c5,af4361ca28c58c8c90308f319d9bce235e88fd1485eb86519584069bdb0d477c,calendar_time_random_same_budget,train,executable_next_open_anchored,4248,4248,972,4035,4248,4248,4248,4248,0.19397363465160075,0.16807909604519775,1.1540616246498598,0.9856459330143541,0.1026934514056195,0.05136817324424034,-0.1143540669856459,False,True,False,False,0.1625320576050503,0.031441577046550456,1.1934484649357782,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.0010648344744596042,False,train_diagnostic_only,train_diagnostic_only,False,,False,True,59.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__af4361ca28c5,af4361ca28c58c8c90308f319d9bce235e88fd1485eb86519584069bdb0d477c,instrument_matched_random_same_budget,train,executable_next_open_anchored,4248,4248,972,4035,4248,4248,4248,4248,0.19397363465160075,0.1967984934086629,0.9856459330143541,0.9856459330143541,0.1,-0.1143540669856459,-0.1143540669856459,False,False,False,False,0.1625320576050503,0.031441577046550456,1.1934484649357782,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.0010648344744596042,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,59.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__af4361ca28c5,af4361ca28c58c8c90308f319d9bce235e88fd1485eb86519584069bdb0d477c,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,4248,4248,972,4035,4248,4248,4248,4248,0.19397363465160075,0.19303201506591336,1.0048780487804878,0.9856459330143541,0.1,-0.0951219512195122,-0.1143540669856459,False,False,False,False,0.1625320576050503,0.031441577046550456,1.1934484649357782,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.0010648344744596042,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,59.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__be2f347ffea5,be2f347ffea5d417efec6455a7f2fba619c0488df6571e168e18b91fbdb0d3a0,calendar_time_random_same_budget,train,executable_next_open_anchored,4248,4248,972,4035,4248,4248,4248,4248,0.19397363465160075,0.16360640301318266,1.185611510791367,1.0122850122850122,0.10481920691453679,0.08079230387683016,-0.08771498771498779,False,True,False,False,0.1625320576050503,0.031441577046550456,1.1934484649357782,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.0010648344744596042,False,train_diagnostic_only,train_diagnostic_only,False,,False,True,29.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__be2f347ffea5,be2f347ffea5d417efec6455a7f2fba619c0488df6571e168e18b91fbdb0d3a0,instrument_matched_random_same_budget,train,executable_next_open_anchored,4248,4248,972,4035,4248,4248,4248,4248,0.19397363465160075,0.1895009416195857,1.0236024844720497,1.0122850122850122,0.1,-0.0763975155279503,-0.08771498771498779,False,False,False,False,0.1625320576050503,0.031441577046550456,1.1934484649357782,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.0010648344744596042,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,29.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__be2f347ffea5,be2f347ffea5d417efec6455a7f2fba619c0488df6571e168e18b91fbdb0d3a0,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,4248,4248,972,4035,4248,4248,4248,4248,0.19397363465160075,0.1916195856873823,1.0122850122850122,1.0122850122850122,0.1,-0.08771498771498779,-0.08771498771498779,False,False,False,False,0.1625320576050503,0.031441577046550456,1.1934484649357782,0.02,0.2,0.03250641152101006,0.03250641152101006,-0.0010648344744596042,False,train_diagnostic_only,train_diagnostic_only,False,baseline_arm_did_not_pass,False,True,29.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__1b61f720f0bd,1b61f720f0bd9d230e11a6a229b29f97cbecac2f812157e65656a249380f4e3b,calendar_time_random_same_budget,train,executable_next_open_anchored,3397,3397,887,3197,3397,3397,3397,3397,0.19605534294966145,0.16779511333529584,1.168421052631579,0.9288702928870293,0.11501795968938844,0.05340309294219059,-0.17112970711297074,False,True,False,False,0.1625320576050503,0.03352328534461116,1.2062564508109046,0.02,0.2,0.03250641152101006,0.03250641152101006,0.0010168738236010985,True,positive_beta_exposure,positive_beta_exposure_candidate,False,,False,True,103.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__1b61f720f0bd,1b61f720f0bd9d230e11a6a229b29f97cbecac2f812157e65656a249380f4e3b,instrument_matched_random_same_budget,train,executable_next_open_anchored,3397,3397,887,3197,3397,3397,3397,3397,0.19605534294966145,0.2110685899322932,0.9288702928870293,0.9288702928870293,0.1,-0.17112970711297074,-0.17112970711297074,False,False,False,False,0.1625320576050503,0.03352328534461116,1.2062564508109046,0.02,0.2,0.03250641152101006,0.03250641152101006,0.0010168738236010985,True,positive_beta_exposure,positive_beta_exposure_candidate,False,baseline_arm_did_not_pass,False,True,103.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__1b61f720f0bd,1b61f720f0bd9d230e11a6a229b29f97cbecac2f812157e65656a249380f4e3b,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,3397,3397,887,3197,3397,3397,3397,3397,0.19605534294966145,0.19634972034147777,0.9985007496251874,0.9288702928870293,0.10324397118030293,-0.1047432215551155,-0.17112970711297074,False,False,False,False,0.1625320576050503,0.03352328534461116,1.2062564508109046,0.02,0.2,0.03250641152101006,0.03250641152101006,0.0010168738236010985,True,positive_beta_exposure,positive_beta_exposure_candidate,False,baseline_arm_did_not_pass,False,True,103.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__ee518461bbcb,ee518461bbcb38d4585a3cda81e671a70c74df8dc389aad8de06135522f91d98,calendar_time_random_same_budget,train,executable_next_open_anchored,3397,3397,887,3197,3397,3397,3397,3397,0.19605534294966145,0.1657344715925817,1.1829484902309058,0.942008486562942,0.11631537766701877,0.06663311256388699,-0.157991513437058,False,True,False,False,0.1625320576050503,0.03352328534461116,1.2062564508109046,0.02,0.2,0.03250641152101006,0.03250641152101006,0.0010168738236010985,True,positive_beta_exposure,positive_beta_exposure_candidate,False,,False,True,94.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__ee518461bbcb,ee518461bbcb38d4585a3cda81e671a70c74df8dc389aad8de06135522f91d98,instrument_matched_random_same_budget,train,executable_next_open_anchored,3397,3397,887,3197,3397,3397,3397,3397,0.19605534294966145,0.2081248160141301,0.942008486562942,0.942008486562942,0.1,-0.157991513437058,-0.157991513437058,False,False,False,False,0.1625320576050503,0.03352328534461116,1.2062564508109046,0.02,0.2,0.03250641152101006,0.03250641152101006,0.0010168738236010985,True,positive_beta_exposure,positive_beta_exposure_candidate,False,baseline_arm_did_not_pass,False,True,94.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__ee518461bbcb,ee518461bbcb38d4585a3cda81e671a70c74df8dc389aad8de06135522f91d98,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,3397,3397,887,3197,3397,3397,3397,3397,0.19605534294966145,0.19517221077421254,1.004524886877828,0.942008486562942,0.10371681458682147,-0.09919192770899343,-0.157991513437058,False,False,False,False,0.1625320576050503,0.03352328534461116,1.2062564508109046,0.02,0.2,0.03250641152101006,0.03250641152101006,0.0010168738236010985,True,positive_beta_exposure,positive_beta_exposure_candidate,False,baseline_arm_did_not_pass,False,True,94.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__8954ed1757dd,8954ed1757dd31eea91cd364a60820ae110a5005532fe850e755d86a69454f11,calendar_time_random_same_budget,train,executable_next_open_anchored,2727,2727,852,2631,2727,2727,2727,2727,0.19545287862119545,0.15914924825815915,1.228110599078341,0.9483985765124555,0.13270747702698835,0.09540312205135262,-0.15895076994477958,False,True,False,False,0.1625320576050503,0.03292082101614516,1.2025497092773052,0.02,0.2,0.03250641152101006,0.03250641152101006,0.0004144094951350971,True,positive_beta_exposure,positive_beta_exposure_candidate,False,,False,True,95.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__8954ed1757dd,8954ed1757dd31eea91cd364a60820ae110a5005532fe850e755d86a69454f11,instrument_matched_random_same_budget,train,executable_next_open_anchored,2727,2727,852,2631,2727,2727,2727,2727,0.19545287862119545,0.2060872753942061,0.9483985765124555,0.9483985765124555,0.1073493464572351,-0.15895076994477958,-0.15895076994477958,False,False,False,False,0.1625320576050503,0.03292082101614516,1.2025497092773052,0.02,0.2,0.03250641152101006,0.03250641152101006,0.0004144094951350971,True,positive_beta_exposure,positive_beta_exposure_candidate,False,baseline_arm_did_not_pass,False,True,95.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__8954ed1757dd,8954ed1757dd31eea91cd364a60820ae110a5005532fe850e755d86a69454f11,liquidity_size_volatility_matched_same_budget,train,executable_next_open_anchored,2727,2727,852,2631,2727,2727,2727,2727,0.19545287862119545,0.1936193619361936,1.009469696969697,0.9483985765124555,0.11509562544436545,-0.10562592847466844,-0.15895076994477958,False,False,False,False,0.1625320576050503,0.03292082101614516,1.2025497092773052,0.02,0.2,0.03250641152101006,0.03250641152101006,0.0004144094951350971,True,positive_beta_exposure,positive_beta_exposure_candidate,False,baseline_arm_did_not_pass,False,True,95.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__8efaf05cf290,8efaf05cf29076c0546c5fa50c48e9fe53feee1c5c0206d567df4bb6c7131ddc,calendar_time_random_same_budget,train,executable_next_open_anchored,2727,2727,852,2631,2727,2727,2727,2727,0.19545287862119545,0.16354968830216354,1.195067264573991,0.9833948339483394,0.12986148907897455,0.0652057754950165,-0.12705784027084938,False,True,False,False,0.1625320576050503,0.03292082101614516,1.2025497092773052,0.02,0.2,0.03250641152101006,0.03250641152101006,0.0004144094951350971,True,positive_beta_exposure,positive_beta_exposure_candidate,False,,False,True,71.0
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__8efaf05cf290,8efaf05cf29076c0546c5fa50c48e9fe53feee1c5c0206d567df4bb6c7131ddc,instrument_matched_random_same_budget,train,executable_next_open_anchored,2727,2727,852,2631,2727,2727,2727,2727,0.19545287862119545,0.19875320865419877,0.9833948339483394,0.9833948339483394,0.11045267421918874,-0.12705784027084938,-0.12705784027084938,False,False,False,False,0.1625320576050503,0.03292082101614516,1.2025497092773052,0.02,0.2,0.03250641152101006,0.03250641152101006,0.0004144094951350971,True,positive_beta_exposure,positive_beta_exposure_candidate,False,baseline_arm_did_not_pass,False,True,71.0
