scope_id,split,upper_barrier_pct,lower_barrier_pct,horizon_sessions,complete_executable_event_n,same_bar_conflict_n,same_bar_conflict_rate,conflict_counted_as
primary_family_B8,all,0.2,-0.15,60,3771,0,0.0,lower_first
primary_family_B8,all,0.2,-0.15,80,3771,0,0.0,lower_first
primary_family_B8,all,0.2,-0.15,120,3770,0,0.0,lower_first
primary_family_B8,all,0.2,-0.12,10,3771,0,0.0,lower_first
primary_family_B8,all,0.2,-0.12,20,3771,0,0.0,lower_first
primary_family_B8,all,0.2,-0.12,40,3771,0,0.0,lower_first
primary_family_B8,all,0.2,-0.12,60,3771,0,0.0,lower_first
primary_family_B8,all,0.2,-0.12,80,3771,0,0.0,lower_first
primary_family_B8,all,0.2,-0.12,120,3770,0,0.0,lower_first
primary_family_B8,all,0.2,-0.1,10,3771,0,0.0,lower_first
primary_family_B8,all,0.2,-0.1,20,3771,0,0.0,lower_first
primary_family_B8,all,0.2,-0.1,40,3771,0,0.0,lower_first
primary_family_B8,all,0.2,-0.1,60,3771,0,0.0,lower_first
primary_family_B8,all,0.2,-0.1,80,3771,0,0.0,lower_first
primary_family_B8,all,0.2,-0.1,120,3770,0,0.0,lower_first
primary_family_B8,all,0.2,-0.08,10,3771,0,0.0,lower_first
primary_family_B8,all,0.2,-0.08,20,3771,0,0.0,lower_first
primary_family_B8,all,0.2,-0.08,40,3771,0,0.0,lower_first
primary_family_B8,all,0.2,-0.08,60,3771,0,0.0,lower_first
primary_family_B8,all,0.2,-0.08,80,3771,0,0.0,lower_first
primary_family_B8,all,0.2,-0.08,120,3770,0,0.0,lower_first
primary_family_B8,all,0.2,-0.06,10,3771,0,0.0,lower_first
primary_family_B8,all,0.2,-0.06,20,3771,0,0.0,lower_first
primary_family_B8,all,0.2,-0.06,40,3771,0,0.0,lower_first
primary_family_B8,all,0.2,-0.06,60,3771,0,0.0,lower_first
primary_family_B8,all,0.2,-0.06,80,3771,0,0.0,lower_first
primary_family_B8,all,0.2,-0.06,120,3770,0,0.0,lower_first
primary_family_B8,all,0.25,-0.2,10,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.2,20,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.2,40,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.2,60,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.2,80,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.2,120,3770,0,0.0,lower_first
primary_family_B8,all,0.25,-0.15,10,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.15,20,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.15,40,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.15,60,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.15,80,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.15,120,3770,0,0.0,lower_first
primary_family_B8,all,0.25,-0.12,10,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.12,20,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.12,40,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.12,60,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.12,80,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.12,120,3770,0,0.0,lower_first
primary_family_B8,all,0.25,-0.1,10,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.1,20,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.1,40,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.1,60,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.1,80,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.1,120,3770,0,0.0,lower_first
primary_family_B8,all,0.25,-0.08,10,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.08,20,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.08,40,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.08,60,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.08,80,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.08,120,3770,0,0.0,lower_first
primary_family_B8,all,0.25,-0.06,10,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.06,20,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.06,40,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.06,60,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.06,80,3771,0,0.0,lower_first
primary_family_B8,all,0.25,-0.06,120,3770,0,0.0,lower_first
primary_family_B8,all,0.3,-0.2,10,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.2,20,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.2,40,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.2,60,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.2,80,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.2,120,3770,0,0.0,lower_first
primary_family_B8,all,0.3,-0.15,10,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.15,20,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.15,40,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.15,60,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.15,80,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.15,120,3770,0,0.0,lower_first
primary_family_B8,all,0.3,-0.12,10,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.12,20,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.12,40,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.12,60,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.12,80,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.12,120,3770,0,0.0,lower_first
primary_family_B8,all,0.3,-0.1,10,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.1,20,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.1,40,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.1,60,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.1,80,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.1,120,3770,0,0.0,lower_first
primary_family_B8,all,0.3,-0.08,10,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.08,20,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.08,40,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.08,60,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.08,80,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.08,120,3770,0,0.0,lower_first
primary_family_B8,all,0.3,-0.06,10,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.06,20,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.06,40,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.06,60,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.06,80,3771,0,0.0,lower_first
primary_family_B8,all,0.3,-0.06,120,3770,0,0.0,lower_first
primary_family_B8,all,0.4,-0.2,10,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.2,20,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.2,40,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.2,60,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.2,80,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.2,120,3770,0,0.0,lower_first
primary_family_B8,all,0.4,-0.15,10,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.15,20,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.15,40,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.15,60,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.15,80,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.15,120,3770,0,0.0,lower_first
primary_family_B8,all,0.4,-0.12,10,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.12,20,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.12,40,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.12,60,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.12,80,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.12,120,3770,0,0.0,lower_first
primary_family_B8,all,0.4,-0.1,10,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.1,20,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.1,40,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.1,60,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.1,80,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.1,120,3770,0,0.0,lower_first
primary_family_B8,all,0.4,-0.08,10,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.08,20,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.08,40,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.08,60,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.08,80,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.08,120,3770,0,0.0,lower_first
primary_family_B8,all,0.4,-0.06,10,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.06,20,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.06,40,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.06,60,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.06,80,3771,0,0.0,lower_first
primary_family_B8,all,0.4,-0.06,120,3770,0,0.0,lower_first
primary_family_B8,train,0.1,-0.2,10,2008,0,0.0,lower_first
primary_family_B8,train,0.1,-0.2,20,2008,0,0.0,lower_first
primary_family_B8,train,0.1,-0.2,40,2008,0,0.0,lower_first
primary_family_B8,train,0.1,-0.2,60,2008,0,0.0,lower_first
primary_family_B8,train,0.1,-0.2,80,2008,0,0.0,lower_first
primary_family_B8,train,0.1,-0.2,120,2008,0,0.0,lower_first
primary_family_B8,train,0.1,-0.15,10,2008,0,0.0,lower_first
primary_family_B8,train,0.1,-0.15,20,2008,0,0.0,lower_first
primary_family_B8,train,0.1,-0.15,40,2008,0,0.0,lower_first
primary_family_B8,train,0.1,-0.15,60,2008,0,0.0,lower_first
primary_family_B8,train,0.1,-0.15,80,2008,0,0.0,lower_first
primary_family_B8,train,0.1,-0.15,120,2008,0,0.0,lower_first
primary_family_B8,train,0.1,-0.12,10,2008,2,0.00099601593625498,lower_first
primary_family_B8,train,0.1,-0.12,20,2008,2,0.00099601593625498,lower_first
primary_family_B8,train,0.1,-0.12,40,2008,2,0.00099601593625498,lower_first
primary_family_B8,train,0.1,-0.12,60,2008,2,0.00099601593625498,lower_first
primary_family_B8,train,0.1,-0.12,80,2008,2,0.00099601593625498,lower_first
primary_family_B8,train,0.1,-0.12,120,2008,2,0.00099601593625498,lower_first
primary_family_B8,train,0.1,-0.1,10,2008,2,0.00099601593625498,lower_first
primary_family_B8,train,0.1,-0.1,20,2008,2,0.00099601593625498,lower_first
primary_family_B8,train,0.1,-0.1,40,2008,2,0.00099601593625498,lower_first
primary_family_B8,train,0.1,-0.1,60,2008,2,0.00099601593625498,lower_first
primary_family_B8,train,0.1,-0.1,80,2008,2,0.00099601593625498,lower_first
primary_family_B8,train,0.1,-0.1,120,2008,2,0.00099601593625498,lower_first
primary_family_B8,train,0.1,-0.08,10,2008,2,0.00099601593625498,lower_first
primary_family_B8,train,0.1,-0.08,20,2008,2,0.00099601593625498,lower_first
primary_family_B8,train,0.1,-0.08,40,2008,2,0.00099601593625498,lower_first
primary_family_B8,train,0.1,-0.08,60,2008,2,0.00099601593625498,lower_first
primary_family_B8,train,0.1,-0.08,80,2008,2,0.00099601593625498,lower_first
primary_family_B8,train,0.1,-0.08,120,2008,2,0.00099601593625498,lower_first
primary_family_B8,train,0.1,-0.06,10,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.1,-0.06,20,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.1,-0.06,40,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.1,-0.06,60,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.1,-0.06,80,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.1,-0.06,120,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.15,-0.2,10,2008,0,0.0,lower_first
primary_family_B8,train,0.15,-0.2,20,2008,0,0.0,lower_first
primary_family_B8,train,0.15,-0.2,40,2008,0,0.0,lower_first
primary_family_B8,train,0.15,-0.2,60,2008,0,0.0,lower_first
primary_family_B8,train,0.15,-0.2,80,2008,0,0.0,lower_first
primary_family_B8,train,0.15,-0.2,120,2008,0,0.0,lower_first
primary_family_B8,train,0.15,-0.15,10,2008,0,0.0,lower_first
primary_family_B8,train,0.15,-0.15,20,2008,0,0.0,lower_first
primary_family_B8,train,0.15,-0.15,40,2008,0,0.0,lower_first
primary_family_B8,train,0.15,-0.15,60,2008,0,0.0,lower_first
primary_family_B8,train,0.15,-0.15,80,2008,0,0.0,lower_first
primary_family_B8,train,0.15,-0.15,120,2008,0,0.0,lower_first
primary_family_B8,train,0.15,-0.12,10,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.15,-0.12,20,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.15,-0.12,40,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.15,-0.12,60,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.15,-0.12,80,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.15,-0.12,120,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.15,-0.1,10,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.15,-0.1,20,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.15,-0.1,40,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.15,-0.1,60,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.15,-0.1,80,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.15,-0.1,120,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.15,-0.08,10,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.15,-0.08,20,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.15,-0.08,40,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.15,-0.08,60,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.15,-0.08,80,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.15,-0.08,120,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.15,-0.06,10,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.15,-0.06,20,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.15,-0.06,40,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.15,-0.06,60,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.15,-0.06,80,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.15,-0.06,120,2008,1,0.00049800796812749,lower_first
primary_family_B8,train,0.2,-0.2,10,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.2,20,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.2,40,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.2,60,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.2,80,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.2,120,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.15,10,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.15,20,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.15,40,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.15,60,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.15,80,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.15,120,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.12,10,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.12,20,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.12,40,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.12,60,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.12,80,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.12,120,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.1,10,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.1,20,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.1,40,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.1,60,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.1,80,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.1,120,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.08,10,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.08,20,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.08,40,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.08,60,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.08,80,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.08,120,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.06,10,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.06,20,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.06,40,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.06,60,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.06,80,2008,0,0.0,lower_first
primary_family_B8,train,0.2,-0.06,120,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.2,10,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.2,20,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.2,40,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.2,60,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.2,80,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.2,120,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.15,10,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.15,20,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.15,40,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.15,60,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.15,80,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.15,120,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.12,10,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.12,20,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.12,40,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.12,60,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.12,80,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.12,120,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.1,10,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.1,20,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.1,40,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.1,60,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.1,80,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.1,120,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.08,10,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.08,20,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.08,40,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.08,60,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.08,80,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.08,120,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.06,10,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.06,20,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.06,40,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.06,60,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.06,80,2008,0,0.0,lower_first
primary_family_B8,train,0.25,-0.06,120,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.2,10,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.2,20,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.2,40,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.2,60,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.2,80,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.2,120,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.15,10,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.15,20,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.15,40,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.15,60,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.15,80,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.15,120,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.12,10,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.12,20,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.12,40,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.12,60,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.12,80,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.12,120,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.1,10,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.1,20,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.1,40,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.1,60,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.1,80,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.1,120,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.08,10,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.08,20,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.08,40,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.08,60,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.08,80,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.08,120,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.06,10,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.06,20,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.06,40,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.06,60,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.06,80,2008,0,0.0,lower_first
primary_family_B8,train,0.3,-0.06,120,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.2,10,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.2,20,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.2,40,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.2,60,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.2,80,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.2,120,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.15,10,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.15,20,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.15,40,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.15,60,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.15,80,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.15,120,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.12,10,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.12,20,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.12,40,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.12,60,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.12,80,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.12,120,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.1,10,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.1,20,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.1,40,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.1,60,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.1,80,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.1,120,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.08,10,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.08,20,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.08,40,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.08,60,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.08,80,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.08,120,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.06,10,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.06,20,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.06,40,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.06,60,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.06,80,2008,0,0.0,lower_first
primary_family_B8,train,0.4,-0.06,120,2008,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.2,10,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.2,20,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.2,40,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.2,60,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.2,80,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.2,120,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.15,10,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.15,20,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.15,40,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.15,60,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.15,80,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.15,120,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.12,10,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.12,20,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.12,40,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.12,60,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.12,80,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.12,120,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.1,10,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.1,20,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.1,40,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.1,60,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.1,80,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.1,120,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.08,10,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.08,20,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.08,40,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.08,60,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.08,80,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.08,120,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.06,10,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.06,20,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.06,40,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.06,60,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.06,80,822,0,0.0,lower_first
primary_family_B8,validation,0.1,-0.06,120,822,0,0.0,lower_first
primary_family_B8,validation,0.15,-0.2,10,822,0,0.0,lower_first
primary_family_B8,validation,0.15,-0.2,20,822,0,0.0,lower_first
primary_family_B8,validation,0.15,-0.2,40,822,0,0.0,lower_first
