scope_id,split,horizon_sessions,event_n,complete_executable_event_n,mfe_p25,mfe_p50,mfe_p75,mfe_p90,mfe_p95,mae_p25,mae_p50,mae_p75,mae_p90,mae_p95,close_return_p25,close_return_p50,close_return_p75,close_return_p90,close_return_p95
primary_family_B2,all,120,3143,3142,0.07094830656683088,0.1749636903761167,0.36175489699425867,0.6569759329919225,0.8973786219099343,-0.24854174561071113,-0.15133548598024416,-0.0702346845743316,-0.027952164804469288,-0.014162082058037468,-0.14823125949271374,-0.028487987111395996,0.12891379422688476,0.35580077841749963,0.5639948343824583
primary_family_B2,train,10,1664,1664,0.020469094313074587,0.05096474953617802,0.09893612943033459,0.1775773907232819,0.24618150505114145,-0.08290246466329151,-0.04432111671381139,-0.02001305483028723,-0.008786747381012821,-0.004617640661745687,-0.04550035399251487,-0.0005773536729082873,0.04400108088632665,0.10378597122302174,0.165258856029128
primary_family_B2,train,20,1664,1664,0.02973160934248742,0.07322019381816003,0.14810852799977597,0.26615239912272903,0.3608866840073835,-0.11631573316185861,-0.06117778241268107,-0.029962686567164193,-0.012182689455478719,-0.006756756756756799,-0.06651591744652408,-0.005952591857704637,0.0685584240096721,0.1717403245510272,0.26053423358051203
primary_family_B2,train,40,1664,1664,0.04546353663153796,0.11255554983889737,0.22628034770387617,0.3858848728246318,0.5267174697094295,-0.16974941020894832,-0.09953021157495506,-0.047131214200878735,-0.018617956379403458,-0.010279268464906025,-0.09571351396276595,-0.008611899067430484,0.10792551627045266,0.2567252991380887,0.36046112492740184
primary_family_B2,train,60,1664,1664,0.057158210169097556,0.14935021097046408,0.30119636792191357,0.5186110563606752,0.6877387036399084,-0.19617874532656399,-0.11877794097932581,-0.05569577328327477,-0.022916961968395832,-0.011694825385984155,-0.1215047648728996,-0.02042271345104285,0.12835895257853214,0.3092513962381814,0.43847414811370505
primary_family_B2,train,80,1664,1664,0.06497499902845971,0.1676309915413533,0.3529375451351582,0.5861205575125116,0.7679746065245124,-0.21625258196840552,-0.13368167561612293,-0.06523030960545612,-0.02749398625429553,-0.013233020438504996,-0.14520925847410343,-0.027348326359832587,0.12828748914391025,0.3313991373900039,0.5270385451754573
primary_family_B2,train,120,1664,1664,0.08053377070608059,0.20647179209947109,0.4214635854341735,0.7091749731042384,0.9036601257868935,-0.2638778093784685,-0.16098128035187542,-0.07716146986275374,-0.031999113315839274,-0.016455646406932332,-0.16858062353425843,-0.040017406440382985,0.14065431519699806,0.3912513655548124,0.5965943339361062
primary_family_B2,validation,10,749,749,0.017699115044247815,0.044070512820512775,0.07945600812519737,0.14772505442743944,0.18831620553359696,-0.07492354740061169,-0.03703703703703698,-0.014373716632443578,-0.005306205995418377,-0.0027170023988816834,-0.04553224553224544,-0.0006443298969072142,0.03665385752290873,0.09097694789749114,0.13299142881389497
primary_family_B2,validation,20,749,749,0.023554603854389677,0.05476673427991896,0.1206896551724137,0.19231584796946516,0.26571197970713717,-0.11249259917110721,-0.05537974683544311,-0.021361815754339153,-0.008295994568906964,-0.004090082388339987,-0.07718373493975894,-0.01153504880212941,0.03554119547657497,0.10975598700611938,0.15975997409591933
primary_family_B2,validation,40,749,749,0.03271117952665015,0.07417582417582413,0.15354767184035478,0.26299344245631784,0.34317079755547686,-0.14798598949211905,-0.08312958435207818,-0.035569693464430174,-0.01292047626956203,-0.006620659195053274,-0.10247994164843188,-0.027027027027027084,0.038567493112947604,0.12473126407025302,0.19735180258488058
primary_family_B2,validation,60,749,749,0.03709550118389893,0.08835341365461846,0.1742533141670659,0.3124725999808617,0.40505145188923036,-0.18500211834486657,-0.10771276595744672,-0.04539385847797062,-0.01829083732111269,-0.008221317040054306,-0.12993762993762992,-0.033862433862433705,0.049278846153846256,0.1437741892432937,0.25984272172679157
primary_family_B2,validation,80,749,749,0.04185022026431717,0.09977989728539982,0.18518518518518512,0.33574607327931744,0.45994983169396003,-0.22964881048713381,-0.12894129710330693,-0.06046013911182446,-0.023242035172399183,-0.01212613270415923,-0.15454089312594077,-0.053497942386831365,0.031339977851605694,0.14964541154668384,0.22388663967611347
primary_family_B2,validation,120,749,749,0.047169811320754595,0.1244094488188976,0.22293538724860928,0.3748870907038013,0.5261915909729376,-0.26251976805482335,-0.16544417277913603,-0.0814383923849814,-0.030859915100060725,-0.017697085523172444,-0.16375545851528384,-0.06263982102908261,0.05823068309070534,0.19016647309330276,0.2814177244537184
primary_family_B2,robustness,10,730,730,0.015853960489574215,0.04265399347983223,0.08337555392349905,0.1722696963261839,0.24472002316341923,-0.07124219368507961,-0.03894313088974849,-0.018089711085189808,-0.007664038404138782,-0.004066803962339848,-0.04441775886914154,-0.005317081787670042,0.03641346702023618,0.09213991782736054,0.17692247566055921
primary_family_B2,robustness,20,730,730,0.02252912023738124,0.06356713593636387,0.12015323145823975,0.2426863495249146,0.34706050775746394,-0.10458833663448058,-0.05000017146835206,-0.02412559213341875,-0.009290238193583888,-0.004622435023843142,-0.054000707009030424,-0.0020969682923830946,0.05360953058321477,0.13683505855081746,0.2029410793362701
primary_family_B2,robustness,40,730,730,0.037037037037037035,0.08982384253260767,0.1980791376111573,0.36633267698105426,0.534601412353178,-0.13983530543663283,-0.07530733350333624,-0.034200162481143465,-0.013463494000406693,-0.006016264064416337,-0.07943571761844836,-0.0006277463904582614,0.08835048876804552,0.2423128763258005,0.3538049740477978
primary_family_B2,robustness,60,730,730,0.04815498232444093,0.12110115518698128,0.23693993883030529,0.49496319846335984,0.6873697268600215,-0.15978748206599713,-0.08847321370552252,-0.0379035476933213,-0.01552694924066582,-0.008032128514056214,-0.07884351192706371,0.0019361238220899635,0.10917293972891473,0.28886653875513213,0.46143224950722245
primary_family_B2,robustness,80,730,730,0.05841753879465905,0.1451710040443116,0.3167194212970993,0.5599016811541712,0.8383917243367925,-0.17642607346911776,-0.10207538314592762,-0.041787597163915335,-0.01713118209826495,-0.008458313175294248,-0.09525355763395371,0.0034935370200548377,0.14958256029684597,0.3474641241199973,0.5382973684210519
primary_family_B2,robustness,120,730,729,0.08510638297872353,0.19623971797884843,0.40234375,0.7622154927093319,1.1189861756705461,-0.19454329774614465,-0.11802378774016464,-0.04856787048567868,-0.020699192798120707,-0.00944896059890893,-0.0825892857142857,0.03476101800124165,0.17926186291739876,0.4489765997260645,0.7499148061353121
primary_family_B3,all,10,3508,3508,0.020576022266977356,0.04976551860475331,0.09816625216196145,0.17421163566414977,0.24652422756732528,-0.08233294828505419,-0.04509385817439138,-0.021334694363817436,-0.009688934528939623,-0.005332993707257612,-0.04902252773195695,-0.004823716268297029,0.045197185991578515,0.10737949752465605,0.16423662326828017
primary_family_B3,all,20,3508,3508,0.02872510929738581,0.06918034685055574,0.13962372300905507,0.24558726628778532,0.3341912486341205,-0.11238864589394262,-0.06554207792717082,-0.030493615768432153,-0.01324600297909819,-0.007092198581560294,-0.06892939033499768,-0.007775623280660893,0.06671974522292978,0.16038160898304543,0.2260993233736408
primary_family_B3,all,40,3508,3508,0.040334142149428764,0.10130763752331973,0.2100564958844367,0.35502943666192804,0.48939115539467615,-0.16026011179870028,-0.0965717115728919,-0.04405675360098865,-0.017197107611615445,-0.009379589577795826,-0.09787936913896,-0.01823006974145569,0.09578061957022016,0.22940866247260672,0.3470548360127405
primary_family_B3,all,60,3508,3508,0.0523788989058786,0.12954361837244932,0.2710198458121395,0.4586385503323637,0.6379720283779116,-0.1927417885872697,-0.1172253408179631,-0.055637448457340866,-0.021028151632282343,-0.011470141867370475,-0.1153724636091909,-0.013532022735263105,0.11400023746994076,0.2776457272212792,0.41928944675901664
primary_family_B3,all,80,3508,3508,0.06268159037595178,0.15379848589472622,0.30871155948375956,0.5237376847290641,0.7306517237330576,-0.21880579773777412,-0.13562092249254692,-0.06695503842562664,-0.024089051361725476,-0.01350683562164585,-0.1363256172034032,-0.020802423343224574,0.12575235217769137,0.3100922382494358,0.4798514652408834
primary_family_B3,all,120,3508,3508,0.08002479023646059,0.20075755970148612,0.37479536679536674,0.6578400418909292,0.898088435043071,-0.25842499384943424,-0.16303880727759557,-0.08244590255603063,-0.029637498646110365,-0.015628844258674043,-0.1569030810738588,-0.025758969676095367,0.13678512594396824,0.370199989460371,0.5618476640159038
primary_family_B3,train,10,1772,1772,0.02191905650033893,0.05416074589607467,0.10063715048028876,0.15977773574198442,0.22101455787203445,-0.08590825600912058,-0.04685512835089922,-0.022620716245462746,-0.010769580836004109,-0.006182291334928654,-0.051822302851533,-0.005095748133722822,0.048999401252763364,0.10578354978354981,0.1545843112378119
primary_family_B3,train,20,1772,1772,0.02992581498475294,0.07382276163186552,0.1410477819590883,0.2359731328095024,0.320029493673527,-0.11709557369324369,-0.06998552934929575,-0.03239376443996736,-0.01554942933342906,-0.00839117863640299,-0.07072017334524106,-0.010061640907966019,0.07057182042925364,0.15634735872301395,0.22458367428973386
primary_family_B3,train,40,1772,1772,0.04403645059886613,0.10540925540925539,0.2161066772173419,0.37270451770451773,0.4958840094803136,-0.15994133650739673,-0.10114412755145458,-0.04925344192359901,-0.01961393252953348,-0.010970808623176877,-0.09725063938618927,-0.01994045446064241,0.10745217682596692,0.25611348702593656,0.3794391081758619
primary_family_B3,train,60,1772,1772,0.05589106610386091,0.1356565624942302,0.29276237303356434,0.4814099295035246,0.6752735832979452,-0.19475312961172464,-0.1230445253987349,-0.061215195375702275,-0.023160516606541223,-0.013471907993966824,-0.12597249432872756,-0.0217287145679963,0.12523563140469118,0.31531177655229553,0.4506443268265277
primary_family_B3,train,80,1772,1772,0.0651166358862274,0.16168784068929132,0.34001586787114024,0.581240212094846,0.768840773303541,-0.21986968947699687,-0.1428571428571429,-0.07165944999528215,-0.027153597869915523,-0.015145320288570269,-0.14577591531243153,-0.02036735912922283,0.14598826616553418,0.34216644218138376,0.5237020460358055
primary_family_B3,train,120,1772,1772,0.07975060653632093,0.21566200237369126,0.4066683234609714,0.6875754032004039,0.9278451340082532,-0.2679540011270782,-0.16860950421244714,-0.08729506221917052,-0.031178954571442673,-0.01675636629391304,-0.17400405793642004,-0.031320067264573925,0.1491943971977568,0.39188180632105896,0.5883399536577292
primary_family_B3,validation,10,946,946,0.019200016401508868,0.04213193348707356,0.08512551660799034,0.14888126806534385,0.191855280152531,-0.08662900188323919,-0.04935564600205927,-0.022390859619474235,-0.010007906268183653,-0.005479422209634099,-0.0579479791508582,-0.009632090130056004,0.03247433911106806,0.08898875514729188,0.14288205518299513
primary_family_B3,validation,20,946,946,0.024685876659414796,0.05951367198157331,0.11998471030962671,0.20050415757341378,0.2501715152437794,-0.12302940218172342,-0.07311869077753297,-0.03650182607837332,-0.014726503209398278,-0.008469831208676587,-0.08147117873172788,-0.021302177858439242,0.04195760748926314,0.1309790729882936,0.18968304122545399
primary_family_B3,validation,40,946,946,0.030159626005625273,0.07954311674952852,0.16100486602494624,0.26621722114515967,0.35349482609361893,-0.18837751687262796,-0.10612981869315963,-0.05411131996658303,-0.021111120493831348,-0.012043088120888196,-0.1191041949445828,-0.04607023329923937,0.042736639492753525,0.1498091196465211,0.21333209565313682
primary_family_B3,validation,60,946,946,0.038179950802627205,0.0992240669296458,0.19044237012987014,0.3019106266986118,0.3928976743730216,-0.220975787097299,-0.1327704566789203,-0.07099241388696967,-0.030145598283807418,-0.015878520557545434,-0.1358871428976073,-0.03903435353094542,0.0587001046433025,0.16204256507806603,0.2591564308469986
primary_family_B3,validation,80,946,946,0.04372565884026247,0.10955696971169027,0.21207704249151688,0.3363342991563719,0.4606424927928845,-0.2489967326058345,-0.15843095958931147,-0.08469627567211546,-0.037154805495104304,-0.019243456554461996,-0.16112304570951186,-0.059875724308060485,0.047439854255848124,0.17244163388038958,0.3136055985290389
primary_family_B3,validation,120,946,946,0.05561520859003699,0.1292001439021465,0.24866355291173065,0.43887325312032244,0.5800722431387975,-0.2998703613378838,-0.20287124989121108,-0.11209348561564489,-0.05442880564664038,-0.02677338767996837,-0.19273871783051705,-0.08972387355109346,0.04663703974269223,0.2119717566915843,0.3692560567322576
primary_family_B3,robustness,10,790,790,0.02074506063120185,0.04824807902415784,0.11683051503939496,0.2668243519485521,0.38040483189005153,-0.06650362375596569,-0.0363182841980223,-0.01721712360350558,-0.006897917818315844,-0.004031975688583798,-0.038827413940103694,0.0025890804734317596,0.052987624789474996,0.13517611387052883,0.20601008051341477
primary_family_B3,robustness,20,790,790,0.03188576876463961,0.07416744726108937,0.18239343424161253,0.3342005616450766,0.49704727875304205,-0.09217713631624058,-0.04876789876789883,-0.023161258654905648,-0.008154388469434103,-0.004296400097260112,-0.04779898172518551,0.010843371571199745,0.0884573427213784,0.20075173190530837,0.27468443027794026
primary_family_B3,robustness,40,790,790,0.04954816377744942,0.12194747621132296,0.25776972638354917,0.4373433957471922,0.6012059933043248,-0.13064245546568312,-0.07232635861668119,-0.02989276456549375,-0.010981428466563891,-0.005348782268802906,-0.07098963686193902,0.023306457260916846,0.13920088987913715,0.2757283946420074,0.3982578470613018
primary_family_B3,robustness,60,790,790,0.07549883582412825,0.1743812288509563,0.3323036194088825,0.5664779666328652,0.7315184038210782,-0.15791038734824786,-0.08194376659958286,-0.032864950944465815,-0.012133785304550341,-0.005802058465174922,-0.06385281385281386,0.04877484223171347,0.16436094536213958,0.3429753428119141,0.4981182390184118
primary_family_B3,robustness,80,790,790,0.09078147691328314,0.21157153138697316,0.3685791843106138,0.6635081677790441,0.8689888637433366,-0.1673174916382521,-0.09588050314465407,-0.03851793719820673,-0.014836798876370315,-0.0074963261608967015,-0.08191960118002908,0.028092648391995656,0.175194232050764,0.395779827086877,0.5807681745875158
primary_family_B3,robustness,120,790,790,0.1305580457194085,0.2734214121895281,0.46140496824034977,0.8385543688503913,1.123984157138873,-0.19112001975205967,-0.11143233567066563,-0.04806455849507038,-0.017235288864486442,-0.007875986679652277,-0.05924167966054031,0.05892616486913971,0.2057865791361434,0.47084883989107273,0.715165964917
primary_family_B4,all,10,369,369,0.03736974487962641,0.07986111111111116,0.16861924686192475,0.2900955321307282,0.363727165328491,-0.14321608040201006,-0.08874458874458879,-0.043302783149752,-0.018037829261829643,-0.008239705813831736,-0.08776425368353613,-0.01864406779661021,0.07510548523206761,0.18769378850998764,0.2765201285132164
primary_family_B4,all,20,369,369,0.04546818727491009,0.10951239008792979,0.21950000000000003,0.3521354712634752,0.5138128346028571,-0.17371081900910013,-0.1146355036171397,-0.05979028029844735,-0.02369911819903958,-0.01364853169023967,-0.1134163208852006,-0.028955532574974074,0.07069686913865225,0.21339841225519793,0.3390388076298422
primary_family_B4,all,40,369,369,0.061557788944723635,0.13034188034188032,0.29427489418578756,0.47668290231241905,0.7018347221409102,-0.24518479958355022,-0.16858789625360238,-0.0920320347495589,-0.03359995489165729,-0.018217483767894192,-0.18130841121495322,-0.08092759110269743,0.06187529747739151,0.23062606905944832,0.38894806710504465
primary_family_B4,all,60,369,369,0.06983067605981952,0.1728395061728396,0.33172466344932694,0.5511849778637216,0.8224924608120028,-0.2755946225439504,-0.18938631790744476,-0.11428571428571432,-0.04007074656545827,-0.021229505393110408,-0.19127086007702188,-0.09386666666666676,0.05694980694980689,0.2531200283863685,0.38574220151064675
primary_family_B4,all,80,369,369,0.07455134793264273,0.1951451689671584,0.3672654690618762,0.719843661846364,1.0082387334683027,-0.2946768060836502,-0.2132204756146715,-0.12574639971900237,-0.05735284024918178,-0.02373232347399508,-0.1923076923076923,-0.08742857142857141,0.08577405857740583,0.3954554610734626,0.645737998465167
primary_family_B4,all,120,369,369,0.09308885754583929,0.23510362694300535,0.4271457085828345,0.8993540013435442,1.14277601264754,-0.3521307273309837,-0.25305439330543933,-0.14587737843551807,-0.06445281060750722,-0.02431339196373127,-0.2415181138585395,-0.10017271157167529,0.13002188183807428,0.4526494061374752,0.7409125131757233
primary_family_B4,train,10,175,175,0.0415639181578239,0.07819743659667311,0.16466261672858717,0.28439845273911457,0.34664572955258827,-0.14354409703937088,-0.08874458874458879,-0.03751048814122987,-0.011593088326347426,-0.003715313287302863,-0.07294560462368677,-0.007922964407606092,0.08210417583871255,0.19310496124282944,0.28133078310488796
primary_family_B4,train,20,175,175,0.050929689087583774,0.11331626120358518,0.21619117458061488,0.3338860068490829,0.40820822587896727,-0.17080531628257156,-0.11016949152542377,-0.054248185062138576,-0.021232068561793258,-0.009072420359790678,-0.10526707537449059,-0.013918886489080795,0.0661728650270178,0.21002587368699754,0.3050796147950555
primary_family_B4,train,40,175,175,0.06395648329681314,0.13834329632792475,0.2955300339411161,0.4598131423190164,0.7305508766863977,-0.22358734920970907,-0.15556978233034569,-0.08971781686064062,-0.033668122893757785,-0.018665158371040706,-0.17434248977206307,-0.07319535588086823,0.0584845862579324,0.22641678111476773,0.33959225331076304
primary_family_B4,train,60,175,175,0.0746086168973994,0.172906916276651,0.31150196385381745,0.4983612897773993,0.8322640246761661,-0.26582679553070887,-0.1983050847457627,-0.12081236386921668,-0.04617323839739888,-0.022866476850883284,-0.20312253803837743,-0.105177993527508,0.03407910495185007,0.22351390623210657,0.37258679208127204
primary_family_B4,train,80,175,175,0.08202367851721315,0.2098039215686276,0.3606471816283925,0.7227400050929462,0.9263600423068562,-0.28888861536297383,-0.21715076071922546,-0.14164294750158124,-0.07452588181401741,-0.02441271050751253,-0.1940079400185783,-0.09390444810543663,0.09381945709601036,0.31647707979626466,0.49044052203150845
primary_family_B4,train,120,175,175,0.11480153606364896,0.2584586466165413,0.4132095941441736,0.8885535227966719,1.1230449264017426,-0.3547004660882465,-0.2593094109681787,-0.1691949120502837,-0.08824597174465684,-0.02441271050751253,-0.24806074742373851,-0.09218436873747493,0.135886625223118,0.44046917757811044,0.6508537131201063
primary_family_B4,validation,10,39,39,0.02200067845162257,0.06535593220338964,0.10535749014109719,0.19044225923257013,0.24492250580960256,-0.13829695354778454,-0.10538141781822274,-0.0540984014576964,-0.04001385440061299,-0.02143762420626528,-0.09808780881365958,-0.035532994923857975,0.009679733926341028,0.09584147005614173,0.1580833640044168
primary_family_B4,validation,20,39,39,0.03947437453355007,0.07455134793264273,0.12439938435041664,0.2739193201765184,0.38750831661939683,-0.1955514201480814,-0.13975957757555346,-0.09055856273914281,-0.04961553718828625,-0.02506067469826788,-0.15562624591010032,-0.09199999999999997,0.02069547835676877,0.05765297893616356,0.18774460001380208
primary_family_B4,validation,40,39,39,0.04121527639489009,0.08178856308279969,0.20241368279174565,0.4439378908856888,0.4935368060430047,-0.2449897962578791,-0.18507890961262552,-0.1374648779287816,-0.06217585006944118,-0.047719362775831824,-0.1848348249441722,-0.11216730038022815,0.03266315651023033,0.18499517771420942,0.3061964835004434
primary_family_B4,validation,60,39,39,0.05220860675862693,0.10120259019426459,0.26493510969317424,0.4439378908856888,0.5078705880080112,-0.27235550387304347,-0.20468642315644392,-0.1690470078346391,-0.06217585006944118,-0.047719362775831824,-0.18420871243451892,-0.13302325581395347,-0.04243666143177793,0.15918349792095832,0.3050453829235466
primary_family_B4,validation,80,39,39,0.06149475999482468,0.10120259019426459,0.26493510969317424,0.4439378908856888,0.5078705880080112,-0.2876519305945465,-0.2384522370012092,-0.17558803986710964,-0.06217585006944118,-0.047719362775831824,-0.20819710325758373,-0.12286324786324776,0.024103844436325184,0.100951785048191,0.23418158574663078
primary_family_B4,validation,120,39,39,0.06149475999482468,0.10974244120940657,0.30871804046160545,0.4747292720596524,0.5257804294550125,-0.34846945036739324,-0.26566992524439337,-0.1921006713394257,-0.06288710593976385,-0.05541656209359104,-0.27829643226216294,-0.19091431857389307,-0.04294964979516325,0.0726550013705763,0.13452346562496606
primary_family_B4,robustness,10,155,155,0.03727374625256763,0.09482193576578535,0.19300739616542584,0.33195412563811394,0.4604481594623765,-0.14294979903120703,-0.08428835489833642,-0.044558625905742,-0.018509776282599023,-0.01188868324361819,-0.09565384375195152,-0.036158631415241005,0.0745190611173372,0.19871414854252212,0.2781150094962582
primary_family_B4,robustness,20,155,155,0.04322693126602484,0.12028910686628791,0.23597329829489677,0.37942511568577525,0.547062704775799,-0.16508616146449623,-0.1138328530259366,-0.058753075921321674,-0.02303005714287219,-0.014716496327473667,-0.10576975590873172,-0.030055011404803378,0.09459937070688762,0.24144675001707663,0.41693903752256883
primary_family_B4,robustness,40,155,155,0.06461269683002169,0.15534072599753568,0.30079179004192436,0.5210884951548547,0.697056530214425,-0.26442192447497487,-0.16858789625360238,-0.09113403315753665,-0.031113507337632313,-0.015701032527415885,-0.19120728645175378,-0.09136212624584716,0.07908281368102787,0.24793879013063871,0.4390168128654962
primary_family_B4,robustness,60,155,155,0.07529894225131917,0.1860967902877102,0.3587370105539023,0.6277631815544502,0.848404524814481,-0.28397136805334644,-0.1800512601452371,-0.09242258611251525,-0.03343186404404879,-0.017076906954667063,-0.1816386452847064,-0.07051388657907864,0.08046024923340933,0.3384941036044937,0.4448609379662876
primary_family_B4,robustness,80,155,155,0.07658464960590106,0.20674486803519043,0.3825062516002916,0.745795261031614,1.1018327075983438,-0.30077585481300123,-0.2005,-0.11172149304005857,-0.05078356409918733,-0.017076906954667063,-0.18997532485811086,-0.06382978723404265,0.14909624193679094,0.4561296136516151,0.9669315792730115
primary_family_B4,robustness,120,155,155,0.09047534675112023,0.22543103448275859,0.4739532669072879,0.9864649519687186,1.3216067560322016,-0.34965837799554966,-0.2219080880314872,-0.128893086402795,-0.0548965907586128,-0.019990377859913904,-0.20965554548086673,-0.09901751388295599,0.18144362932862146,0.5658667742152315,1.0531147148103959
primary_family_B5,all,10,10887,10887,0.024034606001029135,0.057427258805512915,0.11433682244901644,0.20497068730971027,0.27351575545059836,-0.0927008981933678,-0.05041480536056153,-0.02282985206246274,-0.009421271538918547,-0.005001154734411066,-0.0545382438303319,-0.0050055617352613435,0.04989886954894229,0.12220908661953779,0.1840532426800122
primary_family_B5,all,20,10887,10887,0.033297386101326376,0.07992495309568493,0.15866208208174803,0.2774836413729766,0.3788237516721056,-0.12994742419866318,-0.07152317880794701,-0.03299298266790285,-0.013073171784303995,-0.006881731152772267,-0.07979410340964899,-0.011511895625479607,0.06734796266985188,0.16764400057597262,0.24533876378377087
primary_family_B5,all,40,10887,10887,0.044937347900378066,0.10805860805860812,0.21808649288535653,0.38222702348594834,0.5175780898595631,-0.17642165019085837,-0.10098665118978523,-0.0460716498345326,-0.017750609928034643,-0.008967960271503704,-0.11202589641434263,-0.023809523809523836,0.08667187209053051,0.2243574653323321,0.3425880356385226
primary_family_B5,all,60,10887,10887,0.05418407709032125,0.13123561013046814,0.2642063441813348,0.4670425983932731,0.6260467133598239,-0.20778744016629486,-0.12662337662337664,-0.059383549829154614,-0.022219454477518996,-0.010733421577536807,-0.13341180670442881,-0.03396789846957826,0.09341625372753781,0.2545819826828601,0.3932821764911049
primary_family_B5,all,80,10887,10887,0.062410769020836976,0.1507092198581561,0.3042476457623722,0.5305410199725912,0.7260415880544075,-0.23152755524653096,-0.1431226765799256,-0.0687317251461988,-0.025371942628404223,-0.012296245172697244,-0.14619523830050152,-0.03207964601769897,0.10901044179577446,0.2911434670551837,0.4409532146374238
primary_family_B5,all,120,10887,10883,0.07969194734345353,0.1885714285714286,0.3762249427854524,0.6496204934575498,0.9096416582478105,-0.26952276201946856,-0.17325110811331668,-0.08368013231010468,-0.03192713165218856,-0.015187162885581234,-0.16883840892840607,-0.03535353535353536,0.1314973692942124,0.36521179754824634,0.5680612782304285
primary_family_B5,train,10,5612,5612,0.02630035796202579,0.0625897652680667,0.12212246069327432,0.21121012101210138,0.27880057926569546,-0.09661637554447261,-0.05381704997229381,-0.024503995911160703,-0.00994189728883337,-0.005572625698324035,-0.05811626944363574,-0.00524418730566345,0.054829947881630314,0.13372868665998824,0.19882990867579903
primary_family_B5,train,20,5612,5612,0.03585491252919776,0.08554306407473389,0.16744046162843318,0.289903961584634,0.3931291062206044,-0.14083461852911663,-0.07792507439566265,-0.03584195118751998,-0.014498957712924187,-0.007684222684222694,-0.08828879384434937,-0.015427133631825907,0.07037964493331811,0.17611091968979628,0.2620740965684787
primary_family_B5,train,40,5612,5612,0.046841984765593314,0.11414997840140473,0.2302728549132565,0.40294452764967464,0.543386057974642,-0.1853296217601454,-0.10850419705518105,-0.0513991152119217,-0.01977290970111042,-0.009716519700007602,-0.11800527977613809,-0.02923366174657238,0.08830456962987104,0.2361090941432122,0.3591039015859613
primary_family_B5,train,60,5612,5612,0.05580777892564415,0.13473304875030923,0.2733818029321397,0.4738065772992244,0.6494373365377818,-0.21733164028257615,-0.139292384312098,-0.06894636015325664,-0.02681609792538042,-0.012802080773326787,-0.1458656832298136,-0.04813544906331796,0.08362096634817173,0.25055902918789386,0.38980153846153803
primary_family_B5,train,80,5612,5612,0.0644517040341625,0.15541922290388555,0.3178282996878497,0.5440741133998727,0.743047392957592,-0.24180649824032183,-0.15626871257485037,-0.07899420417701639,-0.03216518139142698,-0.015603494957632302,-0.15672909451769043,-0.04332426666375655,0.10383340885918191,0.29322756126590777,0.437418239718422
primary_family_B5,train,120,5612,5612,0.0820348315726529,0.19557405054061372,0.3953639604077064,0.6749775251189849,0.9324574735554599,-0.28525104064957085,-0.1867246913613576,-0.09634773403236382,-0.03865997569294692,-0.01877121766198207,-0.1892449792988494,-0.048556149732620346,0.1294977781861859,0.37901103024942057,0.559522053094932
primary_family_B5,validation,10,2551,2551,0.020510095933218175,0.04998611496806449,0.09577021594520296,0.16439790575916224,0.21286063049556292,-0.09214914398552171,-0.05067348555787676,-0.022418429025576836,-0.00947286303354522,-0.00497720929464418,-0.055010035510267064,-0.007033997655333968,0.03794270928699606,0.09632976964620288,0.1440788978652161
primary_family_B5,validation,20,2551,2551,0.028369038829416215,0.06720160481444348,0.12882397586092265,0.21497919556171974,0.28591829070640795,-0.12844097043891184,-0.07367613200306977,-0.034847663450070454,-0.013924050632911467,-0.007377769211229845,-0.08332440981151779,-0.019835329341317265,0.04761904761904767,0.12234385061171937,0.1899631511801937
primary_family_B5,validation,40,2551,2551,0.03617813873879927,0.08493220772576082,0.1700439748174617,0.2759493670886075,0.383670421144898,-0.18394073272668743,-0.10807453416149082,-0.0521376746417222,-0.01990049751243772,-0.011331476387966888,-0.1252237969413083,-0.04053177691309984,0.046909994688234646,0.1531615925058547,0.23903141385811688
primary_family_B5,validation,60,2551,2551,0.0432890608474934,0.10027347310847756,0.1995133150400592,0.32974683544303796,0.46864244882145445,-0.2213689809810066,-0.13332079729221502,-0.06601650561214578,-0.02547770700636942,-0.013203253607049492,-0.1446014765048766,-0.049025398700531464,0.05712524743106451,0.18266978922716626,0.28326919993586663
primary_family_B5,validation,80,2551,2551,0.04931257014590351,0.11194539249146751,0.22262190247801772,0.3819819819819821,0.5162367865071656,-0.2507142974765715,-0.15786500988421337,-0.07807121959614499,-0.029579657498702616,-0.01474234727647411,-0.1662026705629957,-0.05675459632294155,0.05874327903057541,0.1949876067199119,0.30562398785192935
primary_family_B5,validation,120,2551,2551,0.05797478722602989,0.13529876283232434,0.25380065616191494,0.45006058507876046,0.5969098593357532,-0.2939139759255467,-0.19027777777777777,-0.09653641905015942,-0.03854492893278727,-0.01730033343918702,-0.20033316841579352,-0.07673112913287583,0.05457827286557859,0.19966442953020147,0.333313916344094
primary_family_B5,robustness,10,2724,2724,0.023185970364523578,0.05548470310859077,0.1185536081089032,0.22944902723146585,0.31627620919024657,-0.08426486152404838,-0.04445078588236778,-0.020265007998652856,-0.008423940679595777,-0.0041835960495984715,-0.04615864591323324,-0.0012453871043519027,0.05220731676383317,0.12820441876265082,0.1910985689017528
primary_family_B5,robustness,20,2724,2724,0.03320239355206395,0.08247406798808676,0.1745315268805202,0.31249609644987947,0.40997861331593366,-0.11132586138933462,-0.05845447334527071,-0.026555455332379713,-0.01017277827465649,-0.005181347150258991,-0.0598310568002606,0.004297607203340936,0.08081628227127574,0.18242067845388887,0.2788261109920617
