source_board_ts_code,reference_member_n,minimum_member_pass,duplicate_group_id,retained_board_id,retained,synthetic,board_member_sha256,run_id,contract_version
BK1119.DC,2,False,60367536b4dd86a863747165dc5c5b3aec2093f1aeb67b7acd78dce04a8d0580,,False,False,60367536b4dd86a863747165dc5c5b3aec2093f1aeb67b7acd78dce04a8d0580,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1126.DC,9,False,9601e5e31b947523a7131c638176eb8cb34d975d590a94efb2d452ad0f474b02,,False,False,9601e5e31b947523a7131c638176eb8cb34d975d590a94efb2d452ad0f474b02,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1131.DC,1,False,4beab8b60b289714d72d55d18a7ff3c4fb95240a41579de721a5b31e8ac6d203,,False,False,4beab8b60b289714d72d55d18a7ff3c4fb95240a41579de721a5b31e8ac6d203,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1134.DC,21,True,5a80afef09c6b015545aa1b810aa4ed31149b3a4d0fe6b7545b1f3c6f40b1b11,BK1134.DC,True,False,5a80afef09c6b015545aa1b810aa4ed31149b3a4d0fe6b7545b1f3c6f40b1b11,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1135.DC,8,False,e8c506f702ae5e0fa8c22f3b6bd085de63e38a2fdd5b20a888e9d3c4d0baa748,,False,False,e8c506f702ae5e0fa8c22f3b6bd085de63e38a2fdd5b20a888e9d3c4d0baa748,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1136.DC,1,False,20744ffa23c602ac90e444741f4ad48d0a99d2a455c58d2e2c6ff07a8b3ceaaf,,False,False,20744ffa23c602ac90e444741f4ad48d0a99d2a455c58d2e2c6ff07a8b3ceaaf,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1140.DC,123,True,118b210ac2fc8dbe0b08b19b078fc7a5b9695aae9fc1e748698b4aa18d48a508,BK1140.DC,True,False,118b210ac2fc8dbe0b08b19b078fc7a5b9695aae9fc1e748698b4aa18d48a508,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1142.DC,2,False,94ca7f0f6bc484976eceb8587b8ed4d48c4a92720768fb6526246fb450f19455,,False,False,94ca7f0f6bc484976eceb8587b8ed4d48c4a92720768fb6526246fb450f19455,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1143.DC,1,False,e9a3381ab8d9a445962a4ab156e32f35bc40e9df1a626610ed38122d585ddb19,,False,False,e9a3381ab8d9a445962a4ab156e32f35bc40e9df1a626610ed38122d585ddb19,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1145.DC,5,False,2b49a1316585b1a233caf288bb10b7635ad2a385e1e67ff407ebc70861686da2,,False,False,2b49a1316585b1a233caf288bb10b7635ad2a385e1e67ff407ebc70861686da2,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1148.DC,5,False,f7b15967c900b88a27de47f7c4de6a586f99c60665d8b6fa911bde187bf602c5,,False,False,f7b15967c900b88a27de47f7c4de6a586f99c60665d8b6fa911bde187bf602c5,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1150.DC,11,True,da89746d1514ec3337ff640403c850eb0053e39263cddfe42e83f7e72875c1ab,BK1150.DC,True,False,da89746d1514ec3337ff640403c850eb0053e39263cddfe42e83f7e72875c1ab,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1152.DC,3,False,42161e0098adca5671487b258d7ac9b2cfd299cc827ad0d88d31e13f765a1ee6,,False,False,42161e0098adca5671487b258d7ac9b2cfd299cc827ad0d88d31e13f765a1ee6,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1154.DC,3,False,f93eb0accda2accf912f8c5ff78f7e455c82511cf5e89b114394fd5c4a669e2c,,False,False,f93eb0accda2accf912f8c5ff78f7e455c82511cf5e89b114394fd5c4a669e2c,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1155.DC,5,False,4e7709b41cfbb10228d23f9e05271ba8c631572df2db090036e1d661093d6493,,False,False,4e7709b41cfbb10228d23f9e05271ba8c631572df2db090036e1d661093d6493,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1157.DC,2,False,3dbf31e1f46981b3d7057b9176a80ed41d146cb9a256920a913aea4131454e50,,False,False,3dbf31e1f46981b3d7057b9176a80ed41d146cb9a256920a913aea4131454e50,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1159.DC,3,False,2cf51d99924b354cd6a0400980e43ff2e6fb756202e7a4d0007cb2b7b6a8209f,,False,False,2cf51d99924b354cd6a0400980e43ff2e6fb756202e7a4d0007cb2b7b6a8209f,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1160.DC,7,False,64f6dcb2b5e6078bd02a3a1fc78351cac8fb1c15fdd68379e94e8f12837df562,,False,False,64f6dcb2b5e6078bd02a3a1fc78351cac8fb1c15fdd68379e94e8f12837df562,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1166.DC,27,True,15c87910260d1da9731ef87a5a22afdacbb8f64a71ad78421e681a8fff7722d9,BK1166.DC,True,False,15c87910260d1da9731ef87a5a22afdacbb8f64a71ad78421e681a8fff7722d9,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1168.DC,4,False,d6e637100f184a83b25ffab7a93eeca439db2aec6a9f5fd4db2e90682812c91e,,False,False,d6e637100f184a83b25ffab7a93eeca439db2aec6a9f5fd4db2e90682812c91e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1169.DC,5,False,026ccc685e5fc1e65db23d6a8bcb45952d0caace19488383d3c139449cefbe9f,,False,False,026ccc685e5fc1e65db23d6a8bcb45952d0caace19488383d3c139449cefbe9f,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1172.DC,4,False,68f321069238bee662af417ce79d75ab9537fc7e1f4cdc52c457a8017dbcacd1,,False,False,68f321069238bee662af417ce79d75ab9537fc7e1f4cdc52c457a8017dbcacd1,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1174.DC,9,False,11b98015ee43a9e5e1f7fa1ddb654e08743ac6126936e288843f722d641a0a75,,False,False,11b98015ee43a9e5e1f7fa1ddb654e08743ac6126936e288843f722d641a0a75,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1177.DC,1,False,d6ab80529afe4bf1cce9884c5348b82d2e31c8f078ec8fdecb945f2dfdf47573,,False,False,d6ab80529afe4bf1cce9884c5348b82d2e31c8f078ec8fdecb945f2dfdf47573,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1178.DC,11,True,cdd5872fc057037603e13af81da9a14889edfb732ac4bc1f3208a64cb7b92032,BK1178.DC,True,False,cdd5872fc057037603e13af81da9a14889edfb732ac4bc1f3208a64cb7b92032,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1181.DC,7,False,69c716d5dfd2fba7a893308e0dbabdfa61cc5df761e6d3721eefdece2eabcded,,False,False,69c716d5dfd2fba7a893308e0dbabdfa61cc5df761e6d3721eefdece2eabcded,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1183.DC,5,False,85808a71c3efa815c5605f604fc3d588a74ed98baba617c98984f6030afca6d0,,False,False,85808a71c3efa815c5605f604fc3d588a74ed98baba617c98984f6030afca6d0,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1184.DC,13,True,f34bddfa7345decca99e19551428da66056c5122d79a35df927a0b56fc122b46,BK1184.DC,True,False,f34bddfa7345decca99e19551428da66056c5122d79a35df927a0b56fc122b46,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
BK1186.DC,2,False,def0013e55e0d31070cc1d17b5715b511591482069cfc1d054d9b3caf0906d77,,False,False,def0013e55e0d31070cc1d17b5715b511591482069cfc1d054d9b3caf0906d77,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
__NO_BOARD__,0,False,__NO_BOARD__,__NO_BOARD__,True,True,29aa9af1e97750032f7c1bd37fc33c55ed6ffba4b3400f854e8d1a362c0e671d,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
