membership_date,board_bucket,eligible_count,board_quota,kept_count,quota_fill_rate,quota_shortfall_count,quota_shortfall_reason,rank_cutoff_market_cap_cny
2023-11-17,main_board,2901,400,400,1.0,0,,26224167542.87
2023-11-20,chinext,1228,100,100,1.0,0,,17229847677.66
2023-11-20,main_board,2905,400,400,1.0,0,,26390612999.999996
2023-11-21,chinext,1228,100,100,1.0,0,,16800000000.0
2023-11-21,main_board,2906,400,400,1.0,0,,26372890322.239998
2023-11-22,chinext,1228,100,100,1.0,0,,16499475839.279999
2023-11-22,main_board,2906,400,400,1.0,0,,26075177896.32
2023-11-23,chinext,1228,100,100,1.0,0,,16584415225.839998
2023-11-23,main_board,2907,400,400,1.0,0,,26174381978.1
2023-11-24,chinext,1229,100,100,1.0,0,,16414479700.57
2023-11-24,main_board,2908,400,400,1.0,0,,25913907124.670002
2023-11-27,chinext,1230,100,100,1.0,0,,16486204060.13
2023-11-27,main_board,2909,400,400,1.0,0,,25863761165.44
2023-11-28,chinext,1230,100,100,1.0,0,,16573032080.74
2023-11-28,main_board,2910,400,400,1.0,0,,26103569330.85
2023-11-29,chinext,1231,100,100,1.0,0,,16495984440.0
2023-11-29,main_board,2911,400,400,1.0,0,,25939232381.68
2023-11-30,chinext,1232,100,100,1.0,0,,16299534888.0
2023-11-30,main_board,2910,400,400,1.0,0,,25988040000.0
2023-12-01,chinext,1233,100,100,1.0,0,,16513548531.03
2023-12-01,main_board,2910,400,400,1.0,0,,25952601600.0
2023-12-04,chinext,1233,100,100,1.0,0,,16224956604.08
2023-12-04,main_board,2910,400,400,1.0,0,,25889874047.79
2023-12-05,chinext,1233,100,100,1.0,0,,15717659894.4
2023-12-05,main_board,2911,400,400,1.0,0,,25507370755.68
2023-12-06,chinext,1233,100,100,1.0,0,,15904039727.099998
2023-12-06,main_board,2912,400,400,1.0,0,,25622483835.62
2023-12-07,chinext,1233,100,100,1.0,0,,15841713369.72
2023-12-07,main_board,2913,400,400,1.0,0,,25932531000.0
2023-12-08,chinext,1234,100,100,1.0,0,,16169421586.240002
2023-12-08,main_board,2916,400,400,1.0,0,,25704581353.0
2023-12-11,chinext,1234,100,100,1.0,0,,16142783329.919998
2023-12-11,main_board,2916,400,400,1.0,0,,26142393306.079998
2023-12-12,chinext,1234,100,100,1.0,0,,16001327520.0
2023-12-12,main_board,2917,400,400,1.0,0,,26254374628.159996
2023-12-13,chinext,1235,100,100,1.0,0,,15964200000.0
2023-12-13,main_board,2918,400,400,1.0,0,,25979544351.88
2023-12-14,chinext,1235,100,100,1.0,0,,15771604934.56
2023-12-14,main_board,2917,400,400,1.0,0,,25891934360.34
2023-12-15,chinext,1235,100,100,1.0,0,,15689932972.48
2023-12-15,main_board,2919,400,400,1.0,0,,25542248363.469997
2023-12-18,chinext,1237,100,100,1.0,0,,15498000000.0
2023-12-18,main_board,2917,400,400,1.0,0,,25300279712.280003
2023-12-19,chinext,1237,100,100,1.0,0,,15708000000.0
2023-12-19,main_board,2918,400,400,1.0,0,,25467003648.0
2023-12-20,chinext,1237,100,100,1.0,0,,15562177190.910002
2023-12-20,main_board,2919,400,400,1.0,0,,25094738087.999996
2023-12-21,chinext,1237,100,100,1.0,0,,15741599999.999998
2023-12-21,main_board,2919,400,400,1.0,0,,25162989507.12
2023-12-22,chinext,1237,100,100,1.0,0,,15662384170.619999
2023-12-22,main_board,2920,400,400,1.0,0,,24983204349.86
2023-12-25,chinext,1237,100,100,1.0,0,,15580197082.24
2023-12-25,main_board,2923,400,400,1.0,0,,25033981556.710003
2023-12-26,chinext,1239,100,100,1.0,0,,15472995659.73
2023-12-26,main_board,2924,400,400,1.0,0,,24699070273.199997
2023-12-27,chinext,1239,100,100,1.0,0,,15588736596.15
2023-12-27,main_board,2926,400,400,1.0,0,,24807634526.36
2023-12-28,chinext,1240,100,100,1.0,0,,15918903315.630001
2023-12-28,main_board,2926,400,400,1.0,0,,25103061496.260002
2023-12-29,chinext,1241,100,100,1.0,0,,16141857143.58
2023-12-29,main_board,2929,400,400,1.0,0,,25479877374.0
2024-01-02,chinext,1244,100,100,1.0,0,,16104288503.679998
2024-01-02,main_board,2941,400,400,1.0,0,,25578152936.48
2024-01-03,chinext,1244,100,100,1.0,0,,16029625300.400002
2024-01-03,main_board,2941,400,400,1.0,0,,25441512785.0
2024-01-04,chinext,1244,100,100,1.0,0,,15996856049.359999
2024-01-04,main_board,2941,400,400,1.0,0,,25254137828.420002
2024-01-05,chinext,1244,100,100,1.0,0,,15590133432.42
2024-01-05,main_board,2942,400,400,1.0,0,,24944831706.74
2024-01-08,chinext,1244,100,100,1.0,0,,15414385350.0
2024-01-08,main_board,2943,400,400,1.0,0,,24308527326.3
2024-01-09,chinext,1244,100,100,1.0,0,,15433634455.789999
2024-01-09,main_board,2944,400,400,1.0,0,,24315614387.68
2024-01-10,chinext,1244,100,100,1.0,0,,15195721642.2
2024-01-10,main_board,2946,400,400,1.0,0,,24277309988.4
2024-01-11,chinext,1243,100,100,1.0,0,,15532450013.849998
2024-01-11,main_board,2949,400,400,1.0,0,,24422901580.44
2024-01-12,chinext,1243,100,100,1.0,0,,15397675132.32
2024-01-12,main_board,2947,400,400,1.0,0,,24668280000.0
2024-01-15,chinext,1243,100,100,1.0,0,,15292317152.0
2024-01-15,main_board,2948,400,400,1.0,0,,24605381745.0
2024-01-16,chinext,1244,100,100,1.0,0,,15113188623.78
2024-01-16,main_board,2949,400,400,1.0,0,,24564223567.5
2024-01-17,chinext,1244,100,100,1.0,0,,14576855170.960001
2024-01-17,main_board,2949,400,400,1.0,0,,23938401667.96
2024-01-18,chinext,1245,100,100,1.0,0,,14477262212.26
2024-01-18,main_board,2951,400,400,1.0,0,,23990187277.29
2024-01-19,chinext,1246,100,100,1.0,0,,14251616349.32
2024-01-19,main_board,2952,400,400,1.0,0,,23812277317.76
2024-01-22,chinext,1246,100,100,1.0,0,,13530331947.07
2024-01-22,main_board,2952,400,400,1.0,0,,22672281334.64
2024-01-23,chinext,1246,100,100,1.0,0,,13637391840.0
2024-01-23,main_board,2952,400,400,1.0,0,,23165376634.399998
2024-01-24,chinext,1247,100,100,1.0,0,,13721966474.58
2024-01-24,main_board,2953,400,400,1.0,0,,23574322020.75
2024-01-25,chinext,1248,100,100,1.0,0,,14159649712.05
2024-01-25,main_board,2954,400,400,1.0,0,,24000571619.100002
2024-01-26,chinext,1247,100,100,1.0,0,,13746700811.28
2024-01-26,main_board,2954,400,400,1.0,0,,24057609257.5
2024-01-29,chinext,1247,100,100,1.0,0,,13177841094.16
2024-01-29,main_board,2954,400,400,1.0,0,,23689828442.14
2024-01-30,chinext,1248,100,100,1.0,0,,12875169832.28
2024-01-30,main_board,2955,400,400,1.0,0,,23161711247.57
2024-01-31,chinext,1248,100,100,1.0,0,,12475198536.0
2024-01-31,main_board,2956,400,400,1.0,0,,22552094610.22
2024-02-01,chinext,1248,100,100,1.0,0,,12429810321.66
2024-02-01,main_board,2956,400,400,1.0,0,,22409868535.46
2024-02-02,chinext,1250,100,100,1.0,0,,12056807424.19
2024-02-02,main_board,2956,400,400,1.0,0,,21869579161.44
2024-02-05,chinext,1250,100,100,1.0,0,,11461543661.14
2024-02-05,main_board,2957,400,400,1.0,0,,21337637803.25
2024-02-06,chinext,1251,100,100,1.0,0,,12516286942.84
2024-02-06,main_board,2959,400,400,1.0,0,,22784484680.02
2024-02-07,chinext,1251,100,100,1.0,0,,12867868036.74
2024-02-07,main_board,2959,400,400,1.0,0,,24121460846.059998
2024-02-08,chinext,1253,100,100,1.0,0,,13500714005.76
2024-02-08,main_board,2960,400,400,1.0,0,,24311241431.12
2024-02-19,chinext,1254,100,100,1.0,0,,13510583819.9
2024-02-19,main_board,2960,400,400,1.0,0,,24416675630.719997
2024-02-20,chinext,1254,100,100,1.0,0,,13728743003.060001
2024-02-20,main_board,2960,400,400,1.0,0,,24504000000.0
2024-02-21,chinext,1254,100,100,1.0,0,,13850279082.06
2024-02-21,main_board,2960,400,400,1.0,0,,24732427614.66
2024-02-22,chinext,1254,100,100,1.0,0,,14161490363.880001
2024-02-22,main_board,2960,400,400,1.0,0,,24926154201.72
2024-02-23,chinext,1254,100,100,1.0,0,,14214771924.220001
2024-02-23,main_board,2959,400,400,1.0,0,,25007278253.88
2024-02-26,chinext,1254,100,100,1.0,0,,14328491063.630001
2024-02-26,main_board,2959,400,400,1.0,0,,24797003143.68
2024-02-27,chinext,1254,100,100,1.0,0,,14764404258.08
2024-02-27,main_board,2959,400,400,1.0,0,,25404000000.000004
2024-02-28,chinext,1255,100,100,1.0,0,,14048818135.04
2024-02-28,main_board,2958,400,400,1.0,0,,24851435562.449997
2024-02-29,chinext,1255,100,100,1.0,0,,14817112876.800001
2024-02-29,main_board,2960,400,400,1.0,0,,25604586453.6
2024-03-01,chinext,1255,100,100,1.0,0,,14981747464.32
2024-03-01,main_board,2961,400,400,1.0,0,,25716440000.0
2024-03-04,chinext,1255,100,100,1.0,0,,15102377550.000002
2024-03-04,main_board,2962,400,400,1.0,0,,25755698086.199997
2024-03-05,chinext,1255,100,100,1.0,0,,15232947942.1
2024-03-05,main_board,2962,400,400,1.0,0,,25641581547.260002
2024-03-06,chinext,1255,100,100,1.0,0,,15499973770.04
2024-03-06,main_board,2962,400,400,1.0,0,,25609100045.2
2024-03-07,chinext,1255,100,100,1.0,0,,14679917387.199999
2024-03-07,main_board,2963,400,400,1.0,0,,25060333615.66
2024-03-08,chinext,1255,100,100,1.0,0,,14896939305.28
2024-03-08,main_board,2964,400,400,1.0,0,,25488379948.35
2024-03-11,chinext,1254,100,100,1.0,0,,15002967343.04
2024-03-11,main_board,2964,400,400,1.0,0,,25773560340.0
2024-03-12,chinext,1255,100,100,1.0,0,,15557474212.140001
2024-03-12,main_board,2964,400,400,1.0,0,,25878000000.0
2024-03-13,chinext,1256,100,100,1.0,0,,15608819011.52
2024-03-13,main_board,2964,400,400,1.0,0,,25784585764.6
2024-03-14,chinext,1256,100,100,1.0,0,,15366764957.3
2024-03-14,main_board,2964,400,400,1.0,0,,25729601571.3
2024-03-15,chinext,1256,100,100,1.0,0,,16188281747.380001
2024-03-15,main_board,2963,400,400,1.0,0,,25914262067.100002
2024-03-18,chinext,1257,100,100,1.0,0,,16403710672.22
2024-03-18,main_board,2962,400,400,1.0,0,,26374664530.199997
2024-03-19,chinext,1257,100,100,1.0,0,,16334981174.18
2024-03-19,main_board,2964,400,400,1.0,0,,26332831232.0
2024-03-20,chinext,1258,100,100,1.0,0,,16329021237.400002
2024-03-20,main_board,2964,400,400,1.0,0,,26401538508.84
2024-03-21,chinext,1258,100,100,1.0,0,,16331808778.56
2024-03-21,main_board,2964,400,400,1.0,0,,26287584847.920002
2024-03-22,chinext,1258,100,100,1.0,0,,15797415155.039999
2024-03-22,main_board,2964,400,400,1.0,0,,25853009592.73
2024-03-25,chinext,1258,100,100,1.0,0,,15606001807.800001
2024-03-25,main_board,2964,400,400,1.0,0,,25516605840.0
2024-03-26,chinext,1258,100,100,1.0,0,,15340931713.4
2024-03-26,main_board,2964,400,400,1.0,0,,25411563258.64
2024-03-27,chinext,1258,100,100,1.0,0,,14303194113.0
2024-03-27,main_board,2965,400,400,1.0,0,,24849005729.6
2024-03-28,chinext,1259,100,100,1.0,0,,15184029041.33
2024-03-28,main_board,2967,400,400,1.0,0,,25122518675.100002
2024-03-29,chinext,1263,100,100,1.0,0,,15386760000.800001
2024-03-29,main_board,2970,400,400,1.0,0,,25653604559.7
2024-04-01,chinext,1263,100,100,1.0,0,,15868084549.8
2024-04-01,main_board,2974,400,400,1.0,0,,26190567310.71
2024-04-02,chinext,1263,100,100,1.0,0,,15396912152.960001
2024-04-02,main_board,2975,400,400,1.0,0,,25904490004.05
2024-04-03,chinext,1263,100,100,1.0,0,,15285175321.44
2024-04-03,main_board,2974,400,400,1.0,0,,25859612846.079998
2024-04-08,chinext,1264,100,100,1.0,0,,14928341906.239998
2024-04-08,main_board,2975,400,400,1.0,0,,25689248640.0
2024-04-09,chinext,1264,100,100,1.0,0,,15142589602.140001
2024-04-09,main_board,2976,400,400,1.0,0,,25942208970.45
2024-04-10,chinext,1264,100,100,1.0,0,,14512587668.4
2024-04-10,main_board,2976,400,400,1.0,0,,25471670697.6
2024-04-11,chinext,1264,100,100,1.0,0,,14660931615.63
2024-04-11,main_board,2977,400,400,1.0,0,,25638079512.5
2024-04-12,chinext,1264,100,100,1.0,0,,14456453782.85
2024-04-12,main_board,2977,400,400,1.0,0,,25488528187.88
2024-04-15,chinext,1265,100,100,1.0,0,,14179200000.0
2024-04-15,main_board,2976,400,400,1.0,0,,25723890995.899998
2024-04-16,chinext,1265,100,100,1.0,0,,13380334500.0
2024-04-16,main_board,2976,400,400,1.0,0,,25342439003.52
2024-04-17,chinext,1265,100,100,1.0,0,,14166884426.3
2024-04-17,main_board,2976,400,400,1.0,0,,26161462229.460003
2024-04-18,chinext,1267,100,100,1.0,0,,14070000000.0
2024-04-18,main_board,2976,400,400,1.0,0,,26454002541.929996
2024-04-19,chinext,1267,100,100,1.0,0,,13793410155.839998
2024-04-19,main_board,2976,400,400,1.0,0,,26300528608.0
2024-04-22,chinext,1267,100,100,1.0,0,,13854346350.0
2024-04-22,main_board,2977,400,400,1.0,0,,25828902399.63
2024-04-23,chinext,1268,100,100,1.0,0,,13864995072.0
2024-04-23,main_board,2975,400,400,1.0,0,,25295663964.48
2024-04-24,chinext,1268,100,100,1.0,0,,14049861672.960001
2024-04-24,main_board,2975,400,400,1.0,0,,25286405033.010002
2024-04-25,chinext,1267,100,100,1.0,0,,14010350250.0
2024-04-25,main_board,2975,400,400,1.0,0,,25571480715.120003
2024-04-26,chinext,1266,100,100,1.0,0,,14240179194.0
2024-04-26,main_board,2969,400,400,1.0,0,,25956391271.159996
2024-04-29,chinext,1263,100,100,1.0,0,,14538229456.199999
2024-04-29,main_board,2965,400,400,1.0,0,,26430560265.199997
2024-04-30,chinext,1260,100,100,1.0,0,,14460957166.0
2024-04-30,main_board,2954,400,400,1.0,0,,26314858162.530003
2024-05-06,chinext,1260,100,100,1.0,0,,14805869073.3
2024-05-06,main_board,2966,400,400,1.0,0,,26913928083.27
2024-05-07,chinext,1259,100,100,1.0,0,,14982926091.92
2024-05-07,main_board,2966,400,400,1.0,0,,27133899709.600002
2024-05-08,chinext,1260,100,100,1.0,0,,14569799999.999998
2024-05-08,main_board,2965,400,400,1.0,0,,26711387060.309998
2024-05-09,chinext,1260,100,100,1.0,0,,14937534235.0
2024-05-09,main_board,2966,400,400,1.0,0,,27173178712.399998
2024-05-10,chinext,1260,100,100,1.0,0,,14638927200.000002
2024-05-10,main_board,2966,400,400,1.0,0,,27064590845.82
2024-05-13,chinext,1259,100,100,1.0,0,,14373528866.16
2024-05-13,main_board,2967,400,400,1.0,0,,26964607746.79
2024-05-14,chinext,1260,100,100,1.0,0,,14747063314.9
2024-05-14,main_board,2967,400,400,1.0,0,,26823825236.0
2024-05-15,chinext,1260,100,100,1.0,0,,14516549266.25
2024-05-15,main_board,2968,400,400,1.0,0,,26688167564.08
2024-05-16,chinext,1261,100,100,1.0,0,,14320813478.4
2024-05-16,main_board,2968,400,400,1.0,0,,26674348161.9
2024-05-17,chinext,1261,100,100,1.0,0,,14659657340.800001
2024-05-17,main_board,2969,400,400,1.0,0,,27305700786.54
2024-05-20,chinext,1260,100,100,1.0,0,,14907038381.36
2024-05-20,main_board,2967,400,400,1.0,0,,27365978271.72
2024-05-21,chinext,1261,100,100,1.0,0,,14691599999.999998
2024-05-21,main_board,2969,400,400,1.0,0,,27330000000.0
2024-05-22,chinext,1262,100,100,1.0,0,,15003167140.960001
2024-05-22,main_board,2970,400,400,1.0,0,,27350615053.56
2024-05-23,chinext,1262,100,100,1.0,0,,14571240895.26
2024-05-23,main_board,2971,400,400,1.0,0,,26618624044.8
2024-05-24,chinext,1263,100,100,1.0,0,,14941747077.04
2024-05-24,main_board,2971,400,400,1.0,0,,26604460628.16
2024-05-27,chinext,1264,100,100,1.0,0,,14576814137.140001
2024-05-27,main_board,2971,400,400,1.0,0,,26968618849.120003
2024-05-28,chinext,1265,100,100,1.0,0,,14115635252.039999
2024-05-28,main_board,2971,400,400,1.0,0,,26468746221.96
2024-05-29,chinext,1265,100,100,1.0,0,,14268561461.0
2024-05-29,main_board,2971,400,400,1.0,0,,26417450202.149998
2024-05-30,chinext,1266,100,100,1.0,0,,14090999999.999998
2024-05-30,main_board,2971,400,400,1.0,0,,26397376459.2
2024-05-31,chinext,1268,100,100,1.0,0,,14300938664.08
2024-05-31,main_board,2972,400,400,1.0,0,,26366832645.920002
2024-06-03,chinext,1268,100,100,1.0,0,,14225399999.999998
2024-06-03,main_board,2973,400,400,1.0,0,,26436998346.0
2024-06-04,chinext,1269,100,100,1.0,0,,14337939515.26
2024-06-04,main_board,2972,400,400,1.0,0,,26708485958.0
2024-06-05,chinext,1270,100,100,1.0,0,,14276753936.48
2024-06-05,main_board,2974,400,400,1.0,0,,26255072351.04
2024-06-06,chinext,1270,100,100,1.0,0,,14195983881.3
2024-06-06,main_board,2974,400,400,1.0,0,,26113360181.760002
2024-06-07,chinext,1271,100,100,1.0,0,,14041774478.0
2024-06-07,main_board,2973,400,400,1.0,0,,25939813071.24
2024-06-11,chinext,1271,100,100,1.0,0,,14467403228.76
2024-06-11,main_board,2976,400,400,1.0,0,,25899499771.899998
2024-06-12,chinext,1272,100,100,1.0,0,,14593298045.76
2024-06-12,main_board,2979,400,400,1.0,0,,25931166401.12
2024-06-13,chinext,1273,100,100,1.0,0,,14541754509.7
2024-06-13,main_board,2979,400,400,1.0,0,,25687673930.879997
2024-06-14,chinext,1273,100,100,1.0,0,,14543159374.4
2024-06-14,main_board,2982,400,400,1.0,0,,25808031171.52
2024-06-17,chinext,1273,100,100,1.0,0,,14649178139.55
2024-06-17,main_board,2982,400,400,1.0,0,,25649853987.0
2024-06-18,chinext,1273,100,100,1.0,0,,14606378285.9
2024-06-18,main_board,2983,400,400,1.0,0,,25905418000.0
2024-06-19,chinext,1273,100,100,1.0,0,,14353098495.179998
2024-06-19,main_board,2983,400,400,1.0,0,,25710608000.0
2024-06-20,chinext,1274,100,100,1.0,0,,14027666338.560001
2024-06-20,main_board,2983,400,400,1.0,0,,25454524437.600002
2024-06-21,chinext,1274,100,100,1.0,0,,14065375119.039999
2024-06-21,main_board,2984,400,400,1.0,0,,25328892041.280003
2024-06-24,chinext,1274,100,100,1.0,0,,13505146154.0
2024-06-24,main_board,2984,400,400,1.0,0,,24973979423.039997
2024-06-25,chinext,1275,100,100,1.0,0,,13321008984.0
2024-06-25,main_board,2981,400,400,1.0,0,,24802711175.52
2024-06-26,chinext,1276,100,100,1.0,0,,13827637478.74
2024-06-26,main_board,2987,400,400,1.0,0,,25156389862.199997
2024-06-27,chinext,1276,100,100,1.0,0,,13403193728.9
2024-06-27,main_board,2986,400,400,1.0,0,,24604551000.0
2024-06-28,chinext,1280,100,100,1.0,0,,13543815085.699999
2024-06-28,main_board,2988,400,400,1.0,0,,24884977011.52
2024-07-01,chinext,1284,100,100,1.0,0,,14082050030.25
2024-07-01,main_board,2993,400,400,1.0,0,,25486152103.2
2024-07-02,chinext,1284,100,100,1.0,0,,13801931072.5
2024-07-02,main_board,2994,400,400,1.0,0,,25025650196.0
2024-07-03,chinext,1284,100,100,1.0,0,,13532210712.960001
2024-07-03,main_board,2995,400,400,1.0,0,,24657679444.26
2024-07-04,chinext,1284,100,100,1.0,0,,13075959008.61
2024-07-04,main_board,2996,400,400,1.0,0,,24355131230.22
2024-07-05,chinext,1285,100,100,1.0,0,,13233706064.880001
2024-07-05,main_board,2997,400,400,1.0,0,,24385903176.68
2024-07-08,chinext,1284,100,100,1.0,0,,12736198318.08
2024-07-08,main_board,2997,400,400,1.0,0,,23992012479.16
2024-07-09,chinext,1284,100,100,1.0,0,,13077683906.25
2024-07-09,main_board,2998,400,400,1.0,0,,24436934074.92
2024-07-10,chinext,1285,100,100,1.0,0,,13318989305.800001
2024-07-10,main_board,2999,400,400,1.0,0,,24172366371.28
2024-07-11,chinext,1285,100,100,1.0,0,,13450783728.5
2024-07-11,main_board,2999,400,400,1.0,0,,24739418736.56
2024-07-12,chinext,1285,100,100,1.0,0,,13655086421.0
2024-07-12,main_board,2999,400,400,1.0,0,,24626718668.85
2024-07-15,chinext,1285,100,100,1.0,0,,13553494819.64
2024-07-15,main_board,3001,400,400,1.0,0,,24569224384.02
2024-07-16,chinext,1285,100,100,1.0,0,,13723311512.76
2024-07-16,main_board,3001,400,400,1.0,0,,24792379500.0
2024-07-17,chinext,1285,100,100,1.0,0,,13528903550.33
2024-07-17,main_board,3000,400,400,1.0,0,,24608244928.35
2024-07-18,chinext,1285,100,100,1.0,0,,13824501687.5
2024-07-18,main_board,3000,400,400,1.0,0,,24678759018.32
2024-07-19,chinext,1285,100,100,1.0,0,,14044565183.75
2024-07-19,main_board,2998,400,400,1.0,0,,24588281162.88
2024-07-22,chinext,1286,100,100,1.0,0,,13925731791.35
2024-07-22,main_board,2998,400,400,1.0,0,,24362206016.8
2024-07-23,chinext,1286,100,100,1.0,0,,13374581456.6
2024-07-23,main_board,2998,400,400,1.0,0,,23585253487.399998
2024-07-24,chinext,1286,100,100,1.0,0,,13227689725.599998
2024-07-24,main_board,2998,400,400,1.0,0,,23691472846.92
2024-07-25,chinext,1286,100,100,1.0,0,,13431439071.46
2024-07-25,main_board,2999,400,400,1.0,0,,23631342573.32
2024-07-26,chinext,1287,100,100,1.0,0,,13500427103.04
2024-07-26,main_board,3001,400,400,1.0,0,,23989124760.8
2024-07-29,chinext,1287,100,100,1.0,0,,13330610409.92
2024-07-29,main_board,3000,400,400,1.0,0,,23727967881.600002
2024-07-30,chinext,1287,100,100,1.0,0,,13404905213.160002
2024-07-30,main_board,3001,400,400,1.0,0,,23786888824.0
2024-07-31,chinext,1287,100,100,1.0,0,,14295477831.599998
2024-07-31,main_board,3001,400,400,1.0,0,,24460577666.600002
2024-08-01,chinext,1288,100,100,1.0,0,,14373391041.11
2024-08-01,main_board,3000,400,400,1.0,0,,24431006581.539997
2024-08-02,chinext,1288,100,100,1.0,0,,14013479999.999998
2024-08-02,main_board,3001,400,400,1.0,0,,24217945636.71
2024-08-05,chinext,1288,100,100,1.0,0,,13130455276.25
2024-08-05,main_board,3001,400,400,1.0,0,,23726332542.88
2024-08-06,chinext,1288,100,100,1.0,0,,13388984898.18
2024-08-06,main_board,3002,400,400,1.0,0,,23976956930.88
2024-08-07,chinext,1288,100,100,1.0,0,,13109329128.179998
2024-08-07,main_board,3003,400,400,1.0,0,,23765974333.86
2024-08-08,chinext,1288,100,100,1.0,0,,13064741627.42
2024-08-08,main_board,3003,400,400,1.0,0,,23997233436.960003
2024-08-09,chinext,1288,100,100,1.0,0,,13117384161.000002
2024-08-09,main_board,3003,400,400,1.0,0,,23856000000.0
2024-08-12,chinext,1288,100,100,1.0,0,,12941015970.6
2024-08-12,main_board,3003,400,400,1.0,0,,23707672828.38
2024-08-13,chinext,1289,100,100,1.0,0,,13266929150.0
2024-08-13,main_board,3003,400,400,1.0,0,,23838272017.92
2024-08-14,chinext,1289,100,100,1.0,0,,13205568256.199999
2024-08-14,main_board,3004,400,400,1.0,0,,23548570795.480003
2024-08-15,chinext,1289,100,100,1.0,0,,13323147049.8
2024-08-15,main_board,3005,400,400,1.0,0,,23856243741.36
2024-08-16,chinext,1290,100,100,1.0,0,,13229781748.38
2024-08-16,main_board,3005,400,400,1.0,0,,23781582228.88
2024-08-19,chinext,1290,100,100,1.0,0,,13222082640.0
2024-08-19,main_board,3004,400,400,1.0,0,,23845877052.48
2024-08-20,chinext,1290,100,100,1.0,0,,13044492211.259998
2024-08-20,main_board,3005,400,400,1.0,0,,23294131583.24
2024-08-21,chinext,1291,100,100,1.0,0,,12883006062.84
2024-08-21,main_board,3005,400,400,1.0,0,,23244463925.28
2024-08-22,chinext,1291,100,100,1.0,0,,12686447543.4
2024-08-22,main_board,3005,400,400,1.0,0,,22849190159.04
2024-08-23,chinext,1291,100,100,1.0,0,,12525763844.88
2024-08-23,main_board,3004,400,400,1.0,0,,23051940128.440002
2024-08-26,chinext,1291,100,100,1.0,0,,12506205049.859999
2024-08-26,main_board,3006,400,400,1.0,0,,22879349891.76
2024-08-27,chinext,1291,100,100,1.0,0,,12313316733.300001
2024-08-27,main_board,3005,400,400,1.0,0,,22726063182.48
2024-08-28,chinext,1292,100,100,1.0,0,,12412818282.66
2024-08-28,main_board,3004,400,400,1.0,0,,22821087446.879997
2024-08-29,chinext,1292,100,100,1.0,0,,12730491367.109999
2024-08-29,main_board,3003,400,400,1.0,0,,22971291806.5
2024-08-30,chinext,1292,100,100,1.0,0,,12961010533.000002
2024-08-30,main_board,3003,400,400,1.0,0,,23224915261.32
2024-09-02,chinext,1292,100,100,1.0,0,,12842904180.4
2024-09-02,main_board,3004,400,400,1.0,0,,23082603263.999996
2024-09-03,chinext,1292,100,100,1.0,0,,12799892998.75
2024-09-03,main_board,3006,400,400,1.0,0,,23443134557.12
2024-09-04,chinext,1294,100,100,1.0,0,,12604891029.45
2024-09-04,main_board,3007,400,400,1.0,0,,23382341361.0
2024-09-05,chinext,1294,100,100,1.0,0,,12547662033.42
2024-09-05,main_board,3007,400,400,1.0,0,,23569714123.47
2024-09-06,chinext,1294,100,100,1.0,0,,12284883770.939999
2024-09-06,main_board,3008,400,400,1.0,0,,23240453840.0
2024-09-09,chinext,1293,100,100,1.0,0,,12201043046.4
2024-09-09,main_board,3008,400,400,1.0,0,,22903236036.600002
2024-09-10,chinext,1293,100,100,1.0,0,,12323709865.679998
2024-09-10,main_board,3008,400,400,1.0,0,,22843790960.949997
2024-09-11,chinext,1295,100,100,1.0,0,,12401674109.82
2024-09-11,main_board,3010,400,400,1.0,0,,22738441627.2
2024-09-12,chinext,1295,100,100,1.0,0,,12235022067.72
2024-09-12,main_board,3011,400,400,1.0,0,,22759288651.6
2024-09-13,chinext,1295,100,100,1.0,0,,12084546773.43
2024-09-13,main_board,3013,400,400,1.0,0,,22416991402.52
2024-09-18,chinext,1295,100,100,1.0,0,,11905117719.63
2024-09-18,main_board,3010,400,400,1.0,0,,22578490773.3
2024-09-19,chinext,1296,100,100,1.0,0,,12109698262.62
2024-09-19,main_board,3010,400,400,1.0,0,,22993664267.039997
2024-09-20,chinext,1296,100,100,1.0,0,,12044003697.0
2024-09-20,main_board,3011,400,400,1.0,0,,22815623524.5
2024-09-23,chinext,1296,100,100,1.0,0,,11998720000.0
2024-09-23,main_board,3012,400,400,1.0,0,,22798406449.7
2024-09-24,chinext,1296,100,100,1.0,0,,12358553927.83
2024-09-24,main_board,3013,400,400,1.0,0,,23874241177.87
2024-09-25,chinext,1296,100,100,1.0,0,,12797551817.960001
2024-09-25,main_board,3014,400,400,1.0,0,,24142500323.2
2024-09-26,chinext,1296,100,100,1.0,0,,13356023200.0
2024-09-26,main_board,3014,400,400,1.0,0,,24955691018.760002
2024-09-27,chinext,1296,100,100,1.0,0,,14793789272.1
2024-09-27,main_board,3014,400,400,1.0,0,,26472968728.5
2024-09-30,chinext,1299,100,100,1.0,0,,17637364339.0
2024-09-30,main_board,3017,400,400,1.0,0,,28743432128.579998
2024-10-08,chinext,1298,100,100,1.0,0,,20202802269.41
2024-10-08,main_board,3017,400,400,1.0,0,,29441951052.800003
2024-10-09,chinext,1299,100,100,1.0,0,,17611822025.98
2024-10-09,main_board,3016,400,400,1.0,0,,27335155704.8
2024-10-10,chinext,1300,100,100,1.0,0,,17502473695.98
2024-10-10,main_board,3018,400,400,1.0,0,,27582312179.98
2024-10-11,chinext,1300,100,100,1.0,0,,16578116717.5
2024-10-11,main_board,3018,400,400,1.0,0,,26778474256.32
