membership_date,board_bucket,listed_instrument_count,candidate_with_daily_bar_count,excluded_missing_daily_bar_count,excluded_not_listed_count,excluded_st_count,excluded_suspended_count,excluded_missing_market_cap_count,eligible_count,status_source
2017-06-05,chinext,643,548,95,0,0,0,0,140,stock_info_sz_change_name_asof;daily_bar_presence
2017-06-05,main_board,2605,2252,353,0,47,0,0,1435,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-06-06,chinext,644,548,96,0,0,0,0,139,stock_info_sz_change_name_asof;daily_bar_presence
2017-06-06,main_board,2606,2253,353,0,47,0,0,1433,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-06-07,chinext,644,548,96,0,0,0,0,139,stock_info_sz_change_name_asof;daily_bar_presence
2017-06-07,main_board,2607,2256,351,0,47,0,0,1434,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-06-08,chinext,646,548,98,0,0,0,0,140,stock_info_sz_change_name_asof;daily_bar_presence
2017-06-08,main_board,2607,2256,351,0,49,0,0,1432,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-06-09,chinext,646,548,98,0,0,0,0,140,stock_info_sz_change_name_asof;daily_bar_presence
2017-06-09,main_board,2607,2259,348,0,50,0,0,1434,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-06-12,chinext,646,548,98,0,0,0,0,140,stock_info_sz_change_name_asof;daily_bar_presence
2017-06-12,main_board,2607,2261,346,0,51,0,0,1436,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-06-13,chinext,647,549,98,0,0,0,0,140,stock_info_sz_change_name_asof;daily_bar_presence
2017-06-13,main_board,2609,2264,345,0,51,0,0,1440,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-06-14,chinext,647,550,97,0,0,0,0,141,stock_info_sz_change_name_asof;daily_bar_presence
2017-06-14,main_board,2610,2268,342,0,50,0,0,1442,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-06-15,chinext,648,550,98,0,0,0,0,141,stock_info_sz_change_name_asof;daily_bar_presence
2017-06-15,main_board,2612,2270,342,0,50,0,0,1446,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-06-16,chinext,648,553,95,0,0,0,0,141,stock_info_sz_change_name_asof;daily_bar_presence
2017-06-16,main_board,2614,2274,340,0,50,0,0,1450,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-06-19,chinext,650,555,95,0,0,0,0,141,stock_info_sz_change_name_asof;daily_bar_presence
2017-06-19,main_board,2615,2271,344,0,50,0,0,1449,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-06-20,chinext,650,555,95,0,0,0,0,143,stock_info_sz_change_name_asof;daily_bar_presence
2017-06-20,main_board,2617,2277,340,0,50,0,0,1452,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-06-21,chinext,650,559,91,0,0,0,0,143,stock_info_sz_change_name_asof;daily_bar_presence
2017-06-21,main_board,2618,2278,340,0,50,0,0,1454,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-06-22,chinext,650,557,93,0,0,0,0,143,stock_info_sz_change_name_asof;daily_bar_presence
2017-06-22,main_board,2620,2276,344,0,49,0,0,1454,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-06-23,chinext,650,559,91,0,0,0,0,143,stock_info_sz_change_name_asof;daily_bar_presence
2017-06-23,main_board,2620,2280,340,0,49,0,0,1455,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-06-26,chinext,650,560,90,0,0,0,0,143,stock_info_sz_change_name_asof;daily_bar_presence
2017-06-26,main_board,2621,2279,342,0,49,0,0,1454,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-06-27,chinext,650,559,91,0,0,0,0,143,stock_info_sz_change_name_asof;daily_bar_presence
2017-06-27,main_board,2625,2282,343,0,48,0,0,1457,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-06-28,chinext,650,558,92,0,0,0,0,143,stock_info_sz_change_name_asof;daily_bar_presence
2017-06-28,main_board,2626,2282,344,0,48,0,0,1457,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-06-29,chinext,651,560,91,0,0,0,0,146,stock_info_sz_change_name_asof;daily_bar_presence
2017-06-29,main_board,2626,2280,346,0,48,0,0,1457,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-06-30,chinext,651,560,91,0,0,0,0,146,stock_info_sz_change_name_asof;daily_bar_presence
2017-06-30,main_board,2627,2279,348,0,48,0,0,1478,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-03,chinext,652,561,91,0,0,0,0,147,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-03,main_board,2628,2279,349,0,47,0,0,1479,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-04,chinext,652,562,90,0,0,0,0,147,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-04,main_board,2628,2282,346,0,48,0,0,1481,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-05,chinext,653,563,90,0,0,0,0,147,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-05,main_board,2629,2286,343,0,48,0,0,1482,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-06,chinext,653,562,91,0,0,0,0,147,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-06,main_board,2630,2282,348,0,48,0,0,1479,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-07,chinext,653,563,90,0,0,0,0,148,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-07,main_board,2630,2282,348,0,48,0,0,1479,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-10,chinext,653,562,91,0,0,0,0,148,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-10,main_board,2631,2281,350,0,48,0,0,1477,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-11,chinext,654,563,91,0,0,0,0,148,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-11,main_board,2633,2284,349,0,48,0,0,1478,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-12,chinext,655,565,90,0,0,0,0,149,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-12,main_board,2634,2283,351,0,47,0,0,1478,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-13,chinext,655,562,93,0,0,0,0,147,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-13,main_board,2634,2284,350,0,47,0,0,1479,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-14,chinext,656,564,92,0,0,0,0,147,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-14,main_board,2634,2287,347,0,47,0,0,1481,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-17,chinext,656,564,92,0,0,0,0,147,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-17,main_board,2636,2285,351,0,46,0,0,1480,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-18,chinext,656,561,95,0,0,0,0,145,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-18,main_board,2637,2281,356,0,47,0,0,1474,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-19,chinext,657,563,94,0,0,0,0,146,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-19,main_board,2638,2280,358,0,47,0,0,1472,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-20,chinext,657,564,93,0,0,0,0,148,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-20,main_board,2639,2280,359,0,48,0,0,1470,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-21,chinext,658,566,92,0,0,0,0,149,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-21,main_board,2641,2286,355,0,48,0,0,1476,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-24,chinext,658,566,92,0,0,0,0,149,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-24,main_board,2641,2291,350,0,49,0,0,1480,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-25,chinext,660,567,93,0,0,0,0,149,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-25,main_board,2641,2293,348,0,49,0,0,1482,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-26,chinext,660,566,94,0,0,0,0,149,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-26,main_board,2641,2294,347,0,49,0,0,1483,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-27,chinext,660,567,93,0,0,0,0,150,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-27,main_board,2641,2302,339,0,49,0,0,1488,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-28,chinext,661,569,92,0,0,0,0,151,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-28,main_board,2643,2301,342,0,50,0,0,1484,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-31,chinext,662,574,88,0,0,0,0,153,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-31,main_board,2645,2298,347,0,50,0,0,1482,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-01,chinext,663,578,85,0,0,0,0,153,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-01,main_board,2647,2296,351,0,49,0,0,1482,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-02,chinext,664,580,84,0,0,0,0,153,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-02,main_board,2650,2303,347,0,47,0,0,1490,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-03,chinext,665,581,84,0,0,0,0,152,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-03,main_board,2650,2304,346,0,48,0,0,1490,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-04,chinext,666,580,86,0,0,0,0,152,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-04,main_board,2650,2301,349,0,48,0,0,1488,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-07,chinext,666,580,86,0,0,0,0,152,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-07,main_board,2652,2308,344,0,48,0,0,1493,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-08,chinext,668,582,86,0,0,0,0,153,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-08,main_board,2653,2309,344,0,48,0,0,1494,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-09,chinext,669,585,84,0,0,0,0,154,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-09,main_board,2654,2312,342,0,48,0,0,1496,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-10,chinext,670,589,81,0,0,0,0,157,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-10,main_board,2655,2314,341,0,48,0,0,1495,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-11,chinext,671,589,82,0,0,0,0,156,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-11,main_board,2656,2315,341,0,48,0,0,1497,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-14,chinext,671,589,82,0,0,0,0,157,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-14,main_board,2656,2321,335,0,49,0,0,1499,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-15,chinext,671,589,82,0,0,0,0,158,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-15,main_board,2656,2321,335,0,49,0,0,1497,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-16,chinext,671,588,83,0,0,0,0,158,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-16,main_board,2657,2325,332,0,49,0,0,1501,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-17,chinext,671,584,87,0,0,0,0,156,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-17,main_board,2659,2324,335,0,49,0,0,1501,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-18,chinext,671,585,86,0,0,0,0,156,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-18,main_board,2661,2329,332,0,49,0,0,1505,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-21,chinext,672,589,83,0,0,0,0,157,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-21,main_board,2663,2332,331,0,49,0,0,1506,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-22,chinext,674,590,84,0,0,0,0,157,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-22,main_board,2664,2328,336,0,49,0,0,1505,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-23,chinext,674,591,83,0,0,0,0,157,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-23,main_board,2665,2334,331,0,49,0,0,1509,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-24,chinext,674,590,84,0,0,0,0,157,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-24,main_board,2666,2334,332,0,49,0,0,1511,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-25,chinext,674,590,84,0,0,0,0,158,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-25,main_board,2668,2339,329,0,47,0,0,1516,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-28,chinext,673,590,83,0,0,0,0,158,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-28,main_board,2668,2342,326,0,47,0,0,1519,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-29,chinext,673,591,82,0,0,0,0,158,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-29,main_board,2669,2339,330,0,47,0,0,1518,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-30,chinext,673,591,82,0,0,0,0,158,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-30,main_board,2669,2337,332,0,46,0,0,1518,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-31,chinext,674,592,82,0,0,0,0,159,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-31,main_board,2669,2337,332,0,47,0,0,1519,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-01,chinext,675,598,77,0,0,0,0,162,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-01,main_board,2670,2347,323,0,47,0,0,1526,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-04,chinext,675,596,79,0,0,0,0,162,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-04,main_board,2671,2347,324,0,47,0,0,1526,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-05,chinext,675,599,76,0,0,0,0,162,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-05,main_board,2672,2352,320,0,48,0,0,1525,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-06,chinext,675,600,75,0,0,0,0,163,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-06,main_board,2673,2352,321,0,48,0,0,1526,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-07,chinext,676,600,76,0,0,0,0,165,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-07,main_board,2675,2349,326,0,48,0,0,1523,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-08,chinext,677,599,78,0,0,0,0,165,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-08,main_board,2676,2342,334,0,48,0,0,1522,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-11,chinext,677,598,79,0,0,0,0,165,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-11,main_board,2677,2344,333,0,49,0,0,1522,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-12,chinext,678,595,83,0,0,0,0,164,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-12,main_board,2679,2348,331,0,48,0,0,1530,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-13,chinext,678,595,83,0,0,0,0,164,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-13,main_board,2680,2352,328,0,48,0,0,1534,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-14,chinext,678,596,82,0,0,0,0,164,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-14,main_board,2680,2352,328,0,48,0,0,1533,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-15,chinext,679,598,81,0,0,0,0,165,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-15,main_board,2683,2354,329,0,48,0,0,1534,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-18,chinext,679,598,81,0,0,0,0,165,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-18,main_board,2684,2356,328,0,48,0,0,1534,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
