membership_date,year,board_bucket,topn_count,fixed_cap_count,intersection_count,topn_only_count,fixed_cap_only_count,jaccard_overlap
2022-12-26,2022,chinext,100,59,59,41,0,0.59
2022-12-26,2022,main_board,400,171,171,229,0,0.4275
2022-12-27,2022,chinext,100,60,60,40,0,0.6
2022-12-27,2022,main_board,400,171,171,229,0,0.4275
2022-12-28,2022,chinext,100,60,60,40,0,0.6
2022-12-28,2022,main_board,400,172,172,228,0,0.43
2022-12-29,2022,chinext,100,60,60,40,0,0.6
2022-12-29,2022,main_board,400,172,172,228,0,0.43
2022-12-30,2022,chinext,100,59,59,41,0,0.59
2022-12-30,2022,main_board,400,172,172,228,0,0.43
2023-01-03,2023,chinext,100,66,66,34,0,0.66
2023-01-03,2023,main_board,400,173,173,227,0,0.4325
2023-01-04,2023,chinext,100,65,65,35,0,0.65
2023-01-04,2023,main_board,400,174,174,226,0,0.435
2023-01-05,2023,chinext,100,66,66,34,0,0.66
2023-01-05,2023,main_board,400,176,176,224,0,0.44
2023-01-06,2023,chinext,100,67,67,33,0,0.67
2023-01-06,2023,main_board,400,178,178,222,0,0.445
2023-01-09,2023,chinext,100,67,67,33,0,0.67
2023-01-09,2023,main_board,400,178,178,222,0,0.445
2023-01-10,2023,chinext,100,67,67,33,0,0.67
2023-01-10,2023,main_board,400,179,179,221,0,0.4475
2023-01-11,2023,chinext,100,68,68,32,0,0.68
2023-01-11,2023,main_board,400,179,179,221,0,0.4475
2023-01-12,2023,chinext,100,67,67,33,0,0.67
2023-01-12,2023,main_board,400,178,178,222,0,0.445
2023-01-13,2023,chinext,100,70,70,30,0,0.7
2023-01-13,2023,main_board,400,178,178,222,0,0.445
2023-01-16,2023,chinext,100,70,70,30,0,0.7
2023-01-16,2023,main_board,400,183,183,217,0,0.4575
2023-01-17,2023,chinext,100,69,69,31,0,0.69
2023-01-17,2023,main_board,400,182,182,218,0,0.455
2023-01-18,2023,chinext,100,68,68,32,0,0.68
2023-01-18,2023,main_board,400,183,183,217,0,0.4575
2023-01-19,2023,chinext,100,68,68,32,0,0.68
2023-01-19,2023,main_board,400,184,184,216,0,0.46
2023-01-20,2023,chinext,100,69,69,31,0,0.69
2023-01-20,2023,main_board,400,187,187,213,0,0.4675
2023-01-30,2023,chinext,100,70,70,30,0,0.7
2023-01-30,2023,main_board,400,186,186,214,0,0.465
2023-01-31,2023,chinext,100,70,70,30,0,0.7
2023-01-31,2023,main_board,400,185,185,215,0,0.4625
2023-02-01,2023,chinext,100,70,70,30,0,0.7
2023-02-01,2023,main_board,400,189,189,211,0,0.4725
2023-02-02,2023,chinext,100,72,72,28,0,0.72
2023-02-02,2023,main_board,400,188,188,212,0,0.47
2023-02-03,2023,chinext,100,72,72,28,0,0.72
2023-02-03,2023,main_board,400,186,186,214,0,0.465
2023-02-06,2023,chinext,100,69,69,31,0,0.69
2023-02-06,2023,main_board,400,188,188,212,0,0.47
2023-02-07,2023,chinext,100,72,72,28,0,0.72
2023-02-07,2023,main_board,400,187,187,213,0,0.4675
2023-02-08,2023,chinext,100,71,71,29,0,0.71
2023-02-08,2023,main_board,400,186,186,214,0,0.465
2023-02-09,2023,chinext,100,74,74,26,0,0.74
2023-02-09,2023,main_board,400,187,187,213,0,0.4675
2023-02-10,2023,chinext,100,73,73,27,0,0.73
2023-02-10,2023,main_board,400,189,189,211,0,0.4725
2023-02-13,2023,chinext,100,74,74,26,0,0.74
2023-02-13,2023,main_board,400,193,193,207,0,0.4825
2023-02-14,2023,chinext,100,73,73,27,0,0.73
2023-02-14,2023,main_board,400,191,191,209,0,0.4775
2023-02-15,2023,chinext,100,75,75,25,0,0.75
2023-02-15,2023,main_board,400,190,190,210,0,0.475
2023-02-16,2023,chinext,100,70,70,30,0,0.7
2023-02-16,2023,main_board,400,193,193,207,0,0.4825
2023-02-17,2023,chinext,100,71,71,29,0,0.71
2023-02-17,2023,main_board,400,190,190,210,0,0.475
2023-02-20,2023,chinext,100,70,70,30,0,0.7
2023-02-20,2023,main_board,400,199,199,201,0,0.4975
2023-02-21,2023,chinext,100,71,71,29,0,0.71
2023-02-21,2023,main_board,400,197,197,203,0,0.4925
2023-02-22,2023,chinext,100,73,73,27,0,0.73
2023-02-22,2023,main_board,400,197,197,203,0,0.4925
2023-02-23,2023,chinext,100,71,71,29,0,0.71
2023-02-23,2023,main_board,400,195,195,205,0,0.4875
2023-02-24,2023,chinext,100,71,71,29,0,0.71
2023-02-24,2023,main_board,400,192,192,208,0,0.48
2023-02-27,2023,chinext,100,71,71,29,0,0.71
2023-02-27,2023,main_board,400,189,189,211,0,0.4725
2023-02-28,2023,chinext,100,72,72,28,0,0.72
2023-02-28,2023,main_board,400,195,195,205,0,0.4875
2023-03-01,2023,chinext,100,72,72,28,0,0.72
2023-03-01,2023,main_board,400,194,194,206,0,0.485
2023-03-02,2023,chinext,100,72,72,28,0,0.72
2023-03-02,2023,main_board,400,194,194,206,0,0.485
2023-03-03,2023,chinext,100,73,73,27,0,0.73
2023-03-03,2023,main_board,400,194,194,206,0,0.485
2023-03-06,2023,chinext,100,73,73,27,0,0.73
2023-03-06,2023,main_board,400,195,195,205,0,0.4875
2023-03-07,2023,chinext,100,70,70,30,0,0.7
2023-03-07,2023,main_board,400,192,192,208,0,0.48
2023-03-08,2023,chinext,100,71,71,29,0,0.71
2023-03-08,2023,main_board,400,192,192,208,0,0.48
2023-03-09,2023,chinext,100,73,73,27,0,0.73
2023-03-09,2023,main_board,400,190,190,210,0,0.475
2023-03-10,2023,chinext,100,71,71,29,0,0.71
2023-03-10,2023,main_board,400,188,188,212,0,0.47
2023-03-13,2023,chinext,100,74,74,26,0,0.74
2023-03-13,2023,main_board,400,190,190,210,0,0.475
2023-03-14,2023,chinext,100,70,70,30,0,0.7
2023-03-14,2023,main_board,400,190,190,210,0,0.475
2023-03-15,2023,chinext,100,69,69,31,0,0.69
2023-03-15,2023,main_board,400,189,189,211,0,0.4725
2023-03-16,2023,chinext,100,67,67,33,0,0.67
2023-03-16,2023,main_board,400,190,190,210,0,0.475
2023-03-17,2023,chinext,100,72,72,28,0,0.72
2023-03-17,2023,main_board,400,190,190,210,0,0.475
2023-03-20,2023,chinext,100,71,71,29,0,0.71
2023-03-20,2023,main_board,400,190,190,210,0,0.475
2023-03-21,2023,chinext,100,70,70,30,0,0.7
2023-03-21,2023,main_board,400,192,192,208,0,0.48
2023-03-22,2023,chinext,100,75,75,25,0,0.75
2023-03-22,2023,main_board,400,193,193,207,0,0.4825
2023-03-23,2023,chinext,100,78,78,22,0,0.78
2023-03-23,2023,main_board,400,195,195,205,0,0.4875
2023-03-24,2023,chinext,100,77,77,23,0,0.77
2023-03-24,2023,main_board,400,194,194,206,0,0.485
2023-03-27,2023,chinext,100,77,77,23,0,0.77
2023-03-27,2023,main_board,400,191,191,209,0,0.4775
2023-03-28,2023,chinext,100,76,76,24,0,0.76
2023-03-28,2023,main_board,400,191,191,209,0,0.4775
2023-03-29,2023,chinext,100,76,76,24,0,0.76
2023-03-29,2023,main_board,400,194,194,206,0,0.485
2023-03-30,2023,chinext,100,75,75,25,0,0.75
2023-03-30,2023,main_board,400,195,195,205,0,0.4875
2023-03-31,2023,chinext,100,78,78,22,0,0.78
2023-03-31,2023,main_board,400,196,196,204,0,0.49
2023-04-03,2023,chinext,100,79,79,21,0,0.79
2023-04-03,2023,main_board,400,196,196,204,0,0.49
2023-04-04,2023,chinext,100,80,80,20,0,0.8
2023-04-04,2023,main_board,400,196,196,204,0,0.49
2023-04-06,2023,chinext,100,79,79,21,0,0.79
2023-04-06,2023,main_board,400,197,197,203,0,0.4925
2023-04-07,2023,chinext,100,83,83,17,0,0.83
2023-04-07,2023,main_board,400,200,200,200,0,0.5
2023-04-10,2023,chinext,100,81,81,19,0,0.81
2023-04-10,2023,main_board,400,197,197,203,0,0.4925
2023-04-11,2023,chinext,100,81,81,19,0,0.81
2023-04-11,2023,main_board,400,196,196,204,0,0.49
2023-04-12,2023,chinext,100,80,80,20,0,0.8
2023-04-12,2023,main_board,400,196,196,204,0,0.49
2023-04-13,2023,chinext,100,79,79,21,0,0.79
2023-04-13,2023,main_board,400,195,195,205,0,0.4875
2023-04-14,2023,chinext,100,81,81,19,0,0.81
2023-04-14,2023,main_board,400,197,197,203,0,0.4925
2023-04-17,2023,chinext,100,80,80,20,0,0.8
2023-04-17,2023,main_board,400,199,199,201,0,0.4975
2023-04-18,2023,chinext,100,82,82,18,0,0.82
2023-04-18,2023,main_board,400,200,200,200,0,0.5
2023-04-19,2023,chinext,100,82,82,18,0,0.82
2023-04-19,2023,main_board,400,198,198,202,0,0.495
2023-04-20,2023,chinext,100,84,84,16,0,0.84
2023-04-20,2023,main_board,400,197,197,203,0,0.4925
2023-04-21,2023,chinext,100,80,80,20,0,0.8
2023-04-21,2023,main_board,400,195,195,205,0,0.4875
2023-04-24,2023,chinext,100,75,75,25,0,0.75
2023-04-24,2023,main_board,400,195,195,205,0,0.4875
2023-04-25,2023,chinext,100,76,76,24,0,0.76
2023-04-25,2023,main_board,400,194,194,206,0,0.485
2023-04-26,2023,chinext,100,74,74,26,0,0.74
2023-04-26,2023,main_board,400,194,194,206,0,0.485
2023-04-27,2023,chinext,100,73,73,27,0,0.73
2023-04-27,2023,main_board,400,192,192,208,0,0.48
2023-04-28,2023,chinext,100,75,75,25,0,0.75
2023-04-28,2023,main_board,400,195,195,205,0,0.4875
2023-05-04,2023,chinext,100,80,80,20,0,0.8
2023-05-04,2023,main_board,400,194,194,206,0,0.485
2023-05-05,2023,chinext,100,76,76,24,0,0.76
2023-05-05,2023,main_board,400,193,193,207,0,0.4825
2023-05-08,2023,chinext,100,79,79,21,0,0.79
2023-05-08,2023,main_board,400,196,196,204,0,0.49
2023-05-09,2023,chinext,100,77,77,23,0,0.77
2023-05-09,2023,main_board,400,196,196,204,0,0.49
2023-05-10,2023,chinext,100,80,80,20,0,0.8
2023-05-10,2023,main_board,400,193,193,207,0,0.4825
2023-05-11,2023,chinext,100,77,77,23,0,0.77
2023-05-11,2023,main_board,400,193,193,207,0,0.4825
2023-05-12,2023,chinext,100,76,76,24,0,0.76
2023-05-12,2023,main_board,400,194,194,206,0,0.485
2023-05-15,2023,chinext,100,76,76,24,0,0.76
2023-05-15,2023,main_board,400,196,196,204,0,0.49
2023-05-16,2023,chinext,100,75,75,25,0,0.75
2023-05-16,2023,main_board,400,193,193,207,0,0.4825
2023-05-17,2023,chinext,100,75,75,25,0,0.75
2023-05-17,2023,main_board,400,193,193,207,0,0.4825
2023-05-18,2023,chinext,100,77,77,23,0,0.77
2023-05-18,2023,main_board,400,193,193,207,0,0.4825
2023-05-19,2023,chinext,100,78,78,22,0,0.78
2023-05-19,2023,main_board,400,192,192,208,0,0.48
2023-05-22,2023,chinext,100,76,76,24,0,0.76
2023-05-22,2023,main_board,400,192,192,208,0,0.48
2023-05-23,2023,chinext,100,76,76,24,0,0.76
2023-05-23,2023,main_board,400,192,192,208,0,0.48
2023-05-24,2023,chinext,100,77,77,23,0,0.77
2023-05-24,2023,main_board,400,190,190,210,0,0.475
2023-05-25,2023,chinext,100,77,77,23,0,0.77
2023-05-25,2023,main_board,400,188,188,212,0,0.47
2023-05-26,2023,chinext,100,79,79,21,0,0.79
2023-05-26,2023,main_board,400,190,190,210,0,0.475
2023-05-29,2023,chinext,100,80,80,20,0,0.8
2023-05-29,2023,main_board,400,187,187,213,0,0.4675
2023-05-30,2023,chinext,100,81,81,19,0,0.81
2023-05-30,2023,main_board,400,186,186,214,0,0.465
2023-05-31,2023,chinext,100,81,81,19,0,0.81
2023-05-31,2023,main_board,400,188,188,212,0,0.47
2023-06-01,2023,chinext,100,83,83,17,0,0.83
2023-06-01,2023,main_board,400,188,188,212,0,0.47
2023-06-02,2023,chinext,100,83,83,17,0,0.83
2023-06-02,2023,main_board,400,189,189,211,0,0.4725
2023-06-05,2023,chinext,100,84,84,16,0,0.84
2023-06-05,2023,main_board,400,189,189,211,0,0.4725
2023-06-06,2023,chinext,100,81,81,19,0,0.81
2023-06-06,2023,main_board,400,188,188,212,0,0.47
2023-06-07,2023,chinext,100,81,81,19,0,0.81
2023-06-07,2023,main_board,400,188,188,212,0,0.47
2023-06-08,2023,chinext,100,82,82,18,0,0.82
2023-06-08,2023,main_board,400,188,188,212,0,0.47
2023-06-09,2023,chinext,100,81,81,19,0,0.81
2023-06-09,2023,main_board,400,189,189,211,0,0.4725
2023-06-12,2023,chinext,100,80,80,20,0,0.8
2023-06-12,2023,main_board,400,186,186,214,0,0.465
2023-06-13,2023,chinext,100,80,80,20,0,0.8
2023-06-13,2023,main_board,400,186,186,214,0,0.465
2023-06-14,2023,chinext,100,81,81,19,0,0.81
2023-06-14,2023,main_board,400,187,187,213,0,0.4675
2023-06-15,2023,chinext,100,79,79,21,0,0.79
2023-06-15,2023,main_board,400,191,191,209,0,0.4775
2023-06-16,2023,chinext,100,81,81,19,0,0.81
2023-06-16,2023,main_board,400,193,193,207,0,0.4825
2023-06-19,2023,chinext,100,81,81,19,0,0.81
2023-06-19,2023,main_board,400,193,193,207,0,0.4825
2023-06-20,2023,chinext,100,81,81,19,0,0.81
2023-06-20,2023,main_board,400,189,189,211,0,0.4725
2023-06-21,2023,chinext,100,79,79,21,0,0.79
2023-06-21,2023,main_board,400,187,187,213,0,0.4675
2023-06-26,2023,chinext,100,74,74,26,0,0.74
2023-06-26,2023,main_board,400,184,184,216,0,0.46
2023-06-27,2023,chinext,100,72,72,28,0,0.72
2023-06-27,2023,main_board,400,189,189,211,0,0.4725
2023-06-28,2023,chinext,100,73,73,27,0,0.73
2023-06-28,2023,main_board,400,192,192,208,0,0.48
2023-06-29,2023,chinext,100,73,73,27,0,0.73
2023-06-29,2023,main_board,400,190,190,210,0,0.475
2023-06-30,2023,chinext,100,78,78,22,0,0.78
2023-06-30,2023,main_board,400,195,195,205,0,0.4875
2023-07-03,2023,chinext,100,78,78,22,0,0.78
2023-07-03,2023,main_board,400,198,198,202,0,0.495
2023-07-04,2023,chinext,100,78,78,22,0,0.78
2023-07-04,2023,main_board,400,198,198,202,0,0.495
2023-07-05,2023,chinext,100,77,77,23,0,0.77
2023-07-05,2023,main_board,400,195,195,205,0,0.4875
2023-07-06,2023,chinext,100,76,76,24,0,0.76
2023-07-06,2023,main_board,400,194,194,206,0,0.485
2023-07-07,2023,chinext,100,75,75,25,0,0.75
2023-07-07,2023,main_board,400,192,192,208,0,0.48
2023-07-10,2023,chinext,100,75,75,25,0,0.75
2023-07-10,2023,main_board,400,193,193,207,0,0.4825
2023-07-11,2023,chinext,100,76,76,24,0,0.76
2023-07-11,2023,main_board,400,193,193,207,0,0.4825
2023-07-12,2023,chinext,100,72,72,28,0,0.72
2023-07-12,2023,main_board,400,192,192,208,0,0.48
2023-07-13,2023,chinext,100,73,73,27,0,0.73
2023-07-13,2023,main_board,400,194,194,206,0,0.485
2023-07-14,2023,chinext,100,76,76,24,0,0.76
2023-07-14,2023,main_board,400,195,195,205,0,0.4875
2023-07-17,2023,chinext,100,76,76,24,0,0.76
2023-07-17,2023,main_board,400,196,196,204,0,0.49
2023-07-18,2023,chinext,100,77,77,23,0,0.77
2023-07-18,2023,main_board,400,197,197,203,0,0.4925
2023-07-19,2023,chinext,100,77,77,23,0,0.77
2023-07-19,2023,main_board,400,197,197,203,0,0.4925
2023-07-20,2023,chinext,100,76,76,24,0,0.76
2023-07-20,2023,main_board,400,196,196,204,0,0.49
2023-07-21,2023,chinext,100,76,76,24,0,0.76
2023-07-21,2023,main_board,400,196,196,204,0,0.49
2023-07-24,2023,chinext,100,76,76,24,0,0.76
2023-07-24,2023,main_board,400,196,196,204,0,0.49
2023-07-25,2023,chinext,100,77,77,23,0,0.77
2023-07-25,2023,main_board,400,201,201,199,0,0.5025
2023-07-26,2023,chinext,100,76,76,24,0,0.76
2023-07-26,2023,main_board,400,201,201,199,0,0.5025
2023-07-27,2023,chinext,100,76,76,24,0,0.76
2023-07-27,2023,main_board,400,200,200,200,0,0.5
2023-07-28,2023,chinext,100,77,77,23,0,0.77
2023-07-28,2023,main_board,400,204,204,196,0,0.51
2023-07-31,2023,chinext,100,76,76,24,0,0.76
2023-07-31,2023,main_board,400,202,202,198,0,0.505
2023-08-01,2023,chinext,100,78,78,22,0,0.78
2023-08-01,2023,main_board,400,203,203,197,0,0.5075
2023-08-02,2023,chinext,100,78,78,22,0,0.78
2023-08-02,2023,main_board,400,202,202,198,0,0.505
2023-08-03,2023,chinext,100,77,77,23,0,0.77
2023-08-03,2023,main_board,400,203,203,197,0,0.5075
2023-08-04,2023,chinext,100,78,78,22,0,0.78
2023-08-04,2023,main_board,400,203,203,197,0,0.5075
2023-08-07,2023,chinext,100,76,76,24,0,0.76
2023-08-07,2023,main_board,400,201,201,199,0,0.5025
2023-08-08,2023,chinext,100,76,76,24,0,0.76
2023-08-08,2023,main_board,400,204,204,196,0,0.51
2023-08-09,2023,chinext,100,76,76,24,0,0.76
2023-08-09,2023,main_board,400,203,203,197,0,0.5075
2023-08-10,2023,chinext,100,76,76,24,0,0.76
2023-08-10,2023,main_board,400,203,203,197,0,0.5075
2023-08-11,2023,chinext,100,73,73,27,0,0.73
2023-08-11,2023,main_board,400,202,202,198,0,0.505
2023-08-14,2023,chinext,100,75,75,25,0,0.75
2023-08-14,2023,main_board,400,202,202,198,0,0.505
2023-08-15,2023,chinext,100,73,73,27,0,0.73
2023-08-15,2023,main_board,400,200,200,200,0,0.5
2023-08-16,2023,chinext,100,72,72,28,0,0.72
2023-08-16,2023,main_board,400,199,199,201,0,0.4975
2023-08-17,2023,chinext,100,74,74,26,0,0.74
2023-08-17,2023,main_board,400,200,200,200,0,0.5
2023-08-18,2023,chinext,100,73,73,27,0,0.73
2023-08-18,2023,main_board,400,192,192,208,0,0.48
2023-08-21,2023,chinext,100,71,71,29,0,0.71
2023-08-21,2023,main_board,400,189,189,211,0,0.4725
2023-08-22,2023,chinext,100,69,69,31,0,0.69
2023-08-22,2023,main_board,400,189,189,211,0,0.4725
2023-08-23,2023,chinext,100,69,69,31,0,0.69
2023-08-23,2023,main_board,400,189,189,211,0,0.4725
2023-08-24,2023,chinext,100,69,69,31,0,0.69
2023-08-24,2023,main_board,400,189,189,211,0,0.4725
2023-08-25,2023,chinext,100,65,65,35,0,0.65
2023-08-25,2023,main_board,400,188,188,212,0,0.47
2023-08-28,2023,chinext,100,66,66,34,0,0.66
2023-08-28,2023,main_board,400,193,193,207,0,0.4825
2023-08-29,2023,chinext,100,72,72,28,0,0.72
2023-08-29,2023,main_board,400,196,196,204,0,0.49
2023-08-30,2023,chinext,100,72,72,28,0,0.72
2023-08-30,2023,main_board,400,196,196,204,0,0.49
2023-08-31,2023,chinext,100,71,71,29,0,0.71
2023-08-31,2023,main_board,400,196,196,204,0,0.49
2023-09-01,2023,chinext,100,71,71,29,0,0.71
2023-09-01,2023,main_board,400,198,198,202,0,0.495
2023-09-04,2023,chinext,100,74,74,26,0,0.74
2023-09-04,2023,main_board,400,199,199,201,0,0.4975
2023-09-05,2023,chinext,100,73,73,27,0,0.73
2023-09-05,2023,main_board,400,199,199,201,0,0.4975
2023-09-06,2023,chinext,100,73,73,27,0,0.73
2023-09-06,2023,main_board,400,199,199,201,0,0.4975
2023-09-07,2023,chinext,100,70,70,30,0,0.7
2023-09-07,2023,main_board,400,193,193,207,0,0.4825
2023-09-08,2023,chinext,100,73,73,27,0,0.73
2023-09-08,2023,main_board,400,196,196,204,0,0.49
2023-09-11,2023,chinext,100,70,70,30,0,0.7
2023-09-11,2023,main_board,400,198,198,202,0,0.495
2023-09-12,2023,chinext,100,70,70,30,0,0.7
2023-09-12,2023,main_board,400,198,198,202,0,0.495
2023-09-13,2023,chinext,100,68,68,32,0,0.68
2023-09-13,2023,main_board,400,197,197,203,0,0.4925
2023-09-14,2023,chinext,100,67,67,33,0,0.67
2023-09-14,2023,main_board,400,200,200,200,0,0.5
2023-09-15,2023,chinext,100,68,68,32,0,0.68
2023-09-15,2023,main_board,400,200,200,200,0,0.5
2023-09-18,2023,chinext,100,69,69,31,0,0.69
2023-09-18,2023,main_board,400,200,200,200,0,0.5
2023-09-19,2023,chinext,100,67,67,33,0,0.67
2023-09-19,2023,main_board,400,200,200,200,0,0.5
2023-09-20,2023,chinext,100,68,68,32,0,0.68
2023-09-20,2023,main_board,400,200,200,200,0,0.5
2023-09-21,2023,chinext,100,66,66,34,0,0.66
2023-09-21,2023,main_board,400,198,198,202,0,0.495
2023-09-22,2023,chinext,100,67,67,33,0,0.67
2023-09-22,2023,main_board,400,201,201,199,0,0.5025
2023-09-25,2023,chinext,100,70,70,30,0,0.7
2023-09-25,2023,main_board,400,199,199,201,0,0.4975
2023-09-26,2023,chinext,100,70,70,30,0,0.7
2023-09-26,2023,main_board,400,198,198,202,0,0.495
2023-09-27,2023,chinext,100,69,69,31,0,0.69
2023-09-27,2023,main_board,400,198,198,202,0,0.495
2023-09-28,2023,chinext,100,70,70,30,0,0.7
2023-09-28,2023,main_board,400,201,201,199,0,0.5025
2023-10-09,2023,chinext,100,69,69,31,0,0.69
2023-10-09,2023,main_board,400,202,202,198,0,0.505
2023-10-10,2023,chinext,100,69,69,31,0,0.69
2023-10-10,2023,main_board,400,198,198,202,0,0.495
2023-10-11,2023,chinext,100,75,75,25,0,0.75
2023-10-11,2023,main_board,400,199,199,201,0,0.4975
2023-10-12,2023,chinext,100,75,75,25,0,0.75
2023-10-12,2023,main_board,400,200,200,200,0,0.5
2023-10-13,2023,chinext,100,72,72,28,0,0.72
2023-10-13,2023,main_board,400,198,198,202,0,0.495
2023-10-16,2023,chinext,100,71,71,29,0,0.71
2023-10-16,2023,main_board,400,196,196,204,0,0.49
2023-10-17,2023,chinext,100,70,70,30,0,0.7
2023-10-17,2023,main_board,400,196,196,204,0,0.49
2023-10-18,2023,chinext,100,70,70,30,0,0.7
2023-10-18,2023,main_board,400,192,192,208,0,0.48
2023-10-19,2023,chinext,100,68,68,32,0,0.68
2023-10-19,2023,main_board,400,191,191,209,0,0.4775
2023-10-20,2023,chinext,100,65,65,35,0,0.65
2023-10-20,2023,main_board,400,193,193,207,0,0.4825
2023-10-23,2023,chinext,100,62,62,38,0,0.62
2023-10-23,2023,main_board,400,187,187,213,0,0.4675
2023-10-24,2023,chinext,100,64,64,36,0,0.64
2023-10-24,2023,main_board,400,188,188,212,0,0.47
2023-10-25,2023,chinext,100,64,64,36,0,0.64
2023-10-25,2023,main_board,400,189,189,211,0,0.4725
2023-10-26,2023,chinext,100,64,64,36,0,0.64
2023-10-26,2023,main_board,400,189,189,211,0,0.4725
2023-10-27,2023,chinext,100,67,67,33,0,0.67
2023-10-27,2023,main_board,400,191,191,209,0,0.4775
2023-10-30,2023,chinext,100,73,73,27,0,0.73
2023-10-30,2023,main_board,400,189,189,211,0,0.4725
2023-10-31,2023,chinext,100,73,73,27,0,0.73
2023-10-31,2023,main_board,400,191,191,209,0,0.4775
2023-11-01,2023,chinext,100,73,73,27,0,0.73
2023-11-01,2023,main_board,400,191,191,209,0,0.4775
2023-11-02,2023,chinext,100,71,71,29,0,0.71
2023-11-02,2023,main_board,400,191,191,209,0,0.4775
2023-11-03,2023,chinext,100,70,70,30,0,0.7
2023-11-03,2023,main_board,400,192,192,208,0,0.48
2023-11-06,2023,chinext,100,74,74,26,0,0.74
2023-11-06,2023,main_board,400,195,195,205,0,0.4875
2023-11-07,2023,chinext,100,73,73,27,0,0.73
2023-11-07,2023,main_board,400,194,194,206,0,0.485
2023-11-08,2023,chinext,100,73,73,27,0,0.73
2023-11-08,2023,main_board,400,193,193,207,0,0.4825
2023-11-09,2023,chinext,100,75,75,25,0,0.75
2023-11-09,2023,main_board,400,197,197,203,0,0.4925
2023-11-10,2023,chinext,100,71,71,29,0,0.71
2023-11-10,2023,main_board,400,197,197,203,0,0.4925
2023-11-13,2023,chinext,100,76,76,24,0,0.76
2023-11-13,2023,main_board,400,198,198,202,0,0.495
2023-11-14,2023,chinext,100,76,76,24,0,0.76
2023-11-14,2023,main_board,400,196,196,204,0,0.49
2023-11-15,2023,chinext,100,75,75,25,0,0.75
2023-11-15,2023,main_board,400,199,199,201,0,0.4975
2023-11-16,2023,chinext,100,76,76,24,0,0.76
2023-11-16,2023,main_board,400,196,196,204,0,0.49
2023-11-17,2023,chinext,100,77,77,23,0,0.77
2023-11-17,2023,main_board,400,195,195,205,0,0.4875
2023-11-20,2023,chinext,100,78,78,22,0,0.78
2023-11-20,2023,main_board,400,197,197,203,0,0.4925
2023-11-21,2023,chinext,100,78,78,22,0,0.78
2023-11-21,2023,main_board,400,197,197,203,0,0.4925
2023-11-22,2023,chinext,100,75,75,25,0,0.75
2023-11-22,2023,main_board,400,195,195,205,0,0.4875
2023-11-23,2023,chinext,100,77,77,23,0,0.77
2023-11-23,2023,main_board,400,197,197,203,0,0.4925
2023-11-24,2023,chinext,100,72,72,28,0,0.72
2023-11-24,2023,main_board,400,193,193,207,0,0.4825
2023-11-27,2023,chinext,100,70,70,30,0,0.7
2023-11-27,2023,main_board,400,192,192,208,0,0.48
2023-11-28,2023,chinext,100,70,70,30,0,0.7
2023-11-28,2023,main_board,400,193,193,207,0,0.4825
2023-11-29,2023,chinext,100,72,72,28,0,0.72
2023-11-29,2023,main_board,400,193,193,207,0,0.4825
2023-11-30,2023,chinext,100,73,73,27,0,0.73
2023-11-30,2023,main_board,400,194,194,206,0,0.485
2023-12-01,2023,chinext,100,74,74,26,0,0.74
2023-12-01,2023,main_board,400,194,194,206,0,0.485
