membership_date,year,board_bucket,topn_count,fixed_cap_count,intersection_count,topn_only_count,fixed_cap_only_count,jaccard_overlap,topn_only_share_of_topn,fixed_cap_only_share_of_fixed_cap
2019-09-11,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-09-11,2019,main_board,400,109,109,291,0,0.2725,0.7275,0.0
2019-09-12,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-09-12,2019,main_board,400,108,108,292,0,0.27,0.73,0.0
2019-09-16,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-09-16,2019,main_board,400,108,108,292,0,0.27,0.73,0.0
2019-09-17,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-09-17,2019,main_board,400,106,106,294,0,0.265,0.735,0.0
2019-09-18,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-09-18,2019,main_board,400,106,106,294,0,0.265,0.735,0.0
2019-09-19,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-09-19,2019,main_board,400,106,106,294,0,0.265,0.735,0.0
2019-09-20,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-09-20,2019,main_board,400,105,105,295,0,0.2625,0.7375,0.0
2019-09-23,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-09-23,2019,main_board,400,105,105,295,0,0.2625,0.7375,0.0
2019-09-24,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-09-24,2019,main_board,400,105,105,295,0,0.2625,0.7375,0.0
2019-09-25,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-09-25,2019,main_board,400,102,102,298,0,0.255,0.745,0.0
2019-09-26,2019,chinext,100,15,15,85,0,0.15,0.85,0.0
2019-09-26,2019,main_board,400,98,98,302,0,0.245,0.755,0.0
2019-09-27,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-09-27,2019,main_board,400,98,98,302,0,0.245,0.755,0.0
2019-09-30,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-09-30,2019,main_board,400,97,97,303,0,0.2425,0.7575,0.0
2019-10-08,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-10-08,2019,main_board,400,97,97,303,0,0.2425,0.7575,0.0
2019-10-09,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-10-09,2019,main_board,400,97,97,303,0,0.2425,0.7575,0.0
2019-10-10,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-10-10,2019,main_board,400,97,97,303,0,0.2425,0.7575,0.0
2019-10-11,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-10-11,2019,main_board,400,99,99,301,0,0.2475,0.7525,0.0
2019-10-14,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-10-14,2019,main_board,400,103,103,297,0,0.2575,0.7425,0.0
2019-10-15,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-10-15,2019,main_board,400,100,100,300,0,0.25,0.75,0.0
2019-10-16,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-10-16,2019,main_board,400,100,100,300,0,0.25,0.75,0.0
2019-10-17,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-10-17,2019,main_board,400,99,99,301,0,0.2475,0.7525,0.0
2019-10-18,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-10-18,2019,main_board,400,99,99,301,0,0.2475,0.7525,0.0
2019-10-21,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-10-21,2019,main_board,400,99,99,301,0,0.2475,0.7525,0.0
2019-10-22,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-10-22,2019,main_board,400,99,99,301,0,0.2475,0.7525,0.0
2019-10-23,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-10-23,2019,main_board,400,99,99,301,0,0.2475,0.7525,0.0
2019-10-24,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-10-24,2019,main_board,400,98,98,302,0,0.245,0.755,0.0
2019-10-25,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-10-25,2019,main_board,400,99,99,301,0,0.2475,0.7525,0.0
2019-10-28,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-10-28,2019,main_board,400,100,100,300,0,0.25,0.75,0.0
2019-10-29,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-10-29,2019,main_board,400,101,101,299,0,0.2525,0.7475,0.0
2019-10-30,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-10-30,2019,main_board,400,99,99,301,0,0.2475,0.7525,0.0
2019-10-31,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-10-31,2019,main_board,400,99,99,301,0,0.2475,0.7525,0.0
2019-11-01,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-11-01,2019,main_board,400,100,100,300,0,0.25,0.75,0.0
2019-11-04,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-11-04,2019,main_board,400,101,101,299,0,0.2525,0.7475,0.0
2019-11-05,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-11-05,2019,main_board,400,102,102,298,0,0.255,0.745,0.0
2019-11-06,2019,chinext,100,18,18,82,0,0.18,0.82,0.0
2019-11-06,2019,main_board,400,101,101,299,0,0.2525,0.7475,0.0
2019-11-07,2019,chinext,100,18,18,82,0,0.18,0.82,0.0
2019-11-07,2019,main_board,400,100,100,300,0,0.25,0.75,0.0
2019-11-08,2019,chinext,100,18,18,82,0,0.18,0.82,0.0
2019-11-08,2019,main_board,400,100,100,300,0,0.25,0.75,0.0
2019-11-11,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-11-11,2019,main_board,400,99,99,301,0,0.2475,0.7525,0.0
2019-11-12,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-11-12,2019,main_board,400,99,99,301,0,0.2475,0.7525,0.0
2019-11-13,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-11-13,2019,main_board,400,98,98,302,0,0.245,0.755,0.0
2019-11-14,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-11-14,2019,main_board,400,98,98,302,0,0.245,0.755,0.0
2019-11-15,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-11-15,2019,main_board,400,98,98,302,0,0.245,0.755,0.0
2019-11-18,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-11-18,2019,main_board,400,99,99,301,0,0.2475,0.7525,0.0
2019-11-19,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-11-19,2019,main_board,400,100,100,300,0,0.25,0.75,0.0
2019-11-20,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-11-20,2019,main_board,400,100,100,300,0,0.25,0.75,0.0
2019-11-21,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-11-21,2019,main_board,400,99,99,301,0,0.2475,0.7525,0.0
2019-11-22,2019,chinext,100,15,15,85,0,0.15,0.85,0.0
2019-11-22,2019,main_board,400,100,100,300,0,0.25,0.75,0.0
2019-11-25,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-11-25,2019,main_board,400,100,100,300,0,0.25,0.75,0.0
2019-11-26,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-11-26,2019,main_board,400,101,101,299,0,0.2525,0.7475,0.0
2019-11-27,2019,chinext,100,15,15,85,0,0.15,0.85,0.0
2019-11-27,2019,main_board,400,101,101,299,0,0.2525,0.7475,0.0
2019-11-28,2019,chinext,100,15,15,85,0,0.15,0.85,0.0
2019-11-28,2019,main_board,400,100,100,300,0,0.25,0.75,0.0
2019-11-29,2019,chinext,100,15,15,85,0,0.15,0.85,0.0
2019-11-29,2019,main_board,400,100,100,300,0,0.25,0.75,0.0
2019-12-02,2019,chinext,100,15,15,85,0,0.15,0.85,0.0
2019-12-02,2019,main_board,400,101,101,299,0,0.2525,0.7475,0.0
2019-12-03,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-12-03,2019,main_board,400,101,101,299,0,0.2525,0.7475,0.0
2019-12-04,2019,chinext,100,16,16,84,0,0.16,0.84,0.0
2019-12-04,2019,main_board,400,100,100,300,0,0.25,0.75,0.0
2019-12-05,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-12-05,2019,main_board,400,100,100,300,0,0.25,0.75,0.0
2019-12-06,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-12-06,2019,main_board,400,101,101,299,0,0.2525,0.7475,0.0
2019-12-09,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-12-09,2019,main_board,400,104,104,296,0,0.26,0.74,0.0
2019-12-10,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-12-10,2019,main_board,400,103,103,297,0,0.2575,0.7425,0.0
2019-12-11,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-12-11,2019,main_board,400,103,103,297,0,0.2575,0.7425,0.0
2019-12-12,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-12-12,2019,main_board,400,103,103,297,0,0.2575,0.7425,0.0
2019-12-13,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-12-13,2019,main_board,400,105,105,295,0,0.2625,0.7375,0.0
2019-12-16,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-12-16,2019,main_board,400,106,106,294,0,0.265,0.735,0.0
2019-12-17,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-12-17,2019,main_board,400,107,107,293,0,0.2675,0.7325,0.0
2019-12-18,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-12-18,2019,main_board,400,107,107,293,0,0.2675,0.7325,0.0
2019-12-19,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-12-19,2019,main_board,400,107,107,293,0,0.2675,0.7325,0.0
2019-12-20,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-12-20,2019,main_board,400,107,107,293,0,0.2675,0.7325,0.0
2019-12-23,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-12-23,2019,main_board,400,105,105,295,0,0.2625,0.7375,0.0
2019-12-24,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-12-24,2019,main_board,400,105,105,295,0,0.2625,0.7375,0.0
2019-12-25,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-12-25,2019,main_board,400,105,105,295,0,0.2625,0.7375,0.0
2019-12-26,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-12-26,2019,main_board,400,106,106,294,0,0.265,0.735,0.0
2019-12-27,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-12-27,2019,main_board,400,105,105,295,0,0.2625,0.7375,0.0
2019-12-30,2019,chinext,100,17,17,83,0,0.17,0.83,0.0
2019-12-30,2019,main_board,400,107,107,293,0,0.2675,0.7325,0.0
2019-12-31,2019,chinext,100,18,18,82,0,0.18,0.82,0.0
2019-12-31,2019,main_board,400,109,109,291,0,0.2725,0.7275,0.0
2020-01-02,2020,chinext,100,18,18,82,0,0.18,0.82,0.0
2020-01-02,2020,main_board,400,109,109,291,0,0.2725,0.7275,0.0
2020-01-03,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-01-03,2020,main_board,400,109,109,291,0,0.2725,0.7275,0.0
2020-01-06,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-01-06,2020,main_board,400,110,110,290,0,0.275,0.725,0.0
2020-01-07,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-01-07,2020,main_board,400,110,110,290,0,0.275,0.725,0.0
2020-01-08,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-01-08,2020,main_board,400,110,110,290,0,0.275,0.725,0.0
2020-01-09,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-01-09,2020,main_board,400,111,111,289,0,0.2775,0.7225,0.0
2020-01-10,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-01-10,2020,main_board,400,110,110,290,0,0.275,0.725,0.0
2020-01-13,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-01-13,2020,main_board,400,110,110,290,0,0.275,0.725,0.0
2020-01-14,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-01-14,2020,main_board,400,111,111,289,0,0.2775,0.7225,0.0
2020-01-15,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-01-15,2020,main_board,400,108,108,292,0,0.27,0.73,0.0
2020-01-16,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-01-16,2020,main_board,400,111,111,289,0,0.2775,0.7225,0.0
2020-01-17,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-01-17,2020,main_board,400,111,111,289,0,0.2775,0.7225,0.0
2020-01-20,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-01-20,2020,main_board,400,112,112,288,0,0.28,0.72,0.0
2020-01-21,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-01-21,2020,main_board,400,109,109,291,0,0.2725,0.7275,0.0
2020-01-22,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-01-22,2020,main_board,400,110,110,290,0,0.275,0.725,0.0
2020-01-23,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-01-23,2020,main_board,400,107,107,293,0,0.2675,0.7325,0.0
2020-02-03,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-02-03,2020,main_board,400,102,102,298,0,0.255,0.745,0.0
2020-02-04,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-02-04,2020,main_board,400,102,102,298,0,0.255,0.745,0.0
2020-02-05,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-02-05,2020,main_board,400,104,104,296,0,0.26,0.74,0.0
2020-02-06,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-02-06,2020,main_board,400,105,105,295,0,0.2625,0.7375,0.0
2020-02-07,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-02-07,2020,main_board,400,106,106,294,0,0.265,0.735,0.0
2020-02-10,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-02-10,2020,main_board,400,106,106,294,0,0.265,0.735,0.0
2020-02-11,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-02-11,2020,main_board,400,105,105,295,0,0.2625,0.7375,0.0
2020-02-12,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-02-12,2020,main_board,400,106,106,294,0,0.265,0.735,0.0
2020-02-13,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-02-13,2020,main_board,400,105,105,295,0,0.2625,0.7375,0.0
2020-02-14,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-02-14,2020,main_board,400,108,108,292,0,0.27,0.73,0.0
2020-02-17,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-02-17,2020,main_board,400,108,108,292,0,0.27,0.73,0.0
2020-02-18,2020,chinext,100,23,23,77,0,0.23,0.77,0.0
2020-02-18,2020,main_board,400,110,110,290,0,0.275,0.725,0.0
2020-02-19,2020,chinext,100,22,22,78,0,0.22,0.78,0.0
2020-02-19,2020,main_board,400,108,108,292,0,0.27,0.73,0.0
2020-02-20,2020,chinext,100,22,22,78,0,0.22,0.78,0.0
2020-02-20,2020,main_board,400,110,110,290,0,0.275,0.725,0.0
2020-02-21,2020,chinext,100,23,23,77,0,0.23,0.77,0.0
2020-02-21,2020,main_board,400,111,111,289,0,0.2775,0.7225,0.0
2020-02-24,2020,chinext,100,25,25,75,0,0.25,0.75,0.0
2020-02-24,2020,main_board,400,113,113,287,0,0.2825,0.7175,0.0
2020-02-25,2020,chinext,100,25,25,75,0,0.25,0.75,0.0
2020-02-25,2020,main_board,400,113,113,287,0,0.2825,0.7175,0.0
2020-02-26,2020,chinext,100,23,23,77,0,0.23,0.77,0.0
2020-02-26,2020,main_board,400,112,112,288,0,0.28,0.72,0.0
2020-02-27,2020,chinext,100,24,24,76,0,0.24,0.76,0.0
2020-02-27,2020,main_board,400,112,112,288,0,0.28,0.72,0.0
2020-02-28,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-02-28,2020,main_board,400,109,109,291,0,0.2725,0.7275,0.0
2020-03-02,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-03-02,2020,main_board,400,111,111,289,0,0.2775,0.7225,0.0
2020-03-03,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-03-03,2020,main_board,400,111,111,289,0,0.2775,0.7225,0.0
2020-03-04,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-03-04,2020,main_board,400,115,115,285,0,0.2875,0.7125,0.0
2020-03-05,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-03-05,2020,main_board,400,114,114,286,0,0.285,0.715,0.0
2020-03-06,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-03-06,2020,main_board,400,112,112,288,0,0.28,0.72,0.0
2020-03-09,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-03-09,2020,main_board,400,110,110,290,0,0.275,0.725,0.0
2020-03-10,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-03-10,2020,main_board,400,112,112,288,0,0.28,0.72,0.0
2020-03-11,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-03-11,2020,main_board,400,111,111,289,0,0.2775,0.7225,0.0
2020-03-12,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-03-12,2020,main_board,400,110,110,290,0,0.275,0.725,0.0
2020-03-13,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-03-13,2020,main_board,400,108,108,292,0,0.27,0.73,0.0
2020-03-16,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-03-16,2020,main_board,400,105,105,295,0,0.2625,0.7375,0.0
2020-03-17,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-03-17,2020,main_board,400,105,105,295,0,0.2625,0.7375,0.0
2020-03-18,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-03-18,2020,main_board,400,104,104,296,0,0.26,0.74,0.0
2020-03-19,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-03-19,2020,main_board,400,103,103,297,0,0.2575,0.7425,0.0
2020-03-20,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-03-20,2020,main_board,400,103,103,297,0,0.2575,0.7425,0.0
2020-03-23,2020,chinext,100,17,17,83,0,0.17,0.83,0.0
2020-03-23,2020,main_board,400,99,99,301,0,0.2475,0.7525,0.0
2020-03-24,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-03-24,2020,main_board,400,103,103,297,0,0.2575,0.7425,0.0
2020-03-25,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-03-25,2020,main_board,400,109,109,291,0,0.2725,0.7275,0.0
2020-03-26,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-03-26,2020,main_board,400,105,105,295,0,0.2625,0.7375,0.0
2020-03-27,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-03-27,2020,main_board,400,107,107,293,0,0.2675,0.7325,0.0
2020-03-30,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-03-30,2020,main_board,400,105,105,295,0,0.2625,0.7375,0.0
2020-03-31,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-03-31,2020,main_board,400,106,106,294,0,0.265,0.735,0.0
2020-04-01,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-04-01,2020,main_board,400,103,103,297,0,0.2575,0.7425,0.0
2020-04-02,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-04-02,2020,main_board,400,105,105,295,0,0.2625,0.7375,0.0
2020-04-03,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-04-03,2020,main_board,400,105,105,295,0,0.2625,0.7375,0.0
2020-04-07,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-04-07,2020,main_board,400,109,109,291,0,0.2725,0.7275,0.0
2020-04-08,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-04-08,2020,main_board,400,109,109,291,0,0.2725,0.7275,0.0
2020-04-09,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-04-09,2020,main_board,400,109,109,291,0,0.2725,0.7275,0.0
2020-04-10,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-04-10,2020,main_board,400,108,108,292,0,0.27,0.73,0.0
2020-04-13,2020,chinext,100,18,18,82,0,0.18,0.82,0.0
2020-04-13,2020,main_board,400,108,108,292,0,0.27,0.73,0.0
2020-04-14,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-04-14,2020,main_board,400,109,109,291,0,0.2725,0.7275,0.0
2020-04-15,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-04-15,2020,main_board,400,107,107,293,0,0.2675,0.7325,0.0
2020-04-16,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-04-16,2020,main_board,400,108,108,292,0,0.27,0.73,0.0
2020-04-17,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-04-17,2020,main_board,400,108,108,292,0,0.27,0.73,0.0
2020-04-20,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-04-20,2020,main_board,400,108,108,292,0,0.27,0.73,0.0
2020-04-21,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-04-21,2020,main_board,400,108,108,292,0,0.27,0.73,0.0
2020-04-22,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-04-22,2020,main_board,400,108,108,292,0,0.27,0.73,0.0
2020-04-23,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-04-23,2020,main_board,400,108,108,292,0,0.27,0.73,0.0
2020-04-24,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-04-24,2020,main_board,400,105,105,295,0,0.2625,0.7375,0.0
2020-04-27,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-04-27,2020,main_board,400,106,106,294,0,0.265,0.735,0.0
2020-04-28,2020,chinext,100,17,17,83,0,0.17,0.83,0.0
2020-04-28,2020,main_board,400,104,104,296,0,0.26,0.74,0.0
2020-04-29,2020,chinext,100,17,17,83,0,0.17,0.83,0.0
2020-04-29,2020,main_board,400,105,105,295,0,0.2625,0.7375,0.0
2020-04-30,2020,chinext,100,18,18,82,0,0.18,0.82,0.0
2020-04-30,2020,main_board,400,107,107,293,0,0.2675,0.7325,0.0
2020-05-06,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-05-06,2020,main_board,400,108,108,292,0,0.27,0.73,0.0
2020-05-07,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-05-07,2020,main_board,400,109,109,291,0,0.2725,0.7275,0.0
2020-05-08,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-05-08,2020,main_board,400,111,111,289,0,0.2775,0.7225,0.0
2020-05-11,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-05-11,2020,main_board,400,110,110,290,0,0.275,0.725,0.0
2020-05-12,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-05-12,2020,main_board,400,111,111,289,0,0.2775,0.7225,0.0
2020-05-13,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-05-13,2020,main_board,400,111,111,289,0,0.2775,0.7225,0.0
2020-05-14,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-05-14,2020,main_board,400,109,109,291,0,0.2725,0.7275,0.0
2020-05-15,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-05-15,2020,main_board,400,110,110,290,0,0.275,0.725,0.0
2020-05-18,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-05-18,2020,main_board,400,110,110,290,0,0.275,0.725,0.0
2020-05-19,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-05-19,2020,main_board,400,113,113,287,0,0.2825,0.7175,0.0
2020-05-20,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-05-20,2020,main_board,400,110,110,290,0,0.275,0.725,0.0
2020-05-21,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-05-21,2020,main_board,400,107,107,293,0,0.2675,0.7325,0.0
2020-05-22,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-05-22,2020,main_board,400,105,105,295,0,0.2625,0.7375,0.0
2020-05-25,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-05-25,2020,main_board,400,104,104,296,0,0.26,0.74,0.0
2020-05-26,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-05-26,2020,main_board,400,106,106,294,0,0.265,0.735,0.0
2020-05-27,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-05-27,2020,main_board,400,106,106,294,0,0.265,0.735,0.0
2020-05-28,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-05-28,2020,main_board,400,107,107,293,0,0.2675,0.7325,0.0
2020-05-29,2020,chinext,100,19,19,81,0,0.19,0.81,0.0
2020-05-29,2020,main_board,400,108,108,292,0,0.27,0.73,0.0
2020-06-01,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-06-01,2020,main_board,400,111,111,289,0,0.2775,0.7225,0.0
2020-06-02,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-06-02,2020,main_board,400,112,112,288,0,0.28,0.72,0.0
2020-06-03,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-06-03,2020,main_board,400,109,109,291,0,0.2725,0.7275,0.0
2020-06-04,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-06-04,2020,main_board,400,109,109,291,0,0.2725,0.7275,0.0
2020-06-05,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-06-05,2020,main_board,400,110,110,290,0,0.275,0.725,0.0
2020-06-08,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-06-08,2020,main_board,400,109,109,291,0,0.2725,0.7275,0.0
2020-06-09,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-06-09,2020,main_board,400,109,109,291,0,0.2725,0.7275,0.0
2020-06-10,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-06-10,2020,main_board,400,110,110,290,0,0.275,0.725,0.0
2020-06-11,2020,chinext,100,21,21,79,0,0.21,0.79,0.0
2020-06-11,2020,main_board,400,111,111,289,0,0.2775,0.7225,0.0
2020-06-12,2020,chinext,100,20,20,80,0,0.2,0.8,0.0
2020-06-12,2020,main_board,400,111,111,289,0,0.2775,0.7225,0.0
2020-06-15,2020,chinext,100,22,22,78,0,0.22,0.78,0.0
2020-06-15,2020,main_board,400,109,109,291,0,0.2725,0.7275,0.0
2020-06-16,2020,chinext,100,23,23,77,0,0.23,0.77,0.0
2020-06-16,2020,main_board,400,113,113,287,0,0.2825,0.7175,0.0
2020-06-17,2020,chinext,100,23,23,77,0,0.23,0.77,0.0
2020-06-17,2020,main_board,400,113,113,287,0,0.2825,0.7175,0.0
2020-06-18,2020,chinext,100,24,24,76,0,0.24,0.76,0.0
2020-06-18,2020,main_board,400,113,113,287,0,0.2825,0.7175,0.0
2020-06-19,2020,chinext,100,25,25,75,0,0.25,0.75,0.0
2020-06-19,2020,main_board,400,115,115,285,0,0.2875,0.7125,0.0
2020-06-22,2020,chinext,100,24,24,76,0,0.24,0.76,0.0
2020-06-22,2020,main_board,400,112,112,288,0,0.28,0.72,0.0
2020-06-23,2020,chinext,100,26,26,74,0,0.26,0.74,0.0
2020-06-23,2020,main_board,400,113,113,287,0,0.2825,0.7175,0.0
2020-06-24,2020,chinext,100,25,25,75,0,0.25,0.75,0.0
2020-06-24,2020,main_board,400,114,114,286,0,0.285,0.715,0.0
2020-06-29,2020,chinext,100,24,24,76,0,0.24,0.76,0.0
2020-06-29,2020,main_board,400,110,110,290,0,0.275,0.725,0.0
