split,date,entry_variant,upper_hit_instrument,matched_instrument,match_status,unmatched_reason,same_industry_match,upper_hit_market_cap_percentile,matched_market_cap_percentile,size_percentile_abs_diff,horizon,upper_hit_gross_short_return,matched_gross_short_return,incremental_short_return
validation,2022-07-27,d0_close_oracle,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.54935622,,,5,0.075891388,,
validation,2022-07-27,d0_close_oracle,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.54935622,,,10,0.015047402,,
validation,2022-07-27,d0_close_oracle,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.54935622,,,20,0.12266928,,
validation,2022-07-27,d0_close_oracle,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.54935622,,,60,0.31599607,,
validation,2022-07-27,d0_close_oracle,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.54935622,,,120,0.22440303,,
validation,2022-07-27,d1_close,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.54935622,,,1,0,,
validation,2022-07-27,d1_close,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.54935622,,,2,-0.037886321,,
validation,2022-07-27,d1_close,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.54935622,,,5,0.061149888,,
validation,2022-07-27,d1_close,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.54935622,,,10,-0.00066468786,,
validation,2022-07-27,d1_close,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.54935622,,,20,0.10867399,,
validation,2022-07-27,d1_close,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.54935622,,,60,0.30508475,,
validation,2022-07-27,d1_close,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.54935622,,,120,0.21203061,,
validation,2022-07-27,d1_open,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.54935622,,,1,0.020507786,,
validation,2022-07-27,d1_open,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.54935622,,,2,-0.01660157,,
validation,2022-07-27,d1_open,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.54935622,,,5,0.080403625,,
validation,2022-07-27,d1_open,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.54935622,,,10,0.019856729,,
validation,2022-07-27,d1_open,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.54935622,,,20,0.12695312,,
validation,2022-07-27,d1_open,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.54935622,,,60,0.31933593,,
validation,2022-07-27,d1_open,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.54935622,,,120,0.22819012,,
validation,2022-08-01,d0_close_oracle,SZ000596,SH600600,matched_same_industry,,True,0.61016949,0.69067797,0.080508475,1,-0.06531894,0.01640335,-0.08172229
validation,2022-08-01,d0_close_oracle,SZ000596,SH600600,matched_same_industry,,True,0.61016949,0.69067797,0.080508475,2,-0.056807137,0.047109487,-0.10391662
validation,2022-08-01,d0_close_oracle,SZ000596,SH600600,matched_same_industry,,True,0.61016949,0.69067797,0.080508475,5,-0.086598517,0.037607542,-0.12420606
validation,2022-08-01,d0_close_oracle,SZ000596,SH600600,matched_same_industry,,True,0.61016949,0.69067797,0.080508475,10,-0.067678239,0.040708137,-0.10838638
validation,2022-08-01,d0_close_oracle,SZ000596,SH600600,matched_same_industry,,True,0.61016949,0.69067797,0.080508475,20,-0.043993128,-0.0041007803,-0.039892348
validation,2022-08-01,d0_close_oracle,SZ000596,SH600600,matched_same_industry,,True,0.61016949,0.69067797,0.080508475,60,0.11717631,0.18713749,-0.069961182
validation,2022-08-01,d0_close_oracle,SZ000596,SH600600,matched_same_industry,,True,0.61016949,0.69067797,0.080508475,120,-0.2016006,0.037607542,-0.23920814
validation,2022-08-01,d1_close,SZ000596,SH600600,matched_same_industry,,True,0.61016949,0.69067797,0.080508475,1,0,0,0
validation,2022-08-01,d1_close,SZ000596,SH600600,matched_same_industry,,True,0.61016949,0.69067797,0.080508475,2,0.0079899101,0.031218221,-0.02322831
validation,2022-08-01,d1_close,SZ000596,SH600600,matched_same_industry,,True,0.61016949,0.69067797,0.080508475,5,-0.019974841,0.021557812,-0.041532653
validation,2022-08-01,d1_close,SZ000596,SH600600,matched_same_industry,,True,0.61016949,0.69067797,0.080508475,10,-0.0022146415,0.024710116,-0.026924757
validation,2022-08-01,d1_close,SZ000596,SH600600,matched_same_industry,,True,0.61016949,0.69067797,0.080508475,20,0.020018241,-0.020846076,0.040864317
validation,2022-08-01,d1_close,SZ000596,SH600600,matched_same_industry,,True,0.61016949,0.69067797,0.080508475,60,0.17130574,0.17358146,-0.0022757188
validation,2022-08-01,d1_close,SZ000596,SH600600,matched_same_industry,,True,0.61016949,0.69067797,0.080508475,120,-0.12792569,0.021557812,-0.1494835
validation,2022-08-01,d1_open,SZ000596,SH600600,matched_same_industry,,True,0.61016949,0.69067797,0.080508475,1,-0.088172698,0.010664036,-0.098836733
validation,2022-08-01,d1_open,SZ000596,SH600600,matched_same_industry,,True,0.61016949,0.69067797,0.080508475,2,-0.079478296,0.041549344,-0.12102764
validation,2022-08-01,d1_open,SZ000596,SH600600,matched_same_industry,,True,0.61016949,0.69067797,0.080508475,5,-0.10990877,0.031991954,-0.14190073
validation,2022-08-01,d1_open,SZ000596,SH600600,matched_same_industry,,True,0.61016949,0.69067797,0.080508475,10,-0.09058261,0.035110642,-0.12569325
validation,2022-08-01,d1_open,SZ000596,SH600600,matched_same_industry,,True,0.61016949,0.69067797,0.080508475,20,-0.066389394,-0.0099597369,-0.056429657
validation,2022-08-01,d1_open,SZ000596,SH600600,matched_same_industry,,True,0.61016949,0.69067797,0.080508475,60,0.098237528,0.18239441,-0.084156884
validation,2022-08-01,d1_open,SZ000596,SH600600,matched_same_industry,,True,0.61016949,0.69067797,0.080508475,120,-0.22737794,0.031991954,-0.2593699
validation,2022-08-02,d0_close_oracle,SZ000301,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.64502165,,,1,0.064007384,,
validation,2022-08-02,d0_close_oracle,SZ000301,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.64502165,,,2,0.064471216,,
validation,2022-08-02,d0_close_oracle,SZ000301,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.64502165,,,5,-0.042207786,,
validation,2022-08-02,d0_close_oracle,SZ000301,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.64502165,,,10,-0.047309855,,
validation,2022-08-02,d0_close_oracle,SZ000301,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.64502165,,,20,0.080705001,,
validation,2022-08-02,d0_close_oracle,SZ000301,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.64502165,,,60,0.41326531,,
validation,2022-08-02,d0_close_oracle,SZ000301,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.64502165,,,120,0.28014838,,
validation,2022-08-02,d1_close,SZ000301,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.64502165,,,1,0,,
validation,2022-08-02,d1_close,SZ000301,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.64502165,,,2,0.00049555147,,
validation,2022-08-02,d1_close,SZ000301,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.64502165,,,5,-0.11347864,,
validation,2022-08-02,d1_close,SZ000301,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.64502165,,,10,-0.11892961,,
validation,2022-08-02,d1_close,SZ000301,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.64502165,,,20,0.017839475,,
validation,2022-08-02,d1_close,SZ000301,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.64502165,,,60,0.37314175,,
validation,2022-08-02,d1_close,SZ000301,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.64502165,,,120,0.23092169,,
validation,2022-08-02,d1_open,SZ000301,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.64502165,,,1,0.076007318,,
validation,2022-08-02,d1_open,SZ000301,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.64502165,,,2,0.076465204,,
validation,2022-08-02,d1_open,SZ000301,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.64502165,,,5,-0.028846115,,
validation,2022-08-02,d1_open,SZ000301,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.64502165,,,10,-0.033882773,,
validation,2022-08-02,d1_open,SZ000301,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.64502165,,,20,0.092490863,,
validation,2022-08-02,d1_open,SZ000301,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.64502165,,,60,0.42078757,,
validation,2022-08-02,d1_open,SZ000301,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.64502165,,,120,0.28937727,,
validation,2022-08-05,d0_close_oracle,SZ002371,SH600584,matched_same_industry,,True,0.7092511,0.013215859,0.69603524,1,-0.023368315,-0.0099360815,-0.013432234
validation,2022-08-05,d0_close_oracle,SZ002371,SH600584,matched_same_industry,,True,0.7092511,0.013215859,0.69603524,2,-0.026492628,-0.034421551,0.0079289225
validation,2022-08-05,d0_close_oracle,SZ002371,SH600584,matched_same_industry,,True,0.7092511,0.013215859,0.69603524,5,-0.027220204,-0.01525906,-0.011961145
validation,2022-08-05,d0_close_oracle,SZ002371,SH600584,matched_same_industry,,True,0.7092511,0.013215859,0.69603524,10,0.034153631,0.05003548,-0.015881849
validation,2022-08-05,d0_close_oracle,SZ002371,SH600584,matched_same_industry,,True,0.7092511,0.013215859,0.69603524,20,0.10053495,0.1291696,-0.028634652
validation,2022-08-05,d0_close_oracle,SZ002371,SH600584,matched_same_industry,,True,0.7092511,0.013215859,0.69603524,60,0.16952708,0.1533002,0.016226877
validation,2022-08-05,d0_close_oracle,SZ002371,SH600584,matched_same_industry,,True,0.7092511,0.013215859,0.69603524,120,0.2136529,0.04187368,0.17177922
validation,2022-08-05,d1_close,SZ002371,SH600584,matched_same_industry,,True,0.7092511,0.013215859,0.69603524,1,0,0,0
validation,2022-08-05,d1_close,SZ002371,SH600584,matched_same_industry,,True,0.7092511,0.013215859,0.69603524,2,-0.0030529703,-0.024244573,0.021191603
validation,2022-08-05,d1_close,SZ002371,SH600584,matched_same_industry,,True,0.7092511,0.013215859,0.69603524,5,-0.0037639325,-0.0052706089,0.0015066765
validation,2022-08-05,d1_close,SZ002371,SH600584,matched_same_industry,,True,0.7092511,0.013215859,0.69603524,10,0.05620845,0.059381542,-0.0031730922
validation,2022-08-05,d1_close,SZ002371,SH600584,matched_same_industry,,True,0.7092511,0.013215859,0.69603524,20,0.12107397,0.13773712,-0.016663145
validation,2022-08-05,d1_close,SZ002371,SH600584,matched_same_industry,,True,0.7092511,0.013215859,0.69603524,60,0.18849068,0.16163031,0.026860373
validation,2022-08-05,d1_close,SZ002371,SH600584,matched_same_industry,,True,0.7092511,0.013215859,0.69603524,120,0.2316089,0.05130004,0.18030886
validation,2022-08-05,d1_open,SZ002371,SH600584,matched_same_industry,,True,0.7092511,0.013215859,0.69603524,1,0.0064818946,0.017265194,-0.010783299
validation,2022-08-05,d1_open,SZ002371,SH600584,matched_same_industry,,True,0.7092511,0.013215859,0.69603524,2,0.0034487133,-0.0065607921,0.010009505
validation,2022-08-05,d1_open,SZ002371,SH600584,matched_same_industry,,True,0.7092511,0.013215859,0.69603524,5,0.0027423595,0.012085583,-0.0093432235
validation,2022-08-05,d1_open,SZ002371,SH600584,matched_same_industry,,True,0.7092511,0.013215859,0.69603524,10,0.062326007,0.075621502,-0.013295495
validation,2022-08-05,d1_open,SZ002371,SH600584,matched_same_industry,,True,0.7092511,0.013215859,0.69603524,20,0.12677108,0.15262425,-0.025853175
validation,2022-08-05,d1_open,SZ002371,SH600584,matched_same_industry,,True,0.7092511,0.013215859,0.69603524,60,0.1937508,0.17610493,0.017645876
validation,2022-08-05,d1_open,SZ002371,SH600584,matched_same_industry,,True,0.7092511,0.013215859,0.69603524,120,0.23658953,0.067679529,0.16891
validation,2022-08-08,d0_close_oracle,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.53043478,,,1,0.025982914,,
validation,2022-08-08,d0_close_oracle,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.53043478,,,2,-0.02940173,,
validation,2022-08-08,d0_close_oracle,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.53043478,,,5,-0.020512834,,
validation,2022-08-08,d0_close_oracle,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.53043478,,,10,0.034871811,,
validation,2022-08-08,d0_close_oracle,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.53043478,,,20,0.14632481,,
validation,2022-08-08,d0_close_oracle,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.53043478,,,60,0.21846152,,
validation,2022-08-08,d0_close_oracle,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.53043478,,,120,0.11487182,,
validation,2022-08-08,d1_close,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.53043478,,,1,0,,
validation,2022-08-08,d1_close,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.53043478,,,2,-0.056862087,,
validation,2022-08-08,d1_close,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.53043478,,,5,-0.04773607,,
validation,2022-08-08,d1_close,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.53043478,,,10,0.0091260172,,
validation,2022-08-08,d1_close,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.53043478,,,20,0.12355214,,
validation,2022-08-08,d1_close,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.53043478,,,60,0.19761317,,
validation,2022-08-08,d1_close,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.53043478,,,120,0.091260105,,
validation,2022-08-08,d1_open,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.53043478,,,1,0.016229259,,
validation,2022-08-08,d1_open,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.53043478,,,2,-0.039709999,,
validation,2022-08-08,d1_open,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.53043478,,,5,-0.03073209,,
validation,2022-08-08,d1_open,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.53043478,,,10,0.025207167,,
validation,2022-08-08,d1_open,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.53043478,,,20,0.13777624,,
validation,2022-08-08,d1_open,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.53043478,,,60,0.21063531,,
validation,2022-08-08,d1_open,SZ002050,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.53043478,,,120,0.10600828,,
validation,2022-08-09,d0_close_oracle,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.61802575,,,1,-0.021670047,,
validation,2022-08-09,d0_close_oracle,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.61802575,,,2,-0.10768075,,
validation,2022-08-09,d0_close_oracle,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.61802575,,,5,-0.1904284,,
validation,2022-08-09,d0_close_oracle,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.61802575,,,10,-0.081409,,
validation,2022-08-09,d0_close_oracle,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.61802575,,,20,-0.05547193,,
validation,2022-08-09,d0_close_oracle,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.61802575,,,60,0.17285807,,
validation,2022-08-09,d0_close_oracle,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.61802575,,,120,0.20799861,,
validation,2022-08-09,d1_close,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.61802575,,,1,0,,
validation,2022-08-09,d1_close,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.61802575,,,2,-0.084186379,,
validation,2022-08-09,d1_close,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.61802575,,,5,-0.16517892,,
validation,2022-08-09,d1_close,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.61802575,,,10,-0.058471864,,
validation,2022-08-09,d1_close,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.61802575,,,20,-0.033084931,,
validation,2022-08-09,d1_close,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.61802575,,,60,0.1904021,,
validation,2022-08-09,d1_close,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.61802575,,,120,0.22479729,,
validation,2022-08-09,d1_open,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.61802575,,,1,-0.021670047,,
validation,2022-08-09,d1_open,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.61802575,,,2,-0.10768075,,
validation,2022-08-09,d1_open,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.61802575,,,5,-0.1904284,,
validation,2022-08-09,d1_open,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.61802575,,,10,-0.081409,,
validation,2022-08-09,d1_open,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.61802575,,,20,-0.05547193,,
validation,2022-08-09,d1_open,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.61802575,,,60,0.17285807,,
validation,2022-08-09,d1_open,SH603260,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.61802575,,,120,0.20799861,,
validation,2022-08-11,d0_close_oracle,SZ002475,SH601066,matched_same_date_size_only,,False,0.87068966,0.81896552,0.051724138,1,0.031300213,0.021906214,0.0093939988
validation,2022-08-11,d0_close_oracle,SZ002475,SH601066,matched_same_date_size_only,,False,0.87068966,0.81896552,0.051724138,2,0.022739493,0.027671069,-0.0049315753
validation,2022-08-11,d0_close_oracle,SZ002475,SH601066,matched_same_date_size_only,,False,0.87068966,0.81896552,0.051724138,5,-0.001872651,0.018831659,-0.02070431
validation,2022-08-11,d0_close_oracle,SZ002475,SH601066,matched_same_date_size_only,,False,0.87068966,0.81896552,0.051724138,10,0.012038543,0.02113763,-0.0090990867
validation,2022-08-11,d0_close_oracle,SZ002475,SH601066,matched_same_date_size_only,,False,0.87068966,0.81896552,0.051724138,20,0.049224187,0.0084550814,0.040769105
validation,2022-08-11,d0_close_oracle,SZ002475,SH601066,matched_same_date_size_only,,False,0.87068966,0.81896552,0.051724138,60,0.17629748,0.061106846,0.11519064
validation,2022-08-11,d0_close_oracle,SZ002475,SH601066,matched_same_date_size_only,,False,0.87068966,0.81896552,0.051724138,120,0.13616907,0.010376651,0.12579242
validation,2022-08-11,d1_close,SZ002475,SH601066,matched_same_date_size_only,,False,0.87068966,0.81896552,0.051724138,1,0,0,0
validation,2022-08-11,d1_close,SZ002475,SH601066,matched_same_date_size_only,,False,0.87068966,0.81896552,0.051724138,2,-0.0088373295,0.0058939694,-0.014731299
validation,2022-08-11,d1_close,SZ002475,SH601066,matched_same_date_size_only,,False,0.87068966,0.81896552,0.051724138,5,-0.034244731,-0.0031434154,-0.031101316
validation,2022-08-11,d1_close,SZ002475,SH601066,matched_same_date_size_only,,False,0.87068966,0.81896552,0.051724138,10,-0.019884044,-0.00078579764,-0.019098247
validation,2022-08-11,d1_close,SZ002475,SH601066,matched_same_date_size_only,,False,0.87068966,0.81896552,0.051724138,20,0.018503126,-0.013752395,0.032255521
validation,2022-08-11,d1_close,SZ002475,SH601066,matched_same_date_size_only,,False,0.87068966,0.81896552,0.051724138,60,0.14968236,0.040078602,0.10960376
validation,2022-08-11,d1_close,SZ002475,SH601066,matched_same_date_size_only,,False,0.87068966,0.81896552,0.051724138,120,0.10825734,-0.011787789,0.12004513
validation,2022-08-11,d1_open,SZ002475,SH601066,matched_same_date_size_only,,False,0.87068966,0.81896552,0.051724138,1,0.019496377,0.0019607544,0.017535623
validation,2022-08-11,d1_open,SZ002475,SH601066,matched_same_date_size_only,,False,0.87068966,0.81896552,0.051724138,2,0.010831344,0.0078431672,0.0029881765
validation,2022-08-11,d1_open,SZ002475,SH601066,matched_same_date_size_only,,False,0.87068966,0.81896552,0.051724138,5,-0.014080705,-0.0011764975,-0.012904208
validation,2022-08-11,d1_open,SZ002475,SH601066,matched_same_date_size_only,,False,0.87068966,0.81896552,0.051724138,10,0,0.0011764975,-0.0011764975
validation,2022-08-11,d1_open,SZ002475,SH601066,matched_same_date_size_only,,False,0.87068966,0.81896552,0.051724138,20,0.037638759,-0.011764676,0.049403435
validation,2022-08-11,d1_open,SZ002475,SH601066,matched_same_date_size_only,,False,0.87068966,0.81896552,0.051724138,60,0.16626047,0.041960772,0.1242997
validation,2022-08-11,d1_open,SZ002475,SH601066,matched_same_date_size_only,,False,0.87068966,0.81896552,0.051724138,120,0.12564309,-0.0098039216,0.13544701
validation,2022-08-16,d0_close_oracle,SZ000629,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.11764706,,,1,-0.0088365159,,
validation,2022-08-16,d0_close_oracle,SZ000629,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.11764706,,,2,0.010309304,,
validation,2022-08-16,d0_close_oracle,SZ000629,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.11764706,,,5,0.014727527,,
validation,2022-08-16,d0_close_oracle,SZ000629,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.11764706,,,10,0.083947007,,
validation,2022-08-16,d0_close_oracle,SZ000629,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.11764706,,,20,0.22091311,,
validation,2022-08-16,d0_close_oracle,SZ000629,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.11764706,,,60,0.24300443,,
validation,2022-08-16,d0_close_oracle,SZ000629,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.11764706,,,120,0.18851248,,
validation,2022-08-16,d1_close,SZ000629,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.11764706,,,1,0,,
validation,2022-08-16,d1_close,SZ000629,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.11764706,,,2,0.018978119,,
validation,2022-08-16,d1_close,SZ000629,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.11764706,,,5,0.023357642,,
validation,2022-08-16,d1_close,SZ000629,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.11764706,,,10,0.091970821,,
validation,2022-08-16,d1_close,SZ000629,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.11764706,,,20,0.22773722,,
validation,2022-08-16,d1_close,SZ000629,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.11764706,,,60,0.24963505,,
validation,2022-08-16,d1_close,SZ000629,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.11764706,,,120,0.19562039,,
validation,2022-08-16,d1_open,SZ000629,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.11764706,,,1,0.020028594,,
validation,2022-08-16,d1_open,SZ000629,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.11764706,,,2,0.038626608,,
validation,2022-08-16,d1_open,SZ000629,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.11764706,,,5,0.042918415,,
validation,2022-08-16,d1_open,SZ000629,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.11764706,,,10,0.11015737,,
validation,2022-08-16,d1_open,SZ000629,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.11764706,,,20,0.24320456,,
validation,2022-08-16,d1_open,SZ000629,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.11764706,,,60,0.2646638,,
validation,2022-08-16,d1_open,SZ000629,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.11764706,,,120,0.21173099,,
validation,2022-08-18,d0_close_oracle,SH605117,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.47478992,,,1,-0.03544635,,
validation,2022-08-18,d0_close_oracle,SH605117,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.47478992,,,2,-0.0070330083,,
validation,2022-08-18,d0_close_oracle,SH605117,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.47478992,,,5,-0.0039384675,,
validation,2022-08-18,d0_close_oracle,SH605117,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.47478992,,,10,0.083739688,,
validation,2022-08-18,d0_close_oracle,SH605117,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.47478992,,,20,0.056920478,,
validation,2022-08-18,d0_close_oracle,SH605117,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.47478992,,,60,0.11421606,,
validation,2022-08-18,d0_close_oracle,SH605117,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.47478992,,,120,0.23584023,,
validation,2022-08-18,d1_close,SH605117,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.47478992,,,1,0,,
validation,2022-08-18,d1_close,SH605117,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.47478992,,,2,0.02744067,,
validation,2022-08-18,d1_close,SH605117,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.47478992,,,5,0.030429276,,
validation,2022-08-18,d1_close,SH605117,,unmatched_no_same_date_candidate,no_same_date_nonlimit_high_return_candidate,False,0.47478992,,,10,0.11510595,,
