date,calendar_date_split,horizon,active_event_count,active_instrument_count,max_abs_weight_per_instrument,gross_short_return,name_capped_gross_short_return
2019-09-24,train,10,2,2,0.05,-0.0036815789,-0.0036815789
2019-09-25,train,10,1,1,0.05,0.083863508,0.083863508
2019-09-26,train,10,1,1,0.05,0.062373674,0.062373674
2019-09-27,train,10,1,1,0.05,0.0032319618,0.0032319618
2019-09-30,train,10,2,2,0.05,0.03134697,0.03134697
2019-10-08,train,10,2,2,0.05,0.037248245,0.037248245
2019-10-09,train,10,2,2,0.05,-0.012289235,-0.012289235
2019-10-10,train,10,2,2,0.05,-0.044476389,-0.044476389
2019-10-11,train,10,2,2,0.05,0.0088323833,0.0088323833
2019-10-14,train,10,2,2,0.05,-0.028061171,-0.028061171
2019-10-15,train,10,2,2,0.05,0.012463043,0.012463043
2019-10-16,train,10,2,2,0.05,0.0099881706,0.0099881706
2019-10-17,train,10,2,2,0.05,-0.021244081,-0.021244081
2019-10-18,train,10,2,2,0.05,0.037371752,0.037371752
2019-10-21,train,10,1,1,0.05,-0.017582927,-0.017582927
2019-10-22,train,10,1,1,0.05,-0.0028433344,-0.0028433344
2019-10-23,train,10,1,1,0.05,0.0085059848,0.0085059848
2019-10-24,train,10,1,1,0.05,0.0098988291,0.0098988291
2019-10-25,train,10,1,1,0.05,-0.00977566,-0.00977566
2019-10-28,train,10,1,1,0.05,0,0
2019-10-29,train,10,3,3,0.05,0.016590826,0.016590826
2019-10-30,train,10,4,4,0.05,0.00099200136,0.00099200136
2019-10-31,train,10,4,4,0.05,0.025332802,0.025332802
2019-11-01,train,10,4,4,0.05,-0.015146657,-0.015146657
2019-11-04,train,10,4,4,0.05,-0.0022243714,-0.0022243714
2019-11-05,train,10,4,4,0.05,-0.023402225,-0.023402225
2019-11-06,train,10,4,4,0.05,0.016396491,0.016396491
2019-11-07,train,10,4,4,0.05,-0.0044422051,-0.0044422051
2019-11-08,train,10,4,4,0.05,-0.030472078,-0.030472078
2019-11-11,train,10,4,4,0.05,0.03134958,0.03134958
2019-11-12,train,10,1,1,0.05,-0.0030488504,-0.0030488504
2019-11-14,train,10,1,1,0.05,-0.04981784,-0.04981784
2019-11-15,train,10,1,1,0.05,0.01678246,0.01678246
2019-11-18,train,10,1,1,0.05,0.012360158,0.012360158
2019-11-19,train,10,1,1,0.05,0.00059596117,0.00059596117
2019-11-20,train,10,1,1,0.05,0.020274308,0.020274308
2019-11-21,train,10,1,1,0.05,-0.012172785,-0.012172785
2019-11-22,train,10,1,1,0.05,0.044497827,0.044497827
2019-11-25,train,10,1,1,0.05,0.039018242,0.039018242
2019-11-26,train,10,1,1,0.05,-0.013097564,-0.013097564
2019-11-27,train,10,1,1,0.05,-0.039431134,-0.039431134
2019-12-17,train,10,1,1,0.05,-0.023227871,-0.023227871
2019-12-18,train,10,1,1,0.05,-0.021135066,-0.021135066
2019-12-19,train,10,2,2,0.05,-0.0034536247,-0.0034536247
2019-12-20,train,10,2,2,0.05,0.0059094786,0.0059094786
2019-12-23,train,10,2,2,0.05,0.026907386,0.026907386
2019-12-24,train,10,2,2,0.05,-0.048915524,-0.048915524
2019-12-25,train,10,2,2,0.05,-0.01261243,-0.01261243
2019-12-26,train,10,3,3,0.05,-0.015725505,-0.015725505
2019-12-27,train,10,3,3,0.05,0.040228308,0.040228308
2019-12-30,train,10,3,3,0.05,-0.038054984,-0.038054984
2019-12-31,train,10,3,3,0.05,0.011527855,0.011527855
2020-01-02,train,10,3,3,0.05,-0.049015568,-0.049015568
2020-01-03,train,10,2,2,0.05,0.013050169,0.013050169
2020-01-06,train,10,2,2,0.05,-0.020401121,-0.020401121
2020-01-07,train,10,3,3,0.05,0.012194441,0.012194441
2020-01-08,train,10,3,3,0.05,-0.01356178,-0.01356178
2020-01-09,train,10,3,3,0.05,-0.039308735,-0.039308735
2020-01-10,train,10,2,2,0.05,-0.031755216,-0.031755216
2020-01-13,train,10,2,2,0.05,0.0082544152,0.0082544152
2020-01-14,train,10,3,3,0.05,0.0031203046,0.0031203046
2020-01-15,train,10,2,2,0.05,0.020003849,0.020003849
2020-01-16,train,10,2,2,0.05,0.00034156114,0.00034156114
2020-01-17,train,10,2,2,0.05,0.007717346,0.007717346
2020-01-20,train,10,2,2,0.05,-0.020131828,-0.020131828
2020-01-21,train,10,1,1,0.05,0.0053975414,0.0053975414
2020-01-22,train,10,1,1,0.05,-0.086263484,-0.086263484
2020-01-23,train,10,2,2,0.05,0.023574098,0.023574098
2020-02-03,train,10,2,2,0.05,0.10010656,0.10010656
2020-02-04,train,10,2,2,0.05,-0.029440762,-0.029440762
2020-02-05,train,10,6,6,0.05,-0.017047793,-0.017047793
2020-02-06,train,10,7,7,0.05,-0.047568274,-0.047568274
2020-02-07,train,10,9,7,0.05,-0.016574885,-0.0078000497
2020-02-10,train,10,10,8,0.05,-0.0057572183,-0.0022803484
2020-02-11,train,10,12,9,0.05,0.00077945922,0.00072863045
2020-02-12,train,10,14,11,0.05,-0.029642474,-0.029555468
2020-02-13,train,10,16,12,0.05,0.0083056579,0.0076273564
2020-02-14,train,10,15,11,0.05,-7.0160637e-05,-0.00046682749
2020-02-17,train,10,15,11,0.05,-0.0305538,-0.025673588
2020-02-18,train,10,16,12,0.05,-0.0045886186,-0.0059473209
2020-02-19,train,10,11,10,0.05,0.025555081,0.024980968
2020-02-20,train,10,10,9,0.05,-0.0052655613,-0.00483308
2020-02-21,train,10,9,8,0.05,-0.02141571,-0.026613468
2020-02-24,train,10,8,7,0.05,0.0038532484,-0.0022484894
2020-02-25,train,10,12,11,0.05,-0.043859579,-0.046585454
2020-02-26,train,10,11,9,0.05,0.078997817,0.080131482
2020-02-27,train,10,9,7,0.05,0.022880889,0.026441205
2020-02-28,train,10,9,7,0.05,0.043223896,0.042752952
2020-03-02,train,10,9,7,0.05,-0.044765065,-0.030140471
2020-03-03,train,10,11,9,0.05,0.024035601,0.018265425
2020-03-04,train,10,11,9,0.05,0.023936957,0.028145619
2020-03-05,train,10,11,9,0.05,-0.0077263204,-0.0090802882
2020-03-06,train,10,11,9,0.05,0.015363375,0.017500098
2020-03-09,train,10,11,9,0.05,0.043640687,0.051676279
2020-03-10,train,10,5,5,0.05,-0.056211948,-0.056211948
2020-03-11,train,10,7,6,0.05,0.015303078,0.016452702
2020-03-12,train,10,7,6,0.05,0.0059814407,0.0092544511
2020-03-13,train,10,7,6,0.05,-0.0080210279,-0.0039120001
2020-03-16,train,10,7,6,0.05,0.06287943,0.060937757
2020-03-17,train,10,4,4,0.05,0.027700671,0.027700671
2020-03-18,train,10,4,4,0.05,0.025864278,0.025864278
2020-03-19,train,10,4,4,0.05,-0.020106367,-0.020106367
2020-03-20,train,10,3,3,0.05,0.030059913,0.030059913
2020-03-23,train,10,3,3,0.05,0.055383903,0.055383903
2020-03-24,train,10,3,3,0.05,-0.0060630932,-0.0060630932
2020-03-25,train,10,1,1,0.05,-0.0089932706,-0.0089932706
2020-03-26,train,10,2,2,0.05,0.015955699,0.015955699
2020-03-27,train,10,3,3,0.05,0.012320044,0.012320044
2020-03-30,train,10,3,3,0.05,-0.0098512521,-0.0098512521
2020-03-31,train,10,3,3,0.05,0.0053722761,0.0053722761
2020-04-01,train,10,4,4,0.05,0.026557263,0.026557263
2020-04-02,train,10,4,4,0.05,-0.0074665137,-0.0074665137
2020-04-03,train,10,6,6,0.05,-0.0059498571,-0.0059498571
2020-04-07,train,10,6,6,0.05,-0.027320591,-0.027320591
2020-04-08,train,10,6,6,0.05,0.012009602,0.012009602
2020-04-09,train,10,5,5,0.05,-0.0021494243,-0.0021494243
2020-04-10,train,10,4,4,0.05,0.029961468,0.029961468
2020-04-13,train,10,3,3,0.05,0.022899107,0.022899107
2020-04-14,train,10,3,3,0.05,-0.023362932,-0.023362932
2020-04-15,train,10,5,5,0.05,0.00031115332,0.00031115332
2020-04-16,train,10,4,4,0.05,-0.00043950622,-0.00043950622
2020-04-17,train,10,4,4,0.05,-0.013955704,-0.013955704
2020-04-20,train,10,3,3,0.05,0.0061440518,0.0061440518
2020-04-21,train,10,3,3,0.05,0.010197705,0.010197705
2020-04-22,train,10,3,3,0.05,-0.020744299,-0.020744299
2020-04-23,train,10,3,3,0.05,0.012905238,0.012905238
2020-04-24,train,10,3,3,0.05,-0.0067576774,-0.0067576774
2020-04-27,train,10,3,3,0.05,-0.0067741161,-0.0067741161
2020-04-28,train,10,3,3,0.05,-0.02978913,-0.02978913
2020-04-29,train,10,2,2,0.05,0.01951878,0.01951878
2020-04-30,train,10,2,2,0.05,-0.032457196,-0.032457196
2020-05-06,train,10,3,3,0.05,-0.017778961,-0.017778961
2020-05-07,train,10,3,2,0.05,-0.0048468915,-0.0088749009
2020-05-08,train,10,3,2,0.05,0.015198429,0.011750362
2020-05-11,train,10,3,2,0.05,0.0057422629,0.0071932071
2020-05-12,train,10,3,2,0.05,-0.0055052232,-0.013922365
2020-05-13,train,10,3,2,0.05,-0.021271055,-0.029352893
2020-05-14,train,10,3,2,0.05,0.014503813,0.012016289
2020-05-15,train,10,3,2,0.05,-0.042994165,-0.028945395
2020-05-18,train,10,2,1,0.05,0.060852381,0.060852381
2020-05-19,train,10,2,1,0.05,-0.027410894,-0.027410894
2020-05-20,train,10,2,2,0.05,0.025240105,0.025240105
2020-05-21,train,10,1,1,0.05,0.076154027,0.076154027
2020-05-22,train,10,1,1,0.05,0.022911727,0.022911727
2020-05-25,train,10,1,1,0.05,0.021285793,0.021285793
2020-05-26,train,10,1,1,0.05,-0.041375654,-0.041375654
2020-05-27,train,10,1,1,0.05,-0.0087443652,-0.0087443652
2020-05-28,train,10,1,1,0.05,0.067749563,0.067749563
2020-05-29,train,10,1,1,0.05,-0.0084860745,-0.0084860745
2020-06-01,train,10,2,2,0.05,-0.018607355,-0.018607355
2020-06-02,train,10,3,3,0.05,-0.0088415866,-0.0088415866
2020-06-03,train,10,2,2,0.05,-0.027920847,-0.027920847
2020-06-04,train,10,2,2,0.05,-0.0012026532,-0.0012026532
2020-06-05,train,10,2,2,0.05,0.009746606,0.009746606
2020-06-08,train,10,3,3,0.05,-0.0018478057,-0.0018478057
2020-06-09,train,10,3,3,0.05,0.0039326389,0.0039326389
2020-06-10,train,10,3,3,0.05,-0.011893486,-0.011893486
2020-06-11,train,10,3,3,0.05,0.0090403363,0.0090403363
2020-06-12,train,10,3,3,0.05,1.327744e-05,1.327744e-05
2020-06-15,train,10,3,3,0.05,0.029566197,0.029566197
2020-06-16,train,10,2,2,0.05,-0.032469931,-0.032469931
2020-06-17,train,10,2,2,0.05,0.011761525,0.011761525
2020-06-18,train,10,2,2,0.05,-0.030992142,-0.030992142
2020-06-19,train,10,2,2,0.05,-0.017983569,-0.017983569
2020-06-22,train,10,1,1,0.05,0.034862869,0.034862869
2020-06-23,train,10,1,1,0.05,-0.002030267,-0.002030267
2020-06-24,train,10,1,1,0.05,-0.0063317857,-0.0063317857
2020-06-29,train,10,1,1,0.05,-0.099999987,-0.099999987
2020-06-30,train,10,2,1,0.05,-0.051468963,-0.051468963
2020-07-01,train,10,3,2,0.05,-0.034479498,-0.022849707
2020-07-02,train,10,4,3,0.05,-0.0085644965,-0.013696473
2020-07-03,train,10,8,7,0.05,-0.033965274,-0.024528071
2020-07-06,train,10,13,10,0.05,-0.049066076,-0.046772891
2020-07-07,train,10,30,24,0.05,0.01780416,0.011134574
2020-07-08,train,10,35,27,0.05,-0.037142879,-0.037301529
2020-07-09,train,10,37,27,0.05,-0.023753798,-0.022553672
2020-07-10,train,10,41,29,0.05,0.0098566602,0.012170861
2020-07-13,train,10,42,29,0.05,-0.021038179,-0.021172216
2020-07-14,train,10,43,31,0.05,0.015206086,0.013127182
2020-07-15,train,10,41,30,0.05,0.018669885,0.017569567
2020-07-16,train,10,41,30,0.05,0.067006561,0.065416371
2020-07-17,train,10,37,29,0.05,0.0036453699,0.0013887436
2020-07-20,train,10,33,27,0.05,-0.052997775,-0.051900587
2020-07-21,train,10,20,16,0.05,0.012292517,0.0044933779
2020-07-22,train,10,15,12,0.05,-0.0022871404,-0.0020741916
2020-07-23,train,10,13,11,0.05,-0.030254359,-0.029953658
2020-07-24,train,10,12,11,0.05,0.055077878,0.051452831
2020-07-27,train,10,11,10,0.05,-0.018387279,-0.022597918
2020-07-28,train,10,11,9,0.05,0.0068987273,0.0052265681
2020-07-29,train,10,11,9,0.05,-0.037914508,-0.03244779
2020-07-30,train,10,10,9,0.05,-0.0052601826,-0.0010166086
2020-07-31,train,10,11,10,0.05,-0.023692235,-0.017242136
2020-08-03,train,10,12,12,0.05,-0.042325665,-0.042325665
2020-08-04,train,10,14,12,0.05,0.036442391,0.031158475
2020-08-05,train,10,14,12,0.05,-0.029861178,-0.025710665
2020-08-06,train,10,15,13,0.05,-0.022103801,-0.022794693
2020-08-07,train,10,14,11,0.05,-0.012315519,-0.022700188
2020-08-10,train,10,15,12,0.05,0.021620494,0.019876361
2020-08-11,train,10,13,11,0.05,0.021415369,0.022902255
2020-08-12,train,10,13,11,0.05,0.032468228,0.032656096
2020-08-13,train,10,13,11,0.05,0.0128675,0.010906468
2020-08-14,train,10,12,10,0.05,-0.013964625,-0.014303747
2020-08-17,train,10,10,9,0.05,-0.030487461,-0.028694147
2020-08-18,train,10,5,5,0.05,-0.013829356,-0.013829356
2020-08-19,train,10,5,5,0.05,0.056976864,0.056976864
2020-08-20,train,10,5,5,0.05,0.04644667,0.04644667
2020-08-21,train,10,3,3,0.05,0.0045093309,0.0045093309
2020-08-24,train,10,2,2,0.05,0.021669411,0.021669411
2020-08-25,train,10,2,2,0.05,0.016472779,0.016472779
2020-08-26,train,10,2,2,0.05,0.00019211723,0.00019211723
2020-08-27,train,10,3,3,0.05,0.0035882828,0.0035882828
2020-08-28,train,10,3,3,0.05,-0.054006484,-0.054006484
2020-08-31,train,10,4,3,0.05,0.022379867,0.018832758
2020-09-01,train,10,3,2,0.05,0.0024509665,0.00029975256
2020-09-02,train,10,4,3,0.05,0.017763331,0.021546318
2020-09-03,train,10,5,4,0.05,0.020459483,0.022636988
2020-09-04,train,10,5,4,0.05,0.028303715,0.037470051
2020-09-07,train,10,5,4,0.05,0.011905673,0.0056180318
2020-09-08,train,10,5,4,0.05,0.014127806,0.016179663
2020-09-09,train,10,5,4,0.05,0.044268958,0.046571997
2020-09-10,train,10,4,4,0.05,-0.023472069,-0.023472069
2020-09-11,train,10,4,4,0.05,-0.038152747,-0.038152747
2020-09-14,train,10,4,4,0.05,0.012240592,0.012240592
2020-09-15,train,10,5,5,0.05,-0.020273509,-0.020273509
2020-09-16,train,10,4,4,0.05,-0.0023060281,-0.0023060281
2020-09-17,train,10,2,2,0.05,-0.019110512,-0.019110512
2020-09-18,train,10,3,3,0.05,-0.0077077737,-0.0077077737
2020-09-21,train,10,5,5,0.05,0.039797803,0.039797803
2020-09-22,train,10,5,5,0.05,0.0074334949,0.0074334949
2020-09-23,train,10,5,5,0.05,-0.021186509,-0.021186509
2020-09-24,train,10,7,7,0.05,0.032724942,0.032724942
2020-09-25,train,10,7,7,0.05,-0.0041349922,-0.0041349922
2020-09-28,train,10,6,6,0.05,-0.013294648,-0.013294648
2020-09-29,train,10,5,5,0.05,-0.0099608328,-0.0099608328
2020-09-30,train,10,5,5,0.05,-0.0050643797,-0.0050643797
2020-10-09,train,10,5,5,0.05,-0.029624252,-0.029624252
2020-10-12,train,10,6,6,0.05,-0.018024405,-0.018024405
2020-10-13,train,10,6,6,0.05,-0.035496397,-0.035496397
2020-10-14,train,10,6,6,0.05,-0.012256368,-0.012256368
2020-10-15,train,10,7,6,0.05,0.010404003,0.014346117
2020-10-16,train,10,5,5,0.05,-0.009985937,-0.009985937
2020-10-19,train,10,5,5,0.05,0.028822559,0.028822559
2020-10-20,train,10,5,5,0.05,-0.01784335,-0.01784335
2020-10-21,train,10,5,5,0.05,0.0057843355,0.0057843355
2020-10-22,train,10,5,5,0.05,0.002708474,0.002708474
2020-10-23,train,10,5,5,0.05,0.023599085,0.023599085
2020-10-26,train,10,3,3,0.05,-0.010131224,-0.010131224
2020-10-27,train,10,1,1,0.05,-0.018206167,-0.018206167
2020-10-28,train,10,1,1,0.05,-0.020247186,-0.020247186
2020-10-30,train,10,2,2,0.05,0.0072577346,0.0072577346
2020-11-02,train,10,3,3,0.05,-0.035649839,-0.035649839
2020-11-03,train,10,4,4,0.05,0.0050445856,0.0050445856
2020-11-04,train,10,4,4,0.05,-0.0063899281,-0.0063899281
2020-11-05,train,10,5,5,0.05,-0.023865727,-0.023865727
2020-11-06,train,10,8,7,0.05,0.0028293561,-0.0033509651
2020-11-09,train,10,8,7,0.05,-0.022830764,-0.028983953
2020-11-10,train,10,10,9,0.05,0.034712186,0.032756219
2020-11-11,train,10,12,11,0.05,0.031914904,0.03331389
2020-11-12,train,10,12,11,0.05,-0.009430079,-0.009572303
2020-11-13,train,10,11,10,0.05,0.017467929,0.015596416
2020-11-16,train,10,10,9,0.05,-0.016767552,-0.010778816
2020-11-17,train,10,9,8,0.05,0.018458077,0.018960593
2020-11-18,train,10,9,8,0.05,0.0018932859,0.0040919311
2020-11-19,train,10,9,9,0.05,0.014474425,0.014474425
2020-11-20,train,10,7,7,0.05,-0.018227411,-0.018227411
2020-11-23,train,10,7,7,0.05,-0.018255061,-0.018255061
2020-11-24,train,10,5,5,0.05,0.022617952,0.022617952
2020-11-25,train,10,3,3,0.05,-0.018975352,-0.018975352
2020-11-26,train,10,4,3,0.05,-0.0030961818,-0.014544926
2020-11-27,train,10,3,2,0.05,-0.040883737,-0.022795112
2020-11-30,train,10,3,2,0.05,-0.041470576,-0.034335686
2020-12-01,train,10,4,3,0.05,-0.056466171,-0.041928615
2020-12-02,train,10,5,3,0.05,0.0065434846,0.00076822466
2020-12-03,train,10,4,3,0.05,0.052293844,0.043989827
2020-12-04,train,10,3,2,0.05,0.0067153846,0.0064874135
2020-12-07,train,10,3,2,0.05,0.024405619,0.016945516
2020-12-08,train,10,3,2,0.05,-0.031355633,-0.018211413
2020-12-09,train,10,3,2,0.05,0.039144711,0.034625453
2020-12-10,train,10,2,2,0.05,0.022881822,0.022881822
2020-12-11,train,10,2,2,0.05,0.0089597325,0.0089597325
2020-12-14,train,10,2,2,0.05,0.0037294048,0.0037294048
2020-12-15,train,10,1,1,0.05,-0.05051371,-0.05051371
2020-12-18,train,10,1,1,0.05,0.0073710586,0.0073710586
2020-12-21,train,10,1,1,0.05,-0.025990104,-0.025990104
2020-12-22,train,10,5,5,0.05,0.03066961,0.03066961
2020-12-23,train,10,5,5,0.05,-0.021343804,-0.021343804
2020-12-24,train,10,8,8,0.05,0.0065054309,0.0065054309
2020-12-25,train,10,8,8,0.05,-0.03843504,-0.03843504
2020-12-28,train,10,9,9,0.05,-0.0016779247,-0.0016779247
2020-12-29,train,10,10,10,0.05,0.052787858,0.052787858
2020-12-30,train,10,11,11,0.05,-0.038642502,-0.038642502
2020-12-31,train,10,11,11,0.05,-0.027212271,-0.027212271
2021-01-04,train,10,12,12,0.05,-0.046838894,-0.046838894
2021-01-05,train,10,19,18,0.05,-0.022554543,-0.021106753
2021-01-06,train,10,22,19,0.05,0.0049397864,0.004691633
2021-01-07,train,10,24,21,0.05,-0.02190145,-0.019777854
2021-01-08,train,10,24,21,0.05,0.0026572579,0.00082268766
2021-01-11,train,10,26,21,0.05,0.019794409,0.018446381
2021-01-12,train,10,27,23,0.05,-0.037361182,-0.037501515
2021-01-13,train,10,29,23,0.05,0.0061168754,0.0057486639
2021-01-14,train,10,28,22,0.05,0.049319122,0.045555841
2021-01-15,train,10,28,22,0.05,-0.012692478,-0.010774977
2021-01-18,train,10,28,21,0.05,-0.033046152,-0.026897494
2021-01-19,train,10,26,19,0.05,0.0071735942,0.011824884
2021-01-20,train,10,19,13,0.05,-0.031777325,-0.035245803
2021-01-21,train,10,18,12,0.05,-0.028950941,-0.028114675
2021-01-22,train,10,16,11,0.05,-0.016859464,-0.015535385
2021-01-25,train,10,17,13,0.05,-0.0077416217,-0.0082512975
2021-01-26,train,10,18,15,0.05,0.02720499,0.032972988
2021-01-27,train,10,15,14,0.05,0.0094718398,0.0067637094
2021-01-28,train,10,16,15,0.05,0.03500104,0.036000345
2021-01-29,train,10,16,15,0.05,0.0042963574,0.0052051066
2021-02-01,train,10,14,13,0.05,-0.0091211476,-0.013246512
2021-02-02,train,10,9,9,0.05,-0.029670093,-0.029670093
2021-02-03,train,10,10,10,0.05,0.016309362,0.016309362
2021-02-04,train,10,9,9,0.05,0.0083720951,0.0083720951
2021-02-05,train,10,9,9,0.05,0.006197656,0.006197656
2021-02-08,train,10,6,6,0.05,-0.019623602,-0.019623602
2021-02-09,train,10,5,5,0.05,-0.040295466,-0.040295466
2021-02-10,train,10,9,9,0.05,-0.015380336,-0.015380336
2021-02-18,train,10,13,12,0.05,0.012070746,0.0098887772
2021-02-19,train,10,14,12,0.05,0.016145673,0.017143108
2021-02-22,train,10,15,13,0.05,0.024265228,0.030305187
2021-02-23,train,10,15,13,0.05,0.00093620556,0.0076011696
2021-02-24,train,10,15,13,0.05,0.051183844,0.042265213
2021-02-25,train,10,15,13,0.05,0.017942536,0.01474367
2021-02-26,train,10,15,13,0.05,0.03103804,0.032618543
2021-03-01,train,10,15,13,0.05,-0.018361276,-0.017697666
2021-03-02,train,10,15,13,0.05,-0.00023843675,0.00092507989
2021-03-03,train,10,11,10,0.05,-0.021902478,-0.024479767
2021-03-04,train,10,6,6,0.05,0.029734901,0.029734901
2021-03-05,train,10,5,5,0.05,0.036540206,0.036540206
2021-03-08,train,10,4,4,0.05,0.0084670317,0.0084670317
2021-03-09,train,10,4,4,0.05,0.043882371,0.043882371
2021-03-10,train,10,3,3,0.05,-0.0090516751,-0.0090516751
2021-03-11,train,10,4,4,0.05,-0.064498072,-0.064498072
2021-03-12,train,10,5,5,0.05,-0.013125098,-0.013125098
2021-03-15,train,10,5,5,0.05,0.021965198,0.021965198
2021-03-16,train,10,4,4,0.05,0.0071777485,0.0071777485
2021-03-17,train,10,4,4,0.05,-0.016348568,-0.016348568
2021-03-18,train,10,5,5,0.05,-0.0058738914,-0.0058738914
2021-03-19,train,10,5,5,0.05,0.039273707,0.039273707
2021-03-22,train,10,6,6,0.05,-0.025328624,-0.025328624
2021-03-23,train,10,6,6,0.05,0.034770233,0.034770233
2021-03-24,train,10,6,6,0.05,0.028994825,0.028994825
2021-03-25,train,10,5,5,0.05,-0.00053398877,-0.00053398877
2021-03-26,train,10,3,3,0.05,-0.029249885,-0.029249885
2021-03-29,train,10,4,4,0.05,-0.00081832004,-0.00081832004
2021-03-30,train,10,3,3,0.05,0.0048421702,0.0048421702
2021-03-31,train,10,4,4,0.05,0.014741764,0.014741764
2021-04-01,train,10,3,3,0.05,-0.035975255,-0.035975255
2021-04-02,train,10,3,3,0.05,-0.0042359421,-0.0042359421
2021-04-06,train,10,2,2,0.05,-0.0072335103,-0.0072335103
2021-04-07,train,10,2,2,0.05,0.033395549,0.033395549
2021-04-08,train,10,2,2,0.05,0.0059488526,0.0059488526
2021-04-09,train,10,2,2,0.05,0.019330464,0.019330464
2021-04-12,train,10,2,2,0.05,0.045716232,0.045716232
2021-04-13,train,10,1,1,0.05,-0.01062416,-0.01062416
2021-04-14,train,10,1,1,0.05,-0.011826501,-0.011826501
2021-04-20,train,10,6,6,0.05,0.0045851204,0.0045851204
2021-04-21,train,10,7,7,0.05,0.0026158533,0.0026158533
2021-04-22,train,10,7,7,0.05,0.0028382102,0.0028382102
2021-04-23,train,10,8,7,0.05,-0.0056987356,-0.0099012147
2021-04-26,train,10,8,7,0.05,0.005866237,0.0067042709
2021-04-27,train,10,8,7,0.05,0.013759139,0.016163541
2021-04-28,train,10,8,7,0.05,-0.027620871,-0.034112046
2021-04-29,train,10,10,8,0.05,-0.007669306,-0.014820889
2021-04-30,train,10,13,11,0.05,-0.012195813,-0.012984855
2021-05-06,train,10,14,12,0.05,-0.0027807329,0.0015814442
2021-05-07,train,10,9,7,0.05,0.019513702,0.020832063
2021-05-10,train,10,8,7,0.05,-0.03600059,-0.026839639
2021-05-11,train,10,10,7,0.05,0.0082534189,-0.0008632042
2021-05-12,train,10,9,6,0.05,-0.014176818,-0.010219187
2021-05-13,train,10,11,7,0.05,0.038686519,0.03288021
2021-05-14,train,10,11,7,0.05,-0.037216918,-0.040304719
2021-05-17,train,10,12,7,0.05,-0.039678095,-0.039582311
2021-05-18,train,10,13,9,0.05,-0.029925449,-0.015326973
2021-05-19,train,10,11,6,0.05,0.0085438622,-0.015292595
2021-05-20,train,10,10,6,0.05,0.033751167,0.022910789
2021-05-21,train,10,9,6,0.05,-0.021504089,-0.020725268
2021-05-24,train,10,9,6,0.05,0.05758787,0.042955573
2021-05-25,train,10,8,6,0.05,0.019593508,0.010710834
2021-05-26,train,10,9,7,0.05,-0.009938384,-0.0081036667
2021-05-27,train,10,7,7,0.05,-0.0042076238,-0.0042076238
2021-05-28,train,10,8,8,0.05,-0.036755163,-0.036755163
2021-05-31,train,10,8,8,0.05,-0.034913882,-0.034913882
2021-06-01,train,10,5,5,0.05,-0.0042474546,-0.0042474546
2021-06-02,train,10,5,5,0.05,-0.00054204181,-0.00054204181
2021-06-03,train,10,5,5,0.05,0.0094695154,0.0094695154
2021-06-04,train,10,5,5,0.05,-0.019175938,-0.019175938
2021-06-07,train,10,5,5,0.05,-0.015291095,-0.015291095
2021-06-08,train,10,4,4,0.05,-0.0057996059,-0.0057996059
