threshold_id,split_bucket,cohort_id,cohort_role,feature_id,feature_observation_boundary,feature_n,feature_missing_n,feature_p25,feature_median,feature_p75,feature_readout_status
up150pct,train,fast_winner,winner_duration_cohort,rebound_from_20d_low,t0_close_reference_pos_or_earlier,2042,0,0.047752808988763995,0.1103448275862069,0.20346097834823462,pass
up150pct,train,observed_non_hit_control,readout_only_censored_control_not_negative,volatility_20d,t0_close_reference_pos_or_earlier,163303,0,0.017845086701213632,0.024986047435646353,0.033290117782390743,pass
up150pct,train,observed_non_hit_control,readout_only_censored_control_not_negative,volatility_60d,t0_close_reference_pos_or_earlier,163303,0,0.019668157273412853,0.025922619503212976,0.032572767680482326,pass
up150pct,train,observed_non_hit_control,readout_only_censored_control_not_negative,max_drawdown_20d,t0_close_reference_pos_or_earlier,163303,0,-0.12259615384615385,-0.08188585607940446,-0.05268022181146026,pass
up150pct,train,observed_non_hit_control,readout_only_censored_control_not_negative,max_drawdown_60d,t0_close_reference_pos_or_earlier,163303,0,-0.21152030217186024,-0.15576143601621306,-0.11105150214592274,pass
up150pct,train,observed_non_hit_control,readout_only_censored_control_not_negative,ret_20d,t0_close_reference_pos_or_earlier,163303,0,-0.037467358037239606,0.027932960893854775,0.11330049261083741,pass
up150pct,train,observed_non_hit_control,readout_only_censored_control_not_negative,ret_60d,t0_close_reference_pos_or_earlier,163303,0,-0.05835077342503442,0.05747126436781613,0.23090405644041567,pass
up150pct,train,observed_non_hit_control,readout_only_censored_control_not_negative,distance_to_20d_high,t0_close_reference_pos_or_earlier,163303,0,-0.11090296696380436,-0.06479313036690082,-0.033042245458633046,pass
up150pct,train,observed_non_hit_control,readout_only_censored_control_not_negative,distance_to_60d_high,t0_close_reference_pos_or_earlier,163303,0,-0.1713869849156297,-0.1063122923588039,-0.05555555555555558,pass
up150pct,train,observed_non_hit_control,readout_only_censored_control_not_negative,distance_to_20d_low,t0_close_reference_pos_or_earlier,163303,0,0.042145593869731934,0.0906344410876132,0.17107690495026173,pass
up150pct,train,observed_non_hit_control,readout_only_censored_control_not_negative,trend_ma_20_60_spread,t0_close_reference_pos_or_earlier,163303,0,-0.024073736704920856,0.01987002315679387,0.08003528997074039,pass
up150pct,train,observed_non_hit_control,readout_only_censored_control_not_negative,vol_compression_20d_60d,t0_close_reference_pos_or_earlier,163303,0,-0.15435907372869717,0.01941071070396594,0.18187808471933448,pass
up150pct,train,observed_non_hit_control,readout_only_censored_control_not_negative,rebound_from_20d_low,t0_close_reference_pos_or_earlier,163303,0,0.042145593869731934,0.0906344410876132,0.17107690495026173,pass
up150pct,validation,slow_winner,winner_duration_cohort,volatility_20d,t0_close_reference_pos_or_earlier,9522,0,0.015344967269080885,0.020508286826580402,0.027109640947765214,pass
up150pct,validation,slow_winner,winner_duration_cohort,volatility_60d,t0_close_reference_pos_or_earlier,9522,0,0.017982951507284777,0.02260981233434327,0.028559556104034656,pass
up150pct,validation,slow_winner,winner_duration_cohort,max_drawdown_20d,t0_close_reference_pos_or_earlier,9522,0,-0.09942435666752353,-0.06892673370771835,-0.04467084639498431,pass
up150pct,validation,slow_winner,winner_duration_cohort,max_drawdown_60d,t0_close_reference_pos_or_earlier,9522,0,-0.19586702605570538,-0.13672316384180794,-0.09749737051977014,pass
up150pct,validation,slow_winner,winner_duration_cohort,ret_20d,t0_close_reference_pos_or_earlier,9522,0,-0.033944526516682755,0.023012487689819006,0.08965658315885722,pass
up150pct,validation,slow_winner,winner_duration_cohort,ret_60d,t0_close_reference_pos_or_earlier,9522,0,-0.033351865579441614,0.0479419915501913,0.16671812817345966,pass
up150pct,validation,slow_winner,winner_duration_cohort,distance_to_20d_high,t0_close_reference_pos_or_earlier,9522,0,-0.08902691511387162,-0.05261727844227454,-0.02732207930128361,pass
up150pct,validation,slow_winner,winner_duration_cohort,distance_to_60d_high,t0_close_reference_pos_or_earlier,9522,0,-0.14519230769230762,-0.08520912559347454,-0.04457805629980882,pass
up150pct,validation,slow_winner,winner_duration_cohort,distance_to_20d_low,t0_close_reference_pos_or_earlier,9522,0,0.03758089864183067,0.07304845169635488,0.13323275837906617,pass
up150pct,validation,slow_winner,winner_duration_cohort,trend_ma_20_60_spread,t0_close_reference_pos_or_earlier,9522,0,-0.018412638423736583,0.01696448156441044,0.0549572579924682,pass
up150pct,validation,slow_winner,winner_duration_cohort,vol_compression_20d_60d,t0_close_reference_pos_or_earlier,9522,0,-0.07484693110140017,0.08686407248371736,0.23385342093841188,pass
up150pct,validation,slow_winner,winner_duration_cohort,rebound_from_20d_low,t0_close_reference_pos_or_earlier,9522,0,0.03758089864183067,0.07304845169635488,0.13323275837906617,pass
up150pct,validation,fast_winner,winner_duration_cohort,volatility_20d,t0_close_reference_pos_or_earlier,220,0,0.01458427458607842,0.01771025129459894,0.02677691620625325,pass
up150pct,validation,fast_winner,winner_duration_cohort,volatility_60d,t0_close_reference_pos_or_earlier,220,0,0.01793683138657763,0.019833798270202693,0.024576667416020905,pass
up150pct,validation,fast_winner,winner_duration_cohort,max_drawdown_20d,t0_close_reference_pos_or_earlier,220,0,-0.09366875059596133,-0.07310398749022662,-0.029916625796959306,pass
up150pct,validation,fast_winner,winner_duration_cohort,max_drawdown_60d,t0_close_reference_pos_or_earlier,220,0,-0.16017488076311615,-0.13051555968416173,-0.10872070687668078,pass
up150pct,validation,fast_winner,winner_duration_cohort,ret_20d,t0_close_reference_pos_or_earlier,220,0,-0.025991820162770962,0.04650722623673764,0.182344117479058,pass
up150pct,validation,fast_winner,winner_duration_cohort,ret_60d,t0_close_reference_pos_or_earlier,220,0,-0.0029092815254070648,0.06964813010391813,0.21105840327413766,pass
up150pct,validation,fast_winner,winner_duration_cohort,distance_to_20d_high,t0_close_reference_pos_or_earlier,220,0,-0.08615895050616623,-0.0432564242057768,-0.020021766919886497,pass
up150pct,validation,fast_winner,winner_duration_cohort,distance_to_60d_high,t0_close_reference_pos_or_earlier,220,0,-0.11618614693783902,-0.0846984948248855,-0.05209020288847266,pass
up150pct,validation,fast_winner,winner_duration_cohort,distance_to_20d_low,t0_close_reference_pos_or_earlier,220,0,0.05970950600565239,0.08827224803953693,0.20066309964787116,pass
up150pct,validation,fast_winner,winner_duration_cohort,trend_ma_20_60_spread,t0_close_reference_pos_or_earlier,220,0,-0.02378553489307697,0.007510912189570007,0.07805871721955637,pass
up150pct,validation,fast_winner,winner_duration_cohort,vol_compression_20d_60d,t0_close_reference_pos_or_earlier,220,0,-0.18012963644926439,0.06296412142333718,0.23859791837435276,pass
up150pct,validation,fast_winner,winner_duration_cohort,rebound_from_20d_low,t0_close_reference_pos_or_earlier,220,0,0.05970950600565239,0.08827224803953693,0.20066309964787116,pass
up150pct,validation,observed_non_hit_control,readout_only_censored_control_not_negative,volatility_20d,t0_close_reference_pos_or_earlier,51565,0,0.013869078151947734,0.018871648878973767,0.02570443259824353,pass
up150pct,validation,observed_non_hit_control,readout_only_censored_control_not_negative,volatility_60d,t0_close_reference_pos_or_earlier,51565,0,0.016519387596929974,0.0218946499098062,0.028025148179043925,pass
up150pct,validation,observed_non_hit_control,readout_only_censored_control_not_negative,max_drawdown_20d,t0_close_reference_pos_or_earlier,51565,0,-0.09798865394533274,-0.06648936170212771,-0.04258339247693399,pass
up150pct,validation,observed_non_hit_control,readout_only_censored_control_not_negative,max_drawdown_60d,t0_close_reference_pos_or_earlier,51565,0,-0.19054510371442346,-0.140461879152167,-0.09951716738197425,pass
up150pct,validation,observed_non_hit_control,readout_only_censored_control_not_negative,ret_20d,t0_close_reference_pos_or_earlier,51565,0,-0.0395627277459657,0.014705882352941346,0.07371794871794868,pass
up150pct,validation,observed_non_hit_control,readout_only_censored_control_not_negative,ret_60d,t0_close_reference_pos_or_earlier,51565,0,-0.04549959455806829,0.03508771929824572,0.13964627855563738,pass
up150pct,validation,observed_non_hit_control,readout_only_censored_control_not_negative,distance_to_20d_high,t0_close_reference_pos_or_earlier,51565,0,-0.0911677387431965,-0.053475935828877,-0.02744591540200192,pass
up150pct,validation,observed_non_hit_control,readout_only_censored_control_not_negative,distance_to_60d_high,t0_close_reference_pos_or_earlier,51565,0,-0.15017667844522964,-0.09358939680822287,-0.04987893462469717,pass
up150pct,validation,observed_non_hit_control,readout_only_censored_control_not_negative,distance_to_20d_low,t0_close_reference_pos_or_earlier,51565,0,0.031505250875145885,0.06567534076827752,0.12080536912751683,pass
up150pct,validation,observed_non_hit_control,readout_only_censored_control_not_negative,trend_ma_20_60_spread,t0_close_reference_pos_or_earlier,51565,0,-0.02197188816156692,0.010400886336400905,0.047295635558750826,pass
up150pct,validation,observed_non_hit_control,readout_only_censored_control_not_negative,vol_compression_20d_60d,t0_close_reference_pos_or_earlier,51565,0,-0.04967891420752424,0.10385219316681005,0.24571554663289308,pass
up150pct,validation,observed_non_hit_control,readout_only_censored_control_not_negative,rebound_from_20d_low,t0_close_reference_pos_or_earlier,51565,0,0.031505250875145885,0.06567534076827752,0.12080536912751683,pass
up150pct,robustness,slow_winner,winner_duration_cohort,volatility_20d,t0_close_reference_pos_or_earlier,14272,0,0.018262306212311584,0.025067656474977537,0.035084117292126696,pass
up150pct,robustness,slow_winner,winner_duration_cohort,volatility_60d,t0_close_reference_pos_or_earlier,14272,0,0.021758192607025086,0.028059669388724028,0.03670347652990955,pass
up150pct,robustness,slow_winner,winner_duration_cohort,max_drawdown_20d,t0_close_reference_pos_or_earlier,14272,0,-0.12051364804350756,-0.07974146738494536,-0.0511434511434512,pass
up150pct,robustness,slow_winner,winner_duration_cohort,max_drawdown_60d,t0_close_reference_pos_or_earlier,14272,0,-0.22225519287833828,-0.16874400767018216,-0.11919482954106214,pass
up150pct,robustness,slow_winner,winner_duration_cohort,ret_20d,t0_close_reference_pos_or_earlier,14272,0,-0.026458478893448628,0.04130046548905386,0.12873310418921208,pass
up150pct,robustness,slow_winner,winner_duration_cohort,ret_60d,t0_close_reference_pos_or_earlier,14272,0,-0.02501285749356527,0.10044032590898966,0.2907858313478674,pass
up150pct,robustness,slow_winner,winner_duration_cohort,distance_to_20d_high,t0_close_reference_pos_or_earlier,14272,0,-0.11324325013583811,-0.06563116284026699,-0.03195851098853755,pass
up150pct,robustness,slow_winner,winner_duration_cohort,distance_to_60d_high,t0_close_reference_pos_or_earlier,14272,0,-0.17000967555972213,-0.10850836201829184,-0.054334293298351016,pass
up150pct,robustness,slow_winner,winner_duration_cohort,distance_to_20d_low,t0_close_reference_pos_or_earlier,14272,0,0.04281096387963301,0.09377137377335631,0.1826900550774906,pass
up150pct,robustness,slow_winner,winner_duration_cohort,trend_ma_20_60_spread,t0_close_reference_pos_or_earlier,14272,0,-0.006651443958463926,0.036080849322122965,0.09599741341595008,pass
up150pct,robustness,slow_winner,winner_duration_cohort,vol_compression_20d_60d,t0_close_reference_pos_or_earlier,14272,0,-0.1001010996697963,0.09847101808877623,0.27238144273438525,pass
up150pct,robustness,slow_winner,winner_duration_cohort,rebound_from_20d_low,t0_close_reference_pos_or_earlier,14272,0,0.04281096387963301,0.09377137377335631,0.1826900550774906,pass
up150pct,robustness,fast_winner,winner_duration_cohort,volatility_20d,t0_close_reference_pos_or_earlier,2931,0,0.020161090969806818,0.02797896364149177,0.0368340876049611,pass
up150pct,robustness,fast_winner,winner_duration_cohort,volatility_60d,t0_close_reference_pos_or_earlier,2931,0,0.02194168669620264,0.02936052795523248,0.038586731908224065,pass
up150pct,robustness,fast_winner,winner_duration_cohort,max_drawdown_20d,t0_close_reference_pos_or_earlier,2931,0,-0.11942136041859042,-0.07653184790506162,-0.05007824726134591,pass
up150pct,robustness,fast_winner,winner_duration_cohort,max_drawdown_60d,t0_close_reference_pos_or_earlier,2931,0,-0.2286258394306906,-0.15435684647302916,-0.09244060475161975,pass
up150pct,robustness,fast_winner,winner_duration_cohort,ret_20d,t0_close_reference_pos_or_earlier,2931,0,-0.011757555534369302,0.06872037914691953,0.16528524559981828,pass
up150pct,robustness,fast_winner,winner_duration_cohort,ret_60d,t0_close_reference_pos_or_earlier,2931,0,0.03755818038609127,0.17677463818056505,0.387109859405495,pass
up150pct,robustness,fast_winner,winner_duration_cohort,distance_to_20d_high,t0_close_reference_pos_or_earlier,2931,0,-0.11255077186399398,-0.06333024405313559,-0.03291504508872556,pass
up150pct,robustness,fast_winner,winner_duration_cohort,distance_to_60d_high,t0_close_reference_pos_or_earlier,2931,0,-0.16380860438821548,-0.09330741460705361,-0.046435635393678676,pass
up150pct,robustness,fast_winner,winner_duration_cohort,distance_to_20d_low,t0_close_reference_pos_or_earlier,2931,0,0.05745940239374636,0.1138157894736842,0.21280598329691192,pass
up150pct,robustness,fast_winner,winner_duration_cohort,trend_ma_20_60_spread,t0_close_reference_pos_or_earlier,2931,0,0.004945759342711242,0.047929834203535915,0.11425008405873893,pass
up150pct,robustness,fast_winner,winner_duration_cohort,vol_compression_20d_60d,t0_close_reference_pos_or_earlier,2931,0,-0.16873469323223023,0.06604970158167855,0.2423956381903229,pass
up150pct,robustness,fast_winner,winner_duration_cohort,rebound_from_20d_low,t0_close_reference_pos_or_earlier,2931,0,0.05745940239374636,0.1138157894736842,0.21280598329691192,pass
up150pct,robustness,observed_non_hit_control,readout_only_censored_control_not_negative,volatility_20d,t0_close_reference_pos_or_earlier,61895,0,0.014379444816401923,0.02044647075316831,0.029470551524577605,pass
up150pct,robustness,observed_non_hit_control,readout_only_censored_control_not_negative,volatility_60d,t0_close_reference_pos_or_earlier,61895,0,0.01785807646342622,0.023675335239691137,0.031421778096983155,pass
up150pct,robustness,observed_non_hit_control,readout_only_censored_control_not_negative,max_drawdown_20d,t0_close_reference_pos_or_earlier,61895,0,-0.10289777300778102,-0.06759443339960236,-0.043721973094170474,pass
up150pct,robustness,observed_non_hit_control,readout_only_censored_control_not_negative,max_drawdown_60d,t0_close_reference_pos_or_earlier,61895,0,-0.19458762886597936,-0.14702450408401413,-0.10685587279876907,pass
up150pct,robustness,observed_non_hit_control,readout_only_censored_control_not_negative,ret_20d,t0_close_reference_pos_or_earlier,61895,0,-0.02421254516226584,0.025787965616045794,0.09596310813278819,pass
up150pct,robustness,observed_non_hit_control,readout_only_censored_control_not_negative,ret_60d,t0_close_reference_pos_or_earlier,61895,0,-0.024116701342916547,0.0830645161290322,0.2156900641973063,pass
up150pct,robustness,observed_non_hit_control,readout_only_censored_control_not_negative,distance_to_20d_high,t0_close_reference_pos_or_earlier,61895,0,-0.10113883700637966,-0.05810983397190295,-0.02898550724637683,pass
up150pct,robustness,observed_non_hit_control,readout_only_censored_control_not_negative,distance_to_60d_high,t0_close_reference_pos_or_earlier,61895,0,-0.15792914505796252,-0.10497582280455464,-0.05698418272992395,pass
up150pct,robustness,observed_non_hit_control,readout_only_censored_control_not_negative,distance_to_20d_low,t0_close_reference_pos_or_earlier,61895,0,0.032828537311721306,0.07095343680709543,0.1433079896500845,pass
up150pct,robustness,observed_non_hit_control,readout_only_censored_control_not_negative,trend_ma_20_60_spread,t0_close_reference_pos_or_earlier,61895,0,-0.01114239260270078,0.025769872151195194,0.07298622358197726,pass
up150pct,robustness,observed_non_hit_control,readout_only_censored_control_not_negative,vol_compression_20d_60d,t0_close_reference_pos_or_earlier,61895,0,-0.09448027118376223,0.10973640477455238,0.2828044508738441,pass
up150pct,robustness,observed_non_hit_control,readout_only_censored_control_not_negative,rebound_from_20d_low,t0_close_reference_pos_or_earlier,61895,0,0.032828537311721306,0.07095343680709543,0.1433079896500845,pass
up150pct,all,slow_winner,winner_duration_cohort,volatility_20d,t0_close_reference_pos_or_earlier,75243,0,0.01672622286501377,0.023416879727875733,0.03156120324498503,pass
up150pct,all,slow_winner,winner_duration_cohort,volatility_60d,t0_close_reference_pos_or_earlier,75243,0,0.018988538724431903,0.024729890800781716,0.03152323450050283,pass
up150pct,all,slow_winner,winner_duration_cohort,max_drawdown_20d,t0_close_reference_pos_or_earlier,75243,0,-0.1146174053862099,-0.07537688442211055,-0.049429657794676785,pass
up150pct,all,slow_winner,winner_duration_cohort,max_drawdown_60d,t0_close_reference_pos_or_earlier,75243,0,-0.20354906054279753,-0.1490683229813664,-0.10578629747958823,pass
up150pct,all,slow_winner,winner_duration_cohort,ret_20d,t0_close_reference_pos_or_earlier,75243,0,-0.03244742045830873,0.03125,0.1093447258353123,pass
up150pct,all,slow_winner,winner_duration_cohort,ret_60d,t0_close_reference_pos_or_earlier,75243,0,-0.043909739752831134,0.06260869565217386,0.21959957515279882,pass
up150pct,all,slow_winner,winner_duration_cohort,distance_to_20d_high,t0_close_reference_pos_or_earlier,75243,0,-0.1039325842696629,-0.06034482758620674,-0.030612244897959218,pass
up150pct,all,slow_winner,winner_duration_cohort,distance_to_60d_high,t0_close_reference_pos_or_earlier,75243,0,-0.16065106276880875,-0.09885931558935357,-0.05054236889270114,pass
up150pct,all,slow_winner,winner_duration_cohort,distance_to_20d_low,t0_close_reference_pos_or_earlier,75243,0,0.04062500000000002,0.0869033047735619,0.1624087591240876,pass
up150pct,all,slow_winner,winner_duration_cohort,trend_ma_20_60_spread,t0_close_reference_pos_or_earlier,75243,0,-0.018871696762126022,0.023296255845271396,0.07565885577684794,pass
up150pct,all,slow_winner,winner_duration_cohort,vol_compression_20d_60d,t0_close_reference_pos_or_earlier,75243,0,-0.1446970508451808,0.03935698195596504,0.21055501011725214,pass
up150pct,all,slow_winner,winner_duration_cohort,rebound_from_20d_low,t0_close_reference_pos_or_earlier,75243,0,0.04062500000000002,0.0869033047735619,0.1624087591240876,pass
up150pct,all,fast_winner,winner_duration_cohort,volatility_20d,t0_close_reference_pos_or_earlier,5193,0,0.02025820394411132,0.027934930166939802,0.03689817175348181,pass
up150pct,all,fast_winner,winner_duration_cohort,volatility_60d,t0_close_reference_pos_or_earlier,5193,0,0.02172423948902682,0.028882566058237934,0.03732023525471404,pass
up150pct,all,fast_winner,winner_duration_cohort,max_drawdown_20d,t0_close_reference_pos_or_earlier,5193,0,-0.12472963229992784,-0.08065268065268072,-0.053003533568904415,pass
up150pct,all,fast_winner,winner_duration_cohort,max_drawdown_60d,t0_close_reference_pos_or_earlier,5193,0,-0.2256002763862498,-0.16278046634403864,-0.09999128995732087,pass
up150pct,all,fast_winner,winner_duration_cohort,ret_20d,t0_close_reference_pos_or_earlier,5193,0,-0.022347351750835798,0.05278174037089878,0.1536614645858343,pass
up150pct,all,fast_winner,winner_duration_cohort,ret_60d,t0_close_reference_pos_or_earlier,5193,0,-0.0010884776862075674,0.13756432246998274,0.3650793650793651,pass
up150pct,all,fast_winner,winner_duration_cohort,distance_to_20d_high,t0_close_reference_pos_or_earlier,5193,0,-0.11283122803685064,-0.06610009442870624,-0.03388728323699419,pass
up150pct,all,fast_winner,winner_duration_cohort,distance_to_60d_high,t0_close_reference_pos_or_earlier,5193,0,-0.16419919246298786,-0.09759049400374087,-0.05084207181442635,pass
up150pct,all,fast_winner,winner_duration_cohort,distance_to_20d_low,t0_close_reference_pos_or_earlier,5193,0,0.05363497712252152,0.11191626409017719,0.20871813816032492,pass
up150pct,all,fast_winner,winner_duration_cohort,trend_ma_20_60_spread,t0_close_reference_pos_or_earlier,5193,0,-0.005691977801998815,0.04068941009239535,0.11129982293209983,pass
up150pct,all,fast_winner,winner_duration_cohort,vol_compression_20d_60d,t0_close_reference_pos_or_earlier,5193,0,-0.19035912198299632,0.037789653445584825,0.21588858927819843,pass
up150pct,all,fast_winner,winner_duration_cohort,rebound_from_20d_low,t0_close_reference_pos_or_earlier,5193,0,0.05363497712252152,0.11191626409017719,0.20871813816032492,pass
up150pct,all,observed_non_hit_control,readout_only_censored_control_not_negative,volatility_20d,t0_close_reference_pos_or_earlier,276763,0,0.01595209312766896,0.022690672076014922,0.031266840108697624,pass
up150pct,all,observed_non_hit_control,readout_only_censored_control_not_negative,volatility_60d,t0_close_reference_pos_or_earlier,276763,0,0.018523732155870744,0.024687611664299784,0.03150297918092374,pass
up150pct,all,observed_non_hit_control,readout_only_censored_control_not_negative,max_drawdown_20d,t0_close_reference_pos_or_earlier,276763,0,-0.11332851724760695,-0.07528755663994424,-0.04819277108433734,pass
up150pct,all,observed_non_hit_control,readout_only_censored_control_not_negative,max_drawdown_60d,t0_close_reference_pos_or_earlier,276763,0,-0.20336605890603077,-0.15069615069615083,-0.1079211345555171,pass
up150pct,all,observed_non_hit_control,readout_only_censored_control_not_negative,ret_20d,t0_close_reference_pos_or_earlier,276763,0,-0.034605585590537946,0.02452316076294281,0.10049627791563265,pass
up150pct,all,observed_non_hit_control,readout_only_censored_control_not_negative,ret_60d,t0_close_reference_pos_or_earlier,276763,0,-0.04816151657015605,0.05767599660729439,0.20862972069601715,pass
up150pct,all,observed_non_hit_control,readout_only_censored_control_not_negative,distance_to_20d_high,t0_close_reference_pos_or_earlier,276763,0,-0.10502349281980017,-0.0609159626500666,-0.030952337499587257,pass
up150pct,all,observed_non_hit_control,readout_only_censored_control_not_negative,distance_to_60d_high,t0_close_reference_pos_or_earlier,276763,0,-0.1638100836030031,-0.10349356448647218,-0.05467030841180248,pass
up150pct,all,observed_non_hit_control,readout_only_censored_control_not_negative,distance_to_20d_low,t0_close_reference_pos_or_earlier,276763,0,0.037486457204767065,0.08061821219715948,0.154860539081091,pass
up150pct,all,observed_non_hit_control,readout_only_censored_control_not_negative,trend_ma_20_60_spread,t0_close_reference_pos_or_earlier,276763,0,-0.020592112320763245,0.01910058733575548,0.0714104303602211,pass
up150pct,all,observed_non_hit_control,readout_only_censored_control_not_negative,vol_compression_20d_60d,t0_close_reference_pos_or_earlier,276763,0,-0.12429557807856007,0.05464541300483994,0.21806042414523752,pass
up150pct,all,observed_non_hit_control,readout_only_censored_control_not_negative,rebound_from_20d_low,t0_close_reference_pos_or_earlier,276763,0,0.037486457204767065,0.08061821219715948,0.154860539081091,pass
