instrument,anchor_row_n,qfq_row_n,missing_qfq_file_flag,missing_reference_pos_n,missing_entry_pos_n,missing_entry_price_n,min_available_forward_sessions,median_available_forward_sessions,max_available_forward_sessions,price_path_status,blocking_reason
SZ300230,21,2281,False,0,0,0,1740.0,1750.0,1992.0,pass,
SZ300232,34,2281,False,0,0,0,1219.0,1291.5,1309.0,pass,
SZ300233,146,2276,False,0,0,0,1087.0,1284.5,1423.0,pass,
SZ300236,342,2281,False,0,0,0,1076.0,1328.5,1591.0,pass,
SZ300237,61,2245,False,0,0,0,1665.0,1734.0,1966.0,pass,
SZ300238,53,2173,False,0,0,0,1409.0,1623.0,1922.0,pass,
SZ300242,4,2266,False,0,0,0,1945.0,1948.0,1953.0,pass,
SZ300244,548,2278,False,0,0,0,606.0,1321.0,1769.0,pass,
SZ300245,7,2275,False,0,0,0,1944.0,1952.0,2029.0,pass,
SZ300247,6,2261,False,0,0,0,1943.0,2007.5,2010.0,pass,
SZ300248,1,2281,False,0,0,0,1992.0,1992.0,1992.0,pass,
SZ300251,843,2281,False,0,0,0,125.0,1136.0,2030.0,pass,
SZ300252,25,2219,False,0,0,0,1604.0,1621.0,1675.0,pass,
SZ300253,97,2266,False,0,0,0,188.0,237.0,521.0,pass,
SZ300255,145,2280,False,0,0,0,137.0,216.0,1952.0,pass,
SZ300256,32,2262,False,0,0,0,1503.0,1543.5,1978.0,pass,
SZ300257,295,2281,False,0,0,0,750.0,1313.0,1950.0,pass,
SZ300259,27,2281,False,0,0,0,1435.0,1546.0,1953.0,pass,
SZ300260,48,2207,False,0,0,0,750.0,839.5,928.0,pass,
SZ300261,44,2261,False,0,0,0,933.0,1714.5,1736.0,pass,
SZ300266,42,2096,False,0,0,0,1499.0,1598.5,1668.0,pass,
SZ300267,291,2147,False,0,0,0,1301.0,1525.0,2030.0,pass,
SZ300271,103,2207,False,0,0,0,1145.0,1208.0,1306.0,pass,
SZ300274,273,2281,False,0,0,0,125.0,294.0,687.0,pass,
SZ300276,75,2216,False,0,0,0,254.0,1509.0,1628.0,pass,
SZ300284,133,2276,False,0,0,0,1413.0,1601.0,1759.0,pass,
SZ300285,645,2217,False,0,0,0,125.0,1188.0,1732.0,pass,
SZ300287,142,2281,False,0,0,0,1358.0,1719.5,2029.0,pass,
SZ300288,64,2281,False,0,0,0,1715.0,1746.5,2030.0,pass,
SZ300292,159,2222,False,0,0,0,1436.0,1607.0,1992.0,pass,
SZ300293,2,2281,False,0,0,0,1423.0,1423.5,1424.0,pass,
SZ300294,592,2253,False,0,0,0,394.0,1299.5,2000.0,pass,
SZ300296,251,2281,False,0,0,0,282.0,1100.0,1306.0,pass,
SZ300298,227,2231,False,0,0,0,394.0,1073.0,1284.0,pass,
SZ300299,23,2253,False,0,0,0,1414.0,1752.0,1763.0,pass,
SZ300300,135,2266,False,0,0,0,1521.0,1618.0,1766.0,pass,
SZ300307,21,2256,False,0,0,0,1707.0,1717.0,1967.0,pass,
SZ300308,304,2276,False,0,0,0,125.0,351.5,820.0,pass,
SZ300310,82,2269,False,0,0,0,1671.0,1750.5,2030.0,pass,
SZ300311,100,2280,False,0,0,0,1534.0,1720.5,1770.0,pass,
SZ300313,1,2178,False,0,0,0,1313.0,1313.0,1313.0,pass,
SZ300315,400,2182,False,0,0,0,522.0,1423.5,1771.0,pass,
SZ300316,650,2281,False,0,0,0,125.0,811.5,1438.0,pass,
SZ300317,48,2185,False,0,0,0,1717.0,1745.5,1771.0,pass,
SZ300318,61,2281,False,0,0,0,1290.0,1320.0,1408.0,pass,
SZ300320,1,2200,False,0,0,0,1988.0,1988.0,1988.0,pass,
SZ300322,168,2169,False,0,0,0,1459.0,1601.5,1771.0,pass,
SZ300323,128,2263,False,0,0,0,1056.0,1141.5,1224.0,pass,
SZ300324,113,2152,False,0,0,0,1323.0,1406.0,1465.0,pass,
SZ300326,322,2267,False,0,0,0,1201.0,1456.5,1767.0,pass,
SZ300327,95,2280,False,0,0,0,908.0,1079.0,1149.0,pass,
SZ300328,148,2271,False,0,0,0,1417.0,1538.5,1953.0,pass,
SZ300331,37,2281,False,0,0,0,1410.0,1505.0,2029.0,pass,
SZ300334,9,2244,False,0,0,0,2011.0,2015.0,2020.0,pass,
SZ300339,691,2261,False,0,0,0,125.0,921.0,2007.0,pass,
SZ300341,24,2260,False,0,0,0,1519.0,1539.5,1551.0,pass,
SZ300342,67,2281,False,0,0,0,1414.0,1453.0,1525.0,pass,
SZ300343,60,2161,False,0,0,0,908.0,1061.5,1134.0,pass,
SZ300346,211,2273,False,0,0,0,125.0,236.0,687.0,pass,
SZ300347,496,2276,False,0,0,0,125.0,530.5,1206.0,pass,
SZ300352,310,2280,False,0,0,0,1188.0,1524.5,2029.0,pass,
SZ300353,91,2256,False,0,0,0,1496.0,1543.0,1656.0,pass,
SZ300355,88,2281,False,0,0,0,1619.0,1747.5,2030.0,pass,
SZ300357,593,2281,False,0,0,0,675.0,1319.0,2030.0,pass,
SZ300359,11,2252,False,0,0,0,1726.0,1738.0,1749.0,pass,
SZ300363,67,2255,False,0,0,0,675.0,788.0,821.0,pass,
SZ300364,100,2135,False,0,0,0,179.0,366.5,531.0,pass,
SZ300365,155,2281,False,0,0,0,1459.0,1600.0,1763.0,pass,
SZ300366,50,2280,False,0,0,0,1504.0,1625.5,1768.0,pass,
SZ300368,27,2253,False,0,0,0,1330.0,1731.0,1751.0,pass,
SZ300369,189,2266,False,0,0,0,1076.0,1212.0,1365.0,pass,
SZ300370,5,2277,False,0,0,0,1724.0,1744.0,1746.0,pass,
SZ300373,704,2271,False,0,0,0,125.0,907.5,1539.0,pass,
SZ300374,14,2269,False,0,0,0,2010.0,2016.5,2024.0,pass,
SZ300376,391,2176,False,0,0,0,748.0,1207.0,1543.0,pass,
SZ300377,38,2281,False,0,0,0,221.0,295.5,342.0,pass,
SZ300383,767,2178,False,0,0,0,125.0,1075.0,1675.0,pass,
SZ300384,17,2189,False,0,0,0,1536.0,1603.0,1620.0,pass,
SZ300386,251,2281,False,0,0,0,1305.0,1520.0,2030.0,pass,
SZ300390,241,2273,False,0,0,0,130.0,612.0,949.0,pass,
SZ300393,148,2276,False,0,0,0,777.0,921.0,1519.0,pass,
SZ300394,242,2269,False,0,0,0,125.0,300.5,783.0,pass,
SZ300395,348,2281,False,0,0,0,125.0,383.0,949.0,pass,
SZ300397,221,2271,False,0,0,0,1197.0,1444.0,1746.0,pass,
SZ300408,811,2271,False,0,0,0,125.0,1070.0,1731.0,pass,
SZ300411,18,2197,False,0,0,0,1722.0,1730.5,1757.0,pass,
SZ300413,861,2114,False,0,0,0,125.0,1116.0,2019.0,pass,
SZ300418,347,2276,False,0,0,0,125.0,353.0,920.0,pass,
SZ300423,1,2156,False,0,0,0,1368.0,1368.0,1368.0,pass,
SZ300432,242,2281,False,0,0,0,125.0,267.0,855.0,pass,
SZ300433,263,2281,False,0,0,0,125.0,289.0,613.0,pass,
SZ300436,11,2271,False,0,0,0,1602.0,1627.0,1953.0,pass,
SZ300438,119,2274,False,0,0,0,133.0,806.0,945.0,pass,
SZ300441,19,2206,False,0,0,0,1424.0,1537.0,1580.0,pass,
SZ300442,317,2265,False,0,0,0,119.0,310.0,805.0,pass,
SZ300443,94,2276,False,0,0,0,930.0,1189.0,1312.0,pass,
SZ300444,3,2174,False,0,0,0,1715.0,1716.0,1717.0,pass,
SZ300448,54,2278,False,0,0,0,1436.0,1510.5,1619.0,pass,
SZ300450,376,2254,False,0,0,0,125.0,489.5,1073.0,pass,
SZ300451,153,2268,False,0,0,0,753.0,1167.0,1290.0,pass,
SZ300454,240,1950,False,0,0,0,125.0,254.5,542.0,pass,
SZ300455,173,2148,False,0,0,0,1297.0,1428.0,1558.0,pass,
SZ300456,193,2276,False,0,0,0,523.0,1157.0,1306.0,pass,
SZ300457,132,2265,False,0,0,0,675.0,1088.5,1188.0,pass,
SZ300458,202,2281,False,0,0,0,125.0,225.5,401.0,pass,
SZ300459,533,2207,False,0,0,0,216.0,1303.0,1753.0,pass,
SZ300463,200,2280,False,0,0,0,1061.0,1194.5,1342.0,pass,
SZ300465,37,2255,False,0,0,0,1412.0,1946.0,2030.0,pass,
SZ300466,20,2150,False,0,0,0,1944.0,2019.5,2029.0,pass,
SZ300467,53,2165,False,0,0,0,1719.0,1745.0,1771.0,pass,
SZ300468,24,2280,False,0,0,0,175.0,192.0,1463.0,pass,
SZ300470,86,2281,False,0,0,0,1269.0,1337.5,1754.0,pass,
SZ300474,320,2274,False,0,0,0,125.0,339.5,820.0,pass,
SZ300475,64,2252,False,0,0,0,169.0,517.5,1185.0,pass,
SZ300476,369,2276,False,0,0,0,125.0,494.0,1201.0,pass,
SZ300477,41,2249,False,0,0,0,1128.0,1465.0,1559.0,pass,
SZ300485,104,2281,False,0,0,0,1341.0,1448.5,1953.0,pass,
SZ300487,277,2272,False,0,0,0,125.0,296.0,613.0,pass,
SZ300492,23,2084,False,0,0,0,486.0,498.0,1215.0,pass,
SZ300493,11,2277,False,0,0,0,1946.0,2021.0,2026.0,pass,
SZ300496,352,2278,False,0,0,0,125.0,355.5,855.0,pass,
SZ300497,80,2281,False,0,0,0,1384.0,1427.5,1470.0,pass,
SZ300498,250,2281,False,0,0,0,125.0,283.5,521.0,pass,
SZ300502,240,2281,False,0,0,0,125.0,297.5,687.0,pass,
SZ300506,34,2256,False,0,0,0,1574.0,1590.5,1661.0,pass,
SZ300510,90,2069,False,0,0,0,1543.0,1726.5,1771.0,pass,
SZ300513,3,2227,False,0,0,0,1734.0,1743.0,1744.0,pass,
SZ300516,19,2281,False,0,0,0,1592.0,1619.0,1628.0,pass,
SZ300523,217,2196,False,0,0,0,1335.0,1532.0,1763.0,pass,
SZ300528,10,2281,False,0,0,0,1945.0,2016.5,2021.0,pass,
SZ300529,310,2281,False,0,0,0,279.0,612.5,1098.0,pass,
SZ300548,71,2277,False,0,0,0,125.0,180.0,228.0,pass,
SZ300552,32,2281,False,0,0,0,1286.0,1301.5,1318.0,pass,
SZ300558,564,2281,False,0,0,0,134.0,761.5,1328.0,pass,
SZ300559,213,2281,False,0,0,0,1393.0,1546.0,1946.0,pass,
SZ300567,31,2281,False,0,0,0,279.0,358.0,373.0,pass,
SZ300568,27,2281,False,0,0,0,126.0,528.0,542.0,pass,
SZ300570,262,2281,False,0,0,0,139.0,1548.5,2030.0,pass,
SZ300571,89,2276,False,0,0,0,1504.0,1553.0,1623.0,pass,
SZ300572,203,2276,False,0,0,0,1289.0,1458.0,1623.0,pass,
SZ300573,62,2281,False,0,0,0,399.0,516.5,613.0,pass,
SZ300579,205,2281,False,0,0,0,1359.0,1527.0,1953.0,pass,
SZ300581,11,2281,False,0,0,0,1132.0,1166.0,1311.0,pass,
SZ300583,4,2278,False,0,0,0,1945.0,1948.0,1953.0,pass,
SZ300584,4,2274,False,0,0,0,1945.0,1948.0,1953.0,pass,
SZ300587,8,2279,False,0,0,0,914.0,917.5,921.0,pass,
SZ300593,71,2232,False,0,0,0,804.0,911.0,1075.0,pass,
SZ300595,181,2271,False,0,0,0,399.0,770.0,949.0,pass,
SZ300596,107,2259,False,0,0,0,1209.0,1584.0,1745.0,pass,
SZ300597,20,2262,False,0,0,0,1945.0,2020.5,2030.0,pass,
SZ300598,65,2263,False,0,0,0,1099.0,1287.0,1319.0,pass,
SZ300601,132,2261,False,0,0,0,202.0,508.5,769.0,pass,
SZ300602,33,2264,False,0,0,0,1083.0,1279.0,1295.0,pass,
SZ300604,361,2203,False,0,0,0,125.0,399.0,949.0,pass,
SZ300607,1,2247,False,0,0,0,249.0,249.0,249.0,pass,
SZ300612,7,2084,False,0,0,0,1752.0,1945.0,1953.0,pass,
SZ300616,234,2241,False,0,0,0,1146.0,1341.5,1953.0,pass,
SZ300617,16,2246,False,0,0,0,1076.0,1083.5,1131.0,pass,
SZ300618,324,2240,False,0,0,0,909.0,1275.5,1511.0,pass,
SZ300620,27,2228,False,0,0,0,125.0,138.0,151.0,pass,
SZ300623,189,2236,False,0,0,0,126.0,222.0,399.0,pass,
SZ300624,2,2015,False,0,0,0,526.0,532.5,539.0,pass,
SZ300625,4,2233,False,0,0,0,1945.0,1948.0,1953.0,pass,
SZ300627,218,2231,False,0,0,0,125.0,234.5,401.0,pass,
SZ300628,390,2233,False,0,0,0,125.0,374.5,933.0,pass,
SZ300633,525,2221,False,0,0,0,486.0,1282.0,1953.0,pass,
SZ300634,223,1984,False,0,0,0,1186.0,1462.0,1771.0,pass,
SZ300638,101,2209,False,0,0,0,128.0,218.0,301.0,pass,
SZ300639,119,2217,False,0,0,0,1208.0,1358.0,1433.0,pass,
SZ300641,1,2208,False,0,0,0,1987.0,1987.0,1987.0,pass,
SZ300648,1,2208,False,0,0,0,1992.0,1992.0,1992.0,pass,
SZ300649,20,2196,False,0,0,0,1945.0,2020.5,2030.0,pass,
SZ300653,113,2194,False,0,0,0,1401.0,1460.0,1946.0,pass,
SZ300660,65,2173,False,0,0,0,136.0,169.0,289.0,pass,
SZ300661,203,2171,False,0,0,0,125.0,226.0,401.0,pass,
SZ300662,175,2131,False,0,0,0,1177.0,1316.0,1432.0,pass,
SZ300666,121,2153,False,0,0,0,120.0,292.0,745.0,pass,
SZ300671,118,2160,False,0,0,0,941.0,1135.5,1388.0,pass,
SZ300672,263,2132,False,0,0,0,125.0,1123.0,1440.0,pass,
SZ300674,25,1832,False,0,0,0,206.0,219.0,312.0,pass,
SZ300675,20,2150,False,0,0,0,1945.0,2020.5,2030.0,pass,
SZ300676,650,2143,False,0,0,0,189.0,1075.5,1549.0,pass,
SZ300677,67,2148,False,0,0,0,125.0,164.0,204.0,pass,
SZ300679,483,2132,False,0,0,0,152.0,931.0,1399.0,pass,
SZ300682,144,2090,False,0,0,0,164.0,757.5,855.0,pass,
SZ300683,18,2078,False,0,0,0,1505.0,1963.5,1972.0,pass,
SZ300685,115,2140,False,0,0,0,1061.0,1140.0,1209.0,pass,
SZ300688,3,2113,False,0,0,0,1935.0,1936.0,1977.0,pass,
SZ300694,42,1849,False,0,0,0,1718.0,1750.5,1771.0,pass,
SZ300695,15,2113,False,0,0,0,2016.0,2023.0,2030.0,pass,
SZ300696,41,2126,False,0,0,0,1092.0,1143.0,1219.0,pass,
SZ300697,12,2110,False,0,0,0,2012.0,2020.5,2026.0,pass,
SZ300698,5,2119,False,0,0,0,2018.0,2022.0,2024.0,pass,
SZ300699,865,2118,False,0,0,0,125.0,1114.0,2030.0,pass,
SZ300702,255,2106,False,0,0,0,1061.0,1307.0,1464.0,pass,
SZ300712,13,2081,False,0,0,0,933.0,1176.0,1183.0,pass,
SZ300718,132,2077,False,0,0,0,125.0,190.5,289.0,pass,
SZ300722,31,2071,False,0,0,0,1190.0,1315.0,1331.0,pass,
SZ300723,87,2069,False,0,0,0,127.0,181.0,248.0,pass,
SZ300724,308,1889,False,0,0,0,125.0,377.5,855.0,pass,
SZ300726,568,2066,False,0,0,0,676.0,1317.5,1992.0,pass,
SZ300735,175,2038,False,0,0,0,135.0,365.0,1311.0,pass,
SZ300738,50,2024,False,0,0,0,201.0,230.5,287.0,pass,
SZ300741,374,2000,False,0,0,0,835.0,1322.5,1763.0,pass,
SZ300746,28,1926,False,0,0,0,1739.0,1755.5,1769.0,pass,
SZ300747,110,1923,False,0,0,0,677.0,1073.5,1156.0,pass,
SZ300748,362,1859,False,0,0,0,125.0,398.5,949.0,pass,
SZ300749,8,1843,False,0,0,0,1752.0,1757.5,1761.0,pass,
SZ300750,41,1932,False,0,0,0,125.0,145.0,165.0,pass,
SZ300751,301,1830,False,0,0,0,125.0,364.0,821.0,pass,
SZ300755,425,1775,False,0,0,0,910.0,1328.0,1675.0,pass,
SZ300757,185,1770,False,0,0,0,125.0,230.0,523.0,pass,
SZ300759,507,1776,False,0,0,0,125.0,541.0,1221.0,pass,
SZ300760,851,1848,False,0,0,0,125.0,1090.0,1771.0,pass,
SZ300761,505,1766,False,0,0,0,394.0,1280.0,1675.0,pass,
SZ300762,304,1748,False,0,0,0,1133.0,1392.5,1675.0,pass,
SZ300763,350,1745,False,0,0,0,125.0,356.5,855.0,pass,
SZ300765,460,1722,False,0,0,0,125.0,509.5,1655.0,pass,
SZ300766,209,1741,False,0,0,0,286.0,1449.0,1675.0,pass,
SZ300767,10,1737,False,0,0,0,911.0,915.5,926.0,pass,
SZ300768,330,1728,False,0,0,0,1061.0,1396.5,1628.0,pass,
SZ300769,125,1727,False,0,0,0,606.0,804.0,949.0,pass,
SZ300770,346,1723,False,0,0,0,1061.0,1388.5,1628.0,pass,
SZ300771,76,1722,False,0,0,0,1463.0,1565.5,1628.0,pass,
SZ300773,434,1719,False,0,0,0,187.0,1317.5,1628.0,pass,
SZ300775,11,1704,False,0,0,0,486.0,492.0,497.0,pass,
SZ300776,39,1706,False,0,0,0,281.0,370.0,687.0,pass,
SZ300777,512,1707,False,0,0,0,675.0,1278.5,1628.0,pass,
SZ300779,98,1703,False,0,0,0,125.0,192.5,248.0,pass,
SZ300782,525,1685,False,0,0,0,125.0,676.0,1286.0,pass,
SZ300783,363,1667,False,0,0,0,1061.0,1331.0,1602.0,pass,
SZ300788,122,1672,False,0,0,0,1276.0,1522.5,1608.0,pass,
SZ300792,74,1613,False,0,0,0,1099.0,1198.5,1282.0,pass,
SZ300803,305,1582,False,0,0,0,125.0,348.0,820.0,pass,
SZ300805,99,1579,False,0,0,0,1313.0,1418.0,1470.0,pass,
SZ300811,6,1552,False,0,0,0,132.0,136.5,154.0,pass,
SZ300815,198,1535,False,0,0,0,1143.0,1342.5,1470.0,pass,
SZ300816,6,1529,False,0,0,0,1440.0,1442.5,1447.0,pass,
SZ300821,300,1506,False,0,0,0,832.0,1216.5,1445.0,pass,
SZ300827,1,1471,False,0,0,0,127.0,127.0,127.0,pass,
SZ300832,619,1467,False,0,0,0,125.0,780.0,1391.0,pass,
SZ300841,222,1437,False,0,0,0,908.0,1192.5,1373.0,pass,
SZ300855,83,1417,False,0,0,0,909.0,1147.0,1336.0,pass,
SZ300856,6,1418,False,0,0,0,493.0,502.5,513.0,pass,
SZ300857,200,1415,False,0,0,0,125.0,224.5,503.0,pass,
SZ300860,63,1395,False,0,0,0,1269.0,1302.0,1334.0,pass,
SZ300861,317,1395,False,0,0,0,606.0,1094.0,1334.0,pass,
SZ300866,395,1395,False,0,0,0,125.0,377.0,945.0,pass,
SZ300867,37,1395,False,0,0,0,1269.0,1315.0,1334.0,pass,
SZ300869,183,1395,False,0,0,0,1061.0,1186.0,1334.0,pass,
SZ300870,11,1395,False,0,0,0,133.0,162.0,167.0,pass,
SZ300888,496,1377,False,0,0,0,125.0,783.5,1306.0,pass,
SZ300896,540,1370,False,0,0,0,125.0,685.5,1309.0,pass,
SZ300910,3,1332,False,0,0,0,493.0,494.0,495.0,pass,
SZ300919,272,1314,False,0,0,0,125.0,293.5,687.0,pass,
SZ300953,56,1259,False,0,0,0,125.0,152.5,255.0,pass,
SZ300957,348,1254,False,0,0,0,229.0,791.5,1193.0,pass,
SZ300972,121,1238,False,0,0,0,125.0,185.0,255.0,pass,
SZ300973,102,1240,False,0,0,0,762.0,941.5,1117.0,pass,
SZ300979,474,1233,False,0,0,0,125.0,505.5,1172.0,pass,
SZ300981,45,1232,False,0,0,0,1072.0,1137.0,1166.0,pass,
SZ300999,532,1363,False,0,0,0,125.0,680.5,1302.0,pass,
SZ301015,107,1190,False,0,0,0,486.0,606.0,1129.0,pass,
SZ301029,183,1173,False,0,0,0,492.0,816.0,1112.0,pass,
SZ301035,197,1170,False,0,0,0,488.0,796.0,1090.0,pass,
SZ301039,234,1182,False,0,0,0,347.0,778.5,1115.0,pass,
SZ301047,67,1157,False,0,0,0,832.0,1063.0,1096.0,pass,
SZ301050,28,1151,False,0,0,0,909.0,925.5,949.0,pass,
SZ301060,15,1137,False,0,0,0,925.0,932.0,949.0,pass,
SZ301061,12,1137,False,0,0,0,181.0,188.5,209.0,pass,
SZ301069,36,1129,False,0,0,0,909.0,929.5,1068.0,pass,
SZ301071,99,1130,False,0,0,0,775.0,836.0,1069.0,pass,
SZ301078,5,1121,False,0,0,0,238.0,290.0,296.0,pass,
SZ301080,6,1119,False,0,0,0,933.0,942.5,949.0,pass,
SZ301089,15,1107,False,0,0,0,925.0,932.0,949.0,pass,
SZ301090,46,1113,False,0,0,0,687.0,913.5,949.0,pass,
SZ301091,43,1110,False,0,0,0,289.0,339.0,360.0,pass,
SZ301095,84,922,False,0,0,0,609.0,796.5,855.0,pass,
SZ301155,96,1092,False,0,0,0,757.0,818.5,949.0,pass,
SZ301165,280,852,False,0,0,0,125.0,346.5,791.0,pass,
SZ301177,107,1077,False,0,0,0,750.0,812.0,949.0,pass,
SZ301200,126,1030,False,0,0,0,125.0,213.5,949.0,pass,
SZ301205,3,896,False,0,0,0,676.0,684.0,687.0,pass,
SZ301207,130,1036,False,0,0,0,504.0,801.5,949.0,pass,
SZ301217,42,1047,False,0,0,0,125.0,145.5,167.0,pass,
SZ301219,69,1017,False,0,0,0,798.0,842.0,949.0,pass,
SZ301236,355,1019,False,0,0,0,125.0,357.0,949.0,pass,
SZ301238,74,957,False,0,0,0,496.0,801.5,855.0,pass,
SZ301239,1,945,False,0,0,0,683.0,683.0,683.0,pass,
SZ301267,121,862,False,0,0,0,370.0,542.0,801.0,pass,
SZ301268,51,1004,False,0,0,0,761.0,795.0,820.0,pass,
SZ301269,323,917,False,0,0,0,125.0,342.0,845.0,pass,
SZ301275,63,296,False,0,0,0,146.0,203.0,235.0,pass,
SZ301297,77,813,False,0,0,0,125.0,163.0,201.0,pass,
SZ301301,276,826,False,0,0,0,125.0,296.5,763.0,pass,
SZ301308,313,922,False,0,0,0,156.0,367.0,855.0,pass,
SZ301316,11,869,False,0,0,0,166.0,172.0,177.0,pass,
SZ301327,37,892,False,0,0,0,785.0,803.0,821.0,pass,
SZ301345,27,772,False,0,0,0,130.0,144.0,163.0,pass,
SZ301358,257,800,False,0,0,0,125.0,303.0,687.0,pass,
SZ301363,36,880,False,0,0,0,687.0,801.5,819.0,pass,
SZ301367,6,866,False,0,0,0,754.0,789.0,792.0,pass,
SZ301371,13,683,False,0,0,0,489.0,499.0,613.0,pass,
SZ301377,37,851,False,0,0,0,125.0,179.0,200.0,pass,
SZ301487,25,677,False,0,0,0,497.0,533.0,613.0,pass,
SZ301498,268,672,False,0,0,0,125.0,291.5,610.0,pass,
SZ301510,8,673,False,0,0,0,529.0,607.0,612.0,pass,
SZ301511,5,671,False,0,0,0,195.0,197.0,199.0,pass,
SZ301526,59,584,False,0,0,0,139.0,492.0,523.0,pass,
SZ301536,170,524,False,0,0,0,125.0,209.5,401.0,pass,
SZ301551,64,402,False,0,0,0,205.0,287.5,341.0,pass,
SZ301589,9,553,False,0,0,0,399.0,488.0,492.0,pass,
SZ301606,92,444,False,0,0,0,125.0,170.5,242.0,pass,
SZ301611,174,429,False,0,0,0,125.0,227.0,368.0,pass,
