same_day_bundle_key,same_day_family_count,split,year,row_count,label_denominator_count,good_count,bad_count,neutral_count,censored_or_invalid_count,censored_or_invalid_rate,P_good,P_bad,P_neutral,P_good_plus_P_bad_plus_P_neutral,EV_R_diagnostic,sample_sufficiency_status,bundle_family_ids,is_review_composite_bundle,review_composite_signal_id_if_any,P_good_lower,P_good_upper,P_bad_lower,P_bad_upper,credible_interval_width_good,credible_interval_width_bad,split_stability_status,upstream_stability_status,r03a_gate_status,r03a_stability_status,descriptive_source,primary_gate_allowed,reason_if_not_allowed,fallback_grain_allowed,upstream_sample_sufficiency_status,used_by_candidate,fallback_level,context_bucket_id,entry_risk_pct_bucket,context_bucket_definition,context_source_fields,context_field_status
momentum_rps|price_trend,2,train,2017,1,1,0,1,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,,,,0.0011119352249856379,0.6583721538643488,0.13572088082974534,0.9663825297815459,0.6572602186393631,0.8306616489518006,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|split=train|year=2017|family_count=2|risk=na,na,bundle=momentum_rps|price_trend|split=train|year=2017|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend,2,train,2018,38,38,12,26,0,0,0.0,0.3157894736842105,0.6842105263157895,0.0,1.0,,too_sparse_use_fallback,,,,0.20163227632501662,0.4419770441479453,0.5444589860983448,0.7873515972513778,0.24034476782292868,0.24289261115303307,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|split=train|year=2018|family_count=2|risk=na,na,bundle=momentum_rps|price_trend|split=train|year=2018|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend,2,train,2019,14,14,3,9,2,0,0.0,0.2142857142857142,0.6428571428571429,0.1428571428571428,1.0,,too_sparse_use_fallback,,,,0.07878281449676744,0.41403960711607707,0.40689186513578296,0.8018257312930556,0.33525679261930963,0.3949338661572726,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|split=train|year=2019|family_count=2|risk=na,na,bundle=momentum_rps|price_trend|split=train|year=2019|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend,2,train,2020,74,74,34,39,1,0,0.0,0.4594594594594595,0.527027027027027,0.0135135135135135,1.0,,thin_bucket_report_only,,,,0.36384665378733994,0.5513663247335299,0.428816052277549,0.6168384864902692,0.18751967094618993,0.1880224342127202,insufficient_sample,insufficient_sample,thin_report_only,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,thin_bucket_report_only,False,same_day_family_count,bundle=momentum_rps|price_trend|split=train|year=2020|family_count=2|risk=na,na,bundle=momentum_rps|price_trend|split=train|year=2020|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend,2,train,2021,95,57,13,44,0,38,0.4,0.2280701754385964,0.7719298245614035,0.0,1.0,,thin_bucket_report_only,,,,0.14639444797907117,0.3256877216815389,0.6647697156209407,0.846387373423789,0.17929327370246775,0.18161765780284833,insufficient_sample,insufficient_sample,thin_report_only,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,thin_bucket_report_only,False,same_day_family_count,bundle=momentum_rps|price_trend|split=train|year=2021|family_count=2|risk=na,na,bundle=momentum_rps|price_trend|split=train|year=2021|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend,2,validation,2022,67,67,24,42,1,0,0.0,0.3582089552238806,0.6268656716417911,0.0149253731343283,1.0,,thin_bucket_report_only,,,,0.26544049024573735,0.45464860572888754,0.522624542472132,0.7142227866105126,0.1892081154831502,0.19159824413838067,insufficient_sample,insufficient_sample,thin_report_only,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,thin_bucket_report_only,False,same_day_family_count,bundle=momentum_rps|price_trend|split=validation|year=2022|family_count=2|risk=na,na,bundle=momentum_rps|price_trend|split=validation|year=2022|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend,2,validation,2023,17,10,2,8,0,7,0.4117647058823529,0.2,0.8,0.0,1.0,,too_sparse_use_fallback,,,,0.05719932769588328,0.4351038830533013,0.5121722339474575,0.9171733002426874,0.377904555357418,0.4050010662952299,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|split=validation|year=2023|family_count=2|risk=na,na,bundle=momentum_rps|price_trend|split=validation|year=2023|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volatility_band,3,robustness,2024,14,14,5,9,0,0,0.0,0.3571428571428571,0.6428571428571429,0.0,1.0,,too_sparse_use_fallback,,,,0.17206614646841076,0.5595674392438834,0.40689186513578296,0.8018257312930556,0.3875012927754726,0.3949338661572726,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volatility_band|split=robustness|year=2024|family_count=3|risk=na,na,bundle=momentum_rps|price_trend|volatility_band|split=robustness|year=2024|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volatility_band,3,robustness,2025,8,2,1,1,0,6,0.75,0.5,0.5,0.0,1.0,,too_sparse_use_fallback,,,,0.07600954160477182,0.831750005184868,0.07600954160477182,0.831750005184868,0.7557404635800962,0.7557404635800962,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volatility_band|split=robustness|year=2025|family_count=3|risk=na,na,bundle=momentum_rps|price_trend|volatility_band|split=robustness|year=2025|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volatility_band,3,train,2017,2,2,1,1,0,0,0.0,0.5,0.5,0.0,1.0,,too_sparse_use_fallback,,,,0.07600954160477182,0.831750005184868,0.07600954160477182,0.831750005184868,0.7557404635800962,0.7557404635800962,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volatility_band|split=train|year=2017|family_count=3|risk=na,na,bundle=momentum_rps|price_trend|volatility_band|split=train|year=2017|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volatility_band,3,train,2018,18,18,6,11,1,0,0.0,0.3333333333333333,0.6111111111111112,0.0555555555555555,1.0,,too_sparse_use_fallback,,,,0.1721164882318124,0.5144647847258408,0.4053746858937195,0.7633758025247314,0.3423482964940284,0.35800111663101186,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volatility_band|split=train|year=2018|family_count=3|risk=na,na,bundle=momentum_rps|price_trend|volatility_band|split=train|year=2018|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volatility_band,3,train,2019,5,5,1,4,0,0,0.0,0.2,0.8,0.0,1.0,,too_sparse_use_fallback,,,,0.03301955688398513,0.5266226130489126,0.38245217552527855,0.9310214140292123,0.49360305616492745,0.5485692385039338,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volatility_band|split=train|year=2019|family_count=3|risk=na,na,bundle=momentum_rps|price_trend|volatility_band|split=train|year=2019|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volatility_band,3,train,2020,23,23,14,9,0,0,0.0,0.6086956521739131,0.391304347826087,0.0,1.0,,too_sparse_use_fallback,,,,0.42714644046462297,0.7478252069006737,0.23417594127944089,0.5519678201777999,0.3206787664360507,0.317791878898359,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volatility_band|split=train|year=2020|family_count=3|risk=na,na,bundle=momentum_rps|price_trend|volatility_band|split=train|year=2020|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volatility_band,3,train,2021,30,16,5,11,0,14,0.4666666666666667,0.3125,0.6875,0.0,1.0,,too_sparse_use_fallback,,,,0.14942532341015435,0.5039210401488772,0.4651794243106822,0.8281262252793637,0.3544957167387228,0.36294680096868154,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volatility_band|split=train|year=2021|family_count=3|risk=na,na,bundle=momentum_rps|price_trend|volatility_band|split=train|year=2021|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volatility_band,3,validation,2022,31,31,10,20,1,0,0.0,0.3225806451612903,0.6451612903225806,0.032258064516129,1.0,,too_sparse_use_fallback,,,,0.19649486591199117,0.46222488030596226,0.4888733449841498,0.7633723757617533,0.2657300143939711,0.2744990307776035,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volatility_band|split=validation|year=2022|family_count=3|risk=na,na,bundle=momentum_rps|price_trend|volatility_band|split=validation|year=2022|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volatility_band,3,validation,2023,18,7,4,3,0,11,0.6111111111111112,0.5714285714285714,0.4285714285714285,0.0,1.0,,too_sparse_use_fallback,,,,0.2583485261532047,0.7921709341961611,0.16141963977320442,0.6869938458901077,0.5338224080429564,0.5255742061169033,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volatility_band|split=validation|year=2023|family_count=3|risk=na,na,bundle=momentum_rps|price_trend|volatility_band|split=validation|year=2023|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volatility_band|volume_money,4,robustness,2024,10,10,4,6,0,0,0.0,0.4,0.6,0.0,1.0,,too_sparse_use_fallback,,,,0.17524518408658224,0.629748312114665,0.3273714601517331,0.7896210425317177,0.45450312802808274,0.46224958237998465,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=robustness|year=2024|family_count=4|risk=na,na,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=robustness|year=2024|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volatility_band|volume_money,4,robustness,2025,2,0,0,0,0,2,1.0,,,,,,unusable,,,,0.0025,0.9025,0.0025,0.9025,0.9,0.9,insufficient_sample,insufficient_sample,unusable,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,unusable,False,same_day_family_count,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=robustness|year=2025|family_count=4|risk=na,na,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=robustness|year=2025|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volatility_band|volume_money,4,train,2017,1,1,1,0,0,0,0.0,1.0,0.0,0.0,1.0,,too_sparse_use_fallback,,,,0.13572088082974534,0.9663825297815459,0.0011119352249856379,0.6583721538643488,0.8306616489518006,0.6572602186393631,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=train|year=2017|family_count=4|risk=na,na,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=train|year=2017|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volatility_band|volume_money,4,train,2018,1,1,1,0,0,0,0.0,1.0,0.0,0.0,1.0,,too_sparse_use_fallback,,,,0.13572088082974534,0.9663825297815459,0.0011119352249856379,0.6583721538643488,0.8306616489518006,0.6572602186393631,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=train|year=2018|family_count=4|risk=na,na,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=train|year=2018|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volatility_band|volume_money,4,train,2019,4,4,2,2,0,0,0.0,0.5,0.5,0.0,1.0,,too_sparse_use_fallback,,,,0.14408504212277431,0.7852300633981548,0.14408504212277431,0.7852300633981548,0.6411450212753805,0.6411450212753805,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=train|year=2019|family_count=4|risk=na,na,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=train|year=2019|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volatility_band|volume_money,4,train,2020,4,4,2,2,0,0,0.0,0.5,0.5,0.0,1.0,,too_sparse_use_fallback,,,,0.14408504212277431,0.7852300633981548,0.14408504212277431,0.7852300633981548,0.6411450212753805,0.6411450212753805,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=train|year=2020|family_count=4|risk=na,na,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=train|year=2020|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volatility_band|volume_money,4,train,2021,9,5,3,2,0,4,0.4444444444444444,0.6,0.4,0.0,1.0,,too_sparse_use_fallback,,,,0.23182021866650693,0.8307313421789031,0.11481964193097445,0.6973994508621768,0.5989111235123962,0.5825798089312023,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=train|year=2021|family_count=4|risk=na,na,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=train|year=2021|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volatility_band|volume_money,4,validation,2022,4,4,1,3,0,0,0.0,0.25,0.75,0.0,1.0,,too_sparse_use_fallback,,,,0.0406713992949865,0.6039318017598292,0.2981102335641802,0.9142725057851048,0.5632604024648427,0.6161622722209246,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=validation|year=2022|family_count=4|risk=na,na,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=validation|year=2022|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volatility_band|volume_money,4,validation,2023,5,5,0,5,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,,,,0.0003415449316947667,0.28346339458861836,0.5800281772294446,0.9907172992374312,0.2831218496569236,0.4106891220079867,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=validation|year=2023|family_count=4|risk=na,na,bundle=momentum_rps|price_trend|volatility_band|volume_money|split=validation|year=2023|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volume_money,3,robustness,2024,8,8,4,4,0,0,0.0,0.5,0.5,0.0,1.0,,too_sparse_use_fallback,,,,0.22292235761433374,0.7310631225708806,0.22292235761433374,0.7310631225708806,0.5081407649565468,0.5081407649565468,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volume_money|split=robustness|year=2024|family_count=3|risk=na,na,bundle=momentum_rps|price_trend|volume_money|split=robustness|year=2024|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volume_money,3,robustness,2025,8,3,1,2,0,5,0.625,0.3333333333333333,0.6666666666666666,0.0,1.0,,too_sparse_use_fallback,,,,0.052962482288413645,0.7040134005379232,0.19403406494269923,0.8866222230852313,0.6510509182495096,0.692588158142532,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volume_money|split=robustness|year=2025|family_count=3|risk=na,na,bundle=momentum_rps|price_trend|volume_money|split=robustness|year=2025|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volume_money,3,train,2018,2,2,0,2,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,,,,0.0007117863263558019,0.4994735131761161,0.30170881682725814,0.9796917302662298,0.4987617268497603,0.6779829134389717,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volume_money|split=train|year=2018|family_count=3|risk=na,na,bundle=momentum_rps|price_trend|volume_money|split=train|year=2018|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volume_money,3,train,2019,2,2,1,1,0,0,0.0,0.5,0.5,0.0,1.0,,too_sparse_use_fallback,,,,0.07600954160477182,0.831750005184868,0.07600954160477182,0.831750005184868,0.7557404635800962,0.7557404635800962,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volume_money|split=train|year=2019|family_count=3|risk=na,na,bundle=momentum_rps|price_trend|volume_money|split=train|year=2019|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volume_money,3,train,2020,7,7,2,5,0,0,0.0,0.2857142857142857,0.7142857142857143,0.0,1.0,,too_sparse_use_fallback,,,,0.08178962838794333,0.5641020009019986,0.37202786942571375,0.8807201223510343,0.48231237251405523,0.5086922529253205,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volume_money|split=train|year=2020|family_count=3|risk=na,na,bundle=momentum_rps|price_trend|volume_money|split=train|year=2020|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volume_money,3,train,2021,14,8,0,8,0,6,0.4285714285714285,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,,,,0.00022457686609492038,0.1969259545918281,0.7029713857864376,0.9939836658350865,0.19670137772573318,0.2910122800486489,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volume_money|split=train|year=2021|family_count=3|risk=na,na,bundle=momentum_rps|price_trend|volume_money|split=train|year=2021|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volume_money,3,validation,2022,5,5,2,3,0,0,0.0,0.4,0.6,0.0,1.0,,too_sparse_use_fallback,,,,0.11481964193097445,0.6973994508621768,0.23182021866650693,0.8307313421789031,0.5825798089312023,0.5989111235123962,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volume_money|split=validation|year=2022|family_count=3|risk=na,na,bundle=momentum_rps|price_trend|volume_money|split=validation|year=2022|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|price_trend|volume_money,3,validation,2023,3,3,0,3,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,,,,0.0005229957140220074,0.399293647642756,0.42489062049196824,0.9854516381895564,0.39877065192873395,0.5605610176975881,insufficient_sample,insufficient_sample,too_sparse_use_fallback,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,too_sparse_use_fallback,False,same_day_family_count,bundle=momentum_rps|price_trend|volume_money|split=validation|year=2023|family_count=3|risk=na,na,bundle=momentum_rps|price_trend|volume_money|split=validation|year=2023|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|pullback_drawdown|range_breakout,3,robustness,2024,532,531,169,349,13,1,0.0018796992481203,0.3182674199623352,0.6572504708097928,0.0244821092278719,1.0,,sufficient,,,,0.28552564554468984,0.35187072361593347,0.6221813035347694,0.6898264598615385,0.06634507807124362,0.06764515632676904,stable_enough_for_requirement_input,stable_enough_for_requirement_input,sufficient_and_stable,stable_enough_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,True,sufficient,False,same_day_bundle_key,bundle=momentum_rps|pullback_drawdown|range_breakout|split=robustness|year=2024|family_count=3|risk=na,na,bundle=momentum_rps|pullback_drawdown|range_breakout|split=robustness|year=2024|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|pullback_drawdown|range_breakout,3,robustness,2025,513,219,91,119,9,294,0.5730994152046783,0.4155251141552511,0.54337899543379,0.0410958904109589,1.0,,sufficient,,,,0.3609364725427106,0.46987458570864693,0.48665118026222326,0.5968153545079378,0.10893811316593632,0.11016417424571451,stable_enough_for_requirement_input,stable_enough_for_requirement_input,sufficient_and_stable,stable_enough_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,True,sufficient,False,same_day_bundle_key,bundle=momentum_rps|pullback_drawdown|range_breakout|split=robustness|year=2025|family_count=3|risk=na,na,bundle=momentum_rps|pullback_drawdown|range_breakout|split=robustness|year=2025|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
momentum_rps|pullback_drawdown|range_breakout,3,train,2017,124,124,59,65,0,0,0.0,0.4758064516129032,0.5241935483870968,0.0,1.0,,thin_bucket_report_only,,,,0.401274860956147,0.5474035563196216,0.44862051408771536,0.5948054399828369,0.14612869536347456,0.1461849258951215,stable_enough_for_requirement_input,stable_enough_for_requirement_input,thin_report_only,not_stable_for_candidate,context_bucket_id,False,bundle_context_not_primary_gate_in_r03a_v1,False,thin_bucket_report_only,False,same_day_family_count,bundle=momentum_rps|pullback_drawdown|range_breakout|split=train|year=2017|family_count=3|risk=na,na,bundle=momentum_rps|pullback_drawdown|range_breakout|split=train|year=2017|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r
