stage,model_id,seed,split,board_bucket,calendar_month,model_budget,random_denominator_n,random_selected_n,sample_weight_sum,random_rate,retention_rank_rule
stage_1,logistic_regression_l2,120601,robustness,main_board,2025-04,1.0,13,13,13.0,0.46153846153846156,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,robustness,main_board,2025-05,0.9612403100775194,129,124,129.0,0.12903225806451613,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,robustness,main_board,2025-06,0.9661654135338346,266,257,266.0,0.023346303501945526,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,robustness,main_board,2025-07,0.9476584022038568,363,344,363.0,0.01744186046511628,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,robustness,main_board,2025-08,0.8205128205128205,312,256,312.0,0.1015625,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,robustness,main_board,2025-09,0.6451612903225806,217,140,217.0,0.2,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,robustness,main_board,2025-10,0.8110599078341014,217,176,217.0,0.26136363636363635,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,robustness,main_board,2025-11,0.7592592592592593,108,82,108.0,0.36585365853658536,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2018-01,0.03125,32,1,32.0,1.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2018-03,0.0,6,0,6.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2018-05,0.25,12,3,12.0,1.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2019-02,0.8383838383838383,99,83,99.0,0.03614457831325301,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2019-03,0.2653061224489796,98,26,98.0,0.15384615384615385,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2019-04,0.023255813953488372,43,1,43.0,1.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2019-07,0.8235294117647058,17,14,17.0,0.6428571428571429,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2019-09,0.3287671232876712,73,24,73.0,0.6666666666666666,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2019-10,0.18421052631578946,38,7,38.0,1.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2019-11,0.4444444444444444,18,8,18.0,0.625,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2019-12,0.6290322580645161,62,39,62.0,0.3076923076923077,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2020-01,0.31958762886597936,97,30,97.0,0.7333333333333333,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2020-02,0.0,73,0,73.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2020-03,0.034482758620689655,29,1,29.0,1.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2020-05,0.5245901639344263,61,32,61.0,0.3125,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2020-06,0.4,95,38,95.0,0.10526315789473684,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2020-07,0.32222222222222224,90,29,90.0,0.41379310344827586,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2020-08,0.15625,64,10,64.0,0.2,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2020-09,0.19230769230769232,26,5,26.0,0.8,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2020-10,0.5,24,12,24.0,0.75,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2020-11,0.6176470588235294,34,21,34.0,0.2857142857142857,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2020-12,0.4925373134328358,67,33,67.0,0.6060606060606061,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2021-01,0.39285714285714285,56,22,56.0,0.6818181818181818,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2021-02,0.35135135135135137,37,13,37.0,0.46153846153846156,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2021-03,0.5,4,2,4.0,1.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2021-04,1.0,1,1,1.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2021-05,0.6170212765957447,47,29,47.0,0.2413793103448276,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2021-06,0.34444444444444444,90,31,90.0,0.3870967741935484,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2021-07,0.19607843137254902,51,10,51.0,0.5,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2021-08,0.14285714285714285,35,5,35.0,0.8,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2021-09,0.35555555555555557,45,16,45.0,0.3125,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2021-10,0.3,20,6,20.0,0.6666666666666666,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2021-11,0.5362318840579711,69,37,69.0,0.21621621621621623,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,chinext,2021-12,0.5357142857142857,56,30,56.0,0.5666666666666667,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2018-01,0.043859649122807015,228,10,228.0,0.7,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2018-03,0.0,18,0,18.0,,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2018-05,0.5416666666666666,48,26,48.0,0.38461538461538464,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2019-02,0.9119318181818182,352,321,352.0,0.028037383177570093,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2019-03,0.4603658536585366,328,151,328.0,0.1456953642384106,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2019-04,0.1910569105691057,246,47,246.0,0.8297872340425532,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2019-07,0.78125,96,75,96.0,0.22666666666666666,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2019-09,0.7055837563451777,197,139,197.0,0.22302158273381295,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2019-10,0.6241610738255033,149,93,149.0,0.21505376344086022,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2019-11,0.796875,64,51,64.0,0.13725490196078433,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2019-12,0.8640776699029126,309,267,309.0,0.24719101123595505,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2020-01,0.605,200,121,200.0,0.8347107438016529,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2020-02,0.14948453608247422,194,29,194.0,0.3793103448275862,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2020-03,0.30344827586206896,145,44,145.0,0.6590909090909091,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2020-05,0.6515151515151515,198,129,198.0,0.12403100775193798,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2020-06,0.6678571428571428,280,187,280.0,0.053475935828877004,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2020-07,0.5902335456475584,471,278,471.0,0.1906474820143885,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2020-08,0.25112107623318386,223,56,223.0,0.44642857142857145,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2020-09,0.5844155844155844,77,45,77.0,0.4444444444444444,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2020-10,0.6611570247933884,121,80,121.0,0.3875,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2020-11,0.6867924528301886,265,182,265.0,0.24175824175824176,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2020-12,0.46586345381526106,249,116,249.0,0.2672413793103448,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2021-01,0.43902439024390244,287,126,287.0,0.42857142857142855,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2021-02,0.37435897435897436,195,73,195.0,0.5342465753424658,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2021-03,0.28,25,7,25.0,0.5714285714285714,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2021-04,0.36363636363636365,11,4,11.0,0.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2021-05,0.7206703910614525,179,129,179.0,0.2713178294573643,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2021-06,0.5515695067264574,223,123,223.0,0.37398373983739835,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2021-07,0.42105263157894735,209,88,209.0,0.4318181818181818,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2021-08,0.4883720930232558,215,105,215.0,0.37142857142857144,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2021-09,0.432,250,108,250.0,0.5,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2021-10,0.453125,64,29,64.0,0.4482758620689655,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2021-11,0.4876543209876543,162,79,162.0,0.24050632911392406,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,train,main_board,2021-12,0.601123595505618,356,214,356.0,0.40186915887850466,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,validation,chinext,2022-01,0.3333333333333333,9,3,9.0,1.0,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,validation,chinext,2022-06,0.3333333333333333,9,3,9.0,0.3333333333333333,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,validation,chinext,2022-07,0.4444444444444444,27,12,27.0,0.5833333333333334,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,validation,chinext,2022-08,0.574468085106383,47,27,47.0,0.6666666666666666,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,validation,chinext,2022-11,0.5882352941176471,17,10,17.0,0.5,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
stage_1,logistic_regression_l2,120601,validation,chinext,2022-12,0.7586206896551724,29,22,29.0,0.5,"replacement_draw_index,sample_draw_id,instrument,random_trade_open_date,path_key"
