year,instrument,name,industry_name,max_forward_gain_intraday,max_forward_gain_close_confirmed,main_low_date,main_high_date,close_confirmed_peak_date,main_duration_trading_days,episode_count,first_intraday_50pct_date,first_close_confirmed_50pct_date,readable_days_in_year,membership_days_in_year,coverage_status,truncated_by_year_boundary
2022,SH601117,中国化学,建筑装饰,0.5114613412472817,0.44985671316694265,2022-03-16,2022-08-01,2022-07-29,92,1,2022-08-01,,202,202,coverage_ok,False
2022,SH601127,赛力斯,汽车,1.5966900078741824,1.5180024587297698,2022-05-10,2022-06-28,2022-06-28,34,1,2022-05-31,2022-05-31,237,237,coverage_ok,False
2022,SH601155,新城控股,房地产,0.528700822283759,0.4933102442896229,2022-03-17,2022-04-06,2022-04-06,13,1,2022-04-06,,133,133,coverage_ok,False
2022,SH601225,陕西煤业,煤炭,1.2463440429846422,1.2159730036159164,2022-01-06,2022-09-06,2022-09-09,162,1,2022-04-14,2022-04-14,241,241,coverage_ok,True
2022,SH601238,广汽集团,汽车,0.8012487080491206,0.7689906979536689,2022-04-27,2022-06-27,2022-06-27,39,1,2022-05-24,2022-06-01,241,241,coverage_ok,False
2022,SH601607,上海医药,医药生物,0.6326402037966574,0.5047258558896541,2022-03-09,2022-03-25,2022-03-24,13,1,2022-03-22,2022-03-24,241,241,coverage_ok,True
2022,SH601615,明阳智能,电力设备,0.6310407865933956,0.5966542694916934,2022-04-11,2022-07-15,2022-07-18,43,1,2022-06-30,2022-06-30,186,186,coverage_ok,False
2022,SH601628,中国人寿,非银金融,0.6104835400460917,0.5960235442503607,2022-03-16,2022-12-30,2022-12-30,195,1,2022-11-29,2022-11-29,241,241,coverage_ok,True
2022,SH601633,长城汽车,汽车,1.0892594286073494,0.9794017566690789,2022-04-27,2022-06-15,2022-06-28,31,1,2022-05-18,2022-05-18,241,241,coverage_ok,False
2022,SH601689,拓普集团,汽车,1.1479187919574056,1.1231510790724943,2022-04-27,2022-07-29,2022-07-29,63,1,2022-06-14,2022-06-14,241,241,coverage_ok,True
2022,SH601788,光大证券,非银金融,1.060362213963654,0.8792757639588806,2022-04-27,2022-06-16,2022-06-15,31,1,2022-06-13,2022-06-13,239,239,coverage_ok,False
2022,SH601800,中国交建,建筑装饰,0.5025295287248561,0.5025295287248561,2022-10-31,2022-12-05,2022-12-05,26,1,2022-12-05,2022-12-05,241,241,coverage_ok,True
2022,SH601808,中海油服,石油石化,0.7360980841032914,0.700282893428195,2022-04-27,2022-11-02,2022-11-03,125,1,2022-10-24,2022-10-27,241,241,coverage_ok,True
2022,SH601872,招商轮船,交通运输,0.5311284221764165,0.513618757178649,2022-06-28,2022-10-20,2022-10-19,64,1,2022-08-25,2022-10-19,107,107,coverage_ok,True
2022,SH601888,中国中免,商贸零售,0.5482847422636978,0.5166011880937835,2022-04-11,2022-06-30,2022-06-30,54,1,2022-06-29,2022-06-30,241,241,coverage_ok,False
2022,SH601898,中煤能源,煤炭,1.0101010490225222,0.9636364932449992,2022-01-28,2022-09-23,2022-09-23,158,1,2022-04-13,2022-04-13,241,241,coverage_ok,True
2022,SH601991,大唐发电,公用事业,0.5853658678416762,0.5528454772383917,2022-03-09,2022-09-08,2022-09-09,44,1,2022-09-06,2022-09-07,146,146,coverage_ok,True
2022,SH603185,弘元绿能,电力设备,0.5707730716029333,0.5054712338425191,2022-06-10,2022-08-17,2022-08-16,45,1,2022-08-16,2022-08-16,106,106,coverage_ok,False
2022,SH603260,合盛硅业,基础化工,1.2039787020288797,1.1352434757690841,2022-04-27,2022-08-16,2022-08-15,75,1,2022-06-10,2022-06-10,241,241,coverage_ok,False
2022,SH603290,斯达半导,电子,0.5995482417883853,0.5744478397974198,2022-02-14,2022-08-08,2022-08-08,119,1,2022-03-17,2022-08-05,240,240,coverage_ok,False
2022,SH603392,万泰生物,医药生物,0.5560303957023491,0.5299852925007038,2022-10-12,2022-12-01,2022-11-30,37,1,2022-11-18,2022-11-30,241,241,coverage_ok,False
2022,SH603659,璞泰来,电力设备,0.795252184876299,0.7667655658039225,2022-04-27,2022-06-28,2022-07-04,40,1,2022-06-17,2022-06-17,241,241,coverage_ok,False
2022,SH603799,华友钴业,有色金属,0.962406045345674,0.9128225768067333,2022-04-26,2022-07-05,2022-07-05,46,1,2022-06-02,2022-06-06,241,241,coverage_ok,False
2022,SH603833,欧派家居,轻工制造,0.6172551138901201,0.5982963988818049,2022-11-01,2022-12-27,2022-12-19,41,1,2022-12-05,2022-12-09,240,240,coverage_ok,False
2022,SH605117,德业股份,家用电器,1.3384767728702047,1.3240357097929203,2022-06-06,2022-09-27,2022-09-26,74,1,2022-07-04,2022-07-07,137,137,coverage_ok,False
2022,SH605499,东鹏饮料,食品饮料,0.6184875584250302,0.6151946173064065,2022-05-11,2022-12-06,2022-12-06,142,1,2022-06-29,2022-11-16,232,232,coverage_ok,True
2022,SZ000002,万科Ａ,房地产,0.5713142091059396,0.5584937080417673,2022-10-31,2022-12-09,2022-12-09,30,1,2022-11-30,2022-12-09,241,241,coverage_ok,False
2022,SZ000301,东方盛虹,石油石化,1.3439306026459041,1.2736030945353085,2022-04-27,2022-08-11,2022-08-10,72,1,2022-05-23,2022-06-10,241,241,coverage_ok,False
2022,SZ000333,美的集团,家用电器,0.5127284398634877,0.4830287053484945,2022-11-01,2022-12-15,2022-12-14,33,1,2022-12-15,,241,241,coverage_ok,False
2022,SZ000596,古井贡酒,食品饮料,0.7735745691150224,0.7388870533886756,2022-04-12,2022-12-15,2022-12-14,167,1,2022-06-20,2022-06-30,241,241,coverage_ok,True
2022,SZ000617,中油资本,非银金融,1.0253164312469334,0.9316455752741466,2022-04-27,2022-12-06,2022-12-05,149,1,2022-11-28,2022-11-29,241,241,coverage_ok,True
2022,SZ000625,长安汽车,汽车,2.2944080490113317,2.128289588229149,2022-04-27,2022-06-29,2022-06-28,41,1,2022-05-13,2022-05-13,241,241,coverage_ok,True
2022,SZ000661,长春高新,医药生物,0.9057233439841328,0.8567939747970972,2022-04-27,2022-06-29,2022-07-04,41,1,2022-06-16,2022-06-17,241,241,coverage_ok,False
2022,SZ000768,中航西飞,国防军工,0.8307691372559458,0.8252747158312654,2022-04-27,2022-07-22,2022-07-20,58,1,2022-06-06,2022-06-06,241,241,coverage_ok,False
2022,SZ000963,华东医药,医药生物,0.7781202417307322,0.7781202417307322,2022-04-27,2022-07-04,2022-07-04,44,1,2022-06-13,2022-06-13,241,241,coverage_ok,False
2022,SZ000983,山西焦煤,煤炭,0.6522247915344987,0.5491802811865183,2022-03-22,2022-06-09,2022-06-10,42,1,2022-06-08,2022-06-08,133,133,coverage_ok,True
2022,SZ001979,招商蛇口,房地产,0.5733722637586984,0.5422740470740688,2022-06-14,2022-10-11,2022-10-12,80,1,2022-09-15,2022-10-10,231,231,coverage_ok,True
2022,SZ002027,分众传媒,传媒,0.638418150631513,0.6214688793707042,2022-10-31,2022-12-14,2022-12-14,33,1,2022-12-01,2022-12-05,241,241,coverage_ok,False
2022,SZ002049,紫光国微,电子,0.6104857995460897,0.555860480022875,2022-04-26,2022-08-10,2022-08-23,72,1,2022-08-08,2022-08-08,241,241,coverage_ok,True
2022,SZ002050,三花智控,家用电器,1.4977062965982553,1.407492351284041,2022-04-26,2022-08-01,2022-08-01,65,1,2022-06-10,2022-06-13,240,240,coverage_ok,True
2022,SZ002074,国轩高科,电力设备,0.7759832389057337,0.7303370636019073,2022-05-11,2022-07-08,2022-07-07,41,1,2022-06-06,2022-06-06,222,222,coverage_ok,False
2022,SZ002129,TCL中环,电力设备,0.8652830303839918,0.8252829785616893,2022-04-27,2022-07-01,2022-07-05,43,1,2022-06-28,2022-06-28,241,241,coverage_ok,True
2022,SZ002179,中航光电,国防军工,0.5965909515092738,0.5732323128937971,2022-04-27,2022-10-31,2022-10-28,123,1,2022-06-13,2022-06-28,241,241,coverage_ok,False
2022,SZ002180,奔图科技,电子,0.7324896917291233,0.7004119940460187,2022-04-27,2022-11-07,2022-10-26,128,1,2022-06-24,2022-06-24,240,240,coverage_ok,False
2022,SZ002241,歌尔股份,电子,0.526475030072842,0.5204235987498353,2022-04-26,2022-06-06,2022-06-06,25,1,2022-06-01,2022-06-06,241,241,coverage_ok,False
2022,SZ002271,东方雨虹,建筑材料,0.6617042963322703,0.638603738520904,2022-10-24,2022-12-12,2022-12-13,36,1,2022-11-14,2022-11-14,241,241,coverage_ok,False
2022,SZ002371,北方华创,电子,0.6468646864686469,0.6205280165467719,2022-05-10,2022-08-12,2022-08-11,67,1,2022-07-08,2022-08-05,241,241,coverage_ok,True
2022,SZ002410,广联达,计算机,0.5129824186626233,0.4849122699938322,2022-04-27,2022-12-30,2022-12-30,166,1,2022-12-30,,239,239,coverage_ok,False
2022,SZ002459,晶澳科技,电力设备,0.7537957600418015,0.7177731616799068,2022-04-26,2022-06-29,2022-06-28,42,1,2022-06-09,2022-06-10,241,241,coverage_ok,True
2022,SZ002460,赣锋锂业,有色金属,0.8233847700243615,0.7789439844419404,2022-04-27,2022-07-06,2022-07-06,46,1,2022-06-13,2022-06-13,241,241,coverage_ok,False
2022,SZ002466,天齐锂业,有色金属,1.5595217905053174,1.5496168371375156,2022-04-27,2022-07-06,2022-07-08,46,1,2022-05-17,2022-05-19,241,241,coverage_ok,True
2022,SZ002475,立讯精密,电子,0.574570200228897,0.5157936625539574,2022-04-27,2022-08-26,2022-08-26,83,1,2022-08-15,2022-08-17,241,241,coverage_ok,True
2022,SZ002594,比亚迪,汽车,0.7135485805592279,0.6878961340577827,2022-03-15,2022-06-13,2022-06-23,58,1,2022-06-06,2022-06-06,241,241,coverage_ok,True
2022,SZ002603,以岭药业,医药生物,1.0252873501059674,0.9409961343670821,2022-03-17,2022-12-08,2022-12-08,48,1,2022-04-11,2022-04-11,64,64,coverage_ok,False
2022,SZ002709,天赐材料,电力设备,1.0900064521170258,1.0554131832250335,2022-04-27,2022-07-05,2022-07-05,45,1,2022-06-13,2022-06-13,241,241,coverage_ok,False
2022,SZ002756,永兴材料,钢铁,0.5710936335421419,0.5255492914748057,2022-02-11,2022-07-08,2022-07-07,52,1,2022-07-04,2022-07-04,147,147,coverage_ok,False
2022,SZ002812,恩捷股份,电力设备,0.6468610864175073,0.6274003342194749,2022-04-27,2022-06-24,2022-06-23,38,1,2022-06-08,2022-06-21,241,241,coverage_ok,False
2022,SZ002920,德赛西威,计算机,1.143480195017037,1.0732664754826264,2022-04-13,2022-07-29,2022-08-02,73,1,2022-06-06,2022-06-06,241,241,coverage_ok,True
2022,SZ003022,联泓新科,电力设备,0.7670945756693404,0.7432068719677629,2022-07-14,2022-08-15,2022-08-10,23,1,2022-07-29,2022-08-08,66,66,coverage_ok,False
2023,SH600011,华能国际,公用事业,0.5331279137396407,0.4946071111484678,2023-01-17,2023-05-31,2023-05-29,88,1,2023-05-08,,242,242,coverage_ok,True
2023,SH600028,中国石化,石油石化,0.6122995172278778,0.5882353053673441,2023-01-06,2023-05-09,2023-05-08,79,1,2023-04-25,2023-04-25,242,242,coverage_ok,True
2023,SH600039,四川路桥,建筑装饰,0.5031845963379971,0.4984075689544092,2023-01-11,2023-04-28,2023-04-28,72,1,2023-04-28,,242,242,coverage_ok,False
2023,SH600085,同仁堂,医药生物,0.5677710553526552,0.5286144902768786,2023-01-06,2023-05-08,2023-05-04,78,1,2023-05-04,2023-05-04,242,242,coverage_ok,True
2023,SH600150,中国船舶,国防军工,0.5577820005297203,0.5349487433362783,2023-01-13,2023-07-27,2023-07-31,129,1,2023-06-20,2023-06-20,242,242,coverage_ok,True
2023,SH600845,宝信软件,计算机,0.5181096470852338,0.49396349483380897,2023-01-11,2023-06-20,2023-06-19,106,1,2023-06-19,,242,242,coverage_ok,True
2023,SH600941,中国移动,通信,0.6234182634985865,0.5989538706111592,2023-01-03,2023-05-08,2023-10-17,81,1,2023-03-16,2023-04-17,242,242,coverage_ok,True
2023,SH601059,信达证券,非银金融,0.5690946150768448,0.5044248477026219,2023-07-28,2023-08-17,2023-08-17,15,1,2023-08-17,2023-08-17,105,105,coverage_ok,False
2023,SH601127,赛力斯,汽车,2.329625907027201,2.2608695568323354,2023-06-15,2023-11-07,2023-11-06,93,1,2023-07-05,2023-07-06,196,196,coverage_ok,True
2023,SH601136,首创证券,非银金融,0.7304348047228828,0.716521774513134,2023-08-03,2023-08-22,2023-08-22,14,1,2023-08-15,2023-08-15,93,93,coverage_ok,False
2023,SH601138,工业富联,电子,2.0155316745780616,2.0155316745780616,2023-01-03,2023-07-14,2023-07-14,128,1,2023-03-17,2023-03-17,242,242,coverage_ok,True
2023,SH601186,中国铁建,建筑装饰,0.7262079199930074,0.6544656393792934,2023-01-12,2023-05-08,2023-05-08,74,1,2023-04-20,2023-04-20,242,242,coverage_ok,True
2023,SH601336,新华保险,非银金融,0.7279124665664078,0.6536356279602398,2023-03-30,2023-08-04,2023-08-03,86,1,2023-05-05,2023-05-08,242,242,coverage_ok,True
2023,SH601360,三六零,计算机,2.0209265936642526,1.9103137738153966,2023-01-19,2023-04-04,2023-04-04,49,1,2023-02-14,2023-02-15,230,230,coverage_ok,True
2023,SH601390,中国中铁,建筑装饰,0.7612244788729516,0.706122345707906,2023-01-12,2023-05-05,2023-05-04,73,1,2023-04-14,2023-04-14,242,242,coverage_ok,True
2023,SH601600,中国铝业,有色金属,0.5700483598125776,0.5579710186658717,2023-01-03,2023-09-07,2023-09-04,167,1,2023-04-17,2023-04-17,242,242,coverage_ok,True
2023,SH601688,华泰证券,非银金融,0.6337100346923732,0.5442561012482448,2023-01-03,2023-08-28,2023-08-10,159,1,2023-07-31,2023-08-04,242,242,coverage_ok,True
2023,SH601689,拓普集团,汽车,0.7346938040396049,0.6606761321040162,2023-05-09,2023-06-21,2023-06-20,32,1,2023-06-15,2023-06-16,242,242,coverage_ok,True
2023,SH601698,中国卫通,国防军工,1.2102074662301545,1.1634947509553037,2023-01-16,2023-03-14,2023-03-16,37,1,2023-03-06,2023-03-06,235,235,coverage_ok,True
2023,SH601699,潞安环能,煤炭,0.8405172137386316,0.8172413129727163,2023-01-09,2023-12-26,2023-12-25,199,1,2023-02-21,2023-02-21,204,204,coverage_ok,True
2023,SH601728,中国电信,通信,0.8081081002711206,0.7513513339358235,2023-01-03,2023-03-14,2023-03-14,46,1,2023-03-01,2023-03-01,242,242,coverage_ok,True
2023,SH601800,中国交建,建筑装饰,0.6661991477923643,0.6143057565412626,2023-01-13,2023-05-05,2023-05-04,72,1,2023-03-15,2023-03-17,242,242,coverage_ok,True
2023,SH601857,中国石油,石油石化,0.784360328005224,0.7345972833162016,2023-01-03,2023-09-15,2023-05-08,173,1,2023-04-19,2023-04-25,242,242,coverage_ok,True
2023,SH601881,中国银河,非银金融,0.645584698512029,0.6217183731499942,2023-01-03,2023-07-31,2023-05-09,139,1,2023-05-08,2023-05-09,242,242,coverage_ok,True
2023,SH601901,方正证券,非银金融,0.6296899811769896,0.6003263028505528,2023-01-03,2023-11-10,2023-11-17,207,1,2023-11-07,2023-11-07,242,242,coverage_ok,False
2023,SH601988,中国银行,银行,0.5132075790834398,0.44905651923642,2023-01-03,2023-05-09,2023-05-09,82,1,2023-05-09,,242,242,coverage_ok,True
2023,SH601989,中国重工(退),国防军工,0.5422740113396878,0.5218657984245327,2023-01-11,2023-05-09,2023-05-08,76,1,2023-05-08,2023-05-08,242,242,coverage_ok,False
2023,SH601998,中信银行,银行,0.6992663936375703,0.6308068037781358,2023-02-17,2023-05-09,2023-05-09,54,1,2023-05-08,2023-05-08,242,242,coverage_ok,True
2023,SH603019,中科曙光,计算机,0.9282754242968969,0.9257251587911774,2023-03-01,2023-06-19,2023-06-19,63,1,2023-04-18,2023-04-18,194,194,coverage_ok,True
2023,SH603259,药明康德,医药生物,0.527796890537299,0.4840425476208803,2023-06-29,2023-10-30,2023-11-06,82,1,2023-10-30,,242,242,coverage_ok,False
2023,SH603392,万泰生物,医药生物,0.9832290824493086,0.9073841174724304,2023-10-26,2023-12-27,2023-12-26,45,1,2023-12-20,2023-12-21,242,242,coverage_ok,False
2023,SH603501,豪威集团,电子,0.5407725458029733,0.49906116286056457,2023-01-03,2023-11-07,2023-11-07,204,1,2023-04-10,,242,242,coverage_ok,False
2023,SH603993,洛阳钼业,有色金属,0.5811138084417031,0.5714284724654837,2023-01-03,2023-04-19,2023-04-19,71,1,2023-04-19,2023-04-19,242,242,coverage_ok,True
2023,SZ000063,中兴通讯,通信,0.8720200170297276,0.8235047575226198,2023-01-10,2023-07-03,2023-06-30,114,1,2023-04-12,2023-04-24,242,242,coverage_ok,True
2023,SZ000338,潍柴动力,汽车,0.5634119577703158,0.56228959760723,2023-01-03,2023-11-28,2023-11-28,219,1,2023-11-20,2023-11-20,242,242,coverage_ok,True
2023,SZ000617,中油资本,非银金融,0.7972974378654927,0.7972974378654927,2023-01-12,2023-05-10,2023-05-10,76,1,2023-05-05,2023-05-05,242,242,coverage_ok,True
2023,SZ000625,长安汽车,汽车,1.0068829591247876,1.0068829591247876,2023-04-26,2023-11-28,2023-11-28,144,1,2023-07-31,2023-11-09,242,242,coverage_ok,True
2023,SZ000938,紫光股份,计算机,0.9942916135060471,0.8925791569459856,2023-01-03,2023-06-21,2023-06-20,113,1,2023-03-22,2023-03-22,242,242,coverage_ok,True
2023,SZ000977,浪潮信息,计算机,1.0499999523162842,1.0125000476837158,2023-03-22,2023-06-20,2023-06-20,61,1,2023-04-25,2023-06-13,182,182,coverage_ok,True
2023,SZ002050,三花智控,家用电器,0.6635561757157451,0.5873509272146304,2023-01-04,2023-06-20,2023-06-20,111,1,2023-06-19,2023-06-19,242,242,coverage_ok,True
2023,SZ002230,科大讯飞,计算机,1.4980079518256244,1.4612318397093023,2023-01-03,2023-06-20,2023-06-20,112,1,2023-02-10,2023-02-15,242,242,coverage_ok,True
2023,SZ002236,大华股份,计算机,0.7781501709774408,0.6387399891362946,2023-03-13,2023-04-10,2023-04-07,20,1,2023-04-03,2023-04-04,198,198,coverage_ok,True
2023,SZ002371,北方华创,电子,0.6123724014868333,0.585204790641898,2023-01-03,2023-04-21,2023-04-20,73,1,2023-04-17,2023-04-20,242,242,coverage_ok,True
2023,SZ002415,海康威视,计算机,0.5175556883644847,0.4405805860891956,2023-01-10,2023-04-10,2023-04-12,59,1,2023-04-10,,242,242,coverage_ok,False
2023,SZ002555,三七互娱,传媒,0.7949835275383077,0.7464557531520652,2023-02-06,2023-06-20,2023-06-20,78,1,2023-04-04,2023-05-04,160,160,coverage_ok,False
2023,SZ002920,德赛西威,计算机,0.9391439295633082,0.8635755090656458,2023-03-20,2023-07-11,2023-07-04,76,1,2023-06-15,2023-06-15,242,242,coverage_ok,False
2024,SH600000,浦发银行,银行,0.7983193533222408,0.7126050263927373,2024-01-18,2024-10-08,2024-10-08,170,1,2024-09-25,2024-09-25,242,242,coverage_ok,True
2024,SH600010,包钢股份,钢铁,0.7132352199985501,0.6176470768699183,2024-02-05,2024-11-08,2024-11-08,181,1,2024-11-06,2024-11-06,242,242,coverage_ok,False
2024,SH600015,华夏银行,银行,0.5535354249563285,0.5313131749052249,2024-01-02,2024-12-31,2024-12-30,242,1,2024-10-08,2024-12-25,242,242,coverage_ok,True
2024,SH600018,上港集团,交通运输,0.5088105643588379,0.4162995335608288,2024-01-02,2024-10-08,2024-10-08,182,1,2024-10-08,,242,242,coverage_ok,True
2024,SH600023,浙能电力,公用事业,0.7231502843895465,0.7112171786103372,2024-01-02,2024-07-10,2024-07-09,125,1,2024-05-28,2024-06-12,242,242,coverage_ok,True
2024,SH600025,华能水电,公用事业,0.5545685053418468,0.5241116820382101,2024-01-23,2024-10-08,2024-08-22,167,1,2024-07-24,2024-07-24,242,242,coverage_ok,True
2024,SH600026,中远海能,交通运输,0.5785198458077321,0.5595668597139907,2024-02-06,2024-06-07,2024-06-07,78,1,2024-04-03,2024-05-13,242,242,coverage_ok,True
2024,SH600027,华电国际,公用事业,0.5031846850029957,0.4840763725063999,2024-01-02,2024-04-16,2024-04-15,68,1,2024-04-16,,232,232,coverage_ok,True
2024,SH600028,中国石化,石油石化,0.5650319963829513,0.43923239182227336,2024-01-18,2024-10-08,2024-10-08,170,1,2024-10-08,,242,242,coverage_ok,True
2024,SH600030,中信证券,非银金融,1.168498307548222,1.0726497254198,2024-04-15,2024-11-08,2024-11-08,139,1,2024-09-30,2024-09-30,242,242,coverage_ok,True
2024,SH600031,三一重工,机械设备,0.6636288675563624,0.5559238741902064,2024-01-18,2024-10-08,2024-10-08,170,1,2024-09-30,2024-09-30,242,242,coverage_ok,False
2024,SH600036,招商银行,银行,0.6030692885708444,0.5499791781772108,2024-01-04,2024-10-08,2024-10-08,180,1,2024-10-08,2024-10-08,242,242,coverage_ok,False
2024,SH600039,四川路桥,建筑装饰,0.6266416886298043,0.6060038540609887,2024-09-19,2024-10-17,2024-10-17,15,1,2024-10-17,2024-10-17,227,227,coverage_ok,True
2024,SH600048,保利发展,房地产,0.6601398219910226,0.5944055197868412,2024-09-10,2024-10-08,2024-11-07,14,1,2024-09-30,2024-09-30,242,242,coverage_ok,False
2024,SH600050,中国联通,通信,0.6376022081587747,0.5340599447960306,2024-01-18,2024-11-18,2024-11-15,199,1,2024-10-08,2024-11-15,242,242,coverage_ok,True
2024,SH600104,上汽集团,汽车,0.8538932605681797,0.832020995185405,2024-09-13,2024-12-30,2024-12-30,70,1,2024-11-14,2024-11-15,242,242,coverage_ok,False
2024,SH600111,北方稀土,有色金属,0.8539999643961589,0.7740000406901042,2024-02-05,2024-11-07,2024-11-06,180,1,2024-10-08,2024-11-01,242,242,coverage_ok,True
2024,SH600150,中国船舶,国防军工,0.6726606176533829,0.5761468169886037,2024-01-23,2024-10-08,2024-10-08,157,1,2024-07-02,2024-07-11,232,232,coverage_ok,True
2024,SH600196,复星医药,医药生物,0.5105421705493307,0.4487952058141196,2024-02-05,2024-10-08,2024-10-08,158,1,2024-10-08,,242,242,coverage_ok,False
2024,SH600276,恒瑞医药,医药生物,0.6279466397402409,0.5850611424157295,2024-02-02,2024-10-08,2024-10-08,159,1,2024-10-08,2024-10-08,242,242,coverage_ok,False
2024,SH600309,万华化学,基础化工,0.5435425777012026,0.441345896933409,2024-01-18,2024-10-08,2024-10-08,170,1,2024-10-08,,242,242,coverage_ok,False
2024,SH600346,恒力石化,石油石化,0.6089061918667182,0.5421103991122427,2024-02-05,2024-10-08,2024-10-08,158,1,2024-05-15,2024-10-08,242,242,coverage_ok,False
2024,SH600362,江西铜业,有色金属,0.7308690273672367,0.7159532395302084,2024-01-23,2024-05-20,2024-05-20,74,1,2024-04-03,2024-04-03,242,242,coverage_ok,True
2024,SH600377,宁沪高速,交通运输,0.5943098503002617,0.5605901766920383,2024-01-02,2024-10-08,2024-12-31,182,1,2024-08-27,2024-08-27,242,242,coverage_ok,True
2024,SH600406,国电南瑞,电力设备,0.5415144149245303,0.41253262537331503,2024-02-02,2024-10-08,2024-10-08,159,1,2024-10-08,,242,242,coverage_ok,True
2024,SH600415,小商品城,商贸零售,0.8139534522676046,0.7325580183269582,2024-03-22,2024-12-12,2024-12-12,50,1,2024-11-21,2024-11-21,64,64,coverage_ok,True
2024,SH600418,江淮汽车,汽车,0.9691794389249258,0.9158683699080603,2024-09-30,2024-11-12,2024-11-12,27,1,2024-10-22,2024-10-30,62,62,coverage_ok,True
2024,SH600436,片仔癀,医药生物,0.5895884873879609,0.5250869852869704,2024-02-02,2024-10-08,2024-10-08,159,1,2024-10-08,2024-10-08,242,242,coverage_ok,False
2024,SH600438,通威股份,电力设备,1.029765631063329,0.9708676956564937,2024-07-10,2024-11-06,2024-11-05,79,1,2024-10-08,2024-10-08,242,242,coverage_ok,False
2024,SH600489,中金黄金,有色金属,0.8328174404502209,0.7853457158123243,2024-02-22,2024-07-17,2024-07-17,99,1,2024-05-15,2024-05-20,211,211,coverage_ok,True
2024,SH600519,贵州茅台,食品饮料,0.5331084478786217,0.4030753424749418,2024-09-19,2024-10-08,2024-09-30,9,1,2024-10-08,,242,242,coverage_ok,False
2024,SH600547,山东黄金,有色金属,0.6941419779234046,0.6868843634597503,2024-01-23,2024-04-12,2024-04-12,51,1,2024-04-01,2024-04-01,242,242,coverage_ok,True
2024,SH600584,长电科技,电子,0.773605939072477,0.7226766100273927,2024-03-28,2024-11-11,2024-11-11,104,1,2024-10-09,2024-11-05,153,153,coverage_ok,True
2024,SH600600,青岛啤酒,食品饮料,0.620054238838071,0.521140384332959,2024-09-18,2024-10-08,2024-12-31,10,1,2024-10-08,,242,242,coverage_ok,False
2024,SH600660,福耀玻璃,汽车,0.7712549669385567,0.7264313939198714,2024-01-25,2024-10-08,2024-12-31,165,1,2024-09-27,2024-09-27,242,242,coverage_ok,True
2024,SH600690,海尔智家,家用电器,0.7902542764566594,0.6763771729556136,2024-01-04,2024-10-08,2024-10-08,180,1,2024-04-30,2024-05-06,242,242,coverage_ok,True
2024,SH600703,三安光电,电子,0.5728952828368972,0.5533881386019761,2024-09-10,2024-11-11,2024-11-11,31,1,2024-11-11,2024-11-11,235,235,coverage_ok,False
2024,SH600760,中航沈飞,国防军工,0.8703760934746634,0.8468358770480238,2024-02-05,2024-11-11,2024-11-08,182,1,2024-10-08,2024-10-08,242,242,coverage_ok,True
2024,SH600795,国电电力,公用事业,0.5900276836339906,0.5817175080542223,2024-01-23,2024-07-09,2024-07-09,109,1,2024-06-06,2024-06-06,242,242,coverage_ok,True
2024,SH600809,山西汾酒,食品饮料,0.637816952987456,0.5876056509958187,2024-09-19,2024-10-08,2024-11-07,9,1,2024-10-08,2024-10-08,242,242,coverage_ok,False
2024,SH600837,海通证券(退),非银金融,0.8439999898274739,0.7800000508626301,2024-04-15,2024-10-18,2024-10-18,107,1,2024-10-14,2024-10-14,225,225,coverage_ok,False
2024,SH600839,四川长虹,家用电器,0.8331638451294989,0.6714140826749293,2024-10-24,2024-11-01,2024-10-31,7,1,2024-10-30,2024-10-30,37,37,coverage_ok,False
2024,SH600886,国投电力,公用事业,0.5404255643804023,0.5259574727809175,2024-01-23,2024-07-04,2024-07-03,106,1,2024-07-02,2024-07-02,242,242,coverage_ok,True
2024,SH600887,伊利股份,食品饮料,0.5125375646755217,0.4307923732457344,2024-09-19,2024-10-08,2024-12-12,9,1,2024-10-08,,242,242,coverage_ok,False
2024,SH600893,航发动力,国防军工,0.7297970768473407,0.676753229557453,2024-02-05,2024-11-06,2024-11-08,179,1,2024-10-08,2024-10-08,242,242,coverage_ok,False
2024,SH600919,江苏银行,银行,0.6024304124078321,0.5850694013276603,2024-01-04,2024-12-31,2024-12-30,240,1,2024-12-18,2024-12-18,242,242,coverage_ok,True
2024,SH600926,杭州银行,银行,0.6647464632747504,0.6382488210915835,2024-01-04,2024-10-08,2024-12-30,180,1,2024-09-30,2024-09-30,242,242,coverage_ok,True
2024,SH600938,中国海油,石油石化,0.7919648451609766,0.7677489706668257,2024-01-18,2024-07-03,2024-07-02,108,1,2024-03-08,2024-03-08,242,242,coverage_ok,True
2024,SH600958,东方证券,非银金融,0.7400000435965401,0.6985714776175362,2024-07-09,2024-10-09,2024-10-08,60,1,2024-09-30,2024-09-30,242,242,coverage_ok,False
2024,SH600989,宝丰能源,基础化工,0.5113160289546066,0.3906118799838074,2024-02-05,2024-10-08,2024-10-08,158,1,2024-10-08,,242,242,coverage_ok,True
2024,SH600999,招商证券,非银金融,0.9106098854674618,0.8554718954894074,2024-01-18,2024-10-09,2024-10-09,171,1,2024-09-30,2024-09-30,242,242,coverage_ok,False
2024,SH601009,南京银行,银行,0.7153965828053703,0.6391913286530122,2024-01-02,2024-10-08,2024-10-08,182,1,2024-06-28,2024-09-25,242,242,coverage_ok,True
