year,instrument,episode_rank,low_date,high_date,entry_family,exit_family,signal_search_start,signal_search_end,anchor_search_start,anchor_search_end,search_window_truncated,search_window_truncate_reason,would_have_signal_near_start,first_signal_date,entry_date,entry_price,exit_date,exit_price,signal_lag_trading_days,would_exit_before_high,exit_before_high_reason,missed_reason,gain_before_first_signal_intraday,gain_before_first_signal_close_confirmed,gain_after_first_signal_intraday,gain_lost_by_early_exit,anchor_type_used_for_alignment
2020,SZ002624,1,2020-03-17,2020-07-22,pullback_original,layered_exit,2020-03-17,2020-07-22,2020-02-20,2020-04-17,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002624,1,2020-03-17,2020-07-22,breakdown_repair_diagnostic,layered_exit,2020-03-17,2020-07-22,2020-02-20,2020-04-17,False,,False,2020-06-08,2020-06-09,28.170000076293945,,,55.0,False,,late_signal,0.3678930232584101,0.31563541860282096,0.45140620278735,,first_ema60_reclaim
2020,SZ002624,1,2020-03-17,2020-07-22,breakdown_repair_diagnostic,fast_failure_exit_diagnostic,2020-03-17,2020-07-22,2020-02-20,2020-04-17,False,,False,2020-06-08,2020-06-09,28.170000076293945,2020-07-15,37.689998626708984,55.0,True,fast_relative_failure,late_signal,0.3678930232584101,0.31563541860282096,0.45140620278735,,first_ema60_reclaim
2020,SZ002714,1,2020-02-03,2020-07-15,ema_state_baseline,ema60_exit_only,2020-02-03,2020-07-15,2019-12-31,2020-03-05,False,,True,2020-03-04,2020-03-05,47.0,2020-05-11,44.560001373291016,22.0,True,ema60_exit,late_signal,0.6870772207981803,0.6557493082551054,0.389378737445885,,first_ema60_reclaim
2020,SZ002714,1,2020-02-03,2020-07-15,ema_state_baseline,stop_plus_time,2020-02-03,2020-07-15,2019-12-31,2020-03-05,False,,True,2020-03-04,2020-03-05,47.0,2020-03-19,45.90999984741211,22.0,True,time_stop,late_signal,0.6870772207981803,0.6557493082551054,0.389378737445885,,first_ema60_reclaim
2020,SZ002714,1,2020-02-03,2020-07-15,breakout_core,layered_exit,2020-02-03,2020-07-15,2019-12-31,2020-03-05,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002714,1,2020-02-03,2020-07-15,breakout_core,stop_plus_time,2020-02-03,2020-07-15,2019-12-31,2020-03-05,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002714,1,2020-02-03,2020-07-15,breakout_core,fast_failure_exit_diagnostic,2020-02-03,2020-07-15,2019-12-31,2020-03-05,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002714,1,2020-02-03,2020-07-15,pullback_original,layered_exit,2020-02-03,2020-07-15,2019-12-31,2020-03-05,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002714,1,2020-02-03,2020-07-15,pullback_original,stop_plus_time,2020-02-03,2020-07-15,2019-12-31,2020-03-05,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002714,1,2020-02-03,2020-07-15,pullback_strict_trend,layered_exit,2020-02-03,2020-07-15,2019-12-31,2020-03-05,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002714,1,2020-02-03,2020-07-15,pullback_strict_money,layered_exit,2020-02-03,2020-07-15,2019-12-31,2020-03-05,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002714,1,2020-02-03,2020-07-15,pullback_top_score,layered_exit,2020-02-03,2020-07-15,2019-12-31,2020-03-05,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002714,1,2020-02-03,2020-07-15,pullback_strict_trend,fast_failure_exit_diagnostic,2020-02-03,2020-07-15,2019-12-31,2020-03-05,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002714,1,2020-02-03,2020-07-15,pullback_original,layered_exit,2020-02-03,2020-07-15,2019-12-31,2020-03-05,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002714,1,2020-02-03,2020-07-15,breakdown_repair_diagnostic,layered_exit,2020-02-03,2020-07-15,2019-12-31,2020-03-05,False,,True,2020-06-18,2020-06-19,47.45000076293945,,,94.0,False,,late_signal,0.9035244190191651,0.8187967203653093,0.3731406897760361,,first_ema60_reclaim
2020,SZ002714,1,2020-02-03,2020-07-15,breakdown_repair_diagnostic,fast_failure_exit_diagnostic,2020-02-03,2020-07-15,2019-12-31,2020-03-05,False,,True,2020-06-18,2020-06-19,47.45000076293945,2020-06-24,49.08000183105469,94.0,True,fast_industry_failure,late_signal,0.9035244190191651,0.8187967203653093,0.3731406897760361,,first_ema60_reclaim
2020,SZ002736,1,2020-02-04,2020-08-19,ema_state_baseline,ema60_exit_only,2020-02-04,2020-08-19,2020-01-15,2020-03-19,False,,False,2020-08-18,2020-08-19,12.720000267028809,,,134.0,False,,late_signal,0.5303030572486918,0.491841527337219,0.06499607626884973,,first_ema60_reclaim
2020,SZ002736,1,2020-02-04,2020-08-19,ema_state_baseline,stop_plus_time,2020-02-04,2020-08-19,2020-01-15,2020-03-19,False,,False,2020-08-18,2020-08-19,12.720000267028809,,,134.0,False,,late_signal,0.5303030572486918,0.491841527337219,0.06499607626884973,,first_ema60_reclaim
2020,SZ002736,1,2020-02-04,2020-08-19,breakout_core,layered_exit,2020-02-04,2020-08-19,2020-01-15,2020-03-19,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002736,1,2020-02-04,2020-08-19,breakout_core,stop_plus_time,2020-02-04,2020-08-19,2020-01-15,2020-03-19,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002736,1,2020-02-04,2020-08-19,breakout_core,fast_failure_exit_diagnostic,2020-02-04,2020-08-19,2020-01-15,2020-03-19,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002736,1,2020-02-04,2020-08-19,pullback_original,layered_exit,2020-02-04,2020-08-19,2020-01-15,2020-03-19,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002736,1,2020-02-04,2020-08-19,pullback_original,stop_plus_time,2020-02-04,2020-08-19,2020-01-15,2020-03-19,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002736,1,2020-02-04,2020-08-19,pullback_strict_trend,layered_exit,2020-02-04,2020-08-19,2020-01-15,2020-03-19,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002736,1,2020-02-04,2020-08-19,pullback_strict_money,layered_exit,2020-02-04,2020-08-19,2020-01-15,2020-03-19,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002736,1,2020-02-04,2020-08-19,pullback_top_score,layered_exit,2020-02-04,2020-08-19,2020-01-15,2020-03-19,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002736,1,2020-02-04,2020-08-19,pullback_strict_trend,fast_failure_exit_diagnostic,2020-02-04,2020-08-19,2020-01-15,2020-03-19,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002736,1,2020-02-04,2020-08-19,pullback_original,layered_exit,2020-02-04,2020-08-19,2020-01-15,2020-03-19,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002736,1,2020-02-04,2020-08-19,breakdown_repair_diagnostic,layered_exit,2020-02-04,2020-08-19,2020-01-15,2020-03-19,False,,True,2020-03-05,2020-03-06,10.510000228881836,2020-03-12,9.9399995803833,22.0,True,ema60_exit,early_exit,0.2599068200163126,0.24358976353989692,0.2746017136106216,0.3682093516693379,first_ema60_reclaim
2020,SZ002736,1,2020-02-04,2020-08-19,breakdown_repair_diagnostic,fast_failure_exit_diagnostic,2020-02-04,2020-08-19,2020-01-15,2020-03-19,False,,True,2020-03-05,2020-03-06,10.510000228881836,2020-03-11,10.15999984741211,22.0,True,fast_ema20_failure,early_exit,0.2599068200163126,0.24358976353989692,0.2746017136106216,0.33858273481508294,first_ema60_reclaim
2020,SZ002812,1,2020-06-19,2020-12-30,ema_state_baseline,ema60_exit_only,2020-06-19,2020-12-30,2020-02-06,2020-07-21,False,,True,2020-06-30,2020-07-01,64.30999755859375,,,5.0,False,,not_missed,0.10330502355818116,0.09655646180926358,1.1732547410867022,,first_ema60_reclaim
2020,SZ002812,1,2020-06-19,2020-12-30,ema_state_baseline,stop_plus_time,2020-06-19,2020-12-30,2020-02-06,2020-07-21,False,,True,2020-06-30,2020-07-01,64.30999755859375,2020-07-27,63.689998626708984,5.0,True,time_stop,early_exit,0.10330502355818116,0.09655646180926358,1.1732547410867022,1.1408385781678443,first_ema60_reclaim
2020,SZ002812,1,2020-06-19,2020-12-30,breakout_core,layered_exit,2020-06-19,2020-12-30,2020-02-06,2020-07-21,False,,False,2020-10-12,2020-10-13,93.91999816894531,2020-10-27,93.86000061035156,73.0,True,time_stop,late_signal,0.6710503229785769,0.6499393833458467,0.42999484305731084,,first_ema60_reclaim
2020,SZ002812,1,2020-06-19,2020-12-30,breakout_core,stop_plus_time,2020-06-19,2020-12-30,2020-02-06,2020-07-21,False,,False,2020-10-12,2020-10-13,93.91999816894531,2020-10-27,93.86000061035156,73.0,True,time_stop,late_signal,0.6710503229785769,0.6499393833458467,0.42999484305731084,,first_ema60_reclaim
2020,SZ002812,1,2020-06-19,2020-12-30,breakout_core,fast_failure_exit_diagnostic,2020-06-19,2020-12-30,2020-02-06,2020-07-21,False,,False,2020-10-12,2020-10-13,93.91999816894531,2020-10-20,93.81999969482422,73.0,True,time_stop,late_signal,0.6710503229785769,0.6499393833458467,0.42999484305731084,,first_ema60_reclaim
2020,SZ002812,1,2020-06-19,2020-12-30,pullback_original,layered_exit,2020-06-19,2020-12-30,2020-02-06,2020-07-21,False,,True,2020-11-20,2020-11-23,98.58999633789062,,,102.0,False,,late_signal,0.7965045518268763,0.7670877509736092,0.38300041756987957,,first_ema60_reclaim
2020,SZ002812,1,2020-06-19,2020-12-30,pullback_original,stop_plus_time,2020-06-19,2020-12-30,2020-02-06,2020-07-21,False,,True,2020-11-20,2020-11-23,98.58999633789062,,,102.0,False,,late_signal,0.7965045518268763,0.7670877509736092,0.38300041756987957,,first_ema60_reclaim
2020,SZ002812,1,2020-06-19,2020-12-30,pullback_strict_trend,layered_exit,2020-06-19,2020-12-30,2020-02-06,2020-07-21,False,,True,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002812,1,2020-06-19,2020-12-30,pullback_strict_money,layered_exit,2020-06-19,2020-12-30,2020-02-06,2020-07-21,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002812,1,2020-06-19,2020-12-30,pullback_top_score,layered_exit,2020-06-19,2020-12-30,2020-02-06,2020-07-21,False,,True,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002812,1,2020-06-19,2020-12-30,pullback_strict_trend,fast_failure_exit_diagnostic,2020-06-19,2020-12-30,2020-02-06,2020-07-21,False,,True,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002812,1,2020-06-19,2020-12-30,pullback_original,layered_exit,2020-06-19,2020-12-30,2020-02-06,2020-07-21,False,,True,2020-11-20,2020-11-23,98.58999633789062,,,102.0,False,,late_signal,0.7965045518268763,0.7670877509736092,0.38300041756987957,,first_ema60_reclaim
2020,SZ002812,1,2020-06-19,2020-12-30,breakdown_repair_diagnostic,layered_exit,2020-06-19,2020-12-30,2020-02-06,2020-07-21,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002812,1,2020-06-19,2020-12-30,breakdown_repair_diagnostic,fast_failure_exit_diagnostic,2020-06-19,2020-12-30,2020-02-06,2020-07-21,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002841,1,2020-02-03,2020-12-31,ema_state_baseline,ema60_exit_only,2020-02-03,2020-12-31,2019-12-30,2020-03-04,False,,False,2020-06-18,2020-06-19,91.80999755859375,2020-08-12,90.95999908447266,87.0,True,ema60_exit,late_signal,0.4382769523138581,0.40011564300477276,0.2208236730417361,,first_ema60_reclaim
2020,SZ002841,1,2020-02-03,2020-12-31,ema_state_baseline,stop_plus_time,2020-02-03,2020-12-31,2019-12-30,2020-03-04,False,,False,2020-06-18,2020-06-19,91.80999755859375,2020-08-12,90.95999908447266,87.0,True,time_stop,late_signal,0.4382769523138581,0.40011564300477276,0.2208236730417361,,first_ema60_reclaim
2020,SZ002841,1,2020-02-03,2020-12-31,breakout_core,layered_exit,2020-02-03,2020-12-31,2019-12-30,2020-03-04,False,,False,2020-06-30,2020-07-01,94.02999877929688,2020-08-12,90.95999908447266,93.0,True,trailing_stop,late_signal,0.4382769523138581,0.40011564300477276,0.17216153449096105,,first_ema60_reclaim
2020,SZ002841,1,2020-02-03,2020-12-31,breakout_core,stop_plus_time,2020-02-03,2020-12-31,2019-12-30,2020-03-04,False,,False,2020-06-30,2020-07-01,94.02999877929688,2020-08-12,90.95999908447266,93.0,True,time_stop,late_signal,0.4382769523138581,0.40011564300477276,0.17216153449096105,,first_ema60_reclaim
2020,SZ002841,1,2020-02-03,2020-12-31,breakout_core,fast_failure_exit_diagnostic,2020-02-03,2020-12-31,2019-12-30,2020-03-04,False,,False,2020-06-30,2020-07-01,94.02999877929688,2020-07-06,93.08999633789062,93.0,True,fast_relative_failure,late_signal,0.4382769523138581,0.40011564300477276,0.17216153449096105,,first_ema60_reclaim
2020,SZ002841,1,2020-02-03,2020-12-31,pullback_original,layered_exit,2020-02-03,2020-12-31,2019-12-30,2020-03-04,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002841,1,2020-02-03,2020-12-31,pullback_original,stop_plus_time,2020-02-03,2020-12-31,2019-12-30,2020-03-04,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002841,1,2020-02-03,2020-12-31,pullback_strict_trend,layered_exit,2020-02-03,2020-12-31,2019-12-30,2020-03-04,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002841,1,2020-02-03,2020-12-31,pullback_strict_money,layered_exit,2020-02-03,2020-12-31,2019-12-30,2020-03-04,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002841,1,2020-02-03,2020-12-31,pullback_top_score,layered_exit,2020-02-03,2020-12-31,2019-12-30,2020-03-04,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002841,1,2020-02-03,2020-12-31,pullback_strict_trend,fast_failure_exit_diagnostic,2020-02-03,2020-12-31,2019-12-30,2020-03-04,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002841,1,2020-02-03,2020-12-31,pullback_original,layered_exit,2020-02-03,2020-12-31,2019-12-30,2020-03-04,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002841,1,2020-02-03,2020-12-31,breakdown_repair_diagnostic,layered_exit,2020-02-03,2020-12-31,2019-12-30,2020-03-04,False,,True,2020-06-08,2020-06-09,87.80999755859375,2020-08-12,90.95999908447266,79.0,True,ema60_exit,late_signal,0.4382769523138581,0.40011564300477276,0.26077541097383605,,first_ema60_reclaim
2020,SZ002841,1,2020-02-03,2020-12-31,breakdown_repair_diagnostic,fast_failure_exit_diagnostic,2020-02-03,2020-12-31,2019-12-30,2020-03-04,False,,True,2020-06-08,2020-06-09,87.80999755859375,2020-07-02,92.1500015258789,79.0,True,fast_relative_failure,late_signal,0.4382769523138581,0.40011564300477276,0.26077541097383605,,first_ema60_reclaim
2020,SZ002916,1,2020-01-02,2020-07-09,ema_state_baseline,ema60_exit_only,2020-01-02,2020-07-09,2019-11-07,2020-02-12,False,,False,2020-02-20,2020-02-21,112.58999633789062,2020-03-23,98.94000244140625,26.0,True,ema60_exit,late_signal,0.6063392440555258,0.5570802364651783,0.2655973816413564,,first_ema60_reclaim
2020,SZ002916,1,2020-01-02,2020-07-09,ema_state_baseline,stop_plus_time,2020-01-02,2020-07-09,2019-11-07,2020-02-12,False,,False,2020-02-20,2020-02-21,112.58999633789062,2020-03-20,108.26000213623047,26.0,True,time_stop,late_signal,0.6063392440555258,0.5570802364651783,0.2655973816413564,,first_ema60_reclaim
2020,SZ002916,1,2020-01-02,2020-07-09,breakout_core,layered_exit,2020-01-02,2020-07-09,2019-11-07,2020-02-12,False,,False,2020-02-21,2020-02-24,121.16000366210938,2020-03-09,115.4800033569336,27.0,True,time_stop,late_signal,0.6886663602207039,0.6624589493439799,0.18537463499683016,,first_ema60_reclaim
2020,SZ002916,1,2020-01-02,2020-07-09,breakout_core,stop_plus_time,2020-01-02,2020-07-09,2019-11-07,2020-02-12,False,,False,2020-02-21,2020-02-24,121.16000366210938,2020-03-09,115.4800033569336,27.0,True,time_stop,late_signal,0.6886663602207039,0.6624589493439799,0.18537463499683016,,first_ema60_reclaim
2020,SZ002916,1,2020-01-02,2020-07-09,breakout_core,fast_failure_exit_diagnostic,2020-01-02,2020-07-09,2019-11-07,2020-02-12,False,,False,2020-02-21,2020-02-24,121.16000366210938,2020-03-02,117.77999877929688,27.0,True,time_stop,late_signal,0.6886663602207039,0.6624589493439799,0.18537463499683016,,first_ema60_reclaim
2020,SZ002916,1,2020-01-02,2020-07-09,pullback_original,layered_exit,2020-01-02,2020-07-09,2019-11-07,2020-02-12,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002916,1,2020-01-02,2020-07-09,pullback_original,stop_plus_time,2020-01-02,2020-07-09,2019-11-07,2020-02-12,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002916,1,2020-01-02,2020-07-09,pullback_strict_trend,layered_exit,2020-01-02,2020-07-09,2019-11-07,2020-02-12,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002916,1,2020-01-02,2020-07-09,pullback_strict_money,layered_exit,2020-01-02,2020-07-09,2019-11-07,2020-02-12,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002916,1,2020-01-02,2020-07-09,pullback_top_score,layered_exit,2020-01-02,2020-07-09,2019-11-07,2020-02-12,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002916,1,2020-01-02,2020-07-09,pullback_strict_trend,fast_failure_exit_diagnostic,2020-01-02,2020-07-09,2019-11-07,2020-02-12,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002916,1,2020-01-02,2020-07-09,pullback_original,layered_exit,2020-01-02,2020-07-09,2019-11-07,2020-02-12,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2020,SZ002916,1,2020-01-02,2020-07-09,breakdown_repair_diagnostic,layered_exit,2020-01-02,2020-07-09,2019-11-07,2020-02-12,False,,True,2020-01-02,2020-01-07,75.45999908447266,2020-02-03,82.38999938964844,0.0,True,trailing_stop,early_exit,0.0566685652916763,0.05200330760645855,0.8732228844027787,0.7431726687842659,first_ema60_reclaim
2020,SZ002916,1,2020-01-02,2020-07-09,breakdown_repair_diagnostic,fast_failure_exit_diagnostic,2020-01-02,2020-07-09,2019-11-07,2020-02-12,False,,True,2020-01-02,2020-01-07,75.45999908447266,2020-02-03,82.38999938964844,0.0,True,fast_ema20_failure,early_exit,0.0566685652916763,0.05200330760645855,0.8732228844027787,0.7431726687842659,first_ema60_reclaim
2020,SZ002938,1,2020-03-24,2020-10-09,ema_state_baseline,ema60_exit_only,2020-03-24,2020-10-09,2020-03-05,2020-05-06,False,,False,2020-07-01,2020-07-02,43.939998626708984,2020-07-24,39.77000045776367,65.0,True,ema60_exit,late_signal,0.8066002607783314,0.7782041865791014,0.24932127302141716,,first_close_gain_20pct
2020,SZ002938,1,2020-03-24,2020-10-09,ema_state_baseline,stop_plus_time,2020-03-24,2020-10-09,2020-03-05,2020-05-06,False,,False,2020-07-01,2020-07-02,43.939998626708984,2020-07-16,42.349998474121094,65.0,True,time_stop,late_signal,0.8066002607783314,0.7782041865791014,0.24932127302141716,,first_close_gain_20pct
2020,SZ002938,1,2020-03-24,2020-10-09,breakout_core,layered_exit,2020-03-24,2020-10-09,2020-03-05,2020-05-06,False,,False,,,,,,,False,,no_signal,,,,,first_close_gain_20pct
2020,SZ002938,1,2020-03-24,2020-10-09,breakout_core,stop_plus_time,2020-03-24,2020-10-09,2020-03-05,2020-05-06,False,,False,,,,,,,False,,no_signal,,,,,first_close_gain_20pct
2020,SZ002938,1,2020-03-24,2020-10-09,breakout_core,fast_failure_exit_diagnostic,2020-03-24,2020-10-09,2020-03-05,2020-05-06,False,,False,,,,,,,False,,no_signal,,,,,first_close_gain_20pct
2020,SZ002938,1,2020-03-24,2020-10-09,pullback_original,layered_exit,2020-03-24,2020-10-09,2020-03-05,2020-05-06,False,,False,,,,,,,False,,no_signal,,,,,first_close_gain_20pct
2020,SZ002938,1,2020-03-24,2020-10-09,pullback_original,stop_plus_time,2020-03-24,2020-10-09,2020-03-05,2020-05-06,False,,False,,,,,,,False,,no_signal,,,,,first_close_gain_20pct
2020,SZ002938,1,2020-03-24,2020-10-09,pullback_strict_trend,layered_exit,2020-03-24,2020-10-09,2020-03-05,2020-05-06,False,,False,,,,,,,False,,no_signal,,,,,first_close_gain_20pct
2020,SZ002938,1,2020-03-24,2020-10-09,pullback_strict_money,layered_exit,2020-03-24,2020-10-09,2020-03-05,2020-05-06,False,,False,,,,,,,False,,no_signal,,,,,first_close_gain_20pct
2020,SZ002938,1,2020-03-24,2020-10-09,pullback_top_score,layered_exit,2020-03-24,2020-10-09,2020-03-05,2020-05-06,False,,False,,,,,,,False,,no_signal,,,,,first_close_gain_20pct
2020,SZ002938,1,2020-03-24,2020-10-09,pullback_strict_trend,fast_failure_exit_diagnostic,2020-03-24,2020-10-09,2020-03-05,2020-05-06,False,,False,,,,,,,False,,no_signal,,,,,first_close_gain_20pct
2020,SZ002938,1,2020-03-24,2020-10-09,pullback_original,layered_exit,2020-03-24,2020-10-09,2020-03-05,2020-05-06,False,,False,,,,,,,False,,no_signal,,,,,first_close_gain_20pct
2020,SZ002938,1,2020-03-24,2020-10-09,breakdown_repair_diagnostic,layered_exit,2020-03-24,2020-10-09,2020-03-05,2020-05-06,False,,False,2020-06-08,2020-06-09,46.939998626708984,2020-06-23,46.34000015258789,50.0,True,time_stop,late_signal,0.752110544249428,0.727551856499459,0.2265659853226516,,first_close_gain_20pct
2020,SZ002938,1,2020-03-24,2020-10-09,breakdown_repair_diagnostic,fast_failure_exit_diagnostic,2020-03-24,2020-10-09,2020-03-05,2020-05-06,False,,False,2020-06-08,2020-06-09,46.939998626708984,2020-06-16,42.060001373291016,50.0,True,time_stop,late_signal,0.752110544249428,0.727551856499459,0.2265659853226516,,first_close_gain_20pct
2021,SH600010,1,2021-02-08,2021-09-01,ema_state_baseline,ema60_exit_only,2021-02-08,2021-09-01,2021-01-14,2021-03-18,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2021,SH600010,1,2021-02-08,2021-09-01,ema_state_baseline,stop_plus_time,2021-02-08,2021-09-01,2021-01-14,2021-03-18,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2021,SH600010,1,2021-02-08,2021-09-01,breakout_core,layered_exit,2021-02-08,2021-09-01,2021-01-14,2021-03-18,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2021,SH600010,1,2021-02-08,2021-09-01,breakout_core,stop_plus_time,2021-02-08,2021-09-01,2021-01-14,2021-03-18,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2021,SH600010,1,2021-02-08,2021-09-01,breakout_core,fast_failure_exit_diagnostic,2021-02-08,2021-09-01,2021-01-14,2021-03-18,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2021,SH600010,1,2021-02-08,2021-09-01,pullback_original,layered_exit,2021-02-08,2021-09-01,2021-01-14,2021-03-18,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2021,SH600010,1,2021-02-08,2021-09-01,pullback_original,stop_plus_time,2021-02-08,2021-09-01,2021-01-14,2021-03-18,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2021,SH600010,1,2021-02-08,2021-09-01,pullback_strict_trend,layered_exit,2021-02-08,2021-09-01,2021-01-14,2021-03-18,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2021,SH600010,1,2021-02-08,2021-09-01,pullback_strict_money,layered_exit,2021-02-08,2021-09-01,2021-01-14,2021-03-18,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2021,SH600010,1,2021-02-08,2021-09-01,pullback_top_score,layered_exit,2021-02-08,2021-09-01,2021-01-14,2021-03-18,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2021,SH600010,1,2021-02-08,2021-09-01,pullback_strict_trend,fast_failure_exit_diagnostic,2021-02-08,2021-09-01,2021-01-14,2021-03-18,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2021,SH600010,1,2021-02-08,2021-09-01,pullback_original,layered_exit,2021-02-08,2021-09-01,2021-01-14,2021-03-18,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2021,SH600010,1,2021-02-08,2021-09-01,breakdown_repair_diagnostic,layered_exit,2021-02-08,2021-09-01,2021-01-14,2021-03-18,False,,True,2021-02-18,2021-02-19,1.1799999475479126,2021-03-09,1.8300000429153442,3.0,True,trailing_stop,early_exit,0.09009011040820591,0.07207210980571577,2.4453779054508096,1.240437053816088,first_ema60_reclaim
2021,SH600010,1,2021-02-08,2021-09-01,breakdown_repair_diagnostic,fast_failure_exit_diagnostic,2021-02-08,2021-09-01,2021-01-14,2021-03-18,False,,True,2021-02-18,2021-02-19,1.1799999475479126,2021-02-24,1.399999976158142,3.0,True,fast_industry_failure,early_exit,0.09009011040820591,0.07207210980571577,2.4453779054508096,1.9285714103251084,first_ema60_reclaim
2021,SH600011,1,2021-02-09,2021-12-24,ema_state_baseline,ema60_exit_only,2021-02-09,2021-12-24,2021-02-01,2021-04-06,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2021,SH600011,1,2021-02-09,2021-12-24,ema_state_baseline,stop_plus_time,2021-02-09,2021-12-24,2021-02-01,2021-04-06,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2021,SH600011,1,2021-02-09,2021-12-24,breakout_core,layered_exit,2021-02-09,2021-12-24,2021-02-01,2021-04-06,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2021,SH600011,1,2021-02-09,2021-12-24,breakout_core,stop_plus_time,2021-02-09,2021-12-24,2021-02-01,2021-04-06,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2021,SH600011,1,2021-02-09,2021-12-24,breakout_core,fast_failure_exit_diagnostic,2021-02-09,2021-12-24,2021-02-01,2021-04-06,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2021,SH600011,1,2021-02-09,2021-12-24,pullback_original,layered_exit,2021-02-09,2021-12-24,2021-02-01,2021-04-06,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2021,SH600011,1,2021-02-09,2021-12-24,pullback_original,stop_plus_time,2021-02-09,2021-12-24,2021-02-01,2021-04-06,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2021,SH600011,1,2021-02-09,2021-12-24,pullback_strict_trend,layered_exit,2021-02-09,2021-12-24,2021-02-01,2021-04-06,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
2021,SH600011,1,2021-02-09,2021-12-24,pullback_strict_money,layered_exit,2021-02-09,2021-12-24,2021-02-01,2021-04-06,False,,False,,,,,,,False,,no_signal,,,,,first_ema60_reclaim
