year,rule_version_id,entry_type,exit_reason,industry_name,market_trend_state,market_width_state,trend_score_bucket,money_ratio_bucket,gap_bucket,initial_risk_bucket,holding_days_bucket,trades,net_pnl,avg_loss_pnl,stop_time_trade_ratio
2023,pullback_strict_trend_fast_failure_diag__risk_unit_w03_ind20,pullback,stop_loss,机械设备,market_trend_on,width_strong,top10,060_080,flat_down,risk_lt4,d0_3,1,-1308.0357574462876,-1308.0357574462876,1.0
2023,pullback_strict_trend_fast_failure_diag__risk_unit_w03_ind20,pullback,stop_loss,建筑材料,market_trend_on,width_strong,top10,080_100,flat_down,risk_4_8,d0_3,1,-1276.0350219726577,-1276.0350219726577,1.0
2023,pullback_strict_trend_fast_failure_diag__risk_unit_w03_ind20,pullback,fast_ema20_failure,传媒,market_trend_on,width_strong,top10,080_100,flat_up,risk_4_8,d0_3,1,-1057.901428937912,-1057.901428937912,0.0
2023,pullback_strict_trend_fast_failure_diag__risk_unit_w03_ind20,pullback,fast_ema20_failure,食品饮料,market_trend_on,width_strong,top10,060_080,flat_up,risk_4_8,d4_5,1,-1052.820001220704,-1052.820001220704,0.0
2023,pullback_strict_trend_fast_failure_diag__risk_unit_w03_ind20,pullback,stop_loss,计算机,market_trend_on,width_strong,top10,060_080,flat_down,risk_lt4,d4_5,1,-1017.4857484817512,-1017.4857484817512,1.0
2023,pullback_strict_trend_fast_failure_diag__risk_unit_w03_ind20,pullback,fast_ema20_failure,通信,market_trend_on,width_strong,top10,060_080,flat_down,risk_4_8,d0_3,1,-634.1449768066392,-634.1449768066392,0.0
2023,pullback_strict_trend_fast_failure_diag__risk_unit_w03_ind20,pullback,time_stop,计算机,market_trend_on,width_strong,top10,080_100,flat_down,risk_lt4,d6_10,1,-452.55647993087916,-452.55647993087916,1.0
2023,pullback_strict_trend_fast_failure_diag__risk_unit_w03_ind20,pullback,time_stop,食品饮料,market_trend_on,width_strong,top10,060_080,flat_down,risk_lt4,d6_10,1,-317.6595497131333,-317.6595497131333,1.0
2023,pullback_strict_trend_fast_failure_diag__risk_unit_w03_ind20,pullback,fast_ema20_failure,非银金融,market_trend_on,width_strong,top10,060_080,flat_down,risk_lt4,d4_5,1,-275.3643676757798,-275.3643676757798,0.0
2023,pullback_strict_trend_fast_failure_diag__risk_unit_w03_ind20,pullback,time_stop,食品饮料,market_trend_on,width_strong,top10,060_080,flat_up,risk_4_8,d4_5,1,-141.03542709350512,-141.03542709350512,1.0
2023,pullback_strict_trend_fast_failure_diag__risk_unit_w03_ind20,pullback,fast_relative_failure,轻工制造,market_trend_on,width_strong,top10,060_080,flat_down,risk_4_8,d4_5,1,-32.77144908905029,-32.77144908905029,0.0
2023,pullback_strict_trend_layered__risk_unit_w03_ind20,pullback,stop_loss,食品饮料,market_trend_on,width_strong,top10,060_080,flat_up,risk_4_8,d6_10,2,-3032.095817565916,-1516.047908782958,1.0
2023,pullback_strict_trend_layered__risk_unit_w03_ind20,pullback,stop_loss,电子,market_trend_on,width_strong,top10,060_080,flat_down,risk_4_8,d0_3,1,-1579.9494041442879,-1579.9494041442879,1.0
2023,pullback_strict_trend_layered__risk_unit_w03_ind20,pullback,stop_loss,汽车,market_trend_on,width_strong,top10,060_080,flat_up,risk_lt4,d0_3,1,-1537.2009261131293,-1537.2009261131293,1.0
2023,pullback_strict_trend_layered__risk_unit_w03_ind20,pullback,stop_loss,建筑材料,market_trend_on,width_strong,top10,080_100,flat_down,risk_4_8,d0_3,1,-1435.539399719239,-1435.539399719239,1.0
2023,pullback_strict_trend_layered__risk_unit_w03_ind20,pullback,stop_loss,机械设备,market_trend_on,width_strong,top10,060_080,flat_down,risk_lt4,d0_3,1,-1308.0357574462876,-1308.0357574462876,1.0
2023,pullback_strict_trend_layered__risk_unit_w03_ind20,pullback,stop_loss,计算机,market_trend_on,width_strong,top10,060_080,flat_down,risk_lt4,d4_5,1,-1162.8408554077141,-1162.8408554077141,1.0
2023,pullback_strict_trend_layered__risk_unit_w03_ind20,pullback,time_stop,传媒,market_trend_on,width_strong,top10,080_100,flat_up,risk_4_8,d6_10,1,-773.5163206815735,-773.5163206815735,1.0
2023,pullback_strict_trend_layered__risk_unit_w03_ind20,pullback,trailing_stop,非银金融,market_trend_on,width_strong,top10,060_080,flat_down,risk_4_8,d20p,1,-629.360974121093,-629.360974121093,0.0
2023,pullback_strict_trend_layered__risk_unit_w03_ind20,pullback,trailing_stop,计算机,market_trend_on,width_strong,top10,080_100,flat_down,risk_lt4,d0_3,1,-515.4617056846633,-515.4617056846633,0.0
2023,pullback_strict_trend_layered__risk_unit_w03_ind20,pullback,trailing_stop,食品饮料,market_trend_on,width_strong,top10,060_080,flat_down,risk_4_8,d11_20,1,-396.21456069946436,-396.21456069946436,0.0
2023,pullback_strict_trend_layered__risk_unit_w03_ind20,pullback,trailing_stop,食品饮料,market_trend_on,width_strong,top10,060_080,flat_down,risk_lt4,d6_10,1,-317.6595497131333,-317.6595497131333,0.0
2023,pullback_strict_trend_layered__risk_unit_w03_ind20,pullback,trailing_stop,轻工制造,market_trend_on,width_strong,top10,060_080,flat_down,risk_4_8,d11_20,1,-287.38811111450195,-287.38811111450195,0.0
2023,pullback_strict_trend_layered__risk_unit_w03_ind20,pullback,trailing_stop,非银金融,market_trend_on,width_strong,top10,060_080,flat_down,risk_lt4,d4_5,1,-275.3643676757798,-275.3643676757798,0.0
2023,pullback_strict_trend_layered__risk_unit_w05_ind25,pullback,stop_loss,食品饮料,market_trend_on,width_strong,top10,060_080,flat_up,risk_4_8,d6_10,2,-5674.176708221437,-2837.0883541107187,1.0
2023,pullback_strict_trend_layered__risk_unit_w05_ind25,pullback,stop_loss,电子,market_trend_on,width_strong,top10,060_080,flat_down,risk_4_8,d0_3,1,-2962.4051327705383,-2962.4051327705383,1.0
2023,pullback_strict_trend_layered__risk_unit_w05_ind25,pullback,stop_loss,汽车,market_trend_on,width_strong,top10,060_080,flat_up,risk_lt4,d0_3,1,-2531.860348892215,-2531.860348892215,1.0
2023,pullback_strict_trend_layered__risk_unit_w05_ind25,pullback,stop_loss,建筑材料,market_trend_on,width_strong,top10,080_100,flat_down,risk_4_8,d0_3,1,-2392.5656661987305,-2392.5656661987305,1.0
2023,pullback_strict_trend_layered__risk_unit_w05_ind25,pullback,stop_loss,机械设备,market_trend_on,width_strong,top10,060_080,flat_down,risk_lt4,d0_3,1,-2289.062575531009,-2289.062575531009,1.0
2023,pullback_strict_trend_layered__risk_unit_w05_ind25,pullback,stop_loss,计算机,market_trend_on,width_strong,top10,060_080,flat_down,risk_lt4,d4_5,1,-1889.6163900375395,-1889.6163900375395,1.0
2023,pullback_strict_trend_layered__risk_unit_w05_ind25,pullback,time_stop,传媒,market_trend_on,width_strong,top10,080_100,flat_up,risk_4_8,d6_10,1,-1304.3608544826523,-1304.3608544826523,1.0
2023,pullback_strict_trend_layered__risk_unit_w05_ind25,pullback,trailing_stop,非银金融,market_trend_on,width_strong,top10,060_080,flat_down,risk_4_8,d20p,1,-1180.0518264770508,-1180.0518264770508,0.0
2023,pullback_strict_trend_layered__risk_unit_w05_ind25,pullback,trailing_stop,计算机,market_trend_on,width_strong,top10,080_100,flat_down,risk_lt4,d0_3,1,-916.3763656616196,-916.3763656616196,0.0
2023,pullback_strict_trend_layered__risk_unit_w05_ind25,pullback,trailing_stop,食品饮料,market_trend_on,width_strong,top10,060_080,flat_down,risk_4_8,d11_20,1,-792.4291213989287,-792.4291213989287,0.0
2023,pullback_strict_trend_layered__risk_unit_w05_ind25,pullback,trailing_stop,食品饮料,market_trend_on,width_strong,top10,060_080,flat_down,risk_lt4,d6_10,1,-635.3190994262666,-635.3190994262666,0.0
2023,pullback_strict_trend_layered__risk_unit_w05_ind25,pullback,trailing_stop,轻工制造,market_trend_on,width_strong,top10,060_080,flat_down,risk_4_8,d11_20,1,-517.2986000061064,-517.2986000061064,0.0
2023,pullback_strict_trend_layered__risk_unit_w05_ind25,pullback,trailing_stop,非银金融,market_trend_on,width_strong,top10,060_080,flat_down,risk_lt4,d4_5,1,-458.94061279296875,-458.94061279296875,0.0
2023,pullback_top_score_layered__risk_unit_w03_ind20,pullback,stop_loss,食品饮料,market_trend_on,width_strong,top10,060_080,flat_up,risk_4_8,d6_10,2,-3032.095817565916,-1516.047908782958,1.0
2023,pullback_top_score_layered__risk_unit_w03_ind20,pullback,stop_loss,电子,market_trend_on,width_strong,top10,060_080,flat_down,risk_4_8,d0_3,1,-1579.9494041442879,-1579.9494041442879,1.0
2023,pullback_top_score_layered__risk_unit_w03_ind20,pullback,stop_loss,汽车,market_trend_on,width_strong,top10,060_080,flat_up,risk_lt4,d0_3,1,-1446.7773422241196,-1446.7773422241196,1.0
2023,pullback_top_score_layered__risk_unit_w03_ind20,pullback,stop_loss,建筑材料,market_trend_on,width_strong,top10,080_100,flat_down,risk_4_8,d0_3,1,-1435.539399719239,-1435.539399719239,1.0
2023,pullback_top_score_layered__risk_unit_w03_ind20,pullback,stop_loss,机械设备,market_trend_on,width_strong,top10,060_080,flat_down,risk_lt4,d0_3,1,-1308.0357574462876,-1308.0357574462876,1.0
2023,pullback_top_score_layered__risk_unit_w03_ind20,pullback,stop_loss,计算机,market_trend_on,width_strong,top10,060_080,flat_down,risk_lt4,d4_5,1,-1017.4857484817512,-1017.4857484817512,1.0
2023,pullback_top_score_layered__risk_unit_w03_ind20,pullback,time_stop,传媒,market_trend_on,width_strong,top10,080_100,flat_up,risk_4_8,d6_10,1,-773.5163206815735,-773.5163206815735,1.0
2023,pullback_top_score_layered__risk_unit_w03_ind20,pullback,trailing_stop,非银金融,market_trend_on,width_strong,top10,060_080,flat_down,risk_4_8,d20p,1,-629.360974121093,-629.360974121093,0.0
2023,pullback_top_score_layered__risk_unit_w03_ind20,pullback,trailing_stop,计算机,market_trend_on,width_strong,top10,080_100,flat_down,risk_lt4,d0_3,1,-515.4617056846633,-515.4617056846633,0.0
2023,pullback_top_score_layered__risk_unit_w03_ind20,pullback,trailing_stop,食品饮料,market_trend_on,width_strong,top10,060_080,flat_down,risk_4_8,d11_20,1,-396.21456069946436,-396.21456069946436,0.0
2023,pullback_top_score_layered__risk_unit_w03_ind20,pullback,trailing_stop,食品饮料,market_trend_on,width_strong,top10,060_080,flat_down,risk_lt4,d6_10,1,-317.6595497131333,-317.6595497131333,0.0
2023,pullback_top_score_layered__risk_unit_w03_ind20,pullback,trailing_stop,轻工制造,market_trend_on,width_strong,top10,060_080,flat_down,risk_4_8,d11_20,1,-287.38811111450195,-287.38811111450195,0.0
2023,pullback_top_score_layered__risk_unit_w03_ind20,pullback,trailing_stop,非银金融,market_trend_on,width_strong,top10,060_080,flat_down,risk_lt4,d4_5,1,-275.3643676757798,-275.3643676757798,0.0
2023,pullback_top_score_layered__risk_unit_w03_ind20,pullback,trailing_stop,食品饮料,market_trend_on,width_strong,top10,080_100,flat_down,risk_4_8,d11_20,1,-145.37924499511718,-145.37924499511718,0.0
2023,pullback_top_score_layered__risk_unit_w05_ind25,pullback,stop_loss,食品饮料,market_trend_on,width_strong,top10,060_080,flat_up,risk_4_8,d6_10,2,-5674.176708221437,-2837.0883541107187,1.0
2023,pullback_top_score_layered__risk_unit_w05_ind25,pullback,stop_loss,电子,market_trend_on,width_strong,top10,060_080,flat_down,risk_4_8,d0_3,1,-2764.911457252501,-2764.911457252501,1.0
2023,pullback_top_score_layered__risk_unit_w05_ind25,pullback,stop_loss,汽车,market_trend_on,width_strong,top10,060_080,flat_up,risk_lt4,d0_3,1,-2531.860348892215,-2531.860348892215,1.0
2023,pullback_top_score_layered__risk_unit_w05_ind25,pullback,stop_loss,建筑材料,market_trend_on,width_strong,top10,080_100,flat_down,risk_4_8,d0_3,1,-2392.5656661987305,-2392.5656661987305,1.0
2023,pullback_top_score_layered__risk_unit_w05_ind25,pullback,stop_loss,机械设备,market_trend_on,width_strong,top10,060_080,flat_down,risk_lt4,d0_3,1,-2289.062575531009,-2289.062575531009,1.0
2023,pullback_top_score_layered__risk_unit_w05_ind25,pullback,stop_loss,计算机,market_trend_on,width_strong,top10,060_080,flat_down,risk_lt4,d4_5,1,-1889.6163900375395,-1889.6163900375395,1.0
2023,pullback_top_score_layered__risk_unit_w05_ind25,pullback,time_stop,传媒,market_trend_on,width_strong,top10,080_100,flat_up,risk_4_8,d6_10,1,-1289.19386780262,-1289.19386780262,1.0
2023,pullback_top_score_layered__risk_unit_w05_ind25,pullback,trailing_stop,非银金融,market_trend_on,width_strong,top10,060_080,flat_down,risk_4_8,d20p,1,-1180.0518264770508,-1180.0518264770508,0.0
2023,pullback_top_score_layered__risk_unit_w05_ind25,pullback,trailing_stop,计算机,market_trend_on,width_strong,top10,080_100,flat_down,risk_lt4,d0_3,1,-916.3763656616196,-916.3763656616196,0.0
2023,pullback_top_score_layered__risk_unit_w05_ind25,pullback,trailing_stop,食品饮料,market_trend_on,width_strong,top10,060_080,flat_down,risk_4_8,d11_20,1,-792.4291213989287,-792.4291213989287,0.0
2023,pullback_top_score_layered__risk_unit_w05_ind25,pullback,trailing_stop,食品饮料,market_trend_on,width_strong,top10,060_080,flat_down,risk_lt4,d6_10,1,-635.3190994262666,-635.3190994262666,0.0
2023,pullback_top_score_layered__risk_unit_w05_ind25,pullback,trailing_stop,轻工制造,market_trend_on,width_strong,top10,060_080,flat_down,risk_4_8,d11_20,1,-517.2986000061064,-517.2986000061064,0.0
2023,pullback_top_score_layered__risk_unit_w05_ind25,pullback,trailing_stop,非银金融,market_trend_on,width_strong,top10,060_080,flat_down,risk_lt4,d4_5,1,-458.94061279296875,-458.94061279296875,0.0
2023,pullback_top_score_layered__risk_unit_w05_ind25,pullback,trailing_stop,食品饮料,market_trend_on,width_strong,top10,080_100,flat_down,risk_4_8,d11_20,1,-218.0688674926758,-218.0688674926758,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_relative_failure,非银金融,market_trend_on,width_strong,top10,gt120,flat_up,risk_gt12,d0_3,2,-5277.124487400055,-2638.5622437000275,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,计算机,market_trend_on,width_strong,top50,gt120,gap_down_gt2,risk_gt12,d0_3,2,-4332.373875808717,-2166.1869379043583,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_ema20_failure,机械设备,market_trend_on,width_strong,bottom50,gt120,flat_down,risk_gt12,d0_3,1,-3029.787880897522,-3029.787880897522,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,非银金融,market_trend_on,width_strong,bottom50,gt120,flat_up,risk_gt12,d0_3,1,-3016.5349413156523,-3016.5349413156523,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,计算机,market_trend_on,width_strong,top20,gt120,flat_up,risk_gt12,d0_3,1,-2852.063003444673,-2852.063003444673,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,房地产,market_trend_on,width_strong,bottom50,gt120,gap_down_gt2,risk_gt12,d0_3,1,-2779.0926472663878,-2779.0926472663878,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_relative_failure,非银金融,market_trend_on,width_strong,top20,gt120,flat_up,risk_gt12,d0_3,1,-2735.819582080841,-2735.819582080841,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,建筑装饰,market_trend_on,width_strong,top10,gt120,gap_up_gt2,risk_gt12,d4_5,1,-2655.4657889842993,-2655.4657889842993,1.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_relative_failure,家用电器,market_trend_on,width_strong,top20,gt120,flat_up,risk_gt12,d4_5,1,-2620.0221991539,-2620.0221991539,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,汽车,market_trend_on,width_strong,top50,gt120,gap_up_gt2,risk_8_12,d0_3,1,-2473.0071297645554,-2473.0071297645554,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,煤炭,market_trend_on,width_strong,top50,060_080,flat_down,risk_4_8,d0_3,1,-2362.283518695832,-2362.283518695832,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,stop_loss,煤炭,market_trend_on,width_strong,bottom50,100_120,flat_up,risk_4_8,d0_3,1,-2333.7274990081773,-2333.7274990081773,1.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,石油石化,market_trend_on,width_strong,bottom50,gt120,flat_down,risk_8_12,d0_3,1,-2290.0675867080704,-2290.0675867080704,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,非银金融,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d0_3,3,-2219.0963921308526,-739.6987973769509,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_ema20_failure,有色金属,market_trend_on,width_strong,top20,gt120,flat_down,risk_8_12,d4_5,1,-2170.413321876525,-2170.413321876525,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,医药生物,market_trend_on,width_strong,top10,gt120,flat_up,risk_gt12,d0_3,1,-2102.716453742981,-2102.716453742981,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,stop_loss,煤炭,market_trend_on,width_strong,top50,080_100,flat_up,risk_4_8,d0_3,1,-2074.103792667389,-2074.103792667389,1.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,石油石化,market_trend_on,width_strong,top50,gt120,flat_up,risk_gt12,d0_3,1,-1984.2634952545172,-1984.2634952545172,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,石油石化,market_trend_on,width_strong,top50,gt120,flat_down,risk_gt12,d4_5,1,-1950.5852459907524,-1950.5852459907524,1.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,食品饮料,market_trend_on,width_strong,top50,gt120,flat_down,risk_8_12,d4_5,1,-1933.179642105104,-1933.179642105104,1.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,非银金融,market_trend_on,width_strong,top20,gt120,flat_down,risk_gt12,d6_10,1,-1864.0069818496697,-1864.0069818496697,1.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,汽车,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d0_3,1,-1861.0400929450989,-1861.0400929450989,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_relative_failure,计算机,market_trend_on,width_strong,top20,gt120,flat_down,risk_gt12,d0_3,1,-1809.565774917602,-1809.565774917602,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,房地产,market_trend_on,width_strong,top50,gt120,gap_down_gt2,risk_gt12,d0_3,1,-1769.1740856170654,-1769.1740856170654,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,医药生物,market_trend_on,width_strong,top20,gt120,gap_up_gt2,risk_gt12,d0_3,1,-1720.7094505310051,-1720.7094505310051,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,汽车,market_trend_on,width_strong,top50,gt120,flat_down,risk_gt12,d4_5,1,-1678.6613119125373,-1678.6613119125373,1.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,research_end_forced_close,非银金融,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d0_3,1,-1543.8984415054329,-1543.8984415054329,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_relative_failure,食品饮料,market_trend_on,width_strong,bottom50,gt120,flat_up,risk_gt12,d0_3,1,-1538.3017318725592,-1538.3017318725592,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_ema20_failure,国防军工,market_trend_on,width_strong,top50,gt120,flat_up,risk_4_8,d0_3,1,-1535.3878831863403,-1535.3878831863403,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_relative_failure,食品饮料,market_trend_on,width_strong,top50,gt120,flat_up,risk_gt12,d0_3,1,-1472.8763591766358,-1472.8763591766358,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,房地产,market_trend_on,width_strong,bottom50,gt120,flat_down,risk_8_12,d0_3,1,-1445.6972491264337,-1445.6972491264337,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,有色金属,market_trend_on,width_strong,bottom50,gt120,gap_down_gt2,risk_4_8,d0_3,1,-1419.5587034225464,-1419.5587034225464,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_ema20_failure,商贸零售,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d0_3,1,-1383.2078781127937,-1383.2078781127937,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,计算机,market_trend_on,width_strong,top50,gt120,flat_down,risk_gt12,d0_3,1,-1375.9787421226501,-1375.9787421226501,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,公用事业,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d0_3,2,-1323.9579966545111,-661.9789983272556,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_relative_failure,农林牧渔,market_trend_on,width_strong,bottom50,lt060,flat_down,risk_8_12,d0_3,1,-1299.7918199539176,-1299.7918199539176,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,医药生物,market_trend_on,width_strong,bottom50,gt120,gap_up_gt2,risk_8_12,d0_3,1,-1219.5888948440545,-1219.5888948440545,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,电力设备,market_trend_on,width_strong,top50,gt120,flat_up,risk_4_8,d0_3,1,-1215.175898981095,-1215.175898981095,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,基础化工,market_trend_on,width_strong,bottom50,gt120,flat_up,risk_8_12,d0_3,1,-1065.3009925365434,-1065.3009925365434,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,research_end_forced_close,电子,market_trend_on,width_strong,top50,gt120,flat_down,risk_8_12,d0_3,1,-1063.1310388565057,-1063.1310388565057,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,建筑材料,market_trend_on,width_strong,top50,gt120,gap_up_gt2,risk_8_12,d0_3,1,-1048.5765810728087,-1048.5765810728087,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_relative_failure,公用事业,market_trend_on,width_strong,bottom50,gt120,flat_up,risk_8_12,d0_3,2,-1038.0432233810432,-519.0216116905216,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,食品饮料,market_trend_on,width_strong,top20,gt120,flat_down,risk_gt12,d0_3,1,-1001.1551841735833,-1001.1551841735833,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,基础化工,market_trend_on,width_strong,top50,gt120,flat_down,risk_8_12,d0_3,1,-994.3619208335876,-994.3619208335876,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,电子,market_trend_on,width_strong,top10,gt120,flat_down,risk_gt12,d4_5,1,-992.8578407287605,-992.8578407287605,1.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,计算机,market_trend_on,width_strong,top10,gt120,flat_up,risk_gt12,d4_5,1,-914.9424816131584,-914.9424816131584,1.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,交通运输,market_trend_on,width_strong,top50,gt120,flat_up,risk_4_8,d0_3,1,-911.7373329639443,-911.7373329639443,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,建筑材料,market_trend_on,width_strong,top50,100_120,flat_up,risk_gt12,d4_5,1,-910.1471889495836,-910.1471889495836,1.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_ema20_failure,电力设备,market_trend_on,width_strong,bottom50,gt120,flat_down,risk_8_12,d4_5,1,-909.4450843811043,-909.4450843811043,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_relative_failure,非银金融,market_trend_on,width_strong,bottom50,100_120,flat_up,risk_8_12,d0_3,1,-893.2576859474168,-893.2576859474168,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_ema20_failure,银行,market_trend_on,width_strong,bottom50,gt120,flat_up,risk_4_8,d0_3,1,-890.8113519668565,-890.8113519668565,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,电子,market_trend_on,width_strong,top50,gt120,flat_down,risk_8_12,d4_5,1,-833.7329772949212,-833.7329772949212,1.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,医药生物,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d0_3,1,-830.9778330802917,-830.9778330802917,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,电子,market_trend_on,width_strong,bottom50,100_120,flat_down,risk_4_8,d0_3,1,-828.7835512161255,-828.7835512161255,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_ema20_failure,建筑装饰,market_trend_on,width_strong,bottom50,100_120,flat_down,risk_4_8,d0_3,1,-821.9392777442939,-821.9392777442939,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,银行,market_trend_on,width_strong,top50,gt120,flat_down,risk_4_8,d0_3,1,-808.4869003295898,-808.4869003295898,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,fast_industry_failure,电力设备,market_trend_on,width_strong,top10,gt120,flat_down,risk_gt12,d0_3,1,-806.0581380844109,-806.0581380844109,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,time_stop,电力设备,market_trend_on,width_strong,top50,gt120,gap_up_gt2,risk_gt12,d4_5,1,-765.8407244682312,-765.8407244682312,1.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,银行,market_trend_on,width_strong,bottom50,lt060,flat_down,risk_lt4,d0_3,1,-751.3403426885591,-751.3403426885591,0.0
2024,breakdown_repair_fast_failure_diag__risk_unit_w03_ind20,breakdown_repair,ema60_exit,电子,market_trend_on,width_strong,bottom50,080_100,flat_down,risk_4_8,d0_3,1,-735.5297733306892,-735.5297733306892,0.0
