cross_year_episode_id,instrument,name,industry_name,episode_start_year,episode_end_year,overlap_year,low_date,high_date,forward_gain_intraday,forward_gain_close_confirmed,close_confirmed_peak_date,overlap_start_date,overlap_end_date,overlap_trading_days,in_year_episode_linked,truncated_by_year_boundary,observed_reference_overlap
SZ000776_2018-10-19_2025-10-10,SZ000776,广发证券,非银金融,2018,2025,2018,2018-10-19,2025-10-10,1.7573035918376618,1.7438203508964434,2025-10-15,2018-10-19,2018-12-31,51,False,True,False
SZ000776_2018-10-19_2025-10-10,SZ000776,广发证券,非银金融,2018,2025,2019,2018-10-19,2025-10-10,1.7573035918376618,1.7438203508964434,2025-10-15,2019-01-01,2019-12-31,244,True,True,False
SZ000776_2018-10-19_2025-10-10,SZ000776,广发证券,非银金融,2018,2025,2020,2018-10-19,2025-10-10,1.7573035918376618,1.7438203508964434,2025-10-15,2020-01-01,2020-12-31,243,False,True,False
SZ000776_2018-10-19_2025-10-10,SZ000776,广发证券,非银金融,2018,2025,2021,2018-10-19,2025-10-10,1.7573035918376618,1.7438203508964434,2025-10-15,2021-01-01,2021-12-31,243,True,True,False
SZ000776_2018-10-19_2025-10-10,SZ000776,广发证券,非银金融,2018,2025,2022,2018-10-19,2025-10-10,1.7573035918376618,1.7438203508964434,2025-10-15,2022-01-01,2022-12-31,241,False,True,False
SZ000776_2018-10-19_2025-10-10,SZ000776,广发证券,非银金融,2018,2025,2023,2018-10-19,2025-10-10,1.7573035918376618,1.7438203508964434,2025-10-15,2023-01-01,2023-12-31,242,False,True,False
SZ000776_2018-10-19_2025-10-10,SZ000776,广发证券,非银金融,2018,2025,2024,2018-10-19,2025-10-10,1.7573035918376618,1.7438203508964434,2025-10-15,2024-01-01,2024-12-31,242,True,True,False
SZ000776_2018-10-19_2025-10-10,SZ000776,广发证券,非银金融,2018,2025,2025,2018-10-19,2025-10-10,1.7573035918376618,1.7438203508964434,2025-10-15,2025-01-01,2025-10-10,185,False,True,True
SZ000786_2020-03-04_2021-02-18,SZ000786,北新建材,建筑材料,2020,2021,2020,2020-03-04,2021-02-18,1.3044414573524996,1.238464797410217,2021-02-10,2020-03-04,2020-12-31,116,True,True,False
SZ000786_2020-03-04_2021-02-18,SZ000786,北新建材,建筑材料,2020,2021,2021,2020-03-04,2021-02-18,1.3044414573524996,1.238464797410217,2021-02-10,2021-01-01,2021-02-18,29,True,True,False
SZ000792_2020-04-02_2021-08-23,SZ000792,盐湖股份,基础化工,2020,2021,2020,2020-04-02,2021-08-23,4.038631281631907,3.8300216660900057,2021-08-23,2020-04-02,2020-12-31,15,False,True,False
SZ000792_2020-04-02_2021-08-23,SZ000792,盐湖股份,基础化工,2020,2021,2021,2020-04-02,2021-08-23,4.038631281631907,3.8300216660900057,2021-08-23,2021-01-01,2021-08-23,10,False,True,False
SZ000799_2020-12-30_2021-09-27,SZ000799,酒鬼酒,食品饮料,2020,2021,2020,2020-12-30,2021-09-27,0.9674602484342127,0.9323952004174698,2021-06-22,2020-12-30,2020-12-31,2,False,True,False
SZ000799_2020-12-30_2021-09-27,SZ000799,酒鬼酒,食品饮料,2020,2021,2021,2020-12-30,2021-09-27,0.9674602484342127,0.9323952004174698,2021-06-22,2021-01-01,2021-09-27,155,True,True,False
SZ000807_2022-03-28_2026-01-29,SZ000807,云铝股份,有色金属,2022,2026,2022,2022-03-28,2026-01-29,2.0980550299441365,1.9983792173811703,2026-01-29,2022-03-28,2022-12-31,1,False,True,False
SZ000807_2022-03-28_2026-01-29,SZ000807,云铝股份,有色金属,2022,2026,2023,2022-03-28,2026-01-29,2.0980550299441365,1.9983792173811703,2026-01-29,2023-01-01,2023-12-31,51,False,True,False
SZ000807_2022-03-28_2026-01-29,SZ000807,云铝股份,有色金属,2022,2026,2024,2022-03-28,2026-01-29,2.0980550299441365,1.9983792173811703,2026-01-29,2024-01-01,2024-12-31,66,False,True,False
SZ000807_2022-03-28_2026-01-29,SZ000807,云铝股份,有色金属,2022,2026,2025,2022-03-28,2026-01-29,2.0980550299441365,1.9983792173811703,2026-01-29,2025-01-01,2025-12-31,235,False,True,True
SZ000807_2022-03-28_2026-01-29,SZ000807,云铝股份,有色金属,2022,2026,2026,2022-03-28,2026-01-29,2.0980550299441365,1.9983792173811703,2026-01-29,2026-01-01,2026-01-29,19,False,True,True
SZ000858_2018-10-30_2021-02-18,SZ000858,五粮液,食品饮料,2018,2021,2018,2018-10-30,2021-02-18,6.996870236914191,6.7104849749781135,2021-02-19,2018-10-30,2018-12-31,44,False,True,False
SZ000858_2018-10-30_2021-02-18,SZ000858,五粮液,食品饮料,2018,2021,2019,2018-10-30,2021-02-18,6.996870236914191,6.7104849749781135,2021-02-19,2019-01-01,2019-12-31,244,True,True,False
SZ000858_2018-10-30_2021-02-18,SZ000858,五粮液,食品饮料,2018,2021,2020,2018-10-30,2021-02-18,6.996870236914191,6.7104849749781135,2021-02-19,2020-01-01,2020-12-31,243,True,True,False
SZ000858_2018-10-30_2021-02-18,SZ000858,五粮液,食品饮料,2018,2021,2021,2018-10-30,2021-02-18,6.996870236914191,6.7104849749781135,2021-02-19,2021-01-01,2021-02-18,29,False,True,False
SZ000876_2019-03-14_2020-09-02,SZ000876,新希望,农林牧渔,2019,2020,2019,2019-03-14,2020-09-02,2.70000015058016,2.617544127934243,2020-09-02,2019-03-14,2019-12-31,198,True,True,False
SZ000876_2019-03-14_2020-09-02,SZ000876,新希望,农林牧渔,2019,2020,2020,2019-03-14,2020-09-02,2.70000015058016,2.617544127934243,2020-09-02,2020-01-01,2020-09-02,163,True,True,False
SZ000895_2017-07-27_2020-08-31,SZ000895,双汇发展,食品饮料,2017,2020,2017,2017-07-27,2020-08-31,2.589977107471781,2.5634016729923923,2020-08-28,2017-07-27,2017-12-31,106,False,True,False
SZ000895_2017-07-27_2020-08-31,SZ000895,双汇发展,食品饮料,2017,2020,2018,2017-07-27,2020-08-31,2.589977107471781,2.5634016729923923,2020-08-28,2018-01-01,2018-12-31,243,False,True,False
SZ000895_2017-07-27_2020-08-31,SZ000895,双汇发展,食品饮料,2017,2020,2019,2017-07-27,2020-08-31,2.589977107471781,2.5634016729923923,2020-08-28,2019-01-01,2019-12-31,229,True,True,False
SZ000895_2017-07-27_2020-08-31,SZ000895,双汇发展,食品饮料,2017,2020,2020,2017-07-27,2020-08-31,2.589977107471781,2.5634016729923923,2020-08-28,2020-01-01,2020-08-31,161,True,True,False
SZ000933_2024-04-03_2026-03-13,SZ000933,神火股份,有色金属,2024,2026,2024,2024-04-03,2026-03-13,1.1055999755859376,1.028800048828125,2026-03-12,2024-04-03,2024-12-31,38,False,True,False
SZ000933_2024-04-03_2026-03-13,SZ000933,神火股份,有色金属,2024,2026,2025,2024-04-03,2026-03-13,1.1055999755859376,1.028800048828125,2026-03-12,2025-01-01,2025-12-31,56,False,True,True
SZ000933_2024-04-03_2026-03-13,SZ000933,神火股份,有色金属,2024,2026,2026,2024-04-03,2026-03-13,1.1055999755859376,1.028800048828125,2026-03-12,2026-01-01,2026-03-13,44,False,True,True
SZ000938_2019-02-13_2023-06-21,SZ000938,紫光股份,计算机,2019,2023,2019,2019-02-13,2023-06-21,1.3290909275864111,1.210303104285038,2023-06-20,2019-02-13,2019-12-31,219,True,True,False
SZ000938_2019-02-13_2023-06-21,SZ000938,紫光股份,计算机,2019,2023,2020,2019-02-13,2023-06-21,1.3290909275864111,1.210303104285038,2023-06-20,2020-01-01,2020-12-31,243,True,True,False
SZ000938_2019-02-13_2023-06-21,SZ000938,紫光股份,计算机,2019,2023,2021,2019-02-13,2023-06-21,1.3290909275864111,1.210303104285038,2023-06-20,2021-01-01,2021-12-31,243,True,True,False
SZ000938_2019-02-13_2023-06-21,SZ000938,紫光股份,计算机,2019,2023,2022,2019-02-13,2023-06-21,1.3290909275864111,1.210303104285038,2023-06-20,2022-01-01,2022-12-31,180,False,True,False
SZ000938_2019-02-13_2023-06-21,SZ000938,紫光股份,计算机,2019,2023,2023,2019-02-13,2023-06-21,1.3290909275864111,1.210303104285038,2023-06-20,2023-01-01,2023-06-21,113,True,True,False
SZ000963_2019-04-09_2021-05-06,SZ000963,华东医药,医药生物,2019,2021,2019,2019-04-09,2021-05-06,1.0266451285916407,0.9846588186882277,2021-05-31,2019-04-09,2019-12-31,34,False,True,False
SZ000963_2019-04-09_2021-05-06,SZ000963,华东医药,医药生物,2019,2021,2020,2019-04-09,2021-05-06,1.0266451285916407,0.9846588186882277,2021-05-31,2020-01-01,2020-12-31,40,False,True,False
SZ000963_2019-04-09_2021-05-06,SZ000963,华东医药,医药生物,2019,2021,2021,2019-04-09,2021-05-06,1.0266451285916407,0.9846588186882277,2021-05-31,2021-01-01,2021-05-06,56,True,True,False
SZ000975_2024-03-29_2026-01-29,SZ000975,山金国际,有色金属,2024,2026,2024,2024-03-29,2026-01-29,1.5394011950930926,1.3243736888435258,2026-01-29,2024-03-29,2024-12-31,72,False,True,False
SZ000975_2024-03-29_2026-01-29,SZ000975,山金国际,有色金属,2024,2026,2025,2024-03-29,2026-01-29,1.5394011950930926,1.3243736888435258,2026-01-29,2025-01-01,2025-12-31,195,False,True,True
SZ000975_2024-03-29_2026-01-29,SZ000975,山金国际,有色金属,2024,2026,2026,2024-03-29,2026-01-29,1.5394011950930926,1.3243736888435258,2026-01-29,2026-01-01,2026-01-29,19,False,True,True
SZ000977_2023-11-09_2025-10-09,SZ000977,浪潮信息,计算机,2023,2025,2023,2023-11-09,2025-10-09,1.582294684806533,1.4304890005298394,2025-09-25,2023-11-09,2023-12-31,28,True,True,False
SZ000977_2023-11-09_2025-10-09,SZ000977,浪潮信息,计算机,2023,2025,2024,2023-11-09,2025-10-09,1.582294684806533,1.4304890005298394,2025-09-25,2024-01-01,2024-12-31,177,True,True,False
SZ000977_2023-11-09_2025-10-09,SZ000977,浪潮信息,计算机,2023,2025,2025,2023-11-09,2025-10-09,1.582294684806533,1.4304890005298394,2025-09-25,2025-01-01,2025-10-09,184,False,True,True
SZ000983_2021-09-02_2022-06-09,SZ000983,山西焦煤,煤炭,2021,2022,2021,2021-09-02,2022-06-09,0.6817638950285381,0.5768771157161543,2022-06-10,2021-09-02,2021-12-31,13,True,True,False
SZ000983_2021-09-02_2022-06-09,SZ000983,山西焦煤,煤炭,2021,2022,2022,2021-09-02,2022-06-09,0.6817638950285381,0.5768771157161543,2022-06-10,2022-01-01,2022-06-09,42,True,True,False
SZ000988_2025-07-28_2026-03-12,SZ000988,华工科技,机械设备,2025,2026,2025,2025-07-28,2026-03-12,1.910868635902629,1.7764512103536125,2026-03-11,2025-07-28,2025-12-31,105,False,True,True
SZ000988_2025-07-28_2026-03-12,SZ000988,华工科技,机械设备,2025,2026,2026,2025-07-28,2026-03-12,1.910868635902629,1.7764512103536125,2026-03-11,2026-01-01,2026-03-12,43,False,True,True
SZ000999_2022-10-31_2024-10-09,SZ000999,华润三九,医药生物,2022,2024,2022,2022-10-31,2024-10-09,0.5025066959484767,0.4809101841087924,2024-10-08,2022-10-31,2022-12-31,32,False,True,False
SZ000999_2022-10-31_2024-10-09,SZ000999,华润三九,医药生物,2022,2024,2023,2022-10-31,2024-10-09,0.5025066959484767,0.4809101841087924,2024-10-08,2023-01-01,2023-12-31,115,False,True,False
SZ000999_2022-10-31_2024-10-09,SZ000999,华润三九,医药生物,2022,2024,2024,2022-10-31,2024-10-09,0.5025066959484767,0.4809101841087924,2024-10-08,2024-01-01,2024-10-09,167,False,True,False
SZ001309_2025-11-05_2026-04-23,SZ001309,德明利,电子,2025,2026,2025,2025-11-05,2026-04-23,1.661050863971747,1.5637269417401578,2026-04-22,2025-11-05,2025-12-31,21,False,True,True
SZ001309_2025-11-05_2026-04-23,SZ001309,德明利,电子,2025,2026,2026,2025-11-05,2026-04-23,1.661050863971747,1.5637269417401578,2026-04-22,2026-01-01,2026-04-23,72,False,True,True
SZ001965_2018-06-29_2024-12-31,SZ001965,招商公路,交通运输,2018,2024,2018,2018-06-29,2024-12-31,1.3760832033738586,1.3310225049784856,2024-12-31,2018-06-29,2018-12-31,95,False,True,False
SZ001965_2018-06-29_2024-12-31,SZ001965,招商公路,交通运输,2018,2024,2019,2018-06-29,2024-12-31,1.3760832033738586,1.3310225049784856,2024-12-31,2019-01-01,2019-12-31,174,False,True,False
SZ001965_2018-06-29_2024-12-31,SZ001965,招商公路,交通运输,2018,2024,2020,2018-06-29,2024-12-31,1.3760832033738586,1.3310225049784856,2024-12-31,2020-01-01,2020-12-31,16,False,True,False
SZ001965_2018-06-29_2024-12-31,SZ001965,招商公路,交通运输,2018,2024,2021,2018-06-29,2024-12-31,1.3760832033738586,1.3310225049784856,2024-12-31,2021-01-01,2021-12-31,10,False,True,False
SZ001965_2018-06-29_2024-12-31,SZ001965,招商公路,交通运输,2018,2024,2022,2018-06-29,2024-12-31,1.3760832033738586,1.3310225049784856,2024-12-31,2022-01-01,2022-12-31,29,False,True,False
SZ001965_2018-06-29_2024-12-31,SZ001965,招商公路,交通运输,2018,2024,2023,2018-06-29,2024-12-31,1.3760832033738586,1.3310225049784856,2024-12-31,2023-01-01,2023-12-31,212,False,True,False
SZ001965_2018-06-29_2024-12-31,SZ001965,招商公路,交通运输,2018,2024,2024,2018-06-29,2024-12-31,1.3760832033738586,1.3310225049784856,2024-12-31,2024-01-01,2024-12-31,242,True,True,False
SZ001979_2021-08-02_2022-10-11,SZ001979,招商蛇口,房地产,2021,2022,2021,2021-08-02,2022-10-11,1.0037129563030671,0.964108915273354,2022-10-12,2021-08-02,2021-12-31,103,True,True,False
SZ001979_2021-08-02_2022-10-11,SZ001979,招商蛇口,房地产,2021,2022,2022,2021-08-02,2022-10-11,1.0037129563030671,0.964108915273354,2022-10-12,2022-01-01,2022-10-11,183,True,True,False
SZ002001_2018-01-02_2026-03-12,SZ002001,新和成,医药生物,2018,2026,2018,2018-01-02,2026-03-12,2.2781401204243275,2.205546370584764,2026-03-12,2018-01-02,2018-12-31,26,False,True,False
SZ002001_2018-01-02_2026-03-12,SZ002001,新和成,医药生物,2018,2026,2019,2018-01-02,2026-03-12,2.2781401204243275,2.205546370584764,2026-03-12,2019-01-01,2019-12-31,6,False,True,False
SZ002001_2018-01-02_2026-03-12,SZ002001,新和成,医药生物,2018,2026,2020,2018-01-02,2026-03-12,2.2781401204243275,2.205546370584764,2026-03-12,2020-01-01,2020-12-31,236,True,True,False
SZ002001_2018-01-02_2026-03-12,SZ002001,新和成,医药生物,2018,2026,2021,2018-01-02,2026-03-12,2.2781401204243275,2.205546370584764,2026-03-12,2021-01-01,2021-12-31,243,False,True,False
SZ002001_2018-01-02_2026-03-12,SZ002001,新和成,医药生物,2018,2026,2022,2018-01-02,2026-03-12,2.2781401204243275,2.205546370584764,2026-03-12,2022-01-01,2022-12-31,241,False,True,False
SZ002001_2018-01-02_2026-03-12,SZ002001,新和成,医药生物,2018,2026,2023,2018-01-02,2026-03-12,2.2781401204243275,2.205546370584764,2026-03-12,2023-01-01,2023-12-31,186,False,True,False
SZ002001_2018-01-02_2026-03-12,SZ002001,新和成,医药生物,2018,2026,2024,2018-01-02,2026-03-12,2.2781401204243275,2.205546370584764,2026-03-12,2024-01-01,2024-12-31,236,True,True,False
SZ002001_2018-01-02_2026-03-12,SZ002001,新和成,医药生物,2018,2026,2025,2018-01-02,2026-03-12,2.2781401204243275,2.205546370584764,2026-03-12,2025-01-01,2025-12-31,243,False,True,True
SZ002001_2018-01-02_2026-03-12,SZ002001,新和成,医药生物,2018,2026,2026,2018-01-02,2026-03-12,2.2781401204243275,2.205546370584764,2026-03-12,2026-01-01,2026-03-12,43,False,True,True
SZ002007_2019-10-10_2020-08-04,SZ002007,华兰生物,医药生物,2019,2020,2019,2019-10-10,2020-08-04,2.0737364881649567,1.8840101287009992,2020-08-03,2019-10-10,2019-12-31,28,False,True,False
SZ002007_2019-10-10_2020-08-04,SZ002007,华兰生物,医药生物,2019,2020,2020,2019-10-10,2020-08-04,2.0737364881649567,1.8840101287009992,2020-08-03,2020-01-01,2020-08-04,129,True,True,False
SZ002008_2021-02-09_2026-04-28,SZ002008,大族激光,电子,2021,2026,2021,2021-02-09,2026-04-28,1.636255611361653,1.4998812268769663,2026-04-28,2021-02-09,2021-12-31,27,False,True,False
SZ002008_2021-02-09_2026-04-28,SZ002008,大族激光,电子,2021,2026,2022,2021-02-09,2026-04-28,1.636255611361653,1.4998812268769663,2026-04-28,2022-01-01,2022-12-31,28,False,True,False
SZ002008_2021-02-09_2026-04-28,SZ002008,大族激光,电子,2021,2026,2023,2021-02-09,2026-04-28,1.636255611361653,1.4998812268769663,2026-04-28,2023-01-01,2023-12-31,0,False,True,False
SZ002008_2021-02-09_2026-04-28,SZ002008,大族激光,电子,2021,2026,2024,2021-02-09,2026-04-28,1.636255611361653,1.4998812268769663,2026-04-28,2024-01-01,2024-12-31,0,False,True,False
SZ002008_2021-02-09_2026-04-28,SZ002008,大族激光,电子,2021,2026,2025,2021-02-09,2026-04-28,1.636255611361653,1.4998812268769663,2026-04-28,2025-01-01,2025-12-31,0,False,True,True
SZ002008_2021-02-09_2026-04-28,SZ002008,大族激光,电子,2021,2026,2026,2021-02-09,2026-04-28,1.636255611361653,1.4998812268769663,2026-04-28,2026-01-01,2026-04-28,59,False,True,True
SZ002013_2021-08-26_2022-01-04,SZ002013,中航机电(退),国防军工,2021,2022,2021,2021-08-26,2022-01-04,0.5329489360836337,0.49835255515972743,2021-12-30,2021-08-26,2021-12-31,85,True,True,False
SZ002013_2021-08-26_2022-01-04,SZ002013,中航机电(退),国防军工,2021,2022,2022,2021-08-26,2022-01-04,0.5329489360836337,0.49835255515972743,2021-12-30,2022-01-01,2022-01-04,1,False,True,False
SZ002024_2017-07-19_2018-05-31,SZ002024,ST易购,商贸零售,2017,2018,2017,2017-07-19,2018-05-31,0.6160804253215009,0.6080402318300837,2018-05-31,2017-07-19,2017-12-31,110,False,True,False
SZ002024_2017-07-19_2018-05-31,SZ002024,ST易购,商贸零售,2017,2018,2018,2017-07-19,2018-05-31,0.6160804253215009,0.6080402318300837,2018-05-31,2018-01-01,2018-05-31,99,False,True,False
SZ002027_2020-04-13_2021-02-18,SZ002027,分众传媒,传媒,2020,2021,2020,2020-04-13,2021-02-18,2.4664429052311756,2.3825502883184657,2021-02-18,2020-04-13,2020-12-31,178,True,True,False
SZ002027_2020-04-13_2021-02-18,SZ002027,分众传媒,传媒,2020,2021,2021,2020-04-13,2021-02-18,2.4664429052311756,2.3825502883184657,2021-02-18,2021-01-01,2021-02-18,29,False,True,False
SZ002028_2024-07-26_2026-03-06,SZ002028,思源电气,电力设备,2024,2026,2024,2024-07-26,2026-03-06,2.9199999199538933,2.828032696833376,2026-03-06,2024-07-26,2024-12-31,98,False,True,False
SZ002028_2024-07-26_2026-03-06,SZ002028,思源电气,电力设备,2024,2026,2025,2024-07-26,2026-03-06,2.9199999199538933,2.828032696833376,2026-03-06,2025-01-01,2025-12-31,243,False,True,True
SZ002028_2024-07-26_2026-03-06,SZ002028,思源电气,电力设备,2024,2026,2026,2024-07-26,2026-03-06,2.9199999199538933,2.828032696833376,2026-03-06,2026-01-01,2026-03-06,39,False,True,True
SZ002032_2019-02-27_2020-07-24,SZ002032,苏泊尔,家用电器,2019,2020,2019,2019-02-27,2020-07-24,0.753180701320143,0.681471274835131,2020-07-29,2019-02-27,2019-12-31,209,True,True,False
SZ002032_2019-02-27_2020-07-24,SZ002032,苏泊尔,家用电器,2019,2020,2020,2019-02-27,2020-07-24,0.753180701320143,0.681471274835131,2020-07-29,2020-01-01,2020-07-24,135,True,True,False
SZ002044_2020-06-19_2021-02-23,SZ002044,美年健康,医药生物,2020,2021,2020,2020-06-19,2021-02-23,0.7374784949734445,0.6295337619651951,2021-02-22,2020-06-19,2020-12-31,96,True,True,False
SZ002044_2020-06-19_2021-02-23,SZ002044,美年健康,医药生物,2020,2021,2021,2020-06-19,2021-02-23,0.7374784949734445,0.6295337619651951,2021-02-22,2021-01-01,2021-02-23,24,True,True,False
SZ002049_2020-07-02_2022-08-10,SZ002049,紫光国微,电子,2020,2022,2020,2020-07-02,2022-08-10,1.951702018347779,1.8515846090946142,2022-08-23,2020-07-02,2020-12-31,125,True,True,False
SZ002049_2020-07-02_2022-08-10,SZ002049,紫光国微,电子,2020,2022,2021,2020-07-02,2022-08-10,1.951702018347779,1.8515846090946142,2022-08-23,2021-01-01,2021-12-31,243,True,True,False
SZ002049_2020-07-02_2022-08-10,SZ002049,紫光国微,电子,2020,2022,2022,2020-07-02,2022-08-10,1.951702018347779,1.8515846090946142,2022-08-23,2022-01-01,2022-08-10,145,True,True,False
SZ002050_2020-04-14_2026-01-19,SZ002050,三花智控,家用电器,2020,2026,2020,2020-04-14,2026-01-19,4.030629208739256,3.847682263504952,2026-01-19,2020-04-14,2020-12-31,177,True,True,False
SZ002050_2020-04-14_2026-01-19,SZ002050,三花智控,家用电器,2020,2026,2021,2020-04-14,2026-01-19,4.030629208739256,3.847682263504952,2026-01-19,2021-01-01,2021-12-31,243,False,True,False
SZ002050_2020-04-14_2026-01-19,SZ002050,三花智控,家用电器,2020,2026,2022,2020-04-14,2026-01-19,4.030629208739256,3.847682263504952,2026-01-19,2022-01-01,2022-12-31,240,True,True,False
SZ002050_2020-04-14_2026-01-19,SZ002050,三花智控,家用电器,2020,2026,2023,2020-04-14,2026-01-19,4.030629208739256,3.847682263504952,2026-01-19,2023-01-01,2023-12-31,242,True,True,False
SZ002050_2020-04-14_2026-01-19,SZ002050,三花智控,家用电器,2020,2026,2024,2020-04-14,2026-01-19,4.030629208739256,3.847682263504952,2026-01-19,2024-01-01,2024-12-31,242,True,True,False
SZ002050_2020-04-14_2026-01-19,SZ002050,三花智控,家用电器,2020,2026,2025,2020-04-14,2026-01-19,4.030629208739256,3.847682263504952,2026-01-19,2025-01-01,2025-12-31,243,False,True,True
SZ002050_2020-04-14_2026-01-19,SZ002050,三花智控,家用电器,2020,2026,2026,2020-04-14,2026-01-19,4.030629208739256,3.847682263504952,2026-01-19,2026-01-01,2026-01-19,11,False,True,True
SZ002080_2022-07-19_2026-04-29,SZ002080,中材科技,建筑材料,2022,2026,2022,2022-07-19,2026-04-29,1.3013589439478883,1.2741806748537812,2026-04-29,2022-07-19,2022-12-31,3,False,True,False
SZ002080_2022-07-19_2026-04-29,SZ002080,中材科技,建筑材料,2022,2026,2023,2022-07-19,2026-04-29,1.3013589439478883,1.2741806748537812,2026-04-29,2023-01-01,2023-12-31,0,False,True,False
SZ002080_2022-07-19_2026-04-29,SZ002080,中材科技,建筑材料,2022,2026,2024,2022-07-19,2026-04-29,1.3013589439478883,1.2741806748537812,2026-04-29,2024-01-01,2024-12-31,0,False,True,False
SZ002080_2022-07-19_2026-04-29,SZ002080,中材科技,建筑材料,2022,2026,2025,2022-07-19,2026-04-29,1.3013589439478883,1.2741806748537812,2026-04-29,2025-01-01,2025-12-31,90,False,True,True
SZ002080_2022-07-19_2026-04-29,SZ002080,中材科技,建筑材料,2022,2026,2026,2022-07-19,2026-04-29,1.3013589439478883,1.2741806748537812,2026-04-29,2026-01-01,2026-04-29,76,False,True,True
SZ002120_2018-12-20_2019-08-28,SZ002120,韵达股份,交通运输,2018,2019,2018,2018-12-20,2019-08-28,0.8904971848002923,0.8395216432150214,2020-06-09,2018-12-20,2018-12-31,6,True,True,False
SZ002120_2018-12-20_2019-08-28,SZ002120,韵达股份,交通运输,2018,2019,2019,2018-12-20,2019-08-28,0.8904971848002923,0.8395216432150214,2020-06-09,2019-01-01,2019-08-28,161,True,True,False
SZ002128_2024-07-01_2026-03-12,SZ002128,电投能源,煤炭,2024,2026,2024,2024-07-01,2026-03-12,0.7400794690758801,0.7103174505560546,2026-03-12,2024-07-01,2024-12-31,1,False,True,False
SZ002128_2024-07-01_2026-03-12,SZ002128,电投能源,煤炭,2024,2026,2025,2024-07-01,2026-03-12,0.7400794690758801,0.7103174505560546,2026-03-12,2025-01-01,2025-12-31,69,False,True,True
SZ002128_2024-07-01_2026-03-12,SZ002128,电投能源,煤炭,2024,2026,2026,2024-07-01,2026-03-12,0.7400794690758801,0.7103174505560546,2026-03-12,2026-01-01,2026-03-12,43,False,True,True
SZ002129_2020-03-13_2022-07-01,SZ002129,TCL中环,电力设备,2020,2022,2020,2020-03-13,2022-07-01,2.796466863847248,2.715053550788649,2022-07-05,2020-03-13,2020-12-31,156,True,True,False
SZ002129_2020-03-13_2022-07-01,SZ002129,TCL中环,电力设备,2020,2022,2021,2020-03-13,2022-07-01,2.796466863847248,2.715053550788649,2022-07-05,2021-01-01,2021-12-31,243,True,True,False
SZ002129_2020-03-13_2022-07-01,SZ002129,TCL中环,电力设备,2020,2022,2022,2020-03-13,2022-07-01,2.796466863847248,2.715053550788649,2022-07-05,2022-01-01,2022-07-01,117,True,True,False
SZ002142_2017-07-04_2021-02-10,SZ002142,宁波银行,银行,2017,2021,2017,2017-07-04,2021-02-10,2.311403619578968,2.2745616737018275,2021-03-03,2017-07-04,2017-12-31,123,False,True,False
SZ002142_2017-07-04_2021-02-10,SZ002142,宁波银行,银行,2017,2021,2018,2017-07-04,2021-02-10,2.311403619578968,2.2745616737018275,2021-03-03,2018-01-01,2018-12-31,243,False,True,False
SZ002142_2017-07-04_2021-02-10,SZ002142,宁波银行,银行,2017,2021,2019,2017-07-04,2021-02-10,2.311403619578968,2.2745616737018275,2021-03-03,2019-01-01,2019-12-31,244,True,True,False
SZ002142_2017-07-04_2021-02-10,SZ002142,宁波银行,银行,2017,2021,2020,2017-07-04,2021-02-10,2.311403619578968,2.2745616737018275,2021-03-03,2020-01-01,2020-12-31,243,True,True,False
SZ002142_2017-07-04_2021-02-10,SZ002142,宁波银行,银行,2017,2021,2021,2017-07-04,2021-02-10,2.311403619578968,2.2745616737018275,2021-03-03,2021-01-01,2021-02-10,28,False,True,False
SZ002156_2024-11-06_2026-01-22,SZ002156,通富微电,电子,2024,2026,2024,2024-11-06,2026-01-22,0.9583196050078409,0.8637115780922047,2026-01-23,2024-11-06,2024-12-31,7,False,True,False
SZ002156_2024-11-06_2026-01-22,SZ002156,通富微电,电子,2024,2026,2025,2024-11-06,2026-01-22,0.9583196050078409,0.8637115780922047,2026-01-23,2025-01-01,2025-12-31,78,False,True,True
SZ002156_2024-11-06_2026-01-22,SZ002156,通富微电,电子,2024,2026,2026,2024-11-06,2026-01-22,0.9583196050078409,0.8637115780922047,2026-01-23,2026-01-01,2026-01-22,14,False,True,True
SZ002179_2020-08-03_2021-12-06,SZ002179,中航光电,国防军工,2020,2021,2020,2020-08-03,2021-12-06,1.4527629057758746,1.3992869372206074,2021-12-03,2020-08-03,2020-12-31,94,True,True,False
SZ002179_2020-08-03_2021-12-06,SZ002179,中航光电,国防军工,2020,2021,2021,2020-08-03,2021-12-06,1.4527629057758746,1.3992869372206074,2021-12-03,2021-01-01,2021-12-06,224,True,True,False
SZ002195_2025-09-01_2026-01-14,SZ002195,岩山科技,计算机,2025,2026,2025,2025-09-01,2026-01-14,0.6446382577964656,0.6446382577964656,2026-01-14,2025-09-01,2025-12-31,3,False,True,True
SZ002195_2025-09-01_2026-01-14,SZ002195,岩山科技,计算机,2025,2026,2026,2025-09-01,2026-01-14,0.6446382577964656,0.6446382577964656,2026-01-14,2026-01-01,2026-01-14,6,False,True,True
SZ002202_2020-07-30_2026-01-13,SZ002202,金风科技,电力设备,2020,2026,2020,2020-07-30,2026-01-13,2.8293690265914377,2.632885293789874,2026-01-12,2020-07-30,2020-12-31,49,False,True,False
SZ002202_2020-07-30_2026-01-13,SZ002202,金风科技,电力设备,2020,2026,2021,2020-07-30,2026-01-13,2.8293690265914377,2.632885293789874,2026-01-12,2021-01-01,2021-12-31,227,True,True,False
