year,coverage_status,warmup_partial_year,first_signal_eligible_date,rule_version_id,rule_family_id,rule_family,entry_family,exit_family,sizing_family,param_suite,sizing_suite,scope,trades,win_count,loss_count,win_rate,avg_win_pnl,avg_loss_pnl,profit_factor,return_after_cost,max_drawdown,net_pnl,gross_pnl,avg_cash_ratio,avg_positions,avg_holding_days,stop_loss_count,time_stop_count,trailing_stop_count,stop_time_trade_ratio,top5_trade_pnl_share,coverage_limited_diagnostic
2020,coverage_ok,False,2020-01-02,pullback_original_stop_time_base__fixed_w05,pullback_original_stop_time_base,pullback_original+stop_plus_time,pullback_original,stop_plus_time,fixed_weight,base,fixed_w05,year_diagnostic,37,14,23,0.3783783783783784,10176.568546152117,-2297.3289477545286,2.6963631107975194,0.3018804494536509,-0.08553201955380263,89633.39384777547,93470.99633216858,0.6195750019291663,6.979423868312757,31.72972972972973,11,14,0,0.6756756756756757,0.6214524433027709,False
2021,coverage_ok,False,2021-01-04,pullback_original_stop_time_base__fixed_w05,pullback_original_stop_time_base,pullback_original+stop_plus_time,pullback_original,stop_plus_time,fixed_weight,base,fixed_w05,year_diagnostic,17,9,8,0.5294117647058824,25170.73165015115,-3878.969874277712,7.3001528818763655,-0.024388163152837428,-0.1195899880637693,195504.82585713864,197653.00936698914,0.9040467867423818,1.5967078189300412,57.11764705882353,5,4,0,0.5294117647058824,0.9187990744477942,False
2022,coverage_ok,False,2022-01-04,pullback_original_stop_time_base__fixed_w05,pullback_original_stop_time_base,pullback_original+stop_plus_time,pullback_original,stop_plus_time,fixed_weight,base,fixed_w05,year_diagnostic,25,0,25,0.0,,-2388.415546831132,0.0,-0.052142869874854725,-0.05241157207761504,-59710.388670778295,-56953.00817489624,0.904509574450129,1.95850622406639,9.2,14,8,0,0.88,,False
2023,coverage_ok,False,2023-01-03,pullback_original_stop_time_base__fixed_w05,pullback_original_stop_time_base,pullback_original+stop_plus_time,pullback_original,stop_plus_time,fixed_weight,base,fixed_w05,year_diagnostic,30,4,26,0.13333333333333333,3494.633795690538,-1866.1133613751476,0.28810466700243154,-0.031248208660638155,-0.05696885723141609,-34540.41221299169,-31257.0237159729,0.9019184159469986,1.9462809917355373,23.266666666666666,15,11,0,0.8666666666666667,0.9999999999999999,False
2024,coverage_ok,False,2024-01-02,pullback_original_stop_time_base__fixed_w05,pullback_original_stop_time_base,pullback_original+stop_plus_time,pullback_original,stop_plus_time,fixed_weight,base,fixed_w05,year_diagnostic,74,17,57,0.22972972972972974,3770.407371152149,-2009.5526214057938,0.5595809980756006,-0.043231169972410055,-0.10171537203807535,-50447.57411054373,-42566.992592811584,0.7218212404115528,5.4421487603305785,14.702702702702704,26,28,0,0.7297297297297297,0.6189302781374837,False
2017,coverage_ok,True,2017-07-31,pullback_original_stop_time_base__risk_unit_w03_ind20,pullback_original_stop_time_base,pullback_original+stop_plus_time,pullback_original,stop_plus_time,risk_unit_with_industry_cap,base,risk_unit_w03_ind20,year_diagnostic,24,4,20,0.16666666666666666,2206.002953526377,-1083.4643064767122,0.4072128523919754,-0.0007053624639270506,-0.019625810283533496,-12845.274315428736,-11475.002813339233,0.867860620940499,4.170731707317073,16.875,9,11,0,0.8333333333333334,1.0,False
2018,coverage_ok,False,2018-01-02,pullback_original_stop_time_base__risk_unit_w03_ind20,pullback_original_stop_time_base,pullback_original+stop_plus_time,pullback_original,stop_plus_time,risk_unit_with_industry_cap,base,risk_unit_w03_ind20,year_diagnostic,6,1,5,0.16666666666666666,10905.175445938114,-1920.3713365840908,1.1357361191753643,-0.010844242209888444,-0.020406103144382404,1303.3187630176599,1650.997257232666,0.9901113249601824,0.2716049382716049,24.0,4,0,0,0.6666666666666666,1.0,False
2019,coverage_ok,False,2019-01-02,pullback_original_stop_time_base__risk_unit_w03_ind20,pullback_original_stop_time_base,pullback_original+stop_plus_time,pullback_original,stop_plus_time,risk_unit_with_industry_cap,base,risk_unit_w03_ind20,year_diagnostic,27,1,26,0.037037037037037035,8413.101918697359,-1193.894694531881,0.2710296347817306,-0.0060582347685296245,-0.02074083445177699,-22628.16013913155,-21206.996631622314,0.9433470915256803,1.7991803278688525,9.518518518518519,15,8,0,0.8518518518518519,1.0,False
2020,coverage_ok,False,2020-01-02,pullback_original_stop_time_base__risk_unit_w03_ind20,pullback_original_stop_time_base,pullback_original+stop_plus_time,pullback_original,stop_plus_time,risk_unit_with_industry_cap,base,risk_unit_w03_ind20,year_diagnostic,36,14,22,0.3888888888888889,5862.931270837784,-1328.1479666384778,2.809142021053122,0.17348995306352277,-0.052233878097740605,52861.78252568246,54953.99751663208,0.7726380706909979,6.925925925925926,32.27777777777778,11,13,0,0.6666666666666666,0.6191978807511964,False
2021,coverage_ok,False,2021-01-04,pullback_original_stop_time_base__risk_unit_w03_ind20,pullback_original_stop_time_base,pullback_original+stop_plus_time,pullback_original,stop_plus_time,risk_unit_with_industry_cap,base,risk_unit_w03_ind20,year_diagnostic,17,9,8,0.5294117647058824,14346.135177940792,-1998.9536977529528,8.073924920485092,-0.014485951946445641,-0.0744950887588961,113123.58701944351,114281.00452423096,0.9411438793063192,1.5967078189300412,57.11764705882353,5,4,0,0.5294117647058824,0.919779887645646,False
2022,coverage_ok,False,2022-01-04,pullback_original_stop_time_base__risk_unit_w03_ind20,pullback_original_stop_time_base,pullback_original+stop_plus_time,pullback_original,stop_plus_time,risk_unit_with_industry_cap,base,risk_unit_w03_ind20,year_diagnostic,26,0,26,0.0,,-1280.906826409927,0.0,-0.0320794413775668,-0.03192891976308965,-33303.5774866581,-31744.005489349365,0.9466490107942264,1.962655601659751,8.846153846153847,15,8,0,0.8846153846153846,,False
2023,coverage_ok,False,2023-01-03,pullback_original_stop_time_base__risk_unit_w03_ind20,pullback_original_stop_time_base,pullback_original+stop_plus_time,pullback_original,stop_plus_time,risk_unit_with_industry_cap,base,risk_unit_w03_ind20,year_diagnostic,30,4,26,0.13333333333333333,1895.7947285115729,-944.9097163209548,0.30866517977919844,-0.016586065456091093,-0.031277457536571074,-16984.473710298535,-15271.012210845947,0.9447627619739478,1.9462809917355373,23.266666666666666,15,11,0,0.8666666666666667,1.0000000000000002,False
2024,coverage_ok,False,2024-01-02,pullback_original_stop_time_base__risk_unit_w03_ind20,pullback_original_stop_time_base,pullback_original+stop_plus_time,pullback_original,stop_plus_time,risk_unit_with_industry_cap,base,risk_unit_w03_ind20,year_diagnostic,75,18,57,0.24,2140.2641760481724,-1173.8375618043697,0.5757806017559207,-0.025744153531439884,-0.057639174985011477,-28383.98585398199,-23805.99684715271,0.8289568157069107,5.68595041322314,15.28,27,27,0,0.72,0.571391908229623,False
2017,coverage_ok,True,2017-07-31,pullback_strict_trend_layered__risk_unit_w03_ind20,pullback_strict_trend_layered,pullback_strict_trend+layered_exit,pullback_strict_trend,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w03_ind20,year_diagnostic,10,5,5,0.5,1975.7373266744612,-743.8193927955632,2.6562057211884063,0.00615958966939445,-0.005799074428706086,6159.589669394491,6743.000173568726,0.9528220503296764,1.5365853658536586,17.9,0,2,8,0.2,1.0,False
2018,coverage_ok,False,2018-01-02,pullback_strict_trend_layered__risk_unit_w03_ind20,pullback_strict_trend_layered,pullback_strict_trend+layered_exit,pullback_strict_trend,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w03_ind20,year_diagnostic,0,0,0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,,0,0,0,0.0,,False
2019,coverage_ok,False,2019-01-02,pullback_strict_trend_layered__risk_unit_w03_ind20,pullback_strict_trend_layered,pullback_strict_trend+layered_exit,pullback_strict_trend,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w03_ind20,year_diagnostic,11,3,8,0.2727272727272727,3639.314237165451,-1064.8766763210294,1.2815970800036696,0.0028041418800559548,-0.011814246966997177,2398.9293009281173,2983.0018043518066,0.9835581531838383,0.5573770491803278,10.727272727272727,6,1,4,0.6363636363636364,1.0,False
2020,coverage_ok,False,2020-01-02,pullback_strict_trend_layered__risk_unit_w03_ind20,pullback_strict_trend_layered,pullback_strict_trend+layered_exit,pullback_strict_trend,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w03_ind20,year_diagnostic,15,7,8,0.4666666666666667,4334.474473149436,-1711.4436694145206,2.2160619316808803,0.016082846903278325,-0.01654621849846316,16649.77195672988,17488.99745941162,0.9613449889400223,1.3621399176954732,21.533333333333335,4,4,7,0.5333333333333333,0.9453937701769841,False
2021,coverage_ok,False,2021-01-04,pullback_strict_trend_layered__risk_unit_w03_ind20,pullback_strict_trend_layered,pullback_strict_trend+layered_exit,pullback_strict_trend,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w03_ind20,year_diagnostic,4,1,3,0.25,1660.824217987059,-1444.3295277913414,0.383297621498417,-2.2537068720129838e-05,-0.0065900055339144226,-2672.164365386965,-2464.9978637695312,0.9927808280222558,0.26337448559670784,11.25,2,0,2,0.5,1.0,False
2022,coverage_ok,False,2022-01-04,pullback_strict_trend_layered__risk_unit_w03_ind20,pullback_strict_trend_layered,pullback_strict_trend+layered_exit,pullback_strict_trend,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w03_ind20,year_diagnostic,7,0,7,0.0,,-919.2019579683035,0.0,-0.007757650761755053,-0.010531852817463716,-6434.4137057781245,-6059.002208709717,0.9925359469224521,0.27800829875518673,9.285714285714286,3,1,3,0.5714285714285714,,False
2023,coverage_ok,False,2023-01-03,pullback_strict_trend_layered__risk_unit_w03_ind20,pullback_strict_trend_layered,pullback_strict_trend+layered_exit,pullback_strict_trend,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w03_ind20,year_diagnostic,15,1,14,0.06666666666666667,2990.4861365556717,-946.4734107204847,0.22568637448411344,-0.011197626597241994,-0.012662058176844182,-10260.141613531112,-9467.008113861084,0.9860435074690581,0.5206611570247934,8.066666666666666,7,1,7,0.5333333333333333,1.0,False
2024,coverage_ok,False,2024-01-02,pullback_strict_trend_layered__risk_unit_w03_ind20,pullback_strict_trend_layered,pullback_strict_trend+layered_exit,pullback_strict_trend,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w03_ind20,year_diagnostic,28,7,21,0.25,2595.7745631490443,-942.088185310364,0.9184471275704358,-0.0015114536862993466,-0.01739233162468745,-1613.4299494743332,0.9935379028320312,0.9570547291250248,1.43801652892562,11.428571428571429,9,5,12,0.5,0.9749551523026931,False
2017,coverage_ok,True,2017-07-31,pullback_strict_trend_layered__risk_unit_w05_ind25,pullback_strict_trend_layered,pullback_strict_trend+layered_exit,pullback_strict_trend,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w05_ind25,year_diagnostic,10,5,5,0.5,3412.4563941764827,-1286.8551344585417,2.6517797557782687,0.010628006298589732,-0.009681730480699313,10628.006298589708,11628.99980545044,0.919806598928978,1.5365853658536586,17.9,0,2,8,0.2,1.0,False
2018,coverage_ok,False,2018-01-02,pullback_strict_trend_layered__risk_unit_w05_ind25,pullback_strict_trend_layered,pullback_strict_trend+layered_exit,pullback_strict_trend,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w05_ind25,year_diagnostic,0,0,0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,,0,0,0,0.0,,False
2019,coverage_ok,False,2019-01-02,pullback_strict_trend_layered__risk_unit_w05_ind25,pullback_strict_trend_layered,pullback_strict_trend+layered_exit,pullback_strict_trend,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w05_ind25,year_diagnostic,11,3,8,0.2727272727272727,6350.258229955037,-1954.9686522006998,1.2180997549768722,0.004101227240263627,-0.021242248953561638,3411.025472259511,4452.003479003906,0.9710809456110909,0.5573770491803278,10.727272727272727,6,1,4,0.6363636363636364,1.0,False
2020,coverage_ok,False,2020-01-02,pullback_strict_trend_layered__risk_unit_w05_ind25,pullback_strict_trend_layered,pullback_strict_trend+layered_exit,pullback_strict_trend,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w05_ind25,year_diagnostic,15,7,8,0.4666666666666667,7672.3954823902695,-3073.6155254602445,2.184185364591502,0.027970846220267243,-0.027843952103448366,29117.844173049925,30607.99617767334,0.9327335845367483,1.3621399176954732,21.533333333333335,4,4,7,0.5333333333333333,0.9491717478275483,False
2021,coverage_ok,False,2021-01-04,pullback_strict_trend_layered__risk_unit_w05_ind25,pullback_strict_trend_layered,pullback_strict_trend+layered_exit,pullback_strict_trend,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w05_ind25,year_diagnostic,4,1,3,0.25,2768.0403633117676,-2749.3599459330253,0.33559815347888217,-0.0008798014136806032,-0.013341890895303243,-5480.039474487309,-5098.9959716796875,0.9872448730444121,0.26337448559670784,11.25,2,0,2,0.5,1.0,False
2022,coverage_ok,False,2022-01-04,pullback_strict_trend_layered__risk_unit_w05_ind25,pullback_strict_trend_layered,pullback_strict_trend+layered_exit,pullback_strict_trend,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w05_ind25,year_diagnostic,7,0,7,0.0,,-1620.2855791364398,0.0,-0.0132260290458176,-0.01784607551710571,-11341.999053955078,-10694.00405883789,0.9872799010798978,0.27800829875518673,9.285714285714286,3,1,3,0.5714285714285714,,False
2023,coverage_ok,False,2023-01-03,pullback_strict_trend_layered__risk_unit_w05_ind25,pullback_strict_trend_layered,pullback_strict_trend+layered_exit,pullback_strict_trend,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w05_ind25,year_diagnostic,15,1,14,0.06666666666666667,5060.822692632675,-1681.7473787069332,0.21494746462217748,-0.020033190736834072,-0.022169835753675815,-18483.64060926439,-17080.014610290527,0.9753581326219328,0.5206611570247934,8.066666666666666,7,1,7,0.5333333333333333,1.0,False
2024,coverage_ok,False,2024-01-02,pullback_strict_trend_layered__risk_unit_w05_ind25,pullback_strict_trend_layered,pullback_strict_trend+layered_exit,pullback_strict_trend,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w05_ind25,year_diagnostic,28,7,21,0.25,4211.532121079309,-1588.644864855493,0.883673923238638,-0.003701292738627293,-0.02913049617114971,-3880.8173144101966,-1162.0103359222412,0.9280735192396417,1.43801652892562,11.428571428571429,9,5,12,0.5,0.9742727125103225,False
2017,coverage_ok,True,2017-07-31,pullback_strict_money_layered__risk_unit_w03_ind20,pullback_strict_money_layered,pullback_strict_money+layered_exit,pullback_strict_money,layered_exit,risk_unit_with_industry_cap,strict_pullback,risk_unit_w03_ind20,year_diagnostic,5,2,3,0.4,511.2628389835365,-931.2301349004101,0.366012524596986,0.00033895782308590583,-0.00534930436093306,-1771.1647267341573,-1493.0002212524414,0.9824707383169696,0.6097560975609756,10.4,1,2,2,0.6,1.0,False
2018,coverage_ok,False,2018-01-02,pullback_strict_money_layered__risk_unit_w03_ind20,pullback_strict_money_layered,pullback_strict_money+layered_exit,pullback_strict_money,layered_exit,risk_unit_with_industry_cap,strict_pullback,risk_unit_w03_ind20,year_diagnostic,5,2,3,0.4,2685.945693945886,-2241.784187332789,0.7987523833688166,-0.003462410112932024,-0.01202442698934758,-1353.4611741065946,-1066.0001754760742,0.9936842085871246,0.20164609053497942,12.4,3,0,2,0.6,1.0,False
2019,coverage_ok,False,2019-01-02,pullback_strict_money_layered__risk_unit_w03_ind20,pullback_strict_money_layered,pullback_strict_money+layered_exit,pullback_strict_money,layered_exit,risk_unit_with_industry_cap,strict_pullback,risk_unit_w03_ind20,year_diagnostic,8,0,8,0.0,,-1265.8677726507185,0.0,-0.00984195558026102,-0.011408199306831124,-10126.942181205748,-9712.002182006836,0.9922839619732361,0.28688524590163933,6.625,3,3,1,0.75,,False
2020,coverage_ok,False,2020-01-02,pullback_strict_money_layered__risk_unit_w03_ind20,pullback_strict_money_layered,pullback_strict_money+layered_exit,pullback_strict_money,layered_exit,risk_unit_with_industry_cap,strict_pullback,risk_unit_w03_ind20,year_diagnostic,14,6,8,0.42857142857142855,3632.190279436111,-1204.4612547695635,2.2617105355524814,0.011996902487928951,-0.013395638559425938,12157.45163846016,12922.998142242432,0.979496191953527,0.7448559670781894,12.571428571428571,4,4,6,0.5714285714285714,0.9751665254571409,False
2021,coverage_ok,False,2021-01-04,pullback_strict_money_layered__risk_unit_w03_ind20,pullback_strict_money_layered,pullback_strict_money+layered_exit,pullback_strict_money,layered_exit,risk_unit_with_industry_cap,strict_pullback,risk_unit_w03_ind20,year_diagnostic,8,2,6,0.25,3544.778591156004,-2018.6744580666227,0.5853310616761525,-0.0006565352202732022,-0.022034444199473535,-5022.489566087727,-4602.998065948486,0.9874202060798725,0.45267489711934156,9.25,4,1,3,0.625,1.0,False
2022,coverage_ok,False,2022-01-04,pullback_strict_money_layered__risk_unit_w03_ind20,pullback_strict_money_layered,pullback_strict_money+layered_exit,pullback_strict_money,layered_exit,risk_unit_with_industry_cap,strict_pullback,risk_unit_w03_ind20,year_diagnostic,8,0,8,0.0,,-654.8462455749508,0.0,-0.00962228098667961,-0.008181872200521245,-5238.769964599606,-4842.002964019775,0.9958039529901671,0.18672199170124482,8.125,3,2,3,0.625,,False
2023,coverage_ok,False,2023-01-03,pullback_strict_money_layered__risk_unit_w03_ind20,pullback_strict_money_layered,pullback_strict_money+layered_exit,pullback_strict_money,layered_exit,risk_unit_with_industry_cap,strict_pullback,risk_unit_w03_ind20,year_diagnostic,12,1,11,0.08333333333333333,537.222293090821,-1013.3472602974284,0.04819511750261123,-0.010731457302603942,-0.012575258993499983,-10609.597570180891,-10054.004573822021,0.9911317462055358,0.36363636363636365,6.333333333333333,7,1,4,0.6666666666666666,1.0,False
2024,coverage_ok,False,2024-01-02,pullback_strict_money_layered__risk_unit_w03_ind20,pullback_strict_money_layered,pullback_strict_money+layered_exit,pullback_strict_money,layered_exit,risk_unit_with_industry_cap,strict_pullback,risk_unit_w03_ind20,year_diagnostic,32,9,23,0.28125,1787.6780894252995,-908.8054649498152,0.769720513227966,-0.004711867430436056,-0.019967334027119477,-4813.422889018055,-3012.0028972625732,0.9637122892770636,1.2066115702479339,8.125,10,4,13,0.4375,0.9033148686137966,False
2017,coverage_ok,True,2017-07-31,pullback_strict_money_layered__risk_unit_w05_ind25,pullback_strict_money_layered,pullback_strict_money+layered_exit,pullback_strict_money,layered_exit,risk_unit_with_industry_cap,strict_pullback,risk_unit_w05_ind25,year_diagnostic,6,2,4,0.3333333333333333,862.0120865821852,-1298.250531721113,0.33198988389375084,0.00022373650846496673,-0.009825704357348197,-3468.9779537200816,-2906.9984436035156,0.9655974873099267,0.7073170731707317,10.5,1,2,3,0.5,1.0,False
2018,coverage_ok,False,2018-01-02,pullback_strict_money_layered__risk_unit_w05_ind25,pullback_strict_money_layered,pullback_strict_money+layered_exit,pullback_strict_money,layered_exit,risk_unit_with_industry_cap,strict_pullback,risk_unit_w05_ind25,year_diagnostic,5,2,3,0.4,4616.860909032819,-3742.005714607238,0.8225287472634456,-0.005683738128217208,-0.020154781394640553,-1992.2953257560766,-1506.0003280639648,0.9892687654528275,0.20164609053497942,12.4,3,0,2,0.6,1.0,False
2019,coverage_ok,False,2019-01-02,pullback_strict_money_layered__risk_unit_w05_ind25,pullback_strict_money_layered,pullback_strict_money+layered_exit,pullback_strict_money,layered_exit,risk_unit_with_industry_cap,strict_pullback,risk_unit_w05_ind25,year_diagnostic,8,0,8,0.0,,-2231.802473771573,0.0,-0.017405795873344898,-0.020033048894128935,-17854.419790172586,-17124.003791809082,0.9863235606293316,0.28688524590163933,6.625,3,3,1,0.75,,False
2020,coverage_ok,False,2020-01-02,pullback_strict_money_layered__risk_unit_w05_ind25,pullback_strict_money_layered,pullback_strict_money+layered_exit,pullback_strict_money,layered_exit,risk_unit_with_industry_cap,strict_pullback,risk_unit_w05_ind25,year_diagnostic,14,6,8,0.42857142857142855,6076.4350118637085,-2054.0766604930145,2.2186738920464357,0.019936304822083528,-0.020304232908029185,20025.996787238135,21311.99679374695,0.9645058001044188,0.7448559670781894,12.571428571428571,4,4,6,0.5714285714285714,0.9786243310897178,False
2021,coverage_ok,False,2021-01-04,pullback_strict_money_layered__risk_unit_w05_ind25,pullback_strict_money_layered,pullback_strict_money+layered_exit,pullback_strict_money,layered_exit,risk_unit_with_industry_cap,strict_pullback,risk_unit_w05_ind25,year_diagnostic,8,2,6,0.25,4098.386663818359,-3100.0709647417075,0.44067665014025786,-0.0024140985392365755,-0.034114226371986245,-10403.652460813526,-9762.99695968628,0.9798010084350882,0.45267489711934156,9.25,4,1,3,0.625,1.0,False
2022,coverage_ok,False,2022-01-04,pullback_strict_money_layered__risk_unit_w05_ind25,pullback_strict_money_layered,pullback_strict_money+layered_exit,pullback_strict_money,layered_exit,risk_unit_with_industry_cap,strict_pullback,risk_unit_w05_ind25,year_diagnostic,8,0,8,0.0,,-1170.8108044177288,0.0,-0.017463451262150875,-0.014623939098748706,-9366.48643534183,-8651.004934310913,0.9919024119268032,0.18672199170124482,8.125,3,2,3,0.625,,False
2023,coverage_ok,False,2023-01-03,pullback_strict_money_layered__risk_unit_w05_ind25,pullback_strict_money_layered,pullback_strict_money+layered_exit,pullback_strict_money,layered_exit,risk_unit_with_industry_cap,strict_pullback,risk_unit_w05_ind25,year_diagnostic,12,1,11,0.08333333333333333,940.1390129089341,-1899.6312549374313,0.044991459668595704,-0.020426844457818283,-0.023230274096135095,-19955.80479140281,-18925.008296966553,0.9836576998446457,0.36363636363636365,6.333333333333333,7,1,4,0.6666666666666666,1.0,False
2024,coverage_ok,False,2024-01-02,pullback_strict_money_layered__risk_unit_w05_ind25,pullback_strict_money_layered,pullback_strict_money+layered_exit,pullback_strict_money,layered_exit,risk_unit_with_industry_cap,strict_pullback,risk_unit_w05_ind25,year_diagnostic,33,9,24,0.2727272727272727,3002.925672491391,-1500.4068402181067,0.7505278548454074,-0.009033938244219941,-0.0347934406635223,-8983.43311281204,-5926.006126403809,0.9377306747670069,1.2314049586776858,8.030303030303031,11,4,13,0.45454545454545453,0.9034130312238362,False
2017,coverage_ok,True,2017-07-31,pullback_top_score_layered__risk_unit_w03_ind20,pullback_top_score_layered,pullback_top_score+layered_exit,pullback_top_score,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w03_ind20,year_diagnostic,11,5,6,0.45454545454545453,1975.7373266744612,-738.6507864157365,2.22899346011397,0.005446781914877796,-0.005799074428706086,5446.781914877887,6087.000417709351,0.9502738554503241,1.6260162601626016,17.181818181818183,0,3,8,0.2727272727272727,1.0,False
2018,coverage_ok,False,2018-01-02,pullback_top_score_layered__risk_unit_w03_ind20,pullback_top_score_layered,pullback_top_score+layered_exit,pullback_top_score,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w03_ind20,year_diagnostic,0,0,0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,,0,0,0,0.0,,False
2019,coverage_ok,False,2019-01-02,pullback_top_score_layered__risk_unit_w03_ind20,pullback_top_score_layered,pullback_top_score+layered_exit,pullback_top_score,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w03_ind20,year_diagnostic,11,3,8,0.2727272727272727,3639.314237165451,-1064.8766763210294,1.2815970800036696,0.0028061298660069234,-0.011822585879039171,2398.9293009281173,2983.0018043518066,0.983546481130501,0.5573770491803278,10.727272727272727,6,1,4,0.6363636363636364,1.0,False
2020,coverage_ok,False,2020-01-02,pullback_top_score_layered__risk_unit_w03_ind20,pullback_top_score_layered,pullback_top_score+layered_exit,pullback_top_score,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w03_ind20,year_diagnostic,15,7,8,0.4666666666666667,4334.474473149436,-1711.4436694145206,2.2160619316808803,0.01609421687213297,-0.01655757150460624,16649.77195672988,17488.99745941162,0.9613179440270643,1.3621399176954732,21.533333333333335,4,4,7,0.5333333333333333,0.9453937701769841,False
2021,coverage_ok,False,2021-01-04,pullback_top_score_layered__risk_unit_w03_ind20,pullback_top_score_layered,pullback_top_score+layered_exit,pullback_top_score,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w03_ind20,year_diagnostic,4,1,3,0.25,1660.824217987059,-1444.3295277913414,0.383297621498417,-2.2552749216142587e-05,-0.0065945671725502475,-2672.164365386965,-2464.9978637695312,0.9927758083047157,0.26337448559670784,11.25,2,0,2,0.5,1.0,False
2022,coverage_ok,False,2022-01-04,pullback_top_score_layered__risk_unit_w03_ind20,pullback_top_score_layered,pullback_top_score+layered_exit,pullback_top_score,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w03_ind20,year_diagnostic,8,0,8,0.0,,-1108.3691921889786,0.0,-0.010137480221046213,-0.011003412253505984,-8866.953537511828,-8435.002040863037,0.9918145537565213,0.3029045643153527,8.75,3,1,3,0.5,,False
2023,coverage_ok,False,2023-01-03,pullback_top_score_layered__risk_unit_w03_ind20,pullback_top_score_layered,pullback_top_score+layered_exit,pullback_top_score,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w03_ind20,year_diagnostic,16,1,15,0.0625,2990.4861365556717,-877.3485536177951,0.22723664570363644,-0.011143214078005115,-0.013460440890269099,-10169.742167711254,-9336.008167266846,0.9841630557809007,0.5950413223140496,8.625,7,1,8,0.5,1.0,False
2024,coverage_ok,False,2024-01-02,pullback_top_score_layered__risk_unit_w03_ind20,pullback_top_score_layered,pullback_top_score+layered_exit,pullback_top_score,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w03_ind20,year_diagnostic,31,7,24,0.22580645161290322,2595.7745631490443,-963.8813611785572,0.7854710597641208,-0.0048560517414880655,-0.01960311242034951,-4962.73072624206,-3185.0082397460938,0.9538603529077534,1.5495867768595042,11.096774193548388,10,7,12,0.5483870967741935,0.9749551523026931,False
2017,coverage_ok,True,2017-07-31,pullback_top_score_layered__risk_unit_w05_ind25,pullback_top_score_layered,pullback_top_score+layered_exit,pullback_top_score,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w05_ind25,year_diagnostic,11,5,6,0.45454545454545453,3412.4563941764827,-1272.856459673246,2.2341196764195574,0.009425143212842935,-0.009681730480699313,9425.143212842939,10522.000217437744,0.9155171884782451,1.6260162601626016,17.181818181818183,0,3,8,0.2727272727272727,1.0,False
2018,coverage_ok,False,2018-01-02,pullback_top_score_layered__risk_unit_w05_ind25,pullback_top_score_layered,pullback_top_score+layered_exit,pullback_top_score,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w05_ind25,year_diagnostic,0,0,0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,,0,0,0,0.0,,False
2019,coverage_ok,False,2019-01-02,pullback_top_score_layered__risk_unit_w05_ind25,pullback_top_score_layered,pullback_top_score+layered_exit,pullback_top_score,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w05_ind25,year_diagnostic,11,3,8,0.2727272727272727,6350.258229955037,-1954.9686522006998,1.2180997549768722,0.004106114393002791,-0.021267369624930588,3411.025472259511,4452.003479003906,0.9710463810554155,0.5573770491803278,10.727272727272727,6,1,4,0.6363636363636364,1.0,False
2020,coverage_ok,False,2020-01-02,pullback_top_score_layered__risk_unit_w05_ind25,pullback_top_score_layered,pullback_top_score+layered_exit,pullback_top_score,layered_exit,risk_unit_with_industry_cap,strict_score,risk_unit_w05_ind25,year_diagnostic,15,7,8,0.4666666666666667,7672.3954823902695,-3073.6155254602445,2.184185364591502,0.02800404086866748,-0.027875392072342686,29117.844173049925,30607.99617767334,0.9326551939872351,1.3621399176954732,21.533333333333335,4,4,7,0.5333333333333333,0.9491717478275483,False
