split,decision_date,feature_route_id,U_membership_n,membership_integrity_n,history_ready_n,sequence_ready_n,feature_ready_n,U_decision_n,invalid_n,layer_count_reconciled,support_status
train,2021-10-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,474,474,474,26,true,ready
train,2021-10-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,475,475,475,25,true,ready
train,2021-10-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,475,475,475,25,true,ready
train,2021-10-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,475,475,475,25,true,ready
train,2021-10-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,475,475,475,25,true,ready
train,2021-10-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,476,476,476,24,true,ready
train,2021-10-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,476,476,476,24,true,ready
train,2021-10-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,477,477,477,23,true,ready
train,2021-10-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,477,477,477,23,true,ready
train,2021-10-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,478,478,478,22,true,ready
train,2021-10-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,478,478,478,22,true,ready
train,2021-10-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,478,478,478,22,true,ready
train,2021-10-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,476,476,476,24,true,ready
train,2021-10-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,477,477,477,23,true,ready
train,2021-10-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,477,477,477,23,true,ready
train,2021-10-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,476,476,476,24,true,ready
train,2021-11-01,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,477,477,477,23,true,ready
train,2021-11-02,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,478,478,478,22,true,ready
train,2021-11-03,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,477,477,477,23,true,ready
train,2021-11-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,476,476,476,24,true,ready
train,2021-11-05,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,476,476,476,24,true,ready
train,2021-11-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,477,477,477,23,true,ready
train,2021-11-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,478,478,478,22,true,ready
train,2021-11-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,478,478,478,22,true,ready
train,2021-11-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,478,478,478,22,true,ready
train,2021-11-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,477,477,477,23,true,ready
train,2021-11-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,478,478,478,22,true,ready
train,2021-11-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,476,476,476,24,true,ready
train,2021-11-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,476,476,476,24,true,ready
train,2021-11-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,477,477,477,23,true,ready
train,2021-11-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,477,477,477,23,true,ready
train,2021-11-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,476,476,476,24,true,ready
train,2021-11-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,476,476,476,24,true,ready
train,2021-11-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,475,475,475,25,true,ready
train,2021-11-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,474,474,474,26,true,ready
train,2021-11-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,475,475,475,25,true,ready
train,2021-11-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,473,473,473,27,true,ready
train,2021-11-30,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,473,473,473,27,true,ready
train,2021-12-01,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,473,473,473,27,true,ready
train,2021-12-02,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2021-12-03,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2021-12-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2021-12-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2021-12-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,472,472,472,28,true,ready
train,2021-12-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2021-12-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2021-12-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2021-12-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,472,472,472,28,true,ready
train,2021-12-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,471,471,471,29,true,ready
train,2021-12-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,471,471,471,29,true,ready
train,2021-12-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,471,471,471,29,true,ready
train,2021-12-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,470,470,470,30,true,ready
train,2021-12-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,471,471,471,29,true,ready
train,2021-12-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,471,471,471,29,true,ready
train,2021-12-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,469,469,469,31,true,ready
train,2021-12-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,469,469,469,31,true,ready
train,2021-12-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,470,470,470,30,true,ready
train,2021-12-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,471,471,471,29,true,ready
train,2021-12-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,470,470,470,30,true,ready
train,2021-12-30,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,470,470,470,30,true,ready
train,2021-12-31,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,472,472,472,28,true,ready
train,2022-01-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2022-01-05,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2022-01-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2022-01-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,472,472,472,28,true,ready
train,2022-01-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,472,472,472,28,true,ready
train,2022-01-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,471,471,471,29,true,ready
train,2022-01-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2022-01-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2022-01-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2022-01-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,473,473,473,27,true,ready
train,2022-01-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,471,471,471,471,29,true,ready
train,2022-01-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,472,472,472,28,true,ready
train,2022-01-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,472,472,472,28,true,ready
train,2022-01-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,473,473,473,27,true,ready
train,2022-01-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,473,473,473,27,true,ready
train,2022-01-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,472,472,472,28,true,ready
train,2022-01-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,472,472,472,28,true,ready
train,2022-01-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,471,470,470,470,30,true,ready
train,2022-01-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,471,471,471,29,true,ready
train,2022-02-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,469,469,469,31,true,ready
train,2022-02-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,469,469,469,31,true,ready
train,2022-02-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,469,469,469,31,true,ready
train,2022-02-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,469,469,469,31,true,ready
train,2022-02-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,469,469,469,31,true,ready
train,2022-02-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,471,468,468,468,32,true,ready
train,2022-02-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,471,468,468,468,32,true,ready
train,2022-02-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,471,469,469,469,31,true,ready
train,2022-02-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,471,469,469,469,31,true,ready
train,2022-02-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,471,471,471,471,29,true,ready
train,2022-02-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,469,469,469,469,31,true,ready
train,2022-02-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,470,470,470,470,30,true,ready
train,2022-02-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,469,469,469,469,31,true,ready
train,2022-02-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,471,471,471,471,29,true,ready
train,2022-02-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,471,471,471,471,29,true,ready
train,2022-02-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,470,470,470,470,30,true,ready
train,2022-03-01,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,470,470,470,470,30,true,ready
train,2022-03-02,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,470,470,470,470,30,true,ready
train,2022-03-03,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,469,468,468,468,32,true,ready
train,2022-03-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,470,469,469,469,31,true,ready
train,2022-03-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,470,469,469,469,31,true,ready
train,2022-03-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,469,468,468,468,32,true,ready
train,2022-03-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,467,466,466,466,34,true,ready
train,2022-03-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,468,467,467,467,33,true,ready
train,2022-03-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,468,466,466,466,34,true,ready
train,2022-03-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,468,467,467,467,33,true,ready
train,2022-03-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,465,464,464,464,36,true,ready
train,2022-03-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,466,466,466,466,34,true,ready
train,2022-03-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,465,465,465,465,35,true,ready
train,2022-03-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,466,466,466,466,34,true,ready
train,2022-03-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,467,467,467,467,33,true,ready
train,2022-03-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,467,467,467,467,33,true,ready
train,2022-03-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,467,467,467,467,33,true,ready
train,2022-03-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,468,468,468,468,32,true,ready
train,2022-03-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,468,468,468,468,32,true,ready
train,2022-03-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,468,468,468,468,32,true,ready
train,2022-03-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,468,468,468,468,32,true,ready
train,2022-03-30,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,468,468,468,468,32,true,ready
train,2022-03-31,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,468,468,468,468,32,true,ready
train,2022-04-01,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,469,469,469,469,31,true,ready
train,2022-04-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,470,470,470,470,30,true,ready
train,2022-04-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,470,470,470,470,30,true,ready
train,2022-04-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,469,469,469,469,31,true,ready
train,2022-04-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,470,469,469,469,31,true,ready
train,2022-04-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,471,469,469,469,31,true,ready
train,2022-04-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,471,469,469,469,31,true,ready
train,2022-04-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,471,469,469,469,31,true,ready
train,2022-04-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,471,469,469,469,31,true,ready
train,2022-04-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,471,469,469,469,31,true,ready
train,2022-04-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,471,469,469,469,31,true,ready
train,2022-04-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,470,468,468,468,32,true,ready
train,2022-04-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,470,468,468,468,32,true,ready
train,2022-04-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,470,469,469,469,31,true,ready
train,2022-04-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,470,470,470,470,30,true,ready
train,2022-04-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,470,470,470,470,30,true,ready
train,2022-04-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,471,471,471,471,29,true,ready
train,2022-04-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,472,472,472,28,true,ready
train,2022-04-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,472,472,472,28,true,ready
train,2022-05-05,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,470,470,470,30,true,ready
train,2022-05-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,471,471,471,29,true,ready
train,2022-05-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,471,471,471,29,true,ready
train,2022-05-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,470,470,470,30,true,ready
train,2022-05-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,470,470,470,30,true,ready
train,2022-05-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,471,469,469,469,31,true,ready
train,2022-05-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,469,469,469,31,true,ready
train,2022-05-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,471,468,468,468,32,true,ready
train,2022-05-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,471,469,469,469,31,true,ready
train,2022-05-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,471,470,470,470,30,true,ready
train,2022-05-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,469,469,469,31,true,ready
train,2022-05-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,469,469,469,31,true,ready
train,2022-05-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,469,469,469,31,true,ready
train,2022-05-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,470,470,470,30,true,ready
train,2022-05-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,471,471,471,29,true,ready
train,2022-05-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,472,472,472,28,true,ready
train,2022-05-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,472,472,472,28,true,ready
train,2022-05-30,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,471,471,471,29,true,ready
train,2022-05-31,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,471,471,471,29,true,ready
train,2022-06-01,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2022-06-02,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2022-06-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2022-06-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2022-06-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,476,476,476,24,true,ready
train,2022-06-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,476,476,476,24,true,ready
train,2022-06-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2022-06-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2022-06-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2022-06-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2022-06-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2022-06-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2022-06-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2022-06-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2022-06-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2022-06-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2022-06-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2022-06-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2022-06-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2022-06-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2022-06-30,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,474,474,474,26,true,ready
train,2022-07-01,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,474,474,474,26,true,ready
train,2022-07-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2022-07-05,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,474,474,474,26,true,ready
train,2022-07-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2022-07-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2022-07-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,476,476,476,24,true,ready
train,2022-07-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,476,476,476,24,true,ready
train,2022-07-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,476,476,476,24,true,ready
train,2022-07-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,476,476,476,24,true,ready
train,2022-07-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2022-07-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2022-07-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2022-07-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2022-07-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,477,477,477,23,true,ready
train,2022-07-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,477,477,477,23,true,ready
train,2022-07-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,477,477,477,23,true,ready
train,2022-07-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,478,478,478,22,true,ready
train,2022-07-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,478,478,478,22,true,ready
train,2022-07-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,478,478,478,22,true,ready
train,2022-07-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,478,478,478,22,true,ready
train,2022-07-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,477,477,477,23,true,ready
train,2022-08-01,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,477,477,477,23,true,ready
train,2022-08-02,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,480,480,480,20,true,ready
train,2022-08-03,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,480,480,480,20,true,ready
train,2022-08-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,480,480,480,20,true,ready
train,2022-08-05,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,478,478,478,22,true,ready
train,2022-08-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,478,478,478,22,true,ready
train,2022-08-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,479,479,479,21,true,ready
train,2022-08-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,479,479,479,21,true,ready
train,2022-08-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,479,479,479,21,true,ready
train,2022-08-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,480,480,480,20,true,ready
train,2022-08-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,480,480,480,20,true,ready
train,2022-08-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,481,481,481,19,true,ready
train,2022-08-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,482,482,482,482,18,true,ready
train,2022-08-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,482,482,482,482,18,true,ready
train,2022-08-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,483,483,483,483,17,true,ready
train,2022-08-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,483,483,483,483,17,true,ready
train,2022-08-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,483,483,483,483,17,true,ready
train,2022-08-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,483,483,483,483,17,true,ready
train,2022-08-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,483,482,482,482,18,true,ready
train,2022-08-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,483,482,482,482,18,true,ready
train,2022-08-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,483,482,482,482,18,true,ready
train,2022-08-30,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,483,482,482,482,18,true,ready
train,2022-08-31,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,482,481,481,481,19,true,ready
train,2022-09-01,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,482,481,481,481,19,true,ready
train,2022-09-02,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,482,481,481,481,19,true,ready
train,2022-09-05,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,483,482,482,482,18,true,ready
train,2022-09-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,483,482,482,482,18,true,ready
train,2022-09-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,483,483,483,483,17,true,ready
train,2022-09-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,483,483,483,483,17,true,ready
train,2022-09-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,483,483,483,483,17,true,ready
train,2022-09-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,483,483,483,483,17,true,ready
train,2022-09-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,483,483,483,483,17,true,ready
train,2022-09-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,482,482,482,482,18,true,ready
train,2022-09-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,483,482,482,482,18,true,ready
train,2022-09-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,482,481,481,481,19,true,ready
train,2022-09-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,483,482,482,482,18,true,ready
train,2022-09-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,484,483,483,483,17,true,ready
train,2022-09-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,485,484,484,484,16,true,ready
train,2022-09-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,485,484,484,484,16,true,ready
train,2022-09-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,485,484,484,484,16,true,ready
