scope,instrument,year,board_bucket,qfq_key_n,raw_key_n,overlap_key_n,overlap_rate,base_row_n,factor_pass_n,factor_fail_n,factor_unknown_n,factor_pass_rate,auditable_row_n,auditable_row_rate,in_range_n,out_of_range_n,unknown_n,range_pass_rate,coverage_threshold,range_threshold,status
instrument_year,SZ300631,2026,unknown,95,95,95,1,95,22,73,0,0.231578947368,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ300632,2017,unknown,184,184,184,1,184,17,167,0,0.0923913043478,184,1,184,0,0,1,0.9,0.995,pass
instrument_year,SZ300632,2018,unknown,243,243,243,1,243,5,238,0,0.0205761316872,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300632,2019,unknown,244,244,244,1,244,18,226,0,0.0737704918033,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ300632,2020,unknown,243,243,243,1,243,17,226,0,0.0699588477366,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300632,2021,unknown,243,243,243,1,243,6,237,0,0.0246913580247,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300632,2022,unknown,242,242,242,1,242,7,235,0,0.0289256198347,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300632,2023,unknown,242,242,242,1,242,4,238,0,0.0165289256198,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300632,2024,unknown,242,242,242,1,242,6,236,0,0.0247933884298,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300632,2025,unknown,243,243,243,1,243,153,90,0,0.62962962963,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300632,2026,unknown,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ300633,2017,chinext,184,184,184,1,184,36,148,0,0.195652173913,184,1,184,0,0,1,0.9,0.995,pass
instrument_year,SZ300633,2018,chinext,243,243,243,1,243,81,162,0,0.333333333333,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300633,2019,chinext,244,244,244,1,244,50,194,0,0.204918032787,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ300633,2020,chinext,243,243,243,1,243,52,191,0,0.213991769547,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300633,2021,chinext,243,243,243,1,243,64,179,0,0.263374485597,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300633,2022,chinext,242,242,242,1,242,108,134,0,0.446280991736,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300633,2023,chinext,242,242,242,1,242,180,62,0,0.743801652893,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300633,2024,chinext,242,242,242,1,242,100,142,0,0.413223140496,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300633,2025,chinext,243,243,243,1,243,73,170,0,0.300411522634,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300633,2026,chinext,95,95,95,1,95,16,79,0,0.168421052632,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ300634,2018,chinext,190,190,190,1,190,90,100,0,0.473684210526,190,1,190,0,0,1,0.9,0.995,pass
instrument_year,SZ300634,2019,chinext,244,244,244,1,244,33,211,0,0.135245901639,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ300634,2020,chinext,243,243,243,1,243,44,199,0,0.181069958848,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300634,2021,chinext,243,243,243,1,243,18,225,0,0.0740740740741,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300634,2022,chinext,242,242,242,1,242,9,233,0,0.0371900826446,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300634,2023,chinext,242,242,242,1,242,37,205,0,0.152892561983,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300634,2024,chinext,242,242,242,1,242,37,205,0,0.152892561983,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300634,2025,chinext,243,243,243,1,243,146,97,0,0.600823045267,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300634,2026,chinext,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ300635,2017,unknown,181,181,181,1,181,35,146,0,0.193370165746,181,1,181,0,0,1,0.9,0.995,pass
instrument_year,SZ300635,2018,unknown,243,243,243,1,243,18,225,0,0.0740740740741,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300635,2019,unknown,244,244,244,1,244,62,182,0,0.254098360656,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ300635,2020,unknown,243,243,243,1,243,101,142,0,0.415637860082,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300635,2021,unknown,243,243,243,1,243,181,62,0,0.744855967078,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300635,2022,unknown,242,242,242,1,242,213,29,0,0.880165289256,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300635,2023,unknown,242,242,242,1,242,240,2,0,0.99173553719,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300635,2024,unknown,242,242,242,1,242,229,13,0,0.946280991736,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300635,2025,unknown,240,240,240,1,240,240,0,0,1,240,1,240,0,0,1,0.9,0.995,pass
instrument_year,SZ300635,2026,unknown,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ300636,2017,unknown,185,185,185,1,185,13,172,0,0.0702702702703,185,1,185,0,0,1,0.9,0.995,pass
instrument_year,SZ300636,2018,unknown,243,243,243,1,243,0,243,0,0,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300636,2019,unknown,244,244,244,1,244,2,242,0,0.00819672131148,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ300636,2020,unknown,243,243,243,1,243,9,234,0,0.037037037037,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300636,2021,unknown,243,243,243,1,243,7,236,0,0.0288065843621,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300636,2022,unknown,242,242,242,1,242,7,235,0,0.0289256198347,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300636,2023,unknown,242,242,242,1,242,1,241,0,0.00413223140496,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300636,2024,unknown,242,242,242,1,242,4,238,0,0.0165289256198,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300636,2025,unknown,243,243,243,1,243,89,154,0,0.366255144033,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300636,2026,unknown,95,95,95,1,95,45,50,0,0.473684210526,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ300637,2017,unknown,180,180,180,1,180,13,167,0,0.0722222222222,180,1,180,0,0,1,0.9,0.995,pass
instrument_year,SZ300637,2018,unknown,243,243,243,1,243,13,230,0,0.0534979423868,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300637,2019,unknown,244,244,244,1,244,9,235,0,0.0368852459016,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ300637,2020,unknown,243,243,243,1,243,97,146,0,0.399176954733,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300637,2021,unknown,243,243,243,1,243,209,34,0,0.860082304527,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300637,2022,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300637,2023,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300637,2024,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300637,2025,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300637,2026,unknown,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ300638,2017,chinext,179,179,179,1,179,11,168,0,0.0614525139665,179,1,179,0,0,1,0.9,0.995,pass
instrument_year,SZ300638,2018,chinext,243,243,243,1,243,2,241,0,0.0082304526749,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300638,2019,chinext,244,244,244,1,244,6,238,0,0.0245901639344,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ300638,2020,chinext,243,243,243,1,243,26,217,0,0.106995884774,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300638,2021,chinext,236,236,236,1,236,34,202,0,0.14406779661,236,1,236,0,0,1,0.9,0.995,pass
instrument_year,SZ300638,2022,chinext,242,242,242,1,242,22,220,0,0.0909090909091,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300638,2023,chinext,242,242,242,1,242,23,219,0,0.095041322314,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300638,2024,chinext,242,242,242,1,242,20,222,0,0.0826446280992,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300638,2025,chinext,243,243,243,1,243,162,81,0,0.666666666667,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300638,2026,chinext,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ300639,2017,chinext,180,180,180,1,180,9,171,0,0.05,180,1,180,0,0,1,0.9,0.995,pass
instrument_year,SZ300639,2018,chinext,243,243,243,1,243,4,239,0,0.0164609053498,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300639,2019,chinext,244,244,244,1,244,1,243,0,0.00409836065574,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ300639,2020,chinext,243,243,243,1,243,15,228,0,0.0617283950617,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300639,2021,chinext,243,243,243,1,243,4,239,0,0.0164609053498,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300639,2022,chinext,242,242,242,1,242,11,231,0,0.0454545454545,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300639,2023,chinext,242,242,242,1,242,16,226,0,0.0661157024793,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300639,2024,chinext,242,242,242,1,242,153,89,0,0.632231404959,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300639,2025,chinext,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300639,2026,chinext,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ300640,2017,unknown,177,177,177,1,177,16,161,0,0.090395480226,177,1,177,0,0,1,0.9,0.995,pass
instrument_year,SZ300640,2018,unknown,224,224,224,1,224,9,215,0,0.0401785714286,224,1,224,0,0,1,0.9,0.995,pass
instrument_year,SZ300640,2019,unknown,244,244,244,1,244,4,240,0,0.016393442623,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ300640,2020,unknown,243,243,243,1,243,5,238,0,0.0205761316872,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300640,2021,unknown,243,243,243,1,243,1,242,0,0.00411522633745,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300640,2022,unknown,242,242,242,1,242,3,239,0,0.0123966942149,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300640,2023,unknown,242,242,242,1,242,0,242,0,0,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300640,2024,unknown,242,242,242,1,242,113,129,0,0.46694214876,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300640,2025,unknown,243,243,243,1,243,193,50,0,0.794238683128,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300640,2026,unknown,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ300641,2017,chinext,176,176,176,1,176,10,166,0,0.0568181818182,176,1,176,0,0,1,0.9,0.995,pass
instrument_year,SZ300641,2018,chinext,243,243,243,1,243,0,243,0,0,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300641,2019,chinext,244,244,244,1,244,2,242,0,0.00819672131148,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ300641,2020,chinext,243,243,243,1,243,4,239,0,0.0164609053498,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300641,2021,chinext,243,243,243,1,243,0,243,0,0,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300641,2022,chinext,242,242,242,1,242,1,241,0,0.00413223140496,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300641,2023,chinext,242,242,242,1,242,0,242,0,0,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300641,2024,chinext,237,237,237,1,237,24,213,0,0.101265822785,237,1,237,0,0,1,0.9,0.995,pass
instrument_year,SZ300641,2025,chinext,243,243,243,1,243,98,145,0,0.40329218107,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300641,2026,chinext,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ300642,2017,unknown,173,173,173,1,173,60,113,0,0.346820809249,173,1,173,0,0,1,0.9,0.995,pass
instrument_year,SZ300642,2018,unknown,243,243,243,1,243,72,171,0,0.296296296296,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300642,2019,unknown,244,244,244,1,244,29,215,0,0.118852459016,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ300642,2020,unknown,243,243,243,1,243,59,184,0,0.242798353909,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300642,2021,unknown,243,243,243,1,243,80,163,0,0.329218106996,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300642,2022,unknown,242,242,242,1,242,38,204,0,0.157024793388,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300642,2023,unknown,242,242,242,1,242,20,222,0,0.0826446280992,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300642,2024,unknown,242,242,242,1,242,8,234,0,0.0330578512397,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300642,2025,unknown,243,243,243,1,243,41,202,0,0.168724279835,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300642,2026,unknown,95,95,95,1,95,38,57,0,0.4,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ300643,2017,chinext,164,164,164,1,164,19,145,0,0.115853658537,164,1,164,0,0,1,0.9,0.995,pass
instrument_year,SZ300643,2018,chinext,243,243,243,1,243,6,237,0,0.0246913580247,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300643,2019,chinext,244,244,244,1,244,3,241,0,0.0122950819672,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ300643,2020,chinext,243,243,243,1,243,17,226,0,0.0699588477366,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300643,2021,chinext,243,243,243,1,243,3,240,0,0.0123456790123,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300643,2022,chinext,242,242,242,1,242,11,231,0,0.0454545454545,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300643,2023,chinext,242,242,242,1,242,11,231,0,0.0454545454545,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300643,2024,chinext,242,242,242,1,242,8,234,0,0.0330578512397,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300643,2025,chinext,243,243,243,1,243,18,225,0,0.0740740740741,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300643,2026,chinext,95,95,95,1,95,5,90,0,0.0526315789474,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ300644,2018,unknown,215,215,215,1,215,46,169,0,0.213953488372,215,1,215,0,0,1,0.9,0.995,pass
instrument_year,SZ300644,2019,unknown,244,244,244,1,244,17,227,0,0.0696721311475,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ300644,2020,unknown,243,243,243,1,243,19,224,0,0.0781893004115,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300644,2021,unknown,243,243,243,1,243,24,219,0,0.0987654320988,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300644,2022,unknown,242,242,242,1,242,11,231,0,0.0454545454545,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300644,2023,unknown,242,242,242,1,242,9,233,0,0.0371900826446,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300644,2024,unknown,242,242,242,1,242,20,222,0,0.0826446280992,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300644,2025,unknown,243,243,243,1,243,135,108,0,0.555555555556,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300644,2026,unknown,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ300645,2017,unknown,173,173,173,1,173,46,127,0,0.265895953757,173,1,173,0,0,1,0.9,0.995,pass
instrument_year,SZ300645,2018,unknown,243,243,243,1,243,31,212,0,0.127572016461,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300645,2019,unknown,244,244,244,1,244,10,234,0,0.0409836065574,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ300645,2020,unknown,233,233,233,1,233,9,224,0,0.0386266094421,233,1,233,0,0,1,0.9,0.995,pass
instrument_year,SZ300645,2021,unknown,243,243,243,1,243,11,232,0,0.0452674897119,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300645,2022,unknown,242,242,242,1,242,34,208,0,0.140495867769,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300645,2023,unknown,242,242,242,1,242,91,151,0,0.376033057851,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300645,2024,unknown,242,242,242,1,242,104,138,0,0.429752066116,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300645,2025,unknown,243,243,243,1,243,172,71,0,0.707818930041,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300645,2026,unknown,95,95,95,1,95,88,7,0,0.926315789474,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ300647,2017,unknown,166,166,166,1,166,11,155,0,0.066265060241,166,1,166,0,0,1,0.9,0.995,pass
instrument_year,SZ300647,2018,unknown,201,201,201,1,201,13,188,0,0.0646766169154,201,1,201,0,0,1,0.9,0.995,pass
instrument_year,SZ300647,2019,unknown,244,244,244,1,244,10,234,0,0.0409836065574,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ300647,2020,unknown,243,243,243,1,243,159,84,0,0.654320987654,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300647,2021,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300647,2022,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300647,2023,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300647,2024,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300647,2025,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300647,2026,unknown,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ300648,2017,chinext,171,171,171,1,171,58,113,0,0.33918128655,171,1,171,0,0,1,0.9,0.995,pass
instrument_year,SZ300648,2018,chinext,243,243,243,1,243,58,185,0,0.238683127572,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300648,2019,chinext,244,244,244,1,244,111,133,0,0.454918032787,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ300648,2020,chinext,243,243,243,1,243,110,133,0,0.452674897119,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300648,2021,chinext,243,243,243,1,243,166,77,0,0.683127572016,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300648,2022,chinext,242,242,242,1,242,198,44,0,0.818181818182,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300648,2023,chinext,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300648,2024,chinext,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300648,2025,chinext,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300648,2026,chinext,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ300649,2017,chinext,159,159,159,1,159,89,70,0,0.559748427673,159,1,159,0,0,1,0.9,0.995,pass
instrument_year,SZ300649,2018,chinext,243,243,243,1,243,59,184,0,0.242798353909,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300649,2019,chinext,244,244,244,1,244,28,216,0,0.114754098361,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ300649,2020,chinext,243,243,243,1,243,20,223,0,0.082304526749,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300649,2021,chinext,243,243,243,1,243,13,230,0,0.0534979423868,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300649,2022,chinext,242,242,242,1,242,34,208,0,0.140495867769,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300649,2023,chinext,242,242,242,1,242,13,229,0,0.0537190082645,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300649,2024,chinext,242,242,242,1,242,60,182,0,0.247933884298,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300649,2025,chinext,243,243,243,1,243,180,63,0,0.740740740741,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300649,2026,chinext,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ300650,2017,unknown,166,166,166,1,166,19,147,0,0.114457831325,166,1,166,0,0,1,0.9,0.995,pass
instrument_year,SZ300650,2018,unknown,243,243,243,1,243,9,234,0,0.037037037037,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300650,2019,unknown,244,244,244,1,244,8,236,0,0.0327868852459,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ300650,2020,unknown,243,243,243,1,243,8,235,0,0.0329218106996,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300650,2021,unknown,243,243,243,1,243,8,235,0,0.0329218106996,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300650,2022,unknown,242,242,242,1,242,7,235,0,0.0289256198347,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300650,2023,unknown,242,242,242,1,242,15,227,0,0.0619834710744,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300650,2024,unknown,242,242,242,1,242,58,184,0,0.239669421488,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300650,2025,unknown,243,243,243,1,243,181,62,0,0.744855967078,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300650,2026,unknown,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ300651,2017,unknown,162,162,162,1,162,26,136,0,0.16049382716,162,1,162,0,0,1,0.9,0.995,pass
instrument_year,SZ300651,2018,unknown,243,243,243,1,243,36,207,0,0.148148148148,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300651,2019,unknown,244,244,244,1,244,75,169,0,0.30737704918,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ300651,2020,unknown,243,243,243,1,243,65,178,0,0.267489711934,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300651,2021,unknown,243,243,243,1,243,100,143,0,0.411522633745,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300651,2022,unknown,242,242,242,1,242,52,190,0,0.214876033058,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300651,2023,unknown,242,242,242,1,242,35,207,0,0.144628099174,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300651,2024,unknown,242,242,242,1,242,7,235,0,0.0289256198347,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300651,2025,unknown,243,243,243,1,243,81,162,0,0.333333333333,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300651,2026,unknown,95,95,95,1,95,72,23,0,0.757894736842,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ300652,2017,unknown,157,157,157,1,157,30,127,0,0.191082802548,157,1,157,0,0,1,0.9,0.995,pass
instrument_year,SZ300652,2018,unknown,243,243,243,1,243,13,230,0,0.0534979423868,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300652,2019,unknown,244,244,244,1,244,15,229,0,0.0614754098361,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ300652,2020,unknown,243,243,243,1,243,12,231,0,0.0493827160494,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300652,2021,unknown,243,243,243,1,243,13,230,0,0.0534979423868,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300652,2022,unknown,242,242,242,1,242,25,217,0,0.103305785124,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300652,2023,unknown,242,242,242,1,242,19,223,0,0.0785123966942,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300652,2024,unknown,242,242,242,1,242,22,220,0,0.0909090909091,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300652,2025,unknown,243,243,243,1,243,191,52,0,0.786008230453,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300652,2026,unknown,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ300653,2017,chinext,157,157,157,1,157,15,142,0,0.0955414012739,157,1,157,0,0,1,0.9,0.995,pass
instrument_year,SZ300653,2018,chinext,243,243,243,1,243,30,213,0,0.123456790123,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300653,2019,chinext,244,244,244,1,244,49,195,0,0.200819672131,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ300653,2020,chinext,243,243,243,1,243,96,147,0,0.395061728395,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300653,2021,chinext,243,243,243,1,243,121,122,0,0.497942386831,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300653,2022,chinext,242,242,242,1,242,136,106,0,0.561983471074,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300653,2023,chinext,242,242,242,1,242,85,157,0,0.351239669421,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300653,2024,chinext,242,242,242,1,242,25,217,0,0.103305785124,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SZ300653,2025,chinext,243,243,243,1,243,26,217,0,0.106995884774,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300653,2026,chinext,95,95,95,1,95,11,84,0,0.115789473684,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SZ300654,2017,unknown,64,64,64,1,64,13,51,0,0.203125,64,1,64,0,0,1,0.9,0.995,pass
instrument_year,SZ300654,2018,unknown,243,243,243,1,243,4,239,0,0.0164609053498,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300654,2019,unknown,244,244,244,1,244,4,240,0,0.016393442623,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SZ300654,2020,unknown,243,243,243,1,243,13,230,0,0.0534979423868,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SZ300654,2021,unknown,243,243,243,1,243,2,241,0,0.0082304526749,243,1,243,0,0,1,0.9,0.995,pass
