dominance_id,factor_family,feature,shared_axis,anchor_family,relative_day,relative_window,split,regime_bucket,duration_bucket,winner_count,control_count,winner_total,control_total,winner_mean,control_mean,winner_std,control_std,standardized_mean_difference,winner_rate,control_rate,lift,odds_ratio,absolute_rate_difference,feature_non_missing_coverage,claim_status,missing_reason_policy,multiple_test_family
shared_axis_ema60_20_close_position_in_range_robustness_transition_long,price_structure,close_position_in_range,shared_axis_ema60,first_ema60_reclaim,20,20,robustness,transition,long,52,237,52,237,0.4111992338077735,0.38202259523739845,0.27991533269099556,0.24402094355029325,0.1163458642615972,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_close_position_in_range_robustness_transition_medium,price_structure,close_position_in_range,shared_axis_ema60,first_ema60_reclaim,20,20,robustness,transition,medium,13,70,13,70,0.38771376739020724,0.3543264423669172,0.36403456187517436,0.24322287073378485,0.12616872982215535,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_close_position_in_range_train_risk_off_fast,price_structure,close_position_in_range,shared_axis_ema60,first_ema60_reclaim,20,20,train,risk_off,fast,4,21,4,21,0.4391588602654175,0.5589566491906474,0.4062276989489182,0.33929198277001366,-0.34350418582955855,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_close_position_in_range_train_risk_off_long,price_structure,close_position_in_range,shared_axis_ema60,first_ema60_reclaim,20,20,train,risk_off,long,101,384,101,384,0.519390518678494,0.5274256697444284,0.276173417977559,0.29840763927317876,-0.027335804220322574,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_close_position_in_range_train_risk_off_medium,price_structure,close_position_in_range,shared_axis_ema60,first_ema60_reclaim,20,20,train,risk_off,medium,24,100,24,100,0.4591196678069254,0.6014329826718608,0.2684467005693052,0.29037622080921216,-0.49695530936813187,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_close_position_in_range_train_risk_on_fast,price_structure,close_position_in_range,shared_axis_ema60,first_ema60_reclaim,20,20,train,risk_on,fast,5,23,5,23,0.6592810740001789,0.5363205513226701,0.22814696834097314,0.2980057300633669,0.4264104261979806,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_close_position_in_range_train_risk_on_long,price_structure,close_position_in_range,shared_axis_ema60,first_ema60_reclaim,20,20,train,risk_on,long,35,110,35,110,0.5634754177708602,0.45826925330976803,0.30374227187070724,0.28110703626442207,0.3670184969564243,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_close_position_in_range_train_risk_on_medium,price_structure,close_position_in_range,shared_axis_ema60,first_ema60_reclaim,20,20,train,risk_on,medium,14,68,14,68,0.5497508121371918,0.4817296820963584,0.2577419260247125,0.296941446921301,0.23380490696663137,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_close_position_in_range_train_transition_fast,price_structure,close_position_in_range,shared_axis_ema60,first_ema60_reclaim,20,20,train,transition,fast,7,32,7,32,0.5304114762827974,0.45725325090644464,0.29728501058639994,0.3268423156675333,0.227034843215608,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_close_position_in_range_train_transition_long,price_structure,close_position_in_range,shared_axis_ema60,first_ema60_reclaim,20,20,train,transition,long,42,205,42,205,0.5317540967635216,0.47275658849383906,0.3111537905990662,0.308591072203964,0.19091721550358667,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_close_position_in_range_train_transition_medium,price_structure,close_position_in_range,shared_axis_ema60,first_ema60_reclaim,20,20,train,transition,medium,33,118,33,118,0.560617697592935,0.4843268809352167,0.2854054963188214,0.29421727152610566,0.2609596228788952,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_close_position_in_range_validation_risk_off_fast,price_structure,close_position_in_range,shared_axis_ema60,first_ema60_reclaim,20,20,validation,risk_off,fast,14,63,14,63,0.30884038034417144,0.45694797411363997,0.25819480312650284,0.2985647381709019,-0.5072743014721407,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_close_position_in_range_validation_risk_off_long,price_structure,close_position_in_range,shared_axis_ema60,first_ema60_reclaim,20,20,validation,risk_off,long,70,290,70,290,0.4911962662563417,0.47386042511075294,0.2898186090311942,0.30396791207612056,0.05753824144240603,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_close_position_in_range_validation_risk_off_medium,price_structure,close_position_in_range,shared_axis_ema60,first_ema60_reclaim,20,20,validation,risk_off,medium,35,159,35,159,0.5120713531464802,0.43739131334410125,0.3449812032559432,0.2866882224748797,0.25073593759620627,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_close_position_in_range_validation_risk_on_fast,price_structure,close_position_in_range,shared_axis_ema60,first_ema60_reclaim,20,20,validation,risk_on,fast,0,3,0,3,,0.16771719183999723,,0.20325370114823385,,,,,,,1.0,sample_blocked,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_close_position_in_range_validation_risk_on_long,price_structure,close_position_in_range,shared_axis_ema60,first_ema60_reclaim,20,20,validation,risk_on,long,4,13,4,13,0.2172732071574983,0.43155927930054994,0.21389421396837832,0.3303438483706892,-0.6899836353885997,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_close_position_in_range_validation_risk_on_medium,price_structure,close_position_in_range,shared_axis_ema60,first_ema60_reclaim,20,20,validation,risk_on,medium,5,8,5,8,0.6134305113271024,0.34732692837734835,0.3428282510601259,0.2507669221855849,0.9250211196722924,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_close_position_in_range_validation_transition_fast,price_structure,close_position_in_range,shared_axis_ema60,first_ema60_reclaim,20,20,validation,transition,fast,6,28,6,28,0.5601398502823993,0.4382184738212927,0.19124589672330836,0.3140843808523026,0.4087963783888394,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_close_position_in_range_validation_transition_long,price_structure,close_position_in_range,shared_axis_ema60,first_ema60_reclaim,20,20,validation,transition,long,21,146,21,146,0.42483307086348593,0.4358852438243833,0.27930854593295273,0.29837579904306405,-0.03732202928956058,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_close_position_in_range_validation_transition_medium,price_structure,close_position_in_range,shared_axis_ema60,first_ema60_reclaim,20,20,validation,transition,medium,6,43,6,43,0.4626939673169246,0.459190428261035,0.2413474928224936,0.29659448029882785,0.012030733043335436,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_all_all_all,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,all,all,all,817,3615,817,3615,0.0007810643663591621,-0.0010654738144179718,0.015867807239227674,0.008400370860571773,0.1811142015709624,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_train_all_all,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,train,all,all,265,1061,265,1061,0.001390971073854538,-0.0005333239670399075,0.012583853492175119,0.01024127122460467,0.1790175321139521,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_validation_all_all,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,validation,all,all,161,753,161,753,-0.00032445863877036014,-0.001761010192331523,0.008776866386743746,0.007768667409516327,0.18058945212166824,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_robustness_all_all,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,robustness,all,all,391,1801,391,1801,0.0008229158403734294,-0.0010881679262998278,0.019678947432773732,0.007371084228306915,0.17928731628483668,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_all_risk_off_all,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,all,risk_off,all,442,1757,442,1757,0.0009229322446831039,-0.0016887117651264228,0.015810261592931068,0.008666822253690169,0.24877171368543272,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_all_risk_on_all,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,all,risk_on,all,190,948,190,948,0.00017168508336588357,-0.0007296808859007522,0.019450365601927158,0.008580914141872351,0.08083968604992735,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_all_transition_all,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,all,transition,all,185,910,185,910,0.0010679641585188415,-0.00021196020654937412,0.011331855608945141,0.007559419530958409,0.1539264250959428,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_all_all_fast,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,all,all,fast,89,419,89,419,-0.0002969919806585798,-0.003011358725825221,0.011901677935530482,0.009679027778621918,0.2687286959601916,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_all_all_long,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,all,all,long,538,2376,538,2376,0.0010640024698042054,-0.0007385444233608778,0.0176994333028599,0.008270119749844552,0.16915659381815468,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_all_all_medium,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,all,all,medium,190,820,190,820,0.0004848870781020347,-0.00101847193060336,0.01140966775838876,0.007936445091073474,0.17291882121817306,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_robustness_risk_off_all,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,robustness,risk_off,all,194,740,194,740,0.0017258631662569524,-0.001389038118544219,0.02005681799268511,0.006117366428180129,0.2930555364534822,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_robustness_risk_on_all,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,robustness,risk_on,all,127,723,127,723,-0.0003300644005314413,-0.0012015830031506922,0.022309394147659683,0.008478743293512302,0.0749641046701197,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_robustness_transition_all,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,robustness,transition,all,70,338,70,338,0.0004122974028522162,-0.00018685714871395618,0.012242937092652723,0.0072858990278044135,0.07185097160389335,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_train_risk_off_all,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,train,risk_off,all,129,505,129,505,0.0012280230207011103,-0.001008826346302537,0.01377639370598486,0.012535620839903831,0.17479979909599577,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_train_risk_on_all,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,train,risk_on,all,54,201,54,201,0.001658106794107256,0.0011805166024236272,0.012236894914189176,0.008727833815296149,0.04990456338313696,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_train_transition_all,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,train,transition,all,82,355,82,355,0.0014713975368197258,-0.0008272767922076329,0.01086856409855603,0.006724382634060424,0.29978734663088336,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_validation_risk_off_all,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,validation,risk_off,all,119,512,119,512,-0.0007167762333979841,-0.002792423942815667,0.008153717826745108,0.006870596282489702,0.2911583947230652,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_validation_risk_on_all,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,validation,risk_on,all,9,24,9,24,-0.001666602463864544,-0.0025115335684629905,0.009168674868791195,0.008392603059079011,0.09825251960388624,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_validation_transition_all,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,validation,transition,all,33,217,33,217,0.0014563016093064555,0.0007555630854336242,0.01070724453901458,0.009055011973763086,0.07547207356677636,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_robustness_all_fast,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,robustness,all,fast,53,249,53,249,-0.0008678231163854194,-0.0039966047603456865,0.011404782987103514,0.009216369435307936,0.324852709887897,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_robustness_all_long,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,robustness,all,long,265,1228,265,1228,0.001743784859411879,-0.000490820240664005,0.02246562646681483,0.006519592789231047,0.2003963369944258,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_robustness_all_medium,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,robustness,all,medium,73,324,73,324,-0.001292442040954929,-0.0011170018345818377,0.011974133736218735,0.008259569558717554,-0.01938353672963809,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_train_all_fast,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,train,all,fast,16,76,16,76,0.006180706813835951,-0.0010540656470949949,0.014731851873049515,0.011807520748854107,0.5861382170331907,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_train_all_long,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,train,all,long,178,699,178,699,0.0006818940045924669,-0.0005641549591088848,0.013036623334778901,0.011089020456287148,0.10826157950686265,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_train_all_medium,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,train,all,medium,71,286,71,286,0.0020892801793326514,-0.0003195923896259149,0.010675014593292375,0.007219727035038403,0.30036709312975013,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_validation_all_fast,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,validation,all,fast,20,94,20,94,-0.00396644850657808,-0.0019839971448454476,0.008850373879055422,0.008679390801287826,-0.22764207564933173,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_validation_all_long,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,validation,all,long,95,449,95,449,-0.00011628201902046913,-0.0016875500622559837,0.007011719998227287,0.007312015406905503,0.2164035164950186,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_validation_all_medium,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,validation,all,medium,46,210,46,210,0.0008290852412277865,-0.0018182617393201336,0.011435852314000398,0.008305941075997083,0.2961013819354455,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_all_risk_off_fast,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,all,risk_off,fast,64,247,64,247,-0.0016118586576663128,-0.003661676377051123,0.01142635884706574,0.008409392279809188,0.22510653712203585,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_all_risk_off_long,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,all,risk_off,long,287,1127,287,1127,0.0016742616650871221,-0.0013077802704748584,0.018034638852159026,0.009162697693195354,0.25874235530165146,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_all_risk_off_medium,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,all,risk_off,medium,91,383,91,383,0.000336064927039251,-0.0015372431889564802,0.00965134130585057,0.007022046762531186,0.24668376430755584,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_all_risk_on_fast,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,all,risk_on,fast,7,81,7,81,0.008331104195240191,-0.0036537857485342017,0.01665040858655931,0.015016557128888408,0.7917993868650087,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_all_risk_on_long,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,all,risk_on,long,136,661,136,661,-0.0005720892393363223,-0.0003020524831953185,0.02102633652661577,0.00732501135052076,-0.024690079095900715,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_all_risk_on_medium,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,all,risk_on,medium,47,206,47,206,0.0011086504898420505,-0.0009520589456822197,0.014424837061911906,0.008682295549696453,0.20638010806038798,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_all_transition_fast,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,all,transition,fast,18,91,18,91,0.001022718802519393,-0.000674380168767802,0.01060878253324735,0.005858038983180664,0.2482199375133449,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_all_transition_long,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,all,transition,long,115,588,115,588,0.0014758640645599847,-0.00013819131579621523,0.01148229593108033,0.007358964576075251,0.19750025043728078,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_all_transition_medium,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,all,transition,medium,52,231,52,231,0.00018153968185073805,-0.00021757012516833725,0.011396751475117472,0.008608608915165288,0.04348656268988667,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_robustness_risk_off_fast,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,robustness,risk_off,fast,46,163,46,163,-0.0009509432438506751,-0.0035470043060588873,0.012090117320485228,0.006904434256335483,0.3123385210901049,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_robustness_risk_off_long,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,robustness,risk_off,long,116,453,116,453,0.004008305707841845,-0.0006689256784311634,0.023927524659960512,0.005830542114989023,0.39082767459957546,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_robustness_risk_off_medium,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,robustness,risk_off,medium,32,124,32,124,-0.0027000818324585674,-0.0011830901089177938,0.010866146623971961,0.005385300191997227,-0.2214374751268794,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_robustness_risk_on_fast,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,robustness,risk_on,fast,2,55,2,55,-0.00202500440218345,-0.007040716075003913,0.0028637886894330566,0.014799507027984986,0.34191586892225495,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_robustness_risk_on_long,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,robustness,risk_on,long,97,538,97,538,-0.0005361204214766911,-0.0005286720054255446,0.024388769229979634,0.0069499750426021386,-0.0006503116757154079,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_robustness_risk_on_medium,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,robustness,risk_on,medium,28,130,28,130,0.0005048396721468887,-0.0015159968325676326,0.014365340232508478,0.00964750013472921,0.19037242781935212,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_robustness_transition_fast,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,robustness,transition,fast,5,31,5,31,0.00035975457061414583,-0.0009597903004278132,0.006464668833618321,0.004784951534029174,0.2632839354403983,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_robustness_transition_long,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,robustness,transition,long,52,237,52,237,0.0009450616638025569,-6.446575648581534e-05,0.013407069303779795,0.006762128849192695,0.12105799141032693,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_robustness_transition_medium,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,robustness,transition,medium,13,70,13,70,-0.0016985508593191196,-0.00025894046664166773,0.008828392829189149,0.009622349621645229,-0.15139593678876742,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_train_risk_off_fast,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,train,risk_off,fast,4,21,4,21,0.005758261598254044,-0.005924304899509289,0.006922049988815488,0.014462924756682611,0.8517169186292495,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_train_risk_off_long,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,train,risk_off,long,101,384,101,384,0.0003766707752290721,-0.0010084157540396182,0.014974414011541618,0.013280214356784087,0.10148451670276797,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_train_risk_off_medium,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,train,risk_off,medium,24,100,24,100,0.004055757290803781,2.1847475581272534e-05,0.007742430043202409,0.008321118949887726,0.4910335731943,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_train_risk_on_fast,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,train,risk_on,fast,5,23,5,23,0.012473547634209648,0.003965811602610597,0.018404606706949173,0.01276249573737198,0.6173218508506575,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_train_risk_on_long,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,train,risk_on,long,35,110,35,110,-0.0004842670843612895,0.001083025572363058,0.00863815513529538,0.008856024404481208,-0.1780061270967143,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_train_risk_on_medium,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,train,risk_on,medium,14,68,14,68,0.0031513840473849086,0.0003961376068701316,0.01585427617899645,0.0065580476319133186,0.3142653361314753,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_train_transition_fast,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,train,transition,fast,7,32,7,32,0.001927217779615829,-0.0014660079109240082,0.015445555581385953,0.007198316548191167,0.374492063024425,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_train_transition_long,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,train,transition,long,42,205,42,205,0.0023876841064754276,-0.0006158316089065051,0.010979196230628211,0.006773475298838505,0.3931136416007701,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_train_transition_medium,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,train,transition,medium,33,118,33,118,0.00020852548757390195,-0.0010214027818500667,0.00985074543653539,0.006546652093731852,0.16661120242299998,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_validation_risk_off_fast,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,validation,risk_off,fast,14,63,14,63,-0.005889186519037796,-0.0032041581008624394,0.008816260112150136,0.009304436910291976,-0.29116505360786604,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_validation_risk_off_long,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,validation,risk_off,long,70,290,70,290,-0.0003213444646826602,-0.00270211511360219,0.007299362422998286,0.0061235736797015435,0.3739172249213138,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_validation_risk_off_medium,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,validation,risk_off,medium,35,159,35,159,0.0005613243434272926,-0.0027939982102053633,0.008936907681999087,0.007072988598043575,0.45115565751627185,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_validation_risk_on_fast,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,validation,risk_on,fast,0,3,0,3,,2.3023877967043305e-05,,0.017637747285254003,,,,,,,1.0,sample_blocked,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_validation_risk_on_long,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,validation,risk_on,long,4,13,4,13,-0.0022127769284639165,-0.0026433819563922265,0.0033812256864514697,0.007163941583473189,0.0654054107910148,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_validation_risk_on_medium,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,validation,risk_on,medium,5,8,5,8,-0.0012296628921850462,-0.0032477389804892454,0.012610223255746202,0.00715286346407146,0.21227248253466352,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_validation_transition_fast,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,validation,transition,fast,6,28,6,28,0.0005199401891612573,0.0005463270394628747,0.00781391688920158,0.005203389543310313,-0.004636773696509843,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_ema60_20_gap_open_pct_validation_transition_long,price_structure,gap_open_pct,shared_axis_ema60,first_ema60_reclaim,20,20,validation,transition,long,21,146,21,146,0.0009665918302236816,0.0004127902083890222,0.006578833474187105,0.008923154208527346,0.0638549231667828,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
