arm_id,decision_date,U_t_decision_n,topk_n,topk_instrument_list_json,top30_gross_close_to_close_return,equal_weight_gross_close_to_close_return,top30_minus_equal_weight,score_coverage_rate,status
M1_LIGHTGBM_ALPHA158,2023-11-29,489,30,"[""SZ002459"",""SZ002594"",""SZ300769"",""SZ300364"",""SZ301236"",""SZ300418"",""SZ300751"",""SZ002460"",""SZ000800"",""SH600161"",""SH600518"",""SH600985"",""SH600989"",""SH601898"",""SH603087"",""SH603658"",""SZ000009"",""SZ000039"",""SZ000100"",""SZ002128"",""SZ002156"",""SZ002603"",""SZ002607"",""SZ300601"",""SH601688"",""SZ002129"",""SZ300118"",""SH600016"",""SH600018"",""SH600027""]",0.001018495570557813,0.0015052748068937164,-0.00048677923633590344,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-11-30,488,30,"[""SZ300769"",""SH600129"",""SH600161"",""SH600348"",""SH601225"",""SH601567"",""SH603658"",""SZ000338"",""SZ002001"",""SZ002007"",""SZ002252"",""SZ002607"",""SZ300142"",""SZ300529"",""SZ300633"",""SH603806"",""SZ300118"",""SZ300390"",""SZ300751"",""SH600000"",""SH600004"",""SH600009"",""SH600010"",""SH600011"",""SH600018"",""SH600019"",""SH600027"",""SH600039"",""SH600048"",""SH600085""]",-0.0019882394505354264,0.001308479728561265,-0.0032967191790966915,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-12-01,488,30,"[""SZ300418"",""SZ300769"",""SZ300896"",""SH603806"",""SZ300002"",""SZ300058"",""SH600348"",""SH600637"",""SH600985"",""SH600989"",""SH601898"",""SH601988"",""SZ000009"",""SZ000039"",""SZ002252"",""SZ002607"",""SZ300502"",""SZ300601"",""SZ300748"",""SZ300765"",""SZ301205"",""SH600061"",""SH600100"",""SH600177"",""SH600219"",""SH600346"",""SH600369"",""SH600372"",""SH600426"",""SH600570""]",-0.003026472870260477,-0.0036802820745162803,0.0006538092042558032,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-12-04,489,30,"[""SZ002129"",""SZ002271"",""SZ002459"",""SZ300896"",""SZ002142"",""SH600515"",""SH600612"",""SH600637"",""SH601225"",""SH601699"",""SH601898"",""SZ000039"",""SZ002156"",""SZ002607"",""SZ300017"",""SZ300142"",""SZ300459"",""SZ300529"",""SZ301205"",""SH600048"",""SZ000069"",""SZ001979"",""SZ300073"",""SZ300118"",""SZ300347"",""SZ300759"",""SH600000"",""SH600016"",""SH600018"",""SH600019""]",-0.02394406177724401,-0.01812634733368658,-0.005817714443557432,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-12-06,490,30,"[""SZ002756"",""SH603198"",""SH600515"",""SH603087"",""SH603826"",""SZ300257"",""SZ300459"",""SZ300748"",""SZ300760"",""SH600000"",""SH600009"",""SH600030"",""SH600061"",""SH600096"",""SH600104"",""SH600111"",""SH600295"",""SH600329"",""SH600352"",""SH600378"",""SH600398"",""SH600406"",""SH600426"",""SH600460"",""SH600497"",""SH600518"",""SH600519"",""SH600546"",""SH600585"",""SH600663""]",-0.0024433602190886933,-0.001721686006990518,-0.0007216742120981752,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-12-07,490,30,"[""SH600023"",""SH600295"",""SH600795"",""SH601225"",""SH603087"",""SZ300182"",""SZ300315"",""SZ300459"",""SZ300502"",""SZ300601"",""SH600895"",""SZ002180"",""SH600011"",""SH600027"",""SH600031"",""SH600100"",""SH600160"",""SH600233"",""SH600256"",""SH600276"",""SH600309"",""SH600348"",""SH600369"",""SH600377"",""SH600515"",""SH600522"",""SH600536"",""SH600566"",""SH600583"",""SH600588""]",0.009986020970003059,0.0036331724812043832,0.0063528484887986755,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-12-08,490,30,"[""SH600536"",""SZ000988"",""SZ300699"",""SZ000625"",""SZ301205"",""SH600995"",""SH603658"",""SH603826"",""SZ000039"",""SZ002252"",""SZ300017"",""SZ300182"",""SZ300413"",""SZ300418"",""SZ300502"",""SZ300760"",""SZ300832"",""SH601966"",""SH600009"",""SH600015"",""SH600019"",""SH600030"",""SH600031"",""SH600036"",""SH600050"",""SH600060"",""SH600061"",""SH600089"",""SH600096"",""SH600100""]",0.007448157728261625,0.009260125907241339,-0.0018119681789797136,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-12-11,490,30,"[""SZ002625"",""SZ300759"",""SZ300765"",""SZ301267"",""SZ300364"",""SH600637"",""SZ300394"",""SZ300418"",""SH600378"",""SH600406"",""SH600418"",""SH600486"",""SH600566"",""SH600685"",""SH600699"",""SH600760"",""SH600816"",""SH600862"",""SH600998"",""SH601058"",""SH601233"",""SH601689"",""SH601699"",""SH601928"",""SH603160"",""SH603233"",""SH603786"",""SH603939"",""SZ002179"",""SZ002241""]",0.0020287967364614207,0.0010853903503834307,0.00094340638607799,1.0,pass
M1_LIGHTGBM_ALPHA158,2023-12-13,490,30,"[""SH600702"",""SH601888"",""SH603688"",""SH603833"",""SZ300347"",""SZ300763"",""SZ300769"",""SZ301267"",""SH600183"",""SH600377"",""SH600535"",""SH600588"",""SH600845"",""SH600995"",""SH601158"",""SH601567"",""SH601898"",""SH603019"",""SH603658"",""SH603826"",""SZ000009"",""SZ001872"",""SZ002152"",""SZ002252"",""SZ002517"",""SZ002558"",""SZ002624"",""SZ300308"",""SZ300394"",""SZ300413""]",-0.008914117883735646,-0.004527357067646725,-0.004386760816088921,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-07-03,485,30,"[""SZ002558"",""SZ002517"",""SZ000021"",""SZ300476"",""SZ300383"",""SZ002179"",""SH600754"",""SZ002410"",""SZ000768"",""SH603589"",""SZ300024"",""SZ300002"",""SH601689"",""SH601127"",""SH600329"",""SZ300558"",""SH601888"",""SH603444"",""SZ002050"",""SZ002602"",""SH600809"",""SH600875"",""SZ002939"",""SZ002865"",""SZ300769"",""SH600536"",""SZ300502"",""SZ300339"",""SH605499"",""SZ002532""]",0.013012927545545002,0.0021765943118263057,0.010836333233718697,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-07-04,485,30,"[""SH603000"",""SZ300782"",""SH600118"",""SH600754"",""SH600809"",""SZ002653"",""SH603786"",""SH603290"",""SH603596"",""SH600588"",""SH603613"",""SZ300459"",""SH600329"",""SH601689"",""SZ000063"",""SZ300339"",""SZ300769"",""SZ000408"",""SZ000032"",""SZ300383"",""SZ002410"",""SZ002517"",""SH600415"",""SZ002558"",""SZ000799"",""SH601899"",""SH601288"",""SZ002939"",""SZ002602"",""SZ002865""]",-0.012489083929297824,-0.007149648718168652,-0.005339435211129172,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-07-05,485,30,"[""SH601689"",""SZ300002"",""SZ300763"",""SZ002558"",""SH603000"",""SH603019"",""SZ300383"",""SZ300476"",""SZ002602"",""SH601127"",""SH601928"",""SZ300188"",""SZ002368"",""SZ002624"",""SZ300308"",""SZ300502"",""SZ002517"",""SZ000032"",""SH603444"",""SH601995"",""SZ300442"",""SZ300315"",""SZ301236"",""SZ300496"",""SZ300339"",""SZ300229"",""SH600702"",""SH603658"",""SZ300024"",""SH600482""]",0.006924342637648806,-0.00520075380273485,0.012125096440383655,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-07-06,484,30,"[""SZ300502"",""SZ300002"",""SZ300763"",""SZ002410"",""SH600563"",""SZ002120"",""SZ300394"",""SZ000977"",""SZ002602"",""SZ002624"",""SH601888"",""SZ000032"",""SZ002153"",""SZ002129"",""SZ300308"",""SZ300229"",""SH601995"",""SH603019"",""SH601689"",""SZ002558"",""SZ000021"",""SZ002179"",""SH603000"",""SZ002517"",""SZ300747"",""SZ300383"",""SZ002555"",""SH603868"",""SZ002050"",""SZ002460""]",-0.015685198871263614,-0.0038127774917386488,-0.011872421379524965,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-07-07,484,30,"[""SZ300763"",""SZ000032"",""SZ300308"",""SZ002410"",""SZ300502"",""SZ300315"",""SZ002120"",""SH600763"",""SH603986"",""SH601928"",""SZ300357"",""SZ002865"",""SH601698"",""SZ300979"",""SZ300888"",""SH603000"",""SZ300866"",""SH603688"",""SZ300558"",""SH601880"",""SZ002153"",""SH600918"",""SH601615"",""SH600436"",""SZ300682"",""SZ300759"",""SH603833"",""SZ300212"",""SZ002460"",""SZ300413""]",0.012621570533762375,0.004766067123417704,0.007855503410344671,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-07-11,485,30,"[""SZ300223"",""SZ300896"",""SZ300763"",""SH600188"",""SZ000032"",""SZ300957"",""SZ002120"",""SZ002410"",""SZ002625"",""SZ300357"",""SH600588"",""SH601698"",""SH603728"",""SH603986"",""SZ000021"",""SZ002409"",""SZ000799"",""SH603658"",""SH603185"",""SH603000"",""SZ002865"",""SH601880"",""SZ300308"",""SH601601"",""SZ300601"",""SZ002179"",""SZ000729"",""SZ300682"",""SH600309"",""SZ002624""]",-0.004938088826990376,-0.00903324430687509,0.004095155479884715,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-07-12,484,30,"[""SZ300315"",""SZ300212"",""SZ002555"",""SZ300476"",""SZ002517"",""SZ300001"",""SH600129"",""SZ300229"",""SH600418"",""SZ000032"",""SZ002129"",""SZ000988"",""SZ300502"",""SZ000021"",""SZ300394"",""SH601698"",""SZ301236"",""SH603728"",""SH603833"",""SH601966"",""SH600606"",""SZ002558"",""SH603019"",""SH601390"",""SZ300418"",""SZ300633"",""SZ300002"",""SZ000831"",""SH601598"",""SH600089""]",0.016809562726605994,0.013943738094518973,0.002865824632087021,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-07-13,485,30,"[""SZ300475"",""SH601669"",""SZ002129"",""SZ002409"",""SZ300308"",""SZ300999"",""SZ300724"",""SZ002120"",""SZ300146"",""SH600612"",""SZ002410"",""SH600183"",""SZ300573"",""SH603728"",""SH600583"",""SH600089"",""SZ002555"",""SH600547"",""SZ300529"",""SZ000999"",""SZ300373"",""SH600129"",""SZ300394"",""SH600563"",""SZ000938"",""SH601899"",""SZ300001"",""SZ300212"",""SZ002185"",""SZ300476""]",0.007122504035942256,-0.0009095271702762213,0.008032031206218478,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-07-17,486,30,"[""SZ002517"",""SZ000032"",""SZ002555"",""SH601888"",""SZ300782"",""SZ300003"",""SZ300315"",""SZ300502"",""SZ300418"",""SZ300002"",""SZ300394"",""SZ300058"",""SZ300146"",""SZ300896"",""SH601111"",""SZ002129"",""SZ002920"",""SZ002180"",""SZ002602"",""SZ300759"",""SZ300212"",""SZ002439"",""SH600372"",""SH601991"",""SZ300459"",""SH600011"",""SH600023"",""SH601216"",""SH600153"",""SH601698""]",-0.005394670475895206,-0.0023367817912714503,-0.0030578886846237556,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-07-18,486,30,"[""SZ300475"",""SZ002558"",""SH600129"",""SZ002409"",""SH600515"",""SZ300866"",""SZ300459"",""SH600011"",""SZ300418"",""SZ000999"",""SH600968"",""SZ300724"",""SZ000021"",""SZ002608"",""SH600023"",""SH601916"",""SZ300558"",""SZ002410"",""SZ301029"",""SH600685"",""SH600350"",""SH601127"",""SH601991"",""SH601225"",""SH600612"",""SH603000"",""SZ300146"",""SZ300002"",""SH603596"",""SH600118""]",-0.0049287147587165235,-0.0005548589209334421,-0.004373855837783081,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-07-20,486,30,"[""SZ300024"",""SZ300476"",""SZ002602"",""SH600685"",""SZ300418"",""SZ300457"",""SZ000999"",""SZ300724"",""SH600032"",""SH603444"",""SH601698"",""SH601628"",""SZ300866"",""SZ300002"",""SH601991"",""SZ000977"",""SZ300223"",""SH600118"",""SZ301029"",""SZ000066"",""SH601888"",""SZ000063"",""SH600129"",""SZ300003"",""SZ002409"",""SZ000009"",""SZ002050"",""SZ300763"",""SZ300001"",""SZ300633""]",-0.0026128940992445377,-0.00023866526712088581,-0.002374228832123652,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-07-21,486,30,"[""SH601390"",""SH603000"",""SZ300502"",""SH603868"",""SH601888"",""SZ300394"",""SZ300724"",""SZ002602"",""SH603185"",""SZ002555"",""SH601012"",""SZ300229"",""SZ300024"",""SZ000617"",""SZ300118"",""SH603688"",""SZ002409"",""SZ002739"",""SH603806"",""SZ002050"",""SZ300769"",""SZ300001"",""SZ002352"",""SZ300633"",""SH601991"",""SZ000988"",""SZ002439"",""SH601988"",""SH603606"",""SH600141""]",-0.0030026297628258664,-0.0019507220240634168,-0.0010519077387624496,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-07-24,486,30,"[""SZ300476"",""SZ000021"",""SZ300058"",""SZ300724"",""SZ000617"",""SZ300672"",""SZ300763"",""SH603185"",""SZ300475"",""SZ300502"",""SZ300418"",""SZ300459"",""SZ300140"",""SH600027"",""SZ300450"",""SZ300782"",""SH603596"",""SH601888"",""SZ300601"",""SZ301039"",""SZ000999"",""SH601117"",""SH603737"",""SZ300438"",""SH600188"",""SH601628"",""SZ002056"",""SZ000988"",""SZ000100"",""SZ300001""]",0.019910172908566892,0.021335671945794107,-0.0014254990372272146,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-07-25,487,30,"[""SZ300999"",""SZ002756"",""SH600702"",""SZ300033"",""SH601555"",""SZ000988"",""SZ300724"",""SH600733"",""SH600023"",""SH601669"",""SZ301039"",""SH601615"",""SH600329"",""SH601689"",""SZ003022"",""SZ002602"",""SZ002271"",""SZ300357"",""SZ300347"",""SZ300866"",""SH600968"",""SH600256"",""SZ000786"",""SZ002555"",""SH600688"",""SH601618"",""SH600900"",""SH601127"",""SH601155"",""SH603816""]",-0.0054883755239037175,-0.003015289133950328,-0.0024730863899533897,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-07-26,487,30,"[""SZ300476"",""SZ300502"",""SZ300999"",""SZ002920"",""SZ300475"",""SH603596"",""SZ300024"",""SH600702"",""SH600415"",""SH603000"",""SZ300769"",""SZ002050"",""SH601601"",""SZ002602"",""SZ300438"",""SZ000063"",""SZ300450"",""SZ300357"",""SH601698"",""SZ300866"",""SH601216"",""SH601555"",""SH600096"",""SH601186"",""SH600418"",""SZ000002"",""SH601689"",""SZ300763"",""SH600482"",""SZ002056""]",0.0012211461085826158,-0.003605101449337159,0.004826247557919775,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-07-27,487,30,"[""SZ300999"",""SZ300724"",""SZ300024"",""SZ300769"",""SZ300212"",""SZ000988"",""SZ002756"",""SZ000009"",""SZ300438"",""SZ000708"",""SH600032"",""SZ301269"",""SZ300450"",""SZ000625"",""SZ301029"",""SZ300866"",""SZ300666"",""SH601216"",""SZ002460"",""SH600221"",""SH600096"",""SZ002223"",""SH603338"",""SZ300558"",""SZ300229"",""SZ300140"",""SZ300672"",""SH600378"",""SZ002841"",""SH601615""]",0.009605865397801002,0.016950872857167835,-0.007345007459366833,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-07-28,488,30,"[""SZ300308"",""SH601555"",""SZ300803"",""SZ300059"",""SZ000988"",""SH600011"",""SZ000728"",""SH600958"",""SH600369"",""SH601198"",""SH601162"",""SH601108"",""SZ002939"",""SZ300769"",""SZ300999"",""SH600999"",""SZ300502"",""SZ300390"",""SH601456"",""SZ301269"",""SH600030"",""SZ000987"",""SZ000408"",""SZ000792"",""SH600372"",""SH601377"",""SZ300024"",""SZ000002"",""SH601688"",""SZ002409""]",0.01125261711810405,0.006650855534152485,0.004601761583951565,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-07-31,488,30,"[""SZ300394"",""SH601555"",""SH603000"",""SZ000988"",""SH601881"",""SZ300502"",""SH603868"",""SZ001979"",""SZ300390"",""SH601198"",""SZ002508"",""SH600585"",""SZ002385"",""SZ002756"",""SH600779"",""SZ000728"",""SZ002673"",""SZ002594"",""SZ002939"",""SZ000858"",""SZ300999"",""SH600546"",""SZ000877"",""SZ000069"",""SZ300724"",""SZ300308"",""SH601127"",""SH600188"",""SZ002920"",""SZ000921""]",0.0022770891237693528,-0.0005625399169461997,0.0028396290407155522,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-08-01,489,30,"[""SH601127"",""SZ000069"",""SH601555"",""SZ000625"",""SH600906"",""SZ300394"",""SZ300418"",""SZ300724"",""SZ000027"",""SZ000877"",""SZ002673"",""SZ001289"",""SZ300390"",""SZ300682"",""SH600977"",""SH600378"",""SZ001979"",""SZ300034"",""SZ300212"",""SH603868"",""SZ002916"",""SH600160"",""SZ000063"",""SH601601"",""SZ301207"",""SZ002756"",""SH601298"",""SZ000066"",""SH600010"",""SZ002841""]",-0.0003837578386689226,-0.004904729003499258,0.0045209711648303355,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-08-02,488,30,"[""SZ301308"",""SH601127"",""SZ300748"",""SH600906"",""SZ300229"",""SZ300672"",""SZ300394"",""SZ002050"",""SZ300223"",""SZ300474"",""SZ301207"",""SZ002409"",""SZ300390"",""SH601555"",""SZ300633"",""SH603613"",""SZ300418"",""SZ000959"",""SZ002466"",""SZ000069"",""SZ300316"",""SZ300496"",""SZ000831"",""SZ002756"",""SZ002916"",""SH601601"",""SZ002673"",""SH600196"",""SZ300666"",""SZ300347""]",0.004465447796974331,0.005350834972335581,-0.0008853871753612495,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-08-03,489,30,"[""SZ300502"",""SZ000988"",""SZ300308"",""SZ301308"",""SZ000069"",""SZ300347"",""SZ300496"",""SZ300476"",""SZ300457"",""SZ002673"",""SZ300418"",""SH600332"",""SZ002797"",""SH601689"",""SZ300390"",""SZ300604"",""SH600383"",""SH600801"",""SZ002555"",""SZ301207"",""SZ300001"",""SZ300002"",""SZ002756"",""SZ000895"",""SZ002939"",""SZ000877"",""SZ002602"",""SH601898"",""SH600085"",""SZ002603""]",0.010447956460605685,0.0035352824599654002,0.006912674000640285,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-08-04,489,30,"[""SZ301308"",""SZ300413"",""SZ300773"",""SH600176"",""SZ300604"",""SZ001289"",""SH600517"",""SH601898"",""SH601336"",""SH601628"",""SH600482"",""SZ300601"",""SH600085"",""SZ002223"",""SZ300763"",""SH600161"",""SH603658"",""SH603338"",""SZ002603"",""SZ000009"",""SZ002129"",""SZ300034"",""SZ300339"",""SZ000999"",""SH600887"",""SZ300888"",""SH600118"",""SH600332"",""SZ300146"",""SH601598""]",-0.014382460387423635,-0.0071961340291917435,-0.007186326358231891,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-08-07,489,30,"[""SZ002756"",""SZ300015"",""SZ001289"",""SH600095"",""SZ300676"",""SZ300339"",""SZ000661"",""SH600702"",""SZ002223"",""SZ301308"",""SZ002460"",""SZ300999"",""SH600048"",""SH603288"",""SH600085"",""SZ001979"",""SH603260"",""SZ000725"",""SH600887"",""SZ002673"",""SZ301207"",""SH600918"",""SH601878"",""SZ000002"",""SZ300633"",""SZ300832"",""SZ002517"",""SH601898"",""SZ002466"",""SZ300390""]",-0.005666793405544013,-0.0038415947772197307,-0.0018251986283242825,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-08-08,488,30,"[""SH600276"",""SZ301308"",""SZ300760"",""SZ002294"",""SH600383"",""SZ300502"",""SH600536"",""SH600026"",""SH601155"",""SH600406"",""SZ002180"",""SZ002244"",""SZ300394"",""SZ300450"",""SH600612"",""SH600606"",""SH600663"",""SZ002841"",""SH600160"",""SZ000895"",""SZ300033"",""SZ002223"",""SZ000066"",""SZ002353"",""SH600004"",""SH600378"",""SZ002409"",""SZ002600"",""SH603345"",""SH601898""]",-0.00730549810299029,-0.00619000840322501,-0.0011154896997652795,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-08-09,488,30,"[""SZ300002"",""SZ002602"",""SH601127"",""SZ301308"",""SZ002841"",""SZ002603"",""SZ300502"",""SZ301236"",""SZ002409"",""SZ000938"",""SH603338"",""SZ000066"",""SH600026"",""SZ300229"",""SZ002624"",""SZ300223"",""SZ000021"",""SH600606"",""SZ300015"",""SZ002555"",""SZ002410"",""SH600702"",""SZ000725"",""SH601688"",""SH601155"",""SZ001289"",""SZ300558"",""SH603786"",""SZ002294"",""SH600497""]",0.0024931231896819857,0.00413614309781835,-0.0016430199081363642,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-08-10,488,30,"[""SZ300502"",""SZ300308"",""SZ300002"",""SZ300229"",""SH601696"",""SH603786"",""SH601127"",""SZ002841"",""SH600497"",""SZ001979"",""SZ000032"",""SH603899"",""SZ002156"",""SZ002410"",""SZ301308"",""SH601155"",""SZ300474"",""SZ000938"",""SH601066"",""SH601878"",""SZ002624"",""SZ300476"",""SZ300418"",""SZ002517"",""SZ002756"",""SH603019"",""SH600606"",""SZ000932"",""SH603833"",""SH603338""]",-0.019236322368184726,-0.020921986395031306,0.0016856640268465804,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-08-11,488,30,"[""SZ300502"",""SH600030"",""SH601878"",""SZ300229"",""SZ300308"",""SZ300002"",""SH600999"",""SZ002555"",""SH601990"",""SZ002558"",""SH600482"",""SH601211"",""SH601198"",""SH601377"",""SH600871"",""SZ000776"",""SZ002736"",""SZ301236"",""SH601688"",""SZ301269"",""SH601108"",""SZ000728"",""SZ002409"",""SH601995"",""SH600570"",""SZ000938"",""SZ000783"",""SZ300724"",""SZ300390"",""SH600563""]",0.004868846506966899,-0.00045451973096160295,0.005323366237928502,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-08-14,488,30,"[""SZ002294"",""SZ300760"",""SH601360"",""SZ002624"",""SZ300418"",""SH601995"",""SZ300058"",""SZ300558"",""SH601127"",""SZ002410"",""SZ300474"",""SZ300017"",""SZ002602"",""SH601162"",""SZ301029"",""SH600570"",""SH600276"",""SH601788"",""SZ300002"",""SZ300012"",""SZ300633"",""SZ300212"",""SZ300604"",""SZ002555"",""SZ300024"",""SZ002558"",""SH601696"",""SZ301236"",""SH600369"",""SH601689""]",-0.010583682847209275,-0.003924908399595984,-0.006658774447613291,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-08-15,486,30,"[""SZ300058"",""SZ300229"",""SZ002156"",""SZ002945"",""SZ002602"",""SH601127"",""SZ300604"",""SH600482"",""SH600918"",""SH600497"",""SH600685"",""SH600369"",""SH600016"",""SZ300024"",""SH603688"",""SH601155"",""SH603338"",""SH601198"",""SH603019"",""SH601360"",""SZ301269"",""SZ300628"",""SH601018"",""SZ300002"",""SZ300003"",""SH600999"",""SH600460"",""SH601162"",""SZ002153"",""SZ000728""]",-0.007342211386033645,-0.009356319432198588,0.002014108046164943,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-08-16,485,30,"[""SZ000063"",""SH600482"",""SZ300604"",""SZ002156"",""SH600166"",""SH601127"",""SZ300229"",""SZ300476"",""SZ300474"",""SZ002602"",""SZ300759"",""SZ300595"",""SZ000725"",""SZ300058"",""SZ002920"",""SH603019"",""SZ300628"",""SZ002624"",""SZ000977"",""SH600066"",""SZ300459"",""SH600183"",""SH600536"",""SZ000768"",""SZ000100"",""SZ002601"",""SH600487"",""SH603986"",""SZ000733"",""SZ002916""]",0.01052541503061851,0.004882810628653706,0.005642604401964803,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-08-17,484,30,"[""SZ300418"",""SZ300682"",""SH603019"",""SZ300212"",""SZ002602"",""SH605499"",""SZ000938"",""SH600166"",""SZ300229"",""SZ300474"",""SZ002624"",""SZ300017"",""SH600129"",""SZ300476"",""SZ002156"",""SZ000999"",""SZ300699"",""SZ300604"",""SZ300459"",""SH600066"",""SZ300070"",""SH603606"",""SZ300012"",""SH601958"",""SZ000729"",""SZ300171"",""SH601360"",""SZ300146"",""SZ002555"",""SZ300394""]",-0.0308366483853509,-0.01551687438690396,-0.015319773998446942,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-08-18,485,30,"[""SZ300604"",""SZ002156"",""SZ300346"",""SZ002384"",""SZ300459"",""SH601127"",""SZ300339"",""SH600166"",""SH600487"",""SZ300474"",""SH600460"",""SZ300502"",""SZ002180"",""SZ300212"",""SZ300229"",""SZ002938"",""SZ300682"",""SH603019"",""SH601360"",""SH600183"",""SZ002841"",""SZ002460"",""SZ000100"",""SH601179"",""SH603606"",""SH600584"",""SZ003022"",""SH600032"",""SH603986"",""SH600995""]",-0.009350661638503273,-0.013055146531803178,0.0037044848932999055,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-08-21,484,30,"[""SZ300339"",""SH600166"",""SZ300212"",""SZ300017"",""SZ300459"",""SZ300136"",""SZ002156"",""SH601688"",""SH601689"",""SZ000100"",""SZ300457"",""SZ002185"",""SH601360"",""SZ002624"",""SH603444"",""SH601127"",""SZ300450"",""SZ300595"",""SH600584"",""SZ300604"",""SZ000625"",""SZ301236"",""SZ300474"",""SH601233"",""SH600183"",""SH603392"",""SH603000"",""SZ300502"",""SZ002648"",""SH600977""]",0.024272747430950405,0.007060519299707529,0.017212228131242874,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-08-22,484,30,"[""SZ300212"",""SZ002558"",""SZ002517"",""SZ300002"",""SZ300457"",""SH603444"",""SZ300999"",""SZ300339"",""SZ300017"",""SH600166"",""SZ002602"",""SZ300383"",""SH601618"",""SH600588"",""SH601360"",""SZ300058"",""SZ300394"",""SZ300676"",""SZ300459"",""SZ002368"",""SH600050"",""SZ300136"",""SZ002648"",""SH601229"",""SH603806"",""SH600703"",""SZ300474"",""SH603899"",""SH600406"",""SZ002624""]",-0.022842025834446153,-0.018118778370238536,-0.004723247464207617,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-08-23,485,30,"[""SZ002517"",""SZ300347"",""SZ300474"",""SZ300457"",""SZ300002"",""SZ300604"",""SZ002624"",""SZ300496"",""SZ300803"",""SZ002555"",""SZ300339"",""SZ002558"",""SZ002460"",""SZ000977"",""SZ300682"",""SZ002945"",""SZ300142"",""SZ002466"",""SH603444"",""SH600378"",""SZ300459"",""SH601858"",""SH601127"",""SZ300394"",""SH600021"",""SZ002129"",""SZ300390"",""SZ300763"",""SZ000988"",""SZ300438""]",0.023989914744743147,0.004347011006314826,0.01964290373842832,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-08-24,485,30,"[""SZ300347"",""SH600378"",""SH603444"",""SZ002180"",""SH600606"",""SZ300140"",""SH601155"",""SZ002230"",""SH603786"",""SZ300339"",""SZ002938"",""SZ300604"",""SH600968"",""SZ000069"",""SH603659"",""SZ300496"",""SH600418"",""SZ300751"",""SZ300682"",""SH600848"",""SH601198"",""SZ003022"",""SZ300274"",""SZ301236"",""SH600096"",""SZ000157"",""SH601236"",""SH600497"",""SH600362"",""SH601696""]",-0.014751252446634075,-0.010034971971415252,-0.004716280475218822,1.0,pass
M3_GATED_DUAL_PATH_LSTM,2023-08-25,486,30,"[""SZ300229"",""SZ002517"",""SH601099"",""SZ002056"",""SZ300604"",""SZ300502"",""SZ300024"",""SZ300457"",""SZ300347"",""SZ300394"",""SZ301090"",""SZ002180"",""SZ002920"",""SH600487"",""SZ300212"",""SZ000800"",""SZ300474"",""SZ300390"",""SZ300496"",""SZ000988"",""SH601198"",""SH600027"",""SZ300207"",""SZ300136"",""SZ300777"",""SZ300459"",""SH600096"",""SH600536"",""SZ300476"",""SZ300682""]",0.01168073367443867,0.01143429436872535,0.0002464393057133203,1.0,pass
