arm_id,score_role,model_seed,fold,decision_date,U_t_decision_n,U_t_resolved_n,score_row_n,label_row_n,RankIC,metric_day_status,reason
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-08-09,488,488,488,488,-0.051848288188850775,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-08-10,488,488,488,488,0.07155509933882918,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-08-11,488,488,488,488,-0.020397928462182528,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-08-14,488,488,488,488,-0.04579737503900519,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-08-15,486,486,486,486,-0.07002019685823253,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-08-16,485,485,485,485,-0.05094045920371587,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-08-17,484,484,484,484,0.022938500815579615,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-08-18,485,485,485,485,0.00013542718665291505,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-08-21,484,484,484,484,-0.07006198633347327,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-08-22,484,484,484,484,0.0019824913447834516,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-08-23,485,485,485,485,0.014376462387542116,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-08-24,485,485,485,485,-0.03331377964594108,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-08-25,486,486,486,486,-0.031833321652023204,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-08-28,486,486,486,486,0.02718561807285718,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-08-29,486,486,486,486,-0.0699855349897283,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-08-30,486,486,486,486,0.0580065656362911,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-08-31,486,486,486,486,0.01196475174416071,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-09-01,487,487,487,487,0.14263574146756916,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-09-04,487,487,487,487,0.0334954930645548,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-09-05,487,487,487,487,-0.015084173693900199,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-09-06,487,487,487,487,-0.005263119890767421,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-09-07,487,487,487,487,-0.008428258309226182,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-09-08,487,487,487,487,0.07425207567654192,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-09-11,487,487,487,487,-0.05046680115416744,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-09-12,487,487,487,487,0.011618774095554854,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-09-13,487,487,487,487,-0.0674161371683311,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-09-14,487,487,487,487,-0.018412712579616224,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-09-15,487,487,487,487,0.05150216648996471,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-09-18,487,487,487,487,-0.024908219135020167,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-09-19,487,487,487,487,-0.014934542227638162,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-09-20,487,487,487,487,0.07356943402429443,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-09-21,487,487,487,487,-0.005145622819527926,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-09-22,487,487,487,487,-0.021103531497790717,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-09-25,487,487,487,487,0.05295626965818194,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-09-26,487,487,487,487,-0.03008285463406665,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-09-27,487,487,487,487,-0.04399669495901366,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-09-28,487,487,487,487,0.0013394318417902162,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-10-09,487,487,487,487,0.06593465509101071,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-10-10,487,487,487,487,-0.05635384599441686,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-10-11,487,487,487,487,-0.0010596888622065107,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-10-12,487,487,487,487,-0.004592568746983873,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-10-13,488,488,488,488,-0.026389167042880777,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-10-16,488,488,488,488,-0.023971758734311083,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-10-17,488,488,488,488,0.01033081441789411,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-10-18,487,487,487,487,-0.00596837636365735,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-10-19,487,487,487,487,-0.01773213335032666,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-10-20,487,487,487,487,0.07988325258495961,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-10-23,487,487,487,487,-0.051087393138759055,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-10-24,487,487,487,487,0.012946860330076991,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-10-25,487,487,487,487,0.04380917045916474,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-10-26,487,487,487,487,-0.0515264700641389,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-10-27,487,487,487,487,0.06978646335577882,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-10-30,488,488,488,488,0.008719657618931644,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-10-31,488,488,488,488,-0.005345642661074848,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-11-01,489,489,489,489,0.009621736102895271,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-11-02,489,489,489,489,-0.022910697208771685,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-11-06,488,488,488,488,-0.02587632283687423,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-11-07,487,487,487,487,0.04881101965902201,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-11-08,489,489,489,489,-0.01846762458360714,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-11-09,488,488,488,488,-0.019491046007867326,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-11-10,486,486,486,486,0.11602224794225281,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-11-13,486,486,486,486,-0.01479010580550276,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-11-14,486,486,486,486,-0.05814692932676421,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-11-15,488,488,488,488,-0.11660191208130197,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-11-16,487,487,487,487,0.10990235978002286,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-11-17,487,487,487,487,0.03966285050990659,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-11-21,488,488,488,488,0.009086144067961072,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-11-22,487,487,487,487,-0.019718437469767494,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-11-24,489,489,489,489,-0.09532912537702716,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-11-28,489,489,489,489,-0.017544826046270633,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-11-29,489,489,489,489,-0.011808622557879055,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-11-30,488,488,488,488,0.029150180347463778,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-12-01,488,488,488,488,-0.056655422895883004,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-12-04,489,489,489,489,0.03590129291893925,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-12-06,490,490,490,490,0.04160364882488258,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-12-07,490,490,490,490,-0.03342483029161036,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-12-08,490,490,490,490,0.07375778361992419,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-12-11,490,490,490,490,-0.013216881212395238,evaluable,
R2_REAKA_DIFFUSION,seed,20260713.0,validation_late,2023-12-13,490,490,490,490,-0.054549307829212294,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-01-04,481,481,481,481,0.009888912946321814,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-01-06,482,482,482,482,0.03783488192744485,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-01-10,482,482,482,482,0.03702842201169485,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-01-11,482,482,482,482,-0.07410952986480511,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-01-12,482,482,482,482,-0.02651667624752046,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-01-13,482,482,482,482,0.03904281185526945,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-01-16,482,482,482,482,0.015615872470283617,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-01-17,482,482,482,482,0.031146625790347784,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-01-18,482,482,482,482,-0.028781337167015805,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-01-19,482,482,482,482,0.06360657457644876,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-01-20,483,483,483,483,0.055564266947603407,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-02-01,483,483,483,483,0.005321160604167436,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-02-02,483,483,483,483,0.02147764152352704,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-02-03,483,483,483,483,-0.01404698896578519,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-02-06,483,483,483,483,0.02186261595507086,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-02-08,482,482,482,482,0.009942318116777921,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-02-09,481,481,481,481,-0.04666516600962165,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-02-10,482,482,482,482,0.05695404529434395,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-02-13,482,482,482,482,-0.0040216525889738165,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-02-14,483,483,483,483,0.06886044798319675,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-02-15,482,482,482,482,-0.0003429749608514102,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-02-16,482,482,482,482,0.03562755646536426,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-02-17,480,480,480,480,0.1308029365148008,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-02-20,480,480,480,480,0.013397111379425824,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-02-21,480,480,480,480,-0.025370237057897746,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-02-22,482,482,482,482,-0.05222475873105844,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-02-23,481,481,481,481,-0.010026857485427768,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-02-24,482,482,482,482,-0.035954458233325895,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-02-27,481,481,481,481,-0.006773304312475775,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-03-01,484,484,484,484,-0.04319954816829126,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-03-03,485,485,485,485,-0.0772095173020248,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-03-06,486,486,486,486,0.03283760943595687,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-03-07,486,486,486,486,0.037778668052209995,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-03-08,486,486,486,486,0.05525234705828614,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-03-09,487,487,487,487,-0.03851681186194078,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-03-10,487,487,487,487,-0.039373978630597856,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-03-13,487,487,487,487,0.0302339089650261,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-03-14,487,487,487,487,0.0687689553060935,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-03-15,488,488,488,488,-0.05412922908814108,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-03-16,487,487,487,487,-0.018020684686588274,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-03-17,488,488,488,488,-0.06979465400230384,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-03-20,487,487,487,487,-0.04199826745705644,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-03-21,488,488,488,488,0.017044275711393327,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-03-22,488,488,488,488,0.012308456603562229,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-03-23,488,488,488,488,0.04134220120109967,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-03-24,488,488,488,488,0.04009226027074553,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-03-27,488,488,488,488,0.033351645354918316,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-03-28,488,488,488,488,-0.03476144006119302,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-03-29,487,487,487,487,0.0789725833301349,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-03-30,488,488,488,488,0.016179697431337483,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-03-31,488,488,488,488,-0.026459173741859018,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-04-03,488,488,488,488,0.058501449247806016,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-04-04,489,489,489,489,0.003627556281471156,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-04-06,489,489,489,489,0.04677654274671266,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-04-07,489,489,489,489,-0.004495243529648173,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-04-10,485,485,485,485,0.05926044560158455,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-04-11,487,487,487,487,-0.07282852865015246,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-04-12,487,487,487,487,0.04576838503586803,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-04-13,486,486,486,486,0.027631295261397033,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-04-14,487,487,487,487,0.013321643261802919,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-04-17,487,487,487,487,0.008934290123671113,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-04-18,487,487,487,487,0.035056813778146255,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-04-19,488,488,488,488,-0.014448323990522118,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-04-20,487,487,487,487,0.021019390518402715,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-04-21,486,486,486,486,-0.10963146595363191,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-04-24,486,486,486,486,0.022800015431630016,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-04-25,485,485,485,485,0.012709790396159376,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-04-26,486,486,486,486,-0.0036213126985119694,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-04-27,484,484,484,484,0.030019433305349424,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-04-28,485,485,485,485,0.02053089853643088,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-05-05,486,486,486,486,0.02950051707362681,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-05-08,485,485,485,485,0.02971718789530267,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-05-09,487,487,487,487,0.03149530463664499,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-05-10,487,487,487,487,0.05021053855145489,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-05-11,487,487,487,487,-0.0013468084132127666,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-05-12,487,487,487,487,-0.03686487711689641,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-05-15,488,488,488,488,-0.04718219626150504,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-05-16,487,487,487,487,0.10092328692502227,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-05-17,487,487,487,487,0.07673041089440405,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-05-18,487,487,487,487,0.033798641182716,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-05-19,487,487,487,487,0.08297691689004225,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-05-22,486,486,486,486,-0.002794774588486456,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-05-23,486,486,486,486,-0.022010481919624132,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-05-24,485,485,485,485,0.022105203937305584,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-05-25,486,486,486,486,-0.01817646810036407,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-05-26,487,487,487,487,0.03590370181645408,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-05-29,486,486,486,486,0.008159499332735378,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-05-30,486,486,486,486,-0.04172125999183224,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-05-31,485,485,485,485,0.02179703794680299,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-06-01,485,485,485,485,0.0391660513021761,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-06-02,486,486,486,486,0.0031430961812704806,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-06-05,487,487,487,487,0.03406528705997569,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-06-06,486,486,486,486,-0.040822001673895915,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-06-07,487,487,487,487,0.04158771580890535,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-06-08,486,486,486,486,0.01079221581873885,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-06-09,486,486,486,486,-0.02749914193318853,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-06-12,486,486,486,486,0.030231131589884348,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-06-13,486,486,486,486,-0.009957917936538264,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-06-15,486,486,486,486,0.014001729417934145,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-06-16,488,488,488,488,-0.004652665456698856,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-06-19,486,486,486,486,0.07044645361838796,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-06-20,486,486,486,486,0.009784332899181581,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-06-21,486,486,486,486,0.010004452538831664,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-06-26,487,487,487,487,-0.049311400544000905,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-06-28,486,486,486,486,0.02736666088038796,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-06-29,486,486,486,486,-0.010245502331021982,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_early,2023-06-30,486,486,486,486,-0.00034826849195666756,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-01-04,481,481,481,481,0.009888912946321814,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-01-06,482,482,482,482,0.03783488192744485,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-01-10,482,482,482,482,0.03702842201169485,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-01-11,482,482,482,482,-0.07410952986480511,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-01-12,482,482,482,482,-0.02651667624752046,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-01-13,482,482,482,482,0.03904281185526945,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-01-16,482,482,482,482,0.015615872470283617,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-01-17,482,482,482,482,0.031146625790347784,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-01-18,482,482,482,482,-0.028781337167015805,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-01-19,482,482,482,482,0.06360657457644876,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-01-20,483,483,483,483,0.055564266947603407,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-02-01,483,483,483,483,0.005321160604167436,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-02-02,483,483,483,483,0.02147764152352704,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-02-03,483,483,483,483,-0.01404698896578519,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-02-06,483,483,483,483,0.02186261595507086,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-02-08,482,482,482,482,0.009942318116777921,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-02-09,481,481,481,481,-0.04666516600962165,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-02-10,482,482,482,482,0.05695404529434395,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-02-13,482,482,482,482,-0.0040216525889738165,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-02-14,483,483,483,483,0.06886044798319675,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-02-15,482,482,482,482,-0.0003429749608514102,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-02-16,482,482,482,482,0.03562755646536426,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-02-17,480,480,480,480,0.1308029365148008,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-02-20,480,480,480,480,0.013397111379425824,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-02-21,480,480,480,480,-0.025370237057897746,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-02-22,482,482,482,482,-0.05222475873105844,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-02-23,481,481,481,481,-0.010026857485427768,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-02-24,482,482,482,482,-0.035954458233325895,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-02-27,481,481,481,481,-0.006773304312475775,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-03-01,484,484,484,484,-0.04319954816829126,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-03-03,485,485,485,485,-0.0772095173020248,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-03-06,486,486,486,486,0.03283760943595687,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-03-07,486,486,486,486,0.037778668052209995,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-03-08,486,486,486,486,0.05525234705828614,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-03-09,487,487,487,487,-0.03851681186194078,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-03-10,487,487,487,487,-0.039373978630597856,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-03-13,487,487,487,487,0.0302339089650261,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-03-14,487,487,487,487,0.0687689553060935,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-03-15,488,488,488,488,-0.05412922908814108,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-03-16,487,487,487,487,-0.018020684686588274,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-03-17,488,488,488,488,-0.06979465400230384,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-03-20,487,487,487,487,-0.04199826745705644,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-03-21,488,488,488,488,0.017044275711393327,evaluable,
R2_REAKA_DIFFUSION,seed,20260714.0,validation_full,2023-03-22,488,488,488,488,0.012308456603562229,evaluable,
