candidate_scope_id,candidate_scope_type,family_id,variant_id,family_input_status,mechanism_cluster,episode_split,market_regime_bucket,window,denominator_episodes,e1_only_captured_episodes,candidate_captured_episodes,e1_plus_candidate_captured_episodes,candidate_only_recall,e1_only_recall,e1_plus_candidate_recall,incremental_captures_over_e1,incremental_recall_over_e1,unique_captures_not_in_07_full_union,unique_captures_not_in_e1_e2_e3_e6,earlier_first_event_captures_vs_e1,better_basis_first_event_captures_vs_e1,percentage_point_convention
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,validation,all,low_plus_20,445,214,108,265,0.24269662921348314,0.48089887640449436,0.5955056179775281,51,0.1146067415730337,49,51,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,validation,all,low_plus_30,445,308,219,376,0.49213483146067416,0.6921348314606741,0.8449438202247191,68,0.15280898876404495,66,68,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,validation,all,low_plus_60,445,354,380,435,0.8539325842696629,0.7955056179775281,0.9775280898876404,81,0.18202247191011237,77,81,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,validation,all,low_plus_120,445,373,441,443,0.9910112359550561,0.8382022471910112,0.9955056179775281,70,0.15730337078651685,64,70,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,validation,all,before_first_50pct,445,350,361,420,0.8112359550561797,0.7865168539325843,0.9438202247191011,70,0.15730337078651685,67,70,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,validation,all,before_episode_high,445,363,412,435,0.9258426966292135,0.8157303370786517,0.9775280898876404,72,0.16179775280898875,68,72,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,validation,risk_on,low_plus_20,22,8,10,15,0.45454545454545453,0.36363636363636365,0.6818181818181818,7,0.3181818181818182,7,7,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,validation,risk_on,low_plus_30,22,8,12,16,0.5454545454545454,0.36363636363636365,0.7272727272727273,8,0.36363636363636365,8,8,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,validation,risk_on,low_plus_60,22,9,19,20,0.8636363636363636,0.4090909090909091,0.9090909090909091,11,0.5,11,11,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,validation,risk_on,low_plus_120,22,11,22,22,1.0,0.5,1.0,11,0.5,11,11,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,validation,risk_on,before_first_50pct,22,9,21,21,0.9545454545454546,0.4090909090909091,0.9545454545454546,12,0.5454545454545454,12,12,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,validation,risk_on,before_episode_high,22,9,21,21,0.9545454545454546,0.4090909090909091,0.9545454545454546,12,0.5454545454545454,12,12,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,validation,transition,low_plus_20,81,31,29,51,0.35802469135802467,0.38271604938271603,0.6296296296296297,20,0.24691358024691357,20,20,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,validation,transition,low_plus_30,81,41,46,67,0.5679012345679012,0.5061728395061729,0.8271604938271605,26,0.32098765432098764,26,26,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,validation,transition,low_plus_60,81,51,68,80,0.8395061728395061,0.6296296296296297,0.9876543209876543,29,0.35802469135802467,29,29,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,validation,transition,low_plus_120,81,62,81,81,1.0,0.7654320987654321,1.0,19,0.2345679012345679,19,19,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,validation,transition,before_first_50pct,81,57,74,79,0.9135802469135802,0.7037037037037037,0.9753086419753086,22,0.2716049382716049,22,22,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,validation,transition,before_episode_high,81,58,78,81,0.9629629629629629,0.7160493827160493,1.0,23,0.2839506172839506,23,23,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,validation,risk_off,low_plus_20,342,175,69,199,0.20175438596491227,0.5116959064327485,0.5818713450292398,24,0.07017543859649122,22,24,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,validation,risk_off,low_plus_30,342,259,161,293,0.47076023391812866,0.7573099415204678,0.8567251461988304,34,0.09941520467836257,32,34,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,validation,risk_off,low_plus_60,342,294,293,335,0.8567251461988304,0.8596491228070176,0.97953216374269,41,0.11988304093567251,37,41,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,validation,risk_off,low_plus_120,342,300,338,340,0.9883040935672515,0.8771929824561403,0.9941520467836257,40,0.11695906432748537,34,40,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,validation,risk_off,before_first_50pct,342,284,266,320,0.7777777777777778,0.8304093567251462,0.935672514619883,36,0.10526315789473684,33,36,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,validation,risk_off,before_episode_high,342,296,313,333,0.9152046783625731,0.8654970760233918,0.9736842105263158,37,0.10818713450292397,33,37,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,robustness,all,low_plus_20,758,319,235,421,0.3100263852242744,0.420844327176781,0.5554089709762533,102,0.1345646437994723,100,102,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,robustness,all,low_plus_30,758,361,364,496,0.48021108179419525,0.4762532981530343,0.6543535620052771,135,0.17810026385224276,132,135,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,robustness,all,low_plus_60,758,471,503,619,0.6635883905013192,0.6213720316622692,0.816622691292876,148,0.19525065963060687,143,148,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,robustness,all,low_plus_120,758,548,669,681,0.8825857519788918,0.7229551451187335,0.8984168865435356,133,0.17546174142480211,126,133,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,robustness,all,before_first_50pct,758,515,456,643,0.6015831134564644,0.679419525065963,0.8482849604221636,128,0.16886543535620052,122,128,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,robustness,all,before_episode_high,758,527,572,671,0.7546174142480211,0.6952506596306068,0.8852242744063324,144,0.18997361477572558,136,144,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,robustness,risk_on,low_plus_20,181,33,68,91,0.3756906077348066,0.18232044198895028,0.5027624309392266,58,0.32044198895027626,57,58,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,robustness,risk_on,low_plus_30,181,35,97,111,0.5359116022099447,0.19337016574585636,0.6132596685082873,76,0.4198895027624309,75,76,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,robustness,risk_on,low_plus_60,181,51,111,131,0.6132596685082873,0.281767955801105,0.7237569060773481,80,0.4419889502762431,79,80,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,robustness,risk_on,low_plus_120,181,93,150,155,0.8287292817679558,0.5138121546961326,0.856353591160221,62,0.3425414364640884,61,62,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,robustness,risk_on,before_first_50pct,181,89,135,153,0.7458563535911602,0.49171270718232046,0.8453038674033149,64,0.35359116022099446,63,64,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,robustness,risk_on,before_episode_high,181,90,142,155,0.7845303867403315,0.4972375690607735,0.856353591160221,65,0.35911602209944754,64,65,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,robustness,transition,low_plus_20,100,22,10,28,0.1,0.22,0.28,6,0.06,6,6,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,robustness,transition,low_plus_30,100,25,21,35,0.21,0.25,0.35,10,0.1,10,10,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,robustness,transition,low_plus_60,100,33,32,44,0.32,0.33,0.44,11,0.11,11,11,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,robustness,transition,low_plus_120,100,43,51,51,0.51,0.43,0.51,8,0.08,8,8,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,robustness,transition,before_first_50pct,100,40,38,48,0.38,0.4,0.48,8,0.08,8,8,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,robustness,transition,before_episode_high,100,41,43,51,0.43,0.41,0.51,10,0.1,10,10,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,robustness,risk_off,low_plus_20,477,264,157,302,0.32914046121593293,0.5534591194968553,0.6331236897274634,38,0.07966457023060797,37,38,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,robustness,risk_off,low_plus_30,477,301,246,350,0.5157232704402516,0.6310272536687631,0.7337526205450734,49,0.10272536687631027,47,49,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,robustness,risk_off,low_plus_60,477,387,360,444,0.7547169811320755,0.8113207547169812,0.9308176100628931,57,0.11949685534591195,53,57,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,robustness,risk_off,low_plus_120,477,412,468,475,0.9811320754716981,0.8637316561844863,0.9958071278825996,63,0.1320754716981132,57,63,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,robustness,risk_off,before_first_50pct,477,386,283,442,0.5932914046121593,0.8092243186582809,0.9266247379454927,56,0.11740041928721175,51,56,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__persistent_trend_cluster,mechanism_cluster,persistent_trend_cluster,cluster_union,mixed,persistent_trend_cluster,robustness,risk_off,before_episode_high,477,396,387,465,0.8113207547169812,0.8301886792452831,0.9748427672955975,69,0.14465408805031446,62,69,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,all,all,low_plus_20,2493,1033,1707,1876,0.6847172081829122,0.41436020858403527,0.7525070196550341,843,0.3381468110709988,831,843,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,all,all,low_plus_30,2493,1352,1971,2136,0.7906137184115524,0.5423184917769756,0.8567990373044525,784,0.31448054552747695,771,784,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,all,all,low_plus_60,2493,1666,2280,2357,0.914560770156438,0.6682711592458885,0.9454472523064581,691,0.2771760930605696,667,691,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,all,all,low_plus_120,2493,1876,2423,2431,0.9719213798636182,0.7525070196550341,0.9751303650220617,555,0.2226233453670277,519,555,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,all,all,before_first_50pct,2493,1773,2331,2387,0.9350180505415162,0.7111913357400722,0.9574809466506218,614,0.24628961091054954,591,614,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,all,all,before_episode_high,2493,1807,2392,2421,0.959486562374649,0.7248295226634577,0.9711191335740073,614,0.24628961091054954,583,614,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,all,risk_on,low_plus_20,428,114,283,312,0.6612149532710281,0.26635514018691586,0.7289719626168224,198,0.46261682242990654,197,198,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,all,risk_on,low_plus_30,428,144,335,356,0.7827102803738317,0.3364485981308411,0.8317757009345794,212,0.4953271028037383,211,212,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,all,risk_on,low_plus_60,428,192,389,395,0.9088785046728972,0.4485981308411215,0.9228971962616822,203,0.4742990654205608,202,203,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,all,risk_on,low_plus_120,428,263,414,416,0.9672897196261683,0.6144859813084113,0.9719626168224299,153,0.3574766355140187,149,153,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,all,risk_on,before_first_50pct,428,240,410,414,0.9579439252336449,0.5607476635514018,0.9672897196261683,174,0.40654205607476634,170,174,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,all,risk_on,before_episode_high,428,244,414,416,0.9672897196261683,0.5700934579439252,0.9719626168224299,172,0.40186915887850466,168,172,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,all,transition,low_plus_20,485,147,302,325,0.622680412371134,0.3030927835051546,0.6701030927835051,178,0.3670103092783505,177,178,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,all,transition,low_plus_30,485,201,343,373,0.7072164948453609,0.4144329896907217,0.7690721649484537,172,0.354639175257732,171,172,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,all,transition,low_plus_60,485,255,408,421,0.8412371134020619,0.5257731958762887,0.8680412371134021,166,0.3422680412371134,164,166,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,all,transition,low_plus_120,485,306,436,437,0.8989690721649485,0.6309278350515464,0.9010309278350516,131,0.27010309278350514,125,131,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,all,transition,before_first_50pct,485,286,426,432,0.8783505154639175,0.5896907216494846,0.8907216494845361,146,0.30103092783505153,143,146,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,all,transition,before_episode_high,485,288,434,436,0.8948453608247423,0.5938144329896907,0.8989690721649485,148,0.30515463917525776,144,148,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,all,risk_off,low_plus_20,1580,772,1122,1239,0.710126582278481,0.48860759493670886,0.7841772151898734,467,0.2955696202531646,457,467,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,all,risk_off,low_plus_30,1580,1007,1293,1407,0.8183544303797469,0.6373417721518987,0.890506329113924,400,0.25316455696202533,389,400,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,all,risk_off,low_plus_60,1580,1219,1483,1541,0.9386075949367089,0.7715189873417722,0.9753164556962025,322,0.20379746835443038,301,322,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,all,risk_off,low_plus_120,1580,1307,1573,1578,0.9955696202531645,0.8272151898734177,0.9987341772151899,271,0.17151898734177215,245,271,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,all,risk_off,before_first_50pct,1580,1247,1495,1541,0.9462025316455697,0.7892405063291139,0.9753164556962025,294,0.1860759493670886,278,294,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,all,risk_off,before_episode_high,1580,1275,1544,1569,0.9772151898734177,0.8069620253164557,0.9930379746835443,294,0.1860759493670886,271,294,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,train,all,low_plus_20,1290,500,876,968,0.6790697674418604,0.3875968992248062,0.7503875968992249,468,0.3627906976744186,461,468,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,train,all,low_plus_30,1290,683,1025,1123,0.7945736434108527,0.5294573643410853,0.8705426356589148,440,0.34108527131782945,433,440,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,train,all,low_plus_60,1290,841,1202,1248,0.931782945736434,0.6519379844961241,0.9674418604651163,407,0.31550387596899226,396,407,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,train,all,low_plus_120,1290,955,1289,1289,0.9992248062015504,0.7403100775193798,0.9992248062015504,334,0.2589147286821705,311,334,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,train,all,before_first_50pct,1290,908,1259,1271,0.975968992248062,0.703875968992248,0.9852713178294573,363,0.2813953488372093,350,363,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,train,all,before_episode_high,1290,917,1282,1286,0.993798449612403,0.7108527131782946,0.9968992248062015,369,0.28604651162790695,350,369,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,train,risk_on,low_plus_20,225,73,160,174,0.7111111111111111,0.3244444444444444,0.7733333333333333,101,0.4488888888888889,101,101,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,train,risk_on,low_plus_30,225,101,193,203,0.8577777777777778,0.4488888888888889,0.9022222222222223,102,0.4533333333333333,102,102,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,train,risk_on,low_plus_60,225,132,220,222,0.9777777777777777,0.5866666666666667,0.9866666666666667,90,0.4,90,90,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,train,risk_on,low_plus_120,225,159,225,225,1.0,0.7066666666666667,1.0,66,0.29333333333333333,63,66,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,train,risk_on,before_first_50pct,225,142,221,223,0.9822222222222222,0.6311111111111111,0.9911111111111112,81,0.36,78,81,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,train,risk_on,before_episode_high,225,145,225,225,1.0,0.6444444444444445,1.0,80,0.35555555555555557,77,80,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,train,transition,low_plus_20,304,94,200,217,0.6578947368421053,0.3092105263157895,0.7138157894736842,123,0.40460526315789475,122,123,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,train,transition,low_plus_30,304,135,233,257,0.7664473684210527,0.4440789473684211,0.8453947368421053,122,0.40131578947368424,121,122,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,train,transition,low_plus_60,304,171,284,294,0.9342105263157895,0.5625,0.9671052631578947,123,0.40460526315789475,121,123,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,train,transition,low_plus_120,304,201,304,304,1.0,0.6611842105263158,1.0,103,0.33881578947368424,97,103,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,train,transition,before_first_50pct,304,189,299,301,0.9835526315789473,0.6217105263157895,0.9901315789473685,112,0.3684210526315789,109,112,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,train,transition,before_episode_high,304,189,303,303,0.9967105263157895,0.6217105263157895,0.9967105263157895,114,0.375,110,114,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,train,risk_off,low_plus_20,761,333,516,577,0.6780551905387647,0.4375821287779238,0.7582128777923784,244,0.32063074901445465,238,244,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,train,risk_off,low_plus_30,761,447,599,663,0.7871222076215506,0.5873850197109067,0.871222076215506,216,0.28383705650459923,210,216,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,train,risk_off,low_plus_60,761,538,698,732,0.9172141918528253,0.7069645203679369,0.961892247043364,194,0.25492772667542707,185,194,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,train,risk_off,low_plus_120,761,595,760,760,0.9986859395532195,0.7818659658344284,0.9986859395532195,165,0.21681997371879105,151,165,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,train,risk_off,before_first_50pct,761,577,739,747,0.9710906701708278,0.7582128777923784,0.9816031537450722,170,0.2233902759526938,163,170,,,incremental_captures_over_e1 / same split-regime-window denominator
cluster__relative_strength_cluster,mechanism_cluster,relative_strength_cluster,cluster_union,mixed,relative_strength_cluster,train,risk_off,before_episode_high,761,583,754,758,0.9908015768725361,0.7660972404730617,0.9960578186596584,175,0.22996057818659657,163,175,,,incremental_captures_over_e1 / same split-regime-window denominator
