candidate_scope_id,candidate_scope_type,family_id,variant_id,family_input_status,mechanism_cluster,event_split,event_regime_bucket,event_count,false_repair_10d_count,false_repair_10d_rate,false_repair_20d_count,false_repair_20d_rate
T6_stock_vs_market_CUSUM_break__all_variants,candidate_family,T6_stock_vs_market_CUSUM_break,all_variants,fallback_variant,relative_strength_cluster,validation,risk_off,1165,256,0.21974248927038625,422,0.3622317596566524
T6_stock_vs_market_CUSUM_break__all_variants,candidate_family,T6_stock_vs_market_CUSUM_break,all_variants,fallback_variant,relative_strength_cluster,validation,risk_on,909,175,0.1925192519251925,325,0.35753575357535755
T6_stock_vs_market_CUSUM_break__all_variants,candidate_family,T6_stock_vs_market_CUSUM_break,all_variants,fallback_variant,relative_strength_cluster,validation,transition,1541,305,0.19792342634652824,550,0.3569110966904607
T7_board_relative_strength_break__all_variants,candidate_family,T7_board_relative_strength_break,all_variants,fallback_variant,board_style_cluster,robustness,risk_on,291,79,0.27147766323024053,125,0.42955326460481097
T7_board_relative_strength_break__all_variants,candidate_family,T7_board_relative_strength_break,all_variants,fallback_variant,board_style_cluster,robustness,transition,6,1,0.16666666666666666,3,0.5
T7_board_relative_strength_break__all_variants,candidate_family,T7_board_relative_strength_break,all_variants,fallback_variant,board_style_cluster,train,risk_off,45,3,0.06666666666666667,6,0.13333333333333333
T7_board_relative_strength_break__all_variants,candidate_family,T7_board_relative_strength_break,all_variants,fallback_variant,board_style_cluster,train,risk_on,267,81,0.30337078651685395,118,0.4419475655430712
T7_board_relative_strength_break__all_variants,candidate_family,T7_board_relative_strength_break,all_variants,fallback_variant,board_style_cluster,train,transition,65,13,0.2,19,0.2923076923076923
T8_volatility_regime_contraction_break__all_variants,candidate_family,T8_volatility_regime_contraction_break,all_variants,runnable_existing_data,compression_break_cluster,robustness,risk_off,339,42,0.12389380530973451,84,0.24778761061946902
T8_volatility_regime_contraction_break__all_variants,candidate_family,T8_volatility_regime_contraction_break,all_variants,runnable_existing_data,compression_break_cluster,robustness,risk_on,1906,241,0.12644281217208814,460,0.24134312696747115
T8_volatility_regime_contraction_break__all_variants,candidate_family,T8_volatility_regime_contraction_break,all_variants,runnable_existing_data,compression_break_cluster,robustness,transition,852,89,0.10446009389671361,206,0.24178403755868544
T8_volatility_regime_contraction_break__all_variants,candidate_family,T8_volatility_regime_contraction_break,all_variants,runnable_existing_data,compression_break_cluster,train,risk_off,1445,231,0.15986159169550174,449,0.3107266435986159
T8_volatility_regime_contraction_break__all_variants,candidate_family,T8_volatility_regime_contraction_break,all_variants,runnable_existing_data,compression_break_cluster,train,risk_on,3686,514,0.13944655453065655,1025,0.27807921866521973
T8_volatility_regime_contraction_break__all_variants,candidate_family,T8_volatility_regime_contraction_break,all_variants,runnable_existing_data,compression_break_cluster,train,transition,2154,275,0.127669452181987,515,0.23909006499535748
T8_volatility_regime_contraction_break__all_variants,candidate_family,T8_volatility_regime_contraction_break,all_variants,runnable_existing_data,compression_break_cluster,validation,risk_off,851,145,0.17038777908343125,249,0.2925969447708578
T8_volatility_regime_contraction_break__all_variants,candidate_family,T8_volatility_regime_contraction_break,all_variants,runnable_existing_data,compression_break_cluster,validation,risk_on,1406,147,0.10455192034139403,372,0.26458036984352773
T8_volatility_regime_contraction_break__all_variants,candidate_family,T8_volatility_regime_contraction_break,all_variants,runnable_existing_data,compression_break_cluster,validation,transition,1533,237,0.15459882583170254,457,0.29810828440965426
selected_candidate_union,candidate_union,selected_candidate_union,train_selected_union,mixed,mixed,robustness,risk_on,603,159,0.263681592039801,234,0.3880597014925373
selected_candidate_union,candidate_union,selected_candidate_union,train_selected_union,mixed,mixed,robustness,transition,61,8,0.13114754098360656,15,0.2459016393442623
selected_candidate_union,candidate_union,selected_candidate_union,train_selected_union,mixed,mixed,train,risk_on,899,257,0.28587319243604004,400,0.44493882091212456
selected_candidate_union,candidate_union,selected_candidate_union,train_selected_union,mixed,mixed,train,transition,249,50,0.20080321285140562,76,0.30522088353413657
selected_candidate_union,candidate_union,selected_candidate_union,train_selected_union,mixed,mixed,validation,risk_on,94,19,0.20212765957446807,34,0.3617021276595745
selected_candidate_union,candidate_union,selected_candidate_union,train_selected_union,mixed,mixed,validation,transition,157,27,0.17197452229299362,47,0.29936305732484075
