candidate_scope_id,candidate_scope_type,family_id,variant_id,family_input_status,mechanism_cluster,episode_split,market_regime_bucket,window,captured_episode_count,event_t0_to_first_50pct_sessions_p25,event_t0_to_first_50pct_sessions_median,event_t0_to_first_50pct_sessions_p75,event_t0_to_episode_high_sessions_p25,event_t0_to_episode_high_sessions_median,event_t0_to_episode_high_sessions_p75,event_t0_from_episode_low_sessions_p25,event_t0_from_episode_low_sessions_median,event_t0_from_episode_low_sessions_p75
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,risk_off,before_first_50pct,316,12.0,37.0,62.25,,,,10.0,18.0,27.25
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,risk_off,low_plus_120,342,8.0,32.0,60.0,,,,11.0,19.0,29.0
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,risk_off,low_plus_20,204,14.0,43.0,66.25,,,,8.0,12.0,17.0
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,risk_off,low_plus_30,261,13.0,41.0,66.0,,,,9.0,15.0,20.0
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,risk_off,low_plus_60,316,9.0,36.5,62.25,,,,10.0,17.0,25.0
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,risk_off,low_to_first_50pct,330,9.25,33.5,61.0,,,,11.0,19.0,29.0
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,risk_off,low_to_high,336,9.0,33.0,60.25,,,,11.0,19.0,29.0
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,risk_on,before_episode_high,22,14.0,35.0,41.75,29.5,37.5,62.5,7.0,17.0,38.5
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,risk_on,before_first_50pct,22,14.0,35.0,41.75,,,,7.0,17.0,38.5
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,risk_on,low_plus_120,22,14.0,35.0,41.75,,,,7.0,17.0,38.5
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,risk_on,low_plus_20,12,9.75,40.5,56.25,,,,5.0,7.0,14.75
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,risk_on,low_plus_30,14,10.25,39.5,51.75,,,,5.25,8.5,17.0
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,risk_on,low_plus_60,20,20.0,36.0,43.25,,,,6.75,17.0,35.5
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,risk_on,low_to_first_50pct,22,14.0,35.0,41.75,,,,7.0,17.0,38.5
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,risk_on,low_to_high,22,14.0,35.0,41.75,,,,7.0,17.0,38.5
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,transition,before_episode_high,81,15.0,54.0,74.0,29.0,64.0,92.0,9.0,13.0,23.0
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,transition,before_first_50pct,80,15.75,54.5,74.25,,,,9.0,13.5,24.0
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,transition,low_plus_120,81,15.0,54.0,74.0,,,,9.0,13.0,23.0
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,transition,low_plus_20,57,11.0,55.0,79.0,,,,7.0,11.0,14.0
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,transition,low_plus_30,66,14.25,55.0,76.0,,,,8.25,11.5,16.0
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,transition,low_plus_60,78,15.0,55.0,74.75,,,,9.0,13.0,22.0
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,transition,low_to_first_50pct,80,15.75,54.5,74.25,,,,9.0,13.5,24.0
T6_stock_vs_market_CUSUM_break__ungated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,ungated,fallback_variant,relative_strength_cluster,validation,transition,low_to_high,81,15.0,54.0,74.0,,,,9.0,13.0,23.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,risk_off,before_episode_high,399,1.0,5.0,36.0,12.5,32.0,67.0,16.0,33.0,58.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,risk_off,before_first_50pct,304,3.0,15.0,41.25,,,,16.0,28.5,54.25
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,risk_off,low_plus_120,438,0.0,3.0,31.75,,,,17.0,33.0,59.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,risk_off,low_plus_20,168,1.0,5.5,42.0,,,,10.0,14.0,18.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,risk_off,low_plus_30,209,0.0,4.0,41.0,,,,11.0,16.0,20.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,risk_off,low_plus_60,330,1.0,5.0,39.75,,,,14.0,20.0,40.75
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,risk_off,low_to_first_50pct,353,1.0,10.0,38.0,,,,16.0,29.0,56.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,risk_off,low_to_high,413,0.0,4.0,35.0,,,,17.0,33.0,58.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,risk_on,before_episode_high,144,6.0,37.5,66.0,26.0,65.0,86.0,16.0,23.0,55.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,risk_on,before_first_50pct,141,8.0,39.0,66.0,,,,16.0,22.0,51.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,risk_on,low_plus_120,147,6.0,36.0,66.0,,,,16.0,23.0,62.5
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,risk_on,low_plus_20,62,8.75,35.5,77.0,,,,10.0,14.5,18.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,risk_on,low_plus_30,85,19.0,49.0,81.0,,,,11.0,17.0,21.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,risk_on,low_plus_60,109,20.0,50.0,77.0,,,,14.0,19.0,28.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,risk_on,low_to_first_50pct,145,6.0,37.0,66.0,,,,16.0,23.0,55.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,risk_on,low_to_high,145,6.0,37.0,66.0,,,,16.0,23.0,55.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,transition,before_episode_high,42,2.25,36.0,53.75,22.0,43.0,74.75,14.25,30.5,81.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,transition,before_first_50pct,37,14.0,40.0,57.0,,,,16.0,31.0,81.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,transition,low_plus_120,45,2.0,34.0,53.0,,,,14.0,31.0,81.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,transition,low_plus_20,18,10.75,51.5,70.75,,,,9.75,12.5,15.75
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,transition,low_plus_30,22,35.5,51.5,69.25,,,,12.0,14.0,19.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,transition,low_plus_60,27,37.0,51.0,68.5,,,,12.0,16.0,27.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,transition,low_to_first_50pct,40,4.5,38.0,54.75,,,,14.75,30.5,81.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,robustness,transition,low_to_high,43,2.0,36.0,53.5,,,,14.0,30.0,81.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,risk_off,before_episode_high,680,2.0,21.5,52.0,18.0,47.5,80.0,19.0,32.0,74.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,risk_off,before_first_50pct,585,7.0,31.0,57.0,,,,19.0,27.0,64.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,risk_off,low_plus_120,706,2.0,18.0,51.0,,,,19.0,32.5,77.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,risk_off,low_plus_20,213,6.0,41.0,66.0,,,,12.0,16.0,19.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,risk_off,low_plus_30,338,9.0,43.0,68.75,,,,15.0,19.0,22.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,risk_off,low_plus_60,470,9.0,38.0,64.0,,,,17.0,21.0,32.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,risk_off,low_to_first_50pct,638,4.0,26.0,54.0,,,,19.0,29.0,69.75
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,risk_off,low_to_high,698,2.0,19.0,51.0,,,,19.0,32.0,76.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,risk_on,before_episode_high,222,12.25,29.0,51.75,29.0,54.0,83.75,12.0,18.0,29.75
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,risk_on,before_first_50pct,217,14.0,30.0,53.0,,,,12.0,18.0,29.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,risk_on,low_plus_120,224,11.75,29.0,51.25,,,,12.0,18.0,30.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,risk_on,low_plus_20,132,13.75,30.0,56.75,,,,10.0,13.0,17.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,risk_on,low_plus_30,169,14.0,30.0,56.0,,,,11.0,15.0,20.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,risk_on,low_plus_60,205,14.0,30.0,53.0,,,,12.0,17.0,24.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,risk_on,low_to_first_50pct,219,13.5,29.0,52.5,,,,12.0,18.0,29.5
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,risk_on,low_to_high,222,12.25,29.0,51.75,,,,12.0,18.0,29.75
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,transition,before_episode_high,301,10.0,27.0,50.0,25.0,49.0,69.0,14.0,21.0,44.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,transition,before_first_50pct,291,11.5,29.0,51.0,,,,14.0,21.0,44.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,transition,low_plus_120,303,10.0,27.0,49.5,,,,14.0,21.0,44.5
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,transition,low_plus_20,150,18.0,37.0,58.0,,,,10.0,14.0,17.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,transition,low_plus_30,193,14.0,33.0,56.0,,,,11.0,16.0,20.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,transition,low_plus_60,257,12.0,30.0,52.0,,,,13.0,19.0,30.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,transition,low_to_first_50pct,296,11.0,28.0,50.25,,,,14.0,21.0,44.25
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,train,transition,low_to_high,302,10.0,27.0,49.75,,,,14.0,21.0,44.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,risk_off,before_episode_high,308,2.0,10.5,36.25,13.0,34.5,60.0,23.0,31.0,62.25
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,risk_off,before_first_50pct,250,5.0,18.0,43.75,,,,23.0,29.0,62.75
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,risk_off,low_plus_120,330,1.0,9.0,33.75,,,,24.0,34.0,63.75
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,risk_off,low_plus_20,45,10.0,55.0,75.0,,,,10.0,15.0,18.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,risk_off,low_plus_30,150,4.0,21.0,55.75,,,,20.0,23.0,26.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,risk_off,low_plus_60,236,1.0,10.5,46.0,,,,22.0,27.0,38.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,risk_off,low_to_first_50pct,273,3.0,15.0,39.0,,,,23.0,31.0,63.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,risk_off,low_to_high,314,1.25,10.0,35.5,,,,23.0,32.0,62.75
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,risk_on,before_episode_high,22,10.25,35.0,41.75,24.25,37.5,62.5,7.0,17.0,39.75
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,risk_on,before_first_50pct,22,10.25,35.0,41.75,,,,7.0,17.0,39.75
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,risk_on,low_plus_120,22,10.25,35.0,41.75,,,,7.0,17.0,39.75
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,risk_on,low_plus_20,12,9.75,40.5,56.25,,,,5.0,7.0,14.75
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,risk_on,low_plus_30,14,10.25,39.5,51.75,,,,5.25,8.5,17.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,risk_on,low_plus_60,20,10.75,36.0,43.25,,,,6.75,17.0,37.5
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,risk_on,low_to_first_50pct,22,10.25,35.0,41.75,,,,7.0,17.0,39.75
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,risk_on,low_to_high,22,10.25,35.0,41.75,,,,7.0,17.0,39.75
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,transition,before_episode_high,80,6.75,18.0,63.0,14.0,35.0,89.5,9.75,14.5,59.25
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,transition,before_first_50pct,75,9.0,21.0,63.5,,,,9.0,14.0,43.5
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,transition,low_plus_120,80,6.75,18.0,63.0,,,,9.75,14.5,59.25
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,transition,low_plus_20,49,10.0,42.0,76.0,,,,6.0,11.0,13.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,transition,low_plus_30,53,11.0,42.0,75.0,,,,7.0,11.0,14.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,transition,low_plus_60,61,11.0,37.0,72.0,,,,8.0,11.0,19.0
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,transition,low_to_first_50pct,78,7.0,19.0,63.0,,,,9.25,14.5,57.75
T6_stock_vs_market_CUSUM_break__event_regime_gated,candidate_family_variant,T6_stock_vs_market_CUSUM_break,event_regime_gated,fallback_variant,relative_strength_cluster,validation,transition,low_to_high,80,6.75,18.0,63.0,,,,9.75,14.5,59.25
T7_board_relative_strength_break__ungated,candidate_family_variant,T7_board_relative_strength_break,ungated,fallback_variant,board_style_cluster,robustness,risk_off,before_episode_high,101,-7.0,0.0,2.0,4.0,14.0,29.0,19.0,22.0,90.0
T7_board_relative_strength_break__ungated,candidate_family_variant,T7_board_relative_strength_break,ungated,fallback_variant,board_style_cluster,robustness,risk_off,before_first_50pct,41,1.0,5.0,16.0,,,,19.0,19.0,57.0
T7_board_relative_strength_break__ungated,candidate_family_variant,T7_board_relative_strength_break,ungated,fallback_variant,board_style_cluster,robustness,risk_off,low_plus_120,119,-8.0,0.0,1.0,,,,19.0,26.0,90.5
T7_board_relative_strength_break__ungated,candidate_family_variant,T7_board_relative_strength_break,ungated,fallback_variant,board_style_cluster,robustness,risk_off,low_plus_20,51,-5.5,0.0,8.5,,,,15.5,19.0,19.0
T7_board_relative_strength_break__ungated,candidate_family_variant,T7_board_relative_strength_break,ungated,fallback_variant,board_style_cluster,robustness,risk_off,low_plus_30,60,-5.0,0.0,6.25,,,,17.0,19.0,19.0
T7_board_relative_strength_break__ungated,candidate_family_variant,T7_board_relative_strength_break,ungated,fallback_variant,board_style_cluster,robustness,risk_off,low_plus_60,74,-1.0,0.0,4.25,,,,18.0,19.0,21.75
T7_board_relative_strength_break__ungated,candidate_family_variant,T7_board_relative_strength_break,ungated,fallback_variant,board_style_cluster,robustness,risk_off,low_to_first_50pct,62,0.0,1.0,7.75,,,,19.0,20.0,56.75
T7_board_relative_strength_break__ungated,candidate_family_variant,T7_board_relative_strength_break,ungated,fallback_variant,board_style_cluster,robustness,risk_off,low_to_high,106,-6.75,0.0,1.0,,,,19.0,23.0,90.0
T7_board_relative_strength_break__ungated,candidate_family_variant,T7_board_relative_strength_break,ungated,fallback_variant,board_style_cluster,robustness,risk_on,before_episode_high,26,-5.25,1.0,2.0,0.25,3.5,26.0,49.0,109.0,109.0
T7_board_relative_strength_break__ungated,candidate_family_variant,T7_board_relative_strength_break,ungated,fallback_variant,board_style_cluster,robustness,risk_on,before_first_50pct,16,1.0,2.0,17.5,,,,51.75,109.0,109.0
T7_board_relative_strength_break__ungated,candidate_family_variant,T7_board_relative_strength_break,ungated,fallback_variant,board_style_cluster,robustness,risk_on,low_plus_120,31,-0.5,1.0,2.0,,,,52.5,109.0,110.5
T7_board_relative_strength_break__ungated,candidate_family_variant,T7_board_relative_strength_break,ungated,fallback_variant,board_style_cluster,robustness,risk_on,low_plus_20,1,1.0,1.0,1.0,,,,16.0,16.0,16.0
T7_board_relative_strength_break__ungated,candidate_family_variant,T7_board_relative_strength_break,ungated,fallback_variant,board_style_cluster,robustness,risk_on,low_plus_30,2,11.5,22.0,32.5,,,,18.0,20.0,22.0
T7_board_relative_strength_break__ungated,candidate_family_variant,T7_board_relative_strength_break,ungated,fallback_variant,board_style_cluster,robustness,risk_on,low_plus_60,9,-11.0,1.0,19.0,,,,41.0,48.0,48.0
T7_board_relative_strength_break__ungated,candidate_family_variant,T7_board_relative_strength_break,ungated,fallback_variant,board_style_cluster,robustness,risk_on,low_to_first_50pct,23,0.0,1.0,6.5,,,,84.5,109.0,110.0
T7_board_relative_strength_break__ungated,candidate_family_variant,T7_board_relative_strength_break,ungated,fallback_variant,board_style_cluster,robustness,risk_on,low_to_high,31,-0.5,1.0,2.0,,,,52.5,109.0,110.5
T7_board_relative_strength_break__ungated,candidate_family_variant,T7_board_relative_strength_break,ungated,fallback_variant,board_style_cluster,robustness,transition,before_episode_high,16,0.0,1.0,2.5,0.0,3.5,23.5,11.0,64.0,93.75
T7_board_relative_strength_break__ungated,candidate_family_variant,T7_board_relative_strength_break,ungated,fallback_variant,board_style_cluster,robustness,transition,before_first_50pct,10,1.0,1.5,4.75,,,,22.75,64.0,78.75
T7_board_relative_strength_break__ungated,candidate_family_variant,T7_board_relative_strength_break,ungated,fallback_variant,board_style_cluster,robustness,transition,low_plus_120,18,0.0,1.0,1.75,,,,9.0,63.0,87.5
