target_episode_id,e1_first_event_id,e1_first_event_t0_date,e1_lead_time_to_first_50pct_sessions,e1_any_event_captured,candidate_first_event_id,candidate_first_event_t0_date,candidate_lead_time_to_first_50pct_sessions,candidate_any_event_captured,instrument,episode_low_date,episode_high_date,qfq_low_at_low_date,episode_split,market_regime_bucket,board_bucket,candidate_minus_e1_lead_time_sessions,candidate_earlier_than_e1_flag,candidate_at_least_10_sessions_earlier_flag,e1_event_close_vs_episode_low_return,candidate_event_close_vs_episode_low_return,candidate_better_basis_flag,basis_policy_id,basis_definition,basis_forbidden_future_fields
SH600372_20200204_0002,SH600372_20200217_recommended_union,2020-02-17,105.0,True,,,,False,SH600372,2020-02-04,2020-07-24,11.81,train,risk_off,main_board,,False,False,0.2006773920406435,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600372_20200911_0003,,,,False,,,,False,SH600372,2020-09-11,2021-01-13,14.92,train,transition,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600372_20220427_0004,SH600372_20220509_recommended_union,2022-05-09,14.0,True,,,,False,SH600372,2022-04-27,2022-06-13,13.6,validation,risk_off,main_board,,False,False,0.3176470588235296,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600373_20181017_0000,SH600373_20181030_recommended_union,2018-10-30,22.0,True,,,,False,SH600373,2018-10-17,2019-03-13,6.07,train,risk_off,main_board,,False,False,0.28500823723228996,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600373_20190815_0001,SH600373_20190827_recommended_union,2019-08-27,88.0,True,SH600373_20200103_risk_on_transition_union,2020-01-03,2.0,True,SH600373,2019-08-15,2020-01-08,8.53,train,risk_off,main_board,-86.0,False,False,0.09378663540445498,0.2743259085580305,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600376_20181016_0000,SH600376_20181026_recommended_union,2018-10-26,92.0,True,,,,False,SH600376,2018-10-16,2019-04-11,4.79,train,risk_off,main_board,,False,False,0.13569937369519836,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600378_20200204_0000,,,,False,,,,False,SH600378,2020-02-04,2020-07-23,13.58,train,risk_off,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600378_20210929_0001,,,,False,,,,False,SH600378,2021-09-29,2022-01-04,26.91,train,transition,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600378_20220427_0002,SH600378_20220512_recommended_union,2022-05-12,51.0,True,,,,False,SH600378,2022-04-27,2022-08-03,27.14,validation,risk_off,main_board,,False,False,0.2770817980840088,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600383_20181016_0000,SH600383_20181030_recommended_union,2018-10-30,77.0,True,,,,False,SH600383,2018-10-16,2019-04-09,6.02,train,risk_off,main_board,,False,False,0.18770764119601346,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600383_20200204_0001,,,,False,,,,False,SH600383,2020-02-04,2020-07-06,9.82,train,risk_off,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600383_20210730_0002,SH600383_20210809_recommended_union,2021-08-09,18.0,True,,,,False,SH600383,2021-07-30,2022-01-05,7.56,train,transition,main_board,,False,False,0.22089947089947093,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600383_20221103_0003,SH600383_20221114_recommended_union,2022-11-14,9.0,True,,,,False,SH600383,2022-11-03,2022-11-30,7.4,validation,risk_off,main_board,,False,False,0.40810810810810794,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600390_20181019_0000,SH600390_20181030_recommended_union,2018-10-30,77.0,True,SH600390_20190221_risk_on_transition_union,2019-02-21,2.0,True,SH600390,2018-10-19,2019-03-12,4.33,train,risk_off,main_board,-75.0,False,False,0.22632794457274819,0.36720554272517325,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600392_20181019_0000,SH600392_20181031_recommended_union,2018-10-31,83.0,True,,,,False,SH600392,2018-10-19,2019-03-18,7.47,train,risk_off,main_board,,False,False,0.2931726907630523,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600392_20190507_0001,,,,False,,,,False,SH600392,2019-05-07,2019-06-12,8.7,train,risk_off,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600392_20210324_0002,,,,False,,,,False,SH600392,2021-03-24,2021-09-01,14.43,train,risk_off,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600392_20220316_0003,SH600392_20220509_recommended_union,2022-05-09,27.0,True,,,,False,SH600392,2022-03-16,2022-07-04,14.02,validation,risk_off,main_board,,False,False,0.1925820256776034,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600392_20250916_0004,,,,False,,,,False,SH600392,2025-09-16,2026-02-27,21.52,robustness,risk_on,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600398_20240913_0000,SH600398_20240926_recommended_union,2024-09-26,2.0,True,,,,False,SH600398,2024-09-13,2025-01-23,4.71,robustness,risk_off,main_board,,False,False,0.2951167728237791,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600399_20210119_0000,,,,False,,,,False,SH600399,2021-01-19,2021-07-21,13.43,train,risk_on,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600399_20220309_0001,SH600399_20220509_recommended_union,2022-05-09,33.0,True,,,,False,SH600399,2022-03-09,2022-07-15,11.91,validation,risk_off,main_board,,False,False,0.2174643157010916,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600406_20250904_0000,SH600406_20250908_recommended_union,2025-09-08,116.0,True,,,,False,SH600406,2025-09-04,2026-03-09,20.94,robustness,risk_on,main_board,,False,False,0.055873925501432664,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600409_20181030_0000,SH600409_20190212_recommended_union,2019-02-12,38.0,True,,,,False,SH600409,2018-10-30,2019-04-08,4.72,train,risk_off,main_board,,False,False,0.05084745762711873,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600409_20210326_0001,,,,False,,,,False,SH600409,2021-03-26,2021-09-10,9.03,train,transition,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600415_20181012_0000,SH600415_20181116_recommended_union,2018-11-16,84.0,True,,,,False,SH600415,2018-10-12,2019-03-25,3.05,train,risk_off,main_board,,False,False,0.1672131147540985,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600415_20200204_0001,SH600415_20200529_recommended_union,2020-05-29,4.0,True,,,,False,SH600415,2020-02-04,2020-07-14,2.91,train,risk_off,main_board,,False,False,0.08934707903780059,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600415_20230216_0002,,,,False,,,,False,SH600415,2023-02-16,2023-05-05,4.63,validation,risk_on,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600415_20240709_0003,SH600415_20240819_recommended_union,2024-08-19,32.0,True,,,,False,SH600415,2024-07-09,2024-12-12,7.04,robustness,risk_off,main_board,,False,False,0.08664772727272729,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600415_20250106_0004,SH600415_20250409_recommended_union,2025-04-09,35.0,True,,,,False,SH600415,2025-01-06,2025-06-26,12.08,robustness,risk_off,main_board,,False,False,0.08774834437086088,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600418_20230825_0000,,,,False,,,,False,SH600418,2023-08-25,2023-10-30,11.71,validation,risk_off,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600418_20240206_0001,,,,False,,,,False,SH600418,2024-02-06,2024-07-17,10.27,robustness,risk_off,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600418_20240828_0002,,,,False,,,,False,SH600418,2024-08-28,2024-11-12,18.01,robustness,risk_off,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600418_20250409_0003,SH600418_20250428_recommended_union,2025-04-28,28.0,True,,,,False,SH600418,2025-04-09,2025-09-15,28.26,robustness,risk_off,main_board,,False,False,0.26503892427459297,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600426_20190104_0000,SH600426_20190211_recommended_union,2019-02-11,35.0,True,,,,False,SH600426,2019-01-04,2019-04-08,7.34,train,risk_off,main_board,,False,False,0.17302452316076278,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600426_20200203_0001,SH600426_20200506_recommended_union,2020-05-06,51.0,True,,,,False,SH600426,2020-02-03,2020-07-21,10.98,train,risk_off,main_board,,False,False,0.03551912568306004,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600426_20200911_0002,,,,False,,,,False,SH600426,2020-09-11,2021-02-18,15.88,train,transition,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600426_20210324_0003,SH600426_20210507_recommended_union,2021-05-07,44.0,True,,,,False,SH600426,2021-03-24,2021-09-10,21.92,train,risk_off,main_board,,False,False,0.29105839416058377,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600426_20250717_0004,,,,False,SH600426_20250901_risk_on_transition_union,2025-09-01,77.0,True,SH600426,2025-07-17,2026-01-07,20.85,robustness,risk_on,main_board,,False,False,,0.32949640287769766,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
