mechanism_cluster,family_input_status,variant_id,family_id,candidate_scope_type,candidate_scope_id,episode_split,market_regime_bucket,board_bucket,window,metric_basis,numerator,denominator,excluded_count,recall
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,risk_off,all,low_plus_120,bridge_positive_event,27,476,1,0.05672268907563025
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,risk_off,all,low_plus_20,bridge_positive_event,6,476,1,0.012605042016806723
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,risk_off,all,low_plus_30,bridge_positive_event,7,476,1,0.014705882352941176
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,risk_off,all,low_plus_60,bridge_positive_event,9,476,1,0.018907563025210083
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,risk_off,all,low_to_first_50pct,bridge_positive_event,14,476,1,0.029411764705882353
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,risk_off,all,low_to_high,bridge_positive_event,27,475,2,0.056842105263157895
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,risk_on,all,before_episode_high,bridge_positive_event,9,181,0,0.049723756906077346
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,risk_on,all,before_first_50pct,bridge_positive_event,4,181,0,0.022099447513812154
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,risk_on,all,low_plus_120,bridge_positive_event,10,181,0,0.055248618784530384
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,risk_on,all,low_plus_20,bridge_positive_event,0,181,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,risk_on,all,low_plus_30,bridge_positive_event,0,181,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,risk_on,all,low_plus_60,bridge_positive_event,2,181,0,0.011049723756906077
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,risk_on,all,low_to_first_50pct,bridge_positive_event,6,181,0,0.03314917127071823
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,risk_on,all,low_to_high,bridge_positive_event,10,181,0,0.055248618784530384
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,transition,all,before_episode_high,bridge_positive_event,2,100,0,0.02
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,transition,all,before_first_50pct,bridge_positive_event,1,100,0,0.01
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,transition,all,low_plus_120,bridge_positive_event,2,100,0,0.02
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,transition,all,low_plus_20,bridge_positive_event,0,100,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,transition,all,low_plus_30,bridge_positive_event,0,100,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,transition,all,low_plus_60,bridge_positive_event,1,100,0,0.01
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,transition,all,low_to_first_50pct,bridge_positive_event,2,100,0,0.02
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,transition,all,low_to_high,bridge_positive_event,2,100,0,0.02
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,risk_off,all,before_episode_high,bridge_positive_event,16,761,0,0.02102496714848883
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,risk_off,all,before_first_50pct,bridge_positive_event,11,761,0,0.01445466491458607
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,risk_off,all,low_plus_120,bridge_positive_event,17,761,0,0.022339027595269383
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,risk_off,all,low_plus_20,bridge_positive_event,7,761,0,0.009198423127463863
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,risk_off,all,low_plus_30,bridge_positive_event,7,761,0,0.009198423127463863
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,risk_off,all,low_plus_60,bridge_positive_event,8,761,0,0.010512483574244415
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,risk_off,all,low_to_first_50pct,bridge_positive_event,12,761,0,0.01576872536136662
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,risk_off,all,low_to_high,bridge_positive_event,16,761,0,0.02102496714848883
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,risk_on,all,before_episode_high,bridge_positive_event,6,225,0,0.02666666666666667
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,risk_on,all,before_first_50pct,bridge_positive_event,6,225,0,0.02666666666666667
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,risk_on,all,low_plus_120,bridge_positive_event,6,225,0,0.02666666666666667
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,risk_on,all,low_plus_20,bridge_positive_event,1,225,0,0.0044444444444444444
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,risk_on,all,low_plus_30,bridge_positive_event,2,225,0,0.008888888888888889
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,risk_on,all,low_plus_60,bridge_positive_event,3,225,0,0.013333333333333334
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,risk_on,all,low_to_first_50pct,bridge_positive_event,6,225,0,0.02666666666666667
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,risk_on,all,low_to_high,bridge_positive_event,6,225,0,0.02666666666666667
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,transition,all,before_episode_high,bridge_positive_event,12,304,0,0.039473684210526314
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,transition,all,before_first_50pct,bridge_positive_event,8,304,0,0.02631578947368421
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,transition,all,low_plus_120,bridge_positive_event,13,304,0,0.04276315789473684
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,transition,all,low_plus_20,bridge_positive_event,1,304,0,0.003289473684210526
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,transition,all,low_plus_30,bridge_positive_event,2,304,0,0.006578947368421052
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,transition,all,low_plus_60,bridge_positive_event,10,304,0,0.03289473684210526
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,transition,all,low_to_first_50pct,bridge_positive_event,10,304,0,0.03289473684210526
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,transition,all,low_to_high,bridge_positive_event,12,304,0,0.039473684210526314
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,risk_off,all,before_episode_high,bridge_positive_event,1,342,0,0.0029239766081871343
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,risk_off,all,before_first_50pct,bridge_positive_event,1,342,0,0.0029239766081871343
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,risk_off,all,low_plus_120,bridge_positive_event,1,342,0,0.0029239766081871343
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,risk_off,all,low_plus_20,bridge_positive_event,0,342,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,risk_off,all,low_plus_30,bridge_positive_event,0,342,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,risk_off,all,low_plus_60,bridge_positive_event,0,342,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,risk_off,all,low_to_first_50pct,bridge_positive_event,1,342,0,0.0029239766081871343
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,risk_off,all,low_to_high,bridge_positive_event,1,342,0,0.0029239766081871343
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,risk_on,all,before_episode_high,bridge_positive_event,0,22,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,risk_on,all,before_first_50pct,bridge_positive_event,0,22,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,risk_on,all,low_plus_120,bridge_positive_event,0,22,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,risk_on,all,low_plus_20,bridge_positive_event,0,22,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,risk_on,all,low_plus_30,bridge_positive_event,0,22,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,risk_on,all,low_plus_60,bridge_positive_event,0,22,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,risk_on,all,low_to_first_50pct,bridge_positive_event,0,22,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,risk_on,all,low_to_high,bridge_positive_event,0,22,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,transition,all,before_episode_high,bridge_positive_event,2,81,0,0.024691358024691357
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,transition,all,before_first_50pct,bridge_positive_event,1,81,0,0.012345679012345678
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,transition,all,low_plus_120,bridge_positive_event,2,81,0,0.024691358024691357
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,transition,all,low_plus_20,bridge_positive_event,0,81,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,transition,all,low_plus_30,bridge_positive_event,0,81,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,transition,all,low_plus_60,bridge_positive_event,0,81,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,transition,all,low_to_first_50pct,bridge_positive_event,1,81,0,0.012345679012345678
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,transition,all,low_to_high,bridge_positive_event,2,81,0,0.024691358024691357
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,all,chinext,before_episode_high,bridge_positive_event,37,242,2,0.15289256198347106
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,all,chinext,before_first_50pct,bridge_positive_event,14,244,0,0.05737704918032787
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,all,chinext,low_plus_120,bridge_positive_event,39,243,1,0.16049382716049382
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,all,chinext,low_plus_20,bridge_positive_event,6,243,1,0.024691358024691357
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,all,chinext,low_plus_30,bridge_positive_event,7,243,1,0.02880658436213992
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,all,chinext,low_plus_60,bridge_positive_event,12,243,1,0.04938271604938271
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,all,chinext,low_to_first_50pct,bridge_positive_event,22,243,1,0.09053497942386832
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,all,chinext,low_to_high,bridge_positive_event,39,242,2,0.16115702479338842
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,all,main_board,before_episode_high,bridge_positive_event,0,514,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,all,main_board,before_first_50pct,bridge_positive_event,0,514,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,all,main_board,low_plus_120,bridge_positive_event,0,514,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,all,main_board,low_plus_20,bridge_positive_event,0,514,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,all,main_board,low_plus_30,bridge_positive_event,0,514,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,all,main_board,low_plus_60,bridge_positive_event,0,514,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,all,main_board,low_to_first_50pct,bridge_positive_event,0,514,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,robustness,all,main_board,low_to_high,bridge_positive_event,0,514,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,all,chinext,before_episode_high,bridge_positive_event,34,325,0,0.10461538461538461
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,all,chinext,before_first_50pct,bridge_positive_event,25,325,0,0.07692307692307693
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,all,chinext,low_plus_120,bridge_positive_event,36,325,0,0.11076923076923077
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,all,chinext,low_plus_20,bridge_positive_event,9,325,0,0.027692307692307693
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,all,chinext,low_plus_30,bridge_positive_event,11,325,0,0.033846153846153845
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,all,chinext,low_plus_60,bridge_positive_event,21,325,0,0.06461538461538462
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,all,chinext,low_to_first_50pct,bridge_positive_event,28,325,0,0.08615384615384615
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,all,chinext,low_to_high,bridge_positive_event,34,325,0,0.10461538461538461
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,all,main_board,before_episode_high,bridge_positive_event,0,965,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,all,main_board,before_first_50pct,bridge_positive_event,0,965,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,all,main_board,low_plus_120,bridge_positive_event,0,965,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,all,main_board,low_plus_20,bridge_positive_event,0,965,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,all,main_board,low_plus_30,bridge_positive_event,0,965,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,all,main_board,low_plus_60,bridge_positive_event,0,965,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,all,main_board,low_to_first_50pct,bridge_positive_event,0,965,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,train,all,main_board,low_to_high,bridge_positive_event,0,965,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,all,chinext,before_episode_high,bridge_positive_event,3,110,0,0.02727272727272727
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,all,chinext,before_first_50pct,bridge_positive_event,2,110,0,0.01818181818181818
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,all,chinext,low_plus_120,bridge_positive_event,3,110,0,0.02727272727272727
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,all,chinext,low_plus_20,bridge_positive_event,0,110,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,all,chinext,low_plus_30,bridge_positive_event,0,110,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,all,chinext,low_plus_60,bridge_positive_event,0,110,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,all,chinext,low_to_first_50pct,bridge_positive_event,2,110,0,0.01818181818181818
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,all,chinext,low_to_high,bridge_positive_event,3,110,0,0.02727272727272727
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,all,main_board,before_episode_high,bridge_positive_event,0,335,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,all,main_board,before_first_50pct,bridge_positive_event,0,335,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,all,main_board,low_plus_120,bridge_positive_event,0,335,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,all,main_board,low_plus_20,bridge_positive_event,0,335,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,all,main_board,low_plus_30,bridge_positive_event,0,335,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,all,main_board,low_plus_60,bridge_positive_event,0,335,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,all,main_board,low_to_first_50pct,bridge_positive_event,0,335,0,0.0
board_style_cluster,fallback_variant,ungated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__ungated,validation,all,main_board,low_to_high,bridge_positive_event,0,335,0,0.0
board_style_cluster,fallback_variant,event_regime_gated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__event_regime_gated,all,all,all,before_episode_high,bridge_positive_event,73,2491,2,0.0293054997992774
board_style_cluster,fallback_variant,event_regime_gated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__event_regime_gated,all,all,all,before_first_50pct,bridge_positive_event,40,2493,0,0.016044925792218213
board_style_cluster,fallback_variant,event_regime_gated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__event_regime_gated,all,all,all,low_plus_120,bridge_positive_event,76,2492,1,0.030497592295345103
board_style_cluster,fallback_variant,event_regime_gated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__event_regime_gated,all,all,all,low_plus_20,bridge_positive_event,14,2492,1,0.0056179775280898875
board_style_cluster,fallback_variant,event_regime_gated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__event_regime_gated,all,all,all,low_plus_30,bridge_positive_event,17,2492,1,0.006821829855537721
board_style_cluster,fallback_variant,event_regime_gated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__event_regime_gated,all,all,all,low_plus_60,bridge_positive_event,31,2492,1,0.012439807383627608
board_style_cluster,fallback_variant,event_regime_gated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__event_regime_gated,all,all,all,low_to_first_50pct,bridge_positive_event,50,2492,1,0.020064205457463884
board_style_cluster,fallback_variant,event_regime_gated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__event_regime_gated,all,all,all,low_to_high,bridge_positive_event,75,2491,2,0.030108390204737052
board_style_cluster,fallback_variant,event_regime_gated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__event_regime_gated,robustness,all,all,before_episode_high,bridge_positive_event,37,756,2,0.04894179894179894
board_style_cluster,fallback_variant,event_regime_gated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__event_regime_gated,robustness,all,all,before_first_50pct,bridge_positive_event,14,758,0,0.018469656992084433
board_style_cluster,fallback_variant,event_regime_gated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__event_regime_gated,robustness,all,all,low_plus_120,bridge_positive_event,39,757,1,0.05151915455746367
board_style_cluster,fallback_variant,event_regime_gated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__event_regime_gated,robustness,all,all,low_plus_20,bridge_positive_event,6,757,1,0.007926023778071334
board_style_cluster,fallback_variant,event_regime_gated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__event_regime_gated,robustness,all,all,low_plus_30,bridge_positive_event,7,757,1,0.009247027741083224
board_style_cluster,fallback_variant,event_regime_gated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__event_regime_gated,robustness,all,all,low_plus_60,bridge_positive_event,12,757,1,0.015852047556142668
board_style_cluster,fallback_variant,event_regime_gated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__event_regime_gated,robustness,all,all,low_to_first_50pct,bridge_positive_event,22,757,1,0.02906208718626156
board_style_cluster,fallback_variant,event_regime_gated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__event_regime_gated,robustness,all,all,low_to_high,bridge_positive_event,39,756,2,0.051587301587301584
board_style_cluster,fallback_variant,event_regime_gated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__event_regime_gated,train,all,all,before_episode_high,bridge_positive_event,33,1290,0,0.02558139534883721
board_style_cluster,fallback_variant,event_regime_gated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__event_regime_gated,train,all,all,before_first_50pct,bridge_positive_event,24,1290,0,0.018604651162790697
board_style_cluster,fallback_variant,event_regime_gated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__event_regime_gated,train,all,all,low_plus_120,bridge_positive_event,34,1290,0,0.02635658914728682
board_style_cluster,fallback_variant,event_regime_gated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__event_regime_gated,train,all,all,low_plus_20,bridge_positive_event,8,1290,0,0.006201550387596899
board_style_cluster,fallback_variant,event_regime_gated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__event_regime_gated,train,all,all,low_plus_30,bridge_positive_event,10,1290,0,0.007751937984496124
board_style_cluster,fallback_variant,event_regime_gated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__event_regime_gated,train,all,all,low_plus_60,bridge_positive_event,19,1290,0,0.014728682170542635
board_style_cluster,fallback_variant,event_regime_gated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__event_regime_gated,train,all,all,low_to_first_50pct,bridge_positive_event,26,1290,0,0.020155038759689922
board_style_cluster,fallback_variant,event_regime_gated,T7_board_relative_strength_break,candidate_family_variant,T7_board_relative_strength_break__event_regime_gated,train,all,all,low_to_high,bridge_positive_event,33,1290,0,0.02558139534883721
