reference_event_id,instrument,split,reference_date,obs_day_count,max_ret_from_entry_first30,min_ret_from_entry_first30,day30_ret_from_entry,all_30_close_above_ma20,all_30_close_above_ma60,any_close_below_ma20,any_close_below_ma60,pct_days_close_above_ma20,pct_days_close_above_ma60,pct_days_ma_bull_stack,median_rsi14_first30,max_rsi14_first30,pct_days_rsi14_gt_70,max_volume_ratio_ma20_first30,median_volume_ratio_ma20_first30,pct_days_volume_ratio_gt_1_5,median_rps120_pct_first30,pct_days_rps120_gt_90,pct_days_above_boll_mid,pct_days_above_boll_upper,pct_days_below_boll_lower
big_winner_50h120_close_confirmed_SH603392_20201029_000470,SH603392,train,2020-10-29,30,0.06323122093362188,-0.13149707409946476,-0.02324892230422404,False,False,True,True,0.5,0.16666666666666666,0.0,48.67573908850568,62.00429744933005,0.0,2.3886300266052265,0.9122250191779991,0.2,0.9910949790631237,0.6666666666666666,0.5,0.03333333333333333,0.03333333333333333
big_winner_50h120_close_confirmed_SH603392_20210914_000471,SH603392,train,2021-09-14,30,0.343385849259934,-0.03187115474467017,0.2660498134789977,False,False,True,True,0.7,0.1,0.0,52.57583052624674,63.63919421383282,0.0,1.7166594469919398,0.7909202061509133,0.03333333333333333,0.5309477756286267,0.0,0.7,0.0,0.0
big_winner_50h120_close_confirmed_SH603392_20230822_000472,SH603392,validation,2023-08-22,30,-0.02099133278419818,-0.17675076204787277,-0.14764507205229171,False,False,True,True,0.03333333333333333,0.0,0.0,33.72984517787345,42.98258240365399,0.0,2.7532680818228945,0.887427969812109,0.13333333333333333,0.01513719424872544,0.0,0.03333333333333333,0.0,0.1
big_winner_50h120_close_confirmed_SH603486_20210104_000473,SH603486,train,2021-01-04,30,0.4017578047107959,-0.025095387282425108,0.2192667840501099,False,True,True,False,0.9333333333333333,1.0,1.0,70.26121727070557,87.21482037111255,0.5333333333333333,2.0691475619755804,0.9703365947054482,0.1,0.9960707269155207,1.0,0.9333333333333333,0.06666666666666667,0.0
big_winner_50h120_close_confirmed_SH603501_20190830_000474,SH603501,train,2019-08-30,30,0.2899813276855874,0.08509647362446571,0.0962974884716381,False,True,True,False,0.6,1.0,1.0,68.2509553062161,80.43980884542097,0.43333333333333335,1.8628775186049085,0.8821609982419595,0.06666666666666667,0.9897540553364995,1.0,0.6,0.0,0.0
big_winner_50h120_close_confirmed_SH603501_20200309_000475,SH603501,train,2020-03-09,30,0.1535270374717317,-0.12351018167550998,0.10700099855016587,False,False,True,True,0.5,0.06666666666666667,0.03333333333333333,44.988770136216274,60.963905758636436,0.0,1.2094507693530931,0.7779906341329093,0.0,0.922,0.8666666666666667,0.5,0.0,0.0
big_winner_50h120_close_confirmed_SH603501_20200902_000476,SH603501,train,2020-09-02,30,0.15561123582941794,0.010664940863098549,0.04831545220267719,False,False,True,True,0.5666666666666667,0.03333333333333333,0.0,49.39800207850287,57.83122704388825,0.0,2.2212876521302536,0.909121808998243,0.16666666666666666,0.42998950740004416,0.0,0.5666666666666667,0.0,0.0
big_winner_50h120_close_confirmed_SH603501_20221028_000477,SH603501,validation,2022-10-28,30,0.34757579456676146,0.10106057831735327,0.2710605968128552,False,False,True,True,0.6666666666666666,0.36666666666666664,0.06666666666666667,50.69690076279926,66.01685844361427,0.0,1.919782771657183,0.8991210971895063,0.13333333333333333,0.02099236641221374,0.0,0.6666666666666666,0.1,0.0
big_winner_50h120_close_confirmed_SH603501_20240814_000478,SH603501,robustness,2024-08-14,30,0.052233175811544186,-0.112144507512565,0.052233175811544186,False,False,True,True,0.1,0.03333333333333333,0.0,35.9341885898638,67.96878724111426,0.0,2.025605893990027,0.9286919656533411,0.13333333333333333,0.5588235294117647,0.0,0.1,0.06666666666666667,0.06666666666666667
big_winner_50h120_close_confirmed_SH603658_20200221_000479,SH603658,train,2020-02-21,30,0.18283942394789254,-0.14125238589528455,0.01756693612980542,False,False,True,True,0.4666666666666667,0.7666666666666667,0.7,51.45712381830219,68.21555583672915,0.0,1.6294958787777871,0.9522834491418204,0.06666666666666667,0.8467059182624341,0.1,0.4666666666666667,0.1,0.06666666666666667
big_winner_50h120_close_confirmed_SH603659_20201217_000480,SH603659,train,2020-12-17,30,0.2446471151578029,-0.06780329623431736,-0.06780329623431736,False,False,True,True,0.5,0.5,0.4666666666666667,49.616343450531105,70.73752361488562,0.03333333333333333,1.8146928009911178,0.9510912130824141,0.1,0.4559704350490196,0.0,0.5,0.2,0.0
big_winner_50h120_close_confirmed_SH603659_20210621_000481,SH603659,train,2021-06-21,30,0.37355640726186023,-0.01508365272319756,0.10370024733047623,False,True,True,False,0.7333333333333333,1.0,1.0,65.41770965257567,85.99829742709589,0.43333333333333335,2.072254706754007,1.0576684242444396,0.13333333333333333,0.9341722519604756,0.8333333333333334,0.7333333333333333,0.1,0.0
big_winner_50h120_close_confirmed_SH603659_20220421_000482,SH603659,validation,2022-04-21,30,0.2073170660791619,-0.11331298311259907,0.19563009765082118,False,False,True,True,0.5666666666666667,0.43333333333333335,0.0,51.334770133131485,63.354203368649955,0.0,3.073003048793431,1.0492804541467575,0.13333333333333333,0.26942013531401676,0.0,0.5666666666666667,0.0,0.1
big_winner_50h120_close_confirmed_SH603799_20171024_000483,SH603799,train,2017-10-24,30,0.12927762975075718,-0.12313539788164352,-0.04007016633263427,False,False,True,True,0.5,0.5333333333333333,0.5,51.631965369063394,66.83305059787926,0.0,1.8664840306618347,0.9642961356375532,0.1,,0.0,0.5,0.06666666666666667,0.1
big_winner_50h120_close_confirmed_SH603799_20200708_000484,SH603799,train,2020-07-08,30,0.09538747813386728,-0.12362724914670542,-0.04173203290502481,False,True,True,False,0.6,1.0,0.7666666666666667,54.22730273835968,79.22438918077188,0.1,1.5731511749934153,0.8738477721436451,0.03333333333333333,0.14101896557164945,0.0,0.6,0.03333333333333333,0.0
big_winner_50h120_close_confirmed_SH603799_20210111_000485,SH603799,train,2021-01-11,30,0.2836186138328698,-0.07563161377429706,0.09258354435936522,False,True,True,False,0.8333333333333334,1.0,1.0,59.40516235190681,70.76106082888475,0.03333333333333333,1.5223946946652445,1.0116438786485902,0.03333333333333333,0.9694900082537985,1.0,0.8333333333333334,0.06666666666666667,0.06666666666666667
big_winner_50h120_close_confirmed_SH603799_20220314_000486,SH603799,validation,2022-03-14,30,0.21032965750251265,-0.18986517272456127,-0.10881924307533619,False,False,True,True,0.03333333333333333,0.0,0.03333333333333333,40.742866213178175,49.449203499890075,0.0,1.8952287231587976,0.8414952934932897,0.1,0.5234006684862726,0.0,0.03333333333333333,0.0,0.1
big_winner_50h120_close_confirmed_SH603799_20250205_000487,SH603799,robustness,2025-02-05,30,0.3193018529415892,0.008555783910841663,0.24332658058792944,True,False,False,True,1.0,0.6666666666666666,0.4,62.78605179925764,80.90133216077936,0.3,3.1005601557005775,1.4401977798922094,0.4,0.8142250301880283,0.13333333333333333,1.0,0.3,0.0
big_winner_50h120_close_confirmed_SH603799_20250731_000488,SH603799,robustness,2025-07-31,30,0.20552910662350898,-0.03784278140090924,0.17040562600840303,True,True,False,False,1.0,1.0,1.0,62.61908425217929,70.66647956563725,0.03333333333333333,1.890100091552797,1.042758761317613,0.23333333333333334,0.8934347275031685,0.43333333333333335,1.0,0.16666666666666666,0.0
big_winner_50h120_close_confirmed_SH603806_20200729_000489,SH603806,train,2020-07-29,30,0.04592088742496281,-0.13483147637827375,-0.13483147637827375,False,False,True,True,0.6,0.9666666666666667,0.9333333333333333,58.9699547963394,81.1596755096043,0.13333333333333333,1.5077902441873292,0.8782190168732216,0.03333333333333333,0.9395465153741582,0.9333333333333333,0.6,0.03333333333333333,0.1
big_winner_50h120_close_confirmed_SH603806_20210129_000490,SH603806,train,2021-01-29,30,0.038359783604231756,-0.27480157172088193,-0.27480157172088193,False,False,True,True,0.3,0.6,0.6,41.55625867615019,64.7774005298028,0.0,1.4342266663182344,0.8126847364608454,0.0,0.769542992294194,0.0,0.3,0.0,0.13333333333333333
big_winner_50h120_close_confirmed_SH603806_20221011_000491,SH603806,validation,2022-10-11,30,0.40392921301074036,0.04125733617224747,0.21296659779227212,False,False,True,True,0.8666666666666667,0.6,0.1,54.52981032710528,69.6510075433917,0.0,1.8999776933957242,0.9789119840715452,0.06666666666666667,0.25308527973927214,0.0,0.8666666666666667,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SH603833_20200529_000492,SH603833,train,2020-05-29,30,0.060178944359811304,-0.09555429030911766,0.01843318830107088,False,True,True,False,0.6666666666666666,1.0,0.8,54.71797726159443,67.09436375600293,0.0,2.274634232328574,0.9811403371650051,0.06666666666666667,0.5862597514135077,0.0,0.6666666666666666,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SH603833_20221021_000493,SH603833,validation,2022-10-21,30,0.18508192688438974,-0.18374403956226726,0.15330582702328233,False,False,True,True,0.5333333333333333,0.1,0.0,50.22378802587204,66.95041762057505,0.0,2.041905126465577,0.8740508393578303,0.16666666666666666,0.1311787072243346,0.0,0.5333333333333333,0.03333333333333333,0.13333333333333333
big_winner_50h120_close_confirmed_SH603882_20200901_000494,SH603882,train,2020-09-01,30,0.05314604088593655,-0.14368415103927235,0.0015184210737817505,False,True,True,False,0.6,1.0,0.7,55.68946413736507,78.41622811128623,0.06666666666666667,1.7644512192208264,0.8004064781233757,0.03333333333333333,0.8829346645040392,0.4,0.6,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SH603893_20250109_000495,SH603893,robustness,2025-01-09,30,0.5177372723922911,-0.051038943667918946,0.2412894128874381,False,True,True,False,0.8666666666666667,1.0,1.0,66.76512995815997,81.07836061445813,0.3333333333333333,1.668687354459438,1.0088872486981466,0.06666666666666667,0.9943074003795066,1.0,0.8666666666666667,0.16666666666666666,0.0
big_winner_50h120_close_confirmed_SH603893_20250714_000496,SH603893,robustness,2025-07-14,30,0.2885783388776355,-0.019525928281999727,0.2885783388776355,False,False,True,True,0.9666666666666667,0.9666666666666667,0.6333333333333333,61.627696623201075,79.78111033741081,0.23333333333333334,2.114731180372101,1.0530661756474093,0.23333333333333334,0.3548387096774194,0.0,0.9666666666666667,0.3333333333333333,0.0
big_winner_50h120_close_confirmed_SH603899_20200529_000497,SH603899,train,2020-05-29,30,0.09370842516595124,-0.09104734575093054,0.09370842516595124,False,True,True,False,0.6333333333333333,1.0,0.9666666666666667,56.26617434748033,71.36215843166536,0.06666666666666667,1.683406896505498,1.1234825049178858,0.03333333333333333,0.6185258964143426,0.0,0.6333333333333333,0.2,0.0
big_winner_50h120_close_confirmed_SH603986_20190920_000498,SH603986,train,2019-09-20,30,0.07951142641352771,-0.20955573646677828,-0.0001197717156581346,False,True,True,False,0.43333333333333335,1.0,0.5666666666666667,53.02075477939394,82.66441632003409,0.06666666666666667,1.9378245302951804,0.9227548336524691,0.06666666666666667,0.9451219512195121,0.9333333333333333,0.43333333333333335,0.16666666666666666,0.0
big_winner_50h120_close_confirmed_SH603986_20200325_000499,SH603986,train,2020-03-25,30,0.2791505841933035,-0.046269346713359694,0.23320418069147064,False,False,True,True,0.4666666666666667,0.16666666666666666,0.0,45.85902982288608,67.48959969789179,0.0,2.035177729423226,0.8829119868500213,0.1,0.9529076305220883,1.0,0.4666666666666667,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SH603986_20210127_000500,SH603986,train,2021-01-27,30,0.08863923728522094,-0.1841845904647451,-0.10169235100100404,False,False,True,True,0.3,0.06666666666666667,0.0,41.26850938226332,57.3821906031177,0.0,1.6495060149624947,0.7810582962888268,0.03333333333333333,0.37660981552384265,0.0,0.3,0.06666666666666667,0.1
big_winner_50h120_close_confirmed_SH603986_20221010_000501,SH603986,validation,2022-10-10,30,0.2627668184777292,-0.03774035314405466,0.17407715505198817,False,False,True,True,0.4666666666666667,0.16666666666666666,0.0,38.56336884131299,72.52540010479677,0.03333333333333333,2.7378355548110846,1.1523108903699253,0.3333333333333333,0.028509984639016897,0.0,0.4666666666666667,0.16666666666666666,0.03333333333333333
big_winner_50h120_close_confirmed_SH603986_20240723_000502,SH603986,robustness,2024-07-23,30,-0.022046320130268193,-0.22724702281089848,-0.21062744936350408,False,False,True,True,0.0,0.0,0.06666666666666667,33.206256992987555,43.32096725677628,0.0,2.283939663997119,0.876646856082076,0.06666666666666667,0.771780303030303,0.03333333333333333,0.0,0.0,0.13333333333333333
big_winner_50h120_close_confirmed_SH603986_20250321_000503,SH603986,robustness,2025-03-21,30,0.06496028432317602,-0.16418270527604217,0.029969258100392082,False,False,True,True,0.3,0.16666666666666666,0.0,38.72190550416528,69.05958183364467,0.0,2.3955397262593388,0.8626930692412478,0.2,0.9362533858655504,0.9666666666666667,0.3,0.1,0.13333333333333333
big_winner_50h120_close_confirmed_SH603986_20250915_000504,SH603986,robustness,2025-09-15,30,0.30661374046688983,-0.020105836252686804,0.19042330948764064,True,True,False,False,1.0,1.0,1.0,64.19680497271295,75.32790467242606,0.16666666666666666,1.266260665908135,0.9156987641322969,0.0,0.9085714285714286,0.7333333333333333,1.0,0.1,0.0
big_winner_50h120_close_confirmed_SH603993_20171115_000505,SH603993,train,2017-11-15,30,0.11091231997051976,-0.05545615998525988,0.025044698150997968,False,False,True,True,0.36666666666666664,0.0,0.0,46.153377556137855,58.351252619247155,0.0,1.906062453005869,0.8335555567192976,0.1,0.8094825944225965,0.0,0.36666666666666664,0.0,0.06666666666666667
big_winner_50h120_close_confirmed_SH603993_20190823_000506,SH603993,train,2019-08-23,30,0.08749998975545181,0.01874998183921006,0.03749996367842012,False,False,True,True,0.43333333333333335,0.1,0.0,47.70746915141045,59.82713074060015,0.0,1.7199681638748932,0.6056117887601976,0.06666666666666667,0.1437251231194765,0.0,0.43333333333333335,0.0,0.03333333333333333
big_winner_50h120_close_confirmed_SH603993_20200714_000507,SH603993,train,2020-07-14,30,0.029545479914373063,-0.1386363909756836,-0.1045454609492592,False,True,True,False,0.5666666666666667,1.0,1.0,54.66578696512932,67.4464525623469,0.0,1.7055902471520812,0.7962098977495708,0.06666666666666667,0.34255794372851234,0.0,0.5666666666666667,0.06666666666666667,0.0
big_winner_50h120_close_confirmed_SH603993_20210322_000508,SH603993,train,2021-03-22,30,0.1171874839928928,-0.06640618815435895,0.1171874839928928,False,False,True,True,0.6666666666666666,0.03333333333333333,0.0,47.90618851469972,65.55432915453827,0.0,1.948696757370653,0.9798500693880325,0.13333333333333333,0.8341461836013645,0.0,0.6666666666666666,0.06666666666666667,0.0
big_winner_50h120_close_confirmed_SH603993_20221019_000509,SH603993,validation,2022-10-19,30,0.12999999523162842,-0.0274999737739563,0.09249997138977051,False,False,True,True,0.6333333333333333,0.13333333333333333,0.0,52.52781449051855,63.0421917807797,0.0,1.9136315941169155,0.8015837965350817,0.03333333333333333,0.46285882216352714,0.0,0.6333333333333333,0.06666666666666667,0.0
big_winner_50h120_close_confirmed_SH603993_20231013_000510,SH603993,validation,2023-10-13,30,-0.0018115492897156082,-0.11050727094604407,-0.08876807478465232,False,False,True,True,0.06666666666666667,0.0,0.06666666666666667,37.03109159802682,47.23149411416002,0.0,2.0459915412898044,0.9621682270728431,0.1,0.5907372400756143,0.0,0.06666666666666667,0.0,0.13333333333333333
big_winner_50h120_close_confirmed_SH603993_20250219_000511,SH603993,robustness,2025-02-19,30,0.16517859645390676,-0.04315475757548448,0.08630958610888162,False,False,True,True,0.5666666666666667,0.6666666666666666,0.36666666666666664,55.622164883597776,72.16231483409014,0.1,3.686430499596274,0.8914477168307953,0.23333333333333334,0.11702697809161688,0.0,0.5666666666666667,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SH603993_20250814_000512,SH603993,robustness,2025-08-14,30,0.31593927284233225,0.02182167900788201,0.31593927284233225,False,True,True,False,0.8333333333333334,1.0,1.0,67.55873934323964,86.27102057537995,0.4666666666666667,2.1874518647651136,1.0657456660050009,0.2,0.9477186311787071,1.0,0.8333333333333334,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SH605117_20220606_000513,SH605117,validation,2022-06-06,30,0.5176771980681798,-0.07565490120115792,0.5176771980681798,False,True,True,False,0.9666666666666667,1.0,1.0,66.53978565360273,81.34736311402305,0.4,1.7877270091693478,1.102796282639767,0.16666666666666666,0.9770114942528736,0.7333333333333333,0.9666666666666667,0.16666666666666666,0.0
big_winner_50h120_close_confirmed_SH605117_20250527_000514,SH605117,robustness,2025-05-27,30,0.02594214832653141,-0.134794018046427,-0.056441673077430976,False,False,True,True,0.06666666666666667,0.0,0.0,37.18323836594072,51.869107950710244,0.0,4.000679459844075,1.1637759575668252,0.23333333333333334,0.38593155893536124,0.0,0.06666666666666667,0.0,0.16666666666666666
big_winner_50h120_close_confirmed_SH605499_20220916_000515,SH605499,validation,2022-09-16,30,0.3030239528821621,0.002929776919440963,0.297582950007548,False,False,True,True,0.6666666666666666,0.36666666666666664,0.0,52.8975248488055,70.3013048355439,0.03333333333333333,2.693623837501488,1.1702919217907657,0.23333333333333334,0.7521392342046593,0.1,0.6666666666666666,0.1,0.0
big_winner_50h120_close_confirmed_SH605499_20240125_000516,SH605499,robustness,2024-01-25,30,0.15937271050606072,0.016696208939007917,0.14916943239464575,False,False,True,True,0.8,0.5333333333333333,0.06666666666666667,56.2070779024579,62.5202047385872,0.0,2.6878173520946573,0.8162755838713781,0.13333333333333333,0.6509433962264151,0.0,0.8,0.03333333333333333,0.0
big_winner_50h120_close_confirmed_SH605499_20240730_000517,SH605499,robustness,2024-07-30,30,0.03655230008324817,-0.015278143229227825,-0.01089650863592928,False,False,True,True,0.5666666666666667,0.9666666666666667,0.8333333333333334,56.045587010546924,64.84862714152376,0.0,2.4958942203967363,0.8995805462118307,0.1,0.9753086197069285,1.0,0.5666666666666667,0.0,0.1
big_winner_50h120_close_confirmed_SH605499_20250210_000518,SH605499,robustness,2025-02-10,30,0.07162498760599245,-0.054119684229354204,0.05031617480578299,False,False,True,True,0.43333333333333335,0.06666666666666667,0.03333333333333333,45.758641406057606,59.02363199392977,0.0,2.3111327000921924,0.8540297919850242,0.1,0.6343777056277056,0.0,0.43333333333333335,0.0,0.03333333333333333
big_winner_50h120_close_confirmed_SZ000001_20181220_000519,SZ000001,train,2018-12-20,30,0.15830116114450976,-0.05019303313294099,0.15830116114450976,False,False,True,True,0.6333333333333333,0.43333333333333335,0.0,56.61627766829113,71.02059770091161,0.06666666666666667,2.6423584482225864,0.9655392039069587,0.16666666666666666,0.9136052993725654,0.7,0.6333333333333333,0.03333333333333333,0.1
big_winner_50h120_close_confirmed_SZ000001_20200527_000520,SZ000001,train,2020-05-27,30,0.22504711573233083,-0.020715656252309533,0.155367287192558,False,False,True,True,0.5333333333333333,0.5666666666666667,0.5,53.89710796800594,82.88831892321986,0.16666666666666666,3.3975343025604268,1.275479125216162,0.36666666666666664,0.18599274397097587,0.0,0.5333333333333333,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SZ000002_20171017_000521,SZ000002,train,2017-10-17,30,0.2397778964187387,-0.011105467909412026,0.17314489639803798,False,True,True,False,0.8333333333333334,1.0,0.7333333333333333,60.26725309268375,77.13787896759825,0.13333333333333333,2.1715031971816106,1.0931514658564825,0.16666666666666666,,0.0,0.8333333333333334,0.2,0.0
big_winner_50h120_close_confirmed_SZ000002_20181010_000522,SZ000002,train,2018-10-10,30,0.2395391642065261,-0.019405682187133233,0.2395391642065261,False,False,True,True,0.7,0.7,0.0,54.91090953386919,67.61179672418888,0.0,1.517506394717431,0.9205121245709983,0.03333333333333333,0.7152509652509653,0.03333333333333333,0.7,0.1,0.03333333333333333
big_winner_50h120_close_confirmed_SZ000002_20221031_000523,SZ000002,validation,2022-10-31,30,0.5147975492055834,0.010124619384425548,0.4400311177092564,False,False,True,True,0.7333333333333333,0.4666666666666667,0.0,55.52960451400216,74.01837450227612,0.16666666666666666,2.8121748350438396,1.112279671459588,0.2,0.26831264394455145,0.0,0.7333333333333333,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SZ000002_20240418_000524,SZ000002,robustness,2024-04-18,30,0.4100295167818191,-0.03539826556467118,0.23303825928842525,False,False,True,True,0.7333333333333333,0.3333333333333333,0.0,48.12368095920178,75.4998017431177,0.16666666666666666,2.5410245566599956,1.0813310483478653,0.3333333333333333,0.04355358827475133,0.0,0.7333333333333333,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SZ000039_20210318_000525,SZ000039,train,2021-03-18,30,0.1853996994876128,-0.015063744231403109,0.11008108883746881,False,False,True,True,0.7333333333333333,0.7333333333333333,0.36666666666666664,54.28804615610541,69.48457280529749,0.0,3.607741390393143,0.8992985599384096,0.16666666666666666,0.9345072468199609,0.6666666666666666,0.7333333333333333,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SZ000063_20170926_000526,SZ000063,train,2017-09-26,30,0.3766815944749873,0.0428046966028901,0.3758662476668415,False,True,True,False,0.9333333333333333,1.0,1.0,71.3471583642102,82.55141157685694,0.6,2.799681809763657,1.038979545057079,0.13333333333333333,,0.0,0.9333333333333333,0.26666666666666666,0.0
big_winner_50h120_close_confirmed_SZ000063_20180906_000527,SZ000063,train,2018-09-06,30,0.0011467058373069161,-0.19724773100435578,-0.08715598688172899,False,False,True,True,0.4666666666666667,0.7666666666666667,0.5666666666666667,51.55692803660112,59.08255107869712,0.0,1.4837343771930025,0.8157172852023407,0.0,0.09284116331096197,0.0,0.4666666666666667,0.0,0.13333333333333333
big_winner_50h120_close_confirmed_SZ000063_20190814_000528,SZ000063,train,2019-08-14,30,0.35614814839552356,0.035017950557240995,0.19777164292398308,False,False,True,True,0.6,0.4666666666666667,0.03333333333333333,48.89343930753152,76.8685991402557,0.06666666666666667,3.154453657350785,0.8687807176080002,0.16666666666666666,0.6341463414634146,0.0,0.6,0.1,0.0
big_winner_50h120_close_confirmed_SZ000063_20220920_000529,SZ000063,validation,2022-09-20,30,0.02942525929418105,-0.10804599455033226,0.018850567697108467,False,False,True,True,0.36666666666666664,0.06666666666666667,0.0,40.67969315573109,61.76386715688329,0.0,2.221884488514282,0.9046770993224516,0.16666666666666666,0.4914448669201521,0.0,0.36666666666666664,0.06666666666666667,0.13333333333333333
big_winner_50h120_close_confirmed_SZ000063_20230512_000530,SZ000063,validation,2023-05-12,30,0.4624914239867408,0.019958703866660432,0.4624914239867408,False,False,True,True,0.7,0.7,0.2,59.99724678576781,82.11143185727454,0.2,2.7185709872040165,1.0060436430610515,0.16666666666666666,0.9275484016372586,0.8,0.7,0.13333333333333333,0.0
big_winner_50h120_close_confirmed_SZ000063_20240702_000531,SZ000063,robustness,2024-07-02,30,0.05009416052447713,-0.05612052029885961,-0.04557435477375249,False,False,True,True,0.36666666666666664,0.43333333333333335,0.5,47.82700312804642,62.01646724348693,0.0,2.4936919769944668,0.7248609008859062,0.06666666666666667,0.7455050266368792,0.0,0.36666666666666664,0.06666666666666667,0.03333333333333333
big_winner_50h120_close_confirmed_SZ000063_20250403_000532,SZ000063,robustness,2025-04-03,30,0.04373811995806243,-0.0629326606918682,0.006922571069891026,False,False,True,True,0.3,0.0,0.0,43.627706058725146,53.42073740900014,0.0,1.5325390622774535,0.8783247918538702,0.03333333333333333,0.7152425042811947,0.0,0.3,0.0,0.06666666666666667
big_winner_50h120_close_confirmed_SZ000069_20181116_000533,SZ000069,train,2018-11-16,30,0.03125006402842834,-0.06835935790149927,0.02539064791926693,False,False,True,True,0.6,0.8666666666666667,0.4,52.01088745288638,66.84626437979941,0.0,1.8912519150926583,0.8900547112681522,0.1,0.41318681318681316,0.0,0.6,0.06666666666666667,0.0
big_winner_50h120_close_confirmed_SZ000069_20200515_000534,SZ000069,train,2020-05-15,30,0.05440899925030096,-0.05816134094125691,0.04315197417743355,False,False,True,True,0.5333333333333333,0.23333333333333334,0.0,47.04579343660643,66.2035526828468,0.0,1.8695809228078757,0.9087212911134892,0.06666666666666667,0.1576871436710399,0.0,0.5333333333333333,0.06666666666666667,0.06666666666666667
big_winner_50h120_close_confirmed_SZ000069_20201112_000535,SZ000069,train,2020-11-12,30,0.04776585986894255,-0.05084744766473215,-0.05084744766473215,False,False,True,True,0.5,0.5333333333333333,0.3333333333333333,49.44133736229486,65.17930163507663,0.0,2.0697035313655974,0.8963590995447666,0.06666666666666667,0.5476190476190477,0.0,0.5,0.0,0.1
big_winner_50h120_close_confirmed_SZ000100_20190911_000536,SZ000100,train,2019-09-11,30,0.016181291949422194,-0.1229773095720278,-0.1229773095720278,False,False,True,True,0.36666666666666664,0.6666666666666666,0.7,47.49207509271372,70.54678403662052,0.03333333333333333,1.5841406732081618,0.6115192061905648,0.06666666666666667,0.4999812571066804,0.0,0.36666666666666664,0.03333333333333333,0.0
big_winner_50h120_close_confirmed_SZ000100_20200317_000537,SZ000100,train,2020-03-17,30,-0.01190469432579655,-0.18809518078827547,-0.15476187773031858,False,False,True,True,0.06666666666666667,0.0,0.1,39.504308791181586,46.25079162738052,0.0,1.3780713392387405,0.7161070343003866,0.0,0.809420523138833,0.0,0.06666666666666667,0.0,0.0
big_winner_50h120_close_confirmed_SZ000100_20200910_000538,SZ000100,train,2020-09-10,30,0.05892855880820003,-0.11071426716386024,-0.09285714103251086,False,False,True,True,0.13333333333333333,0.13333333333333333,0.13333333333333333,42.27501861155908,54.78443791681673,0.0,1.478470911934294,0.8015986443400303,0.0,0.699009900990099,0.0,0.13333333333333333,0.0,0.0
big_winner_50h120_close_confirmed_SZ000157_20200604_000539,SZ000157,train,2020-06-04,30,0.3877551139567801,-0.04285714980812172,0.3877551139567801,False,False,True,True,0.5666666666666667,0.8,0.43333333333333335,50.99167204420898,82.24294669675987,0.43333333333333335,2.730840646973413,1.1322351146202276,0.26666666666666666,0.5349227281600974,0.0,0.5666666666666667,0.23333333333333334,0.0
big_winner_50h120_close_confirmed_SZ000157_20201202_000540,SZ000157,train,2020-12-02,30,0.2277227933120991,-0.11633664184359416,0.11014855838198301,False,True,True,False,0.8,1.0,0.9333333333333333,62.080285515292275,83.7738336538741,0.23333333333333334,2.738715185092267,1.0376681692687384,0.3,0.8,0.0,0.8,0.26666666666666666,0.0
big_winner_50h120_close_confirmed_SZ000157_20231215_000541,SZ000157,validation,2023-12-15,30,0.18491915641431134,0.0017952875649005495,0.18491915641431134,False,False,True,True,0.9333333333333333,0.8,0.4666666666666667,60.41980317343918,78.4122493033109,0.26666666666666666,3.3094670222744833,1.2094592750100408,0.3333333333333333,0.7878787878787878,0.13333333333333333,0.9333333333333333,0.16666666666666666,0.0
big_winner_50h120_close_confirmed_SZ000166_20181011_000542,SZ000166,train,2018-10-11,30,0.2033426949707824,-0.027855127304566296,0.1420612820770124,False,False,True,True,0.8,0.7666666666666667,0.0,55.094354702005774,68.5531372100184,0.0,3.4009957046801778,1.218691201463173,0.3333333333333333,0.782188932695298,0.0,0.8,0.06666666666666667,0.06666666666666667
big_winner_50h120_close_confirmed_SZ000166_20200123_000543,SZ000166,train,2020-01-23,30,0.1497462294465337,-0.002538068608636368,0.06345177572823868,False,False,True,True,0.5333333333333333,0.4,0.03333333333333333,48.887372948825075,62.14097440627978,0.0,2.14402190826364,1.0923012921256468,0.2,0.36236272545090176,0.0,0.5333333333333333,0.0,0.1
big_winner_50h120_close_confirmed_SZ000166_20210714_000544,SZ000166,train,2021-07-14,30,0.08557454561734201,-0.017114955757907557,0.0733495605636798,False,False,True,True,0.6,0.2,0.0,49.20374667815676,70.84829676080207,0.06666666666666667,3.6512235345768853,0.9913573767151176,0.16666666666666666,0.4101539999160763,0.0,0.6,0.13333333333333333,0.03333333333333333
