test_id,estimator,arm_id,formation_sessions,holding_sessions,return_semantics,weighting,bucket_count,series_role,fold_id,calendar_slot_n,evaluable_week_n,null_value,alternative,hac_lag_weeks,block_method,block_length_weeks,bootstrap_repetitions,finite_bootstrap_repetitions,bootstrap_seed,scope_seed,bootstrap_rng,ci_method,estimate,standard_error,ci_low,ci_high,nominal_pvalue,holm_family_id,holm_family_size,holm_adjusted_pvalue,inference_status,failure_reason
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::favorable_bucket::LATE,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,favorable_bucket,LATE,213,189,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00334181281966,,-0.0050236087752,0.0105825186279,0.427914417117,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::favorable_bucket::LATE,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,favorable_bucket,LATE,213,189,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00334181281966,0.00426565861833,-0.00501872444261,0.0117023500819,0.433379064117,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_middle::EARLY,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,favorable_minus_middle,EARLY,213,149,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.000982422611055,,-0.00224410043401,0.00524509219209,0.604679064187,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_middle::EARLY,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,favorable_minus_middle,EARLY,213,149,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.000982422611055,0.00207301036463,-0.00308060304319,0.0050454482653,0.635563307259,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_middle::FULL,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,favorable_minus_middle,FULL,426,324,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.000424796559028,,-0.00215996397324,0.00259063410299,0.741051789642,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_middle::FULL,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,favorable_minus_middle,FULL,426,324,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.000424796559028,0.00128974956339,-0.00210306613428,0.00295265925234,0.741880877441,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_middle::LATE,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,favorable_minus_middle,LATE,213,175,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,-4.99821938399e-05,,-0.00365973347998,0.00252716147336,0.976404719056,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_middle::LATE,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,favorable_minus_middle,LATE,213,175,0,two_sided,4,,,,,,,,normal_1.959963984540054,-4.99821938399e-05,0.00161011012893,-0.00320574005769,0.00310577567001,0.975235472454,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_unfavorable::EARLY,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,favorable_minus_unfavorable,EARLY,213,140,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.000884297276979,,-0.0044647208507,0.00327971051656,0.653869226155,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_unfavorable::EARLY,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,favorable_minus_unfavorable,EARLY,213,140,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.000884297276979,0.00217942322655,-0.0051558883081,0.00338729375414,0.684927546687,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_unfavorable::FULL,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,favorable_minus_unfavorable,FULL,426,318,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.000622850588517,,-0.00423940226887,0.00196485380477,0.716056788642,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_unfavorable::FULL,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,favorable_minus_unfavorable,FULL,426,318,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.000622850588517,0.00167308068172,-0.00390202846793,0.00265632729089,0.709686117784,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_unfavorable::LATE,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,favorable_minus_unfavorable,LATE,213,178,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.000417218361637,,-0.00602296107001,0.00323870298367,0.885222955409,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::favorable_minus_unfavorable::LATE,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,favorable_minus_unfavorable,LATE,213,178,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.000417218361637,0.00244938683392,-0.00521792834032,0.00438349161705,0.864746027554,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::middle_bucket_mean::EARLY,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,middle_bucket_mean,EARLY,213,177,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00197935295991,,-0.00524942738226,0.0115815807195,0.646470705859,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::middle_bucket_mean::EARLY,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,middle_bucket_mean,EARLY,213,177,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00197935295991,0.00421692948546,-0.00628567695694,0.0102443828768,0.6387962454,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::middle_bucket_mean::FULL,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,middle_bucket_mean,FULL,426,372,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00325520474786,,-0.00269446624684,0.00928134662617,0.293141371726,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::middle_bucket_mean::FULL,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,middle_bucket_mean,FULL,426,372,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00325520474786,0.00315933782195,-0.00293698359816,0.00944739309388,0.302848554228,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::middle_bucket_mean::LATE,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,middle_bucket_mean,LATE,213,195,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00441328560154,,-0.00337905324244,0.013849374624,0.315336932613,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::middle_bucket_mean::LATE,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,middle_bucket_mean,LATE,213,195,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00441328560154,0.00463092737613,-0.0046631652707,0.0134897364738,0.340588778344,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::unfavorable_bucket::EARLY,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,unfavorable_bucket,EARLY,213,171,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00334348879853,,-0.00364106094256,0.0131642583927,0.423715256949,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::unfavorable_bucket::EARLY,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,unfavorable_bucket,EARLY,213,171,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00334348879853,0.00446566430174,-0.00540905239992,0.012096029997,0.45403184239,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::unfavorable_bucket::FULL,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,unfavorable_bucket,FULL,426,371,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00442102497398,,-0.00112323521241,0.0107564114,0.140571885623,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::unfavorable_bucket::FULL,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,unfavorable_bucket,FULL,426,371,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00442102497398,0.0031629007877,-0.00177814665658,0.0106201966045,0.162180518078,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::unfavorable_bucket::LATE,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,unfavorable_bucket,LATE,213,200,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00534231840398,,-0.00123314199879,0.0150702394456,0.197960407918,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::EW::K5::unfavorable_bucket::LATE,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,EW,5,unfavorable_bucket,LATE,213,200,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00534231840398,0.00442455685447,-0.00332965367833,0.0140142904863,0.22726870006,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_bucket::EARLY,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,favorable_bucket,EARLY,213,185,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.000306800253945,,-0.00674479815064,0.0104207235164,0.942611477704,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_bucket::EARLY,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,favorable_bucket,EARLY,213,185,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.000306800253945,0.00433842235913,-0.00819635131967,0.00880995182756,0.943622983334,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_bucket::FULL,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,favorable_bucket,FULL,426,385,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.0026790256503,,-0.00301842920622,0.0075435028766,0.332733453309,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_bucket::FULL,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,favorable_bucket,FULL,426,385,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.0026790256503,0.00282739464372,-0.00286256602147,0.00822061732206,0.343371586182,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_bucket::LATE,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,favorable_bucket,LATE,213,200,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00487333414192,,-0.00241298172072,0.0103262294188,0.175564887023,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_bucket::LATE,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,favorable_bucket,LATE,213,200,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00487333414192,0.00366471577027,-0.00230937678139,0.0120560450652,0.183584615653,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_middle::EARLY,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,favorable_minus_middle,EARLY,213,159,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00299546677757,,-0.00187241159069,0.00958892343973,0.325934813037,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_middle::EARLY,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,favorable_minus_middle,EARLY,213,159,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00299546677757,0.00334102347895,-0.00355281891268,0.00954375246782,0.369947556319,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_middle::FULL,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,favorable_minus_middle,FULL,426,345,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00169538187737,,-0.00206763580754,0.00474152437735,0.347930413917,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_middle::FULL,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,favorable_minus_middle,FULL,426,345,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00169538187737,0.00198806202885,-0.00220114809821,0.00559191185294,0.393780663993,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_middle::LATE,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,favorable_minus_middle,LATE,213,186,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.000584018978807,,-0.00449380277362,0.00342242896598,0.800839832034,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_middle::LATE,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,favorable_minus_middle,LATE,213,186,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.000584018978807,0.00234011421974,-0.0040025206116,0.00517055856921,0.802921000673,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_unfavorable::EARLY,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,favorable_minus_unfavorable,EARLY,213,164,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00133387828297,,-0.00327974611227,0.00757600234345,0.652669466107,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_unfavorable::EARLY,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,favorable_minus_unfavorable,EARLY,213,164,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00133387828297,0.00292228746082,-0.0043936998927,0.00706145645865,0.648066375693,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_unfavorable::FULL,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,favorable_minus_unfavorable,FULL,426,358,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.000837491034167,,-0.0037071190075,0.0041608050144,0.690661867626,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_unfavorable::FULL,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,favorable_minus_unfavorable,FULL,426,358,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.000837491034167,0.0021642107904,-0.00340428416996,0.0050792662383,0.698776233588,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_unfavorable::LATE,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,favorable_minus_unfavorable,LATE,213,194,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.000417864700123,,-0.00654675176356,0.00453011077577,0.902619476105,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_unfavorable::LATE,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,favorable_minus_unfavorable,LATE,213,194,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.000417864700123,0.00315089426376,-0.00575777457593,0.00659350397618,0.89449564566,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::middle_bucket_mean::EARLY,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,middle_bucket_mean,EARLY,213,177,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.000372657186267,,-0.00553018769062,0.0089819122323,0.916016796641,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::middle_bucket_mean::EARLY,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,middle_bucket_mean,EARLY,213,177,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.000372657186267,0.00367031797864,-0.00682103386367,0.0075663482362,0.919127624179,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::middle_bucket_mean::FULL,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,middle_bucket_mean,FULL,426,372,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.0026408755116,,-0.0021188681251,0.0075894554716,0.287142571486,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::middle_bucket_mean::FULL,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,middle_bucket_mean,FULL,426,372,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.0026408755116,0.00257931493536,-0.0024144888665,0.0076962398897,0.305898086741,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::middle_bucket_mean::LATE,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,middle_bucket_mean,LATE,213,195,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00469971983767,,-0.00176588371987,0.0118099474163,0.168766246751,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::middle_bucket_mean::LATE,newey_west_bartlett,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,middle_bucket_mean,LATE,213,195,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00469971983767,0.00358062567151,-0.0023181775206,0.0117176171959,0.189337488684,,,,pass,
MEAN::SRC1_TOTAL_CONT_5D::F5::H10::project_conservative_close_to_close_proxy::VW::K10::unfavorable_bucket::EARLY,moving_calendar_week_block_bootstrap,SRC1_TOTAL_CONT_5D,5,10,project_conservative_close_to_close_proxy,VW,10,unfavorable_bucket,EARLY,213,188,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00109143061528,,-0.00518969734104,0.00941852940983,0.76124775045,,,,pass,
