record_type,decision_date,src_arm_id,common_total_population_n,common_lowvol_population_n,common_size_population_n,spearman_SRC_vs_total,spearman_SRC_vs_negative_VOL20,spearman_SRC_vs_log_market_cap,top_decile_jaccard_SRC_vs_total,top_decile_jaccard_SRC_vs_lowvol,favorable_bucket_weighted_mean_beta,beta_attribution_weighting,valid_lowvol_spearman_week_n,valid_lowvol_jaccard_week_n,valid_size_spearman_week_n,warning_minimum_week_n,full_history_median_spearman_SRC_vs_negative_VOL20,full_history_median_lowvol_jaccard,full_history_median_spearman_SRC_vs_log_market_cap,arm_scale_dependence_warning,arm_size_dependence_warning,overall_scale_dependence_warning,overall_size_dependence_warning,style_status,failure_reason
WEEKLY,2020-09-30 00:00:00,SRC4_MKT_RESID_CONT_10D,479,478,479,0.905389977376,-0.126341966938,0.125413605751,0.36231884058,0.0326086956522,1.17628189307,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-10-09 00:00:00,SRC3_MKT_RESID_CONT_5D,477,476,477,0.853019347788,-0.20301897919,-0.0062628825115,0.540983606557,0.0326086956522,0.907811759614,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-10-09 00:00:00,SRC4_MKT_RESID_CONT_10D,476,475,476,0.929080748486,-0.205316791607,0.0800347149783,0.516129032258,0.0106382978723,1.01464695877,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-10-16 00:00:00,SRC3_MKT_RESID_CONT_5D,478,474,478,0.92967210675,-0.116015623129,0.119011317085,0.593220338983,0.0106382978723,0.97556329719,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-10-16 00:00:00,SRC4_MKT_RESID_CONT_10D,475,474,475,0.875922494248,-0.215978523127,0.0915325917176,0.678571428571,0,0.965192362714,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-10-23 00:00:00,SRC3_MKT_RESID_CONT_5D,475,471,475,0.877636309687,0.385558421632,0.0875663843152,0.709090909091,0.0795454545455,0.963387296469,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-10-23 00:00:00,SRC4_MKT_RESID_CONT_10D,473,470,473,0.947836689039,0.147627552517,0.124801045788,0.678571428571,0.0561797752809,0.971964308786,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-10-30 00:00:00,SRC3_MKT_RESID_CONT_5D,478,472,478,0.930771847065,-0.288434128003,0.0635529369379,0.678571428571,0.0106382978723,1.00156708053,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-10-30 00:00:00,SRC4_MKT_RESID_CONT_10D,477,472,477,0.865315463835,0.0721291304444,0.136096705991,0.709090909091,0.0326086956522,1.02533118738,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-11-06 00:00:00,SRC3_MKT_RESID_CONT_5D,477,475,477,0.843834604972,0.0142932162872,0.146010752924,0.382352941176,0.0326086956522,0.961673293095,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-11-06 00:00:00,SRC4_MKT_RESID_CONT_10D,477,475,477,0.942748078943,-0.174985751796,0.113502320483,0.593220338983,0.0326086956522,1.00005017818,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-11-13 00:00:00,SRC3_MKT_RESID_CONT_5D,476,474,476,0.947110284034,0.0834594555004,0.018495072309,0.678571428571,0.0674157303371,0.991549341863,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-11-13 00:00:00,SRC4_MKT_RESID_CONT_10D,476,474,476,0.948426226499,0.000595459263944,0.114178898968,0.620689655172,0.0215053763441,1.01927177208,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-11-20 00:00:00,SRC3_MKT_RESID_CONT_5D,476,475,476,0.900746761465,0.172326460231,0.146598571901,0.446153846154,0.0674157303371,0.900278925959,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-11-20 00:00:00,SRC4_MKT_RESID_CONT_10D,475,475,475,0.964661206255,0.126593363528,0.0958272076319,0.709090909091,0.0795454545455,0.936192508563,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-11-27 00:00:00,SRC3_MKT_RESID_CONT_5D,473,472,473,0.942007540416,0.247108629002,0.202780891143,0.516129032258,0.1875,0.923100541889,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-11-27 00:00:00,SRC4_MKT_RESID_CONT_10D,472,471,472,0.957826598308,0.212730010267,0.205221437262,0.740740740741,0.172839506173,0.893131249475,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-12-04 00:00:00,SRC3_MKT_RESID_CONT_5D,476,473,476,0.94029813713,-0.180520812119,-0.0203437561718,0.540983606557,0.0106382978723,0.964799065768,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-12-04 00:00:00,SRC4_MKT_RESID_CONT_10D,473,472,473,0.942879559731,-0.000293855912233,0.212929426989,0.678571428571,0.0555555555556,0.963433403481,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-12-11 00:00:00,SRC3_MKT_RESID_CONT_5D,476,474,476,0.869998191928,-0.0772649664142,0.102618811179,0.540983606557,0.0555555555556,1.06594240711,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-12-11 00:00:00,SRC4_MKT_RESID_CONT_10D,476,474,476,0.948680357943,-0.231389926096,0.0501788322082,0.649122807018,0.0106382978723,0.998581025549,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-12-18 00:00:00,SRC3_MKT_RESID_CONT_5D,474,471,474,0.919654634754,-0.307015557204,-0.00565683483738,0.593220338983,0.0215053763441,0.99730156995,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-12-18 00:00:00,SRC4_MKT_RESID_CONT_10D,473,471,473,0.937691328295,-0.287952756448,0.0669052000474,0.77358490566,0.0106382978723,1.06324117794,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-12-25 00:00:00,SRC3_MKT_RESID_CONT_5D,478,474,478,0.956163553327,-0.377689574111,0.00392831108334,0.678571428571,0.0106382978723,1.04530898773,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-12-25 00:00:00,SRC4_MKT_RESID_CONT_10D,474,472,474,0.954659684242,-0.430647836456,0.0206858007276,0.740740740741,0.0106382978723,1.06106844965,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-12-31 00:00:00,SRC3_MKT_RESID_CONT_5D,479,473,479,0.844419161258,-0.175138445823,0.110597719272,0.46875,0,1.15663194436,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2020-12-31 00:00:00,SRC4_MKT_RESID_CONT_10D,477,472,477,0.946786230084,-0.434123210417,0.0695182944102,0.709090909091,0,1.12069376368,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-01-08 00:00:00,SRC3_MKT_RESID_CONT_5D,478,474,478,0.910648983581,-0.321371263414,0.207871081736,0.620689655172,0,1.06957177985,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-01-08 00:00:00,SRC4_MKT_RESID_CONT_10D,478,474,478,0.822324420756,-0.380435030628,0.247985068407,0.566666666667,0,1.060518726,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-01-15 00:00:00,SRC3_MKT_RESID_CONT_5D,479,477,479,0.963638616888,0.223487263382,0.0816531782567,0.678571428571,0.0919540229885,0.938329550411,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-01-15 00:00:00,SRC4_MKT_RESID_CONT_10D,477,476,477,0.958769439725,-0.191719698803,0.228296513205,0.649122807018,0.0555555555556,0.96955973961,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-01-22 00:00:00,SRC3_MKT_RESID_CONT_5D,477,476,477,0.958069767735,-0.303927632622,-0.0019287418133,0.649122807018,0,0.98767495163,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-01-22 00:00:00,SRC4_MKT_RESID_CONT_10D,477,476,477,0.961494157938,-0.103056420185,0.0440198499863,0.649122807018,0,1.01115146163,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-01-29 00:00:00,SRC3_MKT_RESID_CONT_5D,477,476,478,0.838403080503,0.183792889549,0.0512286815439,0.540983606557,0.0674157303371,0.891995090358,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-01-29 00:00:00,SRC4_MKT_RESID_CONT_10D,477,476,477,0.92088675685,-0.172522427044,0.0249607540182,0.77358490566,0.0106382978723,0.941285944346,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-02-05 00:00:00,SRC3_MKT_RESID_CONT_5D,477,475,477,0.969323120422,-0.124854802681,0.208816486253,0.843137254902,0.0106382978723,0.971346077258,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-02-05 00:00:00,SRC4_MKT_RESID_CONT_10D,476,475,476,0.940787929869,-0.020474305645,0.173121705485,0.77358490566,0.0795454545455,0.857293508667,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-02-10 00:00:00,SRC3_MKT_RESID_CONT_5D,479,476,479,0.870846363152,-0.206468668898,0.156135515937,0.492063492063,0.0326086956522,0.873961114061,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-02-10 00:00:00,SRC4_MKT_RESID_CONT_10D,477,476,477,0.952425290002,-0.16837543359,0.146621639103,0.709090909091,0.0106382978723,0.969590881077,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-02-19 00:00:00,SRC3_MKT_RESID_CONT_5D,475,472,475,0.845596829005,0.0120281216114,-0.1904350601,0.46875,0.0106382978723,0.898446376638,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-02-19 00:00:00,SRC4_MKT_RESID_CONT_10D,474,472,474,0.935881843394,-0.0592176151955,0.055885787206,0.540983606557,0,0.91480980368,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-02-26 00:00:00,SRC3_MKT_RESID_CONT_5D,476,471,476,0.704022876281,0.469277909597,-0.0622796725443,0.236842105263,0.1875,0.932909995682,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-02-26 00:00:00,SRC4_MKT_RESID_CONT_10D,473,471,473,0.968001313585,0.232816673979,-0.169874352109,0.620689655172,0.0674157303371,0.844984016565,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-03-05 00:00:00,SRC3_MKT_RESID_CONT_5D,476,472,476,0.931987349061,0.310396975943,-0.198426365581,0.287671232877,0.0555555555556,0.828804827262,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-03-05 00:00:00,SRC4_MKT_RESID_CONT_10D,474,470,474,0.819984027562,0.51027496633,-0.166952996804,0.236842105263,0.305555555556,0.797763549623,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-03-12 00:00:00,SRC3_MKT_RESID_CONT_5D,478,473,478,0.929448950333,0.119580042755,0.230529863542,0.566666666667,0.0919540229885,0.740132245299,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-03-12 00:00:00,SRC4_MKT_RESID_CONT_10D,476,473,476,0.932033524433,0.306029338857,0.0400135744467,0.540983606557,0.158536585366,0.669201463415,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-03-19 00:00:00,SRC3_MKT_RESID_CONT_5D,480,478,480,0.849015403713,0.133538019739,-0.189297588097,0.548387096774,0.0215053763441,0.898759783163,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-03-19 00:00:00,SRC4_MKT_RESID_CONT_10D,479,477,479,0.877090194006,0.105111453281,0.0859810798298,0.516129032258,0.0795454545455,0.768105094698,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-03-26 00:00:00,SRC3_MKT_RESID_CONT_5D,476,474,476,0.960301308209,0.171266512952,-0.099735687721,0.424242424242,0.0106382978723,0.891053727956,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-03-26 00:00:00,SRC4_MKT_RESID_CONT_10D,476,474,476,0.911583286741,0.223501738799,-0.231540338082,0.566666666667,0,0.933058062811,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-04-02 00:00:00,SRC3_MKT_RESID_CONT_5D,475,474,475,0.910699533644,-0.282724497974,0.0279931026375,0.566666666667,0,0.963508005276,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-04-02 00:00:00,SRC4_MKT_RESID_CONT_10D,474,474,474,0.939589477346,-0.0953070046326,-0.0439542912195,0.678571428571,0,0.961879558993,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-04-09 00:00:00,SRC3_MKT_RESID_CONT_5D,478,476,479,0.90034225558,0.0806416707696,-0.127457285488,0.402985074627,0.0674157303371,0.942195235508,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-04-09 00:00:00,SRC4_MKT_RESID_CONT_10D,476,475,476,0.94647451036,-0.282270755071,-0.0256356763162,0.620689655172,0,0.829782180688,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-04-16 00:00:00,SRC3_MKT_RESID_CONT_5D,478,476,478,0.916821659292,0.166807251202,-0.0321029349903,0.446153846154,0.0795454545455,0.911144900618,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-04-16 00:00:00,SRC4_MKT_RESID_CONT_10D,477,475,477,0.857197145851,0.133096926979,-0.13219875461,0.382352941176,0.0795454545455,0.899512377521,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-04-23 00:00:00,SRC3_MKT_RESID_CONT_5D,480,478,480,0.875891605432,-0.41436921861,-0.0328600601565,0.454545454545,0,0.943945045793,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-04-23 00:00:00,SRC4_MKT_RESID_CONT_10D,478,477,478,0.936960125047,-0.241780236212,-0.0530537076845,0.678571428571,0.0106382978723,0.881404439605,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-04-30 00:00:00,SRC3_MKT_RESID_CONT_5D,480,479,480,0.980383920937,-0.135552078511,0.0516136137744,0.573770491803,0.0674157303371,0.807854963745,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-04-30 00:00:00,SRC4_MKT_RESID_CONT_10D,478,477,478,0.957293399432,-0.422375881749,0.00409718917956,0.740740740741,0,0.903450503551,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-05-07 00:00:00,SRC3_MKT_RESID_CONT_5D,481,479,481,0.957085752366,0.171579017479,0.115534609777,0.548387096774,0.172839506173,0.733702005439,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-05-07 00:00:00,SRC4_MKT_RESID_CONT_10D,478,477,478,0.959827999252,-0.150931786625,0.0574818957352,0.77358490566,0.043956043956,0.858579246638,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-05-14 00:00:00,SRC3_MKT_RESID_CONT_5D,480,478,480,0.938128854726,-0.0235241035026,-0.0552442718935,0.476923076923,0.043956043956,0.8576794582,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-05-14 00:00:00,SRC4_MKT_RESID_CONT_10D,480,478,480,0.957926792217,0.135749586636,0.0249694009089,0.655172413793,0.158536585366,0.73669992687,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-05-21 00:00:00,SRC3_MKT_RESID_CONT_5D,480,477,480,0.952447710277,-0.266420896929,-0.0485412263074,0.777777777778,0,0.940342709416,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-05-21 00:00:00,SRC4_MKT_RESID_CONT_10D,478,477,478,0.944857950392,-0.276703355219,-0.0794313236126,0.649122807018,0.0215053763441,0.861350138088,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-05-28 00:00:00,SRC3_MKT_RESID_CONT_5D,478,476,479,0.85733679462,-0.0846741715554,-0.0819939553288,0.382352941176,0.0106382978723,0.901493486495,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-05-28 00:00:00,SRC4_MKT_RESID_CONT_10D,478,476,478,0.9066368927,-0.273133889107,-0.120797886925,0.649122807018,0,0.937476016658,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-06-04 00:00:00,SRC3_MKT_RESID_CONT_5D,478,475,478,0.951693173221,-0.0251936244185,-0.0963122111005,0.620689655172,0.0215053763441,0.906715360556,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-06-04 00:00:00,SRC4_MKT_RESID_CONT_10D,478,475,478,0.943889400999,-0.141385630868,-0.135313162564,0.492063492063,0.0215053763441,0.866769046326,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-06-11 00:00:00,SRC3_MKT_RESID_CONT_5D,475,477,478,0.944307268544,-0.0390967155,-0.107715273288,0.620689655172,0.0215053763441,0.83104057859,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-06-11 00:00:00,SRC4_MKT_RESID_CONT_10D,478,477,478,0.931651067967,-0.155161330341,-0.180695442637,0.620689655172,0.0326086956522,0.794822197737,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-06-18 00:00:00,SRC3_MKT_RESID_CONT_5D,478,479,479,0.880489904699,-0.0968667289769,-0.0921520820049,0.46875,0.0326086956522,0.866799688974,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-06-18 00:00:00,SRC4_MKT_RESID_CONT_10D,478,479,479,0.91006049231,-0.183258575659,-0.167272516837,0.678571428571,0.0215053763441,0.888847771003,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-06-25 00:00:00,SRC3_MKT_RESID_CONT_5D,477,477,477,0.872878953429,-0.110169038011,0.0658335174284,0.516129032258,0.043956043956,0.77691278163,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-06-25 00:00:00,SRC4_MKT_RESID_CONT_10D,476,476,476,0.95085416093,-0.172257502803,-0.0298853682486,0.620689655172,0,0.859748170769,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-07-02 00:00:00,SRC3_MKT_RESID_CONT_5D,481,479,481,0.876540704445,-0.0635544326133,-0.0450413428111,0.714285714286,0.0326086956522,0.804793136872,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-07-02 00:00:00,SRC4_MKT_RESID_CONT_10D,477,477,477,0.945355706031,-0.109135562333,0.0103557646316,0.740740740741,0.0326086956522,0.789945210399,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-07-09 00:00:00,SRC3_MKT_RESID_CONT_5D,478,475,478,0.96959403167,-0.257698789043,-0.21837481587,0.740740740741,0,0.952734369761,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-07-09 00:00:00,SRC4_MKT_RESID_CONT_10D,477,475,477,0.905442227416,-0.282933842424,-0.234836699344,0.740740740741,0.0106382978723,0.891157132378,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-07-16 00:00:00,SRC3_MKT_RESID_CONT_5D,482,478,482,0.973426430219,-0.206481710541,0.0177205176303,0.627118644068,0.0106382978723,0.871521709208,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-07-16 00:00:00,SRC4_MKT_RESID_CONT_10D,481,478,481,0.967453912578,-0.335687188542,-0.161637127872,0.655172413793,0.0106382978723,0.929227467434,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-07-23 00:00:00,SRC3_MKT_RESID_CONT_5D,480,478,480,0.976464633093,-0.178957437611,0.0123735346074,0.846153846154,0.0326086956522,0.929243070851,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-07-23 00:00:00,SRC4_MKT_RESID_CONT_10D,480,478,480,0.969230226694,-0.311715618515,0.0111383946979,0.745454545455,0.0215053763441,0.875427869584,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-07-30 00:00:00,SRC3_MKT_RESID_CONT_5D,479,477,479,0.904636358872,-0.211499631036,-0.172418239708,0.620689655172,0,0.946085665451,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-07-30 00:00:00,SRC4_MKT_RESID_CONT_10D,477,476,477,0.935767391349,-0.307477350424,-0.131117513714,0.709090909091,0,0.902949152274,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-08-06 00:00:00,SRC3_MKT_RESID_CONT_5D,482,480,482,0.959452359958,-0.0837459146958,0.025596731893,0.777777777778,0.0322580645161,0.842253893816,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-08-06 00:00:00,SRC4_MKT_RESID_CONT_10D,479,478,479,0.95335732567,-0.264781022409,-0.155058918074,0.593220338983,0.0106382978723,0.893669638476,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-08-13 00:00:00,SRC3_MKT_RESID_CONT_5D,482,479,482,0.949945349909,0.244270228247,0.0940227498048,0.52380952381,0.0919540229885,0.612341273364,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-08-13 00:00:00,SRC4_MKT_RESID_CONT_10D,480,478,480,0.948277010751,0.0965648140564,0.083412905438,0.6,0.0326086956522,0.643432097858,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-08-20 00:00:00,SRC3_MKT_RESID_CONT_5D,479,477,479,0.92162673282,0.219515673957,0.0884870633555,0.516129032258,0.0326086956522,0.74486755723,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-08-20 00:00:00,SRC4_MKT_RESID_CONT_10D,478,476,478,0.931203986007,0.27881601896,0.0836407502517,0.46875,0.0795454545455,0.600967117608,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-08-27 00:00:00,SRC3_MKT_RESID_CONT_5D,481,478,481,0.969406858982,-0.0556848877562,0.00410031400695,0.655172413793,0.0919540229885,0.631586183177,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-08-27 00:00:00,SRC4_MKT_RESID_CONT_10D,479,478,479,0.94575573676,0.134708409772,0.0577744341856,0.620689655172,0.144578313253,0.548003158677,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-09-03 00:00:00,SRC3_MKT_RESID_CONT_5D,482,479,482,0.985067791671,0.304224936889,0.129564946271,0.655172413793,0.233766233766,0.49316722394,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-09-03 00:00:00,SRC4_MKT_RESID_CONT_10D,481,478,481,0.977318928408,0.159041798647,0.0963217406682,0.684210526316,0.172839506173,0.445809265594,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-09-10 00:00:00,SRC3_MKT_RESID_CONT_5D,481,479,481,0.895352546131,0.0609473406067,0.0685768756308,0.52380952381,0.117647058824,0.524869138293,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-09-10 00:00:00,SRC4_MKT_RESID_CONT_10D,481,479,481,0.971177892703,0.203560634516,0.121873409477,0.714285714286,0.25,0.38518266398,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-09-17 00:00:00,SRC3_MKT_RESID_CONT_5D,479,479,479,0.917811580088,-0.153627130266,-0.0285558302251,0.492063492063,0,1.0184308072,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-09-17 00:00:00,SRC4_MKT_RESID_CONT_10D,479,479,479,0.96300172081,-0.161085136398,0.0102689529267,0.649122807018,0.0106382978723,0.827226097333,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-09-24 00:00:00,SRC3_MKT_RESID_CONT_5D,480,479,480,0.978789838498,0.11823479442,0.00884910524785,0.777777777778,0,0.849493718164,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-09-24 00:00:00,SRC4_MKT_RESID_CONT_10D,479,479,479,0.940967605978,-0.13734757296,-0.022023741931,0.566666666667,0,0.86907456362,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-09-30 00:00:00,SRC3_MKT_RESID_CONT_5D,475,474,475,0.983097430844,0.0746773750551,0.108724715736,0.807692307692,0.0106382978723,0.965207749153,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-09-30 00:00:00,SRC4_MKT_RESID_CONT_10D,475,474,475,0.964827034078,0.0450347830129,0.0559878848275,0.709090909091,0,0.784400484433,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-10-08 00:00:00,SRC3_MKT_RESID_CONT_5D,476,475,476,0.969299608622,0.279953532379,0.117897741023,0.709090909091,0.043956043956,0.838806482816,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-10-08 00:00:00,SRC4_MKT_RESID_CONT_10D,476,475,476,0.979213850386,0.190039581456,0.0861630213158,0.678571428571,0.0106382978723,0.922531101126,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-10-15 00:00:00,SRC3_MKT_RESID_CONT_5D,479,475,479,0.974817327766,0.0738916912535,-0.0497071566461,0.77358490566,0.0555555555556,0.848753414129,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-10-15 00:00:00,SRC4_MKT_RESID_CONT_10D,475,474,475,0.976308007547,0.198617637572,0.0514087527083,0.77358490566,0.043956043956,0.909798648625,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-10-22 00:00:00,SRC3_MKT_RESID_CONT_5D,479,475,479,0.95859454844,-0.106118945913,0.0541045020571,0.566666666667,0.043956043956,0.67887807745,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-10-22 00:00:00,SRC4_MKT_RESID_CONT_10D,479,475,479,0.96089722312,-0.0356666424065,-0.0102131576419,0.678571428571,0.043956043956,0.934912562948,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-10-29 00:00:00,SRC3_MKT_RESID_CONT_5D,476,472,476,0.975881101199,-0.151090553497,-0.0437127224276,0.709090909091,0,0.929113331999,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-10-29 00:00:00,SRC4_MKT_RESID_CONT_10D,476,472,476,0.962767295597,-0.214475673181,-0.0110363589328,0.678571428571,0,0.784539272301,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-11-05 00:00:00,SRC3_MKT_RESID_CONT_5D,477,476,477,0.973402623858,0.0770239694686,-0.243264606703,0.740740740741,0.0106382978723,0.767564095193,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-11-05 00:00:00,SRC4_MKT_RESID_CONT_10D,476,476,476,0.970401364121,-0.0816732174498,-0.174821404232,0.593220338983,0.0106382978723,0.826667042151,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-11-12 00:00:00,SRC3_MKT_RESID_CONT_5D,477,476,477,0.958435857172,0.119326395901,-0.166484340638,0.492063492063,0.172839506173,0.650634023809,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-11-12 00:00:00,SRC4_MKT_RESID_CONT_10D,477,476,477,0.962909976496,0.121549600972,-0.276597763128,0.593220338983,0.0326086956522,0.721917537689,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-11-19 00:00:00,SRC3_MKT_RESID_CONT_5D,477,476,477,0.955779027487,0.0370990739891,-0.0686087650502,0.740740740741,0.0555555555556,0.711377396649,EW_decile_favorable,,,,52,,,,,,,,pass,
