split,anchor_family_id,baseline_id,diagnostic_axis,diagnostic_bucket,diagnostic_bucket_source,anchor_event_count,baseline_event_count,anchor_p05_after_cost_return_H20,baseline_p05_after_cost_return_H20,p05_diff_vs_baseline,anchor_max_adverse_excursion_mean_H20,baseline_max_adverse_excursion_mean_H20,mae_worsening_vs_baseline,top1_instrument_year_pnl_share,top5_instrument_exposure_share,interpretation_status
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,医药生物,baseline_event,2,31,-0.08331768313697044,-0.20770437680953213,0.1243866936725617,-0.10903612293492088,-0.09566878849028305,-0.013367334444637821,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,商贸零售,baseline_event,0,2,,0.04136025216320013,,,-0.05172883945569701,,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,国防军工,baseline_event,5,18,-0.035290555113383214,-0.11598002156644184,0.08068946645305863,-0.04058516994803072,-0.07747521728798706,0.03689004733995634,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,基础化工,baseline_event,0,12,,-0.14809599115276054,,,-0.08855601625611172,,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,家用电器,baseline_event,4,13,-0.24520680991338697,-0.2340660640765688,-0.011140745836818178,-0.18275465737323796,-0.1022149947941847,-0.08053966257905326,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,建筑材料,baseline_event,0,7,,-0.1123925822728456,,,-0.1036088006868754,,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,建筑装饰,baseline_event,7,28,-0.14930342373028832,-0.14328963714214069,-0.006013786588147635,-0.1353956265858113,-0.08200003989759859,-0.05339558668821272,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,房地产,baseline_event,1,10,-0.13385293312154178,-0.1177213807187604,-0.016131552402781385,-0.2468286272241067,-0.09410602332776143,-0.1527226038963453,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,有色金属,baseline_event,2,24,-0.14721017446386356,-0.22944132834807127,0.08223115388420771,-0.1540752203540049,-0.11147528259978633,-0.04259993775421857,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,机械设备,baseline_event,5,17,-0.0255779613067977,-0.18907721077329684,0.16349924946649913,-0.05241775096641295,-0.07715456330936205,0.024736812342949097,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,汽车,baseline_event,8,26,-0.19504019714585996,-0.11830441781365722,-0.07673577933220274,-0.10783057096688954,-0.08251132265181232,-0.025319248315077217,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,煤炭,baseline_event,1,18,0.05420566355079304,-0.1481267639477919,0.20233242749858493,-0.03783212930258251,-0.09615122368449353,0.05831909438191102,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,电力设备,baseline_event,5,30,-0.2390735577106397,-0.18369038664179135,-0.05538317106884835,-0.16160811746022352,-0.08830058082238941,-0.07330753663783411,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,电子,baseline_event,3,28,-0.12857538426874124,-0.19870425350995882,0.07012886924121758,-0.108363536532604,-0.11838204926572464,0.01001851273312064,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,石油石化,baseline_event,4,18,-0.1782196379667263,-0.1745804585493153,-0.003639179417410987,-0.13983518974782408,-0.07432449712265021,-0.06551069262517387,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,社会服务,baseline_event,1,2,-0.02642324702497123,-0.17721739992080607,0.15079415289583484,-0.04729694917475302,-0.17189508109417223,0.12459813191941921,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,计算机,baseline_event,12,24,-0.17074546706607455,-0.15724877718413222,-0.013496689881942331,-0.10441034794150106,-0.09732104797385432,-0.007089299967646734,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,轻工制造,baseline_event,1,4,-0.013920053309430136,-0.14832327546642496,0.13440322215699482,-0.047780279040154694,-0.10748861708094132,0.059708338040786624,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,通信,baseline_event,7,15,-0.12291677778197163,-0.1460318514280961,0.023115073646124473,-0.09208290068267355,-0.08273554670793613,-0.009347353974737418,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,钢铁,baseline_event,0,9,,-0.12664891374638226,,,-0.09890138129220334,,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,银行,baseline_event,7,31,-0.12522164815601572,-0.10165555997197057,-0.023566088184045153,-0.10891753781031942,-0.06914525242835255,-0.039772285381966865,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,非银金融,baseline_event,11,71,-0.1745925202376425,-0.15479391713852464,-0.01979860309911785,-0.11444638559626825,-0.0837936974984187,-0.03065268809784956,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,食品饮料,baseline_event,3,25,-0.09306827566006111,-0.10846773648130754,0.015399460821246436,-0.07348618398394217,-0.08326455974544865,0.009778375761506475,,,too_sparse
validation,failed_lookalike_avoidance,all_launch_direct_baseline,year_bucket,2022,baseline_event,34,224,-0.22699510798036676,-0.18708230285860114,-0.03991280512176562,-0.13371833295066166,-0.0976504358594205,-0.036067897091241155,,,interpretable
validation,failed_lookalike_avoidance,all_launch_direct_baseline,year_bucket,2023,baseline_event,65,301,-0.17472568643111952,-0.15275832531289046,-0.021967361118229056,-0.09914519833753427,-0.08375972415246137,-0.015385474185072898,,,interpretable
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,all,all,baseline_event,99,141,-0.19124326205468792,-0.20447181929247438,0.013228557237786459,-0.11101880012386084,-0.11095255030043336,-6.624982342748331e-05,,,interpretable
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,failure_margin_bucket,all,baseline_event,0,141,,-0.20447181929247438,,,-0.11095255030043336,,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,failure_margin_bucket,q0,baseline_event,22,0,-0.18418776945733162,,,-0.12037253840838937,,,,,interpretable
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,failure_margin_bucket,q1,baseline_event,4,0,-0.12885136104524747,,,-0.16312392448216592,,,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,failure_margin_bucket,q2,baseline_event,26,0,-0.20600186582188745,,,-0.11696964854620795,,,,,interpretable
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,failure_margin_bucket,q3,baseline_event,47,0,-0.18900532077588858,,,-0.09891401717335287,,,,,interpretable
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,money_bucket,0,baseline_event,0,1,,-0.11189193530707409,,,-0.11984395251956603,,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,money_bucket,1,baseline_event,1,6,-0.10898922825474922,-0.0942044567751529,-0.01478477147959631,-0.17507165011598647,-0.08131726843790406,-0.09375438167808241,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,money_bucket,2,baseline_event,9,15,-0.22867461208125622,-0.11251840769065141,-0.11615620439060481,-0.11565417518008446,-0.05962105438806097,-0.05603312079202349,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,money_bucket,3,baseline_event,18,37,-0.1415551183752326,-0.18345060398518054,0.041895485609947936,-0.0926714343484574,-0.10876862600239713,0.016097191653939733,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,money_bucket,4,baseline_event,70,82,-0.19434984531110142,-0.20691974489278334,0.01256989958168192,-0.11512908411732986,-0.1233878908695672,0.008258806752237335,,,interpretable
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,money_bucket,unavailable,baseline_event,1,0,-0.013920053309430136,,,-0.047780279040154694,,,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,vol20_bucket,0,baseline_event,0,7,,-0.107587430480745,,,-0.07390555986976217,,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,vol20_bucket,1,baseline_event,0,26,,-0.16329686776414445,,,-0.08094713244407267,,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,vol20_bucket,2,baseline_event,0,30,,-0.19631230702227634,,,-0.10211861611749569,,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,vol20_bucket,3,baseline_event,0,43,,-0.17157566369227484,,,-0.10732789652173594,,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,vol20_bucket,4,baseline_event,0,35,,-0.20678288392012742,,,-0.15267677702192473,,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,vol20_bucket,unavailable,baseline_event,99,0,-0.19124326205468792,,,-0.11101880012386084,,,,,interpretable
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,ret_60d_bucket,2,baseline_event,0,8,,-0.1411597543266593,,,-0.06999960333289125,,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,ret_60d_bucket,3,baseline_event,0,48,,-0.1798690304818945,,,-0.10572231473739112,,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,ret_60d_bucket,4,baseline_event,0,85,,-0.2062701377123854,,,-0.11776049009768472,,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,ret_60d_bucket,unavailable,baseline_event,99,0,-0.19124326205468792,,,-0.11101880012386084,,,,,interpretable
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,交通运输,baseline_event,5,6,-0.1740908781653507,-0.12430042783146833,-0.04979045033388238,-0.13575221845214708,-0.10005662833699781,-0.035695590115149264,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,传媒,baseline_event,2,2,-0.0806562822115264,0.11201887656157872,-0.19267515877310512,-0.19719431481751165,-0.14943392771594932,-0.04776038710156233,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,公用事业,baseline_event,3,5,-0.07447681382330917,-0.13892839324167222,0.06445157941836305,-0.05784521233202781,-0.10114293885897914,0.04329772652695133,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,医药生物,baseline_event,2,9,-0.08331768313697044,-0.1662775853402948,0.08295990220332436,-0.10903612293492088,-0.12329417626297122,0.014258053328050344,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,国防军工,baseline_event,5,7,-0.035290555113383214,-0.08744801165995665,0.05215745654657344,-0.04058516994803072,-0.06259781329184937,0.022012643343818646,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,基础化工,baseline_event,0,3,,-0.14886743721658888,,,-0.17052116394808262,,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,家用电器,baseline_event,4,5,-0.24520680991338697,-0.17593571142276782,-0.06927109849061916,-0.18275465737323796,-0.11827710725509681,-0.06447755011814114,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,建筑装饰,baseline_event,7,8,-0.14930342373028832,-0.1614598141294424,0.012156390399154088,-0.1353956265858113,-0.11775992772917372,-0.017635698856637586,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,房地产,baseline_event,1,4,-0.13385293312154178,-0.23568030506832202,0.10182737194678024,-0.2468286272241067,-0.2015786682814261,-0.04524995894268061,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,有色金属,baseline_event,2,4,-0.14721017446386356,-0.10931143544246724,-0.037898739021396316,-0.1540752203540049,-0.07975287914634555,-0.07432234120765935,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,机械设备,baseline_event,5,4,-0.0255779613067977,-0.12646100695240392,0.10088304564560621,-0.05241775096641295,-0.09177814659425645,0.039360395627843506,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,汽车,baseline_event,8,4,-0.19504019714585996,-0.19443869234591493,-0.0006015047999450296,-0.10783057096688954,-0.11446325859667064,0.0066326876297811005,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,煤炭,baseline_event,1,5,0.05420566355079304,-0.16832777618648787,0.2225334397372809,-0.03783212930258251,-0.0933580286883664,0.055525899385783895,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,电力设备,baseline_event,5,8,-0.2390735577106397,-0.19495434932463995,-0.04411920838599975,-0.16160811746022352,-0.14580805870754543,-0.015800058752678092,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,电子,baseline_event,3,9,-0.12857538426874124,-0.19677705555150088,0.06820167128275964,-0.108363536532604,-0.13216774856951152,0.023804212036907524,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,石油石化,baseline_event,4,5,-0.1782196379667263,-0.24046246353406275,0.06224282556733646,-0.13983518974782408,-0.1686491756385626,0.028813985890738525,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,社会服务,baseline_event,1,0,-0.02642324702497123,,,-0.04729694917475302,,,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,计算机,baseline_event,12,18,-0.17074546706607455,-0.21095674048857488,0.04021127342250033,-0.10441034794150106,-0.11313301524306836,0.008722667301567302,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,轻工制造,baseline_event,1,0,-0.013920053309430136,,,-0.047780279040154694,,,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,通信,baseline_event,7,11,-0.12291677778197163,-0.1550556136599075,0.03213883587793587,-0.09208290068267355,-0.08327270678296737,-0.008810193899706178,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,钢铁,baseline_event,0,3,,-0.15788916606488712,,,-0.12679213444006243,,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,银行,baseline_event,7,5,-0.12522164815601572,-0.1287149924325849,0.0034933442765691936,-0.10891753781031942,-0.12471816095616976,0.015800623145850345,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,非银金融,baseline_event,11,10,-0.1745925202376425,-0.14366907088438122,-0.030923449353261273,-0.11444638559626825,-0.06945446347999124,-0.04499192211627702,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,食品饮料,baseline_event,3,6,-0.09306827566006111,-0.09146255397682934,-0.0016057216832317672,-0.07348618398394217,-0.06321976874421466,-0.010266415239727517,,,too_sparse
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,year_bucket,2022,baseline_event,34,57,-0.22699510798036676,-0.20952921015710702,-0.017465897823259746,-0.13371833295066166,-0.1267659318204845,-0.006952401130177144,,,interpretable
validation,failed_lookalike_avoidance,stopped_ac_anchor_baseline,year_bucket,2023,baseline_event,65,84,-0.17472568643111952,-0.18444909358212605,0.00972340715100653,-0.09914519833753427,-0.10022204141182725,0.0010768430742929824,,,interpretable
robustness,failed_lookalike_avoidance,matched_delay_baseline,all,all,linked_deferred_event,154,154,-0.17101167518889504,-0.14638094113011335,-0.02463073405878169,-0.09874625306314512,-0.0924274642066054,-0.00631878885653972,,,interpretable
robustness,failed_lookalike_avoidance,matched_delay_baseline,failure_margin_bucket,all,linked_deferred_event,0,154,,-0.14638094113011335,,,-0.0924274642066054,,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,failure_margin_bucket,q0,linked_deferred_event,44,0,-0.15517553937080378,,,-0.10353339996081684,,,,,interpretable
robustness,failed_lookalike_avoidance,matched_delay_baseline,failure_margin_bucket,q1,linked_deferred_event,15,0,-0.13454841624542666,,,-0.1055387478299433,,,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,failure_margin_bucket,q2,linked_deferred_event,40,0,-0.18631279603418807,,,-0.10252152381943709,,,,,interpretable
robustness,failed_lookalike_avoidance,matched_delay_baseline,failure_margin_bucket,q3,linked_deferred_event,55,0,-0.1479189002683339,,,-0.09031838551312324,,,,,interpretable
robustness,failed_lookalike_avoidance,matched_delay_baseline,money_bucket,1,linked_deferred_event,1,1,-0.13974741927621592,-0.025694871198835734,-0.11405254807738019,-0.16447331549730926,-0.08120768493199204,-0.08326563056531722,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,money_bucket,2,linked_deferred_event,2,2,-0.08480728629849889,-0.07391879144102304,-0.010888494857475853,-0.07385473360574157,-0.08873453114039853,0.014879797534656958,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,money_bucket,3,linked_deferred_event,12,12,-0.13104982070763324,-0.11543470782626182,-0.01561511288137142,-0.07518309312069733,-0.08535046519736984,0.01016737207667251,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,money_bucket,4,linked_deferred_event,138,138,-0.1761128488513728,-0.1538659248031508,-0.022246924048221983,-0.10101357964898952,-0.09308314460318338,-0.007930435045806136,,,interpretable
robustness,failed_lookalike_avoidance,matched_delay_baseline,money_bucket,unavailable,linked_deferred_event,1,1,-0.050583997512396506,-0.012935958925484492,-0.037648038586912014,-0.052669080006639724,-0.10547320299669871,0.05280412299005899,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,vol20_bucket,unavailable,linked_deferred_event,154,154,-0.17101167518889504,-0.14638094113011335,-0.02463073405878169,-0.09874625306314512,-0.0924274642066054,-0.00631878885653972,,,interpretable
robustness,failed_lookalike_avoidance,matched_delay_baseline,ret_60d_bucket,unavailable,linked_deferred_event,154,154,-0.17101167518889504,-0.14638094113011335,-0.02463073405878169,-0.09874625306314512,-0.0924274642066054,-0.00631878885653972,,,interpretable
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,交通运输,linked_deferred_event,5,5,-0.12191473492345203,-0.05724851827315467,-0.06466621665029737,-0.08139857784117047,-0.07762489714371694,-0.003773680697453527,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,传媒,linked_deferred_event,1,1,0.007426949159400786,0.05989353113820428,-0.052466581978803495,-0.09020291934316516,-0.03056685350203381,-0.05963606584113135,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,公用事业,linked_deferred_event,1,1,-0.18668361342811723,-0.013928272307172085,-0.17275534112094515,-0.1992347802265585,-0.05538470275314544,-0.14385007747341305,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,农林牧渔,linked_deferred_event,3,3,-0.08046257154196981,-0.06391479060407025,-0.01654778093789956,-0.0831422076351183,-0.0697734844150684,-0.013368723220049894,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,医药生物,linked_deferred_event,3,3,-0.02210711164639063,0.025415095359105577,-0.04752220700549621,-0.0993006095372471,-0.05511669912189169,-0.04418391041535542,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,商贸零售,linked_deferred_event,1,1,-0.08987040022829773,-0.12638367854112031,0.036513278312822584,-0.13978649955154465,-0.15272995582911564,0.012943456277570986,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,国防军工,linked_deferred_event,11,11,-0.1839741353967343,-0.16450559394931552,-0.019468541447418775,-0.13999722032207063,-0.13454640739029908,-0.005450812931771548,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,基础化工,linked_deferred_event,3,5,-0.18265259978632345,-0.0924951839301597,-0.09015741585616376,-0.10511381705169671,-0.08585151707681005,-0.019262299974886668,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,家用电器,linked_deferred_event,2,2,-0.02847593712596038,-0.02342854937655292,-0.00504738774940746,-0.07467906659647583,-0.07186605510330613,-0.0028130114931697037,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,建筑材料,linked_deferred_event,1,1,0.05260020287927447,0.12430892905640545,-0.07170872617713098,-0.12376792013138904,-0.013037630671548728,-0.11073028945984031,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,建筑装饰,linked_deferred_event,2,2,-0.07907918904347547,-0.06399007828682579,-0.015089110756649676,-0.10497951307738945,-0.07925098447324758,-0.025728528604141876,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,房地产,linked_deferred_event,1,1,-0.03602706958294566,0.1391196504317287,-0.17514672001467435,-0.17552749182413263,-0.05041294978853228,-0.12511454203560035,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,有色金属,linked_deferred_event,18,18,-0.1119015569316266,-0.09747907134817164,-0.01442248558345495,-0.08610696367988654,-0.08108839307251375,-0.005018570607372791,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,机械设备,linked_deferred_event,4,4,-0.04643884830897831,-0.03905054766590639,-0.0073883006430719225,-0.049194785566483185,-0.0665005693394144,0.01730578377293121,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,汽车,linked_deferred_event,10,10,-0.09594299020895986,-0.12278389336517587,0.02684090315621601,-0.0820691458118101,-0.09361015287435442,0.011541007062544323,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,煤炭,linked_deferred_event,3,3,-0.15975515203589097,-0.14021855114644521,-0.019536600889445754,-0.11315059850978552,-0.12674119886632476,0.013590600356539237,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,电力设备,linked_deferred_event,16,16,-0.16304004976263292,-0.1515048722227046,-0.011535177539928332,-0.10332734580170982,-0.11229591719656987,0.008968571394860042,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,电子,linked_deferred_event,19,19,-0.11373544854432502,-0.13181485306160234,0.018079404517277325,-0.10440022620585751,-0.08399379915437491,-0.0204064270514826,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,石油石化,linked_deferred_event,2,2,-0.048365339256306164,-0.05547444246264878,0.007109103206342615,-0.05151292010486819,-0.07633006989052937,0.024817149785661186,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,计算机,linked_deferred_event,10,10,-0.2176017518337025,-0.176692942130659,-0.0409088097030435,-0.12660862138831278,-0.11447502959896924,-0.012133591789343534,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,通信,linked_deferred_event,5,5,-0.1706096550948319,-0.14223793775900942,-0.02837171733582247,-0.13911221200765692,-0.130794319978595,-0.008317892029061913,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,钢铁,linked_deferred_event,2,2,-0.002577983117405208,-0.052760148534317236,0.05018216541691203,-0.05247114783003115,-0.10540163957919124,0.05293049174916009,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,银行,linked_deferred_event,6,6,-0.09180152742595182,-0.04741650237784323,-0.044385025048108595,-0.08579493249012095,-0.05212090119810738,-0.033674031292013566,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,非银金融,linked_deferred_event,20,20,-0.14593739395353245,-0.11544618948780261,-0.030491204465729838,-0.07572926143166119,-0.08739952567952516,0.011670264247863979,,,interpretable
robustness,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,食品饮料,linked_deferred_event,5,3,-0.13317757571524116,-0.03887230495478631,-0.09430527076045486,-0.11335883592477136,-0.09998788014267401,-0.013370955782097349,,,too_sparse
robustness,failed_lookalike_avoidance,matched_delay_baseline,year_bucket,2024,linked_deferred_event,59,58,-0.1576203842226325,-0.14415646208815633,-0.01346392213447617,-0.10103278459682079,-0.103392376270889,0.002359591674068212,,,interpretable
robustness,failed_lookalike_avoidance,matched_delay_baseline,year_bucket,2025,linked_deferred_event,95,96,-0.18316357805339206,-0.14236308511475382,-0.040800492938638244,-0.09732619663696765,-0.08580282983443405,-0.011523366802533602,,,interpretable
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,all,all,linked_deferred_event,154,97,-0.17101167518889504,-0.0675507701835894,-0.10346090500530564,-0.09874625306314512,-0.03719363632535213,-0.06155261673779299,,,interpretable
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,failure_margin_bucket,all,linked_deferred_event,0,97,,-0.0675507701835894,,,-0.03719363632535213,,,,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,failure_margin_bucket,q0,linked_deferred_event,44,0,-0.15517553937080378,,,-0.10353339996081684,,,,,interpretable
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,failure_margin_bucket,q1,linked_deferred_event,15,0,-0.13454841624542666,,,-0.1055387478299433,,,,,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,failure_margin_bucket,q2,linked_deferred_event,40,0,-0.18631279603418807,,,-0.10252152381943709,,,,,interpretable
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,failure_margin_bucket,q3,linked_deferred_event,55,0,-0.1479189002683339,,,-0.09031838551312324,,,,,interpretable
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,money_bucket,1,linked_deferred_event,1,1,-0.13974741927621592,-0.06379047570777363,-0.07595694356844229,-0.16447331549730926,-0.07840120156772279,-0.08607211392958647,,,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,money_bucket,2,linked_deferred_event,2,2,-0.08480728629849889,-7.673700819276711e-05,-0.08473054929030611,-0.07385473360574157,-0.028462244905486433,-0.04539248870025514,,,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,money_bucket,3,linked_deferred_event,12,7,-0.13104982070763324,-0.027358494731989345,-0.1036913259756439,-0.07518309312069733,-0.03569231370603836,-0.03949077941465897,,,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,money_bucket,4,linked_deferred_event,138,86,-0.1761128488513728,-0.0777316437413822,-0.0983812051099906,-0.10101357964898952,-0.037243369761679385,-0.06377020988731014,,,interpretable
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,money_bucket,unavailable,linked_deferred_event,1,1,-0.050583997512396506,0.019531719026794736,-0.07011571653919124,-0.052669080006639724,-0.019681036733765644,-0.03298804327287408,,,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,vol20_bucket,unavailable,linked_deferred_event,154,97,-0.17101167518889504,-0.0675507701835894,-0.10346090500530564,-0.09874625306314512,-0.03719363632535213,-0.06155261673779299,,,interpretable
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,ret_60d_bucket,unavailable,linked_deferred_event,154,97,-0.17101167518889504,-0.0675507701835894,-0.10346090500530564,-0.09874625306314512,-0.03719363632535213,-0.06155261673779299,,,interpretable
