split,anchor_family_id,baseline_id,diagnostic_axis,diagnostic_bucket,predeclared_partition_id,diagnostic_bucket_source,anchor_event_count,baseline_event_count,unique_instrument_year_count,anchor_mean_after_cost_return_H20,baseline_mean_after_cost_return_H20,mean_diff_vs_baseline,anchor_p05_after_cost_return_H20,baseline_p05_after_cost_return_H20,p05_diff_vs_baseline,anchor_max_adverse_excursion_mean_H20,baseline_max_adverse_excursion_mean_H20,mae_worsening_vs_baseline,anchor_instrument_year_positive_rate,baseline_instrument_year_positive_rate,instrument_year_positive_rate_diff,interpretation_status
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,money_bucket,4,DF_PART_cb6a354c79ca,linked_deferred_event,138,86,119,0.00880454626250532,0.189063934879787,-0.1802593886172817,-0.1761128488513728,-0.0777316437413822,-0.0983812051099906,-0.10101357964898952,-0.037243369761679385,-0.06377020988731014,0.4369747899159664,0.8461538461538461,-0.40917905623787976,interpretable
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,money_bucket,unavailable,DF_PART_ee71d68c8681,linked_deferred_event,1,1,1,-0.050583997512396506,0.019531719026794736,-0.07011571653919124,-0.050583997512396506,0.019531719026794736,-0.07011571653919124,-0.052669080006639724,-0.019681036733765644,-0.03298804327287408,0.0,1.0,-1.0,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,vol20_bucket,unavailable,DF_PART_6a3dbf4511a7,linked_deferred_event,154,97,133,0.005306647679600798,0.17844984880521084,-0.17314320112561005,-0.17101167518889504,-0.0675507701835894,-0.10346090500530564,-0.09874625306314512,-0.03719363632535213,-0.06155261673779299,0.42857142857142855,0.8390804597701149,-0.41050903119868637,interpretable
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,ret_60d_bucket,unavailable,DF_PART_fbf589e5d807,linked_deferred_event,154,97,133,0.005306647679600798,0.17844984880521084,-0.17314320112561005,-0.17101167518889504,-0.0675507701835894,-0.10346090500530564,-0.09874625306314512,-0.03719363632535213,-0.06155261673779299,0.42857142857142855,0.8390804597701149,-0.41050903119868637,interpretable
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,交通运输,DF_PART_b4bad822ff07,linked_deferred_event,5,3,5,0.0040384868959530305,0.1003697902375605,-0.09633130334160747,-0.12191473492345203,-0.05545825623431679,-0.06645647868913523,-0.08139857784117047,-0.03938673252824983,-0.04201184531292063,0.2,0.6666666666666666,-0.4666666666666666,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,传媒,DF_PART_4f4f182f7498,linked_deferred_event,1,1,1,0.007426949159400786,0.3386532085881442,-0.3312262594287434,0.007426949159400786,0.3386532085881442,-0.3312262594287434,-0.09020291934316516,-0.018445601276386503,-0.07175731806677865,1.0,1.0,0.0,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,公用事业,DF_PART_1bce4b8f4a70,linked_deferred_event,1,1,1,-0.18668361342811723,-0.03145007814926892,-0.1552335352788483,-0.18668361342811723,-0.03145007814926892,-0.1552335352788483,-0.1992347802265585,-0.07826815741998772,-0.12096662280657078,0.0,0.0,0.0,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,农林牧渔,DF_PART_8bf72369f997,linked_deferred_event,3,3,2,-0.010176076264088821,0.01939030738417639,-0.029566383648265214,-0.08046257154196981,-0.004180467827433853,-0.07628210371453596,-0.0831422076351183,-0.023525628616601273,-0.059616579018517024,0.5,0.5,0.0,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,医药生物,DF_PART_cd2c662e7084,linked_deferred_event,3,4,2,-0.005424110208025838,0.1049472234855377,-0.11037133369356354,-0.02210711164639063,-0.0274616350345353,0.005354523388144669,-0.0993006095372471,-0.024484151316555153,-0.07481645822069195,0.5,0.6666666666666666,-0.16666666666666663,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,商贸零售,DF_PART_0fbd20df09c1,linked_deferred_event,1,0,1,-0.08987040022829773,,,-0.08987040022829773,,,-0.13978649955154465,,,0.0,,,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,国防军工,DF_PART_de4b2cc4ae31,linked_deferred_event,11,8,10,-0.06990263188103402,0.17519989243177836,-0.24510252431281238,-0.1839741353967343,-0.11052698896622884,-0.07344714643050546,-0.13999722032207063,-0.05523048098556915,-0.08476673933650147,0.2,0.5714285714285714,-0.3714285714285714,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,基础化工,DF_PART_e4ba8de021c4,linked_deferred_event,3,2,3,-0.05906459153727391,-0.03252572445142887,-0.02653886708584504,-0.18265259978632345,-0.08429680555075106,-0.09835579423557239,-0.10511381705169671,-0.0685848653339885,-0.036528951717708216,0.3333333333333333,0.5,-0.16666666666666669,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,家用电器,DF_PART_55842ea7a014,linked_deferred_event,2,1,2,0.14848559023073526,0.03891586077290965,0.10956972945782562,-0.02847593712596038,0.03891586077290965,-0.06739179789887004,-0.07467906659647583,-0.0342208419468808,-0.04045822464959503,0.5,1.0,-0.5,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,建筑材料,DF_PART_1249037274ff,linked_deferred_event,1,0,1,0.05260020287927447,,,0.05260020287927447,,,-0.12376792013138904,,,1.0,,,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,建筑装饰,DF_PART_1dc8b80d78cb,linked_deferred_event,2,2,2,-0.05533356408371015,0.06036569939074282,-0.11569926347445297,-0.07907918904347547,-0.06829618333909301,-0.010783005704382453,-0.10497951307738945,-0.04830345558791416,-0.056676057489475296,0.0,0.5,-0.5,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,房地产,DF_PART_a29da0727722,linked_deferred_event,1,1,1,-0.03602706958294566,0.16466575767185443,-0.2006928272548001,-0.03602706958294566,0.16466575767185443,-0.2006928272548001,-0.17552749182413263,-0.012064829573297353,-0.16346266225083528,0.0,1.0,-1.0,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,有色金属,DF_PART_3c8dcfeaa686,linked_deferred_event,18,10,15,0.05793161217337364,0.1707182408761581,-0.11278662870278447,-0.1119015569316266,-0.06407728330443725,-0.04782427362718934,-0.08610696367988654,-0.05671147267253707,-0.029395491007349478,0.6,0.7777777777777778,-0.1777777777777778,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,机械设备,DF_PART_0b0a6b7251c1,linked_deferred_event,4,4,2,0.07138214985523841,0.18113575327827758,-0.10975360342303916,-0.04643884830897831,0.02842698880944961,-0.07486583711842792,-0.049194785566483185,-0.03722815948152791,-0.011966626084955273,1.0,1.0,0.0,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,汽车,DF_PART_57f629b1593c,linked_deferred_event,10,6,8,0.0045568026721536144,0.21940697312966914,-0.21485017045751553,-0.09594299020895986,0.017885091372129375,-0.11382808158108923,-0.0820691458118101,-0.03275819188231419,-0.04931095392949591,0.5,0.8,-0.30000000000000004,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,煤炭,DF_PART_8b3f7b0b2d93,linked_deferred_event,3,2,3,-0.09263380881594507,0.16418939887890327,-0.25682320769484834,-0.15975515203589097,0.15812156378877773,-0.3178767158246687,-0.11315059850978552,-0.05568335844303696,-0.05746724006674857,0.0,1.0,-1.0,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,电力设备,DF_PART_aa9b187cf43c,linked_deferred_event,16,4,11,0.015726584635962902,0.5953547996462991,-0.5796282150103362,-0.16304004976263292,0.22825114923021825,-0.39129119899285114,-0.10332734580170982,-0.036997048862543014,-0.06633029693916681,0.36363636363636365,1.0,-0.6363636363636364,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,电子,DF_PART_04e3b00e8be3,linked_deferred_event,19,11,17,0.06322228338469073,0.1917331962025717,-0.12851091281788096,-0.11373544854432502,-0.03504312003982679,-0.07869232850449823,-0.10440022620585751,-0.03472484684156769,-0.06967537936428983,0.6470588235294118,0.8181818181818182,-0.17112299465240643,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,石油石化,DF_PART_2c209aa829a3,linked_deferred_event,2,0,2,-0.03429291994582112,,,-0.048365339256306164,,,-0.05151292010486819,,,0.0,,,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,计算机,DF_PART_e368778eff6f,linked_deferred_event,10,5,8,-0.01577441550552351,0.2566484188407043,-0.27242283434622777,-0.2176017518337025,0.05076736429767355,-0.26836911613137604,-0.12660862138831278,-0.02797847186073188,-0.0986301495275809,0.5,1.0,-0.5,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,通信,DF_PART_27c29d6a144d,linked_deferred_event,5,4,4,-0.05968731749720944,0.11012703208054425,-0.16981434957775368,-0.1706096550948319,0.10211381802471911,-0.27272347311955103,-0.13911221200765692,-0.028398115632042586,-0.11071409637561433,0.25,1.0,-0.75,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,钢铁,DF_PART_6a58113b3dfd,linked_deferred_event,2,2,2,0.07292405716094202,0.2518330457363569,-0.17890898857541487,-0.002577983117405208,0.13230138862366214,-0.13487937174106734,-0.05247114783003115,-0.04709165185304026,-0.005379495976990889,0.5,1.0,-0.5,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,银行,DF_PART_c77d25466aa4,linked_deferred_event,6,6,6,-0.026754140643238666,0.1354786290944321,-0.16223276973767076,-0.09180152742595182,0.06554498395858233,-0.15734651138453415,-0.08579493249012095,-0.02594328999221172,-0.059851642497909224,0.3333333333333333,1.0,-0.6666666666666667,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,非银金融,DF_PART_97e00ff6b48c,linked_deferred_event,20,14,20,0.008514960429981571,0.1653935876261087,-0.15687862719612714,-0.14593739395353245,-0.004567463408401008,-0.14136993054513144,-0.07572926143166119,-0.026692162114120708,-0.04903709931754048,0.45,0.9285714285714286,-0.4785714285714286,interpretable
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,食品饮料,DF_PART_57278a420900,linked_deferred_event,5,3,4,-0.06469287642482739,0.21322452617568946,-0.27791740260051684,-0.13317757571524116,0.12930370005351008,-0.26248127576875124,-0.11335883592477136,-0.02385541209524796,-0.0895034238295234,0.25,1.0,-0.75,too_sparse
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,year_bucket,2024,DF_PART_18699190ba2c,linked_deferred_event,59,59,52,-0.005093251576349247,0.19388218075237665,-0.1989754323287259,-0.1576203842226325,-0.09019335754048188,-0.06742702668215061,-0.10103278459682079,-0.03960311851334133,-0.06142966608347946,0.40384615384615385,0.8076923076923077,-0.40384615384615385,interpretable
robustness,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,year_bucket,2025,DF_PART_8256bb41b6fb,linked_deferred_event,95,38,81,0.011765532480664509,0.1544891228872428,-0.1427235904065783,-0.18316357805339206,-0.042923620408978215,-0.14023995764441385,-0.09732619663696765,-0.03345259819136893,-0.06387359844559873,0.4444444444444444,0.8857142857142857,-0.44126984126984126,interpretable
robustness,failed_lookalike_avoidance,industry_matched_baseline,all,all,DF_PART_42f22869d5af,linked_deferred_event,154,96,133,0.005306647679600798,-0.006603280963793226,0.011909928643394024,-0.17101167518889504,-0.11402947805410865,-0.05698219713478639,-0.09874625306314512,-0.0781851176960957,-0.020561135367049427,0.42857142857142855,0.4067796610169492,0.02179176755447937,interpretable
robustness,failed_lookalike_avoidance,industry_matched_baseline,failure_margin_bucket,all,DF_PART_f34bb3075d54,linked_deferred_event,0,96,0,,-0.006603280963793226,,,-0.11402947805410865,,,-0.0781851176960957,,,0.4067796610169492,,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,failure_margin_bucket,q0,DF_PART_da5d5f67f5b7,linked_deferred_event,44,0,42,-0.0012943429102464275,,,-0.15517553937080378,,,-0.10353339996081684,,,0.30952380952380953,,,interpretable
robustness,failed_lookalike_avoidance,industry_matched_baseline,failure_margin_bucket,q1,DF_PART_06cb96bf1e79,linked_deferred_event,15,0,15,0.0029954523787068346,,,-0.13454841624542666,,,-0.1055387478299433,,,0.4666666666666667,,,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,failure_margin_bucket,q2,DF_PART_3bca00e18198,linked_deferred_event,40,0,38,-0.005884048719057911,,,-0.18631279603418807,,,-0.10252152381943709,,,0.39473684210526316,,,interpretable
robustness,failed_lookalike_avoidance,industry_matched_baseline,failure_margin_bucket,q3,DF_PART_5b97e8770cdd,linked_deferred_event,55,0,52,0.019356454432565083,,,-0.1479189002683339,,,-0.09031838551312324,,,0.5769230769230769,,,interpretable
robustness,failed_lookalike_avoidance,industry_matched_baseline,money_bucket,1,DF_PART_7aaf34d6a00e,linked_deferred_event,1,1,1,-0.13974741927621592,-0.0019191948070749199,-0.137828224469141,-0.13974741927621592,-0.0019191948070749199,-0.137828224469141,-0.16447331549730926,-0.08865459160658073,-0.07581872389072852,0.0,0.0,0.0,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,money_bucket,2,DF_PART_a238923dd11b,linked_deferred_event,2,2,2,-0.03138451758730049,-0.049678325838002524,0.018293808250702037,-0.08480728629849889,-0.07799657422873192,-0.0068107120697669665,-0.07385473360574157,-0.05898204703167176,-0.014872686574069816,0.5,0.0,0.5,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,money_bucket,3,DF_PART_a4a19dbcd4e5,linked_deferred_event,12,7,12,-0.012058599133666489,0.03468249799681143,-0.04674109713047792,-0.13104982070763324,-0.09462130631902164,-0.036428514388611596,-0.07518309312069733,-0.07043564798747694,-0.004747445133220396,0.4166666666666667,0.2,0.21666666666666667,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,money_bucket,4,DF_PART_cb6a354c79ca,linked_deferred_event,138,85,119,0.00880454626250532,-0.009018921071159872,0.017823467333665192,-0.1761128488513728,-0.11556994243032173,-0.06054290642105106,-0.10101357964898952,-0.07971782735688814,-0.021295752292101386,0.4369747899159664,0.40350877192982454,0.03346601798614185,interpretable
robustness,failed_lookalike_avoidance,industry_matched_baseline,money_bucket,unavailable,DF_PART_ee71d68c8681,linked_deferred_event,1,1,1,-0.050583997512396506,-0.008808320970160599,-0.04177567654223591,-0.050583997512396506,-0.008808320970160599,-0.04177567654223591,-0.052669080006639724,-0.030087751907431848,-0.022581328099207876,0.0,0.0,0.0,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,vol20_bucket,unavailable,DF_PART_6a3dbf4511a7,linked_deferred_event,154,96,133,0.005306647679600798,-0.006603280963793226,0.011909928643394024,-0.17101167518889504,-0.11402947805410865,-0.05698219713478639,-0.09874625306314512,-0.0781851176960957,-0.020561135367049427,0.42857142857142855,0.4067796610169492,0.02179176755447937,interpretable
robustness,failed_lookalike_avoidance,industry_matched_baseline,ret_60d_bucket,unavailable,DF_PART_fbf589e5d807,linked_deferred_event,154,96,133,0.005306647679600798,-0.006603280963793226,0.011909928643394024,-0.17101167518889504,-0.11402947805410865,-0.05698219713478639,-0.09874625306314512,-0.0781851176960957,-0.020561135367049427,0.42857142857142855,0.4067796610169492,0.02179176755447937,interpretable
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,交通运输,DF_PART_b4bad822ff07,linked_deferred_event,5,3,5,0.0040384868959530305,-0.033413680956279355,0.03745216785223238,-0.12191473492345203,-0.08144300647945835,-0.04047172844399369,-0.08139857784117047,-0.07530735584050414,-0.0060912220006663215,0.2,0.0,0.2,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,传媒,DF_PART_4f4f182f7498,linked_deferred_event,1,0,1,0.007426949159400786,,,0.007426949159400786,,,-0.09020291934316516,,,1.0,,,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,公用事业,DF_PART_1bce4b8f4a70,linked_deferred_event,1,1,1,-0.18668361342811723,0.036911382654189584,-0.22359499608230682,-0.18668361342811723,0.036911382654189584,-0.22359499608230682,-0.1992347802265585,-0.054741745641449846,-0.14449303458510865,0.0,1.0,-1.0,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,农林牧渔,DF_PART_8bf72369f997,linked_deferred_event,3,3,2,-0.010176076264088821,-0.03809840928686633,0.02792233302277751,-0.08046257154196981,-0.06042642406583996,-0.020036147476129855,-0.0831422076351183,-0.07471266783515373,-0.008429539799964567,0.5,0.0,0.5,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,医药生物,DF_PART_cd2c662e7084,linked_deferred_event,3,3,2,-0.005424110208025838,0.05624264995520234,-0.061666760163228175,-0.02210711164639063,-0.04079336406558766,0.018686252419197028,-0.0993006095372471,-0.03234312639949721,-0.06695748313774989,0.5,1.0,-0.5,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,商贸零售,DF_PART_0fbd20df09c1,linked_deferred_event,1,0,1,-0.08987040022829773,,,-0.08987040022829773,,,-0.13978649955154465,,,0.0,,,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,国防军工,DF_PART_de4b2cc4ae31,linked_deferred_event,11,8,10,-0.06990263188103402,-0.04086744749346011,-0.02903518438757391,-0.1839741353967343,-0.10059402297498914,-0.08338011242174516,-0.13999722032207063,-0.07850532318264147,-0.06149189713942915,0.2,0.5,-0.3,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,基础化工,DF_PART_e4ba8de021c4,linked_deferred_event,3,1,3,-0.05906459153727391,-0.07690265125430318,0.017838059717029266,-0.18265259978632345,-0.07690265125430318,-0.10574994853202027,-0.10511381705169671,-0.120859643292345,0.015745826240648284,0.3333333333333333,0.0,0.3333333333333333,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,家用电器,DF_PART_55842ea7a014,linked_deferred_event,2,1,2,0.14848559023073526,-0.052053586305941146,0.2005391765366764,-0.02847593712596038,-0.052053586305941146,0.023577649179980766,-0.07467906659647583,-0.061547066725946786,-0.013131999870529043,0.5,0.0,0.5,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,建筑材料,DF_PART_1249037274ff,linked_deferred_event,1,0,1,0.05260020287927447,,,0.05260020287927447,,,-0.12376792013138904,,,1.0,,,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,建筑装饰,DF_PART_1dc8b80d78cb,linked_deferred_event,2,2,2,-0.05533356408371015,0.020082894579393717,-0.07541645866310387,-0.07907918904347547,-0.016945076688945106,-0.06213411235453036,-0.10497951307738945,-0.1025869747775442,-0.0023925382998452593,0.0,1.0,-1.0,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,房地产,DF_PART_a29da0727722,linked_deferred_event,1,1,1,-0.03602706958294566,0.12265761282410925,-0.1586846824070549,-0.03602706958294566,0.12265761282410925,-0.1586846824070549,-0.17552749182413263,-0.02148866553517592,-0.1540388262889567,0.0,1.0,-1.0,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,有色金属,DF_PART_3c8dcfeaa686,linked_deferred_event,18,10,15,0.05793161217337364,0.027745929194933218,0.030185682978440424,-0.1119015569316266,-0.06706501024831982,-0.04483654668330678,-0.08610696367988654,-0.0634837552369284,-0.022623208442958148,0.6,0.3333333333333333,0.26666666666666666,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,机械设备,DF_PART_0b0a6b7251c1,linked_deferred_event,4,4,2,0.07138214985523841,0.016689014418564102,0.05469313543667431,-0.04643884830897831,-0.06521003418196059,0.018771185872982273,-0.049194785566483185,-0.06200233004751263,0.012807544481029443,1.0,0.6666666666666666,0.33333333333333337,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,汽车,DF_PART_57f629b1593c,linked_deferred_event,10,6,8,0.0045568026721536144,-0.03826866451778255,0.04282546718993616,-0.09594299020895986,-0.11615532484797886,0.020212334639019003,-0.0820691458118101,-0.11922610854705601,0.03715696273524591,0.5,0.0,0.5,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,煤炭,DF_PART_8b3f7b0b2d93,linked_deferred_event,3,2,3,-0.09263380881594507,-0.0893593662155518,-0.003274442600393279,-0.15975515203589097,-0.08947584318315602,-0.07027930885273495,-0.11315059850978552,-0.11167725168110304,-0.0014733468286824841,0.0,0.0,0.0,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,电力设备,DF_PART_aa9b187cf43c,linked_deferred_event,16,4,11,0.015726584635962902,0.01587198528051481,-0.00014540064455190876,-0.16304004976263292,-0.00988318359878294,-0.15315686616385,-0.10332734580170982,-0.030045680584328882,-0.07328166521738094,0.36363636363636365,0.3333333333333333,0.03030303030303033,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,电子,DF_PART_04e3b00e8be3,linked_deferred_event,19,11,17,0.06322228338469073,0.015950477074047054,0.04727180631064368,-0.11373544854432502,-0.16119015987668994,0.047454711332364924,-0.10440022620585751,-0.08412279821546288,-0.020277427990394628,0.6470588235294118,0.6666666666666666,-0.019607843137254832,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,石油石化,DF_PART_2c209aa829a3,linked_deferred_event,2,0,2,-0.03429291994582112,,,-0.048365339256306164,,,-0.05151292010486819,,,0.0,,,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,计算机,DF_PART_e368778eff6f,linked_deferred_event,10,5,8,-0.01577441550552351,-0.08199718272023249,0.06622276721470897,-0.2176017518337025,-0.18363101197957268,-0.03397073985412982,-0.12660862138831278,-0.1561733945281943,0.02956477313988151,0.5,0.0,0.5,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,通信,DF_PART_27c29d6a144d,linked_deferred_event,5,4,4,-0.05968731749720944,-0.07031328793172428,0.010625970434514846,-0.1706096550948319,-0.09727938545503897,-0.07333026963979292,-0.13911221200765692,-0.09557597577286539,-0.043536236234791525,0.25,0.0,0.25,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,钢铁,DF_PART_6a58113b3dfd,linked_deferred_event,2,2,2,0.07292405716094202,0.003148566558466237,0.06977549060247579,-0.002577983117405208,-0.008204837914649649,0.005626854797244441,-0.05247114783003115,-0.053363369757489676,0.0008922219274585252,0.5,0.5,0.0,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,银行,DF_PART_c77d25466aa4,linked_deferred_event,6,6,6,-0.026754140643238666,-0.056141918719300354,0.029387778076061688,-0.09180152742595182,-0.09294147351824633,0.0011399460922945082,-0.08579493249012095,-0.08839266373001377,0.00259773123989282,0.3333333333333333,0.0,0.3333333333333333,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,非银金融,DF_PART_97e00ff6b48c,linked_deferred_event,20,14,20,0.008514960429981571,0.061607149807793575,-0.053092189377812,-0.14593739395353245,-0.11145217811874852,-0.03448521583478392,-0.07572926143166119,-0.052126637158163826,-0.02360262427349736,0.45,0.7,-0.24999999999999994,interpretable
robustness,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,食品饮料,DF_PART_57278a420900,linked_deferred_event,5,5,4,-0.06469287642482739,-0.06949601811880564,0.004803141693978247,-0.13317757571524116,-0.09428366574428906,-0.0388939099709521,-0.11335883592477136,-0.09394202892710217,-0.019416806997669192,0.25,0.0,0.25,too_sparse
robustness,failed_lookalike_avoidance,industry_matched_baseline,year_bucket,2024,DF_PART_18699190ba2c,linked_deferred_event,59,58,52,-0.005093251576349247,-0.02775000778479574,0.022656756208446493,-0.1576203842226325,-0.11917781722322149,-0.03844256699941101,-0.10103278459682079,-0.09043958380258858,-0.010593200794232205,0.40384615384615385,0.2,0.20384615384615384,interpretable
robustness,failed_lookalike_avoidance,industry_matched_baseline,year_bucket,2025,DF_PART_8256bb41b6fb,linked_deferred_event,95,38,81,0.011765532480664509,0.025673302078789553,-0.013907769598125045,-0.18316357805339206,-0.08401650221727383,-0.09914707583611823,-0.09732619663696765,-0.059480932586185496,-0.03784526405078215,0.4444444444444444,0.6206896551724138,-0.1762452107279694,interpretable
robustness,failed_lookalike_avoidance,all_launch_direct_baseline,all,all,DF_PART_42f22869d5af,baseline_event,154,746,133,0.005306647679600798,-0.0054551389519806506,0.01076178663158145,-0.17101167518889504,-0.1730376193146275,0.002025944125732454,-0.09874625306314512,-0.0901085362140848,-0.008637716849060326,0.42857142857142855,0.39473684210526316,0.033834586466165384,interpretable
robustness,failed_lookalike_avoidance,all_launch_direct_baseline,money_bucket,1,DF_PART_7aaf34d6a00e,baseline_event,1,0,1,-0.13974741927621592,,,-0.13974741927621592,,,-0.16447331549730926,,,0.0,,,too_sparse
robustness,failed_lookalike_avoidance,all_launch_direct_baseline,money_bucket,2,DF_PART_a238923dd11b,baseline_event,2,0,2,-0.03138451758730049,,,-0.08480728629849889,,,-0.07385473360574157,,,0.5,,,too_sparse
robustness,failed_lookalike_avoidance,all_launch_direct_baseline,money_bucket,3,DF_PART_a4a19dbcd4e5,baseline_event,12,0,12,-0.012058599133666489,,,-0.13104982070763324,,,-0.07518309312069733,,,0.4166666666666667,,,too_sparse
robustness,failed_lookalike_avoidance,all_launch_direct_baseline,money_bucket,4,DF_PART_cb6a354c79ca,baseline_event,138,0,119,0.00880454626250532,,,-0.1761128488513728,,,-0.10101357964898952,,,0.4369747899159664,,,interpretable
robustness,failed_lookalike_avoidance,all_launch_direct_baseline,money_bucket,unavailable,DF_PART_ee71d68c8681,baseline_event,1,0,1,-0.050583997512396506,,,-0.050583997512396506,,,-0.052669080006639724,,,0.0,,,too_sparse
robustness,failed_lookalike_avoidance,all_launch_direct_baseline,money_bucket,unbucketed,DF_PART_d47b501670e3,baseline_event,0,746,0,,-0.0054551389519806506,,,-0.1730376193146275,,,-0.0901085362140848,,,0.39473684210526316,,too_sparse
robustness,failed_lookalike_avoidance,all_launch_direct_baseline,vol20_bucket,unavailable,DF_PART_6a3dbf4511a7,baseline_event,154,0,133,0.005306647679600798,,,-0.17101167518889504,,,-0.09874625306314512,,,0.42857142857142855,,,interpretable
robustness,failed_lookalike_avoidance,all_launch_direct_baseline,vol20_bucket,unbucketed,DF_PART_62b647dce235,baseline_event,0,746,0,,-0.0054551389519806506,,,-0.1730376193146275,,,-0.0901085362140848,,,0.39473684210526316,,too_sparse
robustness,failed_lookalike_avoidance,all_launch_direct_baseline,ret_60d_bucket,unavailable,DF_PART_fbf589e5d807,baseline_event,154,0,133,0.005306647679600798,,,-0.17101167518889504,,,-0.09874625306314512,,,0.42857142857142855,,,interpretable
robustness,failed_lookalike_avoidance,all_launch_direct_baseline,ret_60d_bucket,unbucketed,DF_PART_159cb11702ba,baseline_event,0,746,0,,-0.0054551389519806506,,,-0.1730376193146275,,,-0.0901085362140848,,,0.39473684210526316,,too_sparse
