split,anchor_family_id,event_type,diagnostic_axis,diagnostic_bucket,predeclared_partition_id,trigger_rate_type,event_count,canonical_launch_episode_count,trigger_rate_per_launch_episode,unique_instrument_count,unique_instrument_year_count,trigger_rate_band,interpretation_status
robustness,failed_lookalike_avoidance,failure_lookalike_state,failure_condition_id,pullback_atr_floor_failure,DF_PART_91adc6f51c98,diagnostic_failure_state,158,775,0.20387096774193547,122,143,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,failure_condition_id,pullback_depth_failure,DF_PART_ac6441906d69,diagnostic_failure_state,334,775,0.4309677419354839,185,255,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,failure_condition_id,pullback_window_failure,DF_PART_f6a8fe140480,diagnostic_failure_state,13,775,0.016774193548387096,12,12,all,too_sparse
robustness,failed_lookalike_avoidance,failure_lookalike_state,failure_condition_id,restrengthen_failure,DF_PART_8be7a607eff0,diagnostic_failure_state,239,775,0.30838709677419357,158,192,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,failure_condition_id,second_breakout_consolidation_failure,DF_PART_f10b935c09d2,diagnostic_failure_state,4,775,0.005161290322580645,4,4,all,too_sparse
robustness,failed_lookalike_avoidance,failure_lookalike_state,failure_condition_id,second_breakout_gap_failure,DF_PART_e2ab98a416ed,diagnostic_failure_state,80,775,0.1032258064516129,69,74,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,failure_condition_id,second_breakout_liquidity_failure,DF_PART_90cfb5feebd4,diagnostic_failure_state,137,775,0.1767741935483871,100,115,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,failure_condition_id,second_breakout_return_failure,DF_PART_ad88a731a584,diagnostic_failure_state,373,775,0.48129032258064514,190,266,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,failure_margin_bucket,q0,DF_PART_da5d5f67f5b7,diagnostic_failure_state,227,775,0.2929032258064516,151,182,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,failure_margin_bucket,q1,DF_PART_06cb96bf1e79,diagnostic_failure_state,264,775,0.3406451612903226,176,203,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,failure_margin_bucket,q2,DF_PART_3bca00e18198,diagnostic_failure_state,446,775,0.5754838709677419,201,283,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,failure_margin_bucket,q3,DF_PART_5b97e8770cdd,diagnostic_failure_state,401,775,0.5174193548387097,187,259,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,money_bucket,1,DF_PART_7aaf34d6a00e,diagnostic_failure_state,81,775,0.10451612903225807,53,56,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,money_bucket,2,DF_PART_a238923dd11b,diagnostic_failure_state,163,775,0.2103225806451613,97,116,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,money_bucket,3,DF_PART_a4a19dbcd4e5,diagnostic_failure_state,355,775,0.45806451612903226,156,209,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,money_bucket,4,DF_PART_cb6a354c79ca,diagnostic_failure_state,725,775,0.9354838709677419,192,287,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,money_bucket,unavailable,DF_PART_ee71d68c8681,diagnostic_failure_state,14,775,0.01806451612903226,10,12,all,too_sparse
robustness,failed_lookalike_avoidance,failure_lookalike_state,vol20_bucket,unavailable,DF_PART_6a3dbf4511a7,diagnostic_failure_state,1338,775,1.726451612903226,251,420,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,ret_60d_bucket,unavailable,DF_PART_fbf589e5d807,diagnostic_failure_state,1338,775,1.726451612903226,251,420,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,UNKNOWN,DF_PART_5a0ad4466844,diagnostic_failure_state,2,775,0.0025806451612903226,2,2,all,too_sparse
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,交通运输,DF_PART_b4bad822ff07,diagnostic_failure_state,68,775,0.08774193548387096,16,25,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,传媒,DF_PART_4f4f182f7498,diagnostic_failure_state,9,775,0.011612903225806452,2,3,all,too_sparse
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,公用事业,DF_PART_1bce4b8f4a70,diagnostic_failure_state,42,775,0.05419354838709677,11,15,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,农林牧渔,DF_PART_8bf72369f997,diagnostic_failure_state,21,775,0.027096774193548386,2,4,all,too_sparse
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,医药生物,DF_PART_cd2c662e7084,diagnostic_failure_state,53,775,0.06838709677419355,13,17,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,商贸零售,DF_PART_0fbd20df09c1,diagnostic_failure_state,14,775,0.01806451612903226,3,4,all,too_sparse
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,国防军工,DF_PART_de4b2cc4ae31,diagnostic_failure_state,75,775,0.0967741935483871,10,19,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,基础化工,DF_PART_e4ba8de021c4,diagnostic_failure_state,53,775,0.06838709677419355,11,18,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,家用电器,DF_PART_55842ea7a014,diagnostic_failure_state,24,775,0.03096774193548387,4,7,all,too_sparse
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,建筑材料,DF_PART_1249037274ff,diagnostic_failure_state,17,775,0.02193548387096774,5,6,all,too_sparse
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,建筑装饰,DF_PART_1dc8b80d78cb,diagnostic_failure_state,52,775,0.06709677419354838,8,16,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,房地产,DF_PART_a29da0727722,diagnostic_failure_state,14,775,0.01806451612903226,3,6,all,too_sparse
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,有色金属,DF_PART_3c8dcfeaa686,diagnostic_failure_state,91,775,0.11741935483870967,14,23,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,机械设备,DF_PART_0b0a6b7251c1,diagnostic_failure_state,46,775,0.05935483870967742,7,12,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,汽车,DF_PART_57f629b1593c,diagnostic_failure_state,71,775,0.09161290322580645,13,24,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,煤炭,DF_PART_8b3f7b0b2d93,diagnostic_failure_state,25,775,0.03225806451612903,5,8,all,too_sparse
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,电力设备,DF_PART_aa9b187cf43c,diagnostic_failure_state,66,775,0.08516129032258064,14,21,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,电子,DF_PART_04e3b00e8be3,diagnostic_failure_state,111,775,0.1432258064516129,19,35,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,石油石化,DF_PART_2c209aa829a3,diagnostic_failure_state,38,775,0.04903225806451613,8,14,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,计算机,DF_PART_e368778eff6f,diagnostic_failure_state,65,775,0.08387096774193549,12,21,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,轻工制造,DF_PART_083c23182254,diagnostic_failure_state,3,775,0.003870967741935484,1,1,all,too_sparse
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,通信,DF_PART_27c29d6a144d,diagnostic_failure_state,31,775,0.04,5,10,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,钢铁,DF_PART_6a58113b3dfd,diagnostic_failure_state,19,775,0.024516129032258065,3,6,all,too_sparse
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,银行,DF_PART_c77d25466aa4,diagnostic_failure_state,103,775,0.1329032258064516,24,37,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,非银金融,DF_PART_97e00ff6b48c,diagnostic_failure_state,165,775,0.2129032258064516,25,46,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,industry_bucket,食品饮料,DF_PART_57278a420900,diagnostic_failure_state,60,775,0.07741935483870968,14,23,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,year_bucket,2024,DF_PART_18699190ba2c,diagnostic_failure_state,673,775,0.8683870967741936,211,211,all,interpretable
robustness,failed_lookalike_avoidance,failure_lookalike_state,year_bucket,2025,DF_PART_8256bb41b6fb,diagnostic_failure_state,665,775,0.8580645161290322,209,209,all,interpretable
robustness,failed_lookalike_avoidance,clean_avoidance_state,all,all,DF_PART_42f22869d5af,diagnostic_clean_avoidance_state,160,775,0.2064516129032258,109,136,all,interpretable
robustness,failed_lookalike_avoidance,clean_avoidance_state,lookalike_source_family,A-like,DF_PART_3d89ea2216bb,diagnostic_clean_avoidance_state,5,775,0.0064516129032258064,5,5,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,lookalike_source_family,C-like,DF_PART_9bac6c7f24b9,diagnostic_clean_avoidance_state,155,775,0.2,104,131,all,interpretable
robustness,failed_lookalike_avoidance,clean_avoidance_state,failure_condition_id,none,DF_PART_04328f30e081,diagnostic_clean_avoidance_state,160,775,0.2064516129032258,109,136,all,interpretable
robustness,failed_lookalike_avoidance,clean_avoidance_state,failure_margin_bucket,unavailable,DF_PART_198663e9892d,diagnostic_clean_avoidance_state,160,775,0.2064516129032258,109,136,all,interpretable
robustness,failed_lookalike_avoidance,clean_avoidance_state,money_bucket,2,DF_PART_a238923dd11b,diagnostic_clean_avoidance_state,4,775,0.005161290322580645,4,4,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,money_bucket,3,DF_PART_a4a19dbcd4e5,diagnostic_clean_avoidance_state,15,775,0.01935483870967742,14,14,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,money_bucket,4,DF_PART_cb6a354c79ca,diagnostic_clean_avoidance_state,141,775,0.18193548387096775,95,120,all,interpretable
robustness,failed_lookalike_avoidance,clean_avoidance_state,vol20_bucket,unavailable,DF_PART_6a3dbf4511a7,diagnostic_clean_avoidance_state,160,775,0.2064516129032258,109,136,all,interpretable
robustness,failed_lookalike_avoidance,clean_avoidance_state,ret_60d_bucket,unavailable,DF_PART_fbf589e5d807,diagnostic_clean_avoidance_state,160,775,0.2064516129032258,109,136,all,interpretable
robustness,failed_lookalike_avoidance,clean_avoidance_state,industry_bucket,交通运输,DF_PART_b4bad822ff07,diagnostic_clean_avoidance_state,3,775,0.003870967741935484,3,3,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,industry_bucket,传媒,DF_PART_4f4f182f7498,diagnostic_clean_avoidance_state,1,775,0.0012903225806451613,1,1,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,industry_bucket,农林牧渔,DF_PART_8bf72369f997,diagnostic_clean_avoidance_state,4,775,0.005161290322580645,2,3,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,industry_bucket,医药生物,DF_PART_cd2c662e7084,diagnostic_clean_avoidance_state,5,775,0.0064516129032258064,3,4,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,industry_bucket,商贸零售,DF_PART_0fbd20df09c1,diagnostic_clean_avoidance_state,2,775,0.0025806451612903226,2,2,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,industry_bucket,国防军工,DF_PART_de4b2cc4ae31,diagnostic_clean_avoidance_state,10,775,0.012903225806451613,7,9,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,industry_bucket,基础化工,DF_PART_e4ba8de021c4,diagnostic_clean_avoidance_state,4,775,0.005161290322580645,4,4,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,industry_bucket,家用电器,DF_PART_55842ea7a014,diagnostic_clean_avoidance_state,4,775,0.005161290322580645,3,3,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,industry_bucket,建筑装饰,DF_PART_1dc8b80d78cb,diagnostic_clean_avoidance_state,3,775,0.003870967741935484,2,2,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,industry_bucket,房地产,DF_PART_a29da0727722,diagnostic_clean_avoidance_state,2,775,0.0025806451612903226,2,2,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,industry_bucket,有色金属,DF_PART_3c8dcfeaa686,diagnostic_clean_avoidance_state,19,775,0.024516129032258065,10,13,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,industry_bucket,机械设备,DF_PART_0b0a6b7251c1,diagnostic_clean_avoidance_state,8,775,0.01032258064516129,4,7,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,industry_bucket,汽车,DF_PART_57f629b1593c,diagnostic_clean_avoidance_state,11,775,0.014193548387096775,7,8,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,industry_bucket,煤炭,DF_PART_8b3f7b0b2d93,diagnostic_clean_avoidance_state,2,775,0.0025806451612903226,2,2,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,industry_bucket,电力设备,DF_PART_aa9b187cf43c,diagnostic_clean_avoidance_state,14,775,0.01806451612903226,8,12,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,industry_bucket,电子,DF_PART_04e3b00e8be3,diagnostic_clean_avoidance_state,18,775,0.023225806451612905,11,14,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,industry_bucket,石油石化,DF_PART_2c209aa829a3,diagnostic_clean_avoidance_state,2,775,0.0025806451612903226,2,2,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,industry_bucket,计算机,DF_PART_e368778eff6f,diagnostic_clean_avoidance_state,5,775,0.0064516129032258064,5,5,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,industry_bucket,轻工制造,DF_PART_083c23182254,diagnostic_clean_avoidance_state,1,775,0.0012903225806451613,1,1,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,industry_bucket,通信,DF_PART_27c29d6a144d,diagnostic_clean_avoidance_state,3,775,0.003870967741935484,3,3,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,industry_bucket,钢铁,DF_PART_6a58113b3dfd,diagnostic_clean_avoidance_state,3,775,0.003870967741935484,2,3,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,industry_bucket,银行,DF_PART_c77d25466aa4,diagnostic_clean_avoidance_state,6,775,0.007741935483870968,5,5,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,industry_bucket,非银金融,DF_PART_97e00ff6b48c,diagnostic_clean_avoidance_state,28,775,0.03612903225806452,18,26,all,interpretable
robustness,failed_lookalike_avoidance,clean_avoidance_state,industry_bucket,食品饮料,DF_PART_57278a420900,diagnostic_clean_avoidance_state,2,775,0.0025806451612903226,2,2,all,too_sparse
robustness,failed_lookalike_avoidance,clean_avoidance_state,year_bucket,2024,DF_PART_18699190ba2c,diagnostic_clean_avoidance_state,63,775,0.08129032258064516,56,56,all,interpretable
robustness,failed_lookalike_avoidance,clean_avoidance_state,year_bucket,2025,DF_PART_8256bb41b6fb,diagnostic_clean_avoidance_state,97,775,0.12516129032258064,80,80,all,interpretable
