trade_date,split,state_signal_date,exposure_effective_date,market_state,index_close,index_ma20,index_ma60,index_ret20,index_realized_vol20,index_drawdown60,classifier_id
2024-01-24,robustness,2024-01-23,2024-01-24,risk_off,3231.933,3309.4675170898436,3427.8812906901044,-0.034509182,0.01017707036963163,-0.11029949132887995,sh000300_train_frozen_vol70_drawdown10_v1
2024-01-25,robustness,2024-01-24,2024-01-25,risk_neutral,3277.109,3307.083459472656,3422.9580037434894,-0.014341116,0.010653959337791763,-0.09786330708678348,sh000300_train_frozen_vol70_drawdown10_v1
2024-01-26,robustness,2024-01-25,2024-01-26,risk_neutral,3342.919,3307.4115600585938,3419.156201171875,0.001966834,0.01155339419705899,-0.07974682982818526,sh000300_train_frozen_vol70_drawdown10_v1
2024-01-29,robustness,2024-01-26,2024-01-29,risk_neutral,3333.821,3303.3756103515625,3415.4834025065106,-0.023639798,0.010252578854573745,-0.0822513391547185,sh000300_train_frozen_vol70_drawdown10_v1
2024-01-30,robustness,2024-01-29,2024-01-30,risk_neutral,3303.96,3297.018103027344,3410.8138020833335,-0.037057996,0.010290492786861394,-0.09047162736718639,sh000300_train_frozen_vol70_drawdown10_v1
2024-01-31,robustness,2024-01-30,2024-01-31,risk_off,3245.039,3289.9524536132812,3404.3543212890627,-0.041730165,0.01059963198893892,-0.10352069495950267,sh000300_train_frozen_vol70_drawdown10_v1
2024-02-01,robustness,2024-01-31,2024-02-01,risk_off,3215.352,3281.8052001953124,3397.6142049153646,-0.048232913,0.01071149663988658,-0.11001744476584385,sh000300_train_frozen_vol70_drawdown10_v1
2024-02-02,robustness,2024-02-01,2024-02-02,risk_off,3217.711,3275.3381469726564,3391.0581868489585,-0.0386433,0.01061338752182141,-0.10936452465124824,sh000300_train_frozen_vol70_drawdown10_v1
2024-02-05,robustness,2024-02-02,2024-02-05,risk_off,3179.628,3267.8639892578126,3383.8382202148437,-0.044901848,0.01081056460169495,-0.1185439784678134,sh000300_train_frozen_vol70_drawdown10_v1
2024-02-06,robustness,2024-02-05,2024-02-06,risk_off,3200.422,3263.5822998046874,3377.403771972656,-0.026059747,0.010679406646107923,-0.11277941610024744,sh000300_train_frozen_vol70_drawdown10_v1
2024-02-07,robustness,2024-02-06,2024-02-07,risk_off,3311.692,3264.541943359375,3372.9417358398437,0.005829215,0.013256928514815941,-0.0819332241238675,sh000300_train_frozen_vol70_drawdown10_v1
2024-02-08,robustness,2024-02-07,2024-02-08,risk_off,3343.63,3267.8669921875,3368.9679321289063,0.020292401,0.013351170668362047,-0.07307937936320108,sh000300_train_frozen_vol70_drawdown10_v1
2024-02-19,robustness,2024-02-08,2024-02-19,risk_neutral,3364.93,3271.3298828125,3364.929345703125,0.02101481,0.013364236051047175,-0.06035546647304857,sh000300_train_frozen_vol70_drawdown10_v1
2024-02-20,robustness,2024-02-19,2024-02-20,risk_neutral,3403.808,3277.3119384765623,3362.120080566406,0.036429644,0.013505675856244856,-0.049498876810482595,sh000300_train_frozen_vol70_drawdown10_v1
2024-02-21,robustness,2024-02-20,2024-02-21,risk_neutral,3410.854,3283.808642578125,3359.4998291015627,0.039602995,0.013489616955666328,-0.047531335112711015,sh000300_train_frozen_vol70_drawdown10_v1
2024-02-22,robustness,2024-02-21,2024-02-22,risk_neutral,3456.871,3291.6083984375,3357.508964029948,0.047258735,0.013695851093750646,-0.03468122892954417,sh000300_train_frozen_vol70_drawdown10_v1
2024-02-23,robustness,2024-02-22,2024-02-23,risk_on,3486.675,3304.4880493164064,3355.9357666015626,0.07977283,0.0125709941854417,-0.02101489540776913,sh000300_train_frozen_vol70_drawdown10_v1
2024-02-26,robustness,2024-02-23,2024-02-26,risk_on,3489.742,3315.2386962890623,3355.024532063802,0.06565821,0.012362797997352373,-0.020153775853637423,sh000300_train_frozen_vol70_drawdown10_v1
2024-02-27,robustness,2024-02-26,2024-02-27,risk_on,3453.359,3324.4178466796875,3353.221846516927,0.05614543,0.012683326147477164,-0.02392592717824049,sh000300_train_frozen_vol70_drawdown10_v1
2024-02-28,robustness,2024-02-27,2024-02-28,risk_on,3494.787,3338.2120971679688,3352.5014811197916,0.08570778,0.012095613280875252,-0.006745967039669343,sh000300_train_frozen_vol70_drawdown10_v1
2024-02-29,robustness,2024-02-28,2024-02-29,risk_on,3450.26,3349.1284423828124,3351.4734497070312,0.06755304,0.012646569302640034,-0.019401021519067307,sh000300_train_frozen_vol70_drawdown10_v1
2024-03-01,robustness,2024-02-29,2024-03-01,risk_on,3516.083,3361.0771484375,3351.432784016927,0.07292223,0.012906951576581263,0.0,sh000300_train_frozen_vol70_drawdown10_v1
2024-03-04,robustness,2024-03-01,2024-03-04,risk_on,3537.804,3370.821398925781,3352.257735188802,0.058297873,0.012363952338422936,0.0,sh000300_train_frozen_vol70_drawdown10_v1
2024-03-05,robustness,2024-03-04,2024-03-05,risk_on,3540.869,3381.173791503906,3353.002168782552,0.062105298,0.012306793503389719,0.0,sh000300_train_frozen_vol70_drawdown10_v1
2024-03-06,robustness,2024-03-05,2024-03-06,risk_on,3565.514,3394.2514892578124,3354.3793823242186,0.07916379,0.012013004123310203,0.0,sh000300_train_frozen_vol70_drawdown10_v1
2024-03-07,robustness,2024-03-06,2024-03-07,risk_on,3551.048,3409.5519409179688,3355.8945515950522,0.09430063,0.011108677155742762,-0.00405714874580132,sh000300_train_frozen_vol70_drawdown10_v1
2024-03-08,robustness,2024-03-07,2024-03-08,risk_on,3529.72,3425.2703369140627,3358.152266438802,0.09777093,0.010934292777044306,-0.010038930195089169,sh000300_train_frozen_vol70_drawdown10_v1
2024-03-11,robustness,2024-03-08,2024-03-11,risk_on,3544.91,3441.6302856445313,3360.5741333007813,0.101686835,0.01089660205421946,-0.0057786912045696415,sh000300_train_frozen_vol70_drawdown10_v1
2024-03-12,robustness,2024-03-11,2024-03-12,risk_on,3589.264,3462.1120849609374,3363.8738321940104,0.12883139,0.010301278267929037,0.0,sh000300_train_frozen_vol70_drawdown10_v1
2024-03-13,robustness,2024-03-12,2024-03-13,risk_on,3597.494,3481.965673828125,3367.174365234375,0.12406862,0.01033436077688729,0.0,sh000300_train_frozen_vol70_drawdown10_v1
2024-03-14,robustness,2024-03-13,2024-03-14,risk_on,3572.361,3494.999133300781,3369.7227986653647,0.07871175,0.008315734119615364,-0.00698620017800744,sh000300_train_frozen_vol70_drawdown10_v1
2024-03-15,robustness,2024-03-14,2024-03-15,risk_on,3562.223,3505.9287841796877,3371.9797973632812,0.065375924,0.008324358635032942,-0.009804324095787464,sh000300_train_frozen_vol70_drawdown10_v1
2024-03-18,robustness,2024-03-15,2024-03-18,risk_on,3569.993,3516.18193359375,3375.3195963541666,0.06094122,0.00829475324797493,-0.007644481784771062,sh000300_train_frozen_vol70_drawdown10_v1
2024-03-19,robustness,2024-03-18,2024-03-19,risk_on,3603.528,3526.167932128906,3379.5123291015625,0.05867541,0.008196093705208195,0.0,sh000300_train_frozen_vol70_drawdown10_v1
2024-03-20,robustness,2024-03-19,2024-03-20,risk_on,3577.63,3534.506726074219,3383.4469604492188,0.048895597,0.008485510845771593,-0.007186899286459103,sh000300_train_frozen_vol70_drawdown10_v1
2024-03-21,robustness,2024-03-20,2024-03-21,risk_on,3585.384,3540.932373046875,3387.7139282226562,0.037176132,0.008097166944720704,-0.005035077453323211,sh000300_train_frozen_vol70_drawdown10_v1
2024-03-22,robustness,2024-03-21,2024-03-22,risk_on,3581.09,3545.653125,3391.8314127604167,0.027078867,0.00796893684160937,-0.006226672252013232,sh000300_train_frozen_vol70_drawdown10_v1
2024-03-25,robustness,2024-03-22,2024-03-25,risk_on,3545.002,3548.416125488281,3395.9564127604167,0.015834928,0.00835118507666238,-0.016241339545506994,sh000300_train_frozen_vol70_drawdown10_v1
2024-03-26,robustness,2024-03-25,2024-03-26,risk_on,3525.763,3552.036328125,3399.204626464844,0.020966291,0.00808130735921177,-0.02158027773752269,sh000300_train_frozen_vol70_drawdown10_v1
2024-03-27,robustness,2024-03-26,2024-03-27,risk_on,3543.747,3554.484326171875,3402.646610514323,0.014009476,0.007748028408963817,-0.016589576824632912,sh000300_train_frozen_vol70_drawdown10_v1
2024-03-28,robustness,2024-03-27,2024-03-28,risk_on,3502.787,3557.1106811523437,3405.235546875,0.015224099,0.007648901771218108,-0.027956204216367575,sh000300_train_frozen_vol70_drawdown10_v1
2024-03-29,robustness,2024-03-28,2024-03-29,risk_on,3520.965,3557.35478515625,3408.5051310221356,0.0013885498,0.006500945672384868,-0.02291170945141041,sh000300_train_frozen_vol70_drawdown10_v1
2024-04-01,robustness,2024-03-29,2024-04-01,risk_neutral,3537.484,3557.3387817382813,3411.857246907552,-9.047985e-05,0.006439151734502464,-0.01832764669986575,sh000300_train_frozen_vol70_drawdown10_v1
2024-04-02,robustness,2024-04-01,2024-04-02,risk_on,3595.647,3560.077685546875,3414.875695800781,0.015470266,0.007369551414800608,-0.0021870520637089497,sh000300_train_frozen_vol70_drawdown10_v1
2024-04-03,robustness,2024-04-02,2024-04-03,risk_on,3580.676,3560.835791015625,3417.3684611002604,0.004252434,0.007302729909968088,-0.0063415770040361474,sh000300_train_frozen_vol70_drawdown10_v1
2024-04-08,robustness,2024-04-03,2024-04-08,risk_on,3567.803,3561.67353515625,3420.392643229167,0.0047183037,0.007289823792901473,-0.00991392238414357,sh000300_train_frozen_vol70_drawdown10_v1
2024-04-09,robustness,2024-04-08,2024-04-09,risk_on,3536.408,3562.0079345703125,3423.027823893229,0.0018947124,0.007433916381060304,-0.01862622290397231,sh000300_train_frozen_vol70_drawdown10_v1
2024-04-10,robustness,2024-04-09,2024-04-10,risk_neutral,3533.487,3561.4367919921874,3426.135074869792,-0.0032223463,0.0073734761967794065,-0.01943678920892622,sh000300_train_frozen_vol70_drawdown10_v1
2024-04-11,robustness,2024-04-10,2024-04-11,risk_neutral,3504.709,3557.2090454101562,3429.0617065429688,-0.023557723,0.006965142525128134,-0.027422872725846315,sh000300_train_frozen_vol70_drawdown10_v1
2024-04-12,robustness,2024-04-11,2024-04-12,risk_neutral,3504.245,3552.5466064453126,3432.698193359375,-0.02592051,0.006924841768945764,-0.027551598568324676,sh000300_train_frozen_vol70_drawdown10_v1
2024-04-15,robustness,2024-04-12,2024-04-15,risk_neutral,3475.839,3547.7205078125,3435.7538614908854,-0.027019083,0.006975038296414871,-0.03543443040948846,sh000300_train_frozen_vol70_drawdown10_v1
2024-04-16,robustness,2024-04-15,2024-04-16,risk_neutral,3549.076,3547.0631591796873,3440.286311848958,-0.00369066,0.008498897884541539,-0.015110787896329136,sh000300_train_frozen_vol70_drawdown10_v1
2024-04-17,robustness,2024-04-16,2024-04-17,risk_neutral,3511.115,3544.1192626953125,3443.8770263671877,-0.016492426,0.008781075147988154,-0.025645168841218813,sh000300_train_frozen_vol70_drawdown10_v1
2024-04-18,robustness,2024-04-17,2024-04-18,risk_neutral,3565.403,3542.2130126953125,3448.5642944335937,-0.010579884,0.009221589122772208,-0.010579909242861008,sh000300_train_frozen_vol70_drawdown10_v1
2024-04-19,robustness,2024-04-18,2024-04-19,risk_neutral,3569.802,3541.8216186523437,3453.3789957682293,-0.002188027,0.00909758563982687,-0.009359181753504808,sh000300_train_frozen_vol70_drawdown10_v1
2024-04-22,robustness,2024-04-19,2024-04-22,risk_neutral,3541.662,3539.6355224609374,3457.392097981771,-0.012194514,0.009236715501428953,-0.017168165611351927,sh000300_train_frozen_vol70_drawdown10_v1
2024-04-23,robustness,2024-04-22,2024-04-23,risk_neutral,3530.905,3537.12626953125,3462.422481282552,-0.014013886,0.009251647085148163,-0.020153317898427336,sh000300_train_frozen_vol70_drawdown10_v1
2024-04-24,robustness,2024-04-23,2024-04-24,risk_neutral,3506.225,3535.1874267578123,3466.2807495117186,-0.010938466,0.009118052938739147,-0.02700214247227195,sh000300_train_frozen_vol70_drawdown10_v1
2024-04-25,robustness,2024-04-24,2024-04-25,risk_neutral,3521.622,3534.9803833007813,3470.4781860351563,-0.0011744499,0.009104318821217261,-0.022729393008194876,sh000300_train_frozen_vol70_drawdown10_v1
2024-04-26,robustness,2024-04-25,2024-04-26,risk_neutral,3530.281,3534.307080078125,3475.667834472656,-0.003799975,0.009048091540655332,-0.020326488031782497,sh000300_train_frozen_vol70_drawdown10_v1
2024-04-29,robustness,2024-04-26,2024-04-29,risk_on,3584.269,3538.3811767578127,3481.5401000976562,0.023262024,0.009245596544113515,-0.00534449372837531,sh000300_train_frozen_vol70_drawdown10_v1
2024-04-30,robustness,2024-04-29,2024-04-30,risk_on,3623.912,3543.528527832031,3487.3201538085937,0.029238343,0.009458563655987781,0.0,sh000300_train_frozen_vol70_drawdown10_v1
2024-05-06,robustness,2024-04-30,2024-05-06,risk_on,3604.394,3546.8740356445314,3491.6780721028645,0.01891458,0.009542452644942355,-0.005385910534573157,sh000300_train_frozen_vol70_drawdown10_v1
2024-05-07,robustness,2024-05-06,2024-05-07,risk_on,3657.877,3549.9855346679688,3497.07900390625,0.017307043,0.009418137849115096,0.0,sh000300_train_frozen_vol70_drawdown10_v1
2024-05-08,robustness,2024-05-07,2024-05-08,risk_on,3659.008,3553.902136230469,3502.996472167969,0.021876335,0.0093480296685899,0.0,sh000300_train_frozen_vol70_drawdown10_v1
2024-05-09,robustness,2024-05-08,2024-05-09,risk_on,3630.223,3557.0231323242188,3509.4162027994794,0.017495394,0.009501011617862204,-0.007866928906526627,sh000300_train_frozen_vol70_drawdown10_v1
2024-05-10,robustness,2024-05-09,2024-05-10,risk_on,3664.561,3563.4307861328125,3516.9030192057294,0.036238194,0.009400626481889171,0.0,sh000300_train_frozen_vol70_drawdown10_v1
2024-05-13,robustness,2024-05-10,2024-05-13,risk_on,3666.277,3570.0702880859376,3524.379121907552,0.03758049,0.009386596934127099,0.0,sh000300_train_frozen_vol70_drawdown10_v1
2024-05-14,robustness,2024-05-13,2024-05-14,risk_on,3664.691,3578.069384765625,3532.463505045573,0.04564774,0.009121115067470709,-0.0004326409590791336,sh000300_train_frozen_vol70_drawdown10_v1
2024-05-15,robustness,2024-05-14,2024-05-15,risk_on,3657.045,3585.709375,3540.0738850911457,0.043604255,0.009156781519768094,-0.0025181341954100267,sh000300_train_frozen_vol70_drawdown10_v1
2024-05-16,robustness,2024-05-15,2024-05-16,risk_on,3626.056,3593.22021484375,3545.3132853190104,0.04321742,0.009177753355078226,-0.010970581413645819,sh000300_train_frozen_vol70_drawdown10_v1
2024-05-17,robustness,2024-05-16,2024-05-17,risk_on,3640.359,3597.7843627929688,3550.2587687174478,0.025720239,0.008110279639167684,-0.007069354603171263,sh000300_train_frozen_vol70_drawdown10_v1
2024-05-20,robustness,2024-05-17,2024-05-20,risk_on,3677.97,3606.1271118164063,3555.476102701823,0.04752195,0.007845231052819115,0.0,sh000300_train_frozen_vol70_drawdown10_v1
2024-05-21,robustness,2024-05-20,2024-05-21,risk_on,3690.962,3612.4050537109374,3560.261999511719,0.035215855,0.007257509080405253,0.0,sh000300_train_frozen_vol70_drawdown10_v1
2024-05-22,robustness,2024-05-21,2024-05-22,risk_on,3676.161,3617.722998046875,3564.6837809244794,0.029794097,0.0073656378814739906,-0.004010072641018936,sh000300_train_frozen_vol70_drawdown10_v1
2024-05-23,robustness,2024-05-22,2024-05-23,risk_on,3684.451,3624.862438964844,3568.476778157552,0.04031694,0.007044598493448311,-0.0017640350888797895,sh000300_train_frozen_vol70_drawdown10_v1
2024-05-24,robustness,2024-05-23,2024-05-24,risk_on,3641.792,3630.406787109375,3571.062060546875,0.031404734,0.007576016806582006,-0.0133217093591953,sh000300_train_frozen_vol70_drawdown10_v1
2024-05-27,robustness,2024-05-24,2024-05-27,risk_on,3601.475,3635.169287109375,3572.924279785156,0.027166009,0.007853828238870238,-0.02424484957845452,sh000300_train_frozen_vol70_drawdown10_v1
2024-05-28,robustness,2024-05-27,2024-05-28,risk_on,3635.708,3640.873583984375,3575.9634318033854,0.03239584,0.008029259060741627,-0.014970055919429459,sh000300_train_frozen_vol70_drawdown10_v1
2024-05-29,robustness,2024-05-28,2024-05-29,risk_on,3609.172,3644.8181396484374,3577.8698486328126,0.022346973,0.00825713877390051,-0.022159479514068492,sh000300_train_frozen_vol70_drawdown10_v1
2024-05-30,robustness,2024-05-29,2024-05-30,risk_on,3613.522,3646.2807861328124,3580.5908813476562,0.008161426,0.0075939939905031815,-0.020980964639923605,sh000300_train_frozen_vol70_drawdown10_v1
2024-05-31,robustness,2024-05-30,2024-05-31,risk_neutral,3594.312,3644.80078125,3581.894698079427,-0.008167982,0.007280643184722912,-0.026185559372887468,sh000300_train_frozen_vol70_drawdown10_v1
2024-06-03,robustness,2024-05-31,2024-06-03,risk_neutral,3579.925,3643.5773315429688,3582.596716308594,-0.006788671,0.007239246751392154,-0.030083449198250012,sh000300_train_frozen_vol70_drawdown10_v1
2024-06-04,robustness,2024-06-03,2024-06-04,risk_neutral,3588.748,3640.120886230469,3583.3947021484373,-0.018898666,0.0063976562997484256,-0.027693015958270117,sh000300_train_frozen_vol70_drawdown10_v1
2024-06-05,robustness,2024-06-04,2024-06-05,risk_neutral,3615.671,3637.9540283203123,3584.2306518554688,-0.011843979,0.00665439469269609,-0.020398751701593665,sh000300_train_frozen_vol70_drawdown10_v1
2024-06-06,robustness,2024-06-05,2024-06-06,risk_neutral,3594.794,3636.182580566406,3584.959749348958,-0.009759426,0.006554583996403699,-0.026054988100419507,sh000300_train_frozen_vol70_drawdown10_v1
2024-06-07,robustness,2024-06-06,2024-06-07,risk_neutral,3592.245,3632.566784667969,3586.001835123698,-0.019733846,0.0061464578294445245,-0.026745547413775994,sh000300_train_frozen_vol70_drawdown10_v1
2024-06-11,robustness,2024-06-07,2024-06-11,risk_neutral,3574.114,3627.958630371094,3586.4885701497396,-0.02513808,0.006198928486511801,-0.03165784505806912,sh000300_train_frozen_vol70_drawdown10_v1
2024-06-12,robustness,2024-06-11,2024-06-12,risk_neutral,3542.877,3621.8679321289064,3585.7154541015625,-0.0332399,0.006404937561595166,-0.04012096694178802,sh000300_train_frozen_vol70_drawdown10_v1
2024-06-13,robustness,2024-06-12,2024-06-13,risk_neutral,3544.123,3616.2218383789063,3584.8259399414064,-0.030877888,0.006419005942529029,-0.039783360166369186,sh000300_train_frozen_vol70_drawdown10_v1
2024-06-14,robustness,2024-06-13,2024-06-14,risk_neutral,3526.131,3611.2255981445314,3584.0554402669272,-0.027557433,0.006276815974790574,-0.044657954859645854,sh000300_train_frozen_vol70_drawdown10_v1
2024-06-17,robustness,2024-06-14,2024-06-17,risk_neutral,3541.533,3606.2843017578125,3583.7106079101563,-0.027147293,0.006295414607260728,-0.04048509807397449,sh000300_train_frozen_vol70_drawdown10_v1
2024-06-18,robustness,2024-06-17,2024-06-18,risk_neutral,3536.199,3599.195751953125,3583.1473754882813,-0.038545966,0.005696807580246435,-0.041930245571887625,sh000300_train_frozen_vol70_drawdown10_v1
2024-06-19,robustness,2024-06-18,2024-06-19,risk_neutral,3545.59,3591.9271606445313,3582.1817423502603,-0.039385915,0.005657715028626705,-0.03938589168802065,sh000300_train_frozen_vol70_drawdown10_v1
2024-06-20,robustness,2024-06-19,2024-06-20,risk_neutral,3528.749,3584.5565673828123,3581.367061360677,-0.040099382,0.005673190349768718,-0.04394867636183719,sh000300_train_frozen_vol70_drawdown10_v1
2024-06-21,robustness,2024-06-20,2024-06-21,risk_neutral,3503.282,3575.4981201171877,3579.9986938476563,-0.04917121,0.005691200109952355,-0.050848514834457625,sh000300_train_frozen_vol70_drawdown10_v1
2024-06-24,robustness,2024-06-21,2024-06-24,risk_neutral,3495.62,3568.1895263671877,3578.5741943359376,-0.04013735,0.005296713495548574,-0.05292435994279732,sh000300_train_frozen_vol70_drawdown10_v1
2024-06-25,robustness,2024-06-24,2024-06-25,risk_neutral,3476.81,3561.9562744140626,3577.4376627604165,-0.03461498,0.004944724685199518,-0.05802060830073463,sh000300_train_frozen_vol70_drawdown10_v1
2024-06-26,robustness,2024-06-25,2024-06-26,risk_neutral,3457.902,3553.0659790039062,3576.306648763021,-0.048905432,0.004271026453854192,-0.0631433810154397,sh000300_train_frozen_vol70_drawdown10_v1
2024-06-27,robustness,2024-06-26,2024-06-27,risk_neutral,3480.265,3546.6206176757814,3575.248612467448,-0.035716593,0.004542012078101108,-0.05708458293260166,sh000300_train_frozen_vol70_drawdown10_v1
2024-06-28,robustness,2024-06-27,2024-06-28,risk_neutral,3454.118,3538.6504150390624,3574.437459309896,-0.04411322,0.004649136663062046,-0.06416863670097861,sh000300_train_frozen_vol70_drawdown10_v1
2024-07-01,robustness,2024-06-28,2024-07-01,risk_neutral,3461.657,3532.0176635742187,3573.4489908854166,-0.036906958,0.004688343795719494,-0.06212606279327271,sh000300_train_frozen_vol70_drawdown10_v1
2024-07-02,robustness,2024-07-01,2024-07-02,risk_neutral,3478.183,3526.93056640625,3572.46064453125,-0.02842015,0.004874995581406246,-0.057648605850704304,sh000300_train_frozen_vol70_drawdown10_v1
2024-07-03,robustness,2024-07-02,2024-07-03,risk_neutral,3471.786,3521.0824584960938,3570.3962931315104,-0.032591343,0.004792687396763785,-0.05938181712348978,sh000300_train_frozen_vol70_drawdown10_v1
2024-07-04,robustness,2024-07-03,2024-07-04,risk_neutral,3463.414,3513.469616699219,3568.441927083333,-0.042110264,0.0043094457065316625,-0.06165001342754217,sh000300_train_frozen_vol70_drawdown10_v1
2024-07-05,robustness,2024-07-04,2024-07-05,risk_neutral,3445.813,3506.0205688476562,3566.408760579427,-0.041443527,0.00428282128437738,-0.06641870913033188,sh000300_train_frozen_vol70_drawdown10_v1
2024-07-08,robustness,2024-07-05,2024-07-08,risk_neutral,3431.061,3497.9613647460938,3564.652978515625,-0.04487002,0.004295349264083952,-0.0704154865202028,sh000300_train_frozen_vol70_drawdown10_v1
2024-07-09,robustness,2024-07-08,2024-07-09,risk_neutral,3401.76,3489.3436645507813,3562.457527669271,-0.04822284,0.004471547537675479,-0.07835407436609432,sh000300_train_frozen_vol70_drawdown10_v1
2024-07-10,robustness,2024-07-09,2024-07-10,risk_neutral,3439.811,3484.1903686523438,3561.3758951822915,-0.029091,0.0051319466233175955,-0.06804483079312462,sh000300_train_frozen_vol70_drawdown10_v1
2024-07-11,robustness,2024-07-10,2024-07-11,risk_neutral,3428.966,3478.43251953125,3560.1212443033855,-0.0324924,0.005126858914269458,-0.07098308129682274,sh000300_train_frozen_vol70_drawdown10_v1
2024-07-12,robustness,2024-07-11,2024-07-12,risk_neutral,3468.169,3475.5344116210936,3559.993408203125,-0.016437888,0.005792498252518394,-0.06036176312228059,sh000300_train_frozen_vol70_drawdown10_v1
2024-07-15,robustness,2024-07-12,2024-07-15,risk_neutral,3472.401,3472.0778076171873,3558.7154907226563,-0.019520402,0.005691509852989154,-0.059215196538207615,sh000300_train_frozen_vol70_drawdown10_v1
2024-07-16,robustness,2024-07-15,2024-07-16,risk_neutral,3476.247,3469.080212402344,3558.1343587239585,-0.016953766,0.005707662919124111,-0.058173139888531566,sh000300_train_frozen_vol70_drawdown10_v1
2024-07-17,robustness,2024-07-16,2024-07-17,risk_neutral,3498.283,3466.7148559570314,3557.015690104167,-0.0133425,0.005874414309009069,-0.05220291066781846,sh000300_train_frozen_vol70_drawdown10_v1
2024-07-18,robustness,2024-07-17,2024-07-18,risk_neutral,3501.584,3465.3566040039063,3555.8787231445312,-0.0076981783,0.005806602574525717,-0.05130855698238812,sh000300_train_frozen_vol70_drawdown10_v1
2024-07-19,robustness,2024-07-18,2024-07-19,risk_neutral,3520.931,3466.239050292969,3555.533203125,0.0050377846,0.005718715214138392,-0.04606685460816051,sh000300_train_frozen_vol70_drawdown10_v1
2024-07-22,robustness,2024-07-19,2024-07-22,risk_neutral,3539.016,3468.4088500976563,3555.668387858073,0.012414336,0.005783912084239957,-0.04116699232315002,sh000300_train_frozen_vol70_drawdown10_v1
2024-07-23,robustness,2024-07-22,2024-07-23,risk_neutral,3514.925,3470.314599609375,3555.8133870442707,0.0109626055,0.005865842448985152,-0.0476940345994028,sh000300_train_frozen_vol70_drawdown10_v1
2024-07-24,robustness,2024-07-23,2024-07-24,risk_neutral,3439.878,3469.4133911132812,3554.4509847005206,-0.005212486,0.007482284585254714,-0.06802670691842538,sh000300_train_frozen_vol70_drawdown10_v1
2024-07-25,robustness,2024-07-24,2024-07-25,risk_neutral,3418.166,3466.308447265625,3552.582401529948,-0.017843127,0.007428268964258217,-0.07390916102335066,sh000300_train_frozen_vol70_drawdown10_v1
2024-07-26,robustness,2024-07-25,2024-07-26,risk_neutral,3399.272,3463.5661499023436,3549.4991170247395,-0.015878439,0.007351731711033315,-0.07902816344295416,sh000300_train_frozen_vol70_drawdown10_v1
2024-07-29,robustness,2024-07-26,2024-07-29,risk_neutral,3409.293,3460.94794921875,3545.9221313476564,-0.015126884,0.007368986834379718,-0.07631315409659101,sh000300_train_frozen_vol70_drawdown10_v1
2024-07-30,robustness,2024-07-29,2024-07-30,risk_neutral,3390.742,3456.575891113281,3542.361263020833,-0.025139868,0.007323352359229328,-0.08133922204921495,sh000300_train_frozen_vol70_drawdown10_v1
2024-07-31,robustness,2024-07-30,2024-07-31,risk_neutral,3369.382,3451.455700683594,3537.553015136719,-0.029496014,0.007405494453506775,-0.08712629430262109,sh000300_train_frozen_vol70_drawdown10_v1
2024-08-01,robustness,2024-07-31,2024-08-01,risk_neutral,3442.084,3450.389196777344,3533.9376139322917,-0.0061587095,0.008939418285347748,-0.06742901592652029,sh000300_train_frozen_vol70_drawdown10_v1
2024-08-02,robustness,2024-08-01,2024-08-02,risk_neutral,3419.267,3449.061901855469,3530.4216837565104,-0.0077038407,0.008987287526313675,-0.07361084469162293,sh000300_train_frozen_vol70_drawdown10_v1
2024-08-05,robustness,2024-08-02,2024-08-05,risk_neutral,3384.392,3446.7284545898438,3525.7522013346356,-0.013601899,0.009206735755725871,-0.08305960108954913,sh000300_train_frozen_vol70_drawdown10_v1
2024-08-06,robustness,2024-08-05,2024-08-06,risk_neutral,3343.321,3443.806506347656,3520.369600423177,-0.017179012,0.009392428432335814,-0.09418706484510697,sh000300_train_frozen_vol70_drawdown10_v1
2024-08-07,robustness,2024-08-06,2024-08-07,risk_neutral,3342.979,3438.9649047851562,3515.007735188802,-0.02815038,0.008984205141885464,-0.09427973472997409,sh000300_train_frozen_vol70_drawdown10_v1
2024-08-08,robustness,2024-08-07,2024-08-08,risk_neutral,3341.489,3434.5910522460936,3509.748470052083,-0.025511205,0.008976961927611537,-0.094683420887964,sh000300_train_frozen_vol70_drawdown10_v1
2024-08-09,robustness,2024-08-08,2024-08-09,risk_neutral,3342.937,3428.329455566406,3505.029821777344,-0.03610897,0.00850771250278096,-0.09429111176080718,sh000300_train_frozen_vol70_drawdown10_v1
2024-08-12,robustness,2024-08-09,2024-08-12,risk_neutral,3331.627,3421.2907592773436,3499.8842895507814,-0.040540814,0.008485104165510581,-0.09735536949553447,sh000300_train_frozen_vol70_drawdown10_v1
2024-08-13,robustness,2024-08-12,2024-08-13,risk_neutral,3325.865,3413.7716552734373,3494.0158732096356,-0.04325992,0.00845510507823018,-0.09891647010420568,sh000300_train_frozen_vol70_drawdown10_v1
2024-08-14,robustness,2024-08-13,2024-08-14,risk_neutral,3334.39,3405.577001953125,3488.073006184896,-0.04684955,0.008303739385553958,-0.09501036708650312,sh000300_train_frozen_vol70_drawdown10_v1
2024-08-15,robustness,2024-08-14,2024-08-15,risk_off,3309.239,3395.959753417969,3481.9576416015625,-0.054930866,0.008340737338781039,-0.10183658879485291,sh000300_train_frozen_vol70_drawdown10_v1
2024-08-16,robustness,2024-08-15,2024-08-16,risk_neutral,3341.953,3387.010852050781,3476.2493408203127,-0.05083257,0.008607853948289241,-0.08233284931466445,sh000300_train_frozen_vol70_drawdown10_v1
