datetime,gross_return,net_return,universe_equal_weight_return,buy_fraction,sell_fraction,one_way_turnover,cost,holdings,label_lane,seed
2025-05-23,-0.0042519234120845795,-0.004451923412084579,-0.005542146507650614,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-05-26,4.645466833608225e-05,-0.00019354533166391773,-0.0013860550243407488,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-05-27,0.006087696645408869,0.005887696645408869,0.011870303191244602,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-05-28,0.0022974431049078703,0.0020574431049078705,-0.0054674833081662655,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-05-29,0.007759594824165106,0.007559594824165106,0.004063648637384176,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-05-30,0.004872473422437906,0.004672473422437907,0.007983741350471973,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-06-03,-0.00041438103653490543,-0.0006143810365349054,0.005390724632889032,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-06-04,0.00282466528005898,0.00262466528005898,0.000490745238494128,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-06-05,0.0030587147921323776,0.0028587147921323775,0.007458148058503866,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-06-06,-0.0007717001717537642,-0.0010117001717537641,-0.0068748448975384235,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-06-09,0.004018289968371391,0.003818289968371391,0.006766356062144041,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-06-10,0.0022344039753079414,0.0020344039753079413,0.0015754379564896226,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-06-11,-0.009960356168448925,-0.010160356168448926,-0.008143366314470768,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-06-12,0.0024202882777899504,0.0022202882777899503,0.0026550625916570425,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-06-13,-0.00517047056928277,-0.00537047056928277,-0.002056579105556011,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-06-16,0.012198783457279205,0.011918783457279205,0.0020822081714868546,0.14,0.14,0.14,0.00028000000000000003,50,paper_proxy,20260725
2025-06-17,-0.007024446502327919,-0.007264446502327919,-0.01128444168716669,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-06-18,-6.66618361719884e-05,-0.0002666618361719884,-0.0029898476786911488,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-06-19,-0.0010613143676891923,-0.0012613143676891924,0.005703265313059092,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-06-20,0.006369570270180702,0.0061695702701807026,0.013303819112479687,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-06-23,0.013324636034667492,0.013124636034667491,0.014593610540032387,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-06-24,-6.61313533782959e-05,-0.0002661313533782959,-0.002877107122913003,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-06-25,-0.0028129208367317915,-0.0030129208367317916,-0.00035989945172332227,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-06-26,0.008066282607614994,0.007866282607614994,0.00781644694507122,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-06-27,0.011378215625882149,0.011178215625882148,0.001048876903951168,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-06-30,-0.008363873697817326,-0.008563873697817326,-0.005600817035883665,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-07-01,0.006378358695656061,0.0061783586956560615,0.006940836552530527,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-07-02,0.005842205137014389,0.005642205137014389,-0.00019862134649883956,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-07-03,-0.00020331740961410105,-0.00040331740961410103,-0.002266230992972851,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-07-04,0.011979260481894016,0.011779260481894016,0.010825508274137974,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-07-07,-0.002945546992123127,-0.003145546992123127,-0.0032041342929005623,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-07-08,-0.0014416193589568138,-0.001641619358956814,0.0017548184841871262,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-07-09,-0.003665301715955138,-0.003905301715955138,0.00446303328499198,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-07-10,0.006292666308581829,0.006092666308581829,0.0018643565708771348,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-07-11,0.0030570782255381346,0.0028570782255381345,0.002651674672961235,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-07-14,-0.003919576294720173,-0.0041195762947201725,-0.0016149092698469758,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-07-15,0.01109849102795124,0.01085849102795124,0.010654053650796413,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-07-16,0.0052155256271362305,0.005015525627136231,0.005056900437921286,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-07-17,0.005556371062994003,0.005356371062994004,0.009924085810780525,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-07-18,0.005204713437706232,0.005004713437706232,0.007856473326683044,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-07-21,-0.0017127906903624535,-0.0019127906903624536,-0.00275067868642509,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-07-22,0.006160614546388388,0.005960614546388388,0.011350174434483051,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-07-23,0.0021983361802995205,0.0019983361802995204,-0.0035509304143488407,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-07-24,0.005674669519066811,0.005474669519066811,0.003471516305580735,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-07-25,0.005227729212492704,0.005027729212492705,0.005617130547761917,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-07-28,0.0028010273817926645,0.0026010273817926644,-0.002709233434870839,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-07-29,-0.009579312987625599,-0.0097793129876256,-0.014532336965203285,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-07-30,-0.0017394853057339787,-0.0019394853057339788,-0.003486480563879013,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-07-31,0.005708608776330948,0.005508608776330948,0.0038659407291561365,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-08-01,0.013626179657876492,0.013426179657876491,0.006820259150117636,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-08-04,0.006161962635815144,0.005961962635815144,0.00512067461386323,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-08-05,0.0021269202698022127,0.0018869202698022127,-7.463547080988064e-05,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-08-06,-0.0017858910141512752,-0.0019858910141512752,-0.0030871457420289516,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-08-07,0.002473802538588643,0.002273802538588643,0.00904659554362297,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-08-08,0.005921827629208565,0.005721827629208565,0.004224918782711029,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-08-11,0.01843431405723095,0.01823431405723095,0.011017939075827599,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-08-12,-0.008855069987475872,-0.009055069987475873,-0.008144143968820572,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-08-13,0.006767318118363619,0.006527318118363619,0.014740663580596447,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-08-14,0.0108633516356349,0.010663351635634899,0.013720176182687283,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-08-15,0.002500789240002632,0.002300789240002632,-0.0026510576717555523,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-08-18,0.007466205395758152,0.007266205395758152,0.010178365744650364,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-08-19,0.001585642108693719,0.0013856421086937188,-0.002092143287882209,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-08-20,0.0113899577409029,0.0111899577409029,0.018513718619942665,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-08-21,0.021759452298283577,0.021559452298283578,0.02343372441828251,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-08-22,-0.005300845950841904,-0.0055408459508419034,-0.0029342330526560545,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-08-25,-0.019317638128995895,-0.019517638128995894,-0.016468673944473267,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-08-26,0.006204368080943823,0.006004368080943823,0.019279755651950836,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-08-27,0.01320704910904169,0.01300704910904169,0.0027194893918931484,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-08-28,-0.002018879633396864,-0.002298879633396864,0.008203567005693913,0.14,0.14,0.14,0.00028000000000000003,50,paper_proxy,20260725
2025-08-29,0.0003792619681917131,0.00013926196819171312,-0.01894674450159073,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-09-01,-0.012457400560379028,-0.012697400560379029,-0.010936479084193707,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-09-02,-0.00389620428904891,-0.00409620428904891,-0.024868236854672432,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-09-03,0.006717821583151817,0.006517821583151818,0.025670424103736877,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-09-04,0.004501830320805311,0.0043018303208053115,0.006544568110257387,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-09-05,-0.003315640613436699,-0.003515640613436699,-0.008615286089479923,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-09-08,-0.005155771970748901,-0.005355771970748901,0.0010023361537605524,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-09-09,0.015789471566677094,0.015549471566677093,0.024221980944275856,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-09-10,-0.006455776747316122,-0.006655776747316122,-0.003020418807864189,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-09-11,-0.0013617741642519832,-0.0016017741642519831,-0.0003048410580959171,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-09-12,-0.004401414189487696,-0.004601414189487695,0.0024093727115541697,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-09-15,0.004478411749005318,0.004238411749005318,0.008462712168693542,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-09-16,-0.010139627382159233,-0.010339627382159234,-0.009399822913110256,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-09-17,-0.0009726262069307268,-0.0012126262069307267,-0.0027905397582799196,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-09-18,0.001224344945512712,0.001024344945512712,0.0050397296436131,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-09-19,-0.0006288301665335894,-0.0008688301665335893,-0.0049786693416535854,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-09-22,0.009314542636275291,0.009114542636275291,0.013210617937147617,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-09-23,-0.001959644490852952,-0.002159644490852952,0.002145838923752308,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-09-24,-0.0034180080983787775,-0.0036180080983787776,-0.013280355371534824,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-09-25,0.017890416085720062,0.017690416085720063,0.014271586202085018,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-09-26,0.004344525281339884,0.004144525281339884,0.007118272595107555,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-09-29,0.00787646509706974,0.007676465097069741,0.016729608178138733,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-09-30,-0.01999839022755623,-0.020278390227556228,-0.01817222312092781,0.14,0.14,0.14,0.00028000000000000003,50,paper_proxy,20260725
2025-10-09,-0.008506217040121555,-0.008746217040121556,-0.0036342379171401262,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-10-10,-0.01334408763796091,-0.013544087637960911,-0.018470630049705505,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-10-13,0.0166780948638916,0.0164380948638916,0.014352502301335335,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-10-14,-0.003870766144245863,-0.004070766144245863,-0.0033007084857672453,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-10-15,-0.02098744921386242,-0.021187449213862418,-0.025666484609246254,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-10-16,0.00289597874507308,0.00269597874507308,0.005747208371758461,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-10-17,0.011278393678367138,0.011078393678367137,0.013072983361780643,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-10-20,-0.004826812539249659,-0.005066812539249658,-0.004924182314425707,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-10-21,0.0013750111684203148,0.0011750111684203147,0.000652094604447484,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-10-22,0.003165324917063117,0.002965324917063117,0.012166487984359264,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-10-23,0.017918843775987625,0.017718843775987626,0.016325287520885468,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-10-24,-0.007680424489080906,-0.007880424489080906,-0.004544512834399939,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-10-27,0.0077436696738004684,0.007543669673800469,0.015848036855459213,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-10-28,0.000750637031160295,0.000550637031160295,-0.008102724328637123,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-10-29,0.0014412093441933393,0.0012412093441933393,-0.008105558343231678,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-10-30,0.0016237354138866067,0.0014237354138866066,0.0023152928333729506,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-10-31,-0.012039132416248322,-0.012239132416248322,-0.013789104297757149,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-11-03,-0.0010819232556968927,-0.0012819232556968928,0.00047546508722007275,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-11-04,0.013131074607372284,0.012931074607372283,0.014522017911076546,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-11-05,-0.0066290427930653095,-0.006829042793065309,-0.001568088075146079,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-11-06,0.008254477754235268,0.008054477754235267,0.004978162236511707,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-11-07,-0.011081335134804249,-0.01132133513480425,-0.009636865928769112,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-11-10,0.0019844709895551205,0.0017444709895551205,-0.004754321184009314,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-11-11,0.008885829709470272,0.008685829709470272,0.013215437531471252,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-11-12,-0.013212168589234352,-0.013412168589234353,-0.016359278932213783,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-11-13,-0.007376749534159899,-0.007576749534159898,-0.00293724681250751,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-11-14,-0.009640171192586422,-0.009880171192586423,-0.009737216867506504,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-11-17,0.004148641601204872,0.003908641601204872,0.000665525090880692,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-11-18,-0.007000846788287163,-0.0072408467882871625,-0.006159587297588587,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-11-19,-0.019331807270646095,-0.019571807270646096,-0.029298333451151848,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-11-20,-0.0009314632625319064,-0.0011314632625319065,0.003984325565397739,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-11-21,0.006306871306151152,0.006106871306151152,0.01405973732471466,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-11-24,0.0037942088674753904,0.0035542088674753907,0.003593964036554098,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-11-25,0.002634878270328045,0.002434878270328045,0.0006454217946156859,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-11-26,0.0076325200498104095,0.00743252004981041,0.006628729403018951,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-11-27,0.016374999657273293,0.016134999657273292,0.011826531030237675,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-11-28,-0.004586254246532917,-0.004786254246532917,-0.008183940313756466,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-12-01,0.0009106218931265175,0.0007106218931265176,-0.0063392771407961845,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-12-02,0.0030995095148682594,0.0028995095148682593,0.0008325905073434114,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-12-03,0.0077231465838849545,0.007483146583884955,0.010761307552456856,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-12-04,0.010232922621071339,0.009992922621071338,0.01038659643381834,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-12-05,0.00022309065388981253,2.309065388981252e-05,-0.0051433490589261055,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-12-08,0.010954898782074451,0.010754898782074451,0.004649619106203318,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-12-09,-0.007860078476369381,-0.008060078476369381,-0.010308168828487396,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-12-10,0.009619036689400673,0.009419036689400672,0.00943778920918703,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-12-11,-0.003993235994130373,-0.004193235994130373,-0.008601692505180836,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-12-12,-0.012185472063720226,-0.012385472063720227,-0.012593456543982029,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-12-15,0.01884271949529648,0.01864271949529648,0.020189397037029266,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-12-16,-0.008943823166191578,-0.009183823166191579,-0.004866896662861109,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-12-17,0.008645154535770416,0.008445154535770416,0.004935737233608961,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-12-18,0.012832148931920528,0.012632148931920528,0.013075074180960655,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-12-19,0.003047115867957473,0.0028471158679574727,0.0016928008990362287,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-12-22,0.0027233625296503305,0.0024833625296503308,0.008640296757221222,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2025-12-23,0.0072142635472118855,0.007014263547211886,0.004865237511694431,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-12-24,0.003404872491955757,0.003204872491955757,0.004020026884973049,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-12-25,-0.004957134835422039,-0.005157134835422039,-0.0031936976592987776,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-12-26,0.0019201613031327724,0.0017201613031327724,0.0023428197018802166,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-12-29,-0.0008481776458211243,-0.0010481776458211244,-0.0008626219350844622,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-12-30,0.01952609047293663,0.01932609047293663,0.018969230353832245,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2025-12-31,0.011803553439676762,0.011603553439676761,0.016482725739479065,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-01-05,0.001049308804795146,0.000849308804795146,0.0026913038454949856,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-01-06,-0.00624238234013319,-0.00644238234013319,-0.0015758690424263477,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-01-07,0.007659180089831352,0.007459180089831353,0.014094606041908264,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-01-08,-0.0024926448240876198,-0.00269264482408762,0.015737861394882202,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-01-09,-0.0021283256355673075,-0.0023283256355673076,-0.010314259678125381,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-01-12,0.0015974879497662187,0.0013974879497662186,0.003642969997599721,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-01-13,0.008358330465853214,0.008158330465853214,-0.001395119004882872,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-01-14,-0.002789976540952921,-0.002989976540952921,-0.002393745817244053,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-01-15,0.01408598106354475,0.01388598106354475,0.0028907926753163338,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-01-16,0.0039059531409293413,0.0037059531409293412,-0.005302740260958672,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-01-19,0.0021910846699029207,0.0019910846699029206,0.005350660998374224,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-01-20,0.0005664932541549206,0.0003664932541549206,0.0036043727304786444,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-01-21,-0.0054278685711324215,-0.005627868571132421,0.010178246535360813,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-01-22,0.004359564743936062,0.004159564743936062,-0.004065460059791803,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-01-23,-0.007364918012171984,-0.007564918012171983,-0.0005481048137880862,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-01-26,0.006886259187012911,0.006686259187012911,0.003663352457806468,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-01-27,-0.0011457133805379272,-0.0013457133805379272,-0.001988064730539918,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-01-28,-0.0068463911302387714,-0.007046391130238771,-0.011786912567913532,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-01-29,-0.02056249789893627,-0.02076249789893627,-0.02776341699063778,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-01-30,0.024133572354912758,0.02393357235491276,0.024502886459231377,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-02-02,0.018357397988438606,0.018157397988438607,0.003985828720033169,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-02-03,-0.0039189038798213005,-0.0041589038798213,-0.01372174546122551,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2026-02-04,-0.0015735196648165584,-0.0018135196648165583,-0.0020854617469012737,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2026-02-05,0.014005525037646294,0.013805525037646293,0.01943577267229557,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-02-06,-0.00019304633315186948,-0.00043304633315186945,0.000832053367048502,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2026-02-09,0.0008180189179256558,0.0006180189179256559,0.0014780423371121287,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-02-10,-0.001634129323065281,-0.001834129323065281,0.00861713569611311,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-02-11,-0.012774317525327206,-0.012974317525327206,-0.013598280027508736,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-02-12,0.011373821645975113,0.011173821645975112,0.012500851415097713,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-02-13,0.005948921665549278,0.005748921665549279,0.01001585740596056,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-02-24,0.0008364331442862749,0.0006364331442862749,0.00425434997305274,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-02-25,0.0014827096601948142,0.0012427096601948142,0.00560713978484273,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2026-02-26,0.009554815478622913,0.009354815478622913,0.0008126344182528555,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-02-27,-0.009248023852705956,-0.009448023852705956,-0.028421394526958466,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-03-02,-0.009975799359381199,-0.0101757993593812,-0.006376133766025305,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-03-03,0.00726162688806653,0.0070216268880665305,0.008208120241761208,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2026-03-04,0.008000948466360569,0.007720948466360569,0.005065134726464748,0.14,0.14,0.14,0.00028000000000000003,50,paper_proxy,20260725
2026-03-05,-0.00952125433832407,-0.00976125433832407,-0.006491889711469412,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2026-03-06,0.020289693027734756,0.020089693027734758,0.015490669757127762,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-03-09,0.004275691695511341,0.0040756916955113414,0.004644806031137705,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-03-10,-0.0010163033148273826,-0.0012163033148273827,-0.003137947991490364,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-03-11,-0.010302029550075531,-0.010502029550075532,-0.011572374030947685,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-03-12,-0.012983772903680801,-0.013183772903680802,-0.0035295186098665,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-03-13,-0.007301604840904474,-0.007501604840904474,-0.01830459013581276,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-03-16,0.004239269532263279,0.004039269532263279,0.00800275057554245,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-03-17,-0.024160251021385193,-0.02436025102138519,-0.021726755425333977,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-03-18,-0.0035147368907928467,-0.0037147368907928468,-0.009666470810770988,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-03-19,-0.03642141446471214,-0.03662141446471214,-0.036726757884025574,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-03-20,0.019490042701363564,0.019210042701363565,0.017721068114042282,0.14,0.14,0.14,0.00028000000000000003,50,paper_proxy,20260725
2026-03-23,0.021582596004009247,0.021342596004009246,0.018624870106577873,0.12,0.12,0.12,0.00023999999999999998,50,paper_proxy,20260725
2026-03-24,-0.013761712238192558,-0.013961712238192559,-0.014933532103896141,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-03-25,0.004774367902427912,0.004574367902427912,0.009038961492478848,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-03-26,-0.003794194431975484,-0.0039941944319754836,2.376096517764381e-06,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-03-27,-0.005600485950708389,-0.005800485950708389,-0.015699399635195732,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
2026-03-30,0.02117718756198883,0.020977187561988832,0.017269765958189964,0.1,0.1,0.1,0.0002,50,paper_proxy,20260725
