entry_family,entry_variant_id,industry_name,entry_event_count,entry_success_primary_precision,entry_future_50pct_high_120d_rate,median_drawdown_before_gain
volume_confirmation_entry,volume_hold_3d,商贸零售,8,0.375,0.125,-0.12513972129553108
volume_confirmation_entry,volume_hold_3d,国防军工,26,0.34615384615384615,0.23076923076923078,-0.0879930762591088
volume_confirmation_entry,volume_hold_3d,基础化工,20,0.15,0.2,-0.15862206626130965
volume_confirmation_entry,volume_hold_3d,家用电器,14,0.07142857142857142,0.07142857142857142,-0.17672240744689066
volume_confirmation_entry,volume_hold_3d,建筑材料,11,0.36363636363636365,0.2727272727272727,-0.2011834139216364
volume_confirmation_entry,volume_hold_3d,建筑装饰,42,0.11904761904761904,0.11904761904761904,-0.12872775143637172
volume_confirmation_entry,volume_hold_3d,房地产,29,0.20689655172413793,0.13793103448275862,-0.26899696070658863
volume_confirmation_entry,volume_hold_3d,有色金属,34,0.14705882352941177,0.058823529411764705,-0.21255729478137447
volume_confirmation_entry,volume_hold_3d,机械设备,22,0.22727272727272727,0.0,-0.16997765143180915
volume_confirmation_entry,volume_hold_3d,汽车,44,0.18181818181818182,0.11363636363636363,-0.2151726449392679
volume_confirmation_entry,volume_hold_3d,煤炭,11,0.45454545454545453,0.09090909090909091,-0.08349901764913603
volume_confirmation_entry,volume_hold_3d,电力设备,29,0.2413793103448276,0.10344827586206896,-0.17841973660115995
volume_confirmation_entry,volume_hold_3d,电子,55,0.38181818181818183,0.14545454545454545,-0.11768953570728691
volume_confirmation_entry,volume_hold_3d,石油石化,13,0.15384615384615385,0.07692307692307693,-0.18016530879736947
volume_confirmation_entry,volume_hold_3d,社会服务,1,1.0,0.0,-0.00778736484152609
volume_confirmation_entry,volume_hold_3d,计算机,37,0.35135135135135137,0.24324324324324326,-0.12433152753572019
volume_confirmation_entry,volume_hold_3d,轻工制造,3,0.6666666666666666,0.3333333333333333,-0.07716882515664025
volume_confirmation_entry,volume_hold_3d,通信,14,0.35714285714285715,0.21428571428571427,-0.11565162001426488
volume_confirmation_entry,volume_hold_3d,钢铁,12,0.16666666666666666,0.16666666666666666,-0.12819269876691602
volume_confirmation_entry,volume_hold_3d,银行,95,0.11578947368421053,0.010526315789473684,-0.12060301928974027
volume_confirmation_entry,volume_hold_3d,非银金融,117,0.11965811965811966,0.08547008547008547,-0.16352201844663317
volume_confirmation_entry,volume_hold_3d,食品饮料,38,0.39473684210526316,0.10526315789473684,-0.13270273838611496
volume_confirmation_entry,volume_hold_5d,交通运输,18,0.2777777777777778,0.1111111111111111,-0.10403031165278948
volume_confirmation_entry,volume_hold_5d,传媒,2,1.0,1.0,-0.030170529091533727
volume_confirmation_entry,volume_hold_5d,公用事业,14,0.14285714285714285,0.0,-0.07856208000442894
volume_confirmation_entry,volume_hold_5d,农林牧渔,6,0.0,0.0,-0.15115289609270827
volume_confirmation_entry,volume_hold_5d,医药生物,15,0.2,0.2,-0.19327311077932519
volume_confirmation_entry,volume_hold_5d,商贸零售,4,0.25,0.0,-0.29577285283382415
volume_confirmation_entry,volume_hold_5d,国防军工,7,0.2857142857142857,0.0,-0.2484689480980915
volume_confirmation_entry,volume_hold_5d,基础化工,2,0.5,0.0,-0.04262433970461199
volume_confirmation_entry,volume_hold_5d,家用电器,2,0.0,0.5,-0.2435399147518112
volume_confirmation_entry,volume_hold_5d,建筑材料,3,0.0,0.0,-0.35639606363599996
volume_confirmation_entry,volume_hold_5d,建筑装饰,10,0.0,0.1,-0.19817418925624009
volume_confirmation_entry,volume_hold_5d,房地产,7,0.42857142857142855,0.2857142857142857,-0.08839283821230004
volume_confirmation_entry,volume_hold_5d,有色金属,7,0.5714285714285714,0.2857142857142857,-0.08541091387361022
volume_confirmation_entry,volume_hold_5d,机械设备,8,0.125,0.125,-0.2691744456344086
volume_confirmation_entry,volume_hold_5d,汽车,11,0.2727272727272727,0.2727272727272727,-0.1300893252872387
volume_confirmation_entry,volume_hold_5d,煤炭,5,0.4,0.2,-0.06947366814864309
volume_confirmation_entry,volume_hold_5d,电力设备,11,0.18181818181818182,0.0,-0.19776385705068866
volume_confirmation_entry,volume_hold_5d,电子,16,0.4375,0.25,-0.25735552132342027
volume_confirmation_entry,volume_hold_5d,石油石化,8,0.25,0.0,-0.0946165216019973
volume_confirmation_entry,volume_hold_5d,计算机,6,0.16666666666666666,0.16666666666666666,-0.2611482675362967
volume_confirmation_entry,volume_hold_5d,轻工制造,2,0.5,0.0,-0.11814508904766119
volume_confirmation_entry,volume_hold_5d,通信,4,0.25,0.0,-0.17562773780733154
volume_confirmation_entry,volume_hold_5d,钢铁,1,0.0,0.0,-0.2610229275412729
volume_confirmation_entry,volume_hold_5d,银行,33,0.15151515151515152,0.030303030303030304,-0.0736727394611234
volume_confirmation_entry,volume_hold_5d,非银金融,21,0.09523809523809523,0.19047619047619047,-0.1918605005760462
volume_confirmation_entry,volume_hold_5d,食品饮料,7,0.2857142857142857,0.0,-0.15629746302377556
volume_confirmation_entry,volume_rank_money_jump_followthrough,传媒,1,0.0,0.0,-0.3218390605101811
volume_confirmation_entry,volume_rank_money_jump_followthrough,医药生物,2,0.5,0.5,-0.05197382902566228
volume_confirmation_entry,volume_rank_money_jump_followthrough,建筑装饰,1,0.0,0.0,-0.07992208871401763
volume_confirmation_entry,volume_rank_money_jump_followthrough,房地产,1,0.0,0.0,-0.09296682531685385
volume_confirmation_entry,volume_rank_money_jump_followthrough,煤炭,1,0.0,0.0,-0.11348121957366042
volume_confirmation_entry,volume_rank_money_jump_followthrough,电力设备,1,0.0,0.0,-0.2324059054344244
volume_confirmation_entry,volume_rank_money_jump_followthrough,电子,1,0.0,0.0,-0.10761230965872981
volume_confirmation_entry,volume_rank_money_jump_followthrough,银行,3,0.0,0.0,-0.14531254551839012
volume_confirmation_entry,volume_second_money_rank_jump,交通运输,6,0.0,0.0,-0.07847679579097883
volume_confirmation_entry,volume_second_money_rank_jump,传媒,1,0.0,0.0,-0.5061124925268311
volume_confirmation_entry,volume_second_money_rank_jump,公用事业,7,0.2857142857142857,0.14285714285714285,-0.08194440158060923
volume_confirmation_entry,volume_second_money_rank_jump,农林牧渔,1,0.0,0.0,-0.30247406565222
volume_confirmation_entry,volume_second_money_rank_jump,医药生物,5,0.2,0.0,-0.15433894040507556
volume_confirmation_entry,volume_second_money_rank_jump,商贸零售,1,0.0,0.0,-0.2862453146760128
volume_confirmation_entry,volume_second_money_rank_jump,国防军工,1,0.0,1.0,-0.23573370951638029
volume_confirmation_entry,volume_second_money_rank_jump,基础化工,4,0.0,0.0,-0.18370228323123844
volume_confirmation_entry,volume_second_money_rank_jump,建筑材料,1,0.0,0.0,-0.1704016424651139
volume_confirmation_entry,volume_second_money_rank_jump,建筑装饰,4,0.0,0.0,-0.18852913272582883
volume_confirmation_entry,volume_second_money_rank_jump,房地产,2,0.0,0.0,-0.0894361674011413
volume_confirmation_entry,volume_second_money_rank_jump,有色金属,2,1.0,0.5,-0.03388947091786182
volume_confirmation_entry,volume_second_money_rank_jump,机械设备,1,0.0,1.0,-0.04074509607130594
volume_confirmation_entry,volume_second_money_rank_jump,汽车,5,0.2,0.0,-0.27320952069823845
volume_confirmation_entry,volume_second_money_rank_jump,煤炭,2,0.5,0.0,-0.11427581048019125
volume_confirmation_entry,volume_second_money_rank_jump,电力设备,3,0.3333333333333333,0.6666666666666666,-0.1322789484379624
volume_confirmation_entry,volume_second_money_rank_jump,电子,9,0.2222222222222222,0.2222222222222222,-0.14918916719453834
volume_confirmation_entry,volume_second_money_rank_jump,石油石化,1,0.0,0.0,-0.017513118032311037
volume_confirmation_entry,volume_second_money_rank_jump,社会服务,2,0.5,0.5,-0.13359019770059538
volume_confirmation_entry,volume_second_money_rank_jump,计算机,1,0.0,0.0,-0.2789981296958812
volume_confirmation_entry,volume_second_money_rank_jump,轻工制造,1,1.0,0.0,-0.05059863689416266
volume_confirmation_entry,volume_second_money_rank_jump,通信,1,0.0,0.0,-0.2895175011131489
volume_confirmation_entry,volume_second_money_rank_jump,钢铁,1,0.0,0.0,-0.2222222222222222
volume_confirmation_entry,volume_second_money_rank_jump,银行,20,0.2,0.05,-0.10665848816345963
volume_confirmation_entry,volume_second_money_rank_jump,非银金融,11,0.2727272727272727,0.18181818181818182,-0.10934255671705828
volume_confirmation_entry,volume_second_money_rank_jump,食品饮料,4,0.25,0.25,-0.2468377599405997
