launch_stratum_scope,filter_variant,matched_delay_mode,matched_delay_pseudo_reject_set_mode,matched_delay_exact_real_reject_count_used,matched_delay_approximation_used,matched_delay_random_seed,matched_delay_n_repeats,matched_delay_sample_with_replacement,matched_delay_n_jobs,matched_delay_max_sample_per_variant,matched_delay_max_resample_attempts,matched_delay_pseudo_rejected_count_target,matched_delay_sample_count,matched_delay_valid_sample_count,matched_delay_invalid_due_to_horizon_count,matched_delay_reject_precision_nonwinner,matched_delay_winner_false_reject_rate,matched_delay_median_drawdown_avoided_on_pseudo_rejected_nonwinners,matched_delay_mean_drawdown_avoided_on_pseudo_rejected_nonwinners,matched_delay_bootstrap_mean,matched_delay_bootstrap_std
prelaunch_path_quality:controlled_repair_from_deep_drawdown,industry_breadth_evaporation_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,306,6120,5460,660,0.8921568627450979,1.0,0.1013362065136825,0.11889204048690953,0.1012723925417232,0.003830012443340928
prelaunch_path_quality:controlled_repair_from_deep_drawdown,industry_breadth_evaporation_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,236,4720,4191,529,0.8879237288135593,1.0,0.10297585051672836,0.12053661327196916,0.10272515014951158,0.005928143385815657
prelaunch_path_quality:controlled_repair_from_deep_drawdown,money_distribution_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,146,2920,2595,325,0.8886986301369862,1.0,0.09896717563818799,0.11692616701639606,0.0993239744646177,0.006730298360214038
prelaunch_path_quality:controlled_repair_from_deep_drawdown,money_distribution_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,163,3260,2884,376,0.8846625766871166,1.0,0.10156639360304348,0.12102648490121175,0.10263153345859082,0.008658521112084107
prelaunch_path_quality:controlled_repair_from_deep_drawdown,no_followthrough_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,219,4380,3894,486,0.8890410958904109,1.0,0.10593833804014513,0.12197245561090389,0.10767406998816138,0.005847899621990136
prelaunch_path_quality:controlled_repair_from_deep_drawdown,no_followthrough_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,252,5040,4497,543,0.8922619047619047,1.0,0.10507484958163912,0.11842604180495239,0.1035483463592459,0.005802861166644804
prelaunch_path_quality:controlled_repair_from_deep_drawdown,rank_evaporation_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,110,2200,1925,275,0.875,1.0,0.10164367926387871,0.11952368981027144,0.10297424579750611,0.01226250902674291
prelaunch_path_quality:controlled_repair_from_deep_drawdown,rank_evaporation_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,72,1440,1291,149,0.896527777777778,1.0,0.0992183661149253,0.11448379928809471,0.09890210383949723,0.011479043682426847
prelaunch_path_quality:controlled_repair_from_deep_drawdown,upper_shadow_money_distribution_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,184,3680,3289,391,0.8937500000000002,1.0,0.10202552725761574,0.11963445676413195,0.10220441652059511,0.006844970612779312
prelaunch_path_quality:controlled_repair_from_deep_drawdown,upper_shadow_volume_failure_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,61,1220,1090,130,0.8934426229508198,1.0,0.10059325417818338,0.11899894872952085,0.09987277359187069,0.01634097241268481
prelaunch_path_quality:controlled_repair_from_deep_drawdown,wide_stop_risk_no_add_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,16,320,287,33,0.896875,1.0,0.10466237640423473,0.11638717122454054,0.10259569570264841,0.02278415883904397
prelaunch_path_quality:controlled_repair_from_deep_drawdown,wide_stop_risk_no_new_entry_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,40,800,719,81,0.8987499999999999,1.0,0.0980275796890617,0.11663802630032791,0.10017849847758302,0.023646353190652728
prelaunch_path_quality:range_tightening_then_expand,break_ema20_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,614,12280,10887,1393,0.8865635179153095,1.0,0.10409878882102805,0.12093283926942959,0.10465913786133249,0.003694780103028049
prelaunch_path_quality:range_tightening_then_expand,break_launch_low_3d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,246,4920,4348,572,0.883739837398374,1.0,0.10423773944100323,0.12025051256836602,0.10566030038448178,0.006096406519577195
prelaunch_path_quality:range_tightening_then_expand,break_launch_low_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,392,7840,6930,910,0.8839285714285715,1.0,0.10502060968970542,0.12203436461456636,0.10614495922771765,0.00524571448346663
prelaunch_path_quality:range_tightening_then_expand,break_median20_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,566,11320,10037,1283,0.8866607773851589,1.0,0.10433333334349915,0.120059395239324,0.103339907111611,0.00422463615878806
prelaunch_path_quality:range_tightening_then_expand,destructive_high_vol_3d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,14,280,254,26,0.9071428571428571,1.0,0.10884803830739354,0.1239721697145032,0.1102519379915278,0.03474413729782387
prelaunch_path_quality:range_tightening_then_expand,destructive_high_vol_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,22,440,394,46,0.8954545454545452,1.0,0.11347440480038815,0.1262437866479908,0.10987542549993086,0.022991010432242127
prelaunch_path_quality:range_tightening_then_expand,gap_fade_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,30,600,526,74,0.8766666666666666,1.0,0.10557381453436501,0.12163481441907975,0.10805383120049712,0.01657970726040116
prelaunch_path_quality:range_tightening_then_expand,gap_fade_break_prior_close_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,9,180,163,17,0.9055555555555556,1.0,0.11156394118336155,0.11937317713525256,0.11443787418583573,0.03328666900317982
prelaunch_path_quality:range_tightening_then_expand,industry_breadth_evaporation_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,989,19780,17541,2239,0.8868048533872599,1.0,0.10405497586800116,0.12002277485636108,0.10432253644135007,0.002376583288026831
prelaunch_path_quality:range_tightening_then_expand,industry_breadth_evaporation_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,733,14660,13027,1633,0.8886084583901773,1.0,0.10367239180644877,0.12028997892180748,0.10468351930753643,0.0033589080987087763
prelaunch_path_quality:range_tightening_then_expand,money_distribution_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,558,11160,9914,1246,0.8883512544802867,1.0,0.10424920965281148,0.1210192536860251,0.10486058593473233,0.002800854776614423
prelaunch_path_quality:range_tightening_then_expand,money_distribution_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,661,13220,11728,1492,0.8871406959152799,1.0,0.10422728490766908,0.12000999386231392,0.10427173142111124,0.0027974632554927607
prelaunch_path_quality:range_tightening_then_expand,no_followthrough_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,720,14400,12775,1625,0.8871527777777779,1.0,0.10332335264185225,0.11879954533857524,0.10322917134671213,0.0032062295917835134
prelaunch_path_quality:range_tightening_then_expand,no_followthrough_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,847,16940,15006,1934,0.8858323494687129,1.0,0.10493859162690422,0.12110512528070756,0.10494885930308537,0.001820547242580721
prelaunch_path_quality:range_tightening_then_expand,rank_evaporation_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,375,7500,6660,840,0.8879999999999999,1.0,0.10360609004030011,0.11956001104247302,0.10336659373509119,0.005385860203442807
prelaunch_path_quality:range_tightening_then_expand,rank_evaporation_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,211,4220,3758,462,0.8905213270142178,1.0,0.10513120746030774,0.1215168194448895,0.1042895487331607,0.0069575131546472865
prelaunch_path_quality:range_tightening_then_expand,upper_shadow_money_distribution_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,677,13540,11955,1585,0.8829394387001477,1.0,0.10439281507037926,0.12080574273635913,0.10506599300424073,0.0039779487763277515
prelaunch_path_quality:range_tightening_then_expand,upper_shadow_volume_failure_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,311,6220,5485,735,0.8818327974276527,1.0,0.10849820782389907,0.12218720010489988,0.10697688182009316,0.004841801711707098
prelaunch_path_quality:range_tightening_then_expand,wide_stop_risk_no_add_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,123,2460,2179,281,0.8857723577235772,1.0,0.10388123201185745,0.11771256444362246,0.10414490979251903,0.010942916748343896
prelaunch_path_quality:range_tightening_then_expand,wide_stop_risk_no_new_entry_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,217,4340,3873,467,0.8923963133640551,1.0,0.10369664609748644,0.11984934460986896,0.10492024595425939,0.006343890421288971
rank_jump_persistence_watchlist:industry_rank_jump_leader,break_ema20_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,680,13600,11672,1928,0.858235294117647,1.0,0.10702891629275907,0.12383270264674298,0.10684982415992925,0.0022659004362503466
rank_jump_persistence_watchlist:industry_rank_jump_leader,break_launch_low_3d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,798,15960,13695,2265,0.8580827067669172,1.0,0.10599175300933117,0.1238869449315699,0.10610848857644299,0.004202007654135621
rank_jump_persistence_watchlist:industry_rank_jump_leader,break_launch_low_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,980,19600,16884,2716,0.8614285714285714,1.0,0.10619880110363214,0.12457761982287763,0.10562477938421462,0.0026883168532527255
rank_jump_persistence_watchlist:industry_rank_jump_leader,break_median20_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,672,13440,11550,1890,0.859375,1.0,0.10645743219903919,0.1237681156941722,0.10583773999705622,0.003332544407340757
rank_jump_persistence_watchlist:industry_rank_jump_leader,destructive_high_vol_3d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,60,1200,1026,174,0.8550000000000001,1.0,0.10677957359078838,0.12303730216208024,0.10596145760534734,0.01775019849834288
rank_jump_persistence_watchlist:industry_rank_jump_leader,destructive_high_vol_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,95,1900,1617,283,0.8510526315789473,1.0,0.10380850700138977,0.12235058996373709,0.10429378611926095,0.010942512080628738
rank_jump_persistence_watchlist:industry_rank_jump_leader,gap_fade_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,65,1300,1124,176,0.8646153846153848,1.0,0.10727553532041406,0.12300219258339787,0.10404242442894085,0.013468913018448153
rank_jump_persistence_watchlist:industry_rank_jump_leader,gap_fade_break_prior_close_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,24,480,413,67,0.8604166666666668,1.0,0.10526477504503823,0.12297254492498584,0.10592276401780758,0.02660761750550417
rank_jump_persistence_watchlist:industry_rank_jump_leader,industry_breadth_evaporation_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1327,26540,22820,3720,0.8598342125094198,1.0,0.10676596526605797,0.1238421194832288,0.1070010648286807,0.002458013157874308
rank_jump_persistence_watchlist:industry_rank_jump_leader,industry_breadth_evaporation_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,993,19860,17049,2811,0.8584592145015104,1.0,0.10632832910595932,0.12366487452208472,0.10597200723557842,0.0018602605738592959
rank_jump_persistence_watchlist:industry_rank_jump_leader,money_distribution_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,773,15460,13218,2242,0.8549805950840879,1.0,0.10498031576225347,0.12354521302871065,0.10571411399312794,0.002992506445472524
rank_jump_persistence_watchlist:industry_rank_jump_leader,money_distribution_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,916,18320,15746,2574,0.8594978165938866,1.0,0.1067817228432475,0.12482367278390075,0.10742303160283699,0.00275625189100261
rank_jump_persistence_watchlist:industry_rank_jump_leader,no_followthrough_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1035,20700,17803,2897,0.8600483091787441,1.0,0.10740374010532827,0.12374216030780713,0.10732183989683375,0.002317852602424338
rank_jump_persistence_watchlist:industry_rank_jump_leader,no_followthrough_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1212,24240,20813,3427,0.8586221122112212,1.0,0.10815560920239961,0.12310585011048529,0.1079584848649909,0.002054762595582861
rank_jump_persistence_watchlist:industry_rank_jump_leader,rank_evaporation_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,558,11160,9608,1552,0.8609318996415771,1.0,0.10892907967621249,0.1239855364034704,0.10834462464207495,0.006116491808119938
rank_jump_persistence_watchlist:industry_rank_jump_leader,rank_evaporation_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,270,5400,4644,756,0.86,1.0,0.10657231873427517,0.1238684854283069,0.1074248385606088,0.006708056911034658
rank_jump_persistence_watchlist:industry_rank_jump_leader,upper_shadow_money_distribution_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,893,17860,15311,2549,0.8572788353863382,1.0,0.1055654903045157,0.12436158816821856,0.10708552245121954,0.0031800257585104983
rank_jump_persistence_watchlist:industry_rank_jump_leader,upper_shadow_volume_failure_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,414,8280,7107,1173,0.8583333333333334,1.0,0.10631402152164626,0.12438649993223863,0.10579695419327899,0.004307154996998335
rank_jump_persistence_watchlist:industry_rank_jump_leader,wide_stop_risk_no_add_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,165,3300,2836,464,0.8593939393939394,1.0,0.10611989342056943,0.12403015597633729,0.10741487437233026,0.008747761102221713
rank_jump_persistence_watchlist:industry_rank_jump_leader,wide_stop_risk_no_new_entry_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,305,6100,5236,864,0.8583606557377049,1.0,0.10838267054552597,0.12307794266632803,0.10709415765415058,0.00607354589985727
rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,break_ema20_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,580,11600,9876,1724,0.8513793103448275,1.0,0.11565706464188669,0.1286850628266698,0.11576403210580147,0.0035094158213563546
rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,break_launch_low_3d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,963,19260,16352,2908,0.8490134994807892,1.0,0.11678571747056923,0.1292096355226297,0.11643471761386834,0.0025097388692988617
rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,break_launch_low_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1102,22040,18748,3292,0.8506352087114338,1.0,0.11562935937143262,0.1288068084022267,0.11570066172531332,0.0027579845752501156
rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,break_median20_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,502,10040,8623,1417,0.8588645418326694,1.0,0.11622102473478335,0.13001671424994982,0.11596212964739486,0.0047687064521672725
rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,destructive_high_vol_3d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,54,1080,921,159,0.8527777777777776,1.0,0.10881855298417059,0.11964359501293578,0.10627775930155384,0.012752589406636617
rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,destructive_high_vol_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,89,1780,1524,256,0.8561797752808988,1.0,0.1187871616747081,0.130289987597384,0.11659738977228182,0.008418753517838636
rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,gap_fade_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,52,1040,889,151,0.8548076923076924,1.0,0.12047599911411128,0.13190835721816566,0.11907630754494647,0.01824610914018258
rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,gap_fade_break_prior_close_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,18,360,301,59,0.836111111111111,1.0,0.11761677519215374,0.12659226053298878,0.11558954750663855,0.02067685953071978
rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,industry_breadth_evaporation_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1282,25640,21817,3823,0.8508970358814352,1.0,0.114437202553202,0.1282413439479932,0.11504589007099882,0.002308352840692582
rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,industry_breadth_evaporation_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,927,18540,15829,2711,0.8537756202804745,1.0,0.11550095684703526,0.12907526126915686,0.11572227592210649,0.003760787288194942
rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,money_distribution_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,735,14700,12535,2165,0.8527210884353742,1.0,0.1157332102145428,0.12839628972794495,0.11571783073475854,0.003628368747832898
rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,money_distribution_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,853,17060,14537,2523,0.8521101992966,1.0,0.1165214755814647,0.1285603492438818,0.1158805494670088,0.0031140484550449617
rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,no_followthrough_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,902,18040,15368,2672,0.8518847006651885,1.0,0.11352005587459002,0.128431388257039,0.11354392276783565,0.003621287336717018
rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,no_followthrough_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1077,21540,18260,3280,0.8477251624883937,1.0,0.11562141674653295,0.1288923115039009,0.11576447657767064,0.0027025336699451584
rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,rank_evaporation_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,426,8520,7246,1274,0.8504694835680752,1.0,0.11395590982528103,0.12849911796903515,0.11428808223864059,0.004845901960407751
rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,rank_evaporation_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,203,4060,3441,619,0.8475369458128078,1.0,0.11191130209156916,0.12948365864652983,0.11553605795295248,0.011085520641524538
rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,upper_shadow_money_distribution_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,833,16660,14149,2511,0.8492797118847539,1.0,0.11383013819090379,0.12904871273100432,0.11491606063260248,0.0026936468996265304
rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,upper_shadow_volume_failure_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,420,8400,7188,1212,0.8557142857142856,1.0,0.11518756680896955,0.12884415280244477,0.1152532258151586,0.004251602990876497
rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,wide_stop_risk_no_add_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,120,2400,2030,370,0.8458333333333332,1.0,0.1139531220597283,0.12971784011161241,0.11594708369064306,0.012307816145267427
rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,wide_stop_risk_no_new_entry_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,261,5220,4412,808,0.8452107279693488,1.0,0.11308745747500101,0.12725591187215368,0.11378097097232272,0.007429128194182051
relative_strength_persistence:industry_relative_strength_persistence,break_ema20_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,738,14760,12769,1991,0.865108401084011,1.0,0.10583985499078469,0.12328839869799182,0.10575187524966094,0.0028655363847629326
relative_strength_persistence:industry_relative_strength_persistence,break_launch_low_3d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,743,14860,12783,2077,0.8602288021534321,1.0,0.10475239147398918,0.12324413808340218,0.10508841874939275,0.003508089660910997
relative_strength_persistence:industry_relative_strength_persistence,break_launch_low_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,938,18760,16194,2566,0.8632196162046908,1.0,0.10328266857358898,0.12199436828358998,0.10411385395868356,0.0023214582851647935
relative_strength_persistence:industry_relative_strength_persistence,break_median20_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,717,14340,12392,1948,0.8641562064156206,1.0,0.10601701834451646,0.12237159540327021,0.10574508756939394,0.003298747481519356
relative_strength_persistence:industry_relative_strength_persistence,destructive_high_vol_3d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,51,1020,862,158,0.8450980392156863,1.0,0.11233923040338731,0.12309436448453517,0.1099295353635362,0.01759695217716124
relative_strength_persistence:industry_relative_strength_persistence,destructive_high_vol_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,81,1620,1379,241,0.8512345679012345,1.0,0.10341629798346344,0.12040107595893616,0.10557139007563954,0.011926888899382093
relative_strength_persistence:industry_relative_strength_persistence,gap_fade_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,62,1240,1081,159,0.871774193548387,1.0,0.1092281050838683,0.12130537169958866,0.10742728993605617,0.012619861138350421
relative_strength_persistence:industry_relative_strength_persistence,gap_fade_break_prior_close_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,19,380,339,41,0.8921052631578947,1.0,0.11141697027646746,0.12851617997187917,0.11786710177104842,0.02694065023351962
relative_strength_persistence:industry_relative_strength_persistence,industry_breadth_evaporation_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1401,28020,24188,3832,0.8632405424696644,1.0,0.1055556937252353,0.12273984916998668,0.10552034767830905,0.0014753055506231008
relative_strength_persistence:industry_relative_strength_persistence,industry_breadth_evaporation_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1054,21080,18206,2874,0.863662239089184,1.0,0.1050905346466603,0.1229906682832093,0.1055239120520451,0.0025480321668881175
relative_strength_persistence:industry_relative_strength_persistence,money_distribution_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,796,15920,13739,2181,0.863002512562814,1.0,0.10564093004786368,0.12209716557279356,0.10559503449074574,0.003681833795344807
relative_strength_persistence:industry_relative_strength_persistence,money_distribution_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,918,18360,15835,2525,0.8624727668845316,1.0,0.10490225809577769,0.12224416456842865,0.10527702372476315,0.0027796464034802134
relative_strength_persistence:industry_relative_strength_persistence,no_followthrough_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1107,22140,19110,3030,0.8631436314363142,1.0,0.1071466264625251,0.12306575401261854,0.10696304125558946,0.0023429713969435983
relative_strength_persistence:industry_relative_strength_persistence,no_followthrough_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1293,25860,22344,3516,0.8640371229698378,1.0,0.10772804415894432,0.12288863042607812,0.10749558549620393,0.0015429203768331627
relative_strength_persistence:industry_relative_strength_persistence,rank_evaporation_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,493,9860,8481,1379,0.8601419878296147,1.0,0.10630082123902379,0.12239816699519848,0.10601924943260048,0.004433963375925005
relative_strength_persistence:industry_relative_strength_persistence,rank_evaporation_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,243,4860,4197,663,0.8635802469135804,1.0,0.10540158116082138,0.12448027380988855,0.10651240565017228,0.006594616217704988
relative_strength_persistence:industry_relative_strength_persistence,upper_shadow_money_distribution_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,938,18760,16200,2560,0.8635394456289978,1.0,0.10558074177703602,0.12257639423486402,0.10548679272433434,0.0028793627515386693
relative_strength_persistence:industry_relative_strength_persistence,upper_shadow_volume_failure_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,432,8640,7480,1160,0.8657407407407408,1.0,0.10473053127052437,0.12064303571611219,0.10511394147277324,0.003934788429582508
relative_strength_persistence:industry_relative_strength_persistence,wide_stop_risk_no_add_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,161,3220,2783,437,0.8642857142857142,1.0,0.10416662217585723,0.12066132428055606,0.10422134043162497,0.008495568619557043
relative_strength_persistence:industry_relative_strength_persistence,wide_stop_risk_no_new_entry_10d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,299,5980,5181,799,0.8663879598662207,1.0,0.10519058634362632,0.12267170094703492,0.1061991186195455,0.006169809287203991
relative_strength_persistence:relative_strength_10d_persistence,break_ema20_after_launch_5d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,676,13520,11685,1835,0.8642751479289942,1.0,0.11000804532642777,0.12333393255477258,0.10969832076432617,0.0030078706029361916
relative_strength_persistence:relative_strength_10d_persistence,break_launch_low_3d,bootstrap_empirical_delay_distribution,exact_real_reject_count,True,False,20260505,20,False,24,20000,10,1014,20280,17515,2765,0.8636587771203157,1.0,0.11132533182468765,0.12353375931968003,0.1111603484157826,0.0016678746019576074
