target_industry,model_task,fold_id,stable_candidate_id,failure_event_dedup_candidate_id,launch_stratum_event_id,raw_window_hit_count,kept_failure_decision_window,kept_failure_decision_effective_date,duplicate_window_hit_count,dedup_policy,dedup_pass
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013930,3,3,2022-01-13,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013931,3,3,2022-01-13,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013932,3,3,2022-01-13,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013933,3,3,2022-01-13,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013934,3,3,2022-01-13,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013935,3,3,2022-01-13,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013936,3,3,2022-01-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013937,3,3,2022-04-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013938,3,3,2022-04-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013939,3,3,2022-04-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013940,3,3,2022-04-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013941,3,3,2022-06-01,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013942,3,3,2022-06-01,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013943,3,3,2022-06-01,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013944,3,3,2022-06-01,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013945,3,3,2022-06-01,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013946,3,3,2022-06-01,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013947,3,3,2022-06-01,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013948,3,3,2022-06-02,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013949,3,3,2022-06-07,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013950,3,3,2022-06-20,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013951,3,3,2022-07-06,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013952,3,3,2022-07-13,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013953,3,3,2022-08-17,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013954,3,3,2022-08-17,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013955,3,3,2022-08-17,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013956,3,3,2022-09-02,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013957,3,3,2022-09-02,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013958,3,3,2022-09-02,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013959,3,3,2022-10-18,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013960,3,3,2022-10-18,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013961,3,3,2022-10-18,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013962,3,3,2022-10-18,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013963,3,3,2022-10-18,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013964,3,3,2022-10-27,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013965,3,3,2022-10-27,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013966,3,3,2022-10-27,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013967,3,3,2022-10-27,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013968,3,3,2022-10-28,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013969,3,3,2022-10-31,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013970,3,3,2022-11-17,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013971,3,3,2022-11-22,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00013972,3,3,2022-11-24,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00020180,3,3,2022-02-16,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00020181,3,3,2022-02-16,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00020182,3,3,2022-04-12,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00020183,3,3,2022-04-12,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00020184,3,3,2022-04-12,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00020185,3,3,2022-06-02,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00020186,3,3,2022-06-02,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00020187,3,3,2022-06-02,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00020188,3,3,2022-08-03,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00020189,3,3,2022-09-02,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00020190,3,3,2022-09-02,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00020191,3,3,2022-10-27,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00020192,3,3,2022-10-27,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00020193,3,3,2022-10-27,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00020194,3,3,2022-10-31,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00027569,1,10,2022-01-04,0,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00027570,3,3,2022-03-11,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00027571,3,3,2022-03-11,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00027572,3,3,2022-03-11,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00027573,3,3,2022-03-11,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00027574,2,3,2022-08-11,1,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028105,3,3,2022-02-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028106,3,3,2022-02-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028107,3,3,2022-02-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028108,3,3,2022-02-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028109,3,3,2022-02-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028110,3,3,2022-02-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028111,3,3,2022-04-12,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028112,3,3,2022-04-12,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028113,3,3,2022-04-12,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028114,3,3,2022-04-12,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028115,3,3,2022-04-12,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028116,3,3,2022-04-12,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028117,3,3,2022-04-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028118,3,3,2022-07-26,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028119,3,3,2022-07-26,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028120,3,3,2022-07-26,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028121,3,3,2022-07-26,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028122,3,3,2022-07-26,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028123,3,3,2022-07-28,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028124,3,3,2022-07-28,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028125,3,3,2022-07-28,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028126,3,3,2022-07-28,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028127,3,3,2022-07-28,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028128,3,3,2022-07-29,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028129,3,3,2022-09-16,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028130,3,3,2022-09-16,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028131,3,3,2022-09-16,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028132,3,3,2022-09-16,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028133,3,3,2022-11-15,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028134,3,3,2022-11-15,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028135,3,3,2022-11-15,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028136,3,3,2022-11-15,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028137,3,3,2022-11-25,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028932,1,10,2022-09-02,0,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028933,1,10,2022-09-02,0,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028934,3,3,2022-11-01,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028935,3,3,2022-12-05,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028936,3,3,2022-12-05,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028937,3,3,2022-12-05,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028938,3,3,2022-12-05,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028939,3,3,2022-12-05,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028940,3,3,2022-12-05,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028941,3,3,2022-12-05,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2022,,4d725adbb8d7e691e701,P07LSE_00028942,3,3,2022-12-05,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00002510,3,3,2023-01-11,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00002511,3,3,2023-03-16,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00002512,3,3,2023-06-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00002513,3,3,2023-06-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00002514,3,3,2023-06-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00002515,3,3,2023-06-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00002516,3,3,2023-06-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00002517,3,3,2023-07-31,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00002518,3,3,2023-07-31,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00002519,3,3,2023-07-31,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00002520,3,3,2023-07-31,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00002521,3,3,2023-07-31,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00002522,3,3,2023-07-31,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00002523,3,3,2023-08-04,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00002524,3,3,2023-09-07,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00002525,3,3,2023-09-07,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00002526,3,3,2023-09-08,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00002527,3,3,2023-09-13,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00002528,3,3,2023-09-13,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00002529,3,3,2023-09-13,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00002530,3,3,2023-09-13,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00002531,3,3,2023-09-13,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00013973,3,3,2023-01-06,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00013974,3,3,2023-02-17,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00013975,3,3,2023-03-10,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00013976,3,3,2023-06-16,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00013977,3,3,2023-06-20,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00013978,3,3,2023-06-20,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00013979,3,3,2023-06-20,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00013980,3,3,2023-06-20,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00013981,3,3,2023-06-20,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00013982,3,3,2023-06-20,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00013983,3,3,2023-06-20,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00013984,3,3,2023-06-21,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00013985,3,3,2023-06-28,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00013986,3,3,2023-07-11,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00013987,3,3,2023-07-11,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00013988,3,3,2023-07-12,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00013989,3,3,2023-11-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00013990,3,3,2023-11-17,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00013991,3,3,2023-11-24,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00013992,3,3,2023-11-24,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00020195,3,3,2023-01-10,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00020196,3,3,2023-01-17,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00020197,3,3,2023-01-17,2,merge_3d_5d_10d_for_main_p1_metrics,True
机械设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00020198,3,3,2023-03-09,2,merge_3d_5d_10d_for_main_p1_metrics,True
