filter_family,filter_variant,filter_action,launch_stratum_scope,stratum_family,stratum_variant,filter_event_count,filter_eligible_launch_count,filtered_launch_count,distinct_launch_episode_count,distinct_instrument_count,distinct_year_count,filter_conversion_rate,median_filter_delay_days,eligible_nonwinner_count,eligible_failure_count,eligible_pending_winner_count,eligible_pending_big_winner_count,filtered_nonwinner_count,filtered_failure_count,filtered_pending_winner_count,filtered_pending_big_winner_count,nonwinner_reject_recall,failure_reject_recall,reject_precision_nonwinner,reject_precision_failure,same_launch_stratum_nonwinner_prevalence,same_launch_stratum_failure_prevalence,reject_precision_nonwinner_lift_vs_scope_prevalence,reject_precision_failure_lift_vs_scope_prevalence,winner_false_reject_rate_among_pending_winners,big_winner_false_reject_rate_among_pending_winners,winner_coverage_loss_pending,winner_coverage_loss_total,median_drawdown_avoided_on_rejected_nonwinners,mean_drawdown_avoided_on_rejected_nonwinners,median_drawdown_avoided_vs_matched_delay,mean_drawdown_avoided_vs_matched_delay,filter_before_12pct_drawdown_rate,filter_before_20pct_drawdown_rate,matched_delay_reject_precision_nonwinner,matched_delay_winner_false_reject_rate,matched_delay_drawdown_avoided,instrument_year_filter_effect_lift,positive_unique_instrument_year_count,top1_instrument_contribution,top5_instrument_contribution,filter_observable_delay_days,filter_after_target_achieved_count,observability_leak_check_passed,rejection_reason,p1_failure_filter_candidate
upper_shadow_volume_failure_filter,upper_shadow_volume_failure_5d,reduce_risk,rank_jump_persistence_watchlist:industry_rank_jump_leader,rank_jump_persistence_watchlist,industry_rank_jump_leader,414,2027,414,414,185,8,0.20424272323630982,2.0,1743,735,281,291,331,131,83,80,0.18990246701090074,0.1782312925170068,0.7995169082125604,0.3164251207729469,0.8598914652195363,0.36260483473112975,0.9297881657755938,0.8726445167438956,0.29537366548042704,0.27491408934707906,0.29537366548042704,0.29225352112676056,0.11647729774213544,0.1322468664371381,0.010163276220489181,0.007860366504899463,0.9933333333333333,0.9833333333333333,0.8583333333333334,1.0,0.10631402152164626,0.6987622685297104,123,0.016908212560386472,0.0748792270531401,1.0,0,True,nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
money_distribution_filter,money_distribution_10d,reduce_risk,money_price_keep_context:money_expansion_no_distribution,money_price_keep_context,money_expansion_no_distribution,1341,3271,1341,1341,255,8,0.4099663711403241,4.0,2869,1051,401,424,1129,376,212,210,0.3935169048448937,0.3577545195052331,0.8419090231170768,0.2803877703206562,0.8771018037297462,0.32130846835830024,0.95987605946879,0.8726435744232791,0.5286783042394015,0.49528301886792453,0.5286783042394015,0.527363184079602,0.09670489812182859,0.11226206938703388,0.0026114569421615552,0.0016737366639163892,0.9785714285714285,1.0,0.8780760626398211,1.0,0.09409344117966703,0.6725720727975519,320,0.011185682326621925,0.0529455630126771,1.0,0,True,nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
money_distribution_filter,money_distribution_10d,reduce_risk,money_price_keep_context:money_price_upper_keep,money_price_keep_context,money_price_upper_keep,1338,3180,1338,1338,255,8,0.4207547169811321,4.0,2802,1041,378,400,1134,381,204,204,0.40471092077087795,0.3659942363112392,0.8475336322869955,0.28475336322869954,0.8811320754716981,0.3273584905660377,0.9618690045227144,0.8698517723989093,0.5396825396825397,0.51,0.5396825396825397,0.5396825396825397,0.09813548186033727,0.11298831831770388,0.002099766221598437,0.0019073991442950938,0.9744186046511628,1.0,0.8831838565022421,1.0,0.09603571563873883,0.6786544544519113,328,0.011210762331838564,0.052316890881913304,1.0,0,True,nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
money_distribution_filter,money_distribution_10d,reduce_risk,prelaunch_path_quality:range_tightening_then_expand,prelaunch_path_quality,range_tightening_then_expand,558,1363,558,558,198,8,0.40939104915627295,4.0,1209,506,154,155,474,180,84,83,0.3920595533498759,0.3557312252964427,0.8494623655913979,0.3225806451612903,0.8870139398385913,0.37123991195891415,0.9576651813904676,0.8689277062348592,0.5454545454545454,0.535483870967742,0.5454545454545454,0.5454545454545454,0.10864000142103636,0.12073842509562324,0.004390791768224878,-0.00028082859040186314,0.9747474747474747,0.9848484848484849,0.8883512544802867,1.0,0.10424920965281148,0.7665465002177689,166,0.017921146953405017,0.07526881720430108,1.0,0,True,nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
gap_fade_filter,gap_fade_break_prior_close_5d,reduce_risk,high_vol_quality_permit:high_vol_controlled_drawdown,high_vol_quality_permit,high_vol_controlled_drawdown,15,658,15,15,15,5,0.022796352583586626,1.0,513,304,145,149,11,6,4,3,0.021442495126705652,0.019736842105263157,0.7333333333333333,0.4,0.7796352583586627,0.46200607902735563,0.9406107862248212,0.8657894736842106,0.027586206896551724,0.020134228187919462,0.027586206896551724,0.027586206896551724,0.15920576627970218,0.14796820368328772,0.007363741056336193,-0.008593086928207372,1.0,1.0,0.7833333333333334,1.0,0.15184202522336598,0.8105263157894738,6,0.06666666666666667,0.3333333333333333,1.0,0,True,insufficient_failure_filter_event_count;insufficient_distinct_instrument_count;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;instrument_year_filter_effect_lift_too_low;positive_unique_instrument_year_count_too_low,False
upper_shadow_volume_failure_filter,upper_shadow_money_distribution_10d,reduce_risk,prelaunch_path_quality:range_tightening_then_expand,prelaunch_path_quality,range_tightening_then_expand,677,1363,677,677,212,8,0.4966984592809978,3.0,1209,506,154,155,586,217,91,89,0.48469809760132343,0.4288537549407115,0.8655834564254062,0.3205317577548006,0.8870139398385913,0.37123991195891415,0.9758397445060618,0.8634086676280498,0.5909090909090909,0.5741935483870968,0.5909090909090909,0.5909090909090909,0.11157962481614675,0.12245875231668137,0.007186809745767492,0.0016530095803222317,0.9620253164556962,0.9866666666666667,0.8829394387001477,1.0,0.10439281507037926,0.7942446043165468,207,0.014771048744460856,0.06646971935007386,1.0,0,True,nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
money_distribution_filter,money_distribution_10d,reduce_risk,high_vol_destructive_warning:high_vol_break_median_warning,high_vol_destructive_warning,high_vol_break_median_warning,86,325,86,86,71,7,0.26461538461538464,4.0,248,127,77,79,57,29,29,28,0.22983870967741934,0.2283464566929134,0.6627906976744186,0.3372093023255814,0.7630769230769231,0.39076923076923076,0.8685765191297824,0.862937190990661,0.37662337662337664,0.35443037974683544,0.37662337662337664,0.37662337662337664,0.16687030980038875,0.17610847960511802,0.013763112035691749,0.012969722905712938,0.8918918918918919,1.0,0.7656976744186047,1.0,0.153107197764697,0.8123249299719888,29,0.03488372093023256,0.12790697674418605,1.0,0,True,insufficient_failure_filter_event_count;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
upper_shadow_volume_failure_filter,upper_shadow_money_distribution_10d,reduce_risk,rank_jump_persistence_watchlist:industry_rank_jump_leader,rank_jump_persistence_watchlist,industry_rank_jump_leader,893,2027,893,893,238,8,0.44055254070054267,3.0,1743,735,281,290,738,278,154,154,0.423407917383821,0.3782312925170068,0.826427771556551,0.3113101903695409,0.8598914652195363,0.36260483473112975,0.9610838169507336,0.8585384433728699,0.5480427046263345,0.5310344827586206,0.5480427046263345,0.5422535211267606,0.11196919323793814,0.1283293181703326,0.006403702933422434,0.003967730002114048,0.9776357827476039,0.9767441860465116,0.8572788353863382,1.0,0.1055654903045157,0.7551624060949413,254,0.013437849944008958,0.05711086226203808,1.0,1,True,nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
money_distribution_filter,money_distribution_10d,reduce_risk,high_vol_quality_permit:high_vol_controlled_drawdown,high_vol_quality_permit,high_vol_controlled_drawdown,220,658,220,220,129,7,0.3343465045592705,4.0,513,304,143,148,164,87,55,57,0.31968810916179335,0.28618421052631576,0.7454545454545455,0.39545454545454545,0.7796352583586627,0.46200607902735563,0.9561580719475457,0.855950956937799,0.38461538461538464,0.38513513513513514,0.38461538461538464,0.3793103448275862,0.16417196915988547,0.17361863751590725,0.01496541911393151,0.016697517454595134,0.9663865546218487,1.0,0.7806818181818181,1.0,0.14920655004595396,0.8698830409356725,85,0.022727272727272728,0.09545454545454546,1.0,1,True,nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
upper_shadow_volume_failure_filter,upper_shadow_volume_failure_5d,reduce_risk,high_vol_destructive_warning:destructive_high_vol_upper_shadow,high_vol_destructive_warning,destructive_high_vol_upper_shadow,62,595,62,62,49,7,0.10420168067226891,3.0,454,258,141,145,43,23,19,18,0.0947136563876652,0.08914728682170543,0.6935483870967742,0.3709677419354839,0.7630252100840336,0.4336134453781513,0.9089455733977548,0.8555263815953988,0.1347517730496454,0.12413793103448276,0.1347517730496454,0.1347517730496454,0.14385960039706314,0.18573140190904192,-0.011761025146111825,0.018965635724754792,0.96875,1.0,0.7483870967741936,1.0,0.15562062554317496,0.8256235659832729,23,0.06451612903225806,0.20967741935483872,1.0,0,True,insufficient_failure_filter_event_count;insufficient_distinct_instrument_count;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
upper_shadow_volume_failure_filter,upper_shadow_volume_failure_5d,reduce_risk,sparse_strong_day_lifecycle_node:strong_body_day_node,sparse_strong_day_lifecycle_node,strong_body_day_node,595,2172,595,595,218,8,0.27394106813996316,2.0,1839,830,333,344,487,194,108,103,0.26481783578031537,0.23373493975903614,0.8184873949579832,0.32605042016806723,0.8466850828729282,0.3821362799263352,0.9666963685963781,0.8532307380783638,0.32432432432432434,0.29941860465116277,0.32432432432432434,0.32432432432432434,0.10673778867416617,0.12270423143505525,-0.005896433780633259,-0.004616315078205188,0.9727272727272728,1.0,0.8500840336134455,1.0,0.11263422245479943,0.6945103458990236,182,0.013445378151260505,0.06050420168067227,1.0,0,True,nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
gap_fade_filter,gap_fade_after_launch_5d,reduce_risk,high_vol_destructive_warning:high_vol_break_median_warning,high_vol_destructive_warning,high_vol_break_median_warning,21,325,21,21,21,6,0.06461538461538462,3.0,248,127,77,79,13,7,8,8,0.05241935483870968,0.05511811023622047,0.6190476190476191,0.3333333333333333,0.7630769230769231,0.39076923076923076,0.8112519201228878,0.8530183727034121,0.1038961038961039,0.10126582278481013,0.1038961038961039,0.1038961038961039,0.19812123717049468,0.1804724233216611,0.025560208542758034,0.016767352921172624,0.9090909090909091,1.0,0.75,1.0,0.17256102862773665,0.7843137254901961,7,0.047619047619047616,0.23809523809523808,1.0,0,True,insufficient_failure_filter_event_count;insufficient_distinct_instrument_count;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;instrument_year_filter_effect_lift_too_low;positive_unique_instrument_year_count_too_low,False
upper_shadow_volume_failure_filter,upper_shadow_money_distribution_10d,reduce_risk,money_price_keep_context:money_price_upper_keep,money_price_keep_context,money_price_upper_keep,1571,3180,1571,1571,253,8,0.4940251572327044,3.0,2802,1041,377,399,1334,437,237,241,0.4760885082084226,0.4197886647454371,0.8491406747294716,0.2781667727562062,0.8811320754716981,0.3273584905660377,0.963692842840728,0.8497313519353851,0.6286472148541115,0.6040100250626567,0.6286472148541115,0.626984126984127,0.10065291415656441,0.1146183758804848,0.0038870377691511138,0.0037590165613055754,0.9735234215885947,1.0,0.8807765754296627,1.0,0.0967658763874133,0.6909203166993536,365,0.010184595798854232,0.0483768300445576,1.0,0,True,nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
money_distribution_filter,money_distribution_10d,reduce_risk,high_vol_quality_permit:expansion_high_vol_upper_close,high_vol_quality_permit,expansion_high_vol_upper_close,130,420,130,130,90,7,0.30952380952380953,4.5,322,194,97,107,94,51,35,35,0.2919254658385093,0.26288659793814434,0.7230769230769231,0.3923076923076923,0.7666666666666667,0.46190476190476193,0.94314381270903,0.8493259318001586,0.36082474226804123,0.32710280373831774,0.36082474226804123,0.35714285714285715,0.16202742008985643,0.17974674380976918,0.01831061651186966,0.020349936412882047,0.9365079365079365,0.9629629629629629,0.776923076923077,1.0,0.14371680357798677,0.864406779661017,51,0.038461538461538464,0.14615384615384616,1.0,1,True,insufficient_failure_filter_event_count;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
upper_shadow_volume_failure_filter,upper_shadow_money_distribution_10d,reduce_risk,money_price_keep_context:money_expansion_no_distribution,money_price_keep_context,money_expansion_no_distribution,1576,3271,1576,1576,253,8,0.4818098440843779,3.0,2869,1051,400,423,1332,430,244,252,0.46427326594632273,0.40913415794481445,0.8451776649746193,0.27284263959390864,0.8771018037297462,0.32130846835830024,0.963602698547222,0.8491610600491676,0.61,0.5957446808510638,0.61,0.6069651741293532,0.09919562691316042,0.11359456990175638,0.0038089566577183542,0.0030342944715301273,0.9748427672955975,1.0,0.8776332487309644,1.0,0.09538667025544206,0.6911872885096366,360,0.01015228426395939,0.04885786802030457,1.0,0,True,nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
upper_shadow_volume_failure_filter,upper_shadow_volume_failure_5d,reduce_risk,repair_quality_watchlist:repair_higher_low_reclaim,repair_quality_watchlist,repair_higher_low_reclaim,471,2946,471,471,176,8,0.159877800407332,3.0,2665,847,280,293,421,114,50,48,0.15797373358348968,0.1345926800472255,0.8938428874734607,0.24203821656050956,0.9046164290563475,0.28750848608282414,0.9880904864903622,0.8418472089578054,0.17857142857142858,0.16382252559726962,0.17857142857142858,0.17793594306049823,0.09036594526678776,0.10140587869380586,0.00878155902261954,0.0031347273557622013,0.976,1.0,0.9028662420382165,1.0,0.08158438624416822,0.5156061833314047,106,0.016985138004246284,0.08280254777070063,1.0,0,True,nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;big_winner_false_reject_rate_too_high;instrument_year_filter_effect_lift_too_low,False
upper_shadow_volume_failure_filter,upper_shadow_money_distribution_10d,reduce_risk,relative_strength_persistence:industry_relative_strength_persistence,relative_strength_persistence,industry_relative_strength_persistence,938,2073,938,938,242,8,0.452484322238302,3.0,1789,737,281,297,772,276,165,177,0.43152599217439913,0.37449118046132973,0.8230277185501066,0.2942430703624733,0.8630004823926676,0.3555233960443801,0.9536816436860655,0.8276334937061156,0.5871886120996441,0.5959595959595959,0.5871886120996441,0.5809859154929577,0.11093324680014621,0.12654016244419863,0.005352505023110188,0.003963768209334612,0.9617834394904459,0.9834710743801653,0.8635394456289978,1.0,0.10558074177703602,0.729936797414001,253,0.011727078891257996,0.054371002132196165,1.0,1,True,nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
upper_shadow_volume_failure_filter,upper_shadow_volume_failure_5d,reduce_risk,relative_strength_persistence:industry_relative_strength_persistence,relative_strength_persistence,industry_relative_strength_persistence,432,2073,432,432,200,8,0.20839363241678727,2.0,1789,737,283,299,348,127,84,88,0.19452207937395194,0.1723202170963365,0.8055555555555556,0.29398148148148145,0.8630004823926676,0.3555233960443801,0.9334358114402833,0.8268977084275592,0.2968197879858657,0.29431438127090304,0.2968197879858657,0.29577464788732394,0.10818651230668652,0.1252836081900598,0.0034559810361621535,0.004640572473947599,0.9795918367346939,0.9814814814814815,0.8657407407407408,1.0,0.10473053127052437,0.6725073007926575,124,0.016203703703703703,0.06712962962962964,1.0,0,True,nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
upper_shadow_volume_failure_filter,upper_shadow_volume_failure_5d,reduce_risk,high_vol_quality_permit:expansion_high_vol_upper_close,high_vol_quality_permit,expansion_high_vol_upper_close,63,420,63,63,53,7,0.15,2.0,322,194,98,108,47,24,16,16,0.14596273291925466,0.12371134020618557,0.746031746031746,0.38095238095238093,0.7666666666666667,0.46190476190476193,0.9730848861283643,0.8247422680412371,0.16326530612244897,0.14814814814814814,0.16326530612244897,0.16326530612244897,0.15488871183802488,0.17609158953817272,0.0019129620894749455,0.006858701847235055,0.9393939393939394,0.9333333333333333,0.7690476190476189,1.0,0.15297574974854994,0.7868852459016393,24,0.031746031746031744,0.15873015873015872,1.0,0,True,insufficient_failure_filter_event_count;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;instrument_year_filter_effect_lift_too_low,False
money_distribution_filter,money_distribution_10d,reduce_risk,high_vol_destructive_warning:destructive_high_vol_upper_shadow,high_vol_destructive_warning,destructive_high_vol_upper_shadow,154,595,154,154,106,7,0.25882352941176473,4.0,454,258,138,143,112,55,41,46,0.24669603524229075,0.2131782945736434,0.7272727272727273,0.35714285714285715,0.7630252100840336,0.4336134453781513,0.9531437725270325,0.8236434108527132,0.2971014492753623,0.32167832167832167,0.2971014492753623,0.2907801418439716,0.14064456341253556,0.1637167712071602,-0.008156100557172197,0.004311134714811843,0.9285714285714286,1.0,0.7483766233766234,1.0,0.14880066396970776,0.7675624981682835,54,0.025974025974025976,0.1038961038961039,1.0,1,True,insufficient_failure_filter_event_count;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
upper_shadow_volume_failure_filter,upper_shadow_money_distribution_10d,reduce_risk,high_vol_destructive_warning:high_vol_break_median_warning,high_vol_destructive_warning,high_vol_break_median_warning,94,325,94,94,79,7,0.28923076923076924,4.5,248,127,77,79,68,30,26,27,0.27419354838709675,0.23622047244094488,0.723404255319149,0.3191489361702128,0.7630769230769231,0.39076923076923076,0.948009608785175,0.8167197185458202,0.33766233766233766,0.34177215189873417,0.33766233766233766,0.33766233766233766,0.16591556612512282,0.17332784962963935,0.017782099198801637,0.010903313571931167,0.8571428571428571,1.0,0.7622340425531915,1.0,0.14813346692632118,0.758169934640523,29,0.02127659574468085,0.10638297872340426,1.0,0,True,insufficient_failure_filter_event_count;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
upper_shadow_volume_failure_filter,upper_shadow_volume_failure_5d,reduce_risk,money_price_keep_context:money_price_upper_keep,money_price_keep_context,money_price_upper_keep,736,3180,736,736,216,8,0.23144654088050315,2.0,2802,1041,378,400,627,196,109,104,0.22376873661670235,0.1882804995196926,0.8519021739130435,0.266304347826087,0.8811320754716981,0.3273584905660377,0.9668268783167302,0.8134945495551936,0.28835978835978837,0.26,0.28835978835978837,0.28835978835978837,0.09665426949169342,0.10972982410582141,-0.0004930499008720668,-0.0019528959301485377,0.9955156950672646,1.0,0.8802989130434782,1.0,0.09714731939256549,0.5746058680011312,184,0.01358695652173913,0.06385869565217392,1.0,0,True,failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
upper_shadow_volume_failure_filter,upper_shadow_money_distribution_10d,reduce_risk,high_vol_destructive_warning:destructive_high_vol_upper_shadow,high_vol_destructive_warning,destructive_high_vol_upper_shadow,156,595,156,156,103,7,0.26218487394957984,4.0,454,258,138,143,113,54,42,42,0.2488986784140969,0.20930232558139536,0.7243589743589743,0.34615384615384615,0.7630252100840336,0.4336134453781513,0.9493250875409466,0.7983005366726297,0.30434782608695654,0.2937062937062937,0.30434782608695654,0.2978723404255319,0.14162562950433477,0.16396033941372376,-0.01088253889906099,0.0008337487337723715,0.9571428571428572,0.9696969696969697,0.767948717948718,1.0,0.15250816840339576,0.7635980156254643,53,0.02564102564102564,0.1282051282051282,1.0,1,True,insufficient_failure_filter_event_count;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
upper_shadow_volume_failure_filter,upper_shadow_volume_failure_5d,reduce_risk,money_price_keep_context:money_expansion_no_distribution,money_price_keep_context,money_expansion_no_distribution,722,3271,722,722,219,8,0.22072760623662488,2.0,2869,1051,402,424,611,185,111,106,0.2129661903102126,0.17602283539486205,0.8462603878116344,0.2562326869806094,0.8771018037297462,0.32130846835830024,0.964837130892944,0.7974663359786616,0.27611940298507465,0.25,0.27611940298507465,0.27611940298507465,0.0945763672573805,0.10836479899682815,-0.00028919195286397636,-0.002599713406497353,0.9904761904761905,1.0,0.8756925207756232,1.0,0.09486555921024448,0.5539049235993209,175,0.013850415512465374,0.06371191135734072,1.0,0,True,failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
upper_shadow_volume_failure_filter,upper_shadow_volume_failure_5d,reduce_risk,prelaunch_path_quality:range_tightening_then_expand,prelaunch_path_quality,range_tightening_then_expand,311,1363,311,311,162,8,0.22817314746881878,2.0,1209,506,154,155,278,91,33,30,0.22994210090984285,0.17984189723320157,0.8938906752411575,0.29260450160771706,0.8870139398385913,0.37123991195891415,1.0077526801932983,0.788181691089562,0.21428571428571427,0.1935483870967742,0.21428571428571427,0.21428571428571427,0.1005777636006785,0.11177052060296098,-0.00792044422322058,-0.010416679501938891,0.9801980198019802,1.0,0.8818327974276527,1.0,0.10849820782389907,0.6551870417023782,86,0.01929260450160772,0.08681672025723473,1.0,0,True,failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;big_winner_false_reject_rate_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
wide_stop_or_unexecutable_filter,wide_stop_risk_no_add_5d,no_add_on,rank_jump_persistence_watchlist:industry_rank_jump_leader,rank_jump_persistence_watchlist,industry_rank_jump_leader,165,2027,165,165,121,7,0.08140108534780464,3.0,1743,735,284,292,116,41,49,46,0.06655192197360872,0.055782312925170066,0.703030303030303,0.24848484848484848,0.8598914652195363,0.36260483473112975,0.8175802778212417,0.6852772624201195,0.17253521126760563,0.15753424657534246,0.17253521126760563,0.17253521126760563,0.1838869169729087,0.19298382502277941,0.07776702355233928,0.06895366904644212,1.0,1.0,0.8593939393939394,1.0,0.10611989342056943,0.5254919499105546,39,0.024242424242424242,0.09696969696969697,1.0,0,True,insufficient_failure_filter_event_count;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;big_winner_false_reject_rate_too_high;instrument_year_filter_effect_lift_too_low,False
wide_stop_or_unexecutable_filter,wide_stop_risk_no_add_5d,no_add_on,sparse_strong_day_lifecycle_node:first_near_limit_upper_close,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,263,720,263,263,151,7,0.36527777777777776,2.0,584,316,136,132,193,74,70,66,0.3304794520547945,0.23417721518987342,0.7338403041825095,0.2813688212927757,0.8111111111111111,0.4388888888888889,0.9047346215948746,0.6410935168696155,0.5147058823529411,0.5,0.5147058823529411,0.5147058823529411,0.1684408571746434,0.17342418276889135,0.035779935150382,0.028257115056430804,1.0,1.0,0.8153992395437262,1.0,0.1326609220242614,0.613744273219492,72,0.019011406844106463,0.07984790874524715,1.0,0,True,nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
wide_stop_or_unexecutable_filter,wide_stop_risk_no_add_5d,no_add_on,money_price_keep_context:money_price_upper_keep,money_price_keep_context,money_price_upper_keep,228,3180,228,228,150,7,0.07169811320754717,3.0,2802,1041,378,400,166,47,62,63,0.05924339757316203,0.04514889529298751,0.7280701754385965,0.20614035087719298,0.8811320754716981,0.3273584905660377,0.8262894924677862,0.6297082764548259,0.164021164021164,0.1575,0.164021164021164,0.164021164021164,0.16060185277126343,0.16557004242467468,0.06513027796936827,0.054011661227928,1.0,1.0,0.8767543859649123,1.0,0.09547157480189516,0.39671970559423897,46,0.017543859649122806,0.08333333333333333,1.0,0,True,nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;big_winner_false_reject_rate_too_high;instrument_year_filter_effect_lift_too_low,False
