stratum_family,stratum_variant,instrument_year,stratum_event_count,future_50pct_high_120d,launch_failure_primary
prelaunch_path_quality,range_tightening_then_expand,SZ002555_2021,1,False,True
prelaunch_path_quality,range_tightening_then_expand,SZ002594_2018,1,False,True
prelaunch_path_quality,range_tightening_then_expand,SZ002594_2019,2,True,True
prelaunch_path_quality,range_tightening_then_expand,SZ002594_2021,1,False,True
prelaunch_path_quality,range_tightening_then_expand,SZ002594_2022,1,False,False
prelaunch_path_quality,range_tightening_then_expand,SZ002594_2023,2,False,True
prelaunch_path_quality,range_tightening_then_expand,SZ002594_2024,3,False,True
prelaunch_path_quality,range_tightening_then_expand,SZ002600_2021,1,False,True
prelaunch_path_quality,range_tightening_then_expand,SZ002602_2020,2,False,True
prelaunch_path_quality,range_tightening_then_expand,SZ002602_2021,2,False,False
prelaunch_path_quality,range_tightening_then_expand,SZ002607_2019,1,False,False
prelaunch_path_quality,range_tightening_then_expand,SZ002624_2020,1,False,True
prelaunch_path_quality,range_tightening_then_expand,SZ002648_2021,2,False,False
prelaunch_path_quality,range_tightening_then_expand,SZ002648_2022,1,False,True
prelaunch_path_quality,range_tightening_then_expand,SZ002648_2023,2,False,True
prelaunch_path_quality,range_tightening_then_expand,SZ002648_2024,3,False,True
prelaunch_path_quality,range_tightening_then_expand,SZ002714_2020,2,True,False
prelaunch_path_quality,range_tightening_then_expand,SZ002714_2021,1,False,False
prelaunch_path_quality,range_tightening_then_expand,SZ002714_2022,1,False,True
prelaunch_path_quality,range_tightening_then_expand,SZ002714_2023,2,False,True
prelaunch_path_quality,range_tightening_then_expand,SZ002714_2024,2,False,False
prelaunch_path_quality,range_tightening_then_expand,SZ002736_2018,1,False,True
prelaunch_path_quality,range_tightening_then_expand,SZ002736_2019,2,False,True
prelaunch_path_quality,range_tightening_then_expand,SZ002736_2020,1,False,False
prelaunch_path_quality,range_tightening_then_expand,SZ002736_2021,2,False,False
prelaunch_path_quality,range_tightening_then_expand,SZ002736_2023,1,False,True
prelaunch_path_quality,range_tightening_then_expand,SZ002736_2024,1,False,True
prelaunch_path_quality,range_tightening_then_expand,SZ002791_2021,1,False,False
prelaunch_path_quality,range_tightening_then_expand,SZ002812_2021,1,True,True
prelaunch_path_quality,range_tightening_then_expand,SZ002821_2020,1,False,False
prelaunch_path_quality,range_tightening_then_expand,SZ002821_2021,1,False,False
prelaunch_path_quality,range_tightening_then_expand,SZ002821_2022,1,False,True
prelaunch_path_quality,range_tightening_then_expand,SZ002841_2020,3,True,False
prelaunch_path_quality,range_tightening_then_expand,SZ002841_2021,1,False,True
prelaunch_path_quality,range_tightening_then_expand,SZ002916_2020,1,False,False
prelaunch_path_quality,range_tightening_then_expand,SZ002916_2021,1,False,False
prelaunch_path_quality,range_tightening_then_expand,SZ002938_2020,1,False,False
prelaunch_path_quality,range_tightening_then_expand,SZ002938_2021,3,False,True
prelaunch_path_quality,range_tightening_then_expand,SZ002938_2022,1,False,False
prelaunch_path_quality,range_tightening_then_expand,SZ002938_2023,1,False,True
prelaunch_path_quality,range_tightening_then_expand,SZ002938_2024,1,False,True
prelaunch_path_quality,range_tightening_then_expand,SZ003816_2020,2,False,False
prelaunch_path_quality,range_tightening_then_expand,SZ003816_2021,1,False,False
prelaunch_path_quality,range_tightening_then_expand,SZ003816_2022,1,False,False
prelaunch_path_quality,range_tightening_then_expand,SZ003816_2023,2,False,False
prelaunch_path_quality,range_tightening_then_expand,SZ003816_2024,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600000_2017,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600000_2018,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600000_2019,3,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600000_2021,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600000_2022,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600000_2024,3,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600009_2017,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600009_2018,3,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600009_2020,4,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600009_2021,3,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600009_2022,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600009_2024,3,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600010_2017,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600010_2018,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600010_2019,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600010_2020,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600010_2021,2,True,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600010_2022,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600010_2023,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600010_2024,3,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600011_2017,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600011_2018,3,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600011_2019,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600011_2020,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600011_2021,3,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600011_2022,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600011_2023,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600011_2024,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600015_2023,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600015_2024,3,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600016_2017,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600016_2019,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600016_2020,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600016_2022,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600016_2023,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600016_2024,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600018_2017,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600018_2018,3,True,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600018_2019,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600018_2020,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600018_2021,3,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600018_2023,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600019_2017,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600019_2018,4,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600019_2019,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600019_2020,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600019_2021,3,True,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600019_2022,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600019_2023,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600019_2024,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600023_2017,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600023_2018,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600023_2019,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600023_2023,3,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600023_2024,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600025_2018,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600025_2019,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600025_2020,3,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600025_2021,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600025_2022,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600025_2023,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600025_2024,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600026_2022,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600026_2023,3,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600026_2024,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600027_2022,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600027_2023,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600027_2024,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600028_2018,4,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600028_2019,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600028_2020,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600028_2021,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600028_2022,3,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600028_2023,3,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600028_2024,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600029_2017,2,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600029_2018,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600029_2019,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600029_2020,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600029_2021,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600029_2022,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600029_2023,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600029_2024,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600030_2017,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600030_2018,3,True,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600030_2019,3,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600030_2020,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600030_2021,3,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600030_2022,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600030_2023,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600030_2024,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600031_2017,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600031_2018,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600031_2019,2,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600031_2021,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600031_2022,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600031_2023,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600031_2024,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600036_2017,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600036_2018,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600036_2019,3,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600036_2020,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600036_2021,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600036_2022,3,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600036_2023,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600036_2024,3,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600039_2021,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600039_2022,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600039_2023,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600039_2024,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600048_2017,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600048_2019,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600048_2020,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600048_2021,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600048_2023,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600048_2024,3,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600050_2018,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600050_2019,3,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600050_2020,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600050_2021,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600050_2022,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600050_2023,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600050_2024,3,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600061_2018,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600061_2019,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600061_2020,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600061_2021,3,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600066_2018,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600066_2024,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600085_2021,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600085_2022,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600085_2023,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600085_2024,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600089_2021,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600089_2022,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600089_2023,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600089_2024,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600096_2022,1,True,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600104_2017,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600104_2018,4,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600104_2019,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600104_2020,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600104_2022,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600104_2023,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600104_2024,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600111_2017,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600111_2021,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600111_2022,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600111_2023,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600111_2024,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600115_2017,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600115_2018,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600115_2019,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600115_2020,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600115_2021,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600115_2022,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600115_2023,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600115_2024,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600132_2020,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600132_2021,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600132_2022,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600143_2021,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600150_2021,2,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600150_2022,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600150_2023,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600150_2024,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600160_2024,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600161_2020,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600161_2021,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600176_2020,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600176_2021,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600176_2022,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600176_2023,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600183_2019,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600183_2020,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600183_2021,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600183_2024,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600188_2017,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600188_2018,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600188_2019,3,True,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600188_2023,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600188_2024,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600196_2017,2,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600196_2018,3,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600196_2019,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600196_2020,2,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600196_2021,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600196_2022,4,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600196_2024,4,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600219_2021,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600233_2017,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600233_2020,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600233_2022,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600233_2023,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600233_2024,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600236_2022,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600236_2024,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600256_2022,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600256_2023,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600256_2024,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600271_2018,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600276_2017,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600276_2019,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600276_2020,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600276_2021,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600276_2022,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600276_2023,3,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600276_2024,3,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600297_2017,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600297_2018,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600309_2017,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600309_2018,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600309_2019,2,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600309_2020,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600309_2021,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600309_2022,4,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600309_2023,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600309_2024,3,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600332_2018,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600332_2019,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600332_2020,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600332_2021,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600332_2022,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600332_2023,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600340_2017,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600340_2018,3,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600340_2019,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600340_2020,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600346_2018,3,True,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600346_2019,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600346_2020,3,True,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600346_2021,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600346_2022,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600346_2023,3,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600346_2024,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600352_2019,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600352_2021,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600362_2017,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600362_2018,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600362_2019,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600362_2020,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600362_2022,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600362_2023,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600362_2024,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600372_2024,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600377_2019,3,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600377_2020,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600377_2023,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600377_2024,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600383_2017,1,True,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600383_2019,3,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600383_2021,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600383_2022,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600390_2017,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600398_2018,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600406_2018,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600406_2019,3,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600406_2020,3,True,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600406_2021,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600406_2022,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600406_2023,5,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600406_2024,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600415_2024,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600418_2024,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600426_2021,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600426_2022,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600426_2023,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600426_2024,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600436_2018,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600436_2019,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600436_2020,3,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600436_2021,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600436_2022,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600436_2023,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600436_2024,3,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600438_2019,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600438_2020,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600438_2021,1,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600438_2022,1,True,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600438_2023,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600438_2024,2,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600460_2021,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600460_2022,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600482_2024,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600489_2023,4,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600489_2024,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600515_2017,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600516_2017,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600518_2017,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600518_2018,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600518_2019,1,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600519_2017,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600519_2019,2,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600519_2020,2,True,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600519_2021,2,False,True
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600519_2022,2,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600519_2023,1,False,False
rank_jump_persistence_watchlist,industry_rank_jump_leader,SH600519_2024,1,False,False
