launch_episode_id,stratum_family,stratum_variant,raw_stratum_rows,kept_stratum_rows,first_stratum_date
P07LPE_SZ000895_2018-07-17_0005,repair_quality_watchlist,repair_reclaim_ema20_quality,1,1,2018-09-13
P07LPE_SZ000895_2018-12-03_0006,industry_breadth_coherence,industry_breadth_confirmed_launch,6,1,2018-12-03
P07LPE_SZ000895_2018-12-03_0006,money_price_keep_context,money_expansion_no_distribution,4,1,2018-12-03
P07LPE_SZ000895_2018-12-03_0006,money_price_keep_context,money_price_upper_keep,5,1,2018-12-03
P07LPE_SZ000895_2018-12-03_0006,post_20_30_or_late_continuation_context,post_20_relative_strength_context,10,1,2019-01-07
P07LPE_SZ000895_2018-12-03_0006,rank_jump_persistence_watchlist,industry_rank_jump_leader,11,1,2018-12-03
P07LPE_SZ000895_2018-12-03_0006,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,1,1,2018-12-21
P07LPE_SZ000895_2018-12-03_0006,relative_strength_persistence,industry_relative_strength_persistence,6,1,2018-12-03
P07LPE_SZ000895_2018-12-03_0006,relative_strength_persistence,relative_strength_10d_persistence,13,1,2018-12-03
P07LPE_SZ000895_2018-12-03_0006,repair_quality_watchlist,repair_higher_low_reclaim,12,1,2018-12-03
P07LPE_SZ000895_2018-12-03_0006,sparse_strong_day_lifecycle_node,strong_body_day_node,2,1,2018-12-03
P07LPE_SZ000895_2019-03-04_0007,industry_breadth_coherence,industry_breadth_confirmed_launch,2,1,2019-04-30
P07LPE_SZ000895_2019-03-04_0007,money_price_keep_context,money_expansion_no_distribution,6,1,2019-03-04
P07LPE_SZ000895_2019-03-04_0007,money_price_keep_context,money_price_upper_keep,6,1,2019-03-04
P07LPE_SZ000895_2019-03-04_0007,post_20_30_or_late_continuation_context,post_20_relative_strength_context,4,1,2019-04-23
P07LPE_SZ000895_2019-03-04_0007,prelaunch_path_quality,range_tightening_then_expand,6,1,2019-03-12
P07LPE_SZ000895_2019-03-04_0007,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,1,1,2019-04-29
P07LPE_SZ000895_2019-03-04_0007,relative_strength_persistence,industry_relative_strength_persistence,1,1,2019-05-07
P07LPE_SZ000895_2019-03-04_0007,relative_strength_persistence,relative_strength_10d_persistence,3,1,2019-04-29
P07LPE_SZ000895_2019-03-04_0007,repair_quality_watchlist,repair_higher_low_reclaim,6,1,2019-03-04
P07LPE_SZ000895_2019-03-04_0007,sparse_strong_day_lifecycle_node,strong_body_day_node,3,1,2019-04-23
P07LPE_SZ000895_2019-06-20_0008,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2019-06-20
P07LPE_SZ000895_2019-09-05_0009,high_vol_destructive_warning,destructive_high_vol_upper_shadow,4,1,2019-11-11
P07LPE_SZ000895_2019-09-05_0009,high_vol_quality_permit,high_vol_controlled_drawdown,9,1,2019-11-08
P07LPE_SZ000895_2019-09-05_0009,industry_breadth_coherence,industry_breadth_confirmed_launch,96,1,2019-09-18
P07LPE_SZ000895_2019-09-05_0009,money_price_keep_context,money_expansion_no_distribution,30,1,2019-09-05
P07LPE_SZ000895_2019-09-05_0009,money_price_keep_context,money_price_upper_keep,30,1,2019-09-05
P07LPE_SZ000895_2019-09-05_0009,post_20_30_or_late_continuation_context,late_acceleration_context,115,1,2019-11-05
P07LPE_SZ000895_2019-09-05_0009,post_20_30_or_late_continuation_context,post_20_relative_strength_context,10,1,2019-10-17
P07LPE_SZ000895_2019-09-05_0009,prelaunch_path_quality,range_tightening_then_expand,8,1,2020-01-02
P07LPE_SZ000895_2019-09-05_0009,rank_jump_persistence_watchlist,industry_rank_jump_leader,103,1,2019-09-17
P07LPE_SZ000895_2019-09-05_0009,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,10,1,2019-09-18
P07LPE_SZ000895_2019-09-05_0009,relative_strength_persistence,industry_relative_strength_persistence,52,1,2019-10-17
P07LPE_SZ000895_2019-09-05_0009,relative_strength_persistence,relative_strength_10d_persistence,123,1,2019-09-18
P07LPE_SZ000895_2019-09-05_0009,repair_quality_watchlist,repair_higher_low_reclaim,16,1,2019-10-17
P07LPE_SZ000895_2019-09-05_0009,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,2,1,2019-10-29
P07LPE_SZ000895_2019-09-05_0009,sparse_strong_day_lifecycle_node,strong_body_day_node,20,1,2019-09-05
P07LPE_SZ000895_2020-11-17_0010,money_price_keep_context,money_expansion_no_distribution,5,1,2020-11-17
P07LPE_SZ000895_2020-11-17_0010,money_price_keep_context,money_price_upper_keep,5,1,2020-11-17
P07LPE_SZ000895_2020-11-17_0010,prelaunch_path_quality,controlled_repair_from_deep_drawdown,2,1,2020-12-08
P07LPE_SZ000895_2020-11-17_0010,repair_quality_watchlist,repair_higher_low_reclaim,2,1,2020-12-08
P07LPE_SZ000895_2020-11-17_0010,repair_quality_watchlist,repair_reclaim_ema20_quality,1,1,2021-02-19
P07LPE_SZ000895_2020-11-17_0010,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,1,1,2021-01-05
P07LPE_SZ000895_2020-11-17_0010,sparse_strong_day_lifecycle_node,strong_body_day_node,2,1,2020-12-14
P07LPE_SZ000895_2021-05-25_0011,repair_quality_watchlist,repair_reclaim_ema20_quality,1,1,2021-05-25
P07LPE_SZ000895_2021-08-09_0012,money_price_keep_context,money_expansion_no_distribution,1,1,2021-08-09
P07LPE_SZ000895_2021-08-09_0012,money_price_keep_context,money_price_upper_keep,1,1,2021-08-09
P07LPE_SZ000895_2021-08-09_0012,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2021-08-09
P07LPE_SZ000895_2021-09-23_0013,industry_breadth_coherence,industry_breadth_confirmed_launch,22,1,2021-09-29
P07LPE_SZ000895_2021-09-23_0013,money_price_keep_context,money_expansion_no_distribution,13,1,2021-09-29
P07LPE_SZ000895_2021-09-23_0013,money_price_keep_context,money_price_upper_keep,12,1,2021-09-29
P07LPE_SZ000895_2021-09-23_0013,post_20_30_or_late_continuation_context,post_20_relative_strength_context,12,1,2021-10-19
P07LPE_SZ000895_2021-09-23_0013,prelaunch_path_quality,controlled_repair_from_deep_drawdown,1,1,2021-09-23
P07LPE_SZ000895_2021-09-23_0013,prelaunch_path_quality,range_tightening_then_expand,3,1,2021-10-19
P07LPE_SZ000895_2021-09-23_0013,rank_jump_persistence_watchlist,industry_rank_jump_leader,23,1,2021-09-29
P07LPE_SZ000895_2021-09-23_0013,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,4,1,2021-09-29
P07LPE_SZ000895_2021-09-23_0013,relative_strength_persistence,industry_relative_strength_persistence,16,1,2021-09-29
P07LPE_SZ000895_2021-09-23_0013,relative_strength_persistence,relative_strength_10d_persistence,30,1,2021-09-29
P07LPE_SZ000895_2021-09-23_0013,repair_quality_watchlist,repair_higher_low_reclaim,6,1,2021-09-23
P07LPE_SZ000895_2021-09-23_0013,repair_quality_watchlist,repair_reclaim_ema20_quality,3,1,2021-09-29
P07LPE_SZ000895_2021-09-23_0013,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,1,1,2021-10-19
P07LPE_SZ000895_2021-09-23_0013,sparse_strong_day_lifecycle_node,strong_body_day_node,5,1,2021-10-19
P07LPE_SZ000895_2022-03-16_0014,industry_breadth_coherence,industry_breadth_confirmed_launch,19,1,2022-04-14
P07LPE_SZ000895_2022-03-16_0014,money_price_keep_context,money_expansion_no_distribution,12,1,2022-03-16
P07LPE_SZ000895_2022-03-16_0014,money_price_keep_context,money_price_upper_keep,10,1,2022-03-29
P07LPE_SZ000895_2022-03-16_0014,post_20_30_or_late_continuation_context,post_20_relative_strength_context,10,1,2022-03-29
P07LPE_SZ000895_2022-03-16_0014,prelaunch_path_quality,range_tightening_then_expand,1,1,2022-05-06
P07LPE_SZ000895_2022-03-16_0014,rank_jump_persistence_watchlist,industry_rank_jump_leader,26,1,2022-03-29
P07LPE_SZ000895_2022-03-16_0014,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,6,1,2022-03-30
P07LPE_SZ000895_2022-03-16_0014,relative_strength_persistence,industry_relative_strength_persistence,15,1,2022-03-30
P07LPE_SZ000895_2022-03-16_0014,relative_strength_persistence,relative_strength_10d_persistence,25,1,2022-03-31
P07LPE_SZ000895_2022-03-16_0014,sparse_strong_day_lifecycle_node,strong_body_day_node,4,1,2022-03-16
P07LPE_SZ000895_2022-08-12_0015,rank_jump_persistence_watchlist,industry_rank_jump_leader,1,1,2022-08-30
P07LPE_SZ000895_2022-08-12_0015,relative_strength_persistence,industry_relative_strength_persistence,1,1,2022-08-30
P07LPE_SZ000895_2022-08-12_0015,repair_quality_watchlist,repair_higher_low_reclaim,3,1,2022-08-12
P07LPE_SZ000895_2022-10-13_0016,money_price_keep_context,money_expansion_no_distribution,2,1,2022-10-13
P07LPE_SZ000895_2022-10-13_0016,money_price_keep_context,money_price_upper_keep,2,1,2022-10-13
P07LPE_SZ000895_2022-10-13_0016,rank_jump_persistence_watchlist,industry_rank_jump_leader,1,1,2022-10-20
P07LPE_SZ000895_2022-10-13_0016,relative_strength_persistence,industry_relative_strength_persistence,2,1,2022-11-04
P07LPE_SZ000895_2022-10-13_0016,relative_strength_persistence,relative_strength_10d_persistence,1,1,2022-10-20
P07LPE_SZ000895_2022-10-13_0016,repair_quality_watchlist,repair_higher_low_reclaim,4,1,2022-10-13
P07LPE_SZ000895_2022-10-13_0016,repair_quality_watchlist,repair_reclaim_ema20_quality,1,1,2022-10-20
P07LPE_SZ000895_2023-01-13_0017,money_price_keep_context,money_expansion_no_distribution,2,1,2023-01-13
P07LPE_SZ000895_2023-01-13_0017,money_price_keep_context,money_price_upper_keep,2,1,2023-01-13
P07LPE_SZ000895_2023-01-13_0017,repair_quality_watchlist,repair_higher_low_reclaim,4,1,2023-01-13
P07LPE_SZ000895_2023-03-29_0018,industry_breadth_coherence,industry_breadth_confirmed_launch,3,1,2023-05-22
P07LPE_SZ000895_2023-03-29_0018,money_price_keep_context,money_expansion_no_distribution,5,1,2023-07-03
P07LPE_SZ000895_2023-03-29_0018,money_price_keep_context,money_price_upper_keep,5,1,2023-07-03
P07LPE_SZ000895_2023-03-29_0018,rank_jump_persistence_watchlist,industry_rank_jump_leader,2,1,2023-05-22
P07LPE_SZ000895_2023-03-29_0018,relative_strength_persistence,industry_relative_strength_persistence,2,1,2023-05-08
P07LPE_SZ000895_2023-03-29_0018,relative_strength_persistence,relative_strength_10d_persistence,2,1,2023-08-16
P07LPE_SZ000895_2023-03-29_0018,repair_quality_watchlist,repair_higher_low_reclaim,10,1,2023-03-29
P07LPE_SZ000895_2023-11-22_0019,money_price_keep_context,money_expansion_no_distribution,1,1,2023-12-07
P07LPE_SZ000895_2023-11-22_0019,money_price_keep_context,money_price_upper_keep,1,1,2023-12-07
P07LPE_SZ000895_2023-11-22_0019,rank_jump_persistence_watchlist,industry_rank_jump_leader,3,1,2023-12-07
P07LPE_SZ000895_2023-11-22_0019,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,2,1,2023-12-07
P07LPE_SZ000895_2023-11-22_0019,relative_strength_persistence,industry_relative_strength_persistence,3,1,2023-12-07
P07LPE_SZ000895_2023-11-22_0019,relative_strength_persistence,relative_strength_10d_persistence,3,1,2023-12-07
P07LPE_SZ000895_2023-11-22_0019,repair_quality_watchlist,repair_higher_low_reclaim,4,1,2023-11-22
P07LPE_SZ000895_2024-06-14_0020,industry_breadth_coherence,industry_breadth_confirmed_launch,1,1,2024-09-13
P07LPE_SZ000895_2024-06-14_0020,money_price_keep_context,money_expansion_no_distribution,4,1,2024-06-14
P07LPE_SZ000895_2024-06-14_0020,money_price_keep_context,money_price_upper_keep,4,1,2024-06-14
P07LPE_SZ000895_2024-06-14_0020,prelaunch_path_quality,range_tightening_then_expand,2,1,2024-08-08
P07LPE_SZ000895_2024-06-14_0020,rank_jump_persistence_watchlist,industry_rank_jump_leader,3,1,2024-06-14
P07LPE_SZ000895_2024-06-14_0020,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,2,1,2024-08-29
P07LPE_SZ000895_2024-06-14_0020,relative_strength_persistence,industry_relative_strength_persistence,2,1,2024-06-14
P07LPE_SZ000895_2024-06-14_0020,relative_strength_persistence,relative_strength_10d_persistence,2,1,2024-08-30
P07LPE_SZ000895_2024-06-14_0020,repair_quality_watchlist,repair_higher_low_reclaim,7,1,2024-06-14
P07LPE_SZ000895_2024-06-14_0020,repair_quality_watchlist,repair_reclaim_ema20_quality,1,1,2024-08-30
P07LPE_SZ000895_2024-06-14_0020,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2024-08-08
P07LPE_SZ000895_2024-10-30_0021,money_price_keep_context,money_expansion_no_distribution,1,1,2024-10-30
P07LPE_SZ000895_2024-10-30_0021,money_price_keep_context,money_price_upper_keep,1,1,2024-10-30
P07LPE_SZ000895_2024-10-30_0021,prelaunch_path_quality,range_tightening_then_expand,1,1,2024-10-30
P07LPE_SZ000895_2024-10-30_0021,repair_quality_watchlist,repair_higher_low_reclaim,2,1,2024-11-21
P07LPE_SZ000898_2018-02-02_0001,high_vol_quality_permit,expansion_high_vol_upper_close,2,1,2018-02-14
P07LPE_SZ000898_2018-02-02_0001,high_vol_quality_permit,high_vol_controlled_drawdown,1,1,2021-05-10
P07LPE_SZ000898_2018-02-02_0001,industry_breadth_coherence,industry_breadth_confirmed_launch,11,1,2018-02-05
P07LPE_SZ000898_2018-02-02_0001,money_price_keep_context,money_expansion_no_distribution,6,1,2018-02-02
P07LPE_SZ000898_2018-02-02_0001,money_price_keep_context,money_price_upper_keep,7,1,2018-02-02
P07LPE_SZ000898_2018-02-02_0001,post_20_30_or_late_continuation_context,post_20_relative_strength_context,6,1,2018-02-05
P07LPE_SZ000898_2018-02-02_0001,rank_jump_persistence_watchlist,industry_rank_jump_leader,3,1,2018-02-05
P07LPE_SZ000898_2018-02-02_0001,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,2,1,2021-09-10
P07LPE_SZ000898_2018-02-02_0001,relative_strength_persistence,industry_relative_strength_persistence,2,1,2018-02-05
P07LPE_SZ000898_2018-02-02_0001,relative_strength_persistence,relative_strength_10d_persistence,11,1,2018-02-14
P07LPE_SZ000898_2018-02-02_0001,sparse_strong_day_lifecycle_node,strong_body_day_node,4,1,2018-02-02
P07LPE_SZ000932_2021-08-31_0001,money_price_keep_context,money_expansion_no_distribution,5,1,2021-08-31
P07LPE_SZ000932_2021-08-31_0001,money_price_keep_context,money_price_upper_keep,5,1,2021-08-31
P07LPE_SZ000932_2021-08-31_0001,post_20_30_or_late_continuation_context,post_20_relative_strength_context,5,1,2021-09-07
P07LPE_SZ000932_2021-08-31_0001,prelaunch_path_quality,range_tightening_then_expand,1,1,2021-09-06
P07LPE_SZ000932_2021-08-31_0001,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,2,1,2021-09-09
P07LPE_SZ000932_2021-08-31_0001,relative_strength_persistence,relative_strength_10d_persistence,6,1,2021-09-09
P07LPE_SZ000932_2021-08-31_0001,sparse_strong_day_lifecycle_node,strong_body_day_node,3,1,2021-08-31
P07LPE_SZ000933_2024-05-21_0001,high_vol_quality_permit,expansion_high_vol_upper_close,1,1,2024-06-12
P07LPE_SZ000933_2024-05-21_0001,high_vol_quality_permit,high_vol_controlled_drawdown,1,1,2024-06-12
P07LPE_SZ000933_2024-05-21_0001,post_20_30_or_late_continuation_context,late_acceleration_context,1,1,2024-06-12
P07LPE_SZ000933_2024-05-21_0001,post_20_30_or_late_continuation_context,post_20_relative_strength_context,2,1,2024-05-21
P07LPE_SZ000933_2024-05-21_0001,rank_jump_persistence_watchlist,industry_rank_jump_leader,3,1,2024-05-21
P07LPE_SZ000933_2024-05-21_0001,relative_strength_persistence,industry_relative_strength_persistence,1,1,2024-06-12
P07LPE_SZ000938_2017-08-10_0001,money_price_keep_context,money_expansion_no_distribution,1,1,2017-08-10
P07LPE_SZ000938_2017-08-10_0001,money_price_keep_context,money_price_upper_keep,1,1,2017-08-10
P07LPE_SZ000938_2017-08-10_0001,prelaunch_path_quality,range_tightening_then_expand,1,1,2017-08-14
P07LPE_SZ000938_2017-08-10_0001,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,3,1,2017-08-18
P07LPE_SZ000938_2017-08-10_0001,relative_strength_persistence,relative_strength_10d_persistence,3,1,2017-08-18
P07LPE_SZ000938_2017-08-10_0001,repair_quality_watchlist,repair_higher_low_reclaim,2,1,2017-08-10
P07LPE_SZ000938_2017-08-10_0001,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2017-08-10
P07LPE_SZ000938_2017-09-20_0002,high_vol_destructive_warning,destructive_high_vol_upper_shadow,2,1,2017-12-11
P07LPE_SZ000938_2017-09-20_0002,high_vol_quality_permit,expansion_high_vol_upper_close,2,1,2017-11-28
P07LPE_SZ000938_2017-09-20_0002,high_vol_quality_permit,high_vol_controlled_drawdown,2,1,2017-11-28
P07LPE_SZ000938_2017-09-20_0002,industry_breadth_coherence,industry_breadth_confirmed_launch,19,1,2017-09-20
P07LPE_SZ000938_2017-09-20_0002,money_price_keep_context,money_expansion_no_distribution,6,1,2017-09-20
P07LPE_SZ000938_2017-09-20_0002,money_price_keep_context,money_price_upper_keep,6,1,2017-09-20
P07LPE_SZ000938_2017-09-20_0002,post_20_30_or_late_continuation_context,post_20_relative_strength_context,9,1,2017-10-09
P07LPE_SZ000938_2017-09-20_0002,rank_jump_persistence_watchlist,industry_rank_jump_leader,11,1,2017-09-20
P07LPE_SZ000938_2017-09-20_0002,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,4,1,2017-11-15
P07LPE_SZ000938_2017-09-20_0002,relative_strength_persistence,industry_relative_strength_persistence,5,1,2017-10-10
P07LPE_SZ000938_2017-09-20_0002,relative_strength_persistence,relative_strength_10d_persistence,19,1,2017-10-09
P07LPE_SZ000938_2017-09-20_0002,repair_quality_watchlist,repair_higher_low_reclaim,2,1,2017-09-20
P07LPE_SZ000938_2017-09-20_0002,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,1,1,2017-11-20
P07LPE_SZ000938_2017-09-20_0002,sparse_strong_day_lifecycle_node,strong_body_day_node,6,1,2017-09-20
P07LPE_SZ000938_2018-02-26_0003,high_vol_destructive_warning,destructive_high_vol_upper_shadow,5,1,2018-03-21
P07LPE_SZ000938_2018-02-26_0003,high_vol_quality_permit,expansion_high_vol_upper_close,1,1,2018-03-27
P07LPE_SZ000938_2018-02-26_0003,high_vol_quality_permit,high_vol_controlled_drawdown,7,1,2018-03-27
P07LPE_SZ000938_2018-02-26_0003,industry_breadth_coherence,industry_breadth_confirmed_launch,29,1,2018-03-01
P07LPE_SZ000938_2018-02-26_0003,money_price_keep_context,money_expansion_no_distribution,10,1,2018-02-26
P07LPE_SZ000938_2018-02-26_0003,money_price_keep_context,money_price_upper_keep,10,1,2018-02-26
P07LPE_SZ000938_2018-02-26_0003,post_20_30_or_late_continuation_context,late_acceleration_context,2,1,2018-04-02
P07LPE_SZ000938_2018-02-26_0003,post_20_30_or_late_continuation_context,post_20_relative_strength_context,18,1,2018-03-01
P07LPE_SZ000938_2018-02-26_0003,rank_jump_persistence_watchlist,industry_rank_jump_leader,19,1,2018-04-02
P07LPE_SZ000938_2018-02-26_0003,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,3,1,2018-03-05
P07LPE_SZ000938_2018-02-26_0003,relative_strength_persistence,industry_relative_strength_persistence,9,1,2018-03-07
P07LPE_SZ000938_2018-02-26_0003,relative_strength_persistence,relative_strength_10d_persistence,30,1,2018-03-05
P07LPE_SZ000938_2018-02-26_0003,sparse_strong_day_lifecycle_node,strong_body_day_node,7,1,2018-03-01
P07LPE_SZ000938_2018-06-29_0004,high_vol_destructive_warning,destructive_high_vol_upper_shadow,2,1,2018-07-26
P07LPE_SZ000938_2018-06-29_0004,high_vol_destructive_warning,high_vol_break_median_warning,1,1,2018-08-09
P07LPE_SZ000938_2018-06-29_0004,high_vol_quality_permit,expansion_high_vol_upper_close,2,1,2018-08-13
P07LPE_SZ000938_2018-06-29_0004,high_vol_quality_permit,high_vol_controlled_drawdown,3,1,2018-08-13
P07LPE_SZ000938_2018-06-29_0004,industry_breadth_coherence,industry_breadth_confirmed_launch,7,1,2018-07-03
P07LPE_SZ000938_2018-06-29_0004,money_price_keep_context,money_expansion_no_distribution,7,1,2018-06-29
P07LPE_SZ000938_2018-06-29_0004,money_price_keep_context,money_price_upper_keep,5,1,2018-07-03
P07LPE_SZ000938_2018-06-29_0004,post_20_30_or_late_continuation_context,post_20_relative_strength_context,4,1,2018-07-25
P07LPE_SZ000938_2018-06-29_0004,rank_jump_persistence_watchlist,industry_rank_jump_leader,6,1,2018-07-03
P07LPE_SZ000938_2018-06-29_0004,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,6,1,2018-07-18
P07LPE_SZ000938_2018-06-29_0004,relative_strength_persistence,industry_relative_strength_persistence,8,1,2018-07-16
P07LPE_SZ000938_2018-06-29_0004,relative_strength_persistence,relative_strength_10d_persistence,7,1,2018-07-18
P07LPE_SZ000938_2018-06-29_0004,repair_quality_watchlist,repair_reclaim_ema20_quality,1,1,2018-07-20
P07LPE_SZ000938_2018-06-29_0004,sparse_strong_day_lifecycle_node,strong_body_day_node,4,1,2018-06-29
P07LPE_SZ000938_2018-12-03_0005,industry_breadth_coherence,industry_breadth_confirmed_launch,1,1,2018-12-03
P07LPE_SZ000938_2018-12-03_0005,rank_jump_persistence_watchlist,industry_rank_jump_leader,1,1,2018-12-03
P07LPE_SZ000938_2018-12-03_0005,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,1,1,2018-12-03
P07LPE_SZ000938_2018-12-03_0005,relative_strength_persistence,industry_relative_strength_persistence,1,1,2018-12-03
P07LPE_SZ000938_2019-03-05_0006,high_vol_destructive_warning,destructive_high_vol_upper_shadow,2,1,2019-03-25
P07LPE_SZ000938_2019-03-05_0006,high_vol_quality_permit,high_vol_controlled_drawdown,2,1,2019-03-21
P07LPE_SZ000938_2019-03-05_0006,industry_breadth_coherence,industry_breadth_confirmed_launch,4,1,2019-03-06
P07LPE_SZ000938_2019-03-05_0006,money_price_keep_context,money_expansion_no_distribution,5,1,2019-03-05
P07LPE_SZ000938_2019-03-05_0006,money_price_keep_context,money_price_upper_keep,5,1,2019-03-05
P07LPE_SZ000938_2019-03-05_0006,post_20_30_or_late_continuation_context,post_20_relative_strength_context,4,1,2019-03-05
P07LPE_SZ000938_2019-03-05_0006,rank_jump_persistence_watchlist,industry_rank_jump_leader,4,1,2019-03-06
P07LPE_SZ000938_2019-03-05_0006,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,3,1,2019-03-07
P07LPE_SZ000938_2019-03-05_0006,relative_strength_persistence,industry_relative_strength_persistence,2,1,2019-03-11
P07LPE_SZ000938_2019-03-05_0006,relative_strength_persistence,relative_strength_10d_persistence,12,1,2019-03-07
P07LPE_SZ000938_2019-03-05_0006,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2019-03-05
P07LPE_SZ000938_2019-05-22_0007,high_vol_destructive_warning,destructive_high_vol_upper_shadow,4,1,2019-06-03
P07LPE_SZ000938_2019-05-22_0007,high_vol_quality_permit,expansion_high_vol_upper_close,1,1,2019-08-06
P07LPE_SZ000938_2019-05-22_0007,high_vol_quality_permit,high_vol_controlled_drawdown,10,1,2019-07-29
P07LPE_SZ000938_2019-05-22_0007,industry_breadth_coherence,industry_breadth_confirmed_launch,25,1,2019-07-15
P07LPE_SZ000938_2019-05-22_0007,money_price_keep_context,money_expansion_no_distribution,8,1,2019-05-22
P07LPE_SZ000938_2019-05-22_0007,money_price_keep_context,money_price_upper_keep,8,1,2019-05-22
P07LPE_SZ000938_2019-05-22_0007,post_20_30_or_late_continuation_context,post_20_relative_strength_context,7,1,2019-06-03
P07LPE_SZ000938_2019-05-22_0007,rank_jump_persistence_watchlist,industry_rank_jump_leader,29,1,2019-05-30
P07LPE_SZ000938_2019-05-22_0007,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,5,1,2019-05-31
P07LPE_SZ000938_2019-05-22_0007,relative_strength_persistence,industry_relative_strength_persistence,20,1,2019-05-31
P07LPE_SZ000938_2019-05-22_0007,relative_strength_persistence,relative_strength_10d_persistence,26,1,2019-06-03
P07LPE_SZ000938_2019-05-22_0007,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2019-07-18
P07LPE_SZ000938_2019-05-22_0007,sparse_strong_day_lifecycle_node,strong_body_day_node,6,1,2019-05-22
P07LPE_SZ000938_2019-11-26_0008,high_vol_destructive_warning,destructive_high_vol_upper_shadow,4,1,2020-02-28
P07LPE_SZ000938_2019-11-26_0008,high_vol_destructive_warning,high_vol_break_median_warning,1,1,2019-11-26
P07LPE_SZ000938_2019-11-26_0008,high_vol_quality_permit,expansion_high_vol_upper_close,3,1,2019-12-06
P07LPE_SZ000938_2019-11-26_0008,high_vol_quality_permit,high_vol_controlled_drawdown,7,1,2019-12-10
P07LPE_SZ000938_2019-11-26_0008,industry_breadth_coherence,industry_breadth_confirmed_launch,33,1,2019-12-10
P07LPE_SZ000938_2019-11-26_0008,money_price_keep_context,money_expansion_no_distribution,17,1,2019-11-26
P07LPE_SZ000938_2019-11-26_0008,money_price_keep_context,money_price_upper_keep,17,1,2019-12-06
P07LPE_SZ000938_2019-11-26_0008,post_20_30_or_late_continuation_context,late_acceleration_context,23,1,2020-02-12
P07LPE_SZ000938_2019-11-26_0008,post_20_30_or_late_continuation_context,post_20_relative_strength_context,10,1,2019-12-17
P07LPE_SZ000938_2019-11-26_0008,prelaunch_path_quality,range_tightening_then_expand,2,1,2020-02-04
P07LPE_SZ000938_2019-11-26_0008,rank_jump_persistence_watchlist,industry_rank_jump_leader,32,1,2019-12-06
P07LPE_SZ000938_2019-11-26_0008,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,5,1,2019-12-10
P07LPE_SZ000938_2019-11-26_0008,relative_strength_persistence,industry_relative_strength_persistence,20,1,2019-12-06
P07LPE_SZ000938_2019-11-26_0008,relative_strength_persistence,relative_strength_10d_persistence,44,1,2019-12-10
P07LPE_SZ000938_2019-11-26_0008,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2020-01-09
P07LPE_SZ000938_2019-11-26_0008,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,1,1,2020-02-06
P07LPE_SZ000938_2019-11-26_0008,sparse_strong_day_lifecycle_node,strong_body_day_node,10,1,2019-11-26
P07LPE_SZ000938_2020-04-17_0009,high_vol_destructive_warning,destructive_high_vol_upper_shadow,1,1,2020-05-08
P07LPE_SZ000938_2020-04-17_0009,high_vol_quality_permit,high_vol_controlled_drawdown,3,1,2020-04-28
P07LPE_SZ000938_2020-04-17_0009,industry_breadth_coherence,industry_breadth_confirmed_launch,25,1,2020-04-28
P07LPE_SZ000938_2020-04-17_0009,money_price_keep_context,money_expansion_no_distribution,9,1,2020-04-17
P07LPE_SZ000938_2020-04-17_0009,money_price_keep_context,money_price_upper_keep,9,1,2020-04-17
P07LPE_SZ000938_2020-04-17_0009,post_20_30_or_late_continuation_context,late_acceleration_context,25,1,2020-04-28
P07LPE_SZ000938_2020-04-17_0009,post_20_30_or_late_continuation_context,post_20_relative_strength_context,6,1,2020-06-22
P07LPE_SZ000938_2020-04-17_0009,rank_jump_persistence_watchlist,industry_rank_jump_leader,2,1,2020-05-12
P07LPE_SZ000938_2020-04-17_0009,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,6,1,2020-04-29
P07LPE_SZ000938_2020-04-17_0009,relative_strength_persistence,industry_relative_strength_persistence,2,1,2020-04-29
P07LPE_SZ000938_2020-04-17_0009,relative_strength_persistence,relative_strength_10d_persistence,24,1,2020-04-29
